context: Zankoku na tenshi no youni Like an angel without a sense of mercy... response:	Shonen yo shinwa ni nare...rise young boy to the heavens as a legend.
context: Mune no door wo tataitemo Tear open the door to your heart...\Watashidake wo tada mitsumete But unknowing you seem, just staring at me...\Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of... response:	Sono senaka niwa...everything that you've got behind you.
context: Watashidake wo tada mitsumete But unknowing you seem, just staring at me...\Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you. response:	Haruka mirai mezasu tameno Your wings are for seeking out...
context: Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out... response:	Hanega arukoto...a new future that only you can search for.
context: Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for. response:	Zankoku na tenshi no thesis The cruel angel's thesis bleeds...
context: Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds... response:	Madobe kara yagate tobitatsu...through a portal like your pulsing blood.
context: Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood. response:	Hotobashiru atsui pathos de If you should betray the chapel of your memories...
context: Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories... response:	Omoide wo uragiru nara...the cruel angel will enter the window of your soul.
context: Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul. response:	Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...
context: Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend... response:	Shonen yo shinwa ni nare. Embrace the universe like a blazing star!
context: Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star! response:	Cool! I won a free ice cream bar!
context: Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Cool! I won a free ice cream bar! response:	Laundromat Open 24 hours
context: Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Cool! I won a free ice cream bar!\Laundromat Open 24 hours response:	Boy, the cost of doing laundry has been killing me lately.
context: Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Cool! I won a free ice cream bar!\Laundromat Open 24 hours\Boy, the cost of doing laundry has been killing me lately. response:	I just wish I had the time to wash my clothes for myself.
context: Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Cool! I won a free ice cream bar!\Laundromat Open 24 hours\Boy, the cost of doing laundry has been killing me lately.\I just wish I had the time to wash my clothes for myself. response:	You should appreciate the fact you can at least sleep at home.
context: Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Cool! I won a free ice cream bar!\Laundromat Open 24 hours\Boy, the cost of doing laundry has been killing me lately.\I just wish I had the time to wash my clothes for myself.\You should appreciate the fact you can at least sleep at home. response:	Don't forget your ticket!
context: Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Cool! I won a free ice cream bar!\Laundromat Open 24 hours\Boy, the cost of doing laundry has been killing me lately.\I just wish I had the time to wash my clothes for myself.\You should appreciate the fact you can at least sleep at home.\Don't forget your ticket! response:	Train arriving.
context: Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Cool! I won a free ice cream bar!\Laundromat Open 24 hours\Boy, the cost of doing laundry has been killing me lately.\I just wish I had the time to wash my clothes for myself.\You should appreciate the fact you can at least sleep at home.\Don't forget your ticket!\Train arriving. response:	Hello, Vice Commander.
context: Cool! I won a free ice cream bar!\Laundromat Open 24 hours\Boy, the cost of doing laundry has been killing me lately.\I just wish I had the time to wash my clothes for myself.\You should appreciate the fact you can at least sleep at home.\Don't forget your ticket!\Train arriving.\Hello, Vice Commander. response:	Good morning, Sir.
context: Laundromat Open 24 hours\Boy, the cost of doing laundry has been killing me lately.\I just wish I had the time to wash my clothes for myself.\You should appreciate the fact you can at least sleep at home.\Don't forget your ticket!\Train arriving.\Hello, Vice Commander.\Good morning, Sir. response:	Good morning, Sir!
context: Boy, the cost of doing laundry has been killing me lately.\I just wish I had the time to wash my clothes for myself.\You should appreciate the fact you can at least sleep at home.\Don't forget your ticket!\Train arriving.\Hello, Vice Commander.\Good morning, Sir.\Good morning, Sir! response:	Good morning.
context: I just wish I had the time to wash my clothes for myself.\You should appreciate the fact you can at least sleep at home.\Don't forget your ticket!\Train arriving.\Hello, Vice Commander.\Good morning, Sir.\Good morning, Sir!\Good morning. response:	You're quite early today.
context: You should appreciate the fact you can at least sleep at home.\Don't forget your ticket!\Train arriving.\Hello, Vice Commander.\Good morning, Sir.\Good morning, Sir!\Good morning.\You're quite early today. response:	Well, I have to go uptown as Ikari's representative.
context: Don't forget your ticket!\Train arriving.\Hello, Vice Commander.\Good morning, Sir.\Good morning, Sir!\Good morning.\You're quite early today.\Well, I have to go uptown as Ikari's representative. response:	I see. Isn't today the City Council's regular meeting?
context: Train arriving.\Hello, Vice Commander.\Good morning, Sir.\Good morning, Sir!\Good morning.\You're quite early today.\Well, I have to go uptown as Ikari's representative.\I see. Isn't today the City Council's regular meeting? response:	It's a boring job.
context: Hello, Vice Commander.\Good morning, Sir.\Good morning, Sir!\Good morning.\You're quite early today.\Well, I have to go uptown as Ikari's representative.\I see. Isn't today the City Council's regular meeting?\It's a boring job. response:	He always forces the most tedious work on me.
context: Good morning, Sir.\Good morning, Sir!\Good morning.\You're quite early today.\Well, I have to go uptown as Ikari's representative.\I see. Isn't today the City Council's regular meeting?\It's a boring job.\He always forces the most tedious work on me. response:	Without the Magi's help, I couldn't do it.
context: Good morning, Sir!\Good morning.\You're quite early today.\Well, I have to go uptown as Ikari's representative.\I see. Isn't today the City Council's regular meeting?\It's a boring job.\He always forces the most tedious work on me.\Without the Magi's help, I couldn't do it. response:	Speaking of which, election day is coming up, isn't it?
context: Good morning.\You're quite early today.\Well, I have to go uptown as Ikari's representative.\I see. Isn't today the City Council's regular meeting?\It's a boring job.\He always forces the most tedious work on me.\Without the Magi's help, I couldn't do it.\Speaking of which, election day is coming up, isn't it? response:	The City Council has no authority at all.
context: You're quite early today.\Well, I have to go uptown as Ikari's representative.\I see. Isn't today the City Council's regular meeting?\It's a boring job.\He always forces the most tedious work on me.\Without the Magi's help, I couldn't do it.\Speaking of which, election day is coming up, isn't it?\The City Council has no authority at all. response:	Actually, the Magi run everything now.
context: Well, I have to go uptown as Ikari's representative.\I see. Isn't today the City Council's regular meeting?\It's a boring job.\He always forces the most tedious work on me.\Without the Magi's help, I couldn't do it.\Speaking of which, election day is coming up, isn't it?\The City Council has no authority at all.\Actually, the Magi run everything now. response:	The Magi? You mean the three super computers?
context: I see. Isn't today the City Council's regular meeting?\It's a boring job.\He always forces the most tedious work on me.\Without the Magi's help, I couldn't do it.\Speaking of which, election day is coming up, isn't it?\The City Council has no authority at all.\Actually, the Magi run everything now.\The Magi? You mean the three super computers? response:	Government by majority decision of three different computers.
context: It's a boring job.\He always forces the most tedious work on me.\Without the Magi's help, I couldn't do it.\Speaking of which, election day is coming up, isn't it?\The City Council has no authority at all.\Actually, the Magi run everything now.\The Magi? You mean the three super computers?\Government by majority decision of three different computers. response:	It's a sort of democratic system.
context: He always forces the most tedious work on me.\Without the Magi's help, I couldn't do it.\Speaking of which, election day is coming up, isn't it?\The City Council has no authority at all.\Actually, the Magi run everything now.\The Magi? You mean the three super computers?\Government by majority decision of three different computers.\It's a sort of democratic system. response:	And the council just obeys their decisions?
context: Without the Magi's help, I couldn't do it.\Speaking of which, election day is coming up, isn't it?\The City Council has no authority at all.\Actually, the Magi run everything now.\The Magi? You mean the three super computers?\Government by majority decision of three different computers.\It's a sort of democratic system.\And the council just obeys their decisions? response:	It's a most effective form of government.
context: Speaking of which, election day is coming up, isn't it?\The City Council has no authority at all.\Actually, the Magi run everything now.\The Magi? You mean the three super computers?\Government by majority decision of three different computers.\It's a sort of democratic system.\And the council just obeys their decisions?\It's a most effective form of government. response:	This truly is a City of Science.
context: The City Council has no authority at all.\Actually, the Magi run everything now.\The Magi? You mean the three super computers?\Government by majority decision of three different computers.\It's a sort of democratic system.\And the council just obeys their decisions?\It's a most effective form of government.\This truly is a City of Science. response:	We are fortunate to live in an era when Science reigns supreme.
context: Actually, the Magi run everything now.\The Magi? You mean the three super computers?\Government by majority decision of three different computers.\It's a sort of democratic system.\And the council just obeys their decisions?\It's a most effective form of government.\This truly is a City of Science.\We are fortunate to live in an era when Science reigns supreme. response:	Talk about old fashioned viewpoints.
context: The Magi? You mean the three super computers?\Government by majority decision of three different computers.\It's a sort of democratic system.\And the council just obeys their decisions?\It's a most effective form of government.\This truly is a City of Science.\We are fortunate to live in an era when Science reigns supreme.\Talk about old fashioned viewpoints. response:	Come to think of it, don't you have an experiment to run on Unit 00?
context: Government by majority decision of three different computers.\It's a sort of democratic system.\And the council just obeys their decisions?\It's a most effective form of government.\This truly is a City of Science.\We are fortunate to live in an era when Science reigns supreme.\Talk about old fashioned viewpoints.\Come to think of it, don't you have an experiment to run on Unit 00? response:	Yes, we're going to run the second prolonged activation test at 10:30.
context: It's a sort of democratic system.\And the council just obeys their decisions?\It's a most effective form of government.\This truly is a City of Science.\We are fortunate to live in an era when Science reigns supreme.\Talk about old fashioned viewpoints.\Come to think of it, don't you have an experiment to run on Unit 00?\Yes, we're going to run the second prolonged activation test at 10:30. response:	I'm expecting good news.
context: And the council just obeys their decisions?\It's a most effective form of government.\This truly is a City of Science.\We are fortunate to live in an era when Science reigns supreme.\Talk about old fashioned viewpoints.\Come to think of it, don't you have an experiment to run on Unit 00?\Yes, we're going to run the second prolonged activation test at 10:30.\I'm expecting good news. response:	Abort experiment! Cut the circuit!
context: It's a most effective form of government.\This truly is a City of Science.\We are fortunate to live in an era when Science reigns supreme.\Talk about old fashioned viewpoints.\Come to think of it, don't you have an experiment to run on Unit 00?\Yes, we're going to run the second prolonged activation test at 10:30.\I'm expecting good news.\Abort experiment! Cut the circuit! response:	Switching circuits.
context: This truly is a City of Science.\We are fortunate to live in an era when Science reigns supreme.\Talk about old fashioned viewpoints.\Come to think of it, don't you have an experiment to run on Unit 00?\Yes, we're going to run the second prolonged activation test at 10:30.\I'm expecting good news.\Abort experiment! Cut the circuit!\Switching circuits. response:	Power supply restored.
context: We are fortunate to live in an era when Science reigns supreme.\Talk about old fashioned viewpoints.\Come to think of it, don't you have an experiment to run on Unit 00?\Yes, we're going to run the second prolonged activation test at 10:30.\I'm expecting good news.\Abort experiment! Cut the circuit!\Switching circuits.\Power supply restored. response:	This component is the problem again.
context: Talk about old fashioned viewpoints.\Come to think of it, don't you have an experiment to run on Unit 00?\Yes, we're going to run the second prolonged activation test at 10:30.\I'm expecting good news.\Abort experiment! Cut the circuit!\Switching circuits.\Power supply restored.\This component is the problem again. response:	Yes. I think the problem is that the conversion efficiency
context: Come to think of it, don't you have an experiment to run on Unit 00?\Yes, we're going to run the second prolonged activation test at 10:30.\I'm expecting good news.\Abort experiment! Cut the circuit!\Switching circuits.\Power supply restored.\This component is the problem again.\Yes. I think the problem is that the conversion efficiency response:	is 0.008 lower than our theoretical calculations.
context: Yes, we're going to run the second prolonged activation test at 10:30.\I'm expecting good news.\Abort experiment! Cut the circuit!\Switching circuits.\Power supply restored.\This component is the problem again.\Yes. I think the problem is that the conversion efficiency\is 0.008 lower than our theoretical calculations. response:	It's within the tolerance though, barely.
context: I'm expecting good news.\Abort experiment! Cut the circuit!\Switching circuits.\Power supply restored.\This component is the problem again.\Yes. I think the problem is that the conversion efficiency\is 0.008 lower than our theoretical calculations.\It's within the tolerance though, barely. response:	What are we going to do?
context: Abort experiment! Cut the circuit!\Switching circuits.\Power supply restored.\This component is the problem again.\Yes. I think the problem is that the conversion efficiency\is 0.008 lower than our theoretical calculations.\It's within the tolerance though, barely.\What are we going to do? response:	Let's try it again using the same configuration,
context: Switching circuits.\Power supply restored.\This component is the problem again.\Yes. I think the problem is that the conversion efficiency\is 0.008 lower than our theoretical calculations.\It's within the tolerance though, barely.\What are we going to do?\Let's try it again using the same configuration, response:	but lower the reciprocal conversion rate by 0.01.
context: Power supply restored.\This component is the problem again.\Yes. I think the problem is that the conversion efficiency\is 0.008 lower than our theoretical calculations.\It's within the tolerance though, barely.\What are we going to do?\Let's try it again using the same configuration,\but lower the reciprocal conversion rate by 0.01. response:	Roger.
context: This component is the problem again.\Yes. I think the problem is that the conversion efficiency\is 0.008 lower than our theoretical calculations.\It's within the tolerance though, barely.\What are we going to do?\Let's try it again using the same configuration,\but lower the reciprocal conversion rate by 0.01.\Roger. response:	Now, let's recommence the reactivation experiment.
context: Yes. I think the problem is that the conversion efficiency\is 0.008 lower than our theoretical calculations.\It's within the tolerance though, barely.\What are we going to do?\Let's try it again using the same configuration,\but lower the reciprocal conversion rate by 0.01.\Roger.\Now, let's recommence the reactivation experiment. response:	Now, let's recommence the reactivation experiment.
context: is 0.008 lower than our theoretical calculations.\It's within the tolerance though, barely.\What are we going to do?\Let's try it again using the same configuration,\but lower the reciprocal conversion rate by 0.01.\Roger.\Now, let's recommence the reactivation experiment.\Now, let's recommence the reactivation experiment. response:	Hey, hold up!
context: It's within the tolerance though, barely.\What are we going to do?\Let's try it again using the same configuration,\but lower the reciprocal conversion rate by 0.01.\Roger.\Now, let's recommence the reactivation experiment.\Now, let's recommence the reactivation experiment.\Hey, hold up! response:	Man, I've never had to run this much!
context: What are we going to do?\Let's try it again using the same configuration,\but lower the reciprocal conversion rate by 0.01.\Roger.\Now, let's recommence the reactivation experiment.\Now, let's recommence the reactivation experiment.\Hey, hold up!\Man, I've never had to run this much! response:	So, what's with the black expression?
context: Let's try it again using the same configuration,\but lower the reciprocal conversion rate by 0.01.\Roger.\Now, let's recommence the reactivation experiment.\Now, let's recommence the reactivation experiment.\Hey, hold up!\Man, I've never had to run this much!\So, what's with the black expression? response:	It's from seeing your loathsome face first thing in the morning.
context: but lower the reciprocal conversion rate by 0.01.\Roger.\Now, let's recommence the reactivation experiment.\Now, let's recommence the reactivation experiment.\Hey, hold up!\Man, I've never had to run this much!\So, what's with the black expression?\It's from seeing your loathsome face first thing in the morning. response:	Yes, hold just a moment please.
context: Roger.\Now, let's recommence the reactivation experiment.\Now, let's recommence the reactivation experiment.\Hey, hold up!\Man, I've never had to run this much!\So, what's with the black expression?\It's from seeing your loathsome face first thing in the morning.\Yes, hold just a moment please. response:	What?
context: Now, let's recommence the reactivation experiment.\Now, let's recommence the reactivation experiment.\Hey, hold up!\Man, I've never had to run this much!\So, what's with the black expression?\It's from seeing your loathsome face first thing in the morning.\Yes, hold just a moment please.\What? response:	Well, Father...
context: Now, let's recommence the reactivation experiment.\Hey, hold up!\Man, I've never had to run this much!\So, what's with the black expression?\It's from seeing your loathsome face first thing in the morning.\Yes, hold just a moment please.\What?\Well, Father... response:	What? Hurry up.
context: Hey, hold up!\Man, I've never had to run this much!\So, what's with the black expression?\It's from seeing your loathsome face first thing in the morning.\Yes, hold just a moment please.\What?\Well, Father...\What? Hurry up. response:	Well,
context: Man, I've never had to run this much!\So, what's with the black expression?\It's from seeing your loathsome face first thing in the morning.\Yes, hold just a moment please.\What?\Well, Father...\What? Hurry up.\Well, response:	I'm supposed to
context: So, what's with the black expression?\It's from seeing your loathsome face first thing in the morning.\Yes, hold just a moment please.\What?\Well, Father...\What? Hurry up.\Well,\I'm supposed to response:	tell my parent that an interview
context: It's from seeing your loathsome face first thing in the morning.\Yes, hold just a moment please.\What?\Well, Father...\What? Hurry up.\Well,\I'm supposed to\tell my parent that an interview response:	for Advanced Vocational Education is going to be held at school.
context: Yes, hold just a moment please.\What?\Well, Father...\What? Hurry up.\Well,\I'm supposed to\tell my parent that an interview\for Advanced Vocational Education is going to be held at school. response:	I've delegated things like that to Captain Katsuragi.
context: What?\Well, Father...\What? Hurry up.\Well,\I'm supposed to\tell my parent that an interview\for Advanced Vocational Education is going to be held at school.\I've delegated things like that to Captain Katsuragi. response:	Don't bother me with such nonsense.
context: Well, Father...\What? Hurry up.\Well,\I'm supposed to\tell my parent that an interview\for Advanced Vocational Education is going to be held at school.\I've delegated things like that to Captain Katsuragi.\Don't bother me with such nonsense. response:	Don't forward any more of these calls to...
context: What? Hurry up.\Well,\I'm supposed to\tell my parent that an interview\for Advanced Vocational Education is going to be held at school.\I've delegated things like that to Captain Katsuragi.\Don't bother me with such nonsense.\Don't forward any more of these calls to... response:	What?
context: Well,\I'm supposed to\tell my parent that an interview\for Advanced Vocational Education is going to be held at school.\I've delegated things like that to Captain Katsuragi.\Don't bother me with such nonsense.\Don't forward any more of these calls to...\What? response:	A black out? What?
context: I'm supposed to\tell my parent that an interview\for Advanced Vocational Education is going to be held at school.\I've delegated things like that to Captain Katsuragi.\Don't bother me with such nonsense.\Don't forward any more of these calls to...\What?\A black out? What? response:	A black out?
context: tell my parent that an interview\for Advanced Vocational Education is going to be held at school.\I've delegated things like that to Captain Katsuragi.\Don't bother me with such nonsense.\Don't forward any more of these calls to...\What?\A black out? What?\A black out? response:	A black out? No, it can't be. It's not possible.
context: for Advanced Vocational Education is going to be held at school.\I've delegated things like that to Captain Katsuragi.\Don't bother me with such nonsense.\Don't forward any more of these calls to...\What?\A black out? What?\A black out?\A black out? No, it can't be. It's not possible. response:	No, it can't be. It's not possible.
context: I've delegated things like that to Captain Katsuragi.\Don't bother me with such nonsense.\Don't forward any more of these calls to...\What?\A black out? What?\A black out?\A black out? No, it can't be. It's not possible.\No, it can't be. It's not possible. response:	Something's strange. An accident?
context: Don't bother me with such nonsense.\Don't forward any more of these calls to...\What?\A black out? What?\A black out?\A black out? No, it can't be. It's not possible.\No, it can't be. It's not possible.\Something's strange. An accident? response:	Perhaps Dr. Akagi made a mistake?
context: Don't forward any more of these calls to...\What?\A black out? What?\A black out?\A black out? No, it can't be. It's not possible.\No, it can't be. It's not possible.\Something's strange. An accident?\Perhaps Dr. Akagi made a mistake? response:	The main power supply has been interrupted.
context: What?\A black out? What?\A black out?\A black out? No, it can't be. It's not possible.\No, it can't be. It's not possible.\Something's strange. An accident?\Perhaps Dr. Akagi made a mistake?\The main power supply has been interrupted. response:	Voltage level is zero!
context: A black out? What?\A black out?\A black out? No, it can't be. It's not possible.\No, it can't be. It's not possible.\Something's strange. An accident?\Perhaps Dr. Akagi made a mistake?\The main power supply has been interrupted.\Voltage level is zero! response:	It's not my fault.
context: A black out?\A black out? No, it can't be. It's not possible.\No, it can't be. It's not possible.\Something's strange. An accident?\Perhaps Dr. Akagi made a mistake?\The main power supply has been interrupted.\Voltage level is zero!\It's not my fault. response:	What do you think?
context: A black out? No, it can't be. It's not possible.\No, it can't be. It's not possible.\Something's strange. An accident?\Perhaps Dr. Akagi made a mistake?\The main power supply has been interrupted.\Voltage level is zero!\It's not my fault.\What do you think? response:	It'll switch to the backup power supply soon.
context: No, it can't be. It's not possible.\Something's strange. An accident?\Perhaps Dr. Akagi made a mistake?\The main power supply has been interrupted.\Voltage level is zero!\It's not my fault.\What do you think?\It'll switch to the backup power supply soon. response:	No, the backup circuits aren't working.
context: Something's strange. An accident?\Perhaps Dr. Akagi made a mistake?\The main power supply has been interrupted.\Voltage level is zero!\It's not my fault.\What do you think?\It'll switch to the backup power supply soon.\No, the backup circuits aren't working. response:	That can't be.
context: Perhaps Dr. Akagi made a mistake?\The main power supply has been interrupted.\Voltage level is zero!\It's not my fault.\What do you think?\It'll switch to the backup power supply soon.\No, the backup circuits aren't working.\That can't be. response:	Which circuits are functioning?
context: The main power supply has been interrupted.\Voltage level is zero!\It's not my fault.\What do you think?\It'll switch to the backup power supply soon.\No, the backup circuits aren't working.\That can't be.\Which circuits are functioning? response:	Only one point two percent! Only nine circuits out of 2,567!
context: Voltage level is zero!\It's not my fault.\What do you think?\It'll switch to the backup power supply soon.\No, the backup circuits aren't working.\That can't be.\Which circuits are functioning?\Only one point two percent! Only nine circuits out of 2,567! response:	Connect all remaining live circuits to the Magi and Central Dogma.
