context: Piercing through the Macro sky, response:	a thunderbolt strikes the Earth
context: There's an abandoned base on the seventh planet of this system.\You are going to the lure the enemy ship toward it.\By that time, you will have planted gravity mines around the base's perimeter,\preventing the enemy from escaping, but capturing them alive.\Enemies closing in from 3 o'clock, mark 60!\Change course! AD down 20!\Yes, sir!\Skull Squadron! Intercept enemy craft inbound from 5 o'clock, mark 15! response:	Skull Leader, roger!
context: You are going to the lure the enemy ship toward it.\By that time, you will have planted gravity mines around the base's perimeter,\preventing the enemy from escaping, but capturing them alive.\Enemies closing in from 3 o'clock, mark 60!\Change course! AD down 20!\Yes, sir!\Skull Squadron! Intercept enemy craft inbound from 5 o'clock, mark 15!\Skull Leader, roger! response:	The enemy is retreating.
context: By that time, you will have planted gravity mines around the base's perimeter,\preventing the enemy from escaping, but capturing them alive.\Enemies closing in from 3 o'clock, mark 60!\Change course! AD down 20!\Yes, sir!\Skull Squadron! Intercept enemy craft inbound from 5 o'clock, mark 15!\Skull Leader, roger!\The enemy is retreating. response:	Looks like that's it for today.
context: preventing the enemy from escaping, but capturing them alive.\Enemies closing in from 3 o'clock, mark 60!\Change course! AD down 20!\Yes, sir!\Skull Squadron! Intercept enemy craft inbound from 5 o'clock, mark 15!\Skull Leader, roger!\The enemy is retreating.\Looks like that's it for today. response:	All units, break off attack and return to ship.
context: Enemies closing in from 3 o'clock, mark 60!\Change course! AD down 20!\Yes, sir!\Skull Squadron! Intercept enemy craft inbound from 5 o'clock, mark 15!\Skull Leader, roger!\The enemy is retreating.\Looks like that's it for today.\All units, break off attack and return to ship. response:	They've been attacking us non-stop for the last three days.
context: Change course! AD down 20!\Yes, sir!\Skull Squadron! Intercept enemy craft inbound from 5 o'clock, mark 15!\Skull Leader, roger!\The enemy is retreating.\Looks like that's it for today.\All units, break off attack and return to ship.\They've been attacking us non-stop for the last three days. response:	Persistent, aren't they?
context: Yes, sir!\Skull Squadron! Intercept enemy craft inbound from 5 o'clock, mark 15!\Skull Leader, roger!\The enemy is retreating.\Looks like that's it for today.\All units, break off attack and return to ship.\They've been attacking us non-stop for the last three days.\Persistent, aren't they? response:	Each time they attack, we're driven further off course from Earth.
context: Skull Squadron! Intercept enemy craft inbound from 5 o'clock, mark 15!\Skull Leader, roger!\The enemy is retreating.\Looks like that's it for today.\All units, break off attack and return to ship.\They've been attacking us non-stop for the last three days.\Persistent, aren't they?\Each time they attack, we're driven further off course from Earth. response:	No way!
context: Skull Leader, roger!\The enemy is retreating.\Looks like that's it for today.\All units, break off attack and return to ship.\They've been attacking us non-stop for the last three days.\Persistent, aren't they?\Each time they attack, we're driven further off course from Earth.\No way! response:	What is it? Tired?
context: The enemy is retreating.\Looks like that's it for today.\All units, break off attack and return to ship.\They've been attacking us non-stop for the last three days.\Persistent, aren't they?\Each time they attack, we're driven further off course from Earth.\No way!\What is it? Tired? response:	Yeah, this has been happening every day now.
context: Looks like that's it for today.\All units, break off attack and return to ship.\They've been attacking us non-stop for the last three days.\Persistent, aren't they?\Each time they attack, we're driven further off course from Earth.\No way!\What is it? Tired?\Yeah, this has been happening every day now. response:	I don't think they'll be back for a while, so why don't you go into town and relax?
context: All units, break off attack and return to ship.\They've been attacking us non-stop for the last three days.\Persistent, aren't they?\Each time they attack, we're driven further off course from Earth.\No way!\What is it? Tired?\Yeah, this has been happening every day now.\I don't think they'll be back for a while, so why don't you go into town and relax? response:	This is a message from the bridge.
context: They've been attacking us non-stop for the last three days.\Persistent, aren't they?\Each time they attack, we're driven further off course from Earth.\No way!\What is it? Tired?\Yeah, this has been happening every day now.\I don't think they'll be back for a while, so why don't you go into town and relax?\This is a message from the bridge. response:	Just now, we were attacked a force of 120 enemy units,
context: Persistent, aren't they?\Each time they attack, we're driven further off course from Earth.\No way!\What is it? Tired?\Yeah, this has been happening every day now.\I don't think they'll be back for a while, so why don't you go into town and relax?\This is a message from the bridge.\Just now, we were attacked a force of 120 enemy units, response:	but the 1st, 4th and 7th Valkyrie groups intercepted and destroyed them all.
context: Each time they attack, we're driven further off course from Earth.\No way!\What is it? Tired?\Yeah, this has been happening every day now.\I don't think they'll be back for a while, so why don't you go into town and relax?\This is a message from the bridge.\Just now, we were attacked a force of 120 enemy units,\but the 1st, 4th and 7th Valkyrie groups intercepted and destroyed them all. response:	Our forces took little damage, and the Macross remains on course.
context: No way!\What is it? Tired?\Yeah, this has been happening every day now.\I don't think they'll be back for a while, so why don't you go into town and relax?\This is a message from the bridge.\Just now, we were attacked a force of 120 enemy units,\but the 1st, 4th and 7th Valkyrie groups intercepted and destroyed them all.\Our forces took little damage, and the Macross remains on course. response:	That is all.
context: What is it? Tired?\Yeah, this has been happening every day now.\I don't think they'll be back for a while, so why don't you go into town and relax?\This is a message from the bridge.\Just now, we were attacked a force of 120 enemy units,\but the 1st, 4th and 7th Valkyrie groups intercepted and destroyed them all.\Our forces took little damage, and the Macross remains on course.\That is all. response:	It's been a while. How are you?
context: Yeah, this has been happening every day now.\I don't think they'll be back for a while, so why don't you go into town and relax?\This is a message from the bridge.\Just now, we were attacked a force of 120 enemy units,\but the 1st, 4th and 7th Valkyrie groups intercepted and destroyed them all.\Our forces took little damage, and the Macross remains on course.\That is all.\It's been a while. How are you? response:	Minmay... Is school over already?
context: I don't think they'll be back for a while, so why don't you go into town and relax?\This is a message from the bridge.\Just now, we were attacked a force of 120 enemy units,\but the 1st, 4th and 7th Valkyrie groups intercepted and destroyed them all.\Our forces took little damage, and the Macross remains on course.\That is all.\It's been a while. How are you?\Minmay... Is school over already? response:	Yeah. They canceled it because of the attack.
context: This is a message from the bridge.\Just now, we were attacked a force of 120 enemy units,\but the 1st, 4th and 7th Valkyrie groups intercepted and destroyed them all.\Our forces took little damage, and the Macross remains on course.\That is all.\It's been a while. How are you?\Minmay... Is school over already?\Yeah. They canceled it because of the attack. response:	What's wrong? You look upset.
context: Just now, we were attacked a force of 120 enemy units,\but the 1st, 4th and 7th Valkyrie groups intercepted and destroyed them all.\Our forces took little damage, and the Macross remains on course.\That is all.\It's been a while. How are you?\Minmay... Is school over already?\Yeah. They canceled it because of the attack.\What's wrong? You look upset. response:	It's nothing. But you heard the announcement just now, didn't you?
context: but the 1st, 4th and 7th Valkyrie groups intercepted and destroyed them all.\Our forces took little damage, and the Macross remains on course.\That is all.\It's been a while. How are you?\Minmay... Is school over already?\Yeah. They canceled it because of the attack.\What's wrong? You look upset.\It's nothing. But you heard the announcement just now, didn't you? response:	Uh-huh, we destroyed all the enemy fighters, right?
context: Our forces took little damage, and the Macross remains on course.\That is all.\It's been a while. How are you?\Minmay... Is school over already?\Yeah. They canceled it because of the attack.\What's wrong? You look upset.\It's nothing. But you heard the announcement just now, didn't you?\Uh-huh, we destroyed all the enemy fighters, right? response:	It was all lies.
context: That is all.\It's been a while. How are you?\Minmay... Is school over already?\Yeah. They canceled it because of the attack.\What's wrong? You look upset.\It's nothing. But you heard the announcement just now, didn't you?\Uh-huh, we destroyed all the enemy fighters, right?\It was all lies. response:	We didn't get even half of them, and we lost a lot of men out there.
context: It's been a while. How are you?\Minmay... Is school over already?\Yeah. They canceled it because of the attack.\What's wrong? You look upset.\It's nothing. But you heard the announcement just now, didn't you?\Uh-huh, we destroyed all the enemy fighters, right?\It was all lies.\We didn't get even half of them, and we lost a lot of men out there. response:	Really... Well, there's nothing we can do about it.
context: Minmay... Is school over already?\Yeah. They canceled it because of the attack.\What's wrong? You look upset.\It's nothing. But you heard the announcement just now, didn't you?\Uh-huh, we destroyed all the enemy fighters, right?\It was all lies.\We didn't get even half of them, and we lost a lot of men out there.\Really... Well, there's nothing we can do about it. response:	We'll never get anywhere in this war if we're depressed all the time.
context: Yeah. They canceled it because of the attack.\What's wrong? You look upset.\It's nothing. But you heard the announcement just now, didn't you?\Uh-huh, we destroyed all the enemy fighters, right?\It was all lies.\We didn't get even half of them, and we lost a lot of men out there.\Really... Well, there's nothing we can do about it.\We'll never get anywhere in this war if we're depressed all the time. response:	C'mon, let's go get some tea or something!
context: What's wrong? You look upset.\It's nothing. But you heard the announcement just now, didn't you?\Uh-huh, we destroyed all the enemy fighters, right?\It was all lies.\We didn't get even half of them, and we lost a lot of men out there.\Really... Well, there's nothing we can do about it.\We'll never get anywhere in this war if we're depressed all the time.\C'mon, let's go get some tea or something! response:	I'm having a birthday party on October 10, so come, okay?
context: It's nothing. But you heard the announcement just now, didn't you?\Uh-huh, we destroyed all the enemy fighters, right?\It was all lies.\We didn't get even half of them, and we lost a lot of men out there.\Really... Well, there's nothing we can do about it.\We'll never get anywhere in this war if we're depressed all the time.\C'mon, let's go get some tea or something!\I'm having a birthday party on October 10, so come, okay? response:	Your birthday's next week, is it?
context: Uh-huh, we destroyed all the enemy fighters, right?\It was all lies.\We didn't get even half of them, and we lost a lot of men out there.\Really... Well, there's nothing we can do about it.\We'll never get anywhere in this war if we're depressed all the time.\C'mon, let's go get some tea or something!\I'm having a birthday party on October 10, so come, okay?\Your birthday's next week, is it? response:	Yeah.
context: It was all lies.\We didn't get even half of them, and we lost a lot of men out there.\Really... Well, there's nothing we can do about it.\We'll never get anywhere in this war if we're depressed all the time.\C'mon, let's go get some tea or something!\I'm having a birthday party on October 10, so come, okay?\Your birthday's next week, is it?\Yeah. response:	It appears to be an automatic telemetry signal.
context: We didn't get even half of them, and we lost a lot of men out there.\Really... Well, there's nothing we can do about it.\We'll never get anywhere in this war if we're depressed all the time.\C'mon, let's go get some tea or something!\I'm having a birthday party on October 10, so come, okay?\Your birthday's next week, is it?\Yeah.\It appears to be an automatic telemetry signal. response:	It's originating from Mars Base Salla.
context: Really... Well, there's nothing we can do about it.\We'll never get anywhere in this war if we're depressed all the time.\C'mon, let's go get some tea or something!\I'm having a birthday party on October 10, so come, okay?\Your birthday's next week, is it?\Yeah.\It appears to be an automatic telemetry signal.\It's originating from Mars Base Salla. response:	But Salla should be abandoned.
context: We'll never get anywhere in this war if we're depressed all the time.\C'mon, let's go get some tea or something!\I'm having a birthday party on October 10, so come, okay?\Your birthday's next week, is it?\Yeah.\It appears to be an automatic telemetry signal.\It's originating from Mars Base Salla.\But Salla should be abandoned. response:	Their garrison was attacked and wiped out by anti-UN Forces while en route home.
context: C'mon, let's go get some tea or something!\I'm having a birthday party on October 10, so come, okay?\Your birthday's next week, is it?\Yeah.\It appears to be an automatic telemetry signal.\It's originating from Mars Base Salla.\But Salla should be abandoned.\Their garrison was attacked and wiped out by anti-UN Forces while en route home. response:	Could someone have remained at the base?!
context: I'm having a birthday party on October 10, so come, okay?\Your birthday's next week, is it?\Yeah.\It appears to be an automatic telemetry signal.\It's originating from Mars Base Salla.\But Salla should be abandoned.\Their garrison was attacked and wiped out by anti-UN Forces while en route home.\Could someone have remained at the base?! response:	Impossible.
context: Your birthday's next week, is it?\Yeah.\It appears to be an automatic telemetry signal.\It's originating from Mars Base Salla.\But Salla should be abandoned.\Their garrison was attacked and wiped out by anti-UN Forces while en route home.\Could someone have remained at the base?!\Impossible. response:	However, Salla is extremely large, and there should still be a lot of supplies there.
context: Yeah.\It appears to be an automatic telemetry signal.\It's originating from Mars Base Salla.\But Salla should be abandoned.\Their garrison was attacked and wiped out by anti-UN Forces while en route home.\Could someone have remained at the base?!\Impossible.\However, Salla is extremely large, and there should still be a lot of supplies there. response:	Damage report.
context: It appears to be an automatic telemetry signal.\It's originating from Mars Base Salla.\But Salla should be abandoned.\Their garrison was attacked and wiped out by anti-UN Forces while en route home.\Could someone have remained at the base?!\Impossible.\However, Salla is extremely large, and there should still be a lot of supplies there.\Damage report. response:	We're still running smoothly, sir.
context: It's originating from Mars Base Salla.\But Salla should be abandoned.\Their garrison was attacked and wiped out by anti-UN Forces while en route home.\Could someone have remained at the base?!\Impossible.\However, Salla is extremely large, and there should still be a lot of supplies there.\Damage report.\We're still running smoothly, sir. response:	How far off course from Earth have we gotten?
context: But Salla should be abandoned.\Their garrison was attacked and wiped out by anti-UN Forces while en route home.\Could someone have remained at the base?!\Impossible.\However, Salla is extremely large, and there should still be a lot of supplies there.\Damage report.\We're still running smoothly, sir.\How far off course from Earth have we gotten? response:	Sixteen degrees toward Mars, sir.
context: Their garrison was attacked and wiped out by anti-UN Forces while en route home.\Could someone have remained at the base?!\Impossible.\However, Salla is extremely large, and there should still be a lot of supplies there.\Damage report.\We're still running smoothly, sir.\How far off course from Earth have we gotten?\Sixteen degrees toward Mars, sir. response:	So going to Mars wouldn't put us that far out of our way...
context: Could someone have remained at the base?!\Impossible.\However, Salla is extremely large, and there should still be a lot of supplies there.\Damage report.\We're still running smoothly, sir.\How far off course from Earth have we gotten?\Sixteen degrees toward Mars, sir.\So going to Mars wouldn't put us that far out of our way... response:	This is a good opportunity to resupply ourselves.
context: Impossible.\However, Salla is extremely large, and there should still be a lot of supplies there.\Damage report.\We're still running smoothly, sir.\How far off course from Earth have we gotten?\Sixteen degrees toward Mars, sir.\So going to Mars wouldn't put us that far out of our way...\This is a good opportunity to resupply ourselves. response:	Alter our heading. Set course for Mars!
context: However, Salla is extremely large, and there should still be a lot of supplies there.\Damage report.\We're still running smoothly, sir.\How far off course from Earth have we gotten?\Sixteen degrees toward Mars, sir.\So going to Mars wouldn't put us that far out of our way...\This is a good opportunity to resupply ourselves.\Alter our heading. Set course for Mars! response:	That big red planet there is Mars. That's where I'm going next week.
context: Damage report.\We're still running smoothly, sir.\How far off course from Earth have we gotten?\Sixteen degrees toward Mars, sir.\So going to Mars wouldn't put us that far out of our way...\This is a good opportunity to resupply ourselves.\Alter our heading. Set course for Mars!\That big red planet there is Mars. That's where I'm going next week. response:	So it's for sure, 2nd Lieutenant Riber? You're going to Mars?
context: We're still running smoothly, sir.\How far off course from Earth have we gotten?\Sixteen degrees toward Mars, sir.\So going to Mars wouldn't put us that far out of our way...\This is a good opportunity to resupply ourselves.\Alter our heading. Set course for Mars!\That big red planet there is Mars. That's where I'm going next week.\So it's for sure, 2nd Lieutenant Riber? You're going to Mars? response:	That's right. After all those applications, I've finally been approved.
