context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: Black and blue\I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise response:	I'll deliver it to you
context: I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you response:	shape of love
context: And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love response:	Blackout
context: I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love\Blackout response:	Why?
context: Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love\Blackout\Why? response:	I have magic that's stronger than anyone else's.
context: Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love\Blackout\Why?\I have magic that's stronger than anyone else's. response:	I studied everything there was about my magic, polished my skills, and prepared!
context: And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love\Blackout\Why?\I have magic that's stronger than anyone else's.\I studied everything there was about my magic, polished my skills, and prepared! response:	All for this day!
context: I want to keep my promise\I'll deliver it to you\shape of love\Blackout\Why?\I have magic that's stronger than anyone else's.\I studied everything there was about my magic, polished my skills, and prepared!\All for this day! response:	For years... and years!
context: I'll deliver it to you\shape of love\Blackout\Why?\I have magic that's stronger than anyone else's.\I studied everything there was about my magic, polished my skills, and prepared!\All for this day!\For years... and years! response:	And yet... Why?!
context: shape of love\Blackout\Why?\I have magic that's stronger than anyone else's.\I studied everything there was about my magic, polished my skills, and prepared!\All for this day!\For years... and years!\And yet... Why?! response:	Noelle, I thank you!
context: Blackout\Why?\I have magic that's stronger than anyone else's.\I studied everything there was about my magic, polished my skills, and prepared!\All for this day!\For years... and years!\And yet... Why?!\Noelle, I thank you! response:	You can save the thanks! Just hurry up!
context: Why?\I have magic that's stronger than anyone else's.\I studied everything there was about my magic, polished my skills, and prepared!\All for this day!\For years... and years!\And yet... Why?!\Noelle, I thank you!\You can save the thanks! Just hurry up! response:	But of course!
context: I have magic that's stronger than anyone else's.\I studied everything there was about my magic, polished my skills, and prepared!\All for this day!\For years... and years!\And yet... Why?!\Noelle, I thank you!\You can save the thanks! Just hurry up!\But of course! response:	Flame Magic: Ignis Columna!
context: I studied everything there was about my magic, polished my skills, and prepared!\All for this day!\For years... and years!\And yet... Why?!\Noelle, I thank you!\You can save the thanks! Just hurry up!\But of course!\Flame Magic: Ignis Columna! response:	How'd you like that?! I made him evaporate with intense firepower!
context: All for this day!\For years... and years!\And yet... Why?!\Noelle, I thank you!\You can save the thanks! Just hurry up!\But of course!\Flame Magic: Ignis Columna!\How'd you like that?! I made him evaporate with intense firepower! response:	Ow...
context: For years... and years!\And yet... Why?!\Noelle, I thank you!\You can save the thanks! Just hurry up!\But of course!\Flame Magic: Ignis Columna!\How'd you like that?! I made him evaporate with intense firepower!\Ow... response:	Excellent! Well done!
context: And yet... Why?!\Noelle, I thank you!\You can save the thanks! Just hurry up!\But of course!\Flame Magic: Ignis Columna!\How'd you like that?! I made him evaporate with intense firepower!\Ow...\Excellent! Well done! response:	You are definitely a man worthy of leading this country!
context: Noelle, I thank you!\You can save the thanks! Just hurry up!\But of course!\Flame Magic: Ignis Columna!\How'd you like that?! I made him evaporate with intense firepower!\Ow...\Excellent! Well done!\You are definitely a man worthy of leading this country! response:	Yes, sir!
context: You can save the thanks! Just hurry up!\But of course!\Flame Magic: Ignis Columna!\How'd you like that?! I made him evaporate with intense firepower!\Ow...\Excellent! Well done!\You are definitely a man worthy of leading this country!\Yes, sir! response:	I accidentally saluted, too.
context: But of course!\Flame Magic: Ignis Columna!\How'd you like that?! I made him evaporate with intense firepower!\Ow...\Excellent! Well done!\You are definitely a man worthy of leading this country!\Yes, sir!\I accidentally saluted, too. response:	I-Impossible...
context: Flame Magic: Ignis Columna!\How'd you like that?! I made him evaporate with intense firepower!\Ow...\Excellent! Well done!\You are definitely a man worthy of leading this country!\Yes, sir!\I accidentally saluted, too.\I-Impossible... response:	Impossible! I've got as much magic as a royal!
context: How'd you like that?! I made him evaporate with intense firepower!\Ow...\Excellent! Well done!\You are definitely a man worthy of leading this country!\Yes, sir!\I accidentally saluted, too.\I-Impossible...\Impossible! I've got as much magic as a royal! response:	Flame-Binding Magic: Leo Palma!
context: Ow...\Excellent! Well done!\You are definitely a man worthy of leading this country!\Yes, sir!\I accidentally saluted, too.\I-Impossible...\Impossible! I've got as much magic as a royal!\Flame-Binding Magic: Leo Palma! response:	L-Let go of me!
context: Excellent! Well done!\You are definitely a man worthy of leading this country!\Yes, sir!\I accidentally saluted, too.\I-Impossible...\Impossible! I've got as much magic as a royal!\Flame-Binding Magic: Leo Palma!\L-Let go of me! response:	I'm still
context: You are definitely a man worthy of leading this country!\Yes, sir!\I accidentally saluted, too.\I-Impossible...\Impossible! I've got as much magic as a royal!\Flame-Binding Magic: Leo Palma!\L-Let go of me!\I'm still response:	Damn it! Damn it!
context: Yes, sir!\I accidentally saluted, too.\I-Impossible...\Impossible! I've got as much magic as a royal!\Flame-Binding Magic: Leo Palma!\L-Let go of me!\I'm still\Damn it! Damn it! response:	At this rate, I...
context: I accidentally saluted, too.\I-Impossible...\Impossible! I've got as much magic as a royal!\Flame-Binding Magic: Leo Palma!\L-Let go of me!\I'm still\Damn it! Damn it!\At this rate, I... response:	There are many questions I'd like to ask you.
context: I-Impossible...\Impossible! I've got as much magic as a royal!\Flame-Binding Magic: Leo Palma!\L-Let go of me!\I'm still\Damn it! Damn it!\At this rate, I...\There are many questions I'd like to ask you. response:	But before that, I will be confiscating your grimoire.
context: Impossible! I've got as much magic as a royal!\Flame-Binding Magic: Leo Palma!\L-Let go of me!\I'm still\Damn it! Damn it!\At this rate, I...\There are many questions I'd like to ask you.\But before that, I will be confiscating your grimoire. response:	Don't!
context: Flame-Binding Magic: Leo Palma!\L-Let go of me!\I'm still\Damn it! Damn it!\At this rate, I...\There are many questions I'd like to ask you.\But before that, I will be confiscating your grimoire.\Don't! response:	Don't touch my grimoire!
context: L-Let go of me!\I'm still\Damn it! Damn it!\At this rate, I...\There are many questions I'd like to ask you.\But before that, I will be confiscating your grimoire.\Don't!\Don't touch my grimoire! response:	What is this grimoire?
context: I'm still\Damn it! Damn it!\At this rate, I...\There are many questions I'd like to ask you.\But before that, I will be confiscating your grimoire.\Don't!\Don't touch my grimoire!\What is this grimoire? response:	S-Stop it!
context: Damn it! Damn it!\At this rate, I...\There are many questions I'd like to ask you.\But before that, I will be confiscating your grimoire.\Don't!\Don't touch my grimoire!\What is this grimoire?\S-Stop it! response:	There's only one page?
context: At this rate, I...\There are many questions I'd like to ask you.\But before that, I will be confiscating your grimoire.\Don't!\Don't touch my grimoire!\What is this grimoire?\S-Stop it!\There's only one page? response:	Don't! Don't look at it!
context: There are many questions I'd like to ask you.\But before that, I will be confiscating your grimoire.\Don't!\Don't touch my grimoire!\What is this grimoire?\S-Stop it!\There's only one page?\Don't! Don't look at it! response:	He can only use one spell?
context: But before that, I will be confiscating your grimoire.\Don't!\Don't touch my grimoire!\What is this grimoire?\S-Stop it!\There's only one page?\Don't! Don't look at it!\He can only use one spell? response:	Damn it!
context: Don't!\Don't touch my grimoire!\What is this grimoire?\S-Stop it!\There's only one page?\Don't! Don't look at it!\He can only use one spell?\Damn it! response:	Give it back!
context: Don't touch my grimoire!\What is this grimoire?\S-Stop it!\There's only one page?\Don't! Don't look at it!\He can only use one spell?\Damn it!\Give it back! response:	Don't you dare look down on me!
context: What is this grimoire?\S-Stop it!\There's only one page?\Don't! Don't look at it!\He can only use one spell?\Damn it!\Give it back!\Don't you dare look down on me! response:	Who's gonna look down on you?
context: S-Stop it!\There's only one page?\Don't! Don't look at it!\He can only use one spell?\Damn it!\Give it back!\Don't you dare look down on me!\Who's gonna look down on you? response:	Couldn't you think of any other way to get people to acknowledge your power?
context: There's only one page?\Don't! Don't look at it!\He can only use one spell?\Damn it!\Give it back!\Don't you dare look down on me!\Who's gonna look down on you?\Couldn't you think of any other way to get people to acknowledge your power? response:	You have amazing magic, and you were strong enough to claw your way up...
context: Don't! Don't look at it!\He can only use one spell?\Damn it!\Give it back!\Don't you dare look down on me!\Who's gonna look down on you?\Couldn't you think of any other way to get people to acknowledge your power?\You have amazing magic, and you were strong enough to claw your way up... response:	It's such a waste!
context: He can only use one spell?\Damn it!\Give it back!\Don't you dare look down on me!\Who's gonna look down on you?\Couldn't you think of any other way to get people to acknowledge your power?\You have amazing magic, and you were strong enough to claw your way up...\It's such a waste! response:	Here. I'll lend you my arm.
context: Damn it!\Give it back!\Don't you dare look down on me!\Who's gonna look down on you?\Couldn't you think of any other way to get people to acknowledge your power?\You have amazing magic, and you were strong enough to claw your way up...\It's such a waste!\Here. I'll lend you my arm. response:	Thanks.
context: Give it back!\Don't you dare look down on me!\Who's gonna look down on you?\Couldn't you think of any other way to get people to acknowledge your power?\You have amazing magic, and you were strong enough to claw your way up...\It's such a waste!\Here. I'll lend you my arm.\Thanks. response:	What you lacked to overcome adversity...
context: Don't you dare look down on me!\Who's gonna look down on you?\Couldn't you think of any other way to get people to acknowledge your power?\You have amazing magic, and you were strong enough to claw your way up...\It's such a waste!\Here. I'll lend you my arm.\Thanks.\What you lacked to overcome adversity... response:	was a righteous heart.
context: Who's gonna look down on you?\Couldn't you think of any other way to get people to acknowledge your power?\You have amazing magic, and you were strong enough to claw your way up...\It's such a waste!\Here. I'll lend you my arm.\Thanks.\What you lacked to overcome adversity...\was a righteous heart. response:	Pay for your crimes.
context: Couldn't you think of any other way to get people to acknowledge your power?\You have amazing magic, and you were strong enough to claw your way up...\It's such a waste!\Here. I'll lend you my arm.\Thanks.\What you lacked to overcome adversity...\was a righteous heart.\Pay for your crimes. response:	Are you satisfied now?
context: You have amazing magic, and you were strong enough to claw your way up...\It's such a waste!\Here. I'll lend you my arm.\Thanks.\What you lacked to overcome adversity...\was a righteous heart.\Pay for your crimes.\Are you satisfied now? response:	A voice...
context: It's such a waste!\Here. I'll lend you my arm.\Thanks.\What you lacked to overcome adversity...\was a righteous heart.\Pay for your crimes.\Are you satisfied now?\A voice... response:	What's the matter?
context: Here. I'll lend you my arm.\Thanks.\What you lacked to overcome adversity...\was a righteous heart.\Pay for your crimes.\Are you satisfied now?\A voice...\What's the matter? response:	It was impossible for you to beat a captain on your own after all.
context: Thanks.\What you lacked to overcome adversity...\was a righteous heart.\Pay for your crimes.\Are you satisfied now?\A voice...\What's the matter?\It was impossible for you to beat a captain on your own after all. response:	I-It's not impossible...
context: What you lacked to overcome adversity...\was a righteous heart.\Pay for your crimes.\Are you satisfied now?\A voice...\What's the matter?\It was impossible for you to beat a captain on your own after all.\I-It's not impossible... response:	The sheer volume of your magic isn't enough.
context: was a righteous heart.\Pay for your crimes.\Are you satisfied now?\A voice...\What's the matter?\It was impossible for you to beat a captain on your own after all.\I-It's not impossible...\The sheer volume of your magic isn't enough. response:	I'm also reaching my limit.
context: Pay for your crimes.\Are you satisfied now?\A voice...\What's the matter?\It was impossible for you to beat a captain on your own after all.\I-It's not impossible...\The sheer volume of your magic isn't enough.\I'm also reaching my limit. response:	You're through acting on your own.
context: Are you satisfied now?\A voice...\What's the matter?\It was impossible for you to beat a captain on your own after all.\I-It's not impossible...\The sheer volume of your magic isn't enough.\I'm also reaching my limit.\You're through acting on your own. response:	From now on, things are going to go as planned.
context: A voice...\What's the matter?\It was impossible for you to beat a captain on your own after all.\I-It's not impossible...\The sheer volume of your magic isn't enough.\I'm also reaching my limit.\You're through acting on your own.\From now on, things are going to go as planned. response:	All for our master.
context: What's the matter?\It was impossible for you to beat a captain on your own after all.\I-It's not impossible...\The sheer volume of your magic isn't enough.\I'm also reaching my limit.\You're through acting on your own.\From now on, things are going to go as planned.\All for our master. response:	West District
context: It was impossible for you to beat a captain on your own after all.\I-It's not impossible...\The sheer volume of your magic isn't enough.\I'm also reaching my limit.\You're through acting on your own.\From now on, things are going to go as planned.\All for our master.\West District response:	The Magic Knights are amazing!
context: I-It's not impossible...\The sheer volume of your magic isn't enough.\I'm also reaching my limit.\You're through acting on your own.\From now on, things are going to go as planned.\All for our master.\West District\The Magic Knights are amazing! response:	Hooray for the Golden Dawn!
context: The sheer volume of your magic isn't enough.\I'm also reaching my limit.\You're through acting on your own.\From now on, things are going to go as planned.\All for our master.\West District\The Magic Knights are amazing!\Hooray for the Golden Dawn! response:	Now, then, I think I'll go have some dessert.
context: I'm also reaching my limit.\You're through acting on your own.\From now on, things are going to go as planned.\All for our master.\West District\The Magic Knights are amazing!\Hooray for the Golden Dawn!\Now, then, I think I'll go have some dessert. response:	Would you like to join me?
context: You're through acting on your own.\From now on, things are going to go as planned.\All for our master.\West District\The Magic Knights are amazing!\Hooray for the Golden Dawn!\Now, then, I think I'll go have some dessert.\Would you like to join me? response:	I will decline.
context: From now on, things are going to go as planned.\All for our master.\West District\The Magic Knights are amazing!\Hooray for the Golden Dawn!\Now, then, I think I'll go have some dessert.\Would you like to join me?\I will decline. response:	East District
context: All for our master.\West District\The Magic Knights are amazing!\Hooray for the Golden Dawn!\Now, then, I think I'll go have some dessert.\Would you like to join me?\I will decline.\East District response:	Thank goodness...
context: West District\The Magic Knights are amazing!\Hooray for the Golden Dawn!\Now, then, I think I'll go have some dessert.\Would you like to join me?\I will decline.\East District\Thank goodness... response:	Let's go back to our lodgings and wash off all this sweat, Sis.
context: The Magic Knights are amazing!\Hooray for the Golden Dawn!\Now, then, I think I'll go have some dessert.\Would you like to join me?\I will decline.\East District\Thank goodness...\Let's go back to our lodgings and wash off all this sweat, Sis. response:	Indeed.
context: Hooray for the Golden Dawn!\Now, then, I think I'll go have some dessert.\Would you like to join me?\I will decline.\East District\Thank goodness...\Let's go back to our lodgings and wash off all this sweat, Sis.\Indeed. response:	Great job, Blue Rose Knights!
context: Now, then, I think I'll go have some dessert.\Would you like to join me?\I will decline.\East District\Thank goodness...\Let's go back to our lodgings and wash off all this sweat, Sis.\Indeed.\Great job, Blue Rose Knights! response:	Lady Charlotte is so elegant.
context: Would you like to join me?\I will decline.\East District\Thank goodness...\Let's go back to our lodgings and wash off all this sweat, Sis.\Indeed.\Great job, Blue Rose Knights!\Lady Charlotte is so elegant. response:	Lady Charlotte is so lovely.
context: I will decline.\East District\Thank goodness...\Let's go back to our lodgings and wash off all this sweat, Sis.\Indeed.\Great job, Blue Rose Knights!\Lady Charlotte is so elegant.\Lady Charlotte is so lovely. response:	Sol is so cool!
context: East District\Thank goodness...\Let's go back to our lodgings and wash off all this sweat, Sis.\Indeed.\Great job, Blue Rose Knights!\Lady Charlotte is so elegant.\Lady Charlotte is so lovely.\Sol is so cool! response:	Central District
context: Thank goodness...\Let's go back to our lodgings and wash off all this sweat, Sis.\Indeed.\Great job, Blue Rose Knights!\Lady Charlotte is so elegant.\Lady Charlotte is so lovely.\Sol is so cool!\Central District response:	What is their motive?
context: Let's go back to our lodgings and wash off all this sweat, Sis.\Indeed.\Great job, Blue Rose Knights!\Lady Charlotte is so elegant.\Lady Charlotte is so lovely.\Sol is so cool!\Central District\What is their motive? response:	Northwest District
context: Indeed.\Great job, Blue Rose Knights!\Lady Charlotte is so elegant.\Lady Charlotte is so lovely.\Sol is so cool!\Central District\What is their motive?\Northwest District response:	Looks like they're in the marked areas.
context: Great job, Blue Rose Knights!\Lady Charlotte is so elegant.\Lady Charlotte is so lovely.\Sol is so cool!\Central District\What is their motive?\Northwest District\Looks like they're in the marked areas. response:	My grimoire...
context: Lady Charlotte is so elegant.\Lady Charlotte is so lovely.\Sol is so cool!\Central District\What is their motive?\Northwest District\Looks like they're in the marked areas.\My grimoire... response:	What?
context: Lady Charlotte is so lovely.\Sol is so cool!\Central District\What is their motive?\Northwest District\Looks like they're in the marked areas.\My grimoire...\What? response:	Well done, Magic Knights.
context: Sol is so cool!\Central District\What is their motive?\Northwest District\Looks like they're in the marked areas.\My grimoire...\What?\Well done, Magic Knights. response:	No
context: Central District\What is their motive?\Northwest District\Looks like they're in the marked areas.\My grimoire...\What?\Well done, Magic Knights.\No response:	Sis!
context: What is their motive?\Northwest District\Looks like they're in the marked areas.\My grimoire...\What?\Well done, Magic Knights.\No\Sis! response:	Wh-What the?
context: Northwest District\Looks like they're in the marked areas.\My grimoire...\What?\Well done, Magic Knights.\No\Sis!\Wh-What the? response:	The Magic Knights...
context: Looks like they're in the marked areas.\My grimoire...\What?\Well done, Magic Knights.\No\Sis!\Wh-What the?\The Magic Knights... response:	Lady Charlotte... disappeared.
context: My grimoire...\What?\Well done, Magic Knights.\No\Sis!\Wh-What the?\The Magic Knights...\Lady Charlotte... disappeared. response:	Sol...
context: What?\Well done, Magic Knights.\No\Sis!\Wh-What the?\The Magic Knights...\Lady Charlotte... disappeared.\Sol... response:	Where are we?
context: Well done, Magic Knights.\No\Sis!\Wh-What the?\The Magic Knights...\Lady Charlotte... disappeared.\Sol...\Where are we? response:	It would appear that we're at least
context: No\Sis!\Wh-What the?\The Magic Knights...\Lady Charlotte... disappeared.\Sol...\Where are we?\It would appear that we're at least response:	a few hundred kilometers away from the royal capital.
context: Sis!\Wh-What the?\The Magic Knights...\Lady Charlotte... disappeared.\Sol...\Where are we?\It would appear that we're at least\a few hundred kilometers away from the royal capital. response:	They got us! Damn it!
context: Wh-What the?\The Magic Knights...\Lady Charlotte... disappeared.\Sol...\Where are we?\It would appear that we're at least\a few hundred kilometers away from the royal capital.\They got us! Damn it! response:	They managed to infiltrate the royal capital.
context: The Magic Knights...\Lady Charlotte... disappeared.\Sol...\Where are we?\It would appear that we're at least\a few hundred kilometers away from the royal capital.\They got us! Damn it!\They managed to infiltrate the royal capital. response:	I figured they must've had a rather skilled spatial magic user, but...
context: Lady Charlotte... disappeared.\Sol...\Where are we?\It would appear that we're at least\a few hundred kilometers away from the royal capital.\They got us! Damn it!\They managed to infiltrate the royal capital.\I figured they must've had a rather skilled spatial magic user, but... response:	To think they were able to send us all this far.
context: Sol...\Where are we?\It would appear that we're at least\a few hundred kilometers away from the royal capital.\They got us! Damn it!\They managed to infiltrate the royal capital.\I figured they must've had a rather skilled spatial magic user, but...\To think they were able to send us all this far. response:	Curses!
context: Where are we?\It would appear that we're at least\a few hundred kilometers away from the royal capital.\They got us! Damn it!\They managed to infiltrate the royal capital.\I figured they must've had a rather skilled spatial magic user, but...\To think they were able to send us all this far.\Curses! response:	What the...
context: It would appear that we're at least\a few hundred kilometers away from the royal capital.\They got us! Damn it!\They managed to infiltrate the royal capital.\I figured they must've had a rather skilled spatial magic user, but...\To think they were able to send us all this far.\Curses!\What the... response:	The Magic Knights' mana...
context: a few hundred kilometers away from the royal capital.\They got us! Damn it!\They managed to infiltrate the royal capital.\I figured they must've had a rather skilled spatial magic user, but...\To think they were able to send us all this far.\Curses!\What the...\The Magic Knights' mana... response:	I can't feel it anymore.
context: They got us! Damn it!\They managed to infiltrate the royal capital.\I figured they must've had a rather skilled spatial magic user, but...\To think they were able to send us all this far.\Curses!\What the...\The Magic Knights' mana...\I can't feel it anymore. response:	This is unprecedented spatial magic. Was there another spellcaster?
context: They managed to infiltrate the royal capital.\I figured they must've had a rather skilled spatial magic user, but...\To think they were able to send us all this far.\Curses!\What the...\The Magic Knights' mana...\I can't feel it anymore.\This is unprecedented spatial magic. Was there another spellcaster? response:	Wh-What's going on?
context: I figured they must've had a rather skilled spatial magic user, but...\To think they were able to send us all this far.\Curses!\What the...\The Magic Knights' mana...\I can't feel it anymore.\This is unprecedented spatial magic. Was there another spellcaster?\Wh-What's going on? response:	I have no idea.
context: To think they were able to send us all this far.\Curses!\What the...\The Magic Knights' mana...\I can't feel it anymore.\This is unprecedented spatial magic. Was there another spellcaster?\Wh-What's going on?\I have no idea. response:	To think the great Magic Knights would all fall for a silly trap like that.
context: Curses!\What the...\The Magic Knights' mana...\I can't feel it anymore.\This is unprecedented spatial magic. Was there another spellcaster?\Wh-What's going on?\I have no idea.\To think the great Magic Knights would all fall for a silly trap like that. response:	How stupid can they be?
