context: Open your mind. Open your mind. response:	Far beyond the deep blue Earth, you and I shall meet...
context: Open your mind. Just as I've always dreamed.\Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Hitchhiking, huh?\Yes!\So where are you headed? response:	To Nekomi!
context: Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Hitchhiking, huh?\Yes!\So where are you headed?\To Nekomi! response:	So now I'm going to be a college student, too, huh?
context: I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Hitchhiking, huh?\Yes!\So where are you headed?\To Nekomi!\So now I'm going to be a college student, too, huh? response:	There's Honshu...
context: They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Hitchhiking, huh?\Yes!\So where are you headed?\To Nekomi!\So now I'm going to be a college student, too, huh?\There's Honshu... response:	Kei's there somewhere...
context: The sky is so blue...\Hitchhiking, huh?\Yes!\So where are you headed?\To Nekomi!\So now I'm going to be a college student, too, huh?\There's Honshu...\Kei's there somewhere... response:	Hey...
context: Hitchhiking, huh?\Yes!\So where are you headed?\To Nekomi!\So now I'm going to be a college student, too, huh?\There's Honshu...\Kei's there somewhere...\Hey... response:	We're gonna be docking soon.
context: Yes!\So where are you headed?\To Nekomi!\So now I'm going to be a college student, too, huh?\There's Honshu...\Kei's there somewhere...\Hey...\We're gonna be docking soon. response:	Oh, okay!
context: So where are you headed?\To Nekomi!\So now I'm going to be a college student, too, huh?\There's Honshu...\Kei's there somewhere...\Hey...\We're gonna be docking soon.\Oh, okay! response:	Ah! A Blessing in Every Bargain?
context: To Nekomi!\So now I'm going to be a college student, too, huh?\There's Honshu...\Kei's there somewhere...\Hey...\We're gonna be docking soon.\Oh, okay!\Ah! A Blessing in Every Bargain? response:	Three days to go before I get paid, huh?
context: So now I'm going to be a college student, too, huh?\There's Honshu...\Kei's there somewhere...\Hey...\We're gonna be docking soon.\Oh, okay!\Ah! A Blessing in Every Bargain?\Three days to go before I get paid, huh? response:	That's right...
context: There's Honshu...\Kei's there somewhere...\Hey...\We're gonna be docking soon.\Oh, okay!\Ah! A Blessing in Every Bargain?\Three days to go before I get paid, huh?\That's right... response:	Here it is, my day off... and I'm totally strapped for cash...
context: Kei's there somewhere...\Hey...\We're gonna be docking soon.\Oh, okay!\Ah! A Blessing in Every Bargain?\Three days to go before I get paid, huh?\That's right...\Here it is, my day off... and I'm totally strapped for cash... response:	But you know how chaotic it's been ever since we met, Keiichi...
context: Hey...\We're gonna be docking soon.\Oh, okay!\Ah! A Blessing in Every Bargain?\Three days to go before I get paid, huh?\That's right...\Here it is, my day off... and I'm totally strapped for cash...\But you know how chaotic it's been ever since we met, Keiichi... response:	I rather like the idea of taking it easy once in a while.
context: We're gonna be docking soon.\Oh, okay!\Ah! A Blessing in Every Bargain?\Three days to go before I get paid, huh?\That's right...\Here it is, my day off... and I'm totally strapped for cash...\But you know how chaotic it's been ever since we met, Keiichi...\I rather like the idea of taking it easy once in a while. response:	Uh, sure... you're right!
context: Oh, okay!\Ah! A Blessing in Every Bargain?\Three days to go before I get paid, huh?\That's right...\Here it is, my day off... and I'm totally strapped for cash...\But you know how chaotic it's been ever since we met, Keiichi...\I rather like the idea of taking it easy once in a while.\Uh, sure... you're right! response:	I guess it is kinda nice, sitting here like this.
context: Ah! A Blessing in Every Bargain?\Three days to go before I get paid, huh?\That's right...\Here it is, my day off... and I'm totally strapped for cash...\But you know how chaotic it's been ever since we met, Keiichi...\I rather like the idea of taking it easy once in a while.\Uh, sure... you're right!\I guess it is kinda nice, sitting here like this. response:	But there is just one small problem...
context: Three days to go before I get paid, huh?\That's right...\Here it is, my day off... and I'm totally strapped for cash...\But you know how chaotic it's been ever since we met, Keiichi...\I rather like the idea of taking it easy once in a while.\Uh, sure... you're right!\I guess it is kinda nice, sitting here like this.\But there is just one small problem... response:	Gotcha.
context: That's right...\Here it is, my day off... and I'm totally strapped for cash...\But you know how chaotic it's been ever since we met, Keiichi...\I rather like the idea of taking it easy once in a while.\Uh, sure... you're right!\I guess it is kinda nice, sitting here like this.\But there is just one small problem...\Gotcha. response:	Unless we do something about this, I won't be able to cook for you.
context: Here it is, my day off... and I'm totally strapped for cash...\But you know how chaotic it's been ever since we met, Keiichi...\I rather like the idea of taking it easy once in a while.\Uh, sure... you're right!\I guess it is kinda nice, sitting here like this.\But there is just one small problem...\Gotcha.\Unless we do something about this, I won't be able to cook for you. response:	Don't worry about it. I can go without eating for one day.
context: But you know how chaotic it's been ever since we met, Keiichi...\I rather like the idea of taking it easy once in a while.\Uh, sure... you're right!\I guess it is kinda nice, sitting here like this.\But there is just one small problem...\Gotcha.\Unless we do something about this, I won't be able to cook for you.\Don't worry about it. I can go without eating for one day. response:	I'll just get a job that pays by the day tomorrow. We'll make it through this.
context: I rather like the idea of taking it easy once in a while.\Uh, sure... you're right!\I guess it is kinda nice, sitting here like this.\But there is just one small problem...\Gotcha.\Unless we do something about this, I won't be able to cook for you.\Don't worry about it. I can go without eating for one day.\I'll just get a job that pays by the day tomorrow. We'll make it through this. response:	All right, then. Why don't you let me take care of this?
context: Uh, sure... you're right!\I guess it is kinda nice, sitting here like this.\But there is just one small problem...\Gotcha.\Unless we do something about this, I won't be able to cook for you.\Don't worry about it. I can go without eating for one day.\I'll just get a job that pays by the day tomorrow. We'll make it through this.\All right, then. Why don't you let me take care of this? response:	What? Take care of... how?
context: I guess it is kinda nice, sitting here like this.\But there is just one small problem...\Gotcha.\Unless we do something about this, I won't be able to cook for you.\Don't worry about it. I can go without eating for one day.\I'll just get a job that pays by the day tomorrow. We'll make it through this.\All right, then. Why don't you let me take care of this?\What? Take care of... how? response:	Can you conjure up money, too?
context: But there is just one small problem...\Gotcha.\Unless we do something about this, I won't be able to cook for you.\Don't worry about it. I can go without eating for one day.\I'll just get a job that pays by the day tomorrow. We'll make it through this.\All right, then. Why don't you let me take care of this?\What? Take care of... how?\Can you conjure up money, too? response:	No. But I have a spell that will bring good fortune to you, Keiichi.
context: Gotcha.\Unless we do something about this, I won't be able to cook for you.\Don't worry about it. I can go without eating for one day.\I'll just get a job that pays by the day tomorrow. We'll make it through this.\All right, then. Why don't you let me take care of this?\What? Take care of... how?\Can you conjure up money, too?\No. But I have a spell that will bring good fortune to you, Keiichi. response:	Here is a wandering soul.
context: Unless we do something about this, I won't be able to cook for you.\Don't worry about it. I can go without eating for one day.\I'll just get a job that pays by the day tomorrow. We'll make it through this.\All right, then. Why don't you let me take care of this?\What? Take care of... how?\Can you conjure up money, too?\No. But I have a spell that will bring good fortune to you, Keiichi.\Here is a wandering soul. response:	Provide the soul that resides here with the sustenance...
context: Don't worry about it. I can go without eating for one day.\I'll just get a job that pays by the day tomorrow. We'll make it through this.\All right, then. Why don't you let me take care of this?\What? Take care of... how?\Can you conjure up money, too?\No. But I have a spell that will bring good fortune to you, Keiichi.\Here is a wandering soul.\Provide the soul that resides here with the sustenance... response:	Apparently, we have a guest.
context: I'll just get a job that pays by the day tomorrow. We'll make it through this.\All right, then. Why don't you let me take care of this?\What? Take care of... how?\Can you conjure up money, too?\No. But I have a spell that will bring good fortune to you, Keiichi.\Here is a wandering soul.\Provide the soul that resides here with the sustenance...\Apparently, we have a guest. response:	Yeah.
context: All right, then. Why don't you let me take care of this?\What? Take care of... how?\Can you conjure up money, too?\No. But I have a spell that will bring good fortune to you, Keiichi.\Here is a wandering soul.\Provide the soul that resides here with the sustenance...\Apparently, we have a guest.\Yeah. response:	Hello, anybody home?
context: What? Take care of... how?\Can you conjure up money, too?\No. But I have a spell that will bring good fortune to you, Keiichi.\Here is a wandering soul.\Provide the soul that resides here with the sustenance...\Apparently, we have a guest.\Yeah.\Hello, anybody home? response:	Can you tell me if there's a Keiichi Morisato living here?
context: Can you conjure up money, too?\No. But I have a spell that will bring good fortune to you, Keiichi.\Here is a wandering soul.\Provide the soul that resides here with the sustenance...\Apparently, we have a guest.\Yeah.\Hello, anybody home?\Can you tell me if there's a Keiichi Morisato living here? response:	Coming!
context: No. But I have a spell that will bring good fortune to you, Keiichi.\Here is a wandering soul.\Provide the soul that resides here with the sustenance...\Apparently, we have a guest.\Yeah.\Hello, anybody home?\Can you tell me if there's a Keiichi Morisato living here?\Coming! response:	Huh?
context: Here is a wandering soul.\Provide the soul that resides here with the sustenance...\Apparently, we have a guest.\Yeah.\Hello, anybody home?\Can you tell me if there's a Keiichi Morisato living here?\Coming!\Huh? response:	Hello!
context: Provide the soul that resides here with the sustenance...\Apparently, we have a guest.\Yeah.\Hello, anybody home?\Can you tell me if there's a Keiichi Morisato living here?\Coming!\Huh?\Hello! response:	If you're here to see Keiichi, he's right inside... so please, come in!
context: Apparently, we have a guest.\Yeah.\Hello, anybody home?\Can you tell me if there's a Keiichi Morisato living here?\Coming!\Huh?\Hello!\If you're here to see Keiichi, he's right inside... so please, come in! response:	Keiichi... you mean, Keiichi Morisato?
context: Yeah.\Hello, anybody home?\Can you tell me if there's a Keiichi Morisato living here?\Coming!\Huh?\Hello!\If you're here to see Keiichi, he's right inside... so please, come in!\Keiichi... you mean, Keiichi Morisato? response:	Yes.
context: Hello, anybody home?\Can you tell me if there's a Keiichi Morisato living here?\Coming!\Huh?\Hello!\If you're here to see Keiichi, he's right inside... so please, come in!\Keiichi... you mean, Keiichi Morisato?\Yes. response:	Belldandy? Who's that at the door?
context: Can you tell me if there's a Keiichi Morisato living here?\Coming!\Huh?\Hello!\If you're here to see Keiichi, he's right inside... so please, come in!\Keiichi... you mean, Keiichi Morisato?\Yes.\Belldandy? Who's that at the door? response:	Oh... Keiichi, we have a guest.
context: Coming!\Huh?\Hello!\If you're here to see Keiichi, he's right inside... so please, come in!\Keiichi... you mean, Keiichi Morisato?\Yes.\Belldandy? Who's that at the door?\Oh... Keiichi, we have a guest. response:	Kei!
context: Huh?\Hello!\If you're here to see Keiichi, he's right inside... so please, come in!\Keiichi... you mean, Keiichi Morisato?\Yes.\Belldandy? Who's that at the door?\Oh... Keiichi, we have a guest.\Kei! response:	M-Megumi?
context: Hello!\If you're here to see Keiichi, he's right inside... so please, come in!\Keiichi... you mean, Keiichi Morisato?\Yes.\Belldandy? Who's that at the door?\Oh... Keiichi, we have a guest.\Kei!\M-Megumi? response:	I'm Kei's kid sister. My name's Megumi Morisato.
context: If you're here to see Keiichi, he's right inside... so please, come in!\Keiichi... you mean, Keiichi Morisato?\Yes.\Belldandy? Who's that at the door?\Oh... Keiichi, we have a guest.\Kei!\M-Megumi?\I'm Kei's kid sister. My name's Megumi Morisato. response:	Well! To think you've come all this way to pay us a visit...
context: Keiichi... you mean, Keiichi Morisato?\Yes.\Belldandy? Who's that at the door?\Oh... Keiichi, we have a guest.\Kei!\M-Megumi?\I'm Kei's kid sister. My name's Megumi Morisato.\Well! To think you've come all this way to pay us a visit... response:	Thank you so much.
context: Yes.\Belldandy? Who's that at the door?\Oh... Keiichi, we have a guest.\Kei!\M-Megumi?\I'm Kei's kid sister. My name's Megumi Morisato.\Well! To think you've come all this way to pay us a visit...\Thank you so much. response:	Aren't you supposed to be in school?
context: Belldandy? Who's that at the door?\Oh... Keiichi, we have a guest.\Kei!\M-Megumi?\I'm Kei's kid sister. My name's Megumi Morisato.\Well! To think you've come all this way to pay us a visit...\Thank you so much.\Aren't you supposed to be in school? response:	Really, now... Aren't you supposed to be in school?
context: Oh... Keiichi, we have a guest.\Kei!\M-Megumi?\I'm Kei's kid sister. My name's Megumi Morisato.\Well! To think you've come all this way to pay us a visit...\Thank you so much.\Aren't you supposed to be in school?\Really, now... Aren't you supposed to be in school? response:	Who would've thought you'd be able to rent a great house like this!
context: Kei!\M-Megumi?\I'm Kei's kid sister. My name's Megumi Morisato.\Well! To think you've come all this way to pay us a visit...\Thank you so much.\Aren't you supposed to be in school?\Really, now... Aren't you supposed to be in school?\Who would've thought you'd be able to rent a great house like this! response:	That's a really long story...
context: M-Megumi?\I'm Kei's kid sister. My name's Megumi Morisato.\Well! To think you've come all this way to pay us a visit...\Thank you so much.\Aren't you supposed to be in school?\Really, now... Aren't you supposed to be in school?\Who would've thought you'd be able to rent a great house like this!\That's a really long story... response:	Not only that, but you're living with such a gorgeous lady, too.
context: I'm Kei's kid sister. My name's Megumi Morisato.\Well! To think you've come all this way to pay us a visit...\Thank you so much.\Aren't you supposed to be in school?\Really, now... Aren't you supposed to be in school?\Who would've thought you'd be able to rent a great house like this!\That's a really long story...\Not only that, but you're living with such a gorgeous lady, too. response:	Man, that's so not you!
context: Well! To think you've come all this way to pay us a visit...\Thank you so much.\Aren't you supposed to be in school?\Really, now... Aren't you supposed to be in school?\Who would've thought you'd be able to rent a great house like this!\That's a really long story...\Not only that, but you're living with such a gorgeous lady, too.\Man, that's so not you! response:	Didn't anyone ever teach you to have a shred of respect for your big brother?
context: Thank you so much.\Aren't you supposed to be in school?\Really, now... Aren't you supposed to be in school?\Who would've thought you'd be able to rent a great house like this!\That's a really long story...\Not only that, but you're living with such a gorgeous lady, too.\Man, that's so not you!\Didn't anyone ever teach you to have a shred of respect for your big brother? response:	Hey, Kei... aren't you going to introduce us?
context: Aren't you supposed to be in school?\Really, now... Aren't you supposed to be in school?\Who would've thought you'd be able to rent a great house like this!\That's a really long story...\Not only that, but you're living with such a gorgeous lady, too.\Man, that's so not you!\Didn't anyone ever teach you to have a shred of respect for your big brother?\Hey, Kei... aren't you going to introduce us? response:	Forgive me for not introducing myself sooner.
context: Really, now... Aren't you supposed to be in school?\Who would've thought you'd be able to rent a great house like this!\That's a really long story...\Not only that, but you're living with such a gorgeous lady, too.\Man, that's so not you!\Didn't anyone ever teach you to have a shred of respect for your big brother?\Hey, Kei... aren't you going to introduce us?\Forgive me for not introducing myself sooner. response:	I was sent here from the Goddess Help Line, and my name is Belldandy!
context: Who would've thought you'd be able to rent a great house like this!\That's a really long story...\Not only that, but you're living with such a gorgeous lady, too.\Man, that's so not you!\Didn't anyone ever teach you to have a shred of respect for your big brother?\Hey, Kei... aren't you going to introduce us?\Forgive me for not introducing myself sooner.\I was sent here from the Goddess Help Line, and my name is Belldandy! response:	Goddess... Help... Line?
context: That's a really long story...\Not only that, but you're living with such a gorgeous lady, too.\Man, that's so not you!\Didn't anyone ever teach you to have a shred of respect for your big brother?\Hey, Kei... aren't you going to introduce us?\Forgive me for not introducing myself sooner.\I was sent here from the Goddess Help Line, and my name is Belldandy!\Goddess... Help... Line? response:	What she means is... she works for a volunteer group.
context: Not only that, but you're living with such a gorgeous lady, too.\Man, that's so not you!\Didn't anyone ever teach you to have a shred of respect for your big brother?\Hey, Kei... aren't you going to introduce us?\Forgive me for not introducing myself sooner.\I was sent here from the Goddess Help Line, and my name is Belldandy!\Goddess... Help... Line?\What she means is... she works for a volunteer group. response:	So her community service includes going out with you?
context: Man, that's so not you!\Didn't anyone ever teach you to have a shred of respect for your big brother?\Hey, Kei... aren't you going to introduce us?\Forgive me for not introducing myself sooner.\I was sent here from the Goddess Help Line, and my name is Belldandy!\Goddess... Help... Line?\What she means is... she works for a volunteer group.\So her community service includes going out with you? response:	Oh, shut up! Stop asking those nosy questions!
context: Didn't anyone ever teach you to have a shred of respect for your big brother?\Hey, Kei... aren't you going to introduce us?\Forgive me for not introducing myself sooner.\I was sent here from the Goddess Help Line, and my name is Belldandy!\Goddess... Help... Line?\What she means is... she works for a volunteer group.\So her community service includes going out with you?\Oh, shut up! Stop asking those nosy questions! response:	You see, I have a contract with Mister Keiichi Morisato...
context: Hey, Kei... aren't you going to introduce us?\Forgive me for not introducing myself sooner.\I was sent here from the Goddess Help Line, and my name is Belldandy!\Goddess... Help... Line?\What she means is... she works for a volunteer group.\So her community service includes going out with you?\Oh, shut up! Stop asking those nosy questions!\You see, I have a contract with Mister Keiichi Morisato... response:	It's a pleasure to meet you!
context: Forgive me for not introducing myself sooner.\I was sent here from the Goddess Help Line, and my name is Belldandy!\Goddess... Help... Line?\What she means is... she works for a volunteer group.\So her community service includes going out with you?\Oh, shut up! Stop asking those nosy questions!\You see, I have a contract with Mister Keiichi Morisato...\It's a pleasure to meet you! response:	She's quite a character, isn't she?
context: I was sent here from the Goddess Help Line, and my name is Belldandy!\Goddess... Help... Line?\What she means is... she works for a volunteer group.\So her community service includes going out with you?\Oh, shut up! Stop asking those nosy questions!\You see, I have a contract with Mister Keiichi Morisato...\It's a pleasure to meet you!\She's quite a character, isn't she? response:	I guess so...
context: Goddess... Help... Line?\What she means is... she works for a volunteer group.\So her community service includes going out with you?\Oh, shut up! Stop asking those nosy questions!\You see, I have a contract with Mister Keiichi Morisato...\It's a pleasure to meet you!\She's quite a character, isn't she?\I guess so... response:	Anyway, Megumi... What the heck are you doing here?
context: What she means is... she works for a volunteer group.\So her community service includes going out with you?\Oh, shut up! Stop asking those nosy questions!\You see, I have a contract with Mister Keiichi Morisato...\It's a pleasure to meet you!\She's quite a character, isn't she?\I guess so...\Anyway, Megumi... What the heck are you doing here? response:	Oh, yeah, that's right.
context: So her community service includes going out with you?\Oh, shut up! Stop asking those nosy questions!\You see, I have a contract with Mister Keiichi Morisato...\It's a pleasure to meet you!\She's quite a character, isn't she?\I guess so...\Anyway, Megumi... What the heck are you doing here?\Oh, yeah, that's right. response:	I happened to get accepted to a college in the Kanto area!
context: Oh, shut up! Stop asking those nosy questions!\You see, I have a contract with Mister Keiichi Morisato...\It's a pleasure to meet you!\She's quite a character, isn't she?\I guess so...\Anyway, Megumi... What the heck are you doing here?\Oh, yeah, that's right.\I happened to get accepted to a college in the Kanto area! response:	What the...
context: You see, I have a contract with Mister Keiichi Morisato...\It's a pleasure to meet you!\She's quite a character, isn't she?\I guess so...\Anyway, Megumi... What the heck are you doing here?\Oh, yeah, that's right.\I happened to get accepted to a college in the Kanto area!\What the... response:	My, my... congratulations!
context: It's a pleasure to meet you!\She's quite a character, isn't she?\I guess so...\Anyway, Megumi... What the heck are you doing here?\Oh, yeah, that's right.\I happened to get accepted to a college in the Kanto area!\What the...\My, my... congratulations! response:	So I decided to pay you a visit while I was here looking for an apartment.
context: She's quite a character, isn't she?\I guess so...\Anyway, Megumi... What the heck are you doing here?\Oh, yeah, that's right.\I happened to get accepted to a college in the Kanto area!\What the...\My, my... congratulations!\So I decided to pay you a visit while I was here looking for an apartment. response:	Hold on! What about those two? Weren't they opposed to your applying...
context: I guess so...\Anyway, Megumi... What the heck are you doing here?\Oh, yeah, that's right.\I happened to get accepted to a college in the Kanto area!\What the...\My, my... congratulations!\So I decided to pay you a visit while I was here looking for an apartment.\Hold on! What about those two? Weren't they opposed to your applying... response:	Well, I guess it just goes to show how much they trust me.
context: Anyway, Megumi... What the heck are you doing here?\Oh, yeah, that's right.\I happened to get accepted to a college in the Kanto area!\What the...\My, my... congratulations!\So I decided to pay you a visit while I was here looking for an apartment.\Hold on! What about those two? Weren't they opposed to your applying...\Well, I guess it just goes to show how much they trust me. response:	But they were so against my applying to college here.
context: Oh, yeah, that's right.\I happened to get accepted to a college in the Kanto area!\What the...\My, my... congratulations!\So I decided to pay you a visit while I was here looking for an apartment.\Hold on! What about those two? Weren't they opposed to your applying...\Well, I guess it just goes to show how much they trust me.\But they were so against my applying to college here. response:	I've got to get back in time for graduation...
context: I happened to get accepted to a college in the Kanto area!\What the...\My, my... congratulations!\So I decided to pay you a visit while I was here looking for an apartment.\Hold on! What about those two? Weren't they opposed to your applying...\Well, I guess it just goes to show how much they trust me.\But they were so against my applying to college here.\I've got to get back in time for graduation... response:	But since you've got plenty of room, I guess I can stay for a few days...
context: What the...\My, my... congratulations!\So I decided to pay you a visit while I was here looking for an apartment.\Hold on! What about those two? Weren't they opposed to your applying...\Well, I guess it just goes to show how much they trust me.\But they were so against my applying to college here.\I've got to get back in time for graduation...\But since you've got plenty of room, I guess I can stay for a few days... response:	In that case, why don't you just settle down here with Keiichi?
context: My, my... congratulations!\So I decided to pay you a visit while I was here looking for an apartment.\Hold on! What about those two? Weren't they opposed to your applying...\Well, I guess it just goes to show how much they trust me.\But they were so against my applying to college here.\I've got to get back in time for graduation...\But since you've got plenty of room, I guess I can stay for a few days...\In that case, why don't you just settle down here with Keiichi? response:	Well, if I can't find a place I like, that might be an option.
context: So I decided to pay you a visit while I was here looking for an apartment.\Hold on! What about those two? Weren't they opposed to your applying...\Well, I guess it just goes to show how much they trust me.\But they were so against my applying to college here.\I've got to get back in time for graduation...\But since you've got plenty of room, I guess I can stay for a few days...\In that case, why don't you just settle down here with Keiichi?\Well, if I can't find a place I like, that might be an option. response:	Just hold up a second!
context: Hold on! What about those two? Weren't they opposed to your applying...\Well, I guess it just goes to show how much they trust me.\But they were so against my applying to college here.\I've got to get back in time for graduation...\But since you've got plenty of room, I guess I can stay for a few days...\In that case, why don't you just settle down here with Keiichi?\Well, if I can't find a place I like, that might be an option.\Just hold up a second! response:	You seriously think you'd have fun at college living with me?
context: Well, I guess it just goes to show how much they trust me.\But they were so against my applying to college here.\I've got to get back in time for graduation...\But since you've got plenty of room, I guess I can stay for a few days...\In that case, why don't you just settle down here with Keiichi?\Well, if I can't find a place I like, that might be an option.\Just hold up a second!\You seriously think you'd have fun at college living with me? response:	You'll never be young again!
context: But they were so against my applying to college here.\I've got to get back in time for graduation...\But since you've got plenty of room, I guess I can stay for a few days...\In that case, why don't you just settle down here with Keiichi?\Well, if I can't find a place I like, that might be an option.\Just hold up a second!\You seriously think you'd have fun at college living with me?\You'll never be young again! response:	Don't you want to spend it without anyone breathing down your neck?
context: I've got to get back in time for graduation...\But since you've got plenty of room, I guess I can stay for a few days...\In that case, why don't you just settle down here with Keiichi?\Well, if I can't find a place I like, that might be an option.\Just hold up a second!\You seriously think you'd have fun at college living with me?\You'll never be young again!\Don't you want to spend it without anyone breathing down your neck? response:	Can't you tell I was just kidding?
context: But since you've got plenty of room, I guess I can stay for a few days...\In that case, why don't you just settle down here with Keiichi?\Well, if I can't find a place I like, that might be an option.\Just hold up a second!\You seriously think you'd have fun at college living with me?\You'll never be young again!\Don't you want to spend it without anyone breathing down your neck?\Can't you tell I was just kidding? response:	I mean, if I was around, it would just kinda spoil things, wouldn't it?
context: In that case, why don't you just settle down here with Keiichi?\Well, if I can't find a place I like, that might be an option.\Just hold up a second!\You seriously think you'd have fun at college living with me?\You'll never be young again!\Don't you want to spend it without anyone breathing down your neck?\Can't you tell I was just kidding?\I mean, if I was around, it would just kinda spoil things, wouldn't it? response:	Oh, if you're talking about me, I have no problem whatsoever!
context: Well, if I can't find a place I like, that might be an option.\Just hold up a second!\You seriously think you'd have fun at college living with me?\You'll never be young again!\Don't you want to spend it without anyone breathing down your neck?\Can't you tell I was just kidding?\I mean, if I was around, it would just kinda spoil things, wouldn't it?\Oh, if you're talking about me, I have no problem whatsoever! response:	Uh-uh!
context: Just hold up a second!\You seriously think you'd have fun at college living with me?\You'll never be young again!\Don't you want to spend it without anyone breathing down your neck?\Can't you tell I was just kidding?\I mean, if I was around, it would just kinda spoil things, wouldn't it?\Oh, if you're talking about me, I have no problem whatsoever!\Uh-uh! response:	Megumi made the decision to come over here and be independent.
context: You seriously think you'd have fun at college living with me?\You'll never be young again!\Don't you want to spend it without anyone breathing down your neck?\Can't you tell I was just kidding?\I mean, if I was around, it would just kinda spoil things, wouldn't it?\Oh, if you're talking about me, I have no problem whatsoever!\Uh-uh!\Megumi made the decision to come over here and be independent. response:	So let's do everything we can to help her find her own apartment!
context: You'll never be young again!\Don't you want to spend it without anyone breathing down your neck?\Can't you tell I was just kidding?\I mean, if I was around, it would just kinda spoil things, wouldn't it?\Oh, if you're talking about me, I have no problem whatsoever!\Uh-uh!\Megumi made the decision to come over here and be independent.\So let's do everything we can to help her find her own apartment! response:	All right, I'm behind you.
context: Don't you want to spend it without anyone breathing down your neck?\Can't you tell I was just kidding?\I mean, if I was around, it would just kinda spoil things, wouldn't it?\Oh, if you're talking about me, I have no problem whatsoever!\Uh-uh!\Megumi made the decision to come over here and be independent.\So let's do everything we can to help her find her own apartment!\All right, I'm behind you. response:	You're such a caring older brother, aren't you?
