context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: Then, Etherion was unleashed, and the true form of the Tower of Heaven was revealed.\I want her to be her usual self when she wakes up from this nightmare.\So I will fight!\I wonder if Natsu and Erza are okay?\They're fine. Because they're both Fairy Tail wizards.\You've got that right. All we can do now is believe in them.\I'm all fired up! More than I've ever been!\You little brat! response:	I'll end this in an instant!
context: I want her to be her usual self when she wakes up from this nightmare.\So I will fight!\I wonder if Natsu and Erza are okay?\They're fine. Because they're both Fairy Tail wizards.\You've got that right. All we can do now is believe in them.\I'm all fired up! More than I've ever been!\You little brat!\I'll end this in an instant! response:	I'll send you to Hell regretting the fact that you ever stood up again!
context: So I will fight!\I wonder if Natsu and Erza are okay?\They're fine. Because they're both Fairy Tail wizards.\You've got that right. All we can do now is believe in them.\I'm all fired up! More than I've ever been!\You little brat!\I'll end this in an instant!\I'll send you to Hell regretting the fact that you ever stood up again! response:	One thing I know is that I can be real stubborn.
context: I wonder if Natsu and Erza are okay?\They're fine. Because they're both Fairy Tail wizards.\You've got that right. All we can do now is believe in them.\I'm all fired up! More than I've ever been!\You little brat!\I'll end this in an instant!\I'll send you to Hell regretting the fact that you ever stood up again!\One thing I know is that I can be real stubborn. response:	If you're gonna do it, then give me your best shot!
context: They're fine. Because they're both Fairy Tail wizards.\You've got that right. All we can do now is believe in them.\I'm all fired up! More than I've ever been!\You little brat!\I'll end this in an instant!\I'll send you to Hell regretting the fact that you ever stood up again!\One thing I know is that I can be real stubborn.\If you're gonna do it, then give me your best shot! response:	Whoa, there!
context: You've got that right. All we can do now is believe in them.\I'm all fired up! More than I've ever been!\You little brat!\I'll end this in an instant!\I'll send you to Hell regretting the fact that you ever stood up again!\One thing I know is that I can be real stubborn.\If you're gonna do it, then give me your best shot!\Whoa, there! response:	Bring it!
context: I'm all fired up! More than I've ever been!\You little brat!\I'll end this in an instant!\I'll send you to Hell regretting the fact that you ever stood up again!\One thing I know is that I can be real stubborn.\If you're gonna do it, then give me your best shot!\Whoa, there!\Bring it! response:	Titania Falls!
context: You little brat!\I'll end this in an instant!\I'll send you to Hell regretting the fact that you ever stood up again!\One thing I know is that I can be real stubborn.\If you're gonna do it, then give me your best shot!\Whoa, there!\Bring it!\Titania Falls! response:	Natsu!
context: I'll end this in an instant!\I'll send you to Hell regretting the fact that you ever stood up again!\One thing I know is that I can be real stubborn.\If you're gonna do it, then give me your best shot!\Whoa, there!\Bring it!\Titania Falls!\Natsu! response:	What's wrong? That all you got?
context: I'll send you to Hell regretting the fact that you ever stood up again!\One thing I know is that I can be real stubborn.\If you're gonna do it, then give me your best shot!\Whoa, there!\Bring it!\Titania Falls!\Natsu!\What's wrong? That all you got? response:	You scared a breakin' the tower, so you're holding back?
context: One thing I know is that I can be real stubborn.\If you're gonna do it, then give me your best shot!\Whoa, there!\Bring it!\Titania Falls!\Natsu!\What's wrong? That all you got?\You scared a breakin' the tower, so you're holding back? response:	That ain't gonna work on me, bub!
context: If you're gonna do it, then give me your best shot!\Whoa, there!\Bring it!\Titania Falls!\Natsu!\What's wrong? That all you got?\You scared a breakin' the tower, so you're holding back?\That ain't gonna work on me, bub! response:	You ain't gonna talk so big for long, you brat!
context: Whoa, there!\Bring it!\Titania Falls!\Natsu!\What's wrong? That all you got?\You scared a breakin' the tower, so you're holding back?\That ain't gonna work on me, bub!\You ain't gonna talk so big for long, you brat! response:	Dazzling Blaze of the Fire Dragon!
context: Bring it!\Titania Falls!\Natsu!\What's wrong? That all you got?\You scared a breakin' the tower, so you're holding back?\That ain't gonna work on me, bub!\You ain't gonna talk so big for long, you brat!\Dazzling Blaze of the Fire Dragon! response:	He's... the tower...
context: Titania Falls!\Natsu!\What's wrong? That all you got?\You scared a breakin' the tower, so you're holding back?\That ain't gonna work on me, bub!\You ain't gonna talk so big for long, you brat!\Dazzling Blaze of the Fire Dragon!\He's... the tower... response:	The...
context: Natsu!\What's wrong? That all you got?\You scared a breakin' the tower, so you're holding back?\That ain't gonna work on me, bub!\You ain't gonna talk so big for long, you brat!\Dazzling Blaze of the Fire Dragon!\He's... the tower...\The... response:	The tower I spent 8 years constructing...
context: What's wrong? That all you got?\You scared a breakin' the tower, so you're holding back?\That ain't gonna work on me, bub!\You ain't gonna talk so big for long, you brat!\Dazzling Blaze of the Fire Dragon!\He's... the tower...\The...\The tower I spent 8 years constructing... response:	How dare you!
context: You scared a breakin' the tower, so you're holding back?\That ain't gonna work on me, bub!\You ain't gonna talk so big for long, you brat!\Dazzling Blaze of the Fire Dragon!\He's... the tower...\The...\The tower I spent 8 years constructing...\How dare you! response:	Well, what a shame...
context: That ain't gonna work on me, bub!\You ain't gonna talk so big for long, you brat!\Dazzling Blaze of the Fire Dragon!\He's... the tower...\The...\The tower I spent 8 years constructing...\How dare you!\Well, what a shame... response:	I told you, remember? My specialty is destroying stuff.
context: You ain't gonna talk so big for long, you brat!\Dazzling Blaze of the Fire Dragon!\He's... the tower...\The...\The tower I spent 8 years constructing...\How dare you!\Well, what a shame...\I told you, remember? My specialty is destroying stuff. response:	Natsu... He can barely even stand...
context: Dazzling Blaze of the Fire Dragon!\He's... the tower...\The...\The tower I spent 8 years constructing...\How dare you!\Well, what a shame...\I told you, remember? My specialty is destroying stuff.\Natsu... He can barely even stand... response:	You won't get away with it!
context: He's... the tower...\The...\The tower I spent 8 years constructing...\How dare you!\Well, what a shame...\I told you, remember? My specialty is destroying stuff.\Natsu... He can barely even stand...\You won't get away with it! response:	What's with this magical power? It's making me sick...
context: The...\The tower I spent 8 years constructing...\How dare you!\Well, what a shame...\I told you, remember? My specialty is destroying stuff.\Natsu... He can barely even stand...\You won't get away with it!\What's with this magical power? It's making me sick... response:	The shadows are extending backwards to the light source!
context: The tower I spent 8 years constructing...\How dare you!\Well, what a shame...\I told you, remember? My specialty is destroying stuff.\Natsu... He can barely even stand...\You won't get away with it!\What's with this magical power? It's making me sick...\The shadows are extending backwards to the light source! response:	Oh, no! This magic is...
context: How dare you!\Well, what a shame...\I told you, remember? My specialty is destroying stuff.\Natsu... He can barely even stand...\You won't get away with it!\What's with this magical power? It's making me sick...\The shadows are extending backwards to the light source!\Oh, no! This magic is... response:	Fall into the infinite darkness, dragon wizard!
context: Well, what a shame...\I told you, remember? My specialty is destroying stuff.\Natsu... He can barely even stand...\You won't get away with it!\What's with this magical power? It's making me sick...\The shadows are extending backwards to the light source!\Oh, no! This magic is...\Fall into the infinite darkness, dragon wizard! response:	Jellal!
context: I told you, remember? My specialty is destroying stuff.\Natsu... He can barely even stand...\You won't get away with it!\What's with this magical power? It's making me sick...\The shadows are extending backwards to the light source!\Oh, no! This magic is...\Fall into the infinite darkness, dragon wizard!\Jellal! response:	Will you let me be killed as well?
context: Natsu... He can barely even stand...\You won't get away with it!\What's with this magical power? It's making me sick...\The shadows are extending backwards to the light source!\Oh, no! This magic is...\Fall into the infinite darkness, dragon wizard!\Jellal!\Will you let me be killed as well? response:	You need a body to resurrect Zeref, correct?
context: You won't get away with it!\What's with this magical power? It's making me sick...\The shadows are extending backwards to the light source!\Oh, no! This magic is...\Fall into the infinite darkness, dragon wizard!\Jellal!\Will you let me be killed as well?\You need a body to resurrect Zeref, correct? response:	Yes.
context: What's with this magical power? It's making me sick...\The shadows are extending backwards to the light source!\Oh, no! This magic is...\Fall into the infinite darkness, dragon wizard!\Jellal!\Will you let me be killed as well?\You need a body to resurrect Zeref, correct?\Yes. response:	It's a general requirement that the body be of a wizard
context: The shadows are extending backwards to the light source!\Oh, no! This magic is...\Fall into the infinite darkness, dragon wizard!\Jellal!\Will you let me be killed as well?\You need a body to resurrect Zeref, correct?\Yes.\It's a general requirement that the body be of a wizard response:	about as powerful as one of the Ten Wizard Saints.
context: Oh, no! This magic is...\Fall into the infinite darkness, dragon wizard!\Jellal!\Will you let me be killed as well?\You need a body to resurrect Zeref, correct?\Yes.\It's a general requirement that the body be of a wizard\about as powerful as one of the Ten Wizard Saints. response:	But at this point, it doesn't have to be you anymore.
context: Fall into the infinite darkness, dragon wizard!\Jellal!\Will you let me be killed as well?\You need a body to resurrect Zeref, correct?\Yes.\It's a general requirement that the body be of a wizard\about as powerful as one of the Ten Wizard Saints.\But at this point, it doesn't have to be you anymore. response:	Die together, both of you!
context: Jellal!\Will you let me be killed as well?\You need a body to resurrect Zeref, correct?\Yes.\It's a general requirement that the body be of a wizard\about as powerful as one of the Ten Wizard Saints.\But at this point, it doesn't have to be you anymore.\Die together, both of you! response:	Erza, move!
context: Will you let me be killed as well?\You need a body to resurrect Zeref, correct?\Yes.\It's a general requirement that the body be of a wizard\about as powerful as one of the Ten Wizard Saints.\But at this point, it doesn't have to be you anymore.\Die together, both of you!\Erza, move! response:	You have nothing to fear.
context: You need a body to resurrect Zeref, correct?\Yes.\It's a general requirement that the body be of a wizard\about as powerful as one of the Ten Wizard Saints.\But at this point, it doesn't have to be you anymore.\Die together, both of you!\Erza, move!\You have nothing to fear. response:	I will protect you.
context: Yes.\It's a general requirement that the body be of a wizard\about as powerful as one of the Ten Wizard Saints.\But at this point, it doesn't have to be you anymore.\Die together, both of you!\Erza, move!\You have nothing to fear.\I will protect you. response:	Stop it!
context: It's a general requirement that the body be of a wizard\about as powerful as one of the Ten Wizard Saints.\But at this point, it doesn't have to be you anymore.\Die together, both of you!\Erza, move!\You have nothing to fear.\I will protect you.\Stop it! response:	Altairis!
context: about as powerful as one of the Ten Wizard Saints.\But at this point, it doesn't have to be you anymore.\Die together, both of you!\Erza, move!\You have nothing to fear.\I will protect you.\Stop it!\Altairis! response:	Erza!
context: But at this point, it doesn't have to be you anymore.\Die together, both of you!\Erza, move!\You have nothing to fear.\I will protect you.\Stop it!\Altairis!\Erza! response:	Whoa...
context: Die together, both of you!\Erza, move!\You have nothing to fear.\I will protect you.\Stop it!\Altairis!\Erza!\Whoa... response:	It exploded!
context: Erza, move!\You have nothing to fear.\I will protect you.\Stop it!\Altairis!\Erza!\Whoa...\It exploded! response:	They're okay... Right?
context: You have nothing to fear.\I will protect you.\Stop it!\Altairis!\Erza!\Whoa...\It exploded!\They're okay... Right? response:	Sho, what's happening?
context: I will protect you.\Stop it!\Altairis!\Erza!\Whoa...\It exploded!\They're okay... Right?\Sho, what's happening? response:	What is this unsettled feeling I have...
context: Stop it!\Altairis!\Erza!\Whoa...\It exploded!\They're okay... Right?\Sho, what's happening?\What is this unsettled feeling I have... response:	You're...
context: Altairis!\Erza!\Whoa...\It exploded!\They're okay... Right?\Sho, what's happening?\What is this unsettled feeling I have...\You're... response:	Simon...
context: Erza!\Whoa...\It exploded!\They're okay... Right?\Sho, what's happening?\What is this unsettled feeling I have...\You're...\Simon... response:	Erza...
context: Whoa...\It exploded!\They're okay... Right?\Sho, what's happening?\What is this unsettled feeling I have...\You're...\Simon...\Erza... response:	Simon!
context: It exploded!\They're okay... Right?\Sho, what's happening?\What is this unsettled feeling I have...\You're...\Simon...\Erza...\Simon! response:	Still crawling around here?
context: They're okay... Right?\Sho, what's happening?\What is this unsettled feeling I have...\You're...\Simon...\Erza...\Simon!\Still crawling around here? response:	You worm...
context: Sho, what's happening?\What is this unsettled feeling I have...\You're...\Simon...\Erza...\Simon!\Still crawling around here?\You worm... response:	But, why?
context: What is this unsettled feeling I have...\You're...\Simon...\Erza...\Simon!\Still crawling around here?\You worm...\But, why? response:	Didn't you escape?
context: You're...\Simon...\Erza...\Simon!\Still crawling around here?\You worm...\But, why?\Didn't you escape? response:	Simon!
context: Simon...\Erza...\Simon!\Still crawling around here?\You worm...\But, why?\Didn't you escape?\Simon! response:	I'm glad...
context: Erza...\Simon!\Still crawling around here?\You worm...\But, why?\Didn't you escape?\Simon!\I'm glad... response:	I understand! Now, no more talking!
context: Simon!\Still crawling around here?\You worm...\But, why?\Didn't you escape?\Simon!\I'm glad...\I understand! Now, no more talking! response:	You were...
context: Still crawling around here?\You worm...\But, why?\Didn't you escape?\Simon!\I'm glad...\I understand! Now, no more talking!\You were... response:	Simon...
context: You worm...\But, why?\Didn't you escape?\Simon!\I'm glad...\I understand! Now, no more talking!\You were...\Simon... response:	Simon!
context: But, why?\Didn't you escape?\Simon!\I'm glad...\I understand! Now, no more talking!\You were...\Simon...\Simon! response:	Simon!
context: Didn't you escape?\Simon!\I'm glad...\I understand! Now, no more talking!\You were...\Simon...\Simon!\Simon! response:	I love...
context: Simon!\I'm glad...\I understand! Now, no more talking!\You were...\Simon...\Simon!\Simon!\I love... response:	How pointless! How incredibly pointless!
context: I'm glad...\I understand! Now, no more talking!\You were...\Simon...\Simon!\Simon!\I love...\How pointless! How incredibly pointless! response:	They call that throwing away your life, Simon!
context: I understand! Now, no more talking!\You were...\Simon...\Simon!\Simon!\I love...\How pointless! How incredibly pointless!\They call that throwing away your life, Simon! response:	This doesn't change a thing!
context: You were...\Simon...\Simon!\Simon!\I love...\How pointless! How incredibly pointless!\They call that throwing away your life, Simon!\This doesn't change a thing! response:	Because there's no way anyone is leaving this tower alive!
context: Simon...\Simon!\Simon!\I love...\How pointless! How incredibly pointless!\They call that throwing away your life, Simon!\This doesn't change a thing!\Because there's no way anyone is leaving this tower alive! response:	Shut up!
context: Simon!\Simon!\I love...\How pointless! How incredibly pointless!\They call that throwing away your life, Simon!\This doesn't change a thing!\Because there's no way anyone is leaving this tower alive!\Shut up! response:	He's...
context: Simon!\I love...\How pointless! How incredibly pointless!\They call that throwing away your life, Simon!\This doesn't change a thing!\Because there's no way anyone is leaving this tower alive!\Shut up!\He's... response:	The crazy bastard is eating Etherion!
context: I love...\How pointless! How incredibly pointless!\They call that throwing away your life, Simon!\This doesn't change a thing!\Because there's no way anyone is leaving this tower alive!\Shut up!\He's...\The crazy bastard is eating Etherion! response:	That's insane!
context: How pointless! How incredibly pointless!\They call that throwing away your life, Simon!\This doesn't change a thing!\Because there's no way anyone is leaving this tower alive!\Shut up!\He's...\The crazy bastard is eating Etherion!\That's insane! response:	Ethernano is fused with other elements than fire, you know!
context: They call that throwing away your life, Simon!\This doesn't change a thing!\Because there's no way anyone is leaving this tower alive!\Shut up!\He's...\The crazy bastard is eating Etherion!\That's insane!\Ethernano is fused with other elements than fire, you know! response:	Did you seriously think you could power up
context: This doesn't change a thing!\Because there's no way anyone is leaving this tower alive!\Shut up!\He's...\The crazy bastard is eating Etherion!\That's insane!\Ethernano is fused with other elements than fire, you know!\Did you seriously think you could power up response:	by eating such powerful magic energy instead of flames?
context: Because there's no way anyone is leaving this tower alive!\Shut up!\He's...\The crazy bastard is eating Etherion!\That's insane!\Ethernano is fused with other elements than fire, you know!\Did you seriously think you could power up\by eating such powerful magic energy instead of flames? response:	That kind of peabrained thinking will lead you to your own downfall!
context: Shut up!\He's...\The crazy bastard is eating Etherion!\That's insane!\Ethernano is fused with other elements than fire, you know!\Did you seriously think you could power up\by eating such powerful magic energy instead of flames?\That kind of peabrained thinking will lead you to your own downfall! response:	He's actually absorbing Etherion?
context: He's...\The crazy bastard is eating Etherion!\That's insane!\Ethernano is fused with other elements than fire, you know!\Did you seriously think you could power up\by eating such powerful magic energy instead of flames?\That kind of peabrained thinking will lead you to your own downfall!\He's actually absorbing Etherion? response:	You're the reason...
context: The crazy bastard is eating Etherion!\That's insane!\Ethernano is fused with other elements than fire, you know!\Did you seriously think you could power up\by eating such powerful magic energy instead of flames?\That kind of peabrained thinking will lead you to your own downfall!\He's actually absorbing Etherion?\You're the reason... response:	I made a promise!
context: That's insane!\Ethernano is fused with other elements than fire, you know!\Did you seriously think you could power up\by eating such powerful magic energy instead of flames?\That kind of peabrained thinking will lead you to your own downfall!\He's actually absorbing Etherion?\You're the reason...\I made a promise! response:	Natsu, take care of Erza.
context: Ethernano is fused with other elements than fire, you know!\Did you seriously think you could power up\by eating such powerful magic energy instead of flames?\That kind of peabrained thinking will lead you to your own downfall!\He's actually absorbing Etherion?\You're the reason...\I made a promise!\Natsu, take care of Erza. response:	I made a promise!
context: Did you seriously think you could power up\by eating such powerful magic energy instead of flames?\That kind of peabrained thinking will lead you to your own downfall!\He's actually absorbing Etherion?\You're the reason...\I made a promise!\Natsu, take care of Erza.\I made a promise! response:	You cocky bastard!
context: by eating such powerful magic energy instead of flames?\That kind of peabrained thinking will lead you to your own downfall!\He's actually absorbing Etherion?\You're the reason...\I made a promise!\Natsu, take care of Erza.\I made a promise!\You cocky bastard! response:	Meteor!
context: That kind of peabrained thinking will lead you to your own downfall!\He's actually absorbing Etherion?\You're the reason...\I made a promise!\Natsu, take care of Erza.\I made a promise!\You cocky bastard!\Meteor! response:	You'll never be able to catch me at this speed!
context: He's actually absorbing Etherion?\You're the reason...\I made a promise!\Natsu, take care of Erza.\I made a promise!\You cocky bastard!\Meteor!\You'll never be able to catch me at this speed! response:	Impossible! I can't lose!
context: You're the reason...\I made a promise!\Natsu, take care of Erza.\I made a promise!\You cocky bastard!\Meteor!\You'll never be able to catch me at this speed!\Impossible! I can't lose! response:	I'm making a kingdom of freedom!
context: I made a promise!\Natsu, take care of Erza.\I made a promise!\You cocky bastard!\Meteor!\You'll never be able to catch me at this speed!\Impossible! I can't lose!\I'm making a kingdom of freedom! response:	Zeref whispered to me in my pain and fear...
context: Natsu, take care of Erza.\I made a promise!\You cocky bastard!\Meteor!\You'll never be able to catch me at this speed!\Impossible! I can't lose!\I'm making a kingdom of freedom!\Zeref whispered to me in my pain and fear... response:	Do you desire true freedom? Zeref beckoned...
context: I made a promise!\You cocky bastard!\Meteor!\You'll never be able to catch me at this speed!\Impossible! I can't lose!\I'm making a kingdom of freedom!\Zeref whispered to me in my pain and fear...\Do you desire true freedom? Zeref beckoned... response:	That's right. Only I can sense Zeref!
context: You cocky bastard!\Meteor!\You'll never be able to catch me at this speed!\Impossible! I can't lose!\I'm making a kingdom of freedom!\Zeref whispered to me in my pain and fear...\Do you desire true freedom? Zeref beckoned...\That's right. Only I can sense Zeref! response:	I am the chosen one!
context: Meteor!\You'll never be able to catch me at this speed!\Impossible! I can't lose!\I'm making a kingdom of freedom!\Zeref whispered to me in my pain and fear...\Do you desire true freedom? Zeref beckoned...\That's right. Only I can sense Zeref!\I am the chosen one! response:	Zeref and I will create a truly free kingdom together!
context: You'll never be able to catch me at this speed!\Impossible! I can't lose!\I'm making a kingdom of freedom!\Zeref whispered to me in my pain and fear...\Do you desire true freedom? Zeref beckoned...\That's right. Only I can sense Zeref!\I am the chosen one!\Zeref and I will create a truly free kingdom together! response:	And you'll make it by taking away other people's freedom?
context: Impossible! I can't lose!\I'm making a kingdom of freedom!\Zeref whispered to me in my pain and fear...\Do you desire true freedom? Zeref beckoned...\That's right. Only I can sense Zeref!\I am the chosen one!\Zeref and I will create a truly free kingdom together!\And you'll make it by taking away other people's freedom? response:	Only ones with the will to change the world can make history!
context: I'm making a kingdom of freedom!\Zeref whispered to me in my pain and fear...\Do you desire true freedom? Zeref beckoned...\That's right. Only I can sense Zeref!\I am the chosen one!\Zeref and I will create a truly free kingdom together!\And you'll make it by taking away other people's freedom?\Only ones with the will to change the world can make history! response:	Why can't you understand this?
context: Zeref whispered to me in my pain and fear...\Do you desire true freedom? Zeref beckoned...\That's right. Only I can sense Zeref!\I am the chosen one!\Zeref and I will create a truly free kingdom together!\And you'll make it by taking away other people's freedom?\Only ones with the will to change the world can make history!\Why can't you understand this? response:	Abyss Break?
context: Do you desire true freedom? Zeref beckoned...\That's right. Only I can sense Zeref!\I am the chosen one!\Zeref and I will create a truly free kingdom together!\And you'll make it by taking away other people's freedom?\Only ones with the will to change the world can make history!\Why can't you understand this?\Abyss Break? response:	You fiend! You plan to destroy the tower as well?
context: That's right. Only I can sense Zeref!\I am the chosen one!\Zeref and I will create a truly free kingdom together!\And you'll make it by taking away other people's freedom?\Only ones with the will to change the world can make history!\Why can't you understand this?\Abyss Break?\You fiend! You plan to destroy the tower as well? response:	8 more years.
context: I am the chosen one!\Zeref and I will create a truly free kingdom together!\And you'll make it by taking away other people's freedom?\Only ones with the will to change the world can make history!\Why can't you understand this?\Abyss Break?\You fiend! You plan to destroy the tower as well?\8 more years. response:	No... This time I'll finish it in 5.
context: Zeref and I will create a truly free kingdom together!\And you'll make it by taking away other people's freedom?\Only ones with the will to change the world can make history!\Why can't you understand this?\Abyss Break?\You fiend! You plan to destroy the tower as well?\8 more years.\No... This time I'll finish it in 5. response:	Zeref, wait for me!
context: And you'll make it by taking away other people's freedom?\Only ones with the will to change the world can make history!\Why can't you understand this?\Abyss Break?\You fiend! You plan to destroy the tower as well?\8 more years.\No... This time I'll finish it in 5.\Zeref, wait for me! response:	You will never find freedom!
context: Only ones with the will to change the world can make history!\Why can't you understand this?\Abyss Break?\You fiend! You plan to destroy the tower as well?\8 more years.\No... This time I'll finish it in 5.\Zeref, wait for me!\You will never find freedom! response:	There is no such thing as freedom for somebody taken over by ghosts!
context: Why can't you understand this?\Abyss Break?\You fiend! You plan to destroy the tower as well?\8 more years.\No... This time I'll finish it in 5.\Zeref, wait for me!\You will never find freedom!\There is no such thing as freedom for somebody taken over by ghosts! response:	Free yourself first, Jellal!
context: Abyss Break?\You fiend! You plan to destroy the tower as well?\8 more years.\No... This time I'll finish it in 5.\Zeref, wait for me!\You will never find freedom!\There is no such thing as freedom for somebody taken over by ghosts!\Free yourself first, Jellal! response:	What in the world...
context: You fiend! You plan to destroy the tower as well?\8 more years.\No... This time I'll finish it in 5.\Zeref, wait for me!\You will never find freedom!\There is no such thing as freedom for somebody taken over by ghosts!\Free yourself first, Jellal!\What in the world... response:	What's happening?
context: 8 more years.\No... This time I'll finish it in 5.\Zeref, wait for me!\You will never find freedom!\There is no such thing as freedom for somebody taken over by ghosts!\Free yourself first, Jellal!\What in the world...\What's happening? response:	That's got to be Natsu.
context: No... This time I'll finish it in 5.\Zeref, wait for me!\You will never find freedom!\There is no such thing as freedom for somebody taken over by ghosts!\Free yourself first, Jellal!\What in the world...\What's happening?\That's got to be Natsu. response:	Yeah, I agree.
context: Zeref, wait for me!\You will never find freedom!\There is no such thing as freedom for somebody taken over by ghosts!\Free yourself first, Jellal!\What in the world...\What's happening?\That's got to be Natsu.\Yeah, I agree. response:	But, is that gonna be okay?
context: You will never find freedom!\There is no such thing as freedom for somebody taken over by ghosts!\Free yourself first, Jellal!\What in the world...\What's happening?\That's got to be Natsu.\Yeah, I agree.\But, is that gonna be okay? response:	It'll be okay... Or so I'd like to think.
context: There is no such thing as freedom for somebody taken over by ghosts!\Free yourself first, Jellal!\What in the world...\What's happening?\That's got to be Natsu.\Yeah, I agree.\But, is that gonna be okay?\It'll be okay... Or so I'd like to think. response:	But he sure is going wild there...
context: Free yourself first, Jellal!\What in the world...\What's happening?\That's got to be Natsu.\Yeah, I agree.\But, is that gonna be okay?\It'll be okay... Or so I'd like to think.\But he sure is going wild there... response:	This is... Natsu's true power.
context: What in the world...\What's happening?\That's got to be Natsu.\Yeah, I agree.\But, is that gonna be okay?\It'll be okay... Or so I'd like to think.\But he sure is going wild there...\This is... Natsu's true power. response:	This is...
context: What's happening?\That's got to be Natsu.\Yeah, I agree.\But, is that gonna be okay?\It'll be okay... Or so I'd like to think.\But he sure is going wild there...\This is... Natsu's true power.\This is... response:	He even defeated Jellal...
context: That's got to be Natsu.\Yeah, I agree.\But, is that gonna be okay?\It'll be okay... Or so I'd like to think.\But he sure is going wild there...\This is... Natsu's true power.\This is...\He even defeated Jellal... response:	The battle I've been fighting these 8 years is now over.
context: Yeah, I agree.\But, is that gonna be okay?\It'll be okay... Or so I'd like to think.\But he sure is going wild there...\This is... Natsu's true power.\This is...\He even defeated Jellal...\The battle I've been fighting these 8 years is now over. response:	Now, everyone is truly free...
context: But, is that gonna be okay?\It'll be okay... Or so I'd like to think.\But he sure is going wild there...\This is... Natsu's true power.\This is...\He even defeated Jellal...\The battle I've been fighting these 8 years is now over.\Now, everyone is truly free... response:	Natsu!
context: It'll be okay... Or so I'd like to think.\But he sure is going wild there...\This is... Natsu's true power.\This is...\He even defeated Jellal...\The battle I've been fighting these 8 years is now over.\Now, everyone is truly free...\Natsu! response:	You're really incredible...
context: But he sure is going wild there...\This is... Natsu's true power.\This is...\He even defeated Jellal...\The battle I've been fighting these 8 years is now over.\Now, everyone is truly free...\Natsu!\You're really incredible... response:	Really...
context: This is... Natsu's true power.\This is...\He even defeated Jellal...\The battle I've been fighting these 8 years is now over.\Now, everyone is truly free...\Natsu!\You're really incredible...\Really... response:	How pretty!
context: This is...\He even defeated Jellal...\The battle I've been fighting these 8 years is now over.\Now, everyone is truly free...\Natsu!\You're really incredible...\Really...\How pretty! response:	No, that's...
