context: TS response:	SCRIPT
context: We may be trapped in the past or lament the future\chiri hitotsu gosan wo yurusanu hitsuzen\But predetermination does not allow the slightest mistake\mugen ni hirogaru yume mo egaku mirai mo\The infinite dreams and imagined futures before us\bokutachi ni yurusareta kyoei no genri\Are naught but vain theories we may hold\yuugen sore wa futatsu no hari ga shimesu response:	Finitude is what the two clock hands show
context: chiri hitotsu gosan wo yurusanu hitsuzen\But predetermination does not allow the slightest mistake\mugen ni hirogaru yume mo egaku mirai mo\The infinite dreams and imagined futures before us\bokutachi ni yurusareta kyoei no genri\Are naught but vain theories we may hold\yuugen sore wa futatsu no hari ga shimesu\Finitude is what the two clock hands show response:	zankoku na yakujou to sentaku e
context: But predetermination does not allow the slightest mistake\mugen ni hirogaru yume mo egaku mirai mo\The infinite dreams and imagined futures before us\bokutachi ni yurusareta kyoei no genri\Are naught but vain theories we may hold\yuugen sore wa futatsu no hari ga shimesu\Finitude is what the two clock hands show\zankoku na yakujou to sentaku e response:	As they point toward a cruel destiny and choice
context: mugen ni hirogaru yume mo egaku mirai mo\The infinite dreams and imagined futures before us\bokutachi ni yurusareta kyoei no genri\Are naught but vain theories we may hold\yuugen sore wa futatsu no hari ga shimesu\Finitude is what the two clock hands show\zankoku na yakujou to sentaku e\As they point toward a cruel destiny and choice response:	Hacking to the Gate
context: The infinite dreams and imagined futures before us\bokutachi ni yurusareta kyoei no genri\Are naught but vain theories we may hold\yuugen sore wa futatsu no hari ga shimesu\Finitude is what the two clock hands show\zankoku na yakujou to sentaku e\As they point toward a cruel destiny and choice\Hacking to the Gate response:	dakara ima ichibyou goto ni sekaisen wo koete
context: bokutachi ni yurusareta kyoei no genri\Are naught but vain theories we may hold\yuugen sore wa futatsu no hari ga shimesu\Finitude is what the two clock hands show\zankoku na yakujou to sentaku e\As they point toward a cruel destiny and choice\Hacking to the Gate\dakara ima ichibyou goto ni sekaisen wo koete response:	And now I cross the boundary between worlds each second
context: Are naught but vain theories we may hold\yuugen sore wa futatsu no hari ga shimesu\Finitude is what the two clock hands show\zankoku na yakujou to sentaku e\As they point toward a cruel destiny and choice\Hacking to the Gate\dakara ima ichibyou goto ni sekaisen wo koete\And now I cross the boundary between worlds each second response:	kimi no sono egao mamoritai no sa
context: yuugen sore wa futatsu no hari ga shimesu\Finitude is what the two clock hands show\zankoku na yakujou to sentaku e\As they point toward a cruel destiny and choice\Hacking to the Gate\dakara ima ichibyou goto ni sekaisen wo koete\And now I cross the boundary between worlds each second\kimi no sono egao mamoritai no sa response:	Because I want to protect that smile of yours
context: Finitude is what the two clock hands show\zankoku na yakujou to sentaku e\As they point toward a cruel destiny and choice\Hacking to the Gate\dakara ima ichibyou goto ni sekaisen wo koete\And now I cross the boundary between worlds each second\kimi no sono egao mamoritai no sa\Because I want to protect that smile of yours response:	soshite mata kanashimi no nai jikan no ruupu e to
context: zankoku na yakujou to sentaku e\As they point toward a cruel destiny and choice\Hacking to the Gate\dakara ima ichibyou goto ni sekaisen wo koete\And now I cross the boundary between worlds each second\kimi no sono egao mamoritai no sa\Because I want to protect that smile of yours\soshite mata kanashimi no nai jikan no ruupu e to response:	And a loop in time without sadness will once again
context: As they point toward a cruel destiny and choice\Hacking to the Gate\dakara ima ichibyou goto ni sekaisen wo koete\And now I cross the boundary between worlds each second\kimi no sono egao mamoritai no sa\Because I want to protect that smile of yours\soshite mata kanashimi no nai jikan no ruupu e to\And a loop in time without sadness will once again response:	nomikomarete yuku kodoku no kansokusha
context: Hacking to the Gate\dakara ima ichibyou goto ni sekaisen wo koete\And now I cross the boundary between worlds each second\kimi no sono egao mamoritai no sa\Because I want to protect that smile of yours\soshite mata kanashimi no nai jikan no ruupu e to\And a loop in time without sadness will once again\nomikomarete yuku kodoku no kansokusha response:	Engulf me, a lonely observer
context: dakara ima ichibyou goto ni sekaisen wo koete\And now I cross the boundary between worlds each second\kimi no sono egao mamoritai no sa\Because I want to protect that smile of yours\soshite mata kanashimi no nai jikan no ruupu e to\And a loop in time without sadness will once again\nomikomarete yuku kodoku no kansokusha\Engulf me, a lonely observer response:	I'm so hungry...
context: And now I cross the boundary between worlds each second\kimi no sono egao mamoritai no sa\Because I want to protect that smile of yours\soshite mata kanashimi no nai jikan no ruupu e to\And a loop in time without sadness will once again\nomikomarete yuku kodoku no kansokusha\Engulf me, a lonely observer\I'm so hungry... response:	You're going to
context: kimi no sono egao mamoritai no sa\Because I want to protect that smile of yours\soshite mata kanashimi no nai jikan no ruupu e to\And a loop in time without sadness will once again\nomikomarete yuku kodoku no kansokusha\Engulf me, a lonely observer\I'm so hungry...\You're going to response:	Comima again, right?
context: Because I want to protect that smile of yours\soshite mata kanashimi no nai jikan no ruupu e to\And a loop in time without sadness will once again\nomikomarete yuku kodoku no kansokusha\Engulf me, a lonely observer\I'm so hungry...\You're going to\Comima again, right? response:	Yeah.
context: soshite mata kanashimi no nai jikan no ruupu e to\And a loop in time without sadness will once again\nomikomarete yuku kodoku no kansokusha\Engulf me, a lonely observer\I'm so hungry...\You're going to\Comima again, right?\Yeah. response:	Will you be back around now?
context: And a loop in time without sadness will once again\nomikomarete yuku kodoku no kansokusha\Engulf me, a lonely observer\I'm so hungry...\You're going to\Comima again, right?\Yeah.\Will you be back around now? response:	I think so.
context: nomikomarete yuku kodoku no kansokusha\Engulf me, a lonely observer\I'm so hungry...\You're going to\Comima again, right?\Yeah.\Will you be back around now?\I think so. response:	I know! Kurisu-chan, you come, too!
context: Engulf me, a lonely observer\I'm so hungry...\You're going to\Comima again, right?\Yeah.\Will you be back around now?\I think so.\I know! Kurisu-chan, you come, too! response:	I'm not good with crowded places.
context: I'm so hungry...\You're going to\Comima again, right?\Yeah.\Will you be back around now?\I think so.\I know! Kurisu-chan, you come, too!\I'm not good with crowded places. response:	It shouldn't be that crowded on the second day.
context: You're going to\Comima again, right?\Yeah.\Will you be back around now?\I think so.\I know! Kurisu-chan, you come, too!\I'm not good with crowded places.\It shouldn't be that crowded on the second day. response:	You should come, too, Okarin...
context: Comima again, right?\Yeah.\Will you be back around now?\I think so.\I know! Kurisu-chan, you come, too!\I'm not good with crowded places.\It shouldn't be that crowded on the second day.\You should come, too, Okarin... response:	Okabe, come with me!
context: Yeah.\Will you be back around now?\I think so.\I know! Kurisu-chan, you come, too!\I'm not good with crowded places.\It shouldn't be that crowded on the second day.\You should come, too, Okarin...\Okabe, come with me! response:	What's with you?
context: Will you be back around now?\I think so.\I know! Kurisu-chan, you come, too!\I'm not good with crowded places.\It shouldn't be that crowded on the second day.\You should come, too, Okarin...\Okabe, come with me!\What's with you? response:	Ever since you got back, you've been down.
context: I think so.\I know! Kurisu-chan, you come, too!\I'm not good with crowded places.\It shouldn't be that crowded on the second day.\You should come, too, Okarin...\Okabe, come with me!\What's with you?\Ever since you got back, you've been down. response:	Can't you tell Mayuri is trying to cheer you up?
context: I know! Kurisu-chan, you come, too!\I'm not good with crowded places.\It shouldn't be that crowded on the second day.\You should come, too, Okarin...\Okabe, come with me!\What's with you?\Ever since you got back, you've been down.\Can't you tell Mayuri is trying to cheer you up? response:	I know.
context: I'm not good with crowded places.\It shouldn't be that crowded on the second day.\You should come, too, Okarin...\Okabe, come with me!\What's with you?\Ever since you got back, you've been down.\Can't you tell Mayuri is trying to cheer you up?\I know. response:	But...
context: It shouldn't be that crowded on the second day.\You should come, too, Okarin...\Okabe, come with me!\What's with you?\Ever since you got back, you've been down.\Can't you tell Mayuri is trying to cheer you up?\I know.\But... response:	I can't stay calm!
context: You should come, too, Okarin...\Okabe, come with me!\What's with you?\Ever since you got back, you've been down.\Can't you tell Mayuri is trying to cheer you up?\I know.\But...\I can't stay calm! response:	Tomorrow is the day!
context: Okabe, come with me!\What's with you?\Ever since you got back, you've been down.\Can't you tell Mayuri is trying to cheer you up?\I know.\But...\I can't stay calm!\Tomorrow is the day! response:	Even if she's safe today, tomorrow...
context: What's with you?\Ever since you got back, you've been down.\Can't you tell Mayuri is trying to cheer you up?\I know.\But...\I can't stay calm!\Tomorrow is the day!\Even if she's safe today, tomorrow... response:	How many times have I talked to you about this?
context: Ever since you got back, you've been down.\Can't you tell Mayuri is trying to cheer you up?\I know.\But...\I can't stay calm!\Tomorrow is the day!\Even if she's safe today, tomorrow...\How many times have I talked to you about this? response:	Okabe?
context: Can't you tell Mayuri is trying to cheer you up?\I know.\But...\I can't stay calm!\Tomorrow is the day!\Even if she's safe today, tomorrow...\How many times have I talked to you about this?\Okabe? response:	There's something I want to tell you.
context: I know.\But...\I can't stay calm!\Tomorrow is the day!\Even if she's safe today, tomorrow...\How many times have I talked to you about this?\Okabe?\There's something I want to tell you. response:	Endless
context: But...\I can't stay calm!\Tomorrow is the day!\Even if she's safe today, tomorrow...\How many times have I talked to you about this?\Okabe?\There's something I want to tell you.\Endless response:	Apoptosis
context: I can't stay calm!\Tomorrow is the day!\Even if she's safe today, tomorrow...\How many times have I talked to you about this?\Okabe?\There's something I want to tell you.\Endless\Apoptosis response:	Endless
context: Tomorrow is the day!\Even if she's safe today, tomorrow...\How many times have I talked to you about this?\Okabe?\There's something I want to tell you.\Endless\Apoptosis\Endless response:	Endless
context: Even if she's safe today, tomorrow...\How many times have I talked to you about this?\Okabe?\There's something I want to tell you.\Endless\Apoptosis\Endless\Endless response:	Endless
context: How many times have I talked to you about this?\Okabe?\There's something I want to tell you.\Endless\Apoptosis\Endless\Endless\Endless response:	Endless
context: Okabe?\There's something I want to tell you.\Endless\Apoptosis\Endless\Endless\Endless\Endless response:	Endless
context: There's something I want to tell you.\Endless\Apoptosis\Endless\Endless\Endless\Endless\Endless response:	Endless
context: Endless\Apoptosis\Endless\Endless\Endless\Endless\Endless\Endless response:	Endless
context: Apoptosis\Endless\Endless\Endless\Endless\Endless\Endless\Endless response:	Apoptosis
context: Endless\Endless\Endless\Endless\Endless\Endless\Endless\Apoptosis response:	Apoptosis
context: Endless\Endless\Endless\Endless\Endless\Endless\Apoptosis\Apoptosis response:	Apoptosis
context: Endless\Endless\Endless\Endless\Endless\Apoptosis\Apoptosis\Apoptosis response:	Apoptosis
context: Endless\Endless\Endless\Endless\Apoptosis\Apoptosis\Apoptosis\Apoptosis response:	Apoptosis
context: Endless\Endless\Endless\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis response:	Apoptosis
context: Endless\Endless\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis response:	Apoptosis
context: Endless\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis response:	Apoptosis
context: Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis response:	Apoptosis
context: Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis response:	Apoptosis
context: Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis response:	Apoptosis
context: Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis response:	Apoptosis
context: Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis response:	Mayuri is going to die tomorrow?!
context: Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Mayuri is going to die tomorrow?! response:	I think so, yes.
context: Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Mayuri is going to die tomorrow?!\I think so, yes. response:	At first, it was the night of the 13th.
context: Apoptosis\Apoptosis\Apoptosis\Apoptosis\Apoptosis\Mayuri is going to die tomorrow?!\I think so, yes.\At first, it was the night of the 13th. response:	Each time I undo a D-mail, it goes back a day.
context: Apoptosis\Apoptosis\Apoptosis\Apoptosis\Mayuri is going to die tomorrow?!\I think so, yes.\At first, it was the night of the 13th.\Each time I undo a D-mail, it goes back a day. response:	I'll have to go with her to Comima tomorrow.
context: Apoptosis\Apoptosis\Apoptosis\Mayuri is going to die tomorrow?!\I think so, yes.\At first, it was the night of the 13th.\Each time I undo a D-mail, it goes back a day.\I'll have to go with her to Comima tomorrow. response:	Do you have a way to save her?
context: Apoptosis\Apoptosis\Mayuri is going to die tomorrow?!\I think so, yes.\At first, it was the night of the 13th.\Each time I undo a D-mail, it goes back a day.\I'll have to go with her to Comima tomorrow.\Do you have a way to save her? response:	I'm going to wait for her to die.
context: Apoptosis\Mayuri is going to die tomorrow?!\I think so, yes.\At first, it was the night of the 13th.\Each time I undo a D-mail, it goes back a day.\I'll have to go with her to Comima tomorrow.\Do you have a way to save her?\I'm going to wait for her to die. response:	You can't...
context: Mayuri is going to die tomorrow?!\I think so, yes.\At first, it was the night of the 13th.\Each time I undo a D-mail, it goes back a day.\I'll have to go with her to Comima tomorrow.\Do you have a way to save her?\I'm going to wait for her to die.\You can't... response:	I need to know the precise deadline in this world line.
context: I think so, yes.\At first, it was the night of the 13th.\Each time I undo a D-mail, it goes back a day.\I'll have to go with her to Comima tomorrow.\Do you have a way to save her?\I'm going to wait for her to die.\You can't...\I need to know the precise deadline in this world line. response:	Then I can time leap back again.
context: At first, it was the night of the 13th.\Each time I undo a D-mail, it goes back a day.\I'll have to go with her to Comima tomorrow.\Do you have a way to save her?\I'm going to wait for her to die.\You can't...\I need to know the precise deadline in this world line.\Then I can time leap back again. response:	There's no other way.
context: Each time I undo a D-mail, it goes back a day.\I'll have to go with her to Comima tomorrow.\Do you have a way to save her?\I'm going to wait for her to die.\You can't...\I need to know the precise deadline in this world line.\Then I can time leap back again.\There's no other way. response:	The next one to undo
context: I'll have to go with her to Comima tomorrow.\Do you have a way to save her?\I'm going to wait for her to die.\You can't...\I need to know the precise deadline in this world line.\Then I can time leap back again.\There's no other way.\The next one to undo response:	is that Kiryuu Moeka person's, right?
context: Do you have a way to save her?\I'm going to wait for her to die.\You can't...\I need to know the precise deadline in this world line.\Then I can time leap back again.\There's no other way.\The next one to undo\is that Kiryuu Moeka person's, right? response:	That's right.
context: I'm going to wait for her to die.\You can't...\I need to know the precise deadline in this world line.\Then I can time leap back again.\There's no other way.\The next one to undo\is that Kiryuu Moeka person's, right?\That's right. response:	I know what she sent.
context: You can't...\I need to know the precise deadline in this world line.\Then I can time leap back again.\There's no other way.\The next one to undo\is that Kiryuu Moeka person's, right?\That's right.\I know what she sent. response:	She sent a message
context: I need to know the precise deadline in this world line.\Then I can time leap back again.\There's no other way.\The next one to undo\is that Kiryuu Moeka person's, right?\That's right.\I know what she sent.\She sent a message response:	telling herself not to buy a new cell phone.
context: Then I can time leap back again.\There's no other way.\The next one to undo\is that Kiryuu Moeka person's, right?\That's right.\I know what she sent.\She sent a message\telling herself not to buy a new cell phone. response:	This time, I need to send it from her phone.
context: There's no other way.\The next one to undo\is that Kiryuu Moeka person's, right?\That's right.\I know what she sent.\She sent a message\telling herself not to buy a new cell phone.\This time, I need to send it from her phone. response:	You go find her...
context: The next one to undo\is that Kiryuu Moeka person's, right?\That's right.\I know what she sent.\She sent a message\telling herself not to buy a new cell phone.\This time, I need to send it from her phone.\You go find her... response:	I'll go with Mayuri to Comima.
context: is that Kiryuu Moeka person's, right?\That's right.\I know what she sent.\She sent a message\telling herself not to buy a new cell phone.\This time, I need to send it from her phone.\You go find her...\I'll go with Mayuri to Comima. response:	You'll...
context: That's right.\I know what she sent.\She sent a message\telling herself not to buy a new cell phone.\This time, I need to send it from her phone.\You go find her...\I'll go with Mayuri to Comima.\You'll... response:	If all goes well,
context: I know what she sent.\She sent a message\telling herself not to buy a new cell phone.\This time, I need to send it from her phone.\You go find her...\I'll go with Mayuri to Comima.\You'll...\If all goes well, response:	I can protect Mayuri before she
context: She sent a message\telling herself not to buy a new cell phone.\This time, I need to send it from her phone.\You go find her...\I'll go with Mayuri to Comima.\You'll...\If all goes well,\I can protect Mayuri before she response:	Do you know what you're saying?
context: telling herself not to buy a new cell phone.\This time, I need to send it from her phone.\You go find her...\I'll go with Mayuri to Comima.\You'll...\If all goes well,\I can protect Mayuri before she\Do you know what you're saying? response:	If I can't find Moeka, you'll...
context: This time, I need to send it from her phone.\You go find her...\I'll go with Mayuri to Comima.\You'll...\If all goes well,\I can protect Mayuri before she\Do you know what you're saying?\If I can't find Moeka, you'll... response:	I'll contact you right away.
context: You go find her...\I'll go with Mayuri to Comima.\You'll...\If all goes well,\I can protect Mayuri before she\Do you know what you're saying?\If I can't find Moeka, you'll...\I'll contact you right away. response:	And you can tell me anything, all right?
context: I'll go with Mayuri to Comima.\You'll...\If all goes well,\I can protect Mayuri before she\Do you know what you're saying?\If I can't find Moeka, you'll...\I'll contact you right away.\And you can tell me anything, all right? response:	No matter what,
context: You'll...\If all goes well,\I can protect Mayuri before she\Do you know what you're saying?\If I can't find Moeka, you'll...\I'll contact you right away.\And you can tell me anything, all right?\No matter what, response:	no matter when, come talk to me.
context: If all goes well,\I can protect Mayuri before she\Do you know what you're saying?\If I can't find Moeka, you'll...\I'll contact you right away.\And you can tell me anything, all right?\No matter what,\no matter when, come talk to me. response:	Yeah. You're still...
context: I can protect Mayuri before she\Do you know what you're saying?\If I can't find Moeka, you'll...\I'll contact you right away.\And you can tell me anything, all right?\No matter what,\no matter when, come talk to me.\Yeah. You're still... response:	Don't forget.
context: Do you know what you're saying?\If I can't find Moeka, you'll...\I'll contact you right away.\And you can tell me anything, all right?\No matter what,\no matter when, come talk to me.\Yeah. You're still...\Don't forget. response:	No matter what world line you're in, you aren't alone.
context: If I can't find Moeka, you'll...\I'll contact you right away.\And you can tell me anything, all right?\No matter what,\no matter when, come talk to me.\Yeah. You're still...\Don't forget.\No matter what world line you're in, you aren't alone. response:	I'm here!
context: I'll contact you right away.\And you can tell me anything, all right?\No matter what,\no matter when, come talk to me.\Yeah. You're still...\Don't forget.\No matter what world line you're in, you aren't alone.\I'm here! response:	Assistant
context: And you can tell me anything, all right?\No matter what,\no matter when, come talk to me.\Yeah. You're still...\Don't forget.\No matter what world line you're in, you aren't alone.\I'm here!\Assistant response:	Assistant
context: No matter what,\no matter when, come talk to me.\Yeah. You're still...\Don't forget.\No matter what world line you're in, you aren't alone.\I'm here!\Assistant\Assistant response:	Now in Ariake
context: no matter when, come talk to me.\Yeah. You're still...\Don't forget.\No matter what world line you're in, you aren't alone.\I'm here!\Assistant\Assistant\Now in Ariake response:	I'm in Ariake now.
context: Yeah. You're still...\Don't forget.\No matter what world line you're in, you aren't alone.\I'm here!\Assistant\Assistant\Now in Ariake\I'm in Ariake now. response:	Too many people here...
context: Don't forget.\No matter what world line you're in, you aren't alone.\I'm here!\Assistant\Assistant\Now in Ariake\I'm in Ariake now.\Too many people here... response:	More than I expected.
context: No matter what world line you're in, you aren't alone.\I'm here!\Assistant\Assistant\Now in Ariake\I'm in Ariake now.\Too many people here...\More than I expected. response:	Save me!
context: I'm here!\Assistant\Assistant\Now in Ariake\I'm in Ariake now.\Too many people here...\More than I expected.\Save me! response:	No response from Moeka, but I found her workplace.
context: Assistant\Assistant\Now in Ariake\I'm in Ariake now.\Too many people here...\More than I expected.\Save me!\No response from Moeka, but I found her workplace. response:	I'll check it out.
context: Assistant\Now in Ariake\I'm in Ariake now.\Too many people here...\More than I expected.\Save me!\No response from Moeka, but I found her workplace.\I'll check it out. response:	Got it.
context: Now in Ariake\I'm in Ariake now.\Too many people here...\More than I expected.\Save me!\No response from Moeka, but I found her workplace.\I'll check it out.\Got it. response:	Don't force yourself.
context: I'm in Ariake now.\Too many people here...\More than I expected.\Save me!\No response from Moeka, but I found her workplace.\I'll check it out.\Got it.\Don't force yourself. response:	Kiryuu Moeka?
context: Too many people here...\More than I expected.\Save me!\No response from Moeka, but I found her workplace.\I'll check it out.\Got it.\Don't force yourself.\Kiryuu Moeka? response:	Oh, yeah. That chick who worked here two or three days and quit. That was her name.
context: More than I expected.\Save me!\No response from Moeka, but I found her workplace.\I'll check it out.\Got it.\Don't force yourself.\Kiryuu Moeka?\Oh, yeah. That chick who worked here two or three days and quit. That was her name. response:	Her address?
context: Save me!\No response from Moeka, but I found her workplace.\I'll check it out.\Got it.\Don't force yourself.\Kiryuu Moeka?\Oh, yeah. That chick who worked here two or three days and quit. That was her name.\Her address? response:	Yeah, I have it. But who are you?
context: No response from Moeka, but I found her workplace.\I'll check it out.\Got it.\Don't force yourself.\Kiryuu Moeka?\Oh, yeah. That chick who worked here two or three days and quit. That was her name.\Her address?\Yeah, I have it. But who are you? response:	Heights White
context: I'll check it out.\Got it.\Don't force yourself.\Kiryuu Moeka?\Oh, yeah. That chick who worked here two or three days and quit. That was her name.\Her address?\Yeah, I have it. But who are you?\Heights White response:	Heights White
context: Got it.\Don't force yourself.\Kiryuu Moeka?\Oh, yeah. That chick who worked here two or three days and quit. That was her name.\Her address?\Yeah, I have it. But who are you?\Heights White\Heights White response:	Kiryuu Moeka
context: Don't force yourself.\Kiryuu Moeka?\Oh, yeah. That chick who worked here two or three days and quit. That was her name.\Her address?\Yeah, I have it. But who are you?\Heights White\Heights White\Kiryuu Moeka response:	Roger.
context: Kiryuu Moeka?\Oh, yeah. That chick who worked here two or three days and quit. That was her name.\Her address?\Yeah, I have it. But who are you?\Heights White\Heights White\Kiryuu Moeka\Roger. response:	Hey...
context: Oh, yeah. That chick who worked here two or three days and quit. That was her name.\Her address?\Yeah, I have it. But who are you?\Heights White\Heights White\Kiryuu Moeka\Roger.\Hey... response:	Kiryuu Moeka...
context: Her address?\Yeah, I have it. But who are you?\Heights White\Heights White\Kiryuu Moeka\Roger.\Hey...\Kiryuu Moeka... response:	She killed herself?
context: Yeah, I have it. But who are you?\Heights White\Heights White\Kiryuu Moeka\Roger.\Hey...\Kiryuu Moeka...\She killed herself? response:	You're sure?
context: Heights White\Heights White\Kiryuu Moeka\Roger.\Hey...\Kiryuu Moeka...\She killed herself?\You're sure? response:	Yes.
context: Heights White\Kiryuu Moeka\Roger.\Hey...\Kiryuu Moeka...\She killed herself?\You're sure?\Yes. response:	When?
context: Kiryuu Moeka\Roger.\Hey...\Kiryuu Moeka...\She killed herself?\You're sure?\Yes.\When? response:	Last night.
context: Roger.\Hey...\Kiryuu Moeka...\She killed herself?\You're sure?\Yes.\When?\Last night. response:	The body was taken to Chiyoda Hospital 3.
context: Hey...\Kiryuu Moeka...\She killed herself?\You're sure?\Yes.\When?\Last night.\The body was taken to Chiyoda Hospital 3. response:	She doesn't seem to have any relatives.
context: Kiryuu Moeka...\She killed herself?\You're sure?\Yes.\When?\Last night.\The body was taken to Chiyoda Hospital 3.\She doesn't seem to have any relatives. response:	No way...
context: She killed herself?\You're sure?\Yes.\When?\Last night.\The body was taken to Chiyoda Hospital 3.\She doesn't seem to have any relatives.\No way... response:	Are you all right?
context: You're sure?\Yes.\When?\Last night.\The body was taken to Chiyoda Hospital 3.\She doesn't seem to have any relatives.\No way...\Are you all right? response:	Suicide?
context: Yes.\When?\Last night.\The body was taken to Chiyoda Hospital 3.\She doesn't seem to have any relatives.\No way...\Are you all right?\Suicide? response:	Why?
context: When?\Last night.\The body was taken to Chiyoda Hospital 3.\She doesn't seem to have any relatives.\No way...\Are you all right?\Suicide?\Why? response:	Did her companions kill her?
context: Last night.\The body was taken to Chiyoda Hospital 3.\She doesn't seem to have any relatives.\No way...\Are you all right?\Suicide?\Why?\Did her companions kill her? response:	Before she could kill Mayuri?
context: The body was taken to Chiyoda Hospital 3.\She doesn't seem to have any relatives.\No way...\Are you all right?\Suicide?\Why?\Did her companions kill her?\Before she could kill Mayuri? response:	But...
context: She doesn't seem to have any relatives.\No way...\Are you all right?\Suicide?\Why?\Did her companions kill her?\Before she could kill Mayuri?\But... response:	The reason doesn't matter!
context: No way...\Are you all right?\Suicide?\Why?\Did her companions kill her?\Before she could kill Mayuri?\But...\The reason doesn't matter! response:	At this rate, Mayuri will...
context: Are you all right?\Suicide?\Why?\Did her companions kill her?\Before she could kill Mayuri?\But...\The reason doesn't matter!\At this rate, Mayuri will... response:	A time leap...
context: Suicide?\Why?\Did her companions kill her?\Before she could kill Mayuri?\But...\The reason doesn't matter!\At this rate, Mayuri will...\A time leap... response:	I need to time leap to before Moeka dies!
context: Why?\Did her companions kill her?\Before she could kill Mayuri?\But...\The reason doesn't matter!\At this rate, Mayuri will...\A time leap...\I need to time leap to before Moeka dies! response:	Hello?
