context: Zankoku na tenshi no youni Like an angel without a sense of mercy... response:	Shonen yo shinwa ni nare...rise young boy to the heavens as a legend.
context: Mune no door wo tataitemo Tear open the door to your heart...\Watashidake wo tada mitsumete But unknowing you seem, just staring at me...\Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of... response:	Sono senaka niwa...everything that you've got behind you.
context: Watashidake wo tada mitsumete But unknowing you seem, just staring at me...\Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you. response:	Haruka mirai mezasu tameno Your wings are for seeking out...
context: Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out... response:	Hanega arukoto...a new future that only you can search for.
context: Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for. response:	Zankoku na tenshi no thesis The cruel angel's thesis bleeds...
context: Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds... response:	Madobe kara yagate tobitatsu...through a portal like your pulsing blood.
context: Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood. response:	Hotobashiru atsui pathos de If you should betray the chapel of your memories...
context: Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories... response:	Omoide wo uragiru nara...the cruel angel will enter the window of your soul.
context: Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul. response:	Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...
context: Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend... response:	Shonen yo shinwa ni nare. Embrace the universe like a blazing star!
context: Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star! response:	2016 A.D.
context: Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\2016 A.D. response:	WHAT MANKIND HAS LOST
context: Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\2016 A.D.\WHAT MANKIND HAS LOST response:	THE HUMAN INSTRUMENTALITY PROJECT PROGRESSES
context: Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\2016 A.D.\WHAT MANKIND HAS LOST\THE HUMAN INSTRUMENTALITY PROJECT PROGRESSES response:	HOWEVER, THERE'S TOO LITTLE TIME TO DESCRIBE THE ENTIRE PROCESS
context: Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\2016 A.D.\WHAT MANKIND HAS LOST\THE HUMAN INSTRUMENTALITY PROJECT PROGRESSES\HOWEVER, THERE'S TOO LITTLE TIME TO DESCRIBE THE ENTIRE PROCESS response:	THEREFORE, WE WILL DISCUSS THE COMPLEMANTATION OF THE MIND
context: Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\2016 A.D.\WHAT MANKIND HAS LOST\THE HUMAN INSTRUMENTALITY PROJECT PROGRESSES\HOWEVER, THERE'S TOO LITTLE TIME TO DESCRIBE THE ENTIRE PROCESS\THEREFORE, WE WILL DISCUSS THE COMPLEMANTATION OF THE MIND response:	OF ONE SINGLE BOY NAMED SHINJI IKARI
context: Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\2016 A.D.\WHAT MANKIND HAS LOST\THE HUMAN INSTRUMENTALITY PROJECT PROGRESSES\HOWEVER, THERE'S TOO LITTLE TIME TO DESCRIBE THE ENTIRE PROCESS\THEREFORE, WE WILL DISCUSS THE COMPLEMANTATION OF THE MIND\OF ONE SINGLE BOY NAMED SHINJI IKARI response:	SHINJI IKARI
context: Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\2016 A.D.\WHAT MANKIND HAS LOST\THE HUMAN INSTRUMENTALITY PROJECT PROGRESSES\HOWEVER, THERE'S TOO LITTLE TIME TO DESCRIBE THE ENTIRE PROCESS\THEREFORE, WE WILL DISCUSS THE COMPLEMANTATION OF THE MIND\OF ONE SINGLE BOY NAMED SHINJI IKARI\SHINJI IKARI response:	FEAR
context: 2016 A.D.\WHAT MANKIND HAS LOST\THE HUMAN INSTRUMENTALITY PROJECT PROGRESSES\HOWEVER, THERE'S TOO LITTLE TIME TO DESCRIBE THE ENTIRE PROCESS\THEREFORE, WE WILL DISCUSS THE COMPLEMANTATION OF THE MIND\OF ONE SINGLE BOY NAMED SHINJI IKARI\SHINJI IKARI\FEAR response:	I fear that I will disappear.
context: WHAT MANKIND HAS LOST\THE HUMAN INSTRUMENTALITY PROJECT PROGRESSES\HOWEVER, THERE'S TOO LITTLE TIME TO DESCRIBE THE ENTIRE PROCESS\THEREFORE, WE WILL DISCUSS THE COMPLEMANTATION OF THE MIND\OF ONE SINGLE BOY NAMED SHINJI IKARI\SHINJI IKARI\FEAR\I fear that I will disappear. response:	But I can disappear, because I believe I'm unworthy of existence.
context: THE HUMAN INSTRUMENTALITY PROJECT PROGRESSES\HOWEVER, THERE'S TOO LITTLE TIME TO DESCRIBE THE ENTIRE PROCESS\THEREFORE, WE WILL DISCUSS THE COMPLEMANTATION OF THE MIND\OF ONE SINGLE BOY NAMED SHINJI IKARI\SHINJI IKARI\FEAR\I fear that I will disappear.\But I can disappear, because I believe I'm unworthy of existence. response:	Why is that?
context: HOWEVER, THERE'S TOO LITTLE TIME TO DESCRIBE THE ENTIRE PROCESS\THEREFORE, WE WILL DISCUSS THE COMPLEMANTATION OF THE MIND\OF ONE SINGLE BOY NAMED SHINJI IKARI\SHINJI IKARI\FEAR\I fear that I will disappear.\But I can disappear, because I believe I'm unworthy of existence.\Why is that? response:	Because I am worthless.
context: THEREFORE, WE WILL DISCUSS THE COMPLEMANTATION OF THE MIND\OF ONE SINGLE BOY NAMED SHINJI IKARI\SHINJI IKARI\FEAR\I fear that I will disappear.\But I can disappear, because I believe I'm unworthy of existence.\Why is that?\Because I am worthless. response:	Because I am worthless.
context: OF ONE SINGLE BOY NAMED SHINJI IKARI\SHINJI IKARI\FEAR\I fear that I will disappear.\But I can disappear, because I believe I'm unworthy of existence.\Why is that?\Because I am worthless.\Because I am worthless. response:	I am unwanted, a useless child!
context: SHINJI IKARI\FEAR\I fear that I will disappear.\But I can disappear, because I believe I'm unworthy of existence.\Why is that?\Because I am worthless.\Because I am worthless.\I am unwanted, a useless child! response:	You don't care about me anyway, do you?
context: FEAR\I fear that I will disappear.\But I can disappear, because I believe I'm unworthy of existence.\Why is that?\Because I am worthless.\Because I am worthless.\I am unwanted, a useless child!\You don't care about me anyway, do you? response:	Using that excuse is no different than running away.
context: I fear that I will disappear.\But I can disappear, because I believe I'm unworthy of existence.\Why is that?\Because I am worthless.\Because I am worthless.\I am unwanted, a useless child!\You don't care about me anyway, do you?\Using that excuse is no different than running away. response:	What you truly fear is failure, isn't it?
context: But I can disappear, because I believe I'm unworthy of existence.\Why is that?\Because I am worthless.\Because I am worthless.\I am unwanted, a useless child!\You don't care about me anyway, do you?\Using that excuse is no different than running away.\What you truly fear is failure, isn't it? response:	You fear that you may be hated by others.
context: Why is that?\Because I am worthless.\Because I am worthless.\I am unwanted, a useless child!\You don't care about me anyway, do you?\Using that excuse is no different than running away.\What you truly fear is failure, isn't it?\You fear that you may be hated by others. response:	You fear acknowledging that weakness, even to yourself.
context: Because I am worthless.\Because I am worthless.\I am unwanted, a useless child!\You don't care about me anyway, do you?\Using that excuse is no different than running away.\What you truly fear is failure, isn't it?\You fear that you may be hated by others.\You fear acknowledging that weakness, even to yourself. response:	How can you criticize me when you do the same thing?
context: Because I am worthless.\I am unwanted, a useless child!\You don't care about me anyway, do you?\Using that excuse is no different than running away.\What you truly fear is failure, isn't it?\You fear that you may be hated by others.\You fear acknowledging that weakness, even to yourself.\How can you criticize me when you do the same thing? response:	You're right. We are all basically the same.
context: I am unwanted, a useless child!\You don't care about me anyway, do you?\Using that excuse is no different than running away.\What you truly fear is failure, isn't it?\You fear that you may be hated by others.\You fear acknowledging that weakness, even to yourself.\How can you criticize me when you do the same thing?\You're right. We are all basically the same. response:	Our minds lack something basic.
context: You don't care about me anyway, do you?\Using that excuse is no different than running away.\What you truly fear is failure, isn't it?\You fear that you may be hated by others.\You fear acknowledging that weakness, even to yourself.\How can you criticize me when you do the same thing?\You're right. We are all basically the same.\Our minds lack something basic. response:	We fear that deficiency.
context: Using that excuse is no different than running away.\What you truly fear is failure, isn't it?\You fear that you may be hated by others.\You fear acknowledging that weakness, even to yourself.\How can you criticize me when you do the same thing?\You're right. We are all basically the same.\Our minds lack something basic.\We fear that deficiency. response:	We fear it.
context: What you truly fear is failure, isn't it?\You fear that you may be hated by others.\You fear acknowledging that weakness, even to yourself.\How can you criticize me when you do the same thing?\You're right. We are all basically the same.\Our minds lack something basic.\We fear that deficiency.\We fear it. response:	That is why we are attempting to become one.
context: You fear that you may be hated by others.\You fear acknowledging that weakness, even to yourself.\How can you criticize me when you do the same thing?\You're right. We are all basically the same.\Our minds lack something basic.\We fear that deficiency.\We fear it.\That is why we are attempting to become one. response:	That is why we are attempting to become one.
context: You fear acknowledging that weakness, even to yourself.\How can you criticize me when you do the same thing?\You're right. We are all basically the same.\Our minds lack something basic.\We fear that deficiency.\We fear it.\That is why we are attempting to become one.\That is why we are attempting to become one. response:	We will meld with and fill each other.
context: How can you criticize me when you do the same thing?\You're right. We are all basically the same.\Our minds lack something basic.\We fear that deficiency.\We fear it.\That is why we are attempting to become one.\That is why we are attempting to become one.\We will meld with and fill each other. response:	This is Instrumentality.
context: You're right. We are all basically the same.\Our minds lack something basic.\We fear that deficiency.\We fear it.\That is why we are attempting to become one.\That is why we are attempting to become one.\We will meld with and fill each other.\This is Instrumentality. response:	Mankind cannot live without being surrounded by others.
context: Our minds lack something basic.\We fear that deficiency.\We fear it.\That is why we are attempting to become one.\That is why we are attempting to become one.\We will meld with and fill each other.\This is Instrumentality.\Mankind cannot live without being surrounded by others. response:	Mankind cannot survive alone.
context: We fear that deficiency.\We fear it.\That is why we are attempting to become one.\That is why we are attempting to become one.\We will meld with and fill each other.\This is Instrumentality.\Mankind cannot live without being surrounded by others.\Mankind cannot survive alone. response:	Although you, yourself, are always unique.
context: We fear it.\That is why we are attempting to become one.\That is why we are attempting to become one.\We will meld with and fill each other.\This is Instrumentality.\Mankind cannot live without being surrounded by others.\Mankind cannot survive alone.\Although you, yourself, are always unique. response:	That's why life is hard.
context: That is why we are attempting to become one.\That is why we are attempting to become one.\We will meld with and fill each other.\This is Instrumentality.\Mankind cannot live without being surrounded by others.\Mankind cannot survive alone.\Although you, yourself, are always unique.\That's why life is hard. response:	That's why life is sad and empty.
context: That is why we are attempting to become one.\We will meld with and fill each other.\This is Instrumentality.\Mankind cannot live without being surrounded by others.\Mankind cannot survive alone.\Although you, yourself, are always unique.\That's why life is hard.\That's why life is sad and empty. response:	That's why you want affection,
context: We will meld with and fill each other.\This is Instrumentality.\Mankind cannot live without being surrounded by others.\Mankind cannot survive alone.\Although you, yourself, are always unique.\That's why life is hard.\That's why life is sad and empty.\That's why you want affection, response:	the close physical and mental presence of others.
context: This is Instrumentality.\Mankind cannot live without being surrounded by others.\Mankind cannot survive alone.\Although you, yourself, are always unique.\That's why life is hard.\That's why life is sad and empty.\That's why you want affection,\the close physical and mental presence of others. response:	That is why we wish to become one.
context: Mankind cannot live without being surrounded by others.\Mankind cannot survive alone.\Although you, yourself, are always unique.\That's why life is hard.\That's why life is sad and empty.\That's why you want affection,\the close physical and mental presence of others.\That is why we wish to become one. response:	The human soul is made of weak and fragile elements.
context: Mankind cannot survive alone.\Although you, yourself, are always unique.\That's why life is hard.\That's why life is sad and empty.\That's why you want affection,\the close physical and mental presence of others.\That is why we wish to become one.\The human soul is made of weak and fragile elements. response:	The body and mind are made of brittle components as well.
context: Although you, yourself, are always unique.\That's why life is hard.\That's why life is sad and empty.\That's why you want affection,\the close physical and mental presence of others.\That is why we wish to become one.\The human soul is made of weak and fragile elements.\The body and mind are made of brittle components as well. response:	That's why,
context: That's why life is hard.\That's why life is sad and empty.\That's why you want affection,\the close physical and mental presence of others.\That is why we wish to become one.\The human soul is made of weak and fragile elements.\The body and mind are made of brittle components as well.\That's why, response:	via Instrumentality, Mankind must fill and complement each other.
context: That's why life is sad and empty.\That's why you want affection,\the close physical and mental presence of others.\That is why we wish to become one.\The human soul is made of weak and fragile elements.\The body and mind are made of brittle components as well.\That's why,\via Instrumentality, Mankind must fill and complement each other. response:	WHY?
context: That's why you want affection,\the close physical and mental presence of others.\That is why we wish to become one.\The human soul is made of weak and fragile elements.\The body and mind are made of brittle components as well.\That's why,\via Instrumentality, Mankind must fill and complement each other.\WHY? response:	Must you ask? Because there is no other way to exist.
context: the close physical and mental presence of others.\That is why we wish to become one.\The human soul is made of weak and fragile elements.\The body and mind are made of brittle components as well.\That's why,\via Instrumentality, Mankind must fill and complement each other.\WHY?\Must you ask? Because there is no other way to exist. response:	REALLY?
context: That is why we wish to become one.\The human soul is made of weak and fragile elements.\The body and mind are made of brittle components as well.\That's why,\via Instrumentality, Mankind must fill and complement each other.\WHY?\Must you ask? Because there is no other way to exist.\REALLY? response:	Why do you exist?
context: The human soul is made of weak and fragile elements.\The body and mind are made of brittle components as well.\That's why,\via Instrumentality, Mankind must fill and complement each other.\WHY?\Must you ask? Because there is no other way to exist.\REALLY?\Why do you exist? response:	I DO NOT KNOW
context: The body and mind are made of brittle components as well.\That's why,\via Instrumentality, Mankind must fill and complement each other.\WHY?\Must you ask? Because there is no other way to exist.\REALLY?\Why do you exist?\I DO NOT KNOW response:	Maybe I live to find out why I exist.
context: That's why,\via Instrumentality, Mankind must fill and complement each other.\WHY?\Must you ask? Because there is no other way to exist.\REALLY?\Why do you exist?\I DO NOT KNOW\Maybe I live to find out why I exist. response:	For whom do you exist?
context: via Instrumentality, Mankind must fill and complement each other.\WHY?\Must you ask? Because there is no other way to exist.\REALLY?\Why do you exist?\I DO NOT KNOW\Maybe I live to find out why I exist.\For whom do you exist? response:	For myself, of course.
context: WHY?\Must you ask? Because there is no other way to exist.\REALLY?\Why do you exist?\I DO NOT KNOW\Maybe I live to find out why I exist.\For whom do you exist?\For myself, of course. response:	Maybe for myself.
context: Must you ask? Because there is no other way to exist.\REALLY?\Why do you exist?\I DO NOT KNOW\Maybe I live to find out why I exist.\For whom do you exist?\For myself, of course.\Maybe for myself. response:	REALLY?
context: REALLY?\Why do you exist?\I DO NOT KNOW\Maybe I live to find out why I exist.\For whom do you exist?\For myself, of course.\Maybe for myself.\REALLY? response:	Are you happy being alive?
context: Why do you exist?\I DO NOT KNOW\Maybe I live to find out why I exist.\For whom do you exist?\For myself, of course.\Maybe for myself.\REALLY?\Are you happy being alive? response:	I don't know.
context: I DO NOT KNOW\Maybe I live to find out why I exist.\For whom do you exist?\For myself, of course.\Maybe for myself.\REALLY?\Are you happy being alive?\I don't know. response:	Are you happy being alive?
context: Maybe I live to find out why I exist.\For whom do you exist?\For myself, of course.\Maybe for myself.\REALLY?\Are you happy being alive?\I don't know.\Are you happy being alive? response:	Of course I'm happy!
context: For whom do you exist?\For myself, of course.\Maybe for myself.\REALLY?\Are you happy being alive?\I don't know.\Are you happy being alive?\Of course I'm happy! response:	Are you happy being alive?
context: For myself, of course.\Maybe for myself.\REALLY?\Are you happy being alive?\I don't know.\Are you happy being alive?\Of course I'm happy!\Are you happy being alive? response:	I don't want anything except to be happy.
context: Maybe for myself.\REALLY?\Are you happy being alive?\I don't know.\Are you happy being alive?\Of course I'm happy!\Are you happy being alive?\I don't want anything except to be happy. response:	Do you hate being sad?
context: REALLY?\Are you happy being alive?\I don't know.\Are you happy being alive?\Of course I'm happy!\Are you happy being alive?\I don't want anything except to be happy.\Do you hate being sad? response:	I don't like it.
context: Are you happy being alive?\I don't know.\Are you happy being alive?\Of course I'm happy!\Are you happy being alive?\I don't want anything except to be happy.\Do you hate being sad?\I don't like it. response:	Do you hate enduring pain?
context: I don't know.\Are you happy being alive?\Of course I'm happy!\Are you happy being alive?\I don't want anything except to be happy.\Do you hate being sad?\I don't like it.\Do you hate enduring pain? response:	I don't like it.
context: Are you happy being alive?\Of course I'm happy!\Are you happy being alive?\I don't want anything except to be happy.\Do you hate being sad?\I don't like it.\Do you hate enduring pain?\I don't like it. response:	Is that why you run away?
context: Of course I'm happy!\Are you happy being alive?\I don't want anything except to be happy.\Do you hate being sad?\I don't like it.\Do you hate enduring pain?\I don't like it.\Is that why you run away? response:	Yes. Do you blame me? Why not run from something that hurts?!
context: Are you happy being alive?\I don't want anything except to be happy.\Do you hate being sad?\I don't like it.\Do you hate enduring pain?\I don't like it.\Is that why you run away?\Yes. Do you blame me? Why not run from something that hurts?! response:	I mustn't run away!
context: I don't want anything except to be happy.\Do you hate being sad?\I don't like it.\Do you hate enduring pain?\I don't like it.\Is that why you run away?\Yes. Do you blame me? Why not run from something that hurts?!\I mustn't run away! response:	Why mustn't you run away?
context: Do you hate being sad?\I don't like it.\Do you hate enduring pain?\I don't like it.\Is that why you run away?\Yes. Do you blame me? Why not run from something that hurts?!\I mustn't run away!\Why mustn't you run away? response:	Because escaping from the reality can be painful too.
context: I don't like it.\Do you hate enduring pain?\I don't like it.\Is that why you run away?\Yes. Do you blame me? Why not run from something that hurts?!\I mustn't run away!\Why mustn't you run away?\Because escaping from the reality can be painful too. response:	Even though you're running from something more painful?
context: Do you hate enduring pain?\I don't like it.\Is that why you run away?\Yes. Do you blame me? Why not run from something that hurts?!\I mustn't run away!\Why mustn't you run away?\Because escaping from the reality can be painful too.\Even though you're running from something more painful? response:	I can't bear it.
context: I don't like it.\Is that why you run away?\Yes. Do you blame me? Why not run from something that hurts?!\I mustn't run away!\Why mustn't you run away?\Because escaping from the reality can be painful too.\Even though you're running from something more painful?\I can't bear it. response:	As long as you know what the pain is, it can be endured.
context: Is that why you run away?\Yes. Do you blame me? Why not run from something that hurts?!\I mustn't run away!\Why mustn't you run away?\Because escaping from the reality can be painful too.\Even though you're running from something more painful?\I can't bear it.\As long as you know what the pain is, it can be endured. response:	Yes, if the pain is too harsh, you can escape it.
context: Yes. Do you blame me? Why not run from something that hurts?!\I mustn't run away!\Why mustn't you run away?\Because escaping from the reality can be painful too.\Even though you're running from something more painful?\I can't bear it.\As long as you know what the pain is, it can be endured.\Yes, if the pain is too harsh, you can escape it. response:	If you really hate it, you can still run.
context: I mustn't run away!\Why mustn't you run away?\Because escaping from the reality can be painful too.\Even though you're running from something more painful?\I can't bear it.\As long as you know what the pain is, it can be endured.\Yes, if the pain is too harsh, you can escape it.\If you really hate it, you can still run. response:	No, I won't! I'm tired of running away!
context: Why mustn't you run away?\Because escaping from the reality can be painful too.\Even though you're running from something more painful?\I can't bear it.\As long as you know what the pain is, it can be endured.\Yes, if the pain is too harsh, you can escape it.\If you really hate it, you can still run.\No, I won't! I'm tired of running away! response:	Yes! I mustn't run away.
context: Because escaping from the reality can be painful too.\Even though you're running from something more painful?\I can't bear it.\As long as you know what the pain is, it can be endured.\Yes, if the pain is too harsh, you can escape it.\If you really hate it, you can still run.\No, I won't! I'm tired of running away!\Yes! I mustn't run away. response:	That's because you are aware that running only brings you more pain.
context: Even though you're running from something more painful?\I can't bear it.\As long as you know what the pain is, it can be endured.\Yes, if the pain is too harsh, you can escape it.\If you really hate it, you can still run.\No, I won't! I'm tired of running away!\Yes! I mustn't run away.\That's because you are aware that running only brings you more pain. response:	That's because running away can be far worse.
context: I can't bear it.\As long as you know what the pain is, it can be endured.\Yes, if the pain is too harsh, you can escape it.\If you really hate it, you can still run.\No, I won't! I'm tired of running away!\Yes! I mustn't run away.\That's because you are aware that running only brings you more pain.\That's because running away can be far worse. response:	That's why you do not wish to run away.
context: As long as you know what the pain is, it can be endured.\Yes, if the pain is too harsh, you can escape it.\If you really hate it, you can still run.\No, I won't! I'm tired of running away!\Yes! I mustn't run away.\That's because you are aware that running only brings you more pain.\That's because running away can be far worse.\That's why you do not wish to run away. response:	If I run away, nobody will respect me!
