context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: The two worked together for the first time and were able to lure Kirsch into a trap\that was very appropriate for B Team, managing to strike him down.\Now we finally feel like a team.\Mister Delinquent vs. Muscle Brains\According to the signal from the Magic Flower Guidepost,\the enemy's crystal is inside Sol's golem.\If I mix the seeds of my magic-controlling weeds into an attack spell and plant them,\I'll be able to control Sol's golem for a little while, since its attribute is earth. response:	It'll take a while for the seeds to take root,
context: that was very appropriate for B Team, managing to strike him down.\Now we finally feel like a team.\Mister Delinquent vs. Muscle Brains\According to the signal from the Magic Flower Guidepost,\the enemy's crystal is inside Sol's golem.\If I mix the seeds of my magic-controlling weeds into an attack spell and plant them,\I'll be able to control Sol's golem for a little while, since its attribute is earth.\It'll take a while for the seeds to take root, response:	and I'll have to fight and plant the seeds without being noticed.
context: Now we finally feel like a team.\Mister Delinquent vs. Muscle Brains\According to the signal from the Magic Flower Guidepost,\the enemy's crystal is inside Sol's golem.\If I mix the seeds of my magic-controlling weeds into an attack spell and plant them,\I'll be able to control Sol's golem for a little while, since its attribute is earth.\It'll take a while for the seeds to take root,\and I'll have to fight and plant the seeds without being noticed. response:	I wonder if I can manage all of that.
context: Mister Delinquent vs. Muscle Brains\According to the signal from the Magic Flower Guidepost,\the enemy's crystal is inside Sol's golem.\If I mix the seeds of my magic-controlling weeds into an attack spell and plant them,\I'll be able to control Sol's golem for a little while, since its attribute is earth.\It'll take a while for the seeds to take root,\and I'll have to fight and plant the seeds without being noticed.\I wonder if I can manage all of that. response:	Plant Magic: Magic Cannon Flower!
context: According to the signal from the Magic Flower Guidepost,\the enemy's crystal is inside Sol's golem.\If I mix the seeds of my magic-controlling weeds into an attack spell and plant them,\I'll be able to control Sol's golem for a little while, since its attribute is earth.\It'll take a while for the seeds to take root,\and I'll have to fight and plant the seeds without being noticed.\I wonder if I can manage all of that.\Plant Magic: Magic Cannon Flower! response:	Not bad! But...
context: the enemy's crystal is inside Sol's golem.\If I mix the seeds of my magic-controlling weeds into an attack spell and plant them,\I'll be able to control Sol's golem for a little while, since its attribute is earth.\It'll take a while for the seeds to take root,\and I'll have to fight and plant the seeds without being noticed.\I wonder if I can manage all of that.\Plant Magic: Magic Cannon Flower!\Not bad! But... response:	Earth Magic: Clod Seal!
context: If I mix the seeds of my magic-controlling weeds into an attack spell and plant them,\I'll be able to control Sol's golem for a little while, since its attribute is earth.\It'll take a while for the seeds to take root,\and I'll have to fight and plant the seeds without being noticed.\I wonder if I can manage all of that.\Plant Magic: Magic Cannon Flower!\Not bad! But...\Earth Magic: Clod Seal! response:	Hurting women isn't my style, so just take a little break there.
context: I'll be able to control Sol's golem for a little while, since its attribute is earth.\It'll take a while for the seeds to take root,\and I'll have to fight and plant the seeds without being noticed.\I wonder if I can manage all of that.\Plant Magic: Magic Cannon Flower!\Not bad! But...\Earth Magic: Clod Seal!\Hurting women isn't my style, so just take a little break there. response:	Asta! Xerx!
context: It'll take a while for the seeds to take root,\and I'll have to fight and plant the seeds without being noticed.\I wonder if I can manage all of that.\Plant Magic: Magic Cannon Flower!\Not bad! But...\Earth Magic: Clod Seal!\Hurting women isn't my style, so just take a little break there.\Asta! Xerx! response:	Let's see what Funglasquent can do.
context: and I'll have to fight and plant the seeds without being noticed.\I wonder if I can manage all of that.\Plant Magic: Magic Cannon Flower!\Not bad! But...\Earth Magic: Clod Seal!\Hurting women isn't my style, so just take a little break there.\Asta! Xerx!\Let's see what Funglasquent can do. response:	Looks like you got a bit overconfident with your awesome magical powers,
context: I wonder if I can manage all of that.\Plant Magic: Magic Cannon Flower!\Not bad! But...\Earth Magic: Clod Seal!\Hurting women isn't my style, so just take a little break there.\Asta! Xerx!\Let's see what Funglasquent can do.\Looks like you got a bit overconfident with your awesome magical powers, response:	you damn royal.
context: Plant Magic: Magic Cannon Flower!\Not bad! But...\Earth Magic: Clod Seal!\Hurting women isn't my style, so just take a little break there.\Asta! Xerx!\Let's see what Funglasquent can do.\Looks like you got a bit overconfident with your awesome magical powers,\you damn royal. response:	You actually fell for this primitive trap.
context: Not bad! But...\Earth Magic: Clod Seal!\Hurting women isn't my style, so just take a little break there.\Asta! Xerx!\Let's see what Funglasquent can do.\Looks like you got a bit overconfident with your awesome magical powers,\you damn royal.\You actually fell for this primitive trap. response:	You're seriously a vice captain?
context: Earth Magic: Clod Seal!\Hurting women isn't my style, so just take a little break there.\Asta! Xerx!\Let's see what Funglasquent can do.\Looks like you got a bit overconfident with your awesome magical powers,\you damn royal.\You actually fell for this primitive trap.\You're seriously a vice captain? response:	You should quit, you moron.
context: Hurting women isn't my style, so just take a little break there.\Asta! Xerx!\Let's see what Funglasquent can do.\Looks like you got a bit overconfident with your awesome magical powers,\you damn royal.\You actually fell for this primitive trap.\You're seriously a vice captain?\You should quit, you moron. response:	How disgusting can you be, you damn narcissistic dumbass?
context: Asta! Xerx!\Let's see what Funglasquent can do.\Looks like you got a bit overconfident with your awesome magical powers,\you damn royal.\You actually fell for this primitive trap.\You're seriously a vice captain?\You should quit, you moron.\How disgusting can you be, you damn narcissistic dumbass? response:	Not so beautiful now, are ya?
context: Let's see what Funglasquent can do.\Looks like you got a bit overconfident with your awesome magical powers,\you damn royal.\You actually fell for this primitive trap.\You're seriously a vice captain?\You should quit, you moron.\How disgusting can you be, you damn narcissistic dumbass?\Not so beautiful now, are ya? response:	Come on! The dude's out cold! Cut him some slack already!
context: Looks like you got a bit overconfident with your awesome magical powers,\you damn royal.\You actually fell for this primitive trap.\You're seriously a vice captain?\You should quit, you moron.\How disgusting can you be, you damn narcissistic dumbass?\Not so beautiful now, are ya?\Come on! The dude's out cold! Cut him some slack already! response:	I'm amazed you thought of making an actual pitfall.
context: you damn royal.\You actually fell for this primitive trap.\You're seriously a vice captain?\You should quit, you moron.\How disgusting can you be, you damn narcissistic dumbass?\Not so beautiful now, are ya?\Come on! The dude's out cold! Cut him some slack already!\I'm amazed you thought of making an actual pitfall. response:	Talk about sneaky!
context: You actually fell for this primitive trap.\You're seriously a vice captain?\You should quit, you moron.\How disgusting can you be, you damn narcissistic dumbass?\Not so beautiful now, are ya?\Come on! The dude's out cold! Cut him some slack already!\I'm amazed you thought of making an actual pitfall.\Talk about sneaky! response:	I never thought I'd use my sword as a shovel.
context: You're seriously a vice captain?\You should quit, you moron.\How disgusting can you be, you damn narcissistic dumbass?\Not so beautiful now, are ya?\Come on! The dude's out cold! Cut him some slack already!\I'm amazed you thought of making an actual pitfall.\Talk about sneaky!\I never thought I'd use my sword as a shovel. response:	I'm more amazed at the fact that you're somehow not worn out
context: You should quit, you moron.\How disgusting can you be, you damn narcissistic dumbass?\Not so beautiful now, are ya?\Come on! The dude's out cold! Cut him some slack already!\I'm amazed you thought of making an actual pitfall.\Talk about sneaky!\I never thought I'd use my sword as a shovel.\I'm more amazed at the fact that you're somehow not worn out response:	from digging a hole in so little time.
context: How disgusting can you be, you damn narcissistic dumbass?\Not so beautiful now, are ya?\Come on! The dude's out cold! Cut him some slack already!\I'm amazed you thought of making an actual pitfall.\Talk about sneaky!\I never thought I'd use my sword as a shovel.\I'm more amazed at the fact that you're somehow not worn out\from digging a hole in so little time. response:	You hyper, muscle-bound monster runt.
context: Not so beautiful now, are ya?\Come on! The dude's out cold! Cut him some slack already!\I'm amazed you thought of making an actual pitfall.\Talk about sneaky!\I never thought I'd use my sword as a shovel.\I'm more amazed at the fact that you're somehow not worn out\from digging a hole in so little time.\You hyper, muscle-bound monster runt. response:	Well, I train, so...
context: Come on! The dude's out cold! Cut him some slack already!\I'm amazed you thought of making an actual pitfall.\Talk about sneaky!\I never thought I'd use my sword as a shovel.\I'm more amazed at the fact that you're somehow not worn out\from digging a hole in so little time.\You hyper, muscle-bound monster runt.\Well, I train, so... response:	Now, then... No matter how gross he is, he's got skills.
context: I'm amazed you thought of making an actual pitfall.\Talk about sneaky!\I never thought I'd use my sword as a shovel.\I'm more amazed at the fact that you're somehow not worn out\from digging a hole in so little time.\You hyper, muscle-bound monster runt.\Well, I train, so...\Now, then... No matter how gross he is, he's got skills. response:	There's no telling what he'll do, so I'm gonna set a magic circle near the entrance.
context: Talk about sneaky!\I never thought I'd use my sword as a shovel.\I'm more amazed at the fact that you're somehow not worn out\from digging a hole in so little time.\You hyper, muscle-bound monster runt.\Well, I train, so...\Now, then... No matter how gross he is, he's got skills.\There's no telling what he'll do, so I'm gonna set a magic circle near the entrance. response:	So that's how you were setting them! That's so cool!
context: I never thought I'd use my sword as a shovel.\I'm more amazed at the fact that you're somehow not worn out\from digging a hole in so little time.\You hyper, muscle-bound monster runt.\Well, I train, so...\Now, then... No matter how gross he is, he's got skills.\There's no telling what he'll do, so I'm gonna set a magic circle near the entrance.\So that's how you were setting them! That's so cool! response:	Now if anyone tries to save this bastard, they're gonna go kaboom.
context: I'm more amazed at the fact that you're somehow not worn out\from digging a hole in so little time.\You hyper, muscle-bound monster runt.\Well, I train, so...\Now, then... No matter how gross he is, he's got skills.\There's no telling what he'll do, so I'm gonna set a magic circle near the entrance.\So that's how you were setting them! That's so cool!\Now if anyone tries to save this bastard, they're gonna go kaboom. response:	And, just in case, we should bury him alive.
context: from digging a hole in so little time.\You hyper, muscle-bound monster runt.\Well, I train, so...\Now, then... No matter how gross he is, he's got skills.\There's no telling what he'll do, so I'm gonna set a magic circle near the entrance.\So that's how you were setting them! That's so cool!\Now if anyone tries to save this bastard, they're gonna go kaboom.\And, just in case, we should bury him alive. response:	Hey!
context: You hyper, muscle-bound monster runt.\Well, I train, so...\Now, then... No matter how gross he is, he's got skills.\There's no telling what he'll do, so I'm gonna set a magic circle near the entrance.\So that's how you were setting them! That's so cool!\Now if anyone tries to save this bastard, they're gonna go kaboom.\And, just in case, we should bury him alive.\Hey! response:	That's going way too far!
context: Well, I train, so...\Now, then... No matter how gross he is, he's got skills.\There's no telling what he'll do, so I'm gonna set a magic circle near the entrance.\So that's how you were setting them! That's so cool!\Now if anyone tries to save this bastard, they're gonna go kaboom.\And, just in case, we should bury him alive.\Hey!\That's going way too far! response:	My sword's in there, too!
context: Now, then... No matter how gross he is, he's got skills.\There's no telling what he'll do, so I'm gonna set a magic circle near the entrance.\So that's how you were setting them! That's so cool!\Now if anyone tries to save this bastard, they're gonna go kaboom.\And, just in case, we should bury him alive.\Hey!\That's going way too far!\My sword's in there, too! response:	That noise... It's coming from over there!
context: There's no telling what he'll do, so I'm gonna set a magic circle near the entrance.\So that's how you were setting them! That's so cool!\Now if anyone tries to save this bastard, they're gonna go kaboom.\And, just in case, we should bury him alive.\Hey!\That's going way too far!\My sword's in there, too!\That noise... It's coming from over there! response:	That voice...
context: So that's how you were setting them! That's so cool!\Now if anyone tries to save this bastard, they're gonna go kaboom.\And, just in case, we should bury him alive.\Hey!\That's going way too far!\My sword's in there, too!\That noise... It's coming from over there!\That voice... response:	Flame Reinforcement Magic: Risky Stolen Base!
context: Now if anyone tries to save this bastard, they're gonna go kaboom.\And, just in case, we should bury him alive.\Hey!\That's going way too far!\My sword's in there, too!\That noise... It's coming from over there!\That voice...\Flame Reinforcement Magic: Risky Stolen Base! response:	Come on, come on, come on!
context: And, just in case, we should bury him alive.\Hey!\That's going way too far!\My sword's in there, too!\That noise... It's coming from over there!\That voice...\Flame Reinforcement Magic: Risky Stolen Base!\Come on, come on, come on! response:	I found the crystal, damn it!
context: Hey!\That's going way too far!\My sword's in there, too!\That noise... It's coming from over there!\That voice...\Flame Reinforcement Magic: Risky Stolen Base!\Come on, come on, come on!\I found the crystal, damn it! response:	Magna, you're so fast!
context: That's going way too far!\My sword's in there, too!\That noise... It's coming from over there!\That voice...\Flame Reinforcement Magic: Risky Stolen Base!\Come on, come on, come on!\I found the crystal, damn it!\Magna, you're so fast! response:	I'm not getting close enough to let you fight, Asta.
context: My sword's in there, too!\That noise... It's coming from over there!\That voice...\Flame Reinforcement Magic: Risky Stolen Base!\Come on, come on, come on!\I found the crystal, damn it!\Magna, you're so fast!\I'm not getting close enough to let you fight, Asta. response:	At this distance, I'm guaranteed to win!
context: That noise... It's coming from over there!\That voice...\Flame Reinforcement Magic: Risky Stolen Base!\Come on, come on, come on!\I found the crystal, damn it!\Magna, you're so fast!\I'm not getting close enough to let you fight, Asta.\At this distance, I'm guaranteed to win! response:	I'm gonna get some payback for your baptism!
context: That voice...\Flame Reinforcement Magic: Risky Stolen Base!\Come on, come on, come on!\I found the crystal, damn it!\Magna, you're so fast!\I'm not getting close enough to let you fight, Asta.\At this distance, I'm guaranteed to win!\I'm gonna get some payback for your baptism! response:	Don't think I'm the same guy I was back then!
context: Flame Reinforcement Magic: Risky Stolen Base!\Come on, come on, come on!\I found the crystal, damn it!\Magna, you're so fast!\I'm not getting close enough to let you fight, Asta.\At this distance, I'm guaranteed to win!\I'm gonna get some payback for your baptism!\Don't think I'm the same guy I was back then! response:	Bring it on, Magna!
context: Come on, come on, come on!\I found the crystal, damn it!\Magna, you're so fast!\I'm not getting close enough to let you fight, Asta.\At this distance, I'm guaranteed to win!\I'm gonna get some payback for your baptism!\Don't think I'm the same guy I was back then!\Bring it on, Magna! response:	Die!
context: I found the crystal, damn it!\Magna, you're so fast!\I'm not getting close enough to let you fight, Asta.\At this distance, I'm guaranteed to win!\I'm gonna get some payback for your baptism!\Don't think I'm the same guy I was back then!\Bring it on, Magna!\Die! response:	Okay.
context: Magna, you're so fast!\I'm not getting close enough to let you fight, Asta.\At this distance, I'm guaranteed to win!\I'm gonna get some payback for your baptism!\Don't think I'm the same guy I was back then!\Bring it on, Magna!\Die!\Okay. response:	I can totally hit this!
context: I'm not getting close enough to let you fight, Asta.\At this distance, I'm guaranteed to win!\I'm gonna get some payback for your baptism!\Don't think I'm the same guy I was back then!\Bring it on, Magna!\Die!\Okay.\I can totally hit this! response:	It's mine, Magna!
context: At this distance, I'm guaranteed to win!\I'm gonna get some payback for your baptism!\Don't think I'm the same guy I was back then!\Bring it on, Magna!\Die!\Okay.\I can totally hit this!\It's mine, Magna! response:	Wha
context: I'm gonna get some payback for your baptism!\Don't think I'm the same guy I was back then!\Bring it on, Magna!\Die!\Okay.\I can totally hit this!\It's mine, Magna!\Wha response:	Ya missed, you jackass!
context: Don't think I'm the same guy I was back then!\Bring it on, Magna!\Die!\Okay.\I can totally hit this!\It's mine, Magna!\Wha\Ya missed, you jackass! response:	My new spell, Annihilation Massacre Fireball, is able to disappear!
context: Bring it on, Magna!\Die!\Okay.\I can totally hit this!\It's mine, Magna!\Wha\Ya missed, you jackass!\My new spell, Annihilation Massacre Fireball, is able to disappear! response:	Ain't no way you're gonna hit it if I make it disappear right in front of you!
context: Die!\Okay.\I can totally hit this!\It's mine, Magna!\Wha\Ya missed, you jackass!\My new spell, Annihilation Massacre Fireball, is able to disappear!\Ain't no way you're gonna hit it if I make it disappear right in front of you! response:	That spell's insane!
context: Okay.\I can totally hit this!\It's mine, Magna!\Wha\Ya missed, you jackass!\My new spell, Annihilation Massacre Fireball, is able to disappear!\Ain't no way you're gonna hit it if I make it disappear right in front of you!\That spell's insane! response:	You're amazing, Magna!
context: I can totally hit this!\It's mine, Magna!\Wha\Ya missed, you jackass!\My new spell, Annihilation Massacre Fireball, is able to disappear!\Ain't no way you're gonna hit it if I make it disappear right in front of you!\That spell's insane!\You're amazing, Magna! response:	That's so interesting!
context: It's mine, Magna!\Wha\Ya missed, you jackass!\My new spell, Annihilation Massacre Fireball, is able to disappear!\Ain't no way you're gonna hit it if I make it disappear right in front of you!\That spell's insane!\You're amazing, Magna!\That's so interesting! response:	He's far more talented than he looks.
context: Wha\Ya missed, you jackass!\My new spell, Annihilation Massacre Fireball, is able to disappear!\Ain't no way you're gonna hit it if I make it disappear right in front of you!\That spell's insane!\You're amazing, Magna!\That's so interesting!\He's far more talented than he looks. response:	He's amazing at barbecues, too.
context: Ya missed, you jackass!\My new spell, Annihilation Massacre Fireball, is able to disappear!\Ain't no way you're gonna hit it if I make it disappear right in front of you!\That spell's insane!\You're amazing, Magna!\That's so interesting!\He's far more talented than he looks.\He's amazing at barbecues, too. response:	Even if I try to get closer to him,
context: My new spell, Annihilation Massacre Fireball, is able to disappear!\Ain't no way you're gonna hit it if I make it disappear right in front of you!\That spell's insane!\You're amazing, Magna!\That's so interesting!\He's far more talented than he looks.\He's amazing at barbecues, too.\Even if I try to get closer to him, response:	he's just gonna use that super-speedy spell to run away,
context: Ain't no way you're gonna hit it if I make it disappear right in front of you!\That spell's insane!\You're amazing, Magna!\That's so interesting!\He's far more talented than he looks.\He's amazing at barbecues, too.\Even if I try to get closer to him,\he's just gonna use that super-speedy spell to run away, response:	and that'll leave the crystal wide open!
context: That spell's insane!\You're amazing, Magna!\That's so interesting!\He's far more talented than he looks.\He's amazing at barbecues, too.\Even if I try to get closer to him,\he's just gonna use that super-speedy spell to run away,\and that'll leave the crystal wide open! response:	I'm gonna have to go black in order to get close to him instantly.
context: You're amazing, Magna!\That's so interesting!\He's far more talented than he looks.\He's amazing at barbecues, too.\Even if I try to get closer to him,\he's just gonna use that super-speedy spell to run away,\and that'll leave the crystal wide open!\I'm gonna have to go black in order to get close to him instantly. response:	But I still need more time.
context: That's so interesting!\He's far more talented than he looks.\He's amazing at barbecues, too.\Even if I try to get closer to him,\he's just gonna use that super-speedy spell to run away,\and that'll leave the crystal wide open!\I'm gonna have to go black in order to get close to him instantly.\But I still need more time. response:	Oh, crap! Mimosa! Come back!
context: He's far more talented than he looks.\He's amazing at barbecues, too.\Even if I try to get closer to him,\he's just gonna use that super-speedy spell to run away,\and that'll leave the crystal wide open!\I'm gonna have to go black in order to get close to him instantly.\But I still need more time.\Oh, crap! Mimosa! Come back! response:	Hey, you little shit.
context: He's amazing at barbecues, too.\Even if I try to get closer to him,\he's just gonna use that super-speedy spell to run away,\and that'll leave the crystal wide open!\I'm gonna have to go black in order to get close to him instantly.\But I still need more time.\Oh, crap! Mimosa! Come back!\Hey, you little shit. response:	Hang on for another ten... no, five minutes.
context: Even if I try to get closer to him,\he's just gonna use that super-speedy spell to run away,\and that'll leave the crystal wide open!\I'm gonna have to go black in order to get close to him instantly.\But I still need more time.\Oh, crap! Mimosa! Come back!\Hey, you little shit.\Hang on for another ten... no, five minutes. response:	Yeah! You got it!
context: he's just gonna use that super-speedy spell to run away,\and that'll leave the crystal wide open!\I'm gonna have to go black in order to get close to him instantly.\But I still need more time.\Oh, crap! Mimosa! Come back!\Hey, you little shit.\Hang on for another ten... no, five minutes.\Yeah! You got it! response:	Hold it, you stupid brat!
context: and that'll leave the crystal wide open!\I'm gonna have to go black in order to get close to him instantly.\But I still need more time.\Oh, crap! Mimosa! Come back!\Hey, you little shit.\Hang on for another ten... no, five minutes.\Yeah! You got it!\Hold it, you stupid brat! response:	Did you see that, Mimosa?
context: I'm gonna have to go black in order to get close to him instantly.\But I still need more time.\Oh, crap! Mimosa! Come back!\Hey, you little shit.\Hang on for another ten... no, five minutes.\Yeah! You got it!\Hold it, you stupid brat!\Did you see that, Mimosa? response:	Even the tiny ones are criminals.
context: But I still need more time.\Oh, crap! Mimosa! Come back!\Hey, you little shit.\Hang on for another ten... no, five minutes.\Yeah! You got it!\Hold it, you stupid brat!\Did you see that, Mimosa?\Even the tiny ones are criminals. response:	The peasants' hearts are as shallow as their wealth.
context: Oh, crap! Mimosa! Come back!\Hey, you little shit.\Hang on for another ten... no, five minutes.\Yeah! You got it!\Hold it, you stupid brat!\Did you see that, Mimosa?\Even the tiny ones are criminals.\The peasants' hearts are as shallow as their wealth. response:	They are vile inside and out.
context: Hey, you little shit.\Hang on for another ten... no, five minutes.\Yeah! You got it!\Hold it, you stupid brat!\Did you see that, Mimosa?\Even the tiny ones are criminals.\The peasants' hearts are as shallow as their wealth.\They are vile inside and out. response:	Those who are vile when they're young will be forever vile, even when they're older.
context: Hang on for another ten... no, five minutes.\Yeah! You got it!\Hold it, you stupid brat!\Did you see that, Mimosa?\Even the tiny ones are criminals.\The peasants' hearts are as shallow as their wealth.\They are vile inside and out.\Those who are vile when they're young will be forever vile, even when they're older. response:	Hey, you okay? Wake up. Hey!
context: Yeah! You got it!\Hold it, you stupid brat!\Did you see that, Mimosa?\Even the tiny ones are criminals.\The peasants' hearts are as shallow as their wealth.\They are vile inside and out.\Those who are vile when they're young will be forever vile, even when they're older.\Hey, you okay? Wake up. Hey! response:	I said wake up!
context: Hold it, you stupid brat!\Did you see that, Mimosa?\Even the tiny ones are criminals.\The peasants' hearts are as shallow as their wealth.\They are vile inside and out.\Those who are vile when they're young will be forever vile, even when they're older.\Hey, you okay? Wake up. Hey!\I said wake up! response:	You finally awake, narcissist?
context: Did you see that, Mimosa?\Even the tiny ones are criminals.\The peasants' hearts are as shallow as their wealth.\They are vile inside and out.\Those who are vile when they're young will be forever vile, even when they're older.\Hey, you okay? Wake up. Hey!\I said wake up!\You finally awake, narcissist? response:	What do you think you're doing to my beautiful face?
context: Even the tiny ones are criminals.\The peasants' hearts are as shallow as their wealth.\They are vile inside and out.\Those who are vile when they're young will be forever vile, even when they're older.\Hey, you okay? Wake up. Hey!\I said wake up!\You finally awake, narcissist?\What do you think you're doing to my beautiful face? response:	You were plenty ugly before I slugged you.
context: The peasants' hearts are as shallow as their wealth.\They are vile inside and out.\Those who are vile when they're young will be forever vile, even when they're older.\Hey, you okay? Wake up. Hey!\I said wake up!\You finally awake, narcissist?\What do you think you're doing to my beautiful face?\You were plenty ugly before I slugged you. response:	How dare you mock my beauty?!
