context: Piercing through the Macro sky, response:	a thunderbolt strikes the Earth
context: Great! It's settled, then!\I'll go get changed!\Typical Minmay...\We'd better get busy, too.\You're right.\Careful, Minmay!\Okay!\There we go... response:	This is good, right?
context: I'll go get changed!\Typical Minmay...\We'd better get busy, too.\You're right.\Careful, Minmay!\Okay!\There we go...\This is good, right? response:	Yup.
context: Typical Minmay...\We'd better get busy, too.\You're right.\Careful, Minmay!\Okay!\There we go...\This is good, right?\Yup. response:	What are you up to? Indeed!
context: We'd better get busy, too.\You're right.\Careful, Minmay!\Okay!\There we go...\This is good, right?\Yup.\What are you up to? Indeed! response:	Oh, Mr. Mayor. We're reopening the restaurant, of course!
context: You're right.\Careful, Minmay!\Okay!\There we go...\This is good, right?\Yup.\What are you up to? Indeed!\Oh, Mr. Mayor. We're reopening the restaurant, of course! response:	Reopening the restaurant?!
context: Careful, Minmay!\Okay!\There we go...\This is good, right?\Yup.\What are you up to? Indeed!\Oh, Mr. Mayor. We're reopening the restaurant, of course!\Reopening the restaurant?! response:	Are you serious? On a battleship out at the edge of space?!
context: Okay!\There we go...\This is good, right?\Yup.\What are you up to? Indeed!\Oh, Mr. Mayor. We're reopening the restaurant, of course!\Reopening the restaurant?!\Are you serious? On a battleship out at the edge of space?! response:	Oh, come on, Mr. Mayor!
context: There we go...\This is good, right?\Yup.\What are you up to? Indeed!\Oh, Mr. Mayor. We're reopening the restaurant, of course!\Reopening the restaurant?!\Are you serious? On a battleship out at the edge of space?!\Oh, come on, Mr. Mayor! response:	Even if we are far away from the Earth and inside a spaceship,
context: This is good, right?\Yup.\What are you up to? Indeed!\Oh, Mr. Mayor. We're reopening the restaurant, of course!\Reopening the restaurant?!\Are you serious? On a battleship out at the edge of space?!\Oh, come on, Mr. Mayor!\Even if we are far away from the Earth and inside a spaceship, response:	this is still our town, isn't it?
context: Yup.\What are you up to? Indeed!\Oh, Mr. Mayor. We're reopening the restaurant, of course!\Reopening the restaurant?!\Are you serious? On a battleship out at the edge of space?!\Oh, come on, Mr. Mayor!\Even if we are far away from the Earth and inside a spaceship,\this is still our town, isn't it? response:	We should do things the way we always have!
context: What are you up to? Indeed!\Oh, Mr. Mayor. We're reopening the restaurant, of course!\Reopening the restaurant?!\Are you serious? On a battleship out at the edge of space?!\Oh, come on, Mr. Mayor!\Even if we are far away from the Earth and inside a spaceship,\this is still our town, isn't it?\We should do things the way we always have! response:	Y'know, you're absolutely right!
context: Oh, Mr. Mayor. We're reopening the restaurant, of course!\Reopening the restaurant?!\Are you serious? On a battleship out at the edge of space?!\Oh, come on, Mr. Mayor!\Even if we are far away from the Earth and inside a spaceship,\this is still our town, isn't it?\We should do things the way we always have!\Y'know, you're absolutely right! response:	Huh? Check it out!
context: Reopening the restaurant?!\Are you serious? On a battleship out at the edge of space?!\Oh, come on, Mr. Mayor!\Even if we are far away from the Earth and inside a spaceship,\this is still our town, isn't it?\We should do things the way we always have!\Y'know, you're absolutely right!\Huh? Check it out! response:	Hey, is this restaurant really open?
context: Are you serious? On a battleship out at the edge of space?!\Oh, come on, Mr. Mayor!\Even if we are far away from the Earth and inside a spaceship,\this is still our town, isn't it?\We should do things the way we always have!\Y'know, you're absolutely right!\Huh? Check it out!\Hey, is this restaurant really open? response:	I'm so happy! You soldiers are the first patrons of our Chinese restaurant in space!
context: Oh, come on, Mr. Mayor!\Even if we are far away from the Earth and inside a spaceship,\this is still our town, isn't it?\We should do things the way we always have!\Y'know, you're absolutely right!\Huh? Check it out!\Hey, is this restaurant really open?\I'm so happy! You soldiers are the first patrons of our Chinese restaurant in space! response:	Well, we're honored.
context: Even if we are far away from the Earth and inside a spaceship,\this is still our town, isn't it?\We should do things the way we always have!\Y'know, you're absolutely right!\Huh? Check it out!\Hey, is this restaurant really open?\I'm so happy! You soldiers are the first patrons of our Chinese restaurant in space!\Well, we're honored. response:	Say, you're that Minmay girl everyone's talking about, right?
context: this is still our town, isn't it?\We should do things the way we always have!\Y'know, you're absolutely right!\Huh? Check it out!\Hey, is this restaurant really open?\I'm so happy! You soldiers are the first patrons of our Chinese restaurant in space!\Well, we're honored.\Say, you're that Minmay girl everyone's talking about, right? response:	They say you had quite an adventure.
context: We should do things the way we always have!\Y'know, you're absolutely right!\Huh? Check it out!\Hey, is this restaurant really open?\I'm so happy! You soldiers are the first patrons of our Chinese restaurant in space!\Well, we're honored.\Say, you're that Minmay girl everyone's talking about, right?\They say you had quite an adventure. response:	That's right! It was really rough!
context: Y'know, you're absolutely right!\Huh? Check it out!\Hey, is this restaurant really open?\I'm so happy! You soldiers are the first patrons of our Chinese restaurant in space!\Well, we're honored.\Say, you're that Minmay girl everyone's talking about, right?\They say you had quite an adventure.\That's right! It was really rough! response:	I hear you were all alone with some guy for nearly two weeks.
context: Huh? Check it out!\Hey, is this restaurant really open?\I'm so happy! You soldiers are the first patrons of our Chinese restaurant in space!\Well, we're honored.\Say, you're that Minmay girl everyone's talking about, right?\They say you had quite an adventure.\That's right! It was really rough!\I hear you were all alone with some guy for nearly two weeks. response:	So, what did you two do?
context: Hey, is this restaurant really open?\I'm so happy! You soldiers are the first patrons of our Chinese restaurant in space!\Well, we're honored.\Say, you're that Minmay girl everyone's talking about, right?\They say you had quite an adventure.\That's right! It was really rough!\I hear you were all alone with some guy for nearly two weeks.\So, what did you two do? response:	Do?
context: I'm so happy! You soldiers are the first patrons of our Chinese restaurant in space!\Well, we're honored.\Say, you're that Minmay girl everyone's talking about, right?\They say you had quite an adventure.\That's right! It was really rough!\I hear you were all alone with some guy for nearly two weeks.\So, what did you two do?\Do? response:	C'mon, don't play dumb!
context: Well, we're honored.\Say, you're that Minmay girl everyone's talking about, right?\They say you had quite an adventure.\That's right! It was really rough!\I hear you were all alone with some guy for nearly two weeks.\So, what did you two do?\Do?\C'mon, don't play dumb! response:	You know what we mean!
context: Say, you're that Minmay girl everyone's talking about, right?\They say you had quite an adventure.\That's right! It was really rough!\I hear you were all alone with some guy for nearly two weeks.\So, what did you two do?\Do?\C'mon, don't play dumb!\You know what we mean! response:	Oh, that's enough!
context: They say you had quite an adventure.\That's right! It was really rough!\I hear you were all alone with some guy for nearly two weeks.\So, what did you two do?\Do?\C'mon, don't play dumb!\You know what we mean!\Oh, that's enough! response:	You really didn't do anything?
context: That's right! It was really rough!\I hear you were all alone with some guy for nearly two weeks.\So, what did you two do?\Do?\C'mon, don't play dumb!\You know what we mean!\Oh, that's enough!\You really didn't do anything? response:	Not a thing!
context: I hear you were all alone with some guy for nearly two weeks.\So, what did you two do?\Do?\C'mon, don't play dumb!\You know what we mean!\Oh, that's enough!\You really didn't do anything?\Not a thing! response:	Hey, yeah. I hear the guy's stayin' in a room upstairs here.
context: So, what did you two do?\Do?\C'mon, don't play dumb!\You know what we mean!\Oh, that's enough!\You really didn't do anything?\Not a thing!\Hey, yeah. I hear the guy's stayin' in a room upstairs here. response:	And...? What's your point?
context: Do?\C'mon, don't play dumb!\You know what we mean!\Oh, that's enough!\You really didn't do anything?\Not a thing!\Hey, yeah. I hear the guy's stayin' in a room upstairs here.\And...? What's your point? response:	So, you two fell for each other and now you're a couple, right?
context: C'mon, don't play dumb!\You know what we mean!\Oh, that's enough!\You really didn't do anything?\Not a thing!\Hey, yeah. I hear the guy's stayin' in a room upstairs here.\And...? What's your point?\So, you two fell for each other and now you're a couple, right? response:	I swear, you're making me angry! It's nothing like that!
context: You know what we mean!\Oh, that's enough!\You really didn't do anything?\Not a thing!\Hey, yeah. I hear the guy's stayin' in a room upstairs here.\And...? What's your point?\So, you two fell for each other and now you're a couple, right?\I swear, you're making me angry! It's nothing like that! response:	He's just a friend!
context: Oh, that's enough!\You really didn't do anything?\Not a thing!\Hey, yeah. I hear the guy's stayin' in a room upstairs here.\And...? What's your point?\So, you two fell for each other and now you're a couple, right?\I swear, you're making me angry! It's nothing like that!\He's just a friend! response:	Now, are you going to order or not?
context: You really didn't do anything?\Not a thing!\Hey, yeah. I hear the guy's stayin' in a room upstairs here.\And...? What's your point?\So, you two fell for each other and now you're a couple, right?\I swear, you're making me angry! It's nothing like that!\He's just a friend!\Now, are you going to order or not? response:	Right, right. I'll have some ramen.
context: Not a thing!\Hey, yeah. I hear the guy's stayin' in a room upstairs here.\And...? What's your point?\So, you two fell for each other and now you're a couple, right?\I swear, you're making me angry! It's nothing like that!\He's just a friend!\Now, are you going to order or not?\Right, right. I'll have some ramen. response:	Yeah, ramen sounds good.
context: Hey, yeah. I hear the guy's stayin' in a room upstairs here.\And...? What's your point?\So, you two fell for each other and now you're a couple, right?\I swear, you're making me angry! It's nothing like that!\He's just a friend!\Now, are you going to order or not?\Right, right. I'll have some ramen.\Yeah, ramen sounds good. response:	Well, I'll have ramen, too!
context: And...? What's your point?\So, you two fell for each other and now you're a couple, right?\I swear, you're making me angry! It's nothing like that!\He's just a friend!\Now, are you going to order or not?\Right, right. I'll have some ramen.\Yeah, ramen sounds good.\Well, I'll have ramen, too! response:	Okay, that's three orders of ramen.
context: So, you two fell for each other and now you're a couple, right?\I swear, you're making me angry! It's nothing like that!\He's just a friend!\Now, are you going to order or not?\Right, right. I'll have some ramen.\Yeah, ramen sounds good.\Well, I'll have ramen, too!\Okay, that's three orders of ramen. response:	Just a friend, huh?
context: I swear, you're making me angry! It's nothing like that!\He's just a friend!\Now, are you going to order or not?\Right, right. I'll have some ramen.\Yeah, ramen sounds good.\Well, I'll have ramen, too!\Okay, that's three orders of ramen.\Just a friend, huh? response:	If we're going to die anyway,
context: He's just a friend!\Now, are you going to order or not?\Right, right. I'll have some ramen.\Yeah, ramen sounds good.\Well, I'll have ramen, too!\Okay, that's three orders of ramen.\Just a friend, huh?\If we're going to die anyway, response:	let's get it over with and throw ourselves out into space!
context: Now, are you going to order or not?\Right, right. I'll have some ramen.\Yeah, ramen sounds good.\Well, I'll have ramen, too!\Okay, that's three orders of ramen.\Just a friend, huh?\If we're going to die anyway,\let's get it over with and throw ourselves out into space! response:	Let's die together!
context: Right, right. I'll have some ramen.\Yeah, ramen sounds good.\Well, I'll have ramen, too!\Okay, that's three orders of ramen.\Just a friend, huh?\If we're going to die anyway,\let's get it over with and throw ourselves out into space!\Let's die together! response:	And the very next day, I'm just a friend, huh?
context: Yeah, ramen sounds good.\Well, I'll have ramen, too!\Okay, that's three orders of ramen.\Just a friend, huh?\If we're going to die anyway,\let's get it over with and throw ourselves out into space!\Let's die together!\And the very next day, I'm just a friend, huh? response:	Well? Does it look like we can use the main gun?
context: Well, I'll have ramen, too!\Okay, that's three orders of ramen.\Just a friend, huh?\If we're going to die anyway,\let's get it over with and throw ourselves out into space!\Let's die together!\And the very next day, I'm just a friend, huh?\Well? Does it look like we can use the main gun? response:	Sir!
context: Okay, that's three orders of ramen.\Just a friend, huh?\If we're going to die anyway,\let's get it over with and throw ourselves out into space!\Let's die together!\And the very next day, I'm just a friend, huh?\Well? Does it look like we can use the main gun?\Sir! response:	Please, take a look at this.
context: Just a friend, huh?\If we're going to die anyway,\let's get it over with and throw ourselves out into space!\Let's die together!\And the very next day, I'm just a friend, huh?\Well? Does it look like we can use the main gun?\Sir!\Please, take a look at this. response:	This is the main reactor.
context: If we're going to die anyway,\let's get it over with and throw ourselves out into space!\Let's die together!\And the very next day, I'm just a friend, huh?\Well? Does it look like we can use the main gun?\Sir!\Please, take a look at this.\This is the main reactor. response:	And this is the energy converter for the main gun.
context: let's get it over with and throw ourselves out into space!\Let's die together!\And the very next day, I'm just a friend, huh?\Well? Does it look like we can use the main gun?\Sir!\Please, take a look at this.\This is the main reactor.\And this is the energy converter for the main gun. response:	They were initially connected to the Fold System via energy conduits, but...
context: Let's die together!\And the very next day, I'm just a friend, huh?\Well? Does it look like we can use the main gun?\Sir!\Please, take a look at this.\This is the main reactor.\And this is the energy converter for the main gun.\They were initially connected to the Fold System via energy conduits, but... response:	The connection was broken when the fold system disappeared, eh?
context: And the very next day, I'm just a friend, huh?\Well? Does it look like we can use the main gun?\Sir!\Please, take a look at this.\This is the main reactor.\And this is the energy converter for the main gun.\They were initially connected to the Fold System via energy conduits, but...\The connection was broken when the fold system disappeared, eh? response:	We don't have the resources to repair that amount of conduit.
context: Well? Does it look like we can use the main gun?\Sir!\Please, take a look at this.\This is the main reactor.\And this is the energy converter for the main gun.\They were initially connected to the Fold System via energy conduits, but...\The connection was broken when the fold system disappeared, eh?\We don't have the resources to repair that amount of conduit. response:	What can we do?
context: Sir!\Please, take a look at this.\This is the main reactor.\And this is the energy converter for the main gun.\They were initially connected to the Fold System via energy conduits, but...\The connection was broken when the fold system disappeared, eh?\We don't have the resources to repair that amount of conduit.\What can we do? response:	Sir. We exploit the modular block structure of the Macross.
context: Please, take a look at this.\This is the main reactor.\And this is the energy converter for the main gun.\They were initially connected to the Fold System via energy conduits, but...\The connection was broken when the fold system disappeared, eh?\We don't have the resources to repair that amount of conduit.\What can we do?\Sir. We exploit the modular block structure of the Macross. response:	In short, we replace this block with this one.
context: This is the main reactor.\And this is the energy converter for the main gun.\They were initially connected to the Fold System via energy conduits, but...\The connection was broken when the fold system disappeared, eh?\We don't have the resources to repair that amount of conduit.\What can we do?\Sir. We exploit the modular block structure of the Macross.\In short, we replace this block with this one. response:	I see.
context: And this is the energy converter for the main gun.\They were initially connected to the Fold System via energy conduits, but...\The connection was broken when the fold system disappeared, eh?\We don't have the resources to repair that amount of conduit.\What can we do?\Sir. We exploit the modular block structure of the Macross.\In short, we replace this block with this one.\I see. response:	However, the problem is that the main gun simply will not fire
context: They were initially connected to the Fold System via energy conduits, but...\The connection was broken when the fold system disappeared, eh?\We don't have the resources to repair that amount of conduit.\What can we do?\Sir. We exploit the modular block structure of the Macross.\In short, we replace this block with this one.\I see.\However, the problem is that the main gun simply will not fire response:	unless we first carry out this transformation.
