context: Water. response:	Earth.
context: That's great, Aang.\You didn't even look.\That's great!\But I'm not doing it now.\Stop bugging her, airhead. You need to give girls space when they do their sewing.\What does me being a girl have to do with sewing?\Simple, girls are better at fixing pants than guys,...\It's just the natural order of things. response:	All done with your pants! And look what a great job I did!
context: You didn't even look.\That's great!\But I'm not doing it now.\Stop bugging her, airhead. You need to give girls space when they do their sewing.\What does me being a girl have to do with sewing?\Simple, girls are better at fixing pants than guys,...\It's just the natural order of things.\All done with your pants! And look what a great job I did! response:	Wait! I was just kidding! I can't wear these! Katara, please!
context: That's great!\But I'm not doing it now.\Stop bugging her, airhead. You need to give girls space when they do their sewing.\What does me being a girl have to do with sewing?\Simple, girls are better at fixing pants than guys,...\It's just the natural order of things.\All done with your pants! And look what a great job I did!\Wait! I was just kidding! I can't wear these! Katara, please! response:	Relax, Sokka. Where we're going, you won't need any pants!
context: But I'm not doing it now.\Stop bugging her, airhead. You need to give girls space when they do their sewing.\What does me being a girl have to do with sewing?\Simple, girls are better at fixing pants than guys,...\It's just the natural order of things.\All done with your pants! And look what a great job I did!\Wait! I was just kidding! I can't wear these! Katara, please!\Relax, Sokka. Where we're going, you won't need any pants! response:	We just made a pit stop yesterday.
context: Stop bugging her, airhead. You need to give girls space when they do their sewing.\What does me being a girl have to do with sewing?\Simple, girls are better at fixing pants than guys,...\It's just the natural order of things.\All done with your pants! And look what a great job I did!\Wait! I was just kidding! I can't wear these! Katara, please!\Relax, Sokka. Where we're going, you won't need any pants!\We just made a pit stop yesterday. response:	Shouldn't we get a little more flying done before we camp out?
context: What does me being a girl have to do with sewing?\Simple, girls are better at fixing pants than guys,...\It's just the natural order of things.\All done with your pants! And look what a great job I did!\Wait! I was just kidding! I can't wear these! Katara, please!\Relax, Sokka. Where we're going, you won't need any pants!\We just made a pit stop yesterday.\Shouldn't we get a little more flying done before we camp out? response:	He's right. At this rate we won't get to the North Pole until spring.
context: Simple, girls are better at fixing pants than guys,...\It's just the natural order of things.\All done with your pants! And look what a great job I did!\Wait! I was just kidding! I can't wear these! Katara, please!\Relax, Sokka. Where we're going, you won't need any pants!\We just made a pit stop yesterday.\Shouldn't we get a little more flying done before we camp out?\He's right. At this rate we won't get to the North Pole until spring. response:	But Appa's tired already, aren't you boy? I said, aren't you boy?
context: It's just the natural order of things.\All done with your pants! And look what a great job I did!\Wait! I was just kidding! I can't wear these! Katara, please!\Relax, Sokka. Where we're going, you won't need any pants!\We just made a pit stop yesterday.\Shouldn't we get a little more flying done before we camp out?\He's right. At this rate we won't get to the North Pole until spring.\But Appa's tired already, aren't you boy? I said, aren't you boy? response:	Yeah, that was real convincing. Still, hard to argue with a ten ton magical monster.
context: All done with your pants! And look what a great job I did!\Wait! I was just kidding! I can't wear these! Katara, please!\Relax, Sokka. Where we're going, you won't need any pants!\We just made a pit stop yesterday.\Shouldn't we get a little more flying done before we camp out?\He's right. At this rate we won't get to the North Pole until spring.\But Appa's tired already, aren't you boy? I said, aren't you boy?\Yeah, that was real convincing. Still, hard to argue with a ten ton magical monster. response:	Look!
context: Wait! I was just kidding! I can't wear these! Katara, please!\Relax, Sokka. Where we're going, you won't need any pants!\We just made a pit stop yesterday.\Shouldn't we get a little more flying done before we camp out?\He's right. At this rate we won't get to the North Pole until spring.\But Appa's tired already, aren't you boy? I said, aren't you boy?\Yeah, that was real convincing. Still, hard to argue with a ten ton magical monster.\Look! response:	That's why we're here...
context: Relax, Sokka. Where we're going, you won't need any pants!\We just made a pit stop yesterday.\Shouldn't we get a little more flying done before we camp out?\He's right. At this rate we won't get to the North Pole until spring.\But Appa's tired already, aren't you boy? I said, aren't you boy?\Yeah, that was real convincing. Still, hard to argue with a ten ton magical monster.\Look!\That's why we're here... response:	Cold!
context: We just made a pit stop yesterday.\Shouldn't we get a little more flying done before we camp out?\He's right. At this rate we won't get to the North Pole until spring.\But Appa's tired already, aren't you boy? I said, aren't you boy?\Yeah, that was real convincing. Still, hard to argue with a ten ton magical monster.\Look!\That's why we're here...\Cold! response:	He looks pretty good out there.
context: Shouldn't we get a little more flying done before we camp out?\He's right. At this rate we won't get to the North Pole until spring.\But Appa's tired already, aren't you boy? I said, aren't you boy?\Yeah, that was real convincing. Still, hard to argue with a ten ton magical monster.\Look!\That's why we're here...\Cold!\He looks pretty good out there. response:	Are you kidding? The fish is doing all the work.
context: He's right. At this rate we won't get to the North Pole until spring.\But Appa's tired already, aren't you boy? I said, aren't you boy?\Yeah, that was real convincing. Still, hard to argue with a ten ton magical monster.\Look!\That's why we're here...\Cold!\He looks pretty good out there.\Are you kidding? The fish is doing all the work. response:	No, Appa! Don't eat that!
context: But Appa's tired already, aren't you boy? I said, aren't you boy?\Yeah, that was real convincing. Still, hard to argue with a ten ton magical monster.\Look!\That's why we're here...\Cold!\He looks pretty good out there.\Are you kidding? The fish is doing all the work.\No, Appa! Don't eat that! response:	Aww, man...
context: Yeah, that was real convincing. Still, hard to argue with a ten ton magical monster.\Look!\That's why we're here...\Cold!\He looks pretty good out there.\Are you kidding? The fish is doing all the work.\No, Appa! Don't eat that!\Aww, man... response:	There's something in the water!
context: Look!\That's why we're here...\Cold!\He looks pretty good out there.\Are you kidding? The fish is doing all the work.\No, Appa! Don't eat that!\Aww, man...\There's something in the water! response:	What's wrong?
context: That's why we're here...\Cold!\He looks pretty good out there.\Are you kidding? The fish is doing all the work.\No, Appa! Don't eat that!\Aww, man...\There's something in the water!\What's wrong? response:	Aang's in trouble. Aang!
context: Cold!\He looks pretty good out there.\Are you kidding? The fish is doing all the work.\No, Appa! Don't eat that!\Aww, man...\There's something in the water!\What's wrong?\Aang's in trouble. Aang! response:	Get out of there!
context: He looks pretty good out there.\Are you kidding? The fish is doing all the work.\No, Appa! Don't eat that!\Aww, man...\There's something in the water!\What's wrong?\Aang's in trouble. Aang!\Get out of there! response:	- Come back here! Aang! - Aang
context: Are you kidding? The fish is doing all the work.\No, Appa! Don't eat that!\Aww, man...\There's something in the water!\What's wrong?\Aang's in trouble. Aang!\Get out of there!\- Come back here! Aang! - Aang response:	What was that thing?
context: No, Appa! Don't eat that!\Aww, man...\There's something in the water!\What's wrong?\Aang's in trouble. Aang!\Get out of there!\- Come back here! Aang! - Aang\What was that thing? response:	I don't know.
context: Aww, man...\There's something in the water!\What's wrong?\Aang's in trouble. Aang!\Get out of there!\- Come back here! Aang! - Aang\What was that thing?\I don't know. response:	Well, let's not stick around and find out. Time to hit the road.
context: There's something in the water!\What's wrong?\Aang's in trouble. Aang!\Get out of there!\- Come back here! Aang! - Aang\What was that thing?\I don't know.\Well, let's not stick around and find out. Time to hit the road. response:	Or we could stay a while...
context: What's wrong?\Aang's in trouble. Aang!\Get out of there!\- Come back here! Aang! - Aang\What was that thing?\I don't know.\Well, let's not stick around and find out. Time to hit the road.\Or we could stay a while... response:	You three have some explaining to do.
context: Aang's in trouble. Aang!\Get out of there!\- Come back here! Aang! - Aang\What was that thing?\I don't know.\Well, let's not stick around and find out. Time to hit the road.\Or we could stay a while...\You three have some explaining to do. response:	And if you don't answer all our questions,...
context: Get out of there!\- Come back here! Aang! - Aang\What was that thing?\I don't know.\Well, let's not stick around and find out. Time to hit the road.\Or we could stay a while...\You three have some explaining to do.\And if you don't answer all our questions,... response:	Show yourselves, cowards!
context: - Come back here! Aang! - Aang\What was that thing?\I don't know.\Well, let's not stick around and find out. Time to hit the road.\Or we could stay a while...\You three have some explaining to do.\And if you don't answer all our questions,...\Show yourselves, cowards! response:	Who are you? Where are the men who ambushed us?
context: What was that thing?\I don't know.\Well, let's not stick around and find out. Time to hit the road.\Or we could stay a while...\You three have some explaining to do.\And if you don't answer all our questions,...\Show yourselves, cowards!\Who are you? Where are the men who ambushed us? response:	There were no men. We ambushed you.
context: I don't know.\Well, let's not stick around and find out. Time to hit the road.\Or we could stay a while...\You three have some explaining to do.\And if you don't answer all our questions,...\Show yourselves, cowards!\Who are you? Where are the men who ambushed us?\There were no men. We ambushed you. response:	Now tell us, who are you and what are you doing here?
context: Well, let's not stick around and find out. Time to hit the road.\Or we could stay a while...\You three have some explaining to do.\And if you don't answer all our questions,...\Show yourselves, cowards!\Who are you? Where are the men who ambushed us?\There were no men. We ambushed you.\Now tell us, who are you and what are you doing here? response:	Wait a second, there's no way that a bunch of girls took us down.
context: Or we could stay a while...\You three have some explaining to do.\And if you don't answer all our questions,...\Show yourselves, cowards!\Who are you? Where are the men who ambushed us?\There were no men. We ambushed you.\Now tell us, who are you and what are you doing here?\Wait a second, there's no way that a bunch of girls took us down. response:	A bunch of girls, huh? The unagi's gonna eat well tonight.
context: You three have some explaining to do.\And if you don't answer all our questions,...\Show yourselves, cowards!\Who are you? Where are the men who ambushed us?\There were no men. We ambushed you.\Now tell us, who are you and what are you doing here?\Wait a second, there's no way that a bunch of girls took us down.\A bunch of girls, huh? The unagi's gonna eat well tonight. response:	No, don't hurt him! He didn't mean it. My brother is just an idiot sometimes.
context: And if you don't answer all our questions,...\Show yourselves, cowards!\Who are you? Where are the men who ambushed us?\There were no men. We ambushed you.\Now tell us, who are you and what are you doing here?\Wait a second, there's no way that a bunch of girls took us down.\A bunch of girls, huh? The unagi's gonna eat well tonight.\No, don't hurt him! He didn't mean it. My brother is just an idiot sometimes. response:	It's my fault. I'm sorry we came here. I wanted to ride the elephant koi.
context: Show yourselves, cowards!\Who are you? Where are the men who ambushed us?\There were no men. We ambushed you.\Now tell us, who are you and what are you doing here?\Wait a second, there's no way that a bunch of girls took us down.\A bunch of girls, huh? The unagi's gonna eat well tonight.\No, don't hurt him! He didn't mean it. My brother is just an idiot sometimes.\It's my fault. I'm sorry we came here. I wanted to ride the elephant koi. response:	How do we know you're not Fire Nation spies?
context: Who are you? Where are the men who ambushed us?\There were no men. We ambushed you.\Now tell us, who are you and what are you doing here?\Wait a second, there's no way that a bunch of girls took us down.\A bunch of girls, huh? The unagi's gonna eat well tonight.\No, don't hurt him! He didn't mean it. My brother is just an idiot sometimes.\It's my fault. I'm sorry we came here. I wanted to ride the elephant koi.\How do we know you're not Fire Nation spies? response:	Kyoshi stayed out of the war so far. And we intend to keep it that way!
context: There were no men. We ambushed you.\Now tell us, who are you and what are you doing here?\Wait a second, there's no way that a bunch of girls took us down.\A bunch of girls, huh? The unagi's gonna eat well tonight.\No, don't hurt him! He didn't mean it. My brother is just an idiot sometimes.\It's my fault. I'm sorry we came here. I wanted to ride the elephant koi.\How do we know you're not Fire Nation spies?\Kyoshi stayed out of the war so far. And we intend to keep it that way! response:	This island is named for Kyoshi? I know Kyoshi!
context: Now tell us, who are you and what are you doing here?\Wait a second, there's no way that a bunch of girls took us down.\A bunch of girls, huh? The unagi's gonna eat well tonight.\No, don't hurt him! He didn't mean it. My brother is just an idiot sometimes.\It's my fault. I'm sorry we came here. I wanted to ride the elephant koi.\How do we know you're not Fire Nation spies?\Kyoshi stayed out of the war so far. And we intend to keep it that way!\This island is named for Kyoshi? I know Kyoshi! response:	Avatar Kyoshi was born here four hundred years ago. She's been dead for centuries.
context: Wait a second, there's no way that a bunch of girls took us down.\A bunch of girls, huh? The unagi's gonna eat well tonight.\No, don't hurt him! He didn't mean it. My brother is just an idiot sometimes.\It's my fault. I'm sorry we came here. I wanted to ride the elephant koi.\How do we know you're not Fire Nation spies?\Kyoshi stayed out of the war so far. And we intend to keep it that way!\This island is named for Kyoshi? I know Kyoshi!\Avatar Kyoshi was born here four hundred years ago. She's been dead for centuries. response:	I know her because I'm the Avatar.
context: A bunch of girls, huh? The unagi's gonna eat well tonight.\No, don't hurt him! He didn't mean it. My brother is just an idiot sometimes.\It's my fault. I'm sorry we came here. I wanted to ride the elephant koi.\How do we know you're not Fire Nation spies?\Kyoshi stayed out of the war so far. And we intend to keep it that way!\This island is named for Kyoshi? I know Kyoshi!\Avatar Kyoshi was born here four hundred years ago. She's been dead for centuries.\I know her because I'm the Avatar. response:	That's impossible!
context: No, don't hurt him! He didn't mean it. My brother is just an idiot sometimes.\It's my fault. I'm sorry we came here. I wanted to ride the elephant koi.\How do we know you're not Fire Nation spies?\Kyoshi stayed out of the war so far. And we intend to keep it that way!\This island is named for Kyoshi? I know Kyoshi!\Avatar Kyoshi was born here four hundred years ago. She's been dead for centuries.\I know her because I'm the Avatar.\That's impossible! response:	The last Avatar was an airbender who disappeared a hundred years ago.
context: It's my fault. I'm sorry we came here. I wanted to ride the elephant koi.\How do we know you're not Fire Nation spies?\Kyoshi stayed out of the war so far. And we intend to keep it that way!\This island is named for Kyoshi? I know Kyoshi!\Avatar Kyoshi was born here four hundred years ago. She's been dead for centuries.\I know her because I'm the Avatar.\That's impossible!\The last Avatar was an airbender who disappeared a hundred years ago. response:	That's me!
context: How do we know you're not Fire Nation spies?\Kyoshi stayed out of the war so far. And we intend to keep it that way!\This island is named for Kyoshi? I know Kyoshi!\Avatar Kyoshi was born here four hundred years ago. She's been dead for centuries.\I know her because I'm the Avatar.\That's impossible!\The last Avatar was an airbender who disappeared a hundred years ago.\That's me! response:	Throw the imposter to the unagi!
context: Kyoshi stayed out of the war so far. And we intend to keep it that way!\This island is named for Kyoshi? I know Kyoshi!\Avatar Kyoshi was born here four hundred years ago. She's been dead for centuries.\I know her because I'm the Avatar.\That's impossible!\The last Avatar was an airbender who disappeared a hundred years ago.\That's me!\Throw the imposter to the unagi! response:	Aang... do some airbending...
context: This island is named for Kyoshi? I know Kyoshi!\Avatar Kyoshi was born here four hundred years ago. She's been dead for centuries.\I know her because I'm the Avatar.\That's impossible!\The last Avatar was an airbender who disappeared a hundred years ago.\That's me!\Throw the imposter to the unagi!\Aang... do some airbending... response:	It's true... you are the Avatar!
context: Avatar Kyoshi was born here four hundred years ago. She's been dead for centuries.\I know her because I'm the Avatar.\That's impossible!\The last Avatar was an airbender who disappeared a hundred years ago.\That's me!\Throw the imposter to the unagi!\Aang... do some airbending...\It's true... you are the Avatar! response:	Now... check this out!
context: I know her because I'm the Avatar.\That's impossible!\The last Avatar was an airbender who disappeared a hundred years ago.\That's me!\Throw the imposter to the unagi!\Aang... do some airbending...\It's true... you are the Avatar!\Now... check this out! response:	Did you hear the news? The Avatar's on Kyoshi!
context: That's impossible!\The last Avatar was an airbender who disappeared a hundred years ago.\That's me!\Throw the imposter to the unagi!\Aang... do some airbending...\It's true... you are the Avatar!\Now... check this out!\Did you hear the news? The Avatar's on Kyoshi! response:	Huh?
context: The last Avatar was an airbender who disappeared a hundred years ago.\That's me!\Throw the imposter to the unagi!\Aang... do some airbending...\It's true... you are the Avatar!\Now... check this out!\Did you hear the news? The Avatar's on Kyoshi!\Huh? response:	The Avatar's on Kyoshi Island?
context: That's me!\Throw the imposter to the unagi!\Aang... do some airbending...\It's true... you are the Avatar!\Now... check this out!\Did you hear the news? The Avatar's on Kyoshi!\Huh?\The Avatar's on Kyoshi Island? response:	Uncle, ready the rhinos. He's not getting away from me this time.
context: Throw the imposter to the unagi!\Aang... do some airbending...\It's true... you are the Avatar!\Now... check this out!\Did you hear the news? The Avatar's on Kyoshi!\Huh?\The Avatar's on Kyoshi Island?\Uncle, ready the rhinos. He's not getting away from me this time. response:	Are you going to finish that?
context: Aang... do some airbending...\It's true... you are the Avatar!\Now... check this out!\Did you hear the news? The Avatar's on Kyoshi!\Huh?\The Avatar's on Kyoshi Island?\Uncle, ready the rhinos. He's not getting away from me this time.\Are you going to finish that? response:	I was going to save it for later!
context: It's true... you are the Avatar!\Now... check this out!\Did you hear the news? The Avatar's on Kyoshi!\Huh?\The Avatar's on Kyoshi Island?\Uncle, ready the rhinos. He's not getting away from me this time.\Are you going to finish that?\I was going to save it for later! response:	All right! Dessert for breakfast! These people sure know how to treat an Avatar!
context: Now... check this out!\Did you hear the news? The Avatar's on Kyoshi!\Huh?\The Avatar's on Kyoshi Island?\Uncle, ready the rhinos. He's not getting away from me this time.\Are you going to finish that?\I was going to save it for later!\All right! Dessert for breakfast! These people sure know how to treat an Avatar! response:	Mmm... Katara you've got to try these!
context: Did you hear the news? The Avatar's on Kyoshi!\Huh?\The Avatar's on Kyoshi Island?\Uncle, ready the rhinos. He's not getting away from me this time.\Are you going to finish that?\I was going to save it for later!\All right! Dessert for breakfast! These people sure know how to treat an Avatar!\Mmm... Katara you've got to try these! response:	Well, maybe just a bite...
context: Huh?\The Avatar's on Kyoshi Island?\Uncle, ready the rhinos. He's not getting away from me this time.\Are you going to finish that?\I was going to save it for later!\All right! Dessert for breakfast! These people sure know how to treat an Avatar!\Mmm... Katara you've got to try these!\Well, maybe just a bite... response:	Sokka, what's your problem? Eat!
context: The Avatar's on Kyoshi Island?\Uncle, ready the rhinos. He's not getting away from me this time.\Are you going to finish that?\I was going to save it for later!\All right! Dessert for breakfast! These people sure know how to treat an Avatar!\Mmm... Katara you've got to try these!\Well, maybe just a bite...\Sokka, what's your problem? Eat! response:	Not hungry.
context: Uncle, ready the rhinos. He's not getting away from me this time.\Are you going to finish that?\I was going to save it for later!\All right! Dessert for breakfast! These people sure know how to treat an Avatar!\Mmm... Katara you've got to try these!\Well, maybe just a bite...\Sokka, what's your problem? Eat!\Not hungry. response:	But you're always hungry!
context: Are you going to finish that?\I was going to save it for later!\All right! Dessert for breakfast! These people sure know how to treat an Avatar!\Mmm... Katara you've got to try these!\Well, maybe just a bite...\Sokka, what's your problem? Eat!\Not hungry.\But you're always hungry! response:	He's just upset because a bunch of girls kicked his butt yesterday.
context: I was going to save it for later!\All right! Dessert for breakfast! These people sure know how to treat an Avatar!\Mmm... Katara you've got to try these!\Well, maybe just a bite...\Sokka, what's your problem? Eat!\Not hungry.\But you're always hungry!\He's just upset because a bunch of girls kicked his butt yesterday. response:	They snuck up on me!
context: All right! Dessert for breakfast! These people sure know how to treat an Avatar!\Mmm... Katara you've got to try these!\Well, maybe just a bite...\Sokka, what's your problem? Eat!\Not hungry.\But you're always hungry!\He's just upset because a bunch of girls kicked his butt yesterday.\They snuck up on me! response:	Right. And then they kicked your butt.
context: Mmm... Katara you've got to try these!\Well, maybe just a bite...\Sokka, what's your problem? Eat!\Not hungry.\But you're always hungry!\He's just upset because a bunch of girls kicked his butt yesterday.\They snuck up on me!\Right. And then they kicked your butt. response:	Sneak attacks don't count!
context: Well, maybe just a bite...\Sokka, what's your problem? Eat!\Not hungry.\But you're always hungry!\He's just upset because a bunch of girls kicked his butt yesterday.\They snuck up on me!\Right. And then they kicked your butt.\Sneak attacks don't count! response:	Tie me up with ropes! I'll show them a thing or two. I'm not scared of any girls.
context: Sokka, what's your problem? Eat!\Not hungry.\But you're always hungry!\He's just upset because a bunch of girls kicked his butt yesterday.\They snuck up on me!\Right. And then they kicked your butt.\Sneak attacks don't count!\Tie me up with ropes! I'll show them a thing or two. I'm not scared of any girls. response:	Who do they think they are anyway? Mmm... this is tasty.
