context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: Castle Town Kikka\Chef! What are you doing?\The royal capital is under attack! We need to take shelter!\You idiots! Like a true chef could leave in the middle of cooking!\I will deliver the best dishes, no matter the situation!\That's what it means to be the best!\Uh, but all the Magic Knights have been deployed, so there's no one here!\They left for battle. response:	What?! How could they have left without eating my main dish?!
context: Chef! What are you doing?\The royal capital is under attack! We need to take shelter!\You idiots! Like a true chef could leave in the middle of cooking!\I will deliver the best dishes, no matter the situation!\That's what it means to be the best!\Uh, but all the Magic Knights have been deployed, so there's no one here!\They left for battle.\What?! How could they have left without eating my main dish?! response:	Well, our kingdom is in trouble!
context: The royal capital is under attack! We need to take shelter!\You idiots! Like a true chef could leave in the middle of cooking!\I will deliver the best dishes, no matter the situation!\That's what it means to be the best!\Uh, but all the Magic Knights have been deployed, so there's no one here!\They left for battle.\What?! How could they have left without eating my main dish?!\Well, our kingdom is in trouble! response:	Let's hurry and escape!
context: You idiots! Like a true chef could leave in the middle of cooking!\I will deliver the best dishes, no matter the situation!\That's what it means to be the best!\Uh, but all the Magic Knights have been deployed, so there's no one here!\They left for battle.\What?! How could they have left without eating my main dish?!\Well, our kingdom is in trouble!\Let's hurry and escape! response:	Wh-Who's this little shrimp?
context: I will deliver the best dishes, no matter the situation!\That's what it means to be the best!\Uh, but all the Magic Knights have been deployed, so there's no one here!\They left for battle.\What?! How could they have left without eating my main dish?!\Well, our kingdom is in trouble!\Let's hurry and escape!\Wh-Who's this little shrimp? response:	This main dish you mentioned...
context: That's what it means to be the best!\Uh, but all the Magic Knights have been deployed, so there's no one here!\They left for battle.\What?! How could they have left without eating my main dish?!\Well, our kingdom is in trouble!\Let's hurry and escape!\Wh-Who's this little shrimp?\This main dish you mentioned... response:	Please let me eat it!
context: Uh, but all the Magic Knights have been deployed, so there's no one here!\They left for battle.\What?! How could they have left without eating my main dish?!\Well, our kingdom is in trouble!\Let's hurry and escape!\Wh-Who's this little shrimp?\This main dish you mentioned...\Please let me eat it! response:	A Magic Knight's robe...
context: They left for battle.\What?! How could they have left without eating my main dish?!\Well, our kingdom is in trouble!\Let's hurry and escape!\Wh-Who's this little shrimp?\This main dish you mentioned...\Please let me eat it!\A Magic Knight's robe... response:	Which means she must be one of the big shots that got
context: What?! How could they have left without eating my main dish?!\Well, our kingdom is in trouble!\Let's hurry and escape!\Wh-Who's this little shrimp?\This main dish you mentioned...\Please let me eat it!\A Magic Knight's robe...\Which means she must be one of the big shots that got response:	invited to the decoration ceremony.
context: Well, our kingdom is in trouble!\Let's hurry and escape!\Wh-Who's this little shrimp?\This main dish you mentioned...\Please let me eat it!\A Magic Knight's robe...\Which means she must be one of the big shots that got\invited to the decoration ceremony. response:	And...
context: Let's hurry and escape!\Wh-Who's this little shrimp?\This main dish you mentioned...\Please let me eat it!\A Magic Knight's robe...\Which means she must be one of the big shots that got\invited to the decoration ceremony.\And... response:	Her glaring eyes are practically on fire.
context: Wh-Who's this little shrimp?\This main dish you mentioned...\Please let me eat it!\A Magic Knight's robe...\Which means she must be one of the big shots that got\invited to the decoration ceremony.\And...\Her glaring eyes are practically on fire. response:	Her glaring drool is practically on fire.
context: This main dish you mentioned...\Please let me eat it!\A Magic Knight's robe...\Which means she must be one of the big shots that got\invited to the decoration ceremony.\And...\Her glaring eyes are practically on fire.\Her glaring drool is practically on fire. response:	She's...
context: Please let me eat it!\A Magic Knight's robe...\Which means she must be one of the big shots that got\invited to the decoration ceremony.\And...\Her glaring eyes are practically on fire.\Her glaring drool is practically on fire.\She's... response:	someone special!
context: A Magic Knight's robe...\Which means she must be one of the big shots that got\invited to the decoration ceremony.\And...\Her glaring eyes are practically on fire.\Her glaring drool is practically on fire.\She's...\someone special! response:	All right, you've got it!
context: Which means she must be one of the big shots that got\invited to the decoration ceremony.\And...\Her glaring eyes are practically on fire.\Her glaring drool is practically on fire.\She's...\someone special!\All right, you've got it! response:	Just wait!
context: invited to the decoration ceremony.\And...\Her glaring eyes are practically on fire.\Her glaring drool is practically on fire.\She's...\someone special!\All right, you've got it!\Just wait! response:	I'll cook you up the best main dish ever!
context: And...\Her glaring eyes are practically on fire.\Her glaring drool is practically on fire.\She's...\someone special!\All right, you've got it!\Just wait!\I'll cook you up the best main dish ever! response:	What?!
context: Her glaring eyes are practically on fire.\Her glaring drool is practically on fire.\She's...\someone special!\All right, you've got it!\Just wait!\I'll cook you up the best main dish ever!\What?! response:	Yay! Woohoo!
context: Her glaring drool is practically on fire.\She's...\someone special!\All right, you've got it!\Just wait!\I'll cook you up the best main dish ever!\What?!\Yay! Woohoo! response:	Let's just run!
context: She's...\someone special!\All right, you've got it!\Just wait!\I'll cook you up the best main dish ever!\What?!\Yay! Woohoo!\Let's just run! response:	Cooking...
context: someone special!\All right, you've got it!\Just wait!\I'll cook you up the best main dish ever!\What?!\Yay! Woohoo!\Let's just run!\Cooking... response:	is more important than my life!
context: All right, you've got it!\Just wait!\I'll cook you up the best main dish ever!\What?!\Yay! Woohoo!\Let's just run!\Cooking...\is more important than my life! response:	Yay!
context: Just wait!\I'll cook you up the best main dish ever!\What?!\Yay! Woohoo!\Let's just run!\Cooking...\is more important than my life!\Yay! response:	North District
context: I'll cook you up the best main dish ever!\What?!\Yay! Woohoo!\Let's just run!\Cooking...\is more important than my life!\Yay!\North District response:	Too bad, you stupid brat!
context: What?!\Yay! Woohoo!\Let's just run!\Cooking...\is more important than my life!\Yay!\North District\Too bad, you stupid brat! response:	Your special anti-magic blade doesn't mean anything if it can't hit its target!
context: Yay! Woohoo!\Let's just run!\Cooking...\is more important than my life!\Yay!\North District\Too bad, you stupid brat!\Your special anti-magic blade doesn't mean anything if it can't hit its target! response:	Mister...
context: Let's just run!\Cooking...\is more important than my life!\Yay!\North District\Too bad, you stupid brat!\Your special anti-magic blade doesn't mean anything if it can't hit its target!\Mister... response:	This is your chance!
context: Cooking...\is more important than my life!\Yay!\North District\Too bad, you stupid brat!\Your special anti-magic blade doesn't mean anything if it can't hit its target!\Mister...\This is your chance! response:	Run!
context: is more important than my life!\Yay!\North District\Too bad, you stupid brat!\Your special anti-magic blade doesn't mean anything if it can't hit its target!\Mister...\This is your chance!\Run! response:	O-Okay.
context: Yay!\North District\Too bad, you stupid brat!\Your special anti-magic blade doesn't mean anything if it can't hit its target!\Mister...\This is your chance!\Run!\O-Okay. response:	Please help him.
context: North District\Too bad, you stupid brat!\Your special anti-magic blade doesn't mean anything if it can't hit its target!\Mister...\This is your chance!\Run!\O-Okay.\Please help him. response:	I know. Don't worry, he's...
context: Too bad, you stupid brat!\Your special anti-magic blade doesn't mean anything if it can't hit its target!\Mister...\This is your chance!\Run!\O-Okay.\Please help him.\I know. Don't worry, he's... response:	a dear friend of mine!
context: Your special anti-magic blade doesn't mean anything if it can't hit its target!\Mister...\This is your chance!\Run!\O-Okay.\Please help him.\I know. Don't worry, he's...\a dear friend of mine! response:	Okay!
context: Mister...\This is your chance!\Run!\O-Okay.\Please help him.\I know. Don't worry, he's...\a dear friend of mine!\Okay! response:	Come down here!
context: This is your chance!\Run!\O-Okay.\Please help him.\I know. Don't worry, he's...\a dear friend of mine!\Okay!\Come down here! response:	Are you stupid?
context: Run!\O-Okay.\Please help him.\I know. Don't worry, he's...\a dear friend of mine!\Okay!\Come down here!\Are you stupid? response:	Who the heck would come down just because someone told them to?
context: O-Okay.\Please help him.\I know. Don't worry, he's...\a dear friend of mine!\Okay!\Come down here!\Are you stupid?\Who the heck would come down just because someone told them to? response:	Back at the dungeon...
context: Please help him.\I know. Don't worry, he's...\a dear friend of mine!\Okay!\Come down here!\Are you stupid?\Who the heck would come down just because someone told them to?\Back at the dungeon... response:	Yeah, leave it to me.
context: I know. Don't worry, he's...\a dear friend of mine!\Okay!\Come down here!\Are you stupid?\Who the heck would come down just because someone told them to?\Back at the dungeon...\Yeah, leave it to me. response:	I'll throw enough at him from the both of us!
context: a dear friend of mine!\Okay!\Come down here!\Are you stupid?\Who the heck would come down just because someone told them to?\Back at the dungeon...\Yeah, leave it to me.\I'll throw enough at him from the both of us! response:	I don't have any magic,
context: Okay!\Come down here!\Are you stupid?\Who the heck would come down just because someone told them to?\Back at the dungeon...\Yeah, leave it to me.\I'll throw enough at him from the both of us!\I don't have any magic, response:	but I've got...
context: Come down here!\Are you stupid?\Who the heck would come down just because someone told them to?\Back at the dungeon...\Yeah, leave it to me.\I'll throw enough at him from the both of us!\I don't have any magic,\but I've got... response:	my friends!
context: Are you stupid?\Who the heck would come down just because someone told them to?\Back at the dungeon...\Yeah, leave it to me.\I'll throw enough at him from the both of us!\I don't have any magic,\but I've got...\my friends! response:	My magical powers combined with Asta's sword.
context: Who the heck would come down just because someone told them to?\Back at the dungeon...\Yeah, leave it to me.\I'll throw enough at him from the both of us!\I don't have any magic,\but I've got...\my friends!\My magical powers combined with Asta's sword. response:	If only I could help him now like I did then,
context: Back at the dungeon...\Yeah, leave it to me.\I'll throw enough at him from the both of us!\I don't have any magic,\but I've got...\my friends!\My magical powers combined with Asta's sword.\If only I could help him now like I did then, response:	even if the enemy is in the air...
context: Yeah, leave it to me.\I'll throw enough at him from the both of us!\I don't have any magic,\but I've got...\my friends!\My magical powers combined with Asta's sword.\If only I could help him now like I did then,\even if the enemy is in the air... response:	Black Bulls girl!
context: I'll throw enough at him from the both of us!\I don't have any magic,\but I've got...\my friends!\My magical powers combined with Asta's sword.\If only I could help him now like I did then,\even if the enemy is in the air...\Black Bulls girl! response:	I, Leopold Vermillion, shall assist you.
context: I don't have any magic,\but I've got...\my friends!\My magical powers combined with Asta's sword.\If only I could help him now like I did then,\even if the enemy is in the air...\Black Bulls girl!\I, Leopold Vermillion, shall assist you. response:	I shall not let him harm my rival any longer!
context: but I've got...\my friends!\My magical powers combined with Asta's sword.\If only I could help him now like I did then,\even if the enemy is in the air...\Black Bulls girl!\I, Leopold Vermillion, shall assist you.\I shall not let him harm my rival any longer! response:	Right.
context: my friends!\My magical powers combined with Asta's sword.\If only I could help him now like I did then,\even if the enemy is in the air...\Black Bulls girl!\I, Leopold Vermillion, shall assist you.\I shall not let him harm my rival any longer!\Right. response:	You two can deal with him!
context: My magical powers combined with Asta's sword.\If only I could help him now like I did then,\even if the enemy is in the air...\Black Bulls girl!\I, Leopold Vermillion, shall assist you.\I shall not let him harm my rival any longer!\Right.\You two can deal with him! response:	Muddy Water Magic... Mine's a poor match for that.
context: If only I could help him now like I did then,\even if the enemy is in the air...\Black Bulls girl!\I, Leopold Vermillion, shall assist you.\I shall not let him harm my rival any longer!\Right.\You two can deal with him!\Muddy Water Magic... Mine's a poor match for that. response:	Asta...
context: even if the enemy is in the air...\Black Bulls girl!\I, Leopold Vermillion, shall assist you.\I shall not let him harm my rival any longer!\Right.\You two can deal with him!\Muddy Water Magic... Mine's a poor match for that.\Asta... response:	His wound from that attack earlier...
context: Black Bulls girl!\I, Leopold Vermillion, shall assist you.\I shall not let him harm my rival any longer!\Right.\You two can deal with him!\Muddy Water Magic... Mine's a poor match for that.\Asta...\His wound from that attack earlier... response:	You told me earlier, didn't you?
context: I, Leopold Vermillion, shall assist you.\I shall not let him harm my rival any longer!\Right.\You two can deal with him!\Muddy Water Magic... Mine's a poor match for that.\Asta...\His wound from that attack earlier...\You told me earlier, didn't you? response:	To come at you myself?
context: I shall not let him harm my rival any longer!\Right.\You two can deal with him!\Muddy Water Magic... Mine's a poor match for that.\Asta...\His wound from that attack earlier...\You told me earlier, didn't you?\To come at you myself? response:	You fool!
context: Right.\You two can deal with him!\Muddy Water Magic... Mine's a poor match for that.\Asta...\His wound from that attack earlier...\You told me earlier, didn't you?\To come at you myself?\You fool! response:	I'm not going to fight. I'm going to control my corpses and enjoy the show!
context: You two can deal with him!\Muddy Water Magic... Mine's a poor match for that.\Asta...\His wound from that attack earlier...\You told me earlier, didn't you?\To come at you myself?\You fool!\I'm not going to fight. I'm going to control my corpses and enjoy the show! response:	I'm going to win just by watching.
context: Muddy Water Magic... Mine's a poor match for that.\Asta...\His wound from that attack earlier...\You told me earlier, didn't you?\To come at you myself?\You fool!\I'm not going to fight. I'm going to control my corpses and enjoy the show!\I'm going to win just by watching. response:	That's how I fight!
context: Asta...\His wound from that attack earlier...\You told me earlier, didn't you?\To come at you myself?\You fool!\I'm not going to fight. I'm going to control my corpses and enjoy the show!\I'm going to win just by watching.\That's how I fight! response:	Unlike a meathead like you, I actually know how to use my brain.
context: His wound from that attack earlier...\You told me earlier, didn't you?\To come at you myself?\You fool!\I'm not going to fight. I'm going to control my corpses and enjoy the show!\I'm going to win just by watching.\That's how I fight!\Unlike a meathead like you, I actually know how to use my brain. response:	Moron!
context: You told me earlier, didn't you?\To come at you myself?\You fool!\I'm not going to fight. I'm going to control my corpses and enjoy the show!\I'm going to win just by watching.\That's how I fight!\Unlike a meathead like you, I actually know how to use my brain.\Moron! response:	Moron!
context: To come at you myself?\You fool!\I'm not going to fight. I'm going to control my corpses and enjoy the show!\I'm going to win just by watching.\That's how I fight!\Unlike a meathead like you, I actually know how to use my brain.\Moron!\Moron! response:	Damn it...
context: You fool!\I'm not going to fight. I'm going to control my corpses and enjoy the show!\I'm going to win just by watching.\That's how I fight!\Unlike a meathead like you, I actually know how to use my brain.\Moron!\Moron!\Damn it... response:	That stupid jerk doesn't even think of people as people...
context: I'm not going to fight. I'm going to control my corpses and enjoy the show!\I'm going to win just by watching.\That's how I fight!\Unlike a meathead like you, I actually know how to use my brain.\Moron!\Moron!\Damn it...\That stupid jerk doesn't even think of people as people... response:	I don't wanna lose to him!
context: I'm going to win just by watching.\That's how I fight!\Unlike a meathead like you, I actually know how to use my brain.\Moron!\Moron!\Damn it...\That stupid jerk doesn't even think of people as people...\I don't wanna lose to him! response:	What's that look for?
context: That's how I fight!\Unlike a meathead like you, I actually know how to use my brain.\Moron!\Moron!\Damn it...\That stupid jerk doesn't even think of people as people...\I don't wanna lose to him!\What's that look for? response:	Guts alone won't gonna get you out of this, you stupid brat!
context: Unlike a meathead like you, I actually know how to use my brain.\Moron!\Moron!\Damn it...\That stupid jerk doesn't even think of people as people...\I don't wanna lose to him!\What's that look for?\Guts alone won't gonna get you out of this, you stupid brat! response:	Alfred!
context: Moron!\Moron!\Damn it...\That stupid jerk doesn't even think of people as people...\I don't wanna lose to him!\What's that look for?\Guts alone won't gonna get you out of this, you stupid brat!\Alfred! response:	Asta!
