context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: Did you ask Yamada-san to make more bowls?\Oh, she's in the middle of the Hamabi Festival right now.\Oh, the memories.\A school festival, huh?\It's been so long for me I can't even remember.\I'm supposed to ask her again once the Hamabi Festival is over.\Sounds good.\Hamabi Festival response:	I'm sorry! I'm sorry! I'm sorry!
context: Oh, she's in the middle of the Hamabi Festival right now.\Oh, the memories.\A school festival, huh?\It's been so long for me I can't even remember.\I'm supposed to ask her again once the Hamabi Festival is over.\Sounds good.\Hamabi Festival\I'm sorry! I'm sorry! I'm sorry! response:	I'm sorry, everyone! Really!
context: Oh, the memories.\A school festival, huh?\It's been so long for me I can't even remember.\I'm supposed to ask her again once the Hamabi Festival is over.\Sounds good.\Hamabi Festival\I'm sorry! I'm sorry! I'm sorry!\I'm sorry, everyone! Really! response:	I really love all of you, but, um...
context: A school festival, huh?\It's been so long for me I can't even remember.\I'm supposed to ask her again once the Hamabi Festival is over.\Sounds good.\Hamabi Festival\I'm sorry! I'm sorry! I'm sorry!\I'm sorry, everyone! Really!\I really love all of you, but, um... response:	Let's just continue to be friends, or siblings, or like...
context: It's been so long for me I can't even remember.\I'm supposed to ask her again once the Hamabi Festival is over.\Sounds good.\Hamabi Festival\I'm sorry! I'm sorry! I'm sorry!\I'm sorry, everyone! Really!\I really love all of you, but, um...\Let's just continue to be friends, or siblings, or like... response:	But I can't be any more than that...
context: I'm supposed to ask her again once the Hamabi Festival is over.\Sounds good.\Hamabi Festival\I'm sorry! I'm sorry! I'm sorry!\I'm sorry, everyone! Really!\I really love all of you, but, um...\Let's just continue to be friends, or siblings, or like...\But I can't be any more than that... response:	Um... it's not that I think of you guys as any more or less than siblings or lovers...
context: Sounds good.\Hamabi Festival\I'm sorry! I'm sorry! I'm sorry!\I'm sorry, everyone! Really!\I really love all of you, but, um...\Let's just continue to be friends, or siblings, or like...\But I can't be any more than that...\Um... it's not that I think of you guys as any more or less than siblings or lovers... response:	A-Ayu, I think that's enough...
context: Hamabi Festival\I'm sorry! I'm sorry! I'm sorry!\I'm sorry, everyone! Really!\I really love all of you, but, um...\Let's just continue to be friends, or siblings, or like...\But I can't be any more than that...\Um... it's not that I think of you guys as any more or less than siblings or lovers...\A-Ayu, I think that's enough... response:	I mean, it's not like that at all...
context: I'm sorry! I'm sorry! I'm sorry!\I'm sorry, everyone! Really!\I really love all of you, but, um...\Let's just continue to be friends, or siblings, or like...\But I can't be any more than that...\Um... it's not that I think of you guys as any more or less than siblings or lovers...\A-Ayu, I think that's enough...\I mean, it's not like that at all... response:	Please give them a break!
context: I'm sorry, everyone! Really!\I really love all of you, but, um...\Let's just continue to be friends, or siblings, or like...\But I can't be any more than that...\Um... it's not that I think of you guys as any more or less than siblings or lovers...\A-Ayu, I think that's enough...\I mean, it's not like that at all...\Please give them a break! response:	Hey.
context: I really love all of you, but, um...\Let's just continue to be friends, or siblings, or like...\But I can't be any more than that...\Um... it's not that I think of you guys as any more or less than siblings or lovers...\A-Ayu, I think that's enough...\I mean, it's not like that at all...\Please give them a break!\Hey. response:	Ippei-san...
context: Let's just continue to be friends, or siblings, or like...\But I can't be any more than that...\Um... it's not that I think of you guys as any more or less than siblings or lovers...\A-Ayu, I think that's enough...\I mean, it's not like that at all...\Please give them a break!\Hey.\Ippei-san... response:	How's everyone doing?
context: But I can't be any more than that...\Um... it's not that I think of you guys as any more or less than siblings or lovers...\A-Ayu, I think that's enough...\I mean, it's not like that at all...\Please give them a break!\Hey.\Ippei-san...\How's everyone doing? response:	They're all drained.
context: Um... it's not that I think of you guys as any more or less than siblings or lovers...\A-Ayu, I think that's enough...\I mean, it's not like that at all...\Please give them a break!\Hey.\Ippei-san...\How's everyone doing?\They're all drained. response:	Last night, they were all drinking until the sun came up...
context: A-Ayu, I think that's enough...\I mean, it's not like that at all...\Please give them a break!\Hey.\Ippei-san...\How's everyone doing?\They're all drained.\Last night, they were all drinking until the sun came up... response:	I'm sorry...
context: I mean, it's not like that at all...\Please give them a break!\Hey.\Ippei-san...\How's everyone doing?\They're all drained.\Last night, they were all drinking until the sun came up...\I'm sorry... response:	It's not your fault, Ayu.
context: Please give them a break!\Hey.\Ippei-san...\How's everyone doing?\They're all drained.\Last night, they were all drinking until the sun came up...\I'm sorry...\It's not your fault, Ayu. response:	I'm sorry for not being able to stop everyone.
context: Hey.\Ippei-san...\How's everyone doing?\They're all drained.\Last night, they were all drinking until the sun came up...\I'm sorry...\It's not your fault, Ayu.\I'm sorry for not being able to stop everyone. response:	It's no good for four guys to ask one girl all at once.
context: Ippei-san...\How's everyone doing?\They're all drained.\Last night, they were all drinking until the sun came up...\I'm sorry...\It's not your fault, Ayu.\I'm sorry for not being able to stop everyone.\It's no good for four guys to ask one girl all at once. response:	They all knew.
context: How's everyone doing?\They're all drained.\Last night, they were all drinking until the sun came up...\I'm sorry...\It's not your fault, Ayu.\I'm sorry for not being able to stop everyone.\It's no good for four guys to ask one girl all at once.\They all knew. response:	That they'd have to give up some day.
context: They're all drained.\Last night, they were all drinking until the sun came up...\I'm sorry...\It's not your fault, Ayu.\I'm sorry for not being able to stop everyone.\It's no good for four guys to ask one girl all at once.\They all knew.\That they'd have to give up some day. response:	But they're all chickens.
context: Last night, they were all drinking until the sun came up...\I'm sorry...\It's not your fault, Ayu.\I'm sorry for not being able to stop everyone.\It's no good for four guys to ask one girl all at once.\They all knew.\That they'd have to give up some day.\But they're all chickens. response:	They just couldn't bring themselves to ask you, and it took this long.
context: I'm sorry...\It's not your fault, Ayu.\I'm sorry for not being able to stop everyone.\It's no good for four guys to ask one girl all at once.\They all knew.\That they'd have to give up some day.\But they're all chickens.\They just couldn't bring themselves to ask you, and it took this long. response:	By giving this or that for excuses...
context: It's not your fault, Ayu.\I'm sorry for not being able to stop everyone.\It's no good for four guys to ask one girl all at once.\They all knew.\That they'd have to give up some day.\But they're all chickens.\They just couldn't bring themselves to ask you, and it took this long.\By giving this or that for excuses... response:	I wonder if they won't want to talk to or see me anymore.
context: I'm sorry for not being able to stop everyone.\It's no good for four guys to ask one girl all at once.\They all knew.\That they'd have to give up some day.\But they're all chickens.\They just couldn't bring themselves to ask you, and it took this long.\By giving this or that for excuses...\I wonder if they won't want to talk to or see me anymore. response:	You just stay the way you've been, Ayu.
context: It's no good for four guys to ask one girl all at once.\They all knew.\That they'd have to give up some day.\But they're all chickens.\They just couldn't bring themselves to ask you, and it took this long.\By giving this or that for excuses...\I wonder if they won't want to talk to or see me anymore.\You just stay the way you've been, Ayu. response:	I'm sure everyone's all teary-eyed...
context: They all knew.\That they'd have to give up some day.\But they're all chickens.\They just couldn't bring themselves to ask you, and it took this long.\By giving this or that for excuses...\I wonder if they won't want to talk to or see me anymore.\You just stay the way you've been, Ayu.\I'm sure everyone's all teary-eyed... response:	But this is a request from the chairman of the Third Generation Association.
context: That they'd have to give up some day.\But they're all chickens.\They just couldn't bring themselves to ask you, and it took this long.\By giving this or that for excuses...\I wonder if they won't want to talk to or see me anymore.\You just stay the way you've been, Ayu.\I'm sure everyone's all teary-eyed...\But this is a request from the chairman of the Third Generation Association. response:	Please help me out again at Christmas, Ayu.
context: But they're all chickens.\They just couldn't bring themselves to ask you, and it took this long.\By giving this or that for excuses...\I wonder if they won't want to talk to or see me anymore.\You just stay the way you've been, Ayu.\I'm sure everyone's all teary-eyed...\But this is a request from the chairman of the Third Generation Association.\Please help me out again at Christmas, Ayu. response:	Along with Hagu-chan, of course.
context: They just couldn't bring themselves to ask you, and it took this long.\By giving this or that for excuses...\I wonder if they won't want to talk to or see me anymore.\You just stay the way you've been, Ayu.\I'm sure everyone's all teary-eyed...\But this is a request from the chairman of the Third Generation Association.\Please help me out again at Christmas, Ayu.\Along with Hagu-chan, of course. response:	Sure! I'll do my best.
context: By giving this or that for excuses...\I wonder if they won't want to talk to or see me anymore.\You just stay the way you've been, Ayu.\I'm sure everyone's all teary-eyed...\But this is a request from the chairman of the Third Generation Association.\Please help me out again at Christmas, Ayu.\Along with Hagu-chan, of course.\Sure! I'll do my best. response:	Are you worried about Takemoto?
context: I wonder if they won't want to talk to or see me anymore.\You just stay the way you've been, Ayu.\I'm sure everyone's all teary-eyed...\But this is a request from the chairman of the Third Generation Association.\Please help me out again at Christmas, Ayu.\Along with Hagu-chan, of course.\Sure! I'll do my best.\Are you worried about Takemoto? response:	Shuu-chan...
context: You just stay the way you've been, Ayu.\I'm sure everyone's all teary-eyed...\But this is a request from the chairman of the Third Generation Association.\Please help me out again at Christmas, Ayu.\Along with Hagu-chan, of course.\Sure! I'll do my best.\Are you worried about Takemoto?\Shuu-chan... response:	He was saying that he only has one interview today...
context: I'm sure everyone's all teary-eyed...\But this is a request from the chairman of the Third Generation Association.\Please help me out again at Christmas, Ayu.\Along with Hagu-chan, of course.\Sure! I'll do my best.\Are you worried about Takemoto?\Shuu-chan...\He was saying that he only has one interview today... response:	So he should be back by now.
context: But this is a request from the chairman of the Third Generation Association.\Please help me out again at Christmas, Ayu.\Along with Hagu-chan, of course.\Sure! I'll do my best.\Are you worried about Takemoto?\Shuu-chan...\He was saying that he only has one interview today...\So he should be back by now. response:	The closing party will be starting soon.
context: Please help me out again at Christmas, Ayu.\Along with Hagu-chan, of course.\Sure! I'll do my best.\Are you worried about Takemoto?\Shuu-chan...\He was saying that he only has one interview today...\So he should be back by now.\The closing party will be starting soon. response:	You're hungry, right, Hagu?
context: Along with Hagu-chan, of course.\Sure! I'll do my best.\Are you worried about Takemoto?\Shuu-chan...\He was saying that he only has one interview today...\So he should be back by now.\The closing party will be starting soon.\You're hungry, right, Hagu? response:	Want to go eat the curry that the architecture department is serving?
context: Sure! I'll do my best.\Are you worried about Takemoto?\Shuu-chan...\He was saying that he only has one interview today...\So he should be back by now.\The closing party will be starting soon.\You're hungry, right, Hagu?\Want to go eat the curry that the architecture department is serving? response:	'Kay.
context: Are you worried about Takemoto?\Shuu-chan...\He was saying that he only has one interview today...\So he should be back by now.\The closing party will be starting soon.\You're hungry, right, Hagu?\Want to go eat the curry that the architecture department is serving?\'Kay. response:	I didn't know what skills I had.
context: Shuu-chan...\He was saying that he only has one interview today...\So he should be back by now.\The closing party will be starting soon.\You're hungry, right, Hagu?\Want to go eat the curry that the architecture department is serving?\'Kay.\I didn't know what skills I had. response:	But I knew that I liked making things with my own hands...
context: He was saying that he only has one interview today...\So he should be back by now.\The closing party will be starting soon.\You're hungry, right, Hagu?\Want to go eat the curry that the architecture department is serving?\'Kay.\I didn't know what skills I had.\But I knew that I liked making things with my own hands... response:	And I left my house with only that interest to guide me.
context: So he should be back by now.\The closing party will be starting soon.\You're hungry, right, Hagu?\Want to go eat the curry that the architecture department is serving?\'Kay.\I didn't know what skills I had.\But I knew that I liked making things with my own hands...\And I left my house with only that interest to guide me. response:	What do you wish to accomplish by joining this company?
context: The closing party will be starting soon.\You're hungry, right, Hagu?\Want to go eat the curry that the architecture department is serving?\'Kay.\I didn't know what skills I had.\But I knew that I liked making things with my own hands...\And I left my house with only that interest to guide me.\What do you wish to accomplish by joining this company? response:	Ah, yes! Well...
context: You're hungry, right, Hagu?\Want to go eat the curry that the architecture department is serving?\'Kay.\I didn't know what skills I had.\But I knew that I liked making things with my own hands...\And I left my house with only that interest to guide me.\What do you wish to accomplish by joining this company?\Ah, yes! Well... response:	But four years were too short for me to get to know myself...
context: Want to go eat the curry that the architecture department is serving?\'Kay.\I didn't know what skills I had.\But I knew that I liked making things with my own hands...\And I left my house with only that interest to guide me.\What do you wish to accomplish by joining this company?\Ah, yes! Well...\But four years were too short for me to get to know myself... response:	And even though I've already begun searching for jobs, I'm still lost and confused.
context: 'Kay.\I didn't know what skills I had.\But I knew that I liked making things with my own hands...\And I left my house with only that interest to guide me.\What do you wish to accomplish by joining this company?\Ah, yes! Well...\But four years were too short for me to get to know myself...\And even though I've already begun searching for jobs, I'm still lost and confused. response:	But I realized something.
context: I didn't know what skills I had.\But I knew that I liked making things with my own hands...\And I left my house with only that interest to guide me.\What do you wish to accomplish by joining this company?\Ah, yes! Well...\But four years were too short for me to get to know myself...\And even though I've already begun searching for jobs, I'm still lost and confused.\But I realized something. response:	The reason why I'm lost.
context: But I knew that I liked making things with my own hands...\And I left my house with only that interest to guide me.\What do you wish to accomplish by joining this company?\Ah, yes! Well...\But four years were too short for me to get to know myself...\And even though I've already begun searching for jobs, I'm still lost and confused.\But I realized something.\The reason why I'm lost. response:	It's not because I don't have a map.
