context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: We managed to defeat Phantom's Element 4 somehow\which stopped the Magic Giant, but Master Jose has come to attack!\Natsu came running to save the captured Lucy,\and started an all-out battle with the Iron Dragon Slayer, Gajeel!\It'll be all right! I'll yell it out countless times.\I believe your every tomorrow will be shining.\The intersection of all people\Never giving up. And that's why we're not gonna lose! response:	When it seems like you'll be blown away by the headwinds,
context: which stopped the Magic Giant, but Master Jose has come to attack!\Natsu came running to save the captured Lucy,\and started an all-out battle with the Iron Dragon Slayer, Gajeel!\It'll be all right! I'll yell it out countless times.\I believe your every tomorrow will be shining.\The intersection of all people\Never giving up. And that's why we're not gonna lose!\When it seems like you'll be blown away by the headwinds, response:	grasp this hand, try to take a chance.
context: Natsu came running to save the captured Lucy,\and started an all-out battle with the Iron Dragon Slayer, Gajeel!\It'll be all right! I'll yell it out countless times.\I believe your every tomorrow will be shining.\The intersection of all people\Never giving up. And that's why we're not gonna lose!\When it seems like you'll be blown away by the headwinds,\grasp this hand, try to take a chance. response:	Because you're not alone anymore, got it?
context: and started an all-out battle with the Iron Dragon Slayer, Gajeel!\It'll be all right! I'll yell it out countless times.\I believe your every tomorrow will be shining.\The intersection of all people\Never giving up. And that's why we're not gonna lose!\When it seems like you'll be blown away by the headwinds,\grasp this hand, try to take a chance.\Because you're not alone anymore, got it? response:	Go forward, more and more!
context: It'll be all right! I'll yell it out countless times.\I believe your every tomorrow will be shining.\The intersection of all people\Never giving up. And that's why we're not gonna lose!\When it seems like you'll be blown away by the headwinds,\grasp this hand, try to take a chance.\Because you're not alone anymore, got it?\Go forward, more and more! response:	Don't give up on your awesome dream!
context: I believe your every tomorrow will be shining.\The intersection of all people\Never giving up. And that's why we're not gonna lose!\When it seems like you'll be blown away by the headwinds,\grasp this hand, try to take a chance.\Because you're not alone anymore, got it?\Go forward, more and more!\Don't give up on your awesome dream! response:	That's right, don't cry!
context: The intersection of all people\Never giving up. And that's why we're not gonna lose!\When it seems like you'll be blown away by the headwinds,\grasp this hand, try to take a chance.\Because you're not alone anymore, got it?\Go forward, more and more!\Don't give up on your awesome dream!\That's right, don't cry! response:	Move on, my way!
context: Never giving up. And that's why we're not gonna lose!\When it seems like you'll be blown away by the headwinds,\grasp this hand, try to take a chance.\Because you're not alone anymore, got it?\Go forward, more and more!\Don't give up on your awesome dream!\That's right, don't cry!\Move on, my way! response:	Now, with the light shining down upon you.
context: When it seems like you'll be blown away by the headwinds,\grasp this hand, try to take a chance.\Because you're not alone anymore, got it?\Go forward, more and more!\Don't give up on your awesome dream!\That's right, don't cry!\Move on, my way!\Now, with the light shining down upon you. response:	Don't even think about something like giving up!
context: grasp this hand, try to take a chance.\Because you're not alone anymore, got it?\Go forward, more and more!\Don't give up on your awesome dream!\That's right, don't cry!\Move on, my way!\Now, with the light shining down upon you.\Don't even think about something like giving up! response:	Even if you trade being hurt again for strength.
context: Because you're not alone anymore, got it?\Go forward, more and more!\Don't give up on your awesome dream!\That's right, don't cry!\Move on, my way!\Now, with the light shining down upon you.\Don't even think about something like giving up!\Even if you trade being hurt again for strength. response:	Your eyes, always looking straight ahead,
context: Go forward, more and more!\Don't give up on your awesome dream!\That's right, don't cry!\Move on, my way!\Now, with the light shining down upon you.\Don't even think about something like giving up!\Even if you trade being hurt again for strength.\Your eyes, always looking straight ahead, response:	can surely see the light!
context: Don't give up on your awesome dream!\That's right, don't cry!\Move on, my way!\Now, with the light shining down upon you.\Don't even think about something like giving up!\Even if you trade being hurt again for strength.\Your eyes, always looking straight ahead,\can surely see the light! response:	It's so easy to lure you out, Salamader.
context: That's right, don't cry!\Move on, my way!\Now, with the light shining down upon you.\Don't even think about something like giving up!\Even if you trade being hurt again for strength.\Your eyes, always looking straight ahead,\can surely see the light!\It's so easy to lure you out, Salamader. response:	That's'cause you keep playing dirty, Iron Dragon!
context: Move on, my way!\Now, with the light shining down upon you.\Don't even think about something like giving up!\Even if you trade being hurt again for strength.\Your eyes, always looking straight ahead,\can surely see the light!\It's so easy to lure you out, Salamader.\That's'cause you keep playing dirty, Iron Dragon! response:	Natsu!
context: Now, with the light shining down upon you.\Don't even think about something like giving up!\Even if you trade being hurt again for strength.\Your eyes, always looking straight ahead,\can surely see the light!\It's so easy to lure you out, Salamader.\That's'cause you keep playing dirty, Iron Dragon!\Natsu! response:	Lucy, get back.
context: Don't even think about something like giving up!\Even if you trade being hurt again for strength.\Your eyes, always looking straight ahead,\can surely see the light!\It's so easy to lure you out, Salamader.\That's'cause you keep playing dirty, Iron Dragon!\Natsu!\Lucy, get back. response:	Gajeel!
context: Even if you trade being hurt again for strength.\Your eyes, always looking straight ahead,\can surely see the light!\It's so easy to lure you out, Salamader.\That's'cause you keep playing dirty, Iron Dragon!\Natsu!\Lucy, get back.\Gajeel! response:	Stay outta this!
context: Your eyes, always looking straight ahead,\can surely see the light!\It's so easy to lure you out, Salamader.\That's'cause you keep playing dirty, Iron Dragon!\Natsu!\Lucy, get back.\Gajeel!\Stay outta this! response:	Bring it!
context: can surely see the light!\It's so easy to lure you out, Salamader.\That's'cause you keep playing dirty, Iron Dragon!\Natsu!\Lucy, get back.\Gajeel!\Stay outta this!\Bring it! response:	Keep us outta this!
context: It's so easy to lure you out, Salamader.\That's'cause you keep playing dirty, Iron Dragon!\Natsu!\Lucy, get back.\Gajeel!\Stay outta this!\Bring it!\Keep us outta this! response:	Talons of the Fire Dragon!
context: That's'cause you keep playing dirty, Iron Dragon!\Natsu!\Lucy, get back.\Gajeel!\Stay outta this!\Bring it!\Keep us outta this!\Talons of the Fire Dragon! response:	Lucy, are you okay?
context: Natsu!\Lucy, get back.\Gajeel!\Stay outta this!\Bring it!\Keep us outta this!\Talons of the Fire Dragon!\Lucy, are you okay? response:	Happy!
context: Lucy, get back.\Gajeel!\Stay outta this!\Bring it!\Keep us outta this!\Talons of the Fire Dragon!\Lucy, are you okay?\Happy! response:	What's the matter?
context: Gajeel!\Stay outta this!\Bring it!\Keep us outta this!\Talons of the Fire Dragon!\Lucy, are you okay?\Happy!\What's the matter? response:	Yeah...
context: Stay outta this!\Bring it!\Keep us outta this!\Talons of the Fire Dragon!\Lucy, are you okay?\Happy!\What's the matter?\Yeah... response:	I've never seen Natsu like that.
context: Bring it!\Keep us outta this!\Talons of the Fire Dragon!\Lucy, are you okay?\Happy!\What's the matter?\Yeah...\I've never seen Natsu like that. response:	Aye. Neither have I.
context: Keep us outta this!\Talons of the Fire Dragon!\Lucy, are you okay?\Happy!\What's the matter?\Yeah...\I've never seen Natsu like that.\Aye. Neither have I. response:	But Natsu is really powerful right now.
context: Talons of the Fire Dragon!\Lucy, are you okay?\Happy!\What's the matter?\Yeah...\I've never seen Natsu like that.\Aye. Neither have I.\But Natsu is really powerful right now. response:	The Two Dragon Slayers!
context: Lucy, are you okay?\Happy!\What's the matter?\Yeah...\I've never seen Natsu like that.\Aye. Neither have I.\But Natsu is really powerful right now.\The Two Dragon Slayers! response:	You're sure actin' uppity, trash.
context: Happy!\What's the matter?\Yeah...\I've never seen Natsu like that.\Aye. Neither have I.\But Natsu is really powerful right now.\The Two Dragon Slayers!\You're sure actin' uppity, trash. response:	Same to you! You beat Lucy up...
context: What's the matter?\Yeah...\I've never seen Natsu like that.\Aye. Neither have I.\But Natsu is really powerful right now.\The Two Dragon Slayers!\You're sure actin' uppity, trash.\Same to you! You beat Lucy up... response:	So I'm gonna bend that face of yours and turn it into iron filings.
context: Yeah...\I've never seen Natsu like that.\Aye. Neither have I.\But Natsu is really powerful right now.\The Two Dragon Slayers!\You're sure actin' uppity, trash.\Same to you! You beat Lucy up...\So I'm gonna bend that face of yours and turn it into iron filings. response:	Sounds like fun. Try me!
context: I've never seen Natsu like that.\Aye. Neither have I.\But Natsu is really powerful right now.\The Two Dragon Slayers!\You're sure actin' uppity, trash.\Same to you! You beat Lucy up...\So I'm gonna bend that face of yours and turn it into iron filings.\Sounds like fun. Try me! response:	What's that dangerous looking thing?
context: Aye. Neither have I.\But Natsu is really powerful right now.\The Two Dragon Slayers!\You're sure actin' uppity, trash.\Same to you! You beat Lucy up...\So I'm gonna bend that face of yours and turn it into iron filings.\Sounds like fun. Try me!\What's that dangerous looking thing? response:	Sword of the Iron Dragon.
context: But Natsu is really powerful right now.\The Two Dragon Slayers!\You're sure actin' uppity, trash.\Same to you! You beat Lucy up...\So I'm gonna bend that face of yours and turn it into iron filings.\Sounds like fun. Try me!\What's that dangerous looking thing?\Sword of the Iron Dragon. response:	There's nothing that won't be cut to sheds when hit with this!
context: The Two Dragon Slayers!\You're sure actin' uppity, trash.\Same to you! You beat Lucy up...\So I'm gonna bend that face of yours and turn it into iron filings.\Sounds like fun. Try me!\What's that dangerous looking thing?\Sword of the Iron Dragon.\There's nothing that won't be cut to sheds when hit with this! response:	I want to test how well this cuts on you, Salamander!
context: You're sure actin' uppity, trash.\Same to you! You beat Lucy up...\So I'm gonna bend that face of yours and turn it into iron filings.\Sounds like fun. Try me!\What's that dangerous looking thing?\Sword of the Iron Dragon.\There's nothing that won't be cut to sheds when hit with this!\I want to test how well this cuts on you, Salamander! response:	That ain't nothing!
context: Same to you! You beat Lucy up...\So I'm gonna bend that face of yours and turn it into iron filings.\Sounds like fun. Try me!\What's that dangerous looking thing?\Sword of the Iron Dragon.\There's nothing that won't be cut to sheds when hit with this!\I want to test how well this cuts on you, Salamander!\That ain't nothing! response:	What's that?
context: So I'm gonna bend that face of yours and turn it into iron filings.\Sounds like fun. Try me!\What's that dangerous looking thing?\Sword of the Iron Dragon.\There's nothing that won't be cut to sheds when hit with this!\I want to test how well this cuts on you, Salamander!\That ain't nothing!\What's that? response:	It's Iron Dragon Slayer Magic!
context: Sounds like fun. Try me!\What's that dangerous looking thing?\Sword of the Iron Dragon.\There's nothing that won't be cut to sheds when hit with this!\I want to test how well this cuts on you, Salamander!\That ain't nothing!\What's that?\It's Iron Dragon Slayer Magic! response:	We're caught up in it again!
context: What's that dangerous looking thing?\Sword of the Iron Dragon.\There's nothing that won't be cut to sheds when hit with this!\I want to test how well this cuts on you, Salamander!\That ain't nothing!\What's that?\It's Iron Dragon Slayer Magic!\We're caught up in it again! response:	Can't stop it now like you did before, huh?
context: Sword of the Iron Dragon.\There's nothing that won't be cut to sheds when hit with this!\I want to test how well this cuts on you, Salamander!\That ain't nothing!\What's that?\It's Iron Dragon Slayer Magic!\We're caught up in it again!\Can't stop it now like you did before, huh? response:	I thought you said it ain't nothing!
context: There's nothing that won't be cut to sheds when hit with this!\I want to test how well this cuts on you, Salamander!\That ain't nothing!\What's that?\It's Iron Dragon Slayer Magic!\We're caught up in it again!\Can't stop it now like you did before, huh?\I thought you said it ain't nothing! response:	You actually move pretty well there.
context: I want to test how well this cuts on you, Salamander!\That ain't nothing!\What's that?\It's Iron Dragon Slayer Magic!\We're caught up in it again!\Can't stop it now like you did before, huh?\I thought you said it ain't nothing!\You actually move pretty well there. response:	Same to you.
context: That ain't nothing!\What's that?\It's Iron Dragon Slayer Magic!\We're caught up in it again!\Can't stop it now like you did before, huh?\I thought you said it ain't nothing!\You actually move pretty well there.\Same to you. response:	That last time was just the preliminaries, after all.
context: What's that?\It's Iron Dragon Slayer Magic!\We're caught up in it again!\Can't stop it now like you did before, huh?\I thought you said it ain't nothing!\You actually move pretty well there.\Same to you.\That last time was just the preliminaries, after all. response:	Let's finish this, Salamander!
context: It's Iron Dragon Slayer Magic!\We're caught up in it again!\Can't stop it now like you did before, huh?\I thought you said it ain't nothing!\You actually move pretty well there.\Same to you.\That last time was just the preliminaries, after all.\Let's finish this, Salamander! response:	Now I'm fired up, you scrap-iron bastard!
context: We're caught up in it again!\Can't stop it now like you did before, huh?\I thought you said it ain't nothing!\You actually move pretty well there.\Same to you.\That last time was just the preliminaries, after all.\Let's finish this, Salamander!\Now I'm fired up, you scrap-iron bastard! response:	Both of them are Dragon Slayers who can transform their bodies to take on characteristics of dragons!
context: Can't stop it now like you did before, huh?\I thought you said it ain't nothing!\You actually move pretty well there.\Same to you.\That last time was just the preliminaries, after all.\Let's finish this, Salamander!\Now I'm fired up, you scrap-iron bastard!\Both of them are Dragon Slayers who can transform their bodies to take on characteristics of dragons! response:	For two human Dragon Slayer wizards to battle...
context: I thought you said it ain't nothing!\You actually move pretty well there.\Same to you.\That last time was just the preliminaries, after all.\Let's finish this, Salamander!\Now I'm fired up, you scrap-iron bastard!\Both of them are Dragon Slayers who can transform their bodies to take on characteristics of dragons!\For two human Dragon Slayer wizards to battle... response:	What's going to happen?
context: You actually move pretty well there.\Same to you.\That last time was just the preliminaries, after all.\Let's finish this, Salamander!\Now I'm fired up, you scrap-iron bastard!\Both of them are Dragon Slayers who can transform their bodies to take on characteristics of dragons!\For two human Dragon Slayer wizards to battle...\What's going to happen? response:	I will destroy you!
context: Same to you.\That last time was just the preliminaries, after all.\Let's finish this, Salamander!\Now I'm fired up, you scrap-iron bastard!\Both of them are Dragon Slayers who can transform their bodies to take on characteristics of dragons!\For two human Dragon Slayer wizards to battle...\What's going to happen?\I will destroy you! response:	His body!
context: That last time was just the preliminaries, after all.\Let's finish this, Salamander!\Now I'm fired up, you scrap-iron bastard!\Both of them are Dragon Slayers who can transform their bodies to take on characteristics of dragons!\For two human Dragon Slayer wizards to battle...\What's going to happen?\I will destroy you!\His body! response:	Scales of the Dragon!
context: Let's finish this, Salamander!\Now I'm fired up, you scrap-iron bastard!\Both of them are Dragon Slayers who can transform their bodies to take on characteristics of dragons!\For two human Dragon Slayer wizards to battle...\What's going to happen?\I will destroy you!\His body!\Scales of the Dragon! response:	Hard Fist of the Iron Dragon!
context: Now I'm fired up, you scrap-iron bastard!\Both of them are Dragon Slayers who can transform their bodies to take on characteristics of dragons!\For two human Dragon Slayer wizards to battle...\What's going to happen?\I will destroy you!\His body!\Scales of the Dragon!\Hard Fist of the Iron Dragon! response:	We're caught up in it a third time!
context: Both of them are Dragon Slayers who can transform their bodies to take on characteristics of dragons!\For two human Dragon Slayer wizards to battle...\What's going to happen?\I will destroy you!\His body!\Scales of the Dragon!\Hard Fist of the Iron Dragon!\We're caught up in it a third time! response:	I've had enough!
context: For two human Dragon Slayer wizards to battle...\What's going to happen?\I will destroy you!\His body!\Scales of the Dragon!\Hard Fist of the Iron Dragon!\We're caught up in it a third time!\I've had enough! response:	That made a nice sound.
context: What's going to happen?\I will destroy you!\His body!\Scales of the Dragon!\Hard Fist of the Iron Dragon!\We're caught up in it a third time!\I've had enough!\That made a nice sound. response:	Natsu was bruised with just one hit?
context: I will destroy you!\His body!\Scales of the Dragon!\Hard Fist of the Iron Dragon!\We're caught up in it a third time!\I've had enough!\That made a nice sound.\Natsu was bruised with just one hit? response:	Those scales are made of the hardest steel.
context: His body!\Scales of the Dragon!\Hard Fist of the Iron Dragon!\We're caught up in it a third time!\I've had enough!\That made a nice sound.\Natsu was bruised with just one hit?\Those scales are made of the hardest steel. response:	No way! That's the air pressure from his kick?
context: Scales of the Dragon!\Hard Fist of the Iron Dragon!\We're caught up in it a third time!\I've had enough!\That made a nice sound.\Natsu was bruised with just one hit?\Those scales are made of the hardest steel.\No way! That's the air pressure from his kick? response:	Those steel scales have doubled the strength of his attacks!
context: Hard Fist of the Iron Dragon!\We're caught up in it a third time!\I've had enough!\That made a nice sound.\Natsu was bruised with just one hit?\Those scales are made of the hardest steel.\No way! That's the air pressure from his kick?\Those steel scales have doubled the strength of his attacks! response:	These steel scales render all your attacks powerless!
context: We're caught up in it a third time!\I've had enough!\That made a nice sound.\Natsu was bruised with just one hit?\Those scales are made of the hardest steel.\No way! That's the air pressure from his kick?\Those steel scales have doubled the strength of his attacks!\These steel scales render all your attacks powerless! response:	Oh, no! His defense is upped?
context: I've had enough!\That made a nice sound.\Natsu was bruised with just one hit?\Those scales are made of the hardest steel.\No way! That's the air pressure from his kick?\Those steel scales have doubled the strength of his attacks!\These steel scales render all your attacks powerless!\Oh, no! His defense is upped? response:	Natsu!
context: That made a nice sound.\Natsu was bruised with just one hit?\Those scales are made of the hardest steel.\No way! That's the air pressure from his kick?\Those steel scales have doubled the strength of his attacks!\These steel scales render all your attacks powerless!\Oh, no! His defense is upped?\Natsu! response:	It doesn't hurt!
context: Natsu was bruised with just one hit?\Those scales are made of the hardest steel.\No way! That's the air pressure from his kick?\Those steel scales have doubled the strength of his attacks!\These steel scales render all your attacks powerless!\Oh, no! His defense is upped?\Natsu!\It doesn't hurt! response:	It doesn't hurt, damn it!
context: Those scales are made of the hardest steel.\No way! That's the air pressure from his kick?\Those steel scales have doubled the strength of his attacks!\These steel scales render all your attacks powerless!\Oh, no! His defense is upped?\Natsu!\It doesn't hurt!\It doesn't hurt, damn it! response:	Aye.
context: No way! That's the air pressure from his kick?\Those steel scales have doubled the strength of his attacks!\These steel scales render all your attacks powerless!\Oh, no! His defense is upped?\Natsu!\It doesn't hurt!\It doesn't hurt, damn it!\Aye. response:	Shut up already!
context: Those steel scales have doubled the strength of his attacks!\These steel scales render all your attacks powerless!\Oh, no! His defense is upped?\Natsu!\It doesn't hurt!\It doesn't hurt, damn it!\Aye.\Shut up already! response:	That's enough pretending you're okay!
context: These steel scales render all your attacks powerless!\Oh, no! His defense is upped?\Natsu!\It doesn't hurt!\It doesn't hurt, damn it!\Aye.\Shut up already!\That's enough pretending you're okay! response:	You clanky bastard!
context: Oh, no! His defense is upped?\Natsu!\It doesn't hurt!\It doesn't hurt, damn it!\Aye.\Shut up already!\That's enough pretending you're okay!\You clanky bastard! response:	I'll blow you away!
context: Natsu!\It doesn't hurt!\It doesn't hurt, damn it!\Aye.\Shut up already!\That's enough pretending you're okay!\You clanky bastard!\I'll blow you away! response:	Roar of the...
context: It doesn't hurt!\It doesn't hurt, damn it!\Aye.\Shut up already!\That's enough pretending you're okay!\You clanky bastard!\I'll blow you away!\Roar of the... response:	Roar of the...
context: It doesn't hurt, damn it!\Aye.\Shut up already!\That's enough pretending you're okay!\You clanky bastard!\I'll blow you away!\Roar of the...\Roar of the... response:	He can use a breath attack,too!
context: Aye.\Shut up already!\That's enough pretending you're okay!\You clanky bastard!\I'll blow you away!\Roar of the...\Roar of the...\He can use a breath attack,too! response:	That's the 4th time we're caught up in it.
context: Shut up already!\That's enough pretending you're okay!\You clanky bastard!\I'll blow you away!\Roar of the...\Roar of the...\He can use a breath attack,too!\That's the 4th time we're caught up in it. response:	That's our Gajeel...
context: That's enough pretending you're okay!\You clanky bastard!\I'll blow you away!\Roar of the...\Roar of the...\He can use a breath attack,too!\That's the 4th time we're caught up in it.\That's our Gajeel... response:	It looks like the difference in the two dragons is obvious now, Salamander.
context: You clanky bastard!\I'll blow you away!\Roar of the...\Roar of the...\He can use a breath attack,too!\That's the 4th time we're caught up in it.\That's our Gajeel...\It looks like the difference in the two dragons is obvious now, Salamander. response:	Even if your flaming breath can wipe out enemies,
context: I'll blow you away!\Roar of the...\Roar of the...\He can use a breath attack,too!\That's the 4th time we're caught up in it.\That's our Gajeel...\It looks like the difference in the two dragons is obvious now, Salamander.\Even if your flaming breath can wipe out enemies, response:	against steal it doesn't even make a scratch.
context: Roar of the...\Roar of the...\He can use a breath attack,too!\That's the 4th time we're caught up in it.\That's our Gajeel...\It looks like the difference in the two dragons is obvious now, Salamander.\Even if your flaming breath can wipe out enemies,\against steal it doesn't even make a scratch. response:	But my breath of iron blades has torn your body to shreds.
context: Roar of the...\He can use a breath attack,too!\That's the 4th time we're caught up in it.\That's our Gajeel...\It looks like the difference in the two dragons is obvious now, Salamander.\Even if your flaming breath can wipe out enemies,\against steal it doesn't even make a scratch.\But my breath of iron blades has torn your body to shreds. response:	Natsu...
context: He can use a breath attack,too!\That's the 4th time we're caught up in it.\That's our Gajeel...\It looks like the difference in the two dragons is obvious now, Salamander.\Even if your flaming breath can wipe out enemies,\against steal it doesn't even make a scratch.\But my breath of iron blades has torn your body to shreds.\Natsu... response:	He's... strong!
context: That's the 4th time we're caught up in it.\That's our Gajeel...\It looks like the difference in the two dragons is obvious now, Salamander.\Even if your flaming breath can wipe out enemies,\against steal it doesn't even make a scratch.\But my breath of iron blades has torn your body to shreds.\Natsu...\He's... strong! response:	Not a scratch, you say? Sure you're not a bit groggy?
context: That's our Gajeel...\It looks like the difference in the two dragons is obvious now, Salamander.\Even if your flaming breath can wipe out enemies,\against steal it doesn't even make a scratch.\But my breath of iron blades has torn your body to shreds.\Natsu...\He's... strong!\Not a scratch, you say? Sure you're not a bit groggy? response:	It cracked!
context: It looks like the difference in the two dragons is obvious now, Salamander.\Even if your flaming breath can wipe out enemies,\against steal it doesn't even make a scratch.\But my breath of iron blades has torn your body to shreds.\Natsu...\He's... strong!\Not a scratch, you say? Sure you're not a bit groggy?\It cracked! response:	My flames are not just any fire!
context: Even if your flaming breath can wipe out enemies,\against steal it doesn't even make a scratch.\But my breath of iron blades has torn your body to shreds.\Natsu...\He's... strong!\Not a scratch, you say? Sure you're not a bit groggy?\It cracked!\My flames are not just any fire! response:	The flames of the Fire Dragon destroy everything!
context: against steal it doesn't even make a scratch.\But my breath of iron blades has torn your body to shreds.\Natsu...\He's... strong!\Not a scratch, you say? Sure you're not a bit groggy?\It cracked!\My flames are not just any fire!\The flames of the Fire Dragon destroy everything! response:	If you don't get serious, I'll crush you to pieces, Gajeel the Iron Dragon!
context: But my breath of iron blades has torn your body to shreds.\Natsu...\He's... strong!\Not a scratch, you say? Sure you're not a bit groggy?\It cracked!\My flames are not just any fire!\The flames of the Fire Dragon destroy everything!\If you don't get serious, I'll crush you to pieces, Gajeel the Iron Dragon! response:	Enough feeling each other out!
context: Natsu...\He's... strong!\Not a scratch, you say? Sure you're not a bit groggy?\It cracked!\My flames are not just any fire!\The flames of the Fire Dragon destroy everything!\If you don't get serious, I'll crush you to pieces, Gajeel the Iron Dragon!\Enough feeling each other out! response:	Sounds good to me!
context: He's... strong!\Not a scratch, you say? Sure you're not a bit groggy?\It cracked!\My flames are not just any fire!\The flames of the Fire Dragon destroy everything!\If you don't get serious, I'll crush you to pieces, Gajeel the Iron Dragon!\Enough feeling each other out!\Sounds good to me! response:	Feeling each other out?
context: Not a scratch, you say? Sure you're not a bit groggy?\It cracked!\My flames are not just any fire!\The flames of the Fire Dragon destroy everything!\If you don't get serious, I'll crush you to pieces, Gajeel the Iron Dragon!\Enough feeling each other out!\Sounds good to me!\Feeling each other out? response:	Neither of them were being serious?
context: It cracked!\My flames are not just any fire!\The flames of the Fire Dragon destroy everything!\If you don't get serious, I'll crush you to pieces, Gajeel the Iron Dragon!\Enough feeling each other out!\Sounds good to me!\Feeling each other out?\Neither of them were being serious? response:	They're monsters!
context: My flames are not just any fire!\The flames of the Fire Dragon destroy everything!\If you don't get serious, I'll crush you to pieces, Gajeel the Iron Dragon!\Enough feeling each other out!\Sounds good to me!\Feeling each other out?\Neither of them were being serious?\They're monsters! response:	They're Dragon Slayers!
context: The flames of the Fire Dragon destroy everything!\If you don't get serious, I'll crush you to pieces, Gajeel the Iron Dragon!\Enough feeling each other out!\Sounds good to me!\Feeling each other out?\Neither of them were being serious?\They're monsters!\They're Dragon Slayers! response:	Incredible... And wait, why did they strip?
context: If you don't get serious, I'll crush you to pieces, Gajeel the Iron Dragon!\Enough feeling each other out!\Sounds good to me!\Feeling each other out?\Neither of them were being serious?\They're monsters!\They're Dragon Slayers!\Incredible... And wait, why did they strip? response:	Come'ere, Gajeel the Iron Dragon!
context: Enough feeling each other out!\Sounds good to me!\Feeling each other out?\Neither of them were being serious?\They're monsters!\They're Dragon Slayers!\Incredible... And wait, why did they strip?\Come'ere, Gajeel the Iron Dragon! response:	There's not enough room in the sky for two dragons!
context: Sounds good to me!\Feeling each other out?\Neither of them were being serious?\They're monsters!\They're Dragon Slayers!\Incredible... And wait, why did they strip?\Come'ere, Gajeel the Iron Dragon!\There's not enough room in the sky for two dragons! response:	I'll drop you, Natsu the Salamander!
context: Feeling each other out?\Neither of them were being serious?\They're monsters!\They're Dragon Slayers!\Incredible... And wait, why did they strip?\Come'ere, Gajeel the Iron Dragon!\There's not enough room in the sky for two dragons!\I'll drop you, Natsu the Salamander! response:	Natsu...
context: Neither of them were being serious?\They're monsters!\They're Dragon Slayers!\Incredible... And wait, why did they strip?\Come'ere, Gajeel the Iron Dragon!\There's not enough room in the sky for two dragons!\I'll drop you, Natsu the Salamander!\Natsu... response:	Hey, wait... What's with the creepy hand movement?
context: They're monsters!\They're Dragon Slayers!\Incredible... And wait, why did they strip?\Come'ere, Gajeel the Iron Dragon!\There's not enough room in the sky for two dragons!\I'll drop you, Natsu the Salamander!\Natsu...\Hey, wait... What's with the creepy hand movement? response:	That's what you're worried about?
context: They're Dragon Slayers!\Incredible... And wait, why did they strip?\Come'ere, Gajeel the Iron Dragon!\There's not enough room in the sky for two dragons!\I'll drop you, Natsu the Salamander!\Natsu...\Hey, wait... What's with the creepy hand movement?\That's what you're worried about? response:	This doesn't look good.
