context: Piercing through the Macro sky, response:	a thunderbolt strikes the Earth
context: I beg your pardon?\It's a sign of friendship.\I am Exsedol, Zentradi Zem 1st Class, Chief Archivist.\Archivist, you say?\Indeed.\Please, if you'll follow me.\Archivist Exsedol, I would ask that this gentleman remain here.\You wait here! response:	Yes, sir!
context: It's a sign of friendship.\I am Exsedol, Zentradi Zem 1st Class, Chief Archivist.\Archivist, you say?\Indeed.\Please, if you'll follow me.\Archivist Exsedol, I would ask that this gentleman remain here.\You wait here!\Yes, sir! response:	Be good hosts and get him something to eat.
context: I am Exsedol, Zentradi Zem 1st Class, Chief Archivist.\Archivist, you say?\Indeed.\Please, if you'll follow me.\Archivist Exsedol, I would ask that this gentleman remain here.\You wait here!\Yes, sir!\Be good hosts and get him something to eat. response:	Yes, sir!
context: Archivist, you say?\Indeed.\Please, if you'll follow me.\Archivist Exsedol, I would ask that this gentleman remain here.\You wait here!\Yes, sir!\Be good hosts and get him something to eat.\Yes, sir! response:	Yes, sir!
context: Indeed.\Please, if you'll follow me.\Archivist Exsedol, I would ask that this gentleman remain here.\You wait here!\Yes, sir!\Be good hosts and get him something to eat.\Yes, sir!\Yes, sir! response:	Be good hosts and get him something to eat...?
context: Please, if you'll follow me.\Archivist Exsedol, I would ask that this gentleman remain here.\You wait here!\Yes, sir!\Be good hosts and get him something to eat.\Yes, sir!\Yes, sir!\Be good hosts and get him something to eat...? response:	How much could this guy put away?
context: Archivist Exsedol, I would ask that this gentleman remain here.\You wait here!\Yes, sir!\Be good hosts and get him something to eat.\Yes, sir!\Yes, sir!\Be good hosts and get him something to eat...?\How much could this guy put away? response:	Don't ask me! Anyway, let's bring him a container or something to sit on.
context: You wait here!\Yes, sir!\Be good hosts and get him something to eat.\Yes, sir!\Yes, sir!\Be good hosts and get him something to eat...?\How much could this guy put away?\Don't ask me! Anyway, let's bring him a container or something to sit on. response:	And what might that be?
context: Yes, sir!\Be good hosts and get him something to eat.\Yes, sir!\Yes, sir!\Be good hosts and get him something to eat...?\How much could this guy put away?\Don't ask me! Anyway, let's bring him a container or something to sit on.\And what might that be? response:	They sell electronic goods there.
context: Be good hosts and get him something to eat.\Yes, sir!\Yes, sir!\Be good hosts and get him something to eat...?\How much could this guy put away?\Don't ask me! Anyway, let's bring him a container or something to sit on.\And what might that be?\They sell electronic goods there. response:	And use money to conduct business, correct?
context: Yes, sir!\Yes, sir!\Be good hosts and get him something to eat...?\How much could this guy put away?\Don't ask me! Anyway, let's bring him a container or something to sit on.\And what might that be?\They sell electronic goods there.\And use money to conduct business, correct? response:	You're certainly well-informed!
context: Yes, sir!\Be good hosts and get him something to eat...?\How much could this guy put away?\Don't ask me! Anyway, let's bring him a container or something to sit on.\And what might that be?\They sell electronic goods there.\And use money to conduct business, correct?\You're certainly well-informed! response:	What in the world is that?!
context: Be good hosts and get him something to eat...?\How much could this guy put away?\Don't ask me! Anyway, let's bring him a container or something to sit on.\And what might that be?\They sell electronic goods there.\And use money to conduct business, correct?\You're certainly well-informed!\What in the world is that?! response:	It gave me quite a shock!
context: How much could this guy put away?\Don't ask me! Anyway, let's bring him a container or something to sit on.\And what might that be?\They sell electronic goods there.\And use money to conduct business, correct?\You're certainly well-informed!\What in the world is that?!\It gave me quite a shock! response:	Well, that would take a lot of explaining, so perhaps some other time...
context: Don't ask me! Anyway, let's bring him a container or something to sit on.\And what might that be?\They sell electronic goods there.\And use money to conduct business, correct?\You're certainly well-informed!\What in the world is that?!\It gave me quite a shock!\Well, that would take a lot of explaining, so perhaps some other time... response:	Ah, a military secret, eh? I see, I see.
context: And what might that be?\They sell electronic goods there.\And use money to conduct business, correct?\You're certainly well-informed!\What in the world is that?!\It gave me quite a shock!\Well, that would take a lot of explaining, so perhaps some other time...\Ah, a military secret, eh? I see, I see. response:	And what is that translucent uniform?
context: They sell electronic goods there.\And use money to conduct business, correct?\You're certainly well-informed!\What in the world is that?!\It gave me quite a shock!\Well, that would take a lot of explaining, so perhaps some other time...\Ah, a military secret, eh? I see, I see.\And what is that translucent uniform? response:	Uh, umm... that's a military secret too!
context: And use money to conduct business, correct?\You're certainly well-informed!\What in the world is that?!\It gave me quite a shock!\Well, that would take a lot of explaining, so perhaps some other time...\Ah, a military secret, eh? I see, I see.\And what is that translucent uniform?\Uh, umm... that's a military secret too! response:	The ambassador has entered the conference room.
context: You're certainly well-informed!\What in the world is that?!\It gave me quite a shock!\Well, that would take a lot of explaining, so perhaps some other time...\Ah, a military secret, eh? I see, I see.\And what is that translucent uniform?\Uh, umm... that's a military secret too!\The ambassador has entered the conference room. response:	Understood. I'll be right there.
context: What in the world is that?!\It gave me quite a shock!\Well, that would take a lot of explaining, so perhaps some other time...\Ah, a military secret, eh? I see, I see.\And what is that translucent uniform?\Uh, umm... that's a military secret too!\The ambassador has entered the conference room.\Understood. I'll be right there. response:	What about the enemy ship?
context: It gave me quite a shock!\Well, that would take a lot of explaining, so perhaps some other time...\Ah, a military secret, eh? I see, I see.\And what is that translucent uniform?\Uh, umm... that's a military secret too!\The ambassador has entered the conference room.\Understood. I'll be right there.\What about the enemy ship? response:	No change whatsoever.
context: Well, that would take a lot of explaining, so perhaps some other time...\Ah, a military secret, eh? I see, I see.\And what is that translucent uniform?\Uh, umm... that's a military secret too!\The ambassador has entered the conference room.\Understood. I'll be right there.\What about the enemy ship?\No change whatsoever. response:	Maintain our current status.
context: Ah, a military secret, eh? I see, I see.\And what is that translucent uniform?\Uh, umm... that's a military secret too!\The ambassador has entered the conference room.\Understood. I'll be right there.\What about the enemy ship?\No change whatsoever.\Maintain our current status. response:	Claudia!
context: And what is that translucent uniform?\Uh, umm... that's a military secret too!\The ambassador has entered the conference room.\Understood. I'll be right there.\What about the enemy ship?\No change whatsoever.\Maintain our current status.\Claudia! response:	Yes, sir.
context: Uh, umm... that's a military secret too!\The ambassador has entered the conference room.\Understood. I'll be right there.\What about the enemy ship?\No change whatsoever.\Maintain our current status.\Claudia!\Yes, sir. response:	I'm counting on you. If they make any hostile moves...
context: The ambassador has entered the conference room.\Understood. I'll be right there.\What about the enemy ship?\No change whatsoever.\Maintain our current status.\Claudia!\Yes, sir.\I'm counting on you. If they make any hostile moves... response:	then shoot.
context: Understood. I'll be right there.\What about the enemy ship?\No change whatsoever.\Maintain our current status.\Claudia!\Yes, sir.\I'm counting on you. If they make any hostile moves...\then shoot. response:	Yes, sir!
context: What about the enemy ship?\No change whatsoever.\Maintain our current status.\Claudia!\Yes, sir.\I'm counting on you. If they make any hostile moves...\then shoot.\Yes, sir! response:	Here you are, sir.
context: No change whatsoever.\Maintain our current status.\Claudia!\Yes, sir.\I'm counting on you. If they make any hostile moves...\then shoot.\Yes, sir!\Here you are, sir. response:	This is delicious!
context: Maintain our current status.\Claudia!\Yes, sir.\I'm counting on you. If they make any hostile moves...\then shoot.\Yes, sir!\Here you are, sir.\This is delicious! response:	Then please have another.
context: Claudia!\Yes, sir.\I'm counting on you. If they make any hostile moves...\then shoot.\Yes, sir!\Here you are, sir.\This is delicious!\Then please have another. response:	Thank you, thank you!
context: Yes, sir.\I'm counting on you. If they make any hostile moves...\then shoot.\Yes, sir!\Here you are, sir.\This is delicious!\Then please have another.\Thank you, thank you! response:	The concerned parties still aren't here yet?
context: I'm counting on you. If they make any hostile moves...\then shoot.\Yes, sir!\Here you are, sir.\This is delicious!\Then please have another.\Thank you, thank you!\The concerned parties still aren't here yet? response:	No, sir. After all, they were on combat duty when we called them.
context: then shoot.\Yes, sir!\Here you are, sir.\This is delicious!\Then please have another.\Thank you, thank you!\The concerned parties still aren't here yet?\No, sir. After all, they were on combat duty when we called them. response:	Milia! 1st Flight Commander Milia!
context: Yes, sir!\Here you are, sir.\This is delicious!\Then please have another.\Thank you, thank you!\The concerned parties still aren't here yet?\No, sir. After all, they were on combat duty when we called them.\Milia! 1st Flight Commander Milia! response:	Archivist Exsedol! Excellency!
context: Here you are, sir.\This is delicious!\Then please have another.\Thank you, thank you!\The concerned parties still aren't here yet?\No, sir. After all, they were on combat duty when we called them.\Milia! 1st Flight Commander Milia!\Archivist Exsedol! Excellency! response:	That wedding business caused a rather astonishing commotion.
context: This is delicious!\Then please have another.\Thank you, thank you!\The concerned parties still aren't here yet?\No, sir. After all, they were on combat duty when we called them.\Milia! 1st Flight Commander Milia!\Archivist Exsedol! Excellency!\That wedding business caused a rather astonishing commotion. response:	Sir! Even I had no idea
context: Then please have another.\Thank you, thank you!\The concerned parties still aren't here yet?\No, sir. After all, they were on combat duty when we called them.\Milia! 1st Flight Commander Milia!\Archivist Exsedol! Excellency!\That wedding business caused a rather astonishing commotion.\Sir! Even I had no idea response:	that things would turn out like this.
context: Thank you, thank you!\The concerned parties still aren't here yet?\No, sir. After all, they were on combat duty when we called them.\Milia! 1st Flight Commander Milia!\Archivist Exsedol! Excellency!\That wedding business caused a rather astonishing commotion.\Sir! Even I had no idea\that things would turn out like this. response:	Or that I would be here either, I'll bet.
context: The concerned parties still aren't here yet?\No, sir. After all, they were on combat duty when we called them.\Milia! 1st Flight Commander Milia!\Archivist Exsedol! Excellency!\That wedding business caused a rather astonishing commotion.\Sir! Even I had no idea\that things would turn out like this.\Or that I would be here either, I'll bet. response:	Sir.
context: No, sir. After all, they were on combat duty when we called them.\Milia! 1st Flight Commander Milia!\Archivist Exsedol! Excellency!\That wedding business caused a rather astonishing commotion.\Sir! Even I had no idea\that things would turn out like this.\Or that I would be here either, I'll bet.\Sir. response:	And this is the male you've mated with?
context: Milia! 1st Flight Commander Milia!\Archivist Exsedol! Excellency!\That wedding business caused a rather astonishing commotion.\Sir! Even I had no idea\that things would turn out like this.\Or that I would be here either, I'll bet.\Sir.\And this is the male you've mated with? response:	Yes, sir. That's right.
context: Archivist Exsedol! Excellency!\That wedding business caused a rather astonishing commotion.\Sir! Even I had no idea\that things would turn out like this.\Or that I would be here either, I'll bet.\Sir.\And this is the male you've mated with?\Yes, sir. That's right. response:	Mated with?
context: That wedding business caused a rather astonishing commotion.\Sir! Even I had no idea\that things would turn out like this.\Or that I would be here either, I'll bet.\Sir.\And this is the male you've mated with?\Yes, sir. That's right.\Mated with? response:	Reporting for duty.
context: Sir! Even I had no idea\that things would turn out like this.\Or that I would be here either, I'll bet.\Sir.\And this is the male you've mated with?\Yes, sir. That's right.\Mated with?\Reporting for duty. response:	Max, what's with that face?!
context: that things would turn out like this.\Or that I would be here either, I'll bet.\Sir.\And this is the male you've mated with?\Yes, sir. That's right.\Mated with?\Reporting for duty.\Max, what's with that face?! response:	Oh!
context: Or that I would be here either, I'll bet.\Sir.\And this is the male you've mated with?\Yes, sir. That's right.\Mated with?\Reporting for duty.\Max, what's with that face?!\Oh! response:	Being micloned, I didn't recognize you at first
context: Sir.\And this is the male you've mated with?\Yes, sir. That's right.\Mated with?\Reporting for duty.\Max, what's with that face?!\Oh!\Being micloned, I didn't recognize you at first response:	but you're one of the prisoners from the main fleet!
context: And this is the male you've mated with?\Yes, sir. That's right.\Mated with?\Reporting for duty.\Max, what's with that face?!\Oh!\Being micloned, I didn't recognize you at first\but you're one of the prisoners from the main fleet! response:	You're that...!
context: Yes, sir. That's right.\Mated with?\Reporting for duty.\Max, what's with that face?!\Oh!\Being micloned, I didn't recognize you at first\but you're one of the prisoners from the main fleet!\You're that...! response:	Our positions are much different now. How did you escape us?
context: Mated with?\Reporting for duty.\Max, what's with that face?!\Oh!\Being micloned, I didn't recognize you at first\but you're one of the prisoners from the main fleet!\You're that...!\Our positions are much different now. How did you escape us? response:	Was it the power of Protoculture?
context: Reporting for duty.\Max, what's with that face?!\Oh!\Being micloned, I didn't recognize you at first\but you're one of the prisoners from the main fleet!\You're that...!\Our positions are much different now. How did you escape us?\Was it the power of Protoculture? response:	I don't know how to answer...
context: Max, what's with that face?!\Oh!\Being micloned, I didn't recognize you at first\but you're one of the prisoners from the main fleet!\You're that...!\Our positions are much different now. How did you escape us?\Was it the power of Protoculture?\I don't know how to answer... response:	Another military secret, eh?
context: Oh!\Being micloned, I didn't recognize you at first\but you're one of the prisoners from the main fleet!\You're that...!\Our positions are much different now. How did you escape us?\Was it the power of Protoculture?\I don't know how to answer...\Another military secret, eh? response:	I'm Warera Nantes.
context: Being micloned, I didn't recognize you at first\but you're one of the prisoners from the main fleet!\You're that...!\Our positions are much different now. How did you escape us?\Was it the power of Protoculture?\I don't know how to answer...\Another military secret, eh?\I'm Warera Nantes. response:	Conda Bromco...
context: but you're one of the prisoners from the main fleet!\You're that...!\Our positions are much different now. How did you escape us?\Was it the power of Protoculture?\I don't know how to answer...\Another military secret, eh?\I'm Warera Nantes.\Conda Bromco... response:	Loli Dosel...
context: You're that...!\Our positions are much different now. How did you escape us?\Was it the power of Protoculture?\I don't know how to answer...\Another military secret, eh?\I'm Warera Nantes.\Conda Bromco...\Loli Dosel... response:	Lord Exsedol!
context: Our positions are much different now. How did you escape us?\Was it the power of Protoculture?\I don't know how to answer...\Another military secret, eh?\I'm Warera Nantes.\Conda Bromco...\Loli Dosel...\Lord Exsedol! response:	I see the masterminds behind our Protoculture-shock are all here.
context: Was it the power of Protoculture?\I don't know how to answer...\Another military secret, eh?\I'm Warera Nantes.\Conda Bromco...\Loli Dosel...\Lord Exsedol!\I see the masterminds behind our Protoculture-shock are all here. response:	We, that is...
context: I don't know how to answer...\Another military secret, eh?\I'm Warera Nantes.\Conda Bromco...\Loli Dosel...\Lord Exsedol!\I see the masterminds behind our Protoculture-shock are all here.\We, that is... response:	That is to say...
context: Another military secret, eh?\I'm Warera Nantes.\Conda Bromco...\Loli Dosel...\Lord Exsedol!\I see the masterminds behind our Protoculture-shock are all here.\We, that is...\That is to say... response:	To say we, uh, well...
context: I'm Warera Nantes.\Conda Bromco...\Loli Dosel...\Lord Exsedol!\I see the masterminds behind our Protoculture-shock are all here.\We, that is...\That is to say...\To say we, uh, well... response:	Relax, nothing's going to happen to you.
