context: Open your mind. Open your mind. response:	Far beyond the deep blue Earth, you and I shall meet...
context: Open your mind. Just as I've always dreamed.\Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Who is that girl?\So beautiful...\And she moves in such mysterious ways... response:	The more I find out about her, the more she enchants me!
context: Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Who is that girl?\So beautiful...\And she moves in such mysterious ways...\The more I find out about her, the more she enchants me! response:	I'll do it!
context: I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Who is that girl?\So beautiful...\And she moves in such mysterious ways...\The more I find out about her, the more she enchants me!\I'll do it! response:	I'm going to steal you away from that guy if it's the last thing I do!
context: They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Who is that girl?\So beautiful...\And she moves in such mysterious ways...\The more I find out about her, the more she enchants me!\I'll do it!\I'm going to steal you away from that guy if it's the last thing I do! response:	Or my name isn't Toshiyuki Aoshima!
context: The sky is so blue...\Who is that girl?\So beautiful...\And she moves in such mysterious ways...\The more I find out about her, the more she enchants me!\I'll do it!\I'm going to steal you away from that guy if it's the last thing I do!\Or my name isn't Toshiyuki Aoshima! response:	Oooh! AAA! Mr. Aoshima!
context: Who is that girl?\So beautiful...\And she moves in such mysterious ways...\The more I find out about her, the more she enchants me!\I'll do it!\I'm going to steal you away from that guy if it's the last thing I do!\Or my name isn't Toshiyuki Aoshima!\Oooh! AAA! Mr. Aoshima! response:	Ah! Can the Auto Club Triumph?
context: So beautiful...\And she moves in such mysterious ways...\The more I find out about her, the more she enchants me!\I'll do it!\I'm going to steal you away from that guy if it's the last thing I do!\Or my name isn't Toshiyuki Aoshima!\Oooh! AAA! Mr. Aoshima!\Ah! Can the Auto Club Triumph? response:	RECRUITING NEW MEMBERS
context: And she moves in such mysterious ways...\The more I find out about her, the more she enchants me!\I'll do it!\I'm going to steal you away from that guy if it's the last thing I do!\Or my name isn't Toshiyuki Aoshima!\Oooh! AAA! Mr. Aoshima!\Ah! Can the Auto Club Triumph?\RECRUITING NEW MEMBERS response:	Please? Just check us out!
context: The more I find out about her, the more she enchants me!\I'll do it!\I'm going to steal you away from that guy if it's the last thing I do!\Or my name isn't Toshiyuki Aoshima!\Oooh! AAA! Mr. Aoshima!\Ah! Can the Auto Club Triumph?\RECRUITING NEW MEMBERS\Please? Just check us out! response:	Please, anyone!
context: I'll do it!\I'm going to steal you away from that guy if it's the last thing I do!\Or my name isn't Toshiyuki Aoshima!\Oooh! AAA! Mr. Aoshima!\Ah! Can the Auto Club Triumph?\RECRUITING NEW MEMBERS\Please? Just check us out!\Please, anyone! response:	The Auto Club is currently seeking new members!
context: I'm going to steal you away from that guy if it's the last thing I do!\Or my name isn't Toshiyuki Aoshima!\Oooh! AAA! Mr. Aoshima!\Ah! Can the Auto Club Triumph?\RECRUITING NEW MEMBERS\Please? Just check us out!\Please, anyone!\The Auto Club is currently seeking new members! response:	Please, anybody! Please stop by!
context: Or my name isn't Toshiyuki Aoshima!\Oooh! AAA! Mr. Aoshima!\Ah! Can the Auto Club Triumph?\RECRUITING NEW MEMBERS\Please? Just check us out!\Please, anyone!\The Auto Club is currently seeking new members!\Please, anybody! Please stop by! response:	Not a soul has stopped by yet.
context: Oooh! AAA! Mr. Aoshima!\Ah! Can the Auto Club Triumph?\RECRUITING NEW MEMBERS\Please? Just check us out!\Please, anyone!\The Auto Club is currently seeking new members!\Please, anybody! Please stop by!\Not a soul has stopped by yet. response:	No wonder...
context: Ah! Can the Auto Club Triumph?\RECRUITING NEW MEMBERS\Please? Just check us out!\Please, anyone!\The Auto Club is currently seeking new members!\Please, anybody! Please stop by!\Not a soul has stopped by yet.\No wonder... response:	Come hither, youths! Come to the Auto Club!
context: RECRUITING NEW MEMBERS\Please? Just check us out!\Please, anyone!\The Auto Club is currently seeking new members!\Please, anybody! Please stop by!\Not a soul has stopped by yet.\No wonder...\Come hither, youths! Come to the Auto Club! response:	You'll find the answers to all your dreams! Come to the Auto Club!
context: Please? Just check us out!\Please, anyone!\The Auto Club is currently seeking new members!\Please, anybody! Please stop by!\Not a soul has stopped by yet.\No wonder...\Come hither, youths! Come to the Auto Club!\You'll find the answers to all your dreams! Come to the Auto Club! response:	Hey, freshman!
context: Please, anyone!\The Auto Club is currently seeking new members!\Please, anybody! Please stop by!\Not a soul has stopped by yet.\No wonder...\Come hither, youths! Come to the Auto Club!\You'll find the answers to all your dreams! Come to the Auto Club!\Hey, freshman! response:	If you join the Club now, I'll personally honor you with my special dance!
context: The Auto Club is currently seeking new members!\Please, anybody! Please stop by!\Not a soul has stopped by yet.\No wonder...\Come hither, youths! Come to the Auto Club!\You'll find the answers to all your dreams! Come to the Auto Club!\Hey, freshman!\If you join the Club now, I'll personally honor you with my special dance! response:	No, thank you!
context: Please, anybody! Please stop by!\Not a soul has stopped by yet.\No wonder...\Come hither, youths! Come to the Auto Club!\You'll find the answers to all your dreams! Come to the Auto Club!\Hey, freshman!\If you join the Club now, I'll personally honor you with my special dance!\No, thank you! response:	What did you say?
context: Not a soul has stopped by yet.\No wonder...\Come hither, youths! Come to the Auto Club!\You'll find the answers to all your dreams! Come to the Auto Club!\Hey, freshman!\If you join the Club now, I'll personally honor you with my special dance!\No, thank you!\What did you say? response:	Den-chan, dance for him! Dance for him!
context: No wonder...\Come hither, youths! Come to the Auto Club!\You'll find the answers to all your dreams! Come to the Auto Club!\Hey, freshman!\If you join the Club now, I'll personally honor you with my special dance!\No, thank you!\What did you say?\Den-chan, dance for him! Dance for him! response:	Right!
context: Come hither, youths! Come to the Auto Club!\You'll find the answers to all your dreams! Come to the Auto Club!\Hey, freshman!\If you join the Club now, I'll personally honor you with my special dance!\No, thank you!\What did you say?\Den-chan, dance for him! Dance for him!\Right! response:	Come hither, youths! Come to the Auto Club!
context: You'll find the answers to all your dreams! Come to the Auto Club!\Hey, freshman!\If you join the Club now, I'll personally honor you with my special dance!\No, thank you!\What did you say?\Den-chan, dance for him! Dance for him!\Right!\Come hither, youths! Come to the Auto Club! response:	You'll find the answers to all your dreams and hopes...
context: Hey, freshman!\If you join the Club now, I'll personally honor you with my special dance!\No, thank you!\What did you say?\Den-chan, dance for him! Dance for him!\Right!\Come hither, youths! Come to the Auto Club!\You'll find the answers to all your dreams and hopes... response:	Man, it's pretty lonely over here, isn't it?
context: If you join the Club now, I'll personally honor you with my special dance!\No, thank you!\What did you say?\Den-chan, dance for him! Dance for him!\Right!\Come hither, youths! Come to the Auto Club!\You'll find the answers to all your dreams and hopes...\Man, it's pretty lonely over here, isn't it? response:	Did you sign up any new members?
context: No, thank you!\What did you say?\Den-chan, dance for him! Dance for him!\Right!\Come hither, youths! Come to the Auto Club!\You'll find the answers to all your dreams and hopes...\Man, it's pretty lonely over here, isn't it?\Did you sign up any new members? response:	Nope, not even one!
context: What did you say?\Den-chan, dance for him! Dance for him!\Right!\Come hither, youths! Come to the Auto Club!\You'll find the answers to all your dreams and hopes...\Man, it's pretty lonely over here, isn't it?\Did you sign up any new members?\Nope, not even one! response:	No wonder, with seniors like those...
context: Den-chan, dance for him! Dance for him!\Right!\Come hither, youths! Come to the Auto Club!\You'll find the answers to all your dreams and hopes...\Man, it's pretty lonely over here, isn't it?\Did you sign up any new members?\Nope, not even one!\No wonder, with seniors like those... response:	Hey! Why don't you join?
context: Right!\Come hither, youths! Come to the Auto Club!\You'll find the answers to all your dreams and hopes...\Man, it's pretty lonely over here, isn't it?\Did you sign up any new members?\Nope, not even one!\No wonder, with seniors like those...\Hey! Why don't you join? response:	Sorry, but I've already joined the softball team!
context: Come hither, youths! Come to the Auto Club!\You'll find the answers to all your dreams and hopes...\Man, it's pretty lonely over here, isn't it?\Did you sign up any new members?\Nope, not even one!\No wonder, with seniors like those...\Hey! Why don't you join?\Sorry, but I've already joined the softball team! response:	Oh, you have?
context: You'll find the answers to all your dreams and hopes...\Man, it's pretty lonely over here, isn't it?\Did you sign up any new members?\Nope, not even one!\No wonder, with seniors like those...\Hey! Why don't you join?\Sorry, but I've already joined the softball team!\Oh, you have? response:	There's just been too few people stopping.
context: Man, it's pretty lonely over here, isn't it?\Did you sign up any new members?\Nope, not even one!\No wonder, with seniors like those...\Hey! Why don't you join?\Sorry, but I've already joined the softball team!\Oh, you have?\There's just been too few people stopping. response:	Usually we get a few students who are into cars coming over.
context: Did you sign up any new members?\Nope, not even one!\No wonder, with seniors like those...\Hey! Why don't you join?\Sorry, but I've already joined the softball team!\Oh, you have?\There's just been too few people stopping.\Usually we get a few students who are into cars coming over. response:	What's that over there?
context: Nope, not even one!\No wonder, with seniors like those...\Hey! Why don't you join?\Sorry, but I've already joined the softball team!\Oh, you have?\There's just been too few people stopping.\Usually we get a few students who are into cars coming over.\What's that over there? response:	Oh, that's the Auto Club.
context: No wonder, with seniors like those...\Hey! Why don't you join?\Sorry, but I've already joined the softball team!\Oh, you have?\There's just been too few people stopping.\Usually we get a few students who are into cars coming over.\What's that over there?\Oh, that's the Auto Club. response:	I heard you might as well skip them and join the Four Wheels Club instead.
context: Hey! Why don't you join?\Sorry, but I've already joined the softball team!\Oh, you have?\There's just been too few people stopping.\Usually we get a few students who are into cars coming over.\What's that over there?\Oh, that's the Auto Club.\I heard you might as well skip them and join the Four Wheels Club instead. response:	They've got a lot of girls!
context: Sorry, but I've already joined the softball team!\Oh, you have?\There's just been too few people stopping.\Usually we get a few students who are into cars coming over.\What's that over there?\Oh, that's the Auto Club.\I heard you might as well skip them and join the Four Wheels Club instead.\They've got a lot of girls! response:	Huh? Seriously?
context: Oh, you have?\There's just been too few people stopping.\Usually we get a few students who are into cars coming over.\What's that over there?\Oh, that's the Auto Club.\I heard you might as well skip them and join the Four Wheels Club instead.\They've got a lot of girls!\Huh? Seriously? response:	Four Wheels Club? I've never heard of that club.
context: There's just been too few people stopping.\Usually we get a few students who are into cars coming over.\What's that over there?\Oh, that's the Auto Club.\I heard you might as well skip them and join the Four Wheels Club instead.\They've got a lot of girls!\Huh? Seriously?\Four Wheels Club? I've never heard of that club. response:	Come to think of it, I saw some skanky people making a lot of noise.
context: Usually we get a few students who are into cars coming over.\What's that over there?\Oh, that's the Auto Club.\I heard you might as well skip them and join the Four Wheels Club instead.\They've got a lot of girls!\Huh? Seriously?\Four Wheels Club? I've never heard of that club.\Come to think of it, I saw some skanky people making a lot of noise. response:	I think it was somewhere over there...
context: What's that over there?\Oh, that's the Auto Club.\I heard you might as well skip them and join the Four Wheels Club instead.\They've got a lot of girls!\Huh? Seriously?\Four Wheels Club? I've never heard of that club.\Come to think of it, I saw some skanky people making a lot of noise.\I think it was somewhere over there... response:	The NIT Four Wheels Club is currently seeking new members!
context: Oh, that's the Auto Club.\I heard you might as well skip them and join the Four Wheels Club instead.\They've got a lot of girls!\Huh? Seriously?\Four Wheels Club? I've never heard of that club.\Come to think of it, I saw some skanky people making a lot of noise.\I think it was somewhere over there...\The NIT Four Wheels Club is currently seeking new members! response:	Join now, and you'll receive a free invitation to...
context: I heard you might as well skip them and join the Four Wheels Club instead.\They've got a lot of girls!\Huh? Seriously?\Four Wheels Club? I've never heard of that club.\Come to think of it, I saw some skanky people making a lot of noise.\I think it was somewhere over there...\The NIT Four Wheels Club is currently seeking new members!\Join now, and you'll receive a free invitation to... response:	Count me in! Me, too!
context: They've got a lot of girls!\Huh? Seriously?\Four Wheels Club? I've never heard of that club.\Come to think of it, I saw some skanky people making a lot of noise.\I think it was somewhere over there...\The NIT Four Wheels Club is currently seeking new members!\Join now, and you'll receive a free invitation to...\Count me in! Me, too! response:	Since when do we have a club like this?
context: Huh? Seriously?\Four Wheels Club? I've never heard of that club.\Come to think of it, I saw some skanky people making a lot of noise.\I think it was somewhere over there...\The NIT Four Wheels Club is currently seeking new members!\Join now, and you'll receive a free invitation to...\Count me in! Me, too!\Since when do we have a club like this? response:	We'll have to give a little extra effort, then!
context: Four Wheels Club? I've never heard of that club.\Come to think of it, I saw some skanky people making a lot of noise.\I think it was somewhere over there...\The NIT Four Wheels Club is currently seeking new members!\Join now, and you'll receive a free invitation to...\Count me in! Me, too!\Since when do we have a club like this?\We'll have to give a little extra effort, then! response:	Let's go, Den-chan!
context: Come to think of it, I saw some skanky people making a lot of noise.\I think it was somewhere over there...\The NIT Four Wheels Club is currently seeking new members!\Join now, and you'll receive a free invitation to...\Count me in! Me, too!\Since when do we have a club like this?\We'll have to give a little extra effort, then!\Let's go, Den-chan! response:	I'm with you, Dai-chan!
context: I think it was somewhere over there...\The NIT Four Wheels Club is currently seeking new members!\Join now, and you'll receive a free invitation to...\Count me in! Me, too!\Since when do we have a club like this?\We'll have to give a little extra effort, then!\Let's go, Den-chan!\I'm with you, Dai-chan! response:	They're just gonna drive away even more people...
context: The NIT Four Wheels Club is currently seeking new members!\Join now, and you'll receive a free invitation to...\Count me in! Me, too!\Since when do we have a club like this?\We'll have to give a little extra effort, then!\Let's go, Den-chan!\I'm with you, Dai-chan!\They're just gonna drive away even more people... response:	All right, then! I'll just give them a boost with my sexual charm!
context: Join now, and you'll receive a free invitation to...\Count me in! Me, too!\Since when do we have a club like this?\We'll have to give a little extra effort, then!\Let's go, Den-chan!\I'm with you, Dai-chan!\They're just gonna drive away even more people...\All right, then! I'll just give them a boost with my sexual charm! response:	That's not what we need, either...
context: Count me in! Me, too!\Since when do we have a club like this?\We'll have to give a little extra effort, then!\Let's go, Den-chan!\I'm with you, Dai-chan!\They're just gonna drive away even more people...\All right, then! I'll just give them a boost with my sexual charm!\That's not what we need, either... response:	But we have an Auto Club.
context: Since when do we have a club like this?\We'll have to give a little extra effort, then!\Let's go, Den-chan!\I'm with you, Dai-chan!\They're just gonna drive away even more people...\All right, then! I'll just give them a boost with my sexual charm!\That's not what we need, either...\But we have an Auto Club. response:	Why are they doing this? It's like a personal attack!
context: We'll have to give a little extra effort, then!\Let's go, Den-chan!\I'm with you, Dai-chan!\They're just gonna drive away even more people...\All right, then! I'll just give them a boost with my sexual charm!\That's not what we need, either...\But we have an Auto Club.\Why are they doing this? It's like a personal attack! response:	In order to get rid of the Auto Club, that's why!
context: Let's go, Den-chan!\I'm with you, Dai-chan!\They're just gonna drive away even more people...\All right, then! I'll just give them a boost with my sexual charm!\That's not what we need, either...\But we have an Auto Club.\Why are they doing this? It's like a personal attack!\In order to get rid of the Auto Club, that's why! response:	Aoshima!
context: I'm with you, Dai-chan!\They're just gonna drive away even more people...\All right, then! I'll just give them a boost with my sexual charm!\That's not what we need, either...\But we have an Auto Club.\Why are they doing this? It's like a personal attack!\In order to get rid of the Auto Club, that's why!\Aoshima! response:	A dingy club like yours is an embarrassment to our institution.
context: They're just gonna drive away even more people...\All right, then! I'll just give them a boost with my sexual charm!\That's not what we need, either...\But we have an Auto Club.\Why are they doing this? It's like a personal attack!\In order to get rid of the Auto Club, that's why!\Aoshima!\A dingy club like yours is an embarrassment to our institution. response:	I've established the Four Wheels Club with...
context: All right, then! I'll just give them a boost with my sexual charm!\That's not what we need, either...\But we have an Auto Club.\Why are they doing this? It's like a personal attack!\In order to get rid of the Auto Club, that's why!\Aoshima!\A dingy club like yours is an embarrassment to our institution.\I've established the Four Wheels Club with... response:	Who you callin' dingy, hey?
context: That's not what we need, either...\But we have an Auto Club.\Why are they doing this? It's like a personal attack!\In order to get rid of the Auto Club, that's why!\Aoshima!\A dingy club like yours is an embarrassment to our institution.\I've established the Four Wheels Club with...\Who you callin' dingy, hey? response:	We clean out our club room!
context: But we have an Auto Club.\Why are they doing this? It's like a personal attack!\In order to get rid of the Auto Club, that's why!\Aoshima!\A dingy club like yours is an embarrassment to our institution.\I've established the Four Wheels Club with...\Who you callin' dingy, hey?\We clean out our club room! response:	Yes, at least once a year...
context: Why are they doing this? It's like a personal attack!\In order to get rid of the Auto Club, that's why!\Aoshima!\A dingy club like yours is an embarrassment to our institution.\I've established the Four Wheels Club with...\Who you callin' dingy, hey?\We clean out our club room!\Yes, at least once a year... response:	I think the Auto Club is a wonderful club!
context: In order to get rid of the Auto Club, that's why!\Aoshima!\A dingy club like yours is an embarrassment to our institution.\I've established the Four Wheels Club with...\Who you callin' dingy, hey?\We clean out our club room!\Yes, at least once a year...\I think the Auto Club is a wonderful club! response:	Gotcha!
context: Aoshima!\A dingy club like yours is an embarrassment to our institution.\I've established the Four Wheels Club with...\Who you callin' dingy, hey?\We clean out our club room!\Yes, at least once a year...\I think the Auto Club is a wonderful club!\Gotcha! response:	Then I'd like to propose a challenge...
context: A dingy club like yours is an embarrassment to our institution.\I've established the Four Wheels Club with...\Who you callin' dingy, hey?\We clean out our club room!\Yes, at least once a year...\I think the Auto Club is a wonderful club!\Gotcha!\Then I'd like to propose a challenge... response:	Challenge?
context: I've established the Four Wheels Club with...\Who you callin' dingy, hey?\We clean out our club room!\Yes, at least once a year...\I think the Auto Club is a wonderful club!\Gotcha!\Then I'd like to propose a challenge...\Challenge? response:	Whichever club loses the next Intercollegiate Rally agrees to break up.
context: Who you callin' dingy, hey?\We clean out our club room!\Yes, at least once a year...\I think the Auto Club is a wonderful club!\Gotcha!\Then I'd like to propose a challenge...\Challenge?\Whichever club loses the next Intercollegiate Rally agrees to break up. response:	How does that sound to you?
context: We clean out our club room!\Yes, at least once a year...\I think the Auto Club is a wonderful club!\Gotcha!\Then I'd like to propose a challenge...\Challenge?\Whichever club loses the next Intercollegiate Rally agrees to break up.\How does that sound to you? response:	We accept your challenge.
context: Yes, at least once a year...\I think the Auto Club is a wonderful club!\Gotcha!\Then I'd like to propose a challenge...\Challenge?\Whichever club loses the next Intercollegiate Rally agrees to break up.\How does that sound to you?\We accept your challenge. response:	Belldandy?
context: I think the Auto Club is a wonderful club!\Gotcha!\Then I'd like to propose a challenge...\Challenge?\Whichever club loses the next Intercollegiate Rally agrees to break up.\How does that sound to you?\We accept your challenge.\Belldandy? response:	Are you quite sure? If you lose, your club will have to disband.
context: Gotcha!\Then I'd like to propose a challenge...\Challenge?\Whichever club loses the next Intercollegiate Rally agrees to break up.\How does that sound to you?\We accept your challenge.\Belldandy?\Are you quite sure? If you lose, your club will have to disband. response:	Um, that's not...
context: Then I'd like to propose a challenge...\Challenge?\Whichever club loses the next Intercollegiate Rally agrees to break up.\How does that sound to you?\We accept your challenge.\Belldandy?\Are you quite sure? If you lose, your club will have to disband.\Um, that's not... response:	I understand.
context: Challenge?\Whichever club loses the next Intercollegiate Rally agrees to break up.\How does that sound to you?\We accept your challenge.\Belldandy?\Are you quite sure? If you lose, your club will have to disband.\Um, that's not...\I understand. response:	All right... may the best team win!
context: Whichever club loses the next Intercollegiate Rally agrees to break up.\How does that sound to you?\We accept your challenge.\Belldandy?\Are you quite sure? If you lose, your club will have to disband.\Um, that's not...\I understand.\All right... may the best team win! response:	Certainly.
context: How does that sound to you?\We accept your challenge.\Belldandy?\Are you quite sure? If you lose, your club will have to disband.\Um, that's not...\I understand.\All right... may the best team win!\Certainly. response:	Hey, hold on a second!
context: We accept your challenge.\Belldandy?\Are you quite sure? If you lose, your club will have to disband.\Um, that's not...\I understand.\All right... may the best team win!\Certainly.\Hey, hold on a second! response:	Belldandy...
context: Belldandy?\Are you quite sure? If you lose, your club will have to disband.\Um, that's not...\I understand.\All right... may the best team win!\Certainly.\Hey, hold on a second!\Belldandy... response:	You don't have to worry. We won't lose.
context: Are you quite sure? If you lose, your club will have to disband.\Um, that's not...\I understand.\All right... may the best team win!\Certainly.\Hey, hold on a second!\Belldandy...\You don't have to worry. We won't lose. response:	She is absolutely right!
context: Um, that's not...\I understand.\All right... may the best team win!\Certainly.\Hey, hold on a second!\Belldandy...\You don't have to worry. We won't lose.\She is absolutely right! response:	Our Auto Club cannot suffer defeat at the hands of those newcomers.
context: I understand.\All right... may the best team win!\Certainly.\Hey, hold on a second!\Belldandy...\You don't have to worry. We won't lose.\She is absolutely right!\Our Auto Club cannot suffer defeat at the hands of those newcomers. response:	Absolutely not!
context: All right... may the best team win!\Certainly.\Hey, hold on a second!\Belldandy...\You don't have to worry. We won't lose.\She is absolutely right!\Our Auto Club cannot suffer defeat at the hands of those newcomers.\Absolutely not! response:	But how can we race with no machine?
context: Certainly.\Hey, hold on a second!\Belldandy...\You don't have to worry. We won't lose.\She is absolutely right!\Our Auto Club cannot suffer defeat at the hands of those newcomers.\Absolutely not!\But how can we race with no machine? response:	If we don't have one, we'll build one.
context: Hey, hold on a second!\Belldandy...\You don't have to worry. We won't lose.\She is absolutely right!\Our Auto Club cannot suffer defeat at the hands of those newcomers.\Absolutely not!\But how can we race with no machine?\If we don't have one, we'll build one. response:	We don't have the parts.
context: Belldandy...\You don't have to worry. We won't lose.\She is absolutely right!\Our Auto Club cannot suffer defeat at the hands of those newcomers.\Absolutely not!\But how can we race with no machine?\If we don't have one, we'll build one.\We don't have the parts. response:	We'll buy them!
context: You don't have to worry. We won't lose.\She is absolutely right!\Our Auto Club cannot suffer defeat at the hands of those newcomers.\Absolutely not!\But how can we race with no machine?\If we don't have one, we'll build one.\We don't have the parts.\We'll buy them! response:	But we have no money...
context: She is absolutely right!\Our Auto Club cannot suffer defeat at the hands of those newcomers.\Absolutely not!\But how can we race with no machine?\If we don't have one, we'll build one.\We don't have the parts.\We'll buy them!\But we have no money... response:	We've got the 500-yen savings fund we started last year!
context: Our Auto Club cannot suffer defeat at the hands of those newcomers.\Absolutely not!\But how can we race with no machine?\If we don't have one, we'll build one.\We don't have the parts.\We'll buy them!\But we have no money...\We've got the 500-yen savings fund we started last year! response:	That disappeared somewhere, cookie jar and all.
context: Absolutely not!\But how can we race with no machine?\If we don't have one, we'll build one.\We don't have the parts.\We'll buy them!\But we have no money...\We've got the 500-yen savings fund we started last year!\That disappeared somewhere, cookie jar and all. response:	Morisato!
context: But how can we race with no machine?\If we don't have one, we'll build one.\We don't have the parts.\We'll buy them!\But we have no money...\We've got the 500-yen savings fund we started last year!\That disappeared somewhere, cookie jar and all.\Morisato! response:	What?
context: If we don't have one, we'll build one.\We don't have the parts.\We'll buy them!\But we have no money...\We've got the 500-yen savings fund we started last year!\That disappeared somewhere, cookie jar and all.\Morisato!\What? response:	Willpower!
context: We don't have the parts.\We'll buy them!\But we have no money...\We've got the 500-yen savings fund we started last year!\That disappeared somewhere, cookie jar and all.\Morisato!\What?\Willpower! response:	UNDER CONSTRUCTION
context: We'll buy them!\But we have no money...\We've got the 500-yen savings fund we started last year!\That disappeared somewhere, cookie jar and all.\Morisato!\What?\Willpower!\UNDER CONSTRUCTION response:	We'll show them what the Auto Club's made of!
context: But we have no money...\We've got the 500-yen savings fund we started last year!\That disappeared somewhere, cookie jar and all.\Morisato!\What?\Willpower!\UNDER CONSTRUCTION\We'll show them what the Auto Club's made of! response:	I should've seen this coming...
context: We've got the 500-yen savings fund we started last year!\That disappeared somewhere, cookie jar and all.\Morisato!\What?\Willpower!\UNDER CONSTRUCTION\We'll show them what the Auto Club's made of!\I should've seen this coming... response:	Let's just do our best, Keiichi.
context: That disappeared somewhere, cookie jar and all.\Morisato!\What?\Willpower!\UNDER CONSTRUCTION\We'll show them what the Auto Club's made of!\I should've seen this coming...\Let's just do our best, Keiichi. response:	Hey, kiddo, it must be great to be young!
context: Morisato!\What?\Willpower!\UNDER CONSTRUCTION\We'll show them what the Auto Club's made of!\I should've seen this coming...\Let's just do our best, Keiichi.\Hey, kiddo, it must be great to be young! response:	Betcha you don't get much sleep at night if you're with a girl like that!
context: What?\Willpower!\UNDER CONSTRUCTION\We'll show them what the Auto Club's made of!\I should've seen this coming...\Let's just do our best, Keiichi.\Hey, kiddo, it must be great to be young!\Betcha you don't get much sleep at night if you're with a girl like that! response:	Huh?
context: Willpower!\UNDER CONSTRUCTION\We'll show them what the Auto Club's made of!\I should've seen this coming...\Let's just do our best, Keiichi.\Hey, kiddo, it must be great to be young!\Betcha you don't get much sleep at night if you're with a girl like that!\Huh? response:	But why wouldn't he get much sleep if he's with me?
context: UNDER CONSTRUCTION\We'll show them what the Auto Club's made of!\I should've seen this coming...\Let's just do our best, Keiichi.\Hey, kiddo, it must be great to be young!\Betcha you don't get much sleep at night if you're with a girl like that!\Huh?\But why wouldn't he get much sleep if he's with me? response:	Uh... well...
