context: Open your mind. Open your mind. response:	Far beyond the deep blue Earth, you and I shall meet...
context: Open your mind. Just as I've always dreamed.\Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Well, we're heading into the homestretch of the annual Miss NIT Pageant!\Our next candidate is Entry No. 16...\Height, 165cm. Vital measurements, 85/60/86. response:	Give it up for last year's Miss NIT!
context: Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Well, we're heading into the homestretch of the annual Miss NIT Pageant!\Our next candidate is Entry No. 16...\Height, 165cm. Vital measurements, 85/60/86.\Give it up for last year's Miss NIT! response:	This contest is open to freshmen, too, so why didn't you enter?
context: I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Well, we're heading into the homestretch of the annual Miss NIT Pageant!\Our next candidate is Entry No. 16...\Height, 165cm. Vital measurements, 85/60/86.\Give it up for last year's Miss NIT!\This contest is open to freshmen, too, so why didn't you enter? response:	Come on! Belldandy's in the contest, isn't she?
context: They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Well, we're heading into the homestretch of the annual Miss NIT Pageant!\Our next candidate is Entry No. 16...\Height, 165cm. Vital measurements, 85/60/86.\Give it up for last year's Miss NIT!\This contest is open to freshmen, too, so why didn't you enter?\Come on! Belldandy's in the contest, isn't she? response:	I have no intention of competing against your girlfriend!
context: The sky is so blue...\Well, we're heading into the homestretch of the annual Miss NIT Pageant!\Our next candidate is Entry No. 16...\Height, 165cm. Vital measurements, 85/60/86.\Give it up for last year's Miss NIT!\This contest is open to freshmen, too, so why didn't you enter?\Come on! Belldandy's in the contest, isn't she?\I have no intention of competing against your girlfriend! response:	Hey, what do mean, girlfriend?
context: Well, we're heading into the homestretch of the annual Miss NIT Pageant!\Our next candidate is Entry No. 16...\Height, 165cm. Vital measurements, 85/60/86.\Give it up for last year's Miss NIT!\This contest is open to freshmen, too, so why didn't you enter?\Come on! Belldandy's in the contest, isn't she?\I have no intention of competing against your girlfriend!\Hey, what do mean, girlfriend? response:	By the way, where's that big sister of hers?
context: Our next candidate is Entry No. 16...\Height, 165cm. Vital measurements, 85/60/86.\Give it up for last year's Miss NIT!\This contest is open to freshmen, too, so why didn't you enter?\Come on! Belldandy's in the contest, isn't she?\I have no intention of competing against your girlfriend!\Hey, what do mean, girlfriend?\By the way, where's that big sister of hers? response:	You mean Urd?
context: Height, 165cm. Vital measurements, 85/60/86.\Give it up for last year's Miss NIT!\This contest is open to freshmen, too, so why didn't you enter?\Come on! Belldandy's in the contest, isn't she?\I have no intention of competing against your girlfriend!\Hey, what do mean, girlfriend?\By the way, where's that big sister of hers?\You mean Urd? response:	Probably watching from somewhere...
context: Give it up for last year's Miss NIT!\This contest is open to freshmen, too, so why didn't you enter?\Come on! Belldandy's in the contest, isn't she?\I have no intention of competing against your girlfriend!\Hey, what do mean, girlfriend?\By the way, where's that big sister of hers?\You mean Urd?\Probably watching from somewhere... response:	Lighten up, will you? Probably watching from somewhere...
context: This contest is open to freshmen, too, so why didn't you enter?\Come on! Belldandy's in the contest, isn't she?\I have no intention of competing against your girlfriend!\Hey, what do mean, girlfriend?\By the way, where's that big sister of hers?\You mean Urd?\Probably watching from somewhere...\Lighten up, will you? Probably watching from somewhere... response:	Hey, what do you think you're doing?
context: Come on! Belldandy's in the contest, isn't she?\I have no intention of competing against your girlfriend!\Hey, what do mean, girlfriend?\By the way, where's that big sister of hers?\You mean Urd?\Probably watching from somewhere...\Lighten up, will you? Probably watching from somewhere...\Hey, what do you think you're doing? response:	Hi there, boys and girls! How are you?
context: I have no intention of competing against your girlfriend!\Hey, what do mean, girlfriend?\By the way, where's that big sister of hers?\You mean Urd?\Probably watching from somewhere...\Lighten up, will you? Probably watching from somewhere...\Hey, what do you think you're doing?\Hi there, boys and girls! How are you? response:	Fine!
context: Hey, what do mean, girlfriend?\By the way, where's that big sister of hers?\You mean Urd?\Probably watching from somewhere...\Lighten up, will you? Probably watching from somewhere...\Hey, what do you think you're doing?\Hi there, boys and girls! How are you?\Fine! response:	Since when is she an NIT student, too?
context: By the way, where's that big sister of hers?\You mean Urd?\Probably watching from somewhere...\Lighten up, will you? Probably watching from somewhere...\Hey, what do you think you're doing?\Hi there, boys and girls! How are you?\Fine!\Since when is she an NIT student, too? response:	Excuse me, you're cutting into my performance time!
context: You mean Urd?\Probably watching from somewhere...\Lighten up, will you? Probably watching from somewhere...\Hey, what do you think you're doing?\Hi there, boys and girls! How are you?\Fine!\Since when is she an NIT student, too?\Excuse me, you're cutting into my performance time! response:	Holding a beauty pageant without telling Lady Urd? Now that's a sin!
context: Probably watching from somewhere...\Lighten up, will you? Probably watching from somewhere...\Hey, what do you think you're doing?\Hi there, boys and girls! How are you?\Fine!\Since when is she an NIT student, too?\Excuse me, you're cutting into my performance time!\Holding a beauty pageant without telling Lady Urd? Now that's a sin! response:	I'm the reigning Miss NIT!
context: Lighten up, will you? Probably watching from somewhere...\Hey, what do you think you're doing?\Hi there, boys and girls! How are you?\Fine!\Since when is she an NIT student, too?\Excuse me, you're cutting into my performance time!\Holding a beauty pageant without telling Lady Urd? Now that's a sin!\I'm the reigning Miss NIT! response:	I'll thank outsiders like you to leave at once!
context: Hey, what do you think you're doing?\Hi there, boys and girls! How are you?\Fine!\Since when is she an NIT student, too?\Excuse me, you're cutting into my performance time!\Holding a beauty pageant without telling Lady Urd? Now that's a sin!\I'm the reigning Miss NIT!\I'll thank outsiders like you to leave at once! response:	What do you mean?
context: Hi there, boys and girls! How are you?\Fine!\Since when is she an NIT student, too?\Excuse me, you're cutting into my performance time!\Holding a beauty pageant without telling Lady Urd? Now that's a sin!\I'm the reigning Miss NIT!\I'll thank outsiders like you to leave at once!\What do you mean? response:	You'll have to make yourself over for the next 100,258 years before you can...
context: Fine!\Since when is she an NIT student, too?\Excuse me, you're cutting into my performance time!\Holding a beauty pageant without telling Lady Urd? Now that's a sin!\I'm the reigning Miss NIT!\I'll thank outsiders like you to leave at once!\What do you mean?\You'll have to make yourself over for the next 100,258 years before you can... response:	This is intense!
context: Since when is she an NIT student, too?\Excuse me, you're cutting into my performance time!\Holding a beauty pageant without telling Lady Urd? Now that's a sin!\I'm the reigning Miss NIT!\I'll thank outsiders like you to leave at once!\What do you mean?\You'll have to make yourself over for the next 100,258 years before you can...\This is intense! response:	Oh, come on! Bigger isn't always better, you know!
context: Excuse me, you're cutting into my performance time!\Holding a beauty pageant without telling Lady Urd? Now that's a sin!\I'm the reigning Miss NIT!\I'll thank outsiders like you to leave at once!\What do you mean?\You'll have to make yourself over for the next 100,258 years before you can...\This is intense!\Oh, come on! Bigger isn't always better, you know! response:	But it's better than nothing, no?
context: Holding a beauty pageant without telling Lady Urd? Now that's a sin!\I'm the reigning Miss NIT!\I'll thank outsiders like you to leave at once!\What do you mean?\You'll have to make yourself over for the next 100,258 years before you can...\This is intense!\Oh, come on! Bigger isn't always better, you know!\But it's better than nothing, no? response:	I happen to have a magnificent physique, thanks to years of...
context: I'm the reigning Miss NIT!\I'll thank outsiders like you to leave at once!\What do you mean?\You'll have to make yourself over for the next 100,258 years before you can...\This is intense!\Oh, come on! Bigger isn't always better, you know!\But it's better than nothing, no?\I happen to have a magnificent physique, thanks to years of... response:	Oh? Let's have a look...
context: I'll thank outsiders like you to leave at once!\What do you mean?\You'll have to make yourself over for the next 100,258 years before you can...\This is intense!\Oh, come on! Bigger isn't always better, you know!\But it's better than nothing, no?\I happen to have a magnificent physique, thanks to years of...\Oh? Let's have a look... response:	The intruder has just crossed the line with a flagrant foul!
context: What do you mean?\You'll have to make yourself over for the next 100,258 years before you can...\This is intense!\Oh, come on! Bigger isn't always better, you know!\But it's better than nothing, no?\I happen to have a magnificent physique, thanks to years of...\Oh? Let's have a look...\The intruder has just crossed the line with a flagrant foul! response:	Our time-honored Miss NIT Pageant is in the greatest jeopardy of its history!
context: You'll have to make yourself over for the next 100,258 years before you can...\This is intense!\Oh, come on! Bigger isn't always better, you know!\But it's better than nothing, no?\I happen to have a magnificent physique, thanks to years of...\Oh? Let's have a look...\The intruder has just crossed the line with a flagrant foul!\Our time-honored Miss NIT Pageant is in the greatest jeopardy of its history! response:	Don't you think you should stop her?
context: This is intense!\Oh, come on! Bigger isn't always better, you know!\But it's better than nothing, no?\I happen to have a magnificent physique, thanks to years of...\Oh? Let's have a look...\The intruder has just crossed the line with a flagrant foul!\Our time-honored Miss NIT Pageant is in the greatest jeopardy of its history!\Don't you think you should stop her? response:	Probably.
context: Oh, come on! Bigger isn't always better, you know!\But it's better than nothing, no?\I happen to have a magnificent physique, thanks to years of...\Oh? Let's have a look...\The intruder has just crossed the line with a flagrant foul!\Our time-honored Miss NIT Pageant is in the greatest jeopardy of its history!\Don't you think you should stop her?\Probably. response:	Urd!
context: But it's better than nothing, no?\I happen to have a magnificent physique, thanks to years of...\Oh? Let's have a look...\The intruder has just crossed the line with a flagrant foul!\Our time-honored Miss NIT Pageant is in the greatest jeopardy of its history!\Don't you think you should stop her?\Probably.\Urd! response:	Well! Here's the frontrunner herself! Mechanical Engineering...
context: I happen to have a magnificent physique, thanks to years of...\Oh? Let's have a look...\The intruder has just crossed the line with a flagrant foul!\Our time-honored Miss NIT Pageant is in the greatest jeopardy of its history!\Don't you think you should stop her?\Probably.\Urd!\Well! Here's the frontrunner herself! Mechanical Engineering... response:	You mustn't go out of turn......major, Belldandy!
context: Oh? Let's have a look...\The intruder has just crossed the line with a flagrant foul!\Our time-honored Miss NIT Pageant is in the greatest jeopardy of its history!\Don't you think you should stop her?\Probably.\Urd!\Well! Here's the frontrunner herself! Mechanical Engineering...\You mustn't go out of turn......major, Belldandy! response:	Did she have to say that into the microphone?
context: The intruder has just crossed the line with a flagrant foul!\Our time-honored Miss NIT Pageant is in the greatest jeopardy of its history!\Don't you think you should stop her?\Probably.\Urd!\Well! Here's the frontrunner herself! Mechanical Engineering...\You mustn't go out of turn......major, Belldandy!\Did she have to say that into the microphone? response:	She's naive about things like that.
context: Our time-honored Miss NIT Pageant is in the greatest jeopardy of its history!\Don't you think you should stop her?\Probably.\Urd!\Well! Here's the frontrunner herself! Mechanical Engineering...\You mustn't go out of turn......major, Belldandy!\Did she have to say that into the microphone?\She's naive about things like that. response:	You, too! Getting in my way... She's naive about things like that.
context: Don't you think you should stop her?\Probably.\Urd!\Well! Here's the frontrunner herself! Mechanical Engineering...\You mustn't go out of turn......major, Belldandy!\Did she have to say that into the microphone?\She's naive about things like that.\You, too! Getting in my way... She's naive about things like that. response:	You, too! Getting in my way...
context: Probably.\Urd!\Well! Here's the frontrunner herself! Mechanical Engineering...\You mustn't go out of turn......major, Belldandy!\Did she have to say that into the microphone?\She's naive about things like that.\You, too! Getting in my way... She's naive about things like that.\You, too! Getting in my way... response:	You'll stop at nothing to take over as queen, will you?
context: Urd!\Well! Here's the frontrunner herself! Mechanical Engineering...\You mustn't go out of turn......major, Belldandy!\Did she have to say that into the microphone?\She's naive about things like that.\You, too! Getting in my way... She's naive about things like that.\You, too! Getting in my way...\You'll stop at nothing to take over as queen, will you? response:	Hey, who are you to talk?
context: Well! Here's the frontrunner herself! Mechanical Engineering...\You mustn't go out of turn......major, Belldandy!\Did she have to say that into the microphone?\She's naive about things like that.\You, too! Getting in my way... She's naive about things like that.\You, too! Getting in my way...\You'll stop at nothing to take over as queen, will you?\Hey, who are you to talk? response:	Do what you will...I'll win the title of queen on the strength of my abilities!
context: You mustn't go out of turn......major, Belldandy!\Did she have to say that into the microphone?\She's naive about things like that.\You, too! Getting in my way... She's naive about things like that.\You, too! Getting in my way...\You'll stop at nothing to take over as queen, will you?\Hey, who are you to talk?\Do what you will...I'll win the title of queen on the strength of my abilities! response:	Now then, prepare to be dazzled by my lovely voice!
context: Did she have to say that into the microphone?\She's naive about things like that.\You, too! Getting in my way... She's naive about things like that.\You, too! Getting in my way...\You'll stop at nothing to take over as queen, will you?\Hey, who are you to talk?\Do what you will...I'll win the title of queen on the strength of my abilities!\Now then, prepare to be dazzled by my lovely voice! response:	Start the music!
context: She's naive about things like that.\You, too! Getting in my way... She's naive about things like that.\You, too! Getting in my way...\You'll stop at nothing to take over as queen, will you?\Hey, who are you to talk?\Do what you will...I'll win the title of queen on the strength of my abilities!\Now then, prepare to be dazzled by my lovely voice!\Start the music! response:	That's not my music! Why are you playing enka?
context: You, too! Getting in my way... She's naive about things like that.\You, too! Getting in my way...\You'll stop at nothing to take over as queen, will you?\Hey, who are you to talk?\Do what you will...I'll win the title of queen on the strength of my abilities!\Now then, prepare to be dazzled by my lovely voice!\Start the music!\That's not my music! Why are you playing enka? response:	Hey, why are you sleeping?
context: You, too! Getting in my way...\You'll stop at nothing to take over as queen, will you?\Hey, who are you to talk?\Do what you will...I'll win the title of queen on the strength of my abilities!\Now then, prepare to be dazzled by my lovely voice!\Start the music!\That's not my music! Why are you playing enka?\Hey, why are you sleeping? response:	Oh, I'm sorry. My sister falls asleep whenever she hears enka playing.
context: You'll stop at nothing to take over as queen, will you?\Hey, who are you to talk?\Do what you will...I'll win the title of queen on the strength of my abilities!\Now then, prepare to be dazzled by my lovely voice!\Start the music!\That's not my music! Why are you playing enka?\Hey, why are you sleeping?\Oh, I'm sorry. My sister falls asleep whenever she hears enka playing. response:	For heaven's sake!
context: Hey, who are you to talk?\Do what you will...I'll win the title of queen on the strength of my abilities!\Now then, prepare to be dazzled by my lovely voice!\Start the music!\That's not my music! Why are you playing enka?\Hey, why are you sleeping?\Oh, I'm sorry. My sister falls asleep whenever she hears enka playing.\For heaven's sake! response:	Listen, you know perfectly well that my song number is B13268!
context: Do what you will...I'll win the title of queen on the strength of my abilities!\Now then, prepare to be dazzled by my lovely voice!\Start the music!\That's not my music! Why are you playing enka?\Hey, why are you sleeping?\Oh, I'm sorry. My sister falls asleep whenever she hears enka playing.\For heaven's sake!\Listen, you know perfectly well that my song number is B13268! response:	How dare you subject me to enka!
context: Now then, prepare to be dazzled by my lovely voice!\Start the music!\That's not my music! Why are you playing enka?\Hey, why are you sleeping?\Oh, I'm sorry. My sister falls asleep whenever she hears enka playing.\For heaven's sake!\Listen, you know perfectly well that my song number is B13268!\How dare you subject me to enka! response:	I'll make you pay!
context: Start the music!\That's not my music! Why are you playing enka?\Hey, why are you sleeping?\Oh, I'm sorry. My sister falls asleep whenever she hears enka playing.\For heaven's sake!\Listen, you know perfectly well that my song number is B13268!\How dare you subject me to enka!\I'll make you pay! response:	Hey, is Belldandy's sister a magician?
context: That's not my music! Why are you playing enka?\Hey, why are you sleeping?\Oh, I'm sorry. My sister falls asleep whenever she hears enka playing.\For heaven's sake!\Listen, you know perfectly well that my song number is B13268!\How dare you subject me to enka!\I'll make you pay!\Hey, is Belldandy's sister a magician? response:	Urd, how could you do such a thing?
context: Hey, why are you sleeping?\Oh, I'm sorry. My sister falls asleep whenever she hears enka playing.\For heaven's sake!\Listen, you know perfectly well that my song number is B13268!\How dare you subject me to enka!\I'll make you pay!\Hey, is Belldandy's sister a magician?\Urd, how could you do such a thing? response:	I had to punish them for making me listen to that enka music.
context: Oh, I'm sorry. My sister falls asleep whenever she hears enka playing.\For heaven's sake!\Listen, you know perfectly well that my song number is B13268!\How dare you subject me to enka!\I'll make you pay!\Hey, is Belldandy's sister a magician?\Urd, how could you do such a thing?\I had to punish them for making me listen to that enka music. response:	Really!
context: For heaven's sake!\Listen, you know perfectly well that my song number is B13268!\How dare you subject me to enka!\I'll make you pay!\Hey, is Belldandy's sister a magician?\Urd, how could you do such a thing?\I had to punish them for making me listen to that enka music.\Really! response:	Heed my call, O Spirit of the Wind...
context: Listen, you know perfectly well that my song number is B13268!\How dare you subject me to enka!\I'll make you pay!\Hey, is Belldandy's sister a magician?\Urd, how could you do such a thing?\I had to punish them for making me listen to that enka music.\Really!\Heed my call, O Spirit of the Wind... response:	The heavenly blessing that vibrates through the air...
context: How dare you subject me to enka!\I'll make you pay!\Hey, is Belldandy's sister a magician?\Urd, how could you do such a thing?\I had to punish them for making me listen to that enka music.\Really!\Heed my call, O Spirit of the Wind...\The heavenly blessing that vibrates through the air... response:	Let it rain down here where I stand.
context: I'll make you pay!\Hey, is Belldandy's sister a magician?\Urd, how could you do such a thing?\I had to punish them for making me listen to that enka music.\Really!\Heed my call, O Spirit of the Wind...\The heavenly blessing that vibrates through the air...\Let it rain down here where I stand. response:	Huh?
context: Hey, is Belldandy's sister a magician?\Urd, how could you do such a thing?\I had to punish them for making me listen to that enka music.\Really!\Heed my call, O Spirit of the Wind...\The heavenly blessing that vibrates through the air...\Let it rain down here where I stand.\Huh? response:	Rain?
context: Urd, how could you do such a thing?\I had to punish them for making me listen to that enka music.\Really!\Heed my call, O Spirit of the Wind...\The heavenly blessing that vibrates through the air...\Let it rain down here where I stand.\Huh?\Rain? response:	It's a miracle! We have just witnessed a miracle, folks!
context: I had to punish them for making me listen to that enka music.\Really!\Heed my call, O Spirit of the Wind...\The heavenly blessing that vibrates through the air...\Let it rain down here where I stand.\Huh?\Rain?\It's a miracle! We have just witnessed a miracle, folks! response:	Miss Belldandy has called on the heavens to bless us with this rainfall!
context: Really!\Heed my call, O Spirit of the Wind...\The heavenly blessing that vibrates through the air...\Let it rain down here where I stand.\Huh?\Rain?\It's a miracle! We have just witnessed a miracle, folks!\Miss Belldandy has called on the heavens to bless us with this rainfall! response:	Behold... she is the Goddess of the Campus!
context: Heed my call, O Spirit of the Wind...\The heavenly blessing that vibrates through the air...\Let it rain down here where I stand.\Huh?\Rain?\It's a miracle! We have just witnessed a miracle, folks!\Miss Belldandy has called on the heavens to bless us with this rainfall!\Behold... she is the Goddess of the Campus! response:	This is what they mean by'dripping with feminine charm,' no?
context: The heavenly blessing that vibrates through the air...\Let it rain down here where I stand.\Huh?\Rain?\It's a miracle! We have just witnessed a miracle, folks!\Miss Belldandy has called on the heavens to bless us with this rainfall!\Behold... she is the Goddess of the Campus!\This is what they mean by'dripping with feminine charm,' no? response:	What have I done to deserve this?
context: Let it rain down here where I stand.\Huh?\Rain?\It's a miracle! We have just witnessed a miracle, folks!\Miss Belldandy has called on the heavens to bless us with this rainfall!\Behold... she is the Goddess of the Campus!\This is what they mean by'dripping with feminine charm,' no?\What have I done to deserve this? response:	Listen, who are those two, anyway?
context: Huh?\Rain?\It's a miracle! We have just witnessed a miracle, folks!\Miss Belldandy has called on the heavens to bless us with this rainfall!\Behold... she is the Goddess of the Campus!\This is what they mean by'dripping with feminine charm,' no?\What have I done to deserve this?\Listen, who are those two, anyway? response:	Damn!
context: Rain?\It's a miracle! We have just witnessed a miracle, folks!\Miss Belldandy has called on the heavens to bless us with this rainfall!\Behold... she is the Goddess of the Campus!\This is what they mean by'dripping with feminine charm,' no?\What have I done to deserve this?\Listen, who are those two, anyway?\Damn! response:	Oh, my...
context: It's a miracle! We have just witnessed a miracle, folks!\Miss Belldandy has called on the heavens to bless us with this rainfall!\Behold... she is the Goddess of the Campus!\This is what they mean by'dripping with feminine charm,' no?\What have I done to deserve this?\Listen, who are those two, anyway?\Damn!\Oh, my... response:	Miss Belldandy is this year's Miss NIT!
context: Miss Belldandy has called on the heavens to bless us with this rainfall!\Behold... she is the Goddess of the Campus!\This is what they mean by'dripping with feminine charm,' no?\What have I done to deserve this?\Listen, who are those two, anyway?\Damn!\Oh, my...\Miss Belldandy is this year's Miss NIT! response:	Hold on! I don't think this is fair!
context: Behold... she is the Goddess of the Campus!\This is what they mean by'dripping with feminine charm,' no?\What have I done to deserve this?\Listen, who are those two, anyway?\Damn!\Oh, my...\Miss Belldandy is this year's Miss NIT!\Hold on! I don't think this is fair! response:	Congratulations, Miss Belldandy!
context: This is what they mean by'dripping with feminine charm,' no?\What have I done to deserve this?\Listen, who are those two, anyway?\Damn!\Oh, my...\Miss Belldandy is this year's Miss NIT!\Hold on! I don't think this is fair!\Congratulations, Miss Belldandy! response:	Thank you!
context: What have I done to deserve this?\Listen, who are those two, anyway?\Damn!\Oh, my...\Miss Belldandy is this year's Miss NIT!\Hold on! I don't think this is fair!\Congratulations, Miss Belldandy!\Thank you! response:	This isn't happening!
context: Listen, who are those two, anyway?\Damn!\Oh, my...\Miss Belldandy is this year's Miss NIT!\Hold on! I don't think this is fair!\Congratulations, Miss Belldandy!\Thank you!\This isn't happening! response:	I refuse to accept this outcome!
context: Damn!\Oh, my...\Miss Belldandy is this year's Miss NIT!\Hold on! I don't think this is fair!\Congratulations, Miss Belldandy!\Thank you!\This isn't happening!\I refuse to accept this outcome! response:	Ah! The Queen and the Goddess' Secret
context: Oh, my...\Miss Belldandy is this year's Miss NIT!\Hold on! I don't think this is fair!\Congratulations, Miss Belldandy!\Thank you!\This isn't happening!\I refuse to accept this outcome!\Ah! The Queen and the Goddess' Secret response:	Hey, Urd, let's go home now, okay?
context: Miss Belldandy is this year's Miss NIT!\Hold on! I don't think this is fair!\Congratulations, Miss Belldandy!\Thank you!\This isn't happening!\I refuse to accept this outcome!\Ah! The Queen and the Goddess' Secret\Hey, Urd, let's go home now, okay? response:	What do you mean? The night is still so young!
context: Hold on! I don't think this is fair!\Congratulations, Miss Belldandy!\Thank you!\This isn't happening!\I refuse to accept this outcome!\Ah! The Queen and the Goddess' Secret\Hey, Urd, let's go home now, okay?\What do you mean? The night is still so young! response:	Who knew they had such awesome sake down here on Earth?
context: Congratulations, Miss Belldandy!\Thank you!\This isn't happening!\I refuse to accept this outcome!\Ah! The Queen and the Goddess' Secret\Hey, Urd, let's go home now, okay?\What do you mean? The night is still so young!\Who knew they had such awesome sake down here on Earth? response:	She seems to be fitting in for some weird reason.
context: Thank you!\This isn't happening!\I refuse to accept this outcome!\Ah! The Queen and the Goddess' Secret\Hey, Urd, let's go home now, okay?\What do you mean? The night is still so young!\Who knew they had such awesome sake down here on Earth?\She seems to be fitting in for some weird reason. response:	Yes!
context: This isn't happening!\I refuse to accept this outcome!\Ah! The Queen and the Goddess' Secret\Hey, Urd, let's go home now, okay?\What do you mean? The night is still so young!\Who knew they had such awesome sake down here on Earth?\She seems to be fitting in for some weird reason.\Yes! response:	Is Urd going to be all right, drinking all that sake?
context: I refuse to accept this outcome!\Ah! The Queen and the Goddess' Secret\Hey, Urd, let's go home now, okay?\What do you mean? The night is still so young!\Who knew they had such awesome sake down here on Earth?\She seems to be fitting in for some weird reason.\Yes!\Is Urd going to be all right, drinking all that sake? response:	You don't have to worry about my sister!
context: Ah! The Queen and the Goddess' Secret\Hey, Urd, let's go home now, okay?\What do you mean? The night is still so young!\Who knew they had such awesome sake down here on Earth?\She seems to be fitting in for some weird reason.\Yes!\Is Urd going to be all right, drinking all that sake?\You don't have to worry about my sister! response:	If we stick around any longer, she's gonna make us drink too.
context: Hey, Urd, let's go home now, okay?\What do you mean? The night is still so young!\Who knew they had such awesome sake down here on Earth?\She seems to be fitting in for some weird reason.\Yes!\Is Urd going to be all right, drinking all that sake?\You don't have to worry about my sister!\If we stick around any longer, she's gonna make us drink too. response:	So why don't we go home?
context: What do you mean? The night is still so young!\Who knew they had such awesome sake down here on Earth?\She seems to be fitting in for some weird reason.\Yes!\Is Urd going to be all right, drinking all that sake?\You don't have to worry about my sister!\If we stick around any longer, she's gonna make us drink too.\So why don't we go home? response:	Good idea.
context: Who knew they had such awesome sake down here on Earth?\She seems to be fitting in for some weird reason.\Yes!\Is Urd going to be all right, drinking all that sake?\You don't have to worry about my sister!\If we stick around any longer, she's gonna make us drink too.\So why don't we go home?\Good idea. response:	For crying out loud...
context: She seems to be fitting in for some weird reason.\Yes!\Is Urd going to be all right, drinking all that sake?\You don't have to worry about my sister!\If we stick around any longer, she's gonna make us drink too.\So why don't we go home?\Good idea.\For crying out loud... response:	That woman... how can she hold her sake like that?
context: Yes!\Is Urd going to be all right, drinking all that sake?\You don't have to worry about my sister!\If we stick around any longer, she's gonna make us drink too.\So why don't we go home?\Good idea.\For crying out loud...\That woman... how can she hold her sake like that? response:	I'm...
