context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: who protect the kingdom under the Wizard King, had begun.\In the final part of the exam, the candidates were paired off\to battle using their grimoires.\Begin!\No holding back, all right?\Let's do this, Asta! Bah-ha!\Bronze Creation Magic: Sekke Magnum Cannonball!\How do you like my magic? response:	It's bronzified and protects me as it shoots out magical bullets.
context: In the final part of the exam, the candidates were paired off\to battle using their grimoires.\Begin!\No holding back, all right?\Let's do this, Asta! Bah-ha!\Bronze Creation Magic: Sekke Magnum Cannonball!\How do you like my magic?\It's bronzified and protects me as it shoots out magical bullets. response:	It's offense and defense all in one!
context: to battle using their grimoires.\Begin!\No holding back, all right?\Let's do this, Asta! Bah-ha!\Bronze Creation Magic: Sekke Magnum Cannonball!\How do you like my magic?\It's bronzified and protects me as it shoots out magical bullets.\It's offense and defense all in one! response:	It'll block all of your lame attacks, which will show off my defensive powers,
context: Begin!\No holding back, all right?\Let's do this, Asta! Bah-ha!\Bronze Creation Magic: Sekke Magnum Cannonball!\How do you like my magic?\It's bronzified and protects me as it shoots out magical bullets.\It's offense and defense all in one!\It'll block all of your lame attacks, which will show off my defensive powers, response:	and then I'll finish you off once you've worn yourself out.
context: No holding back, all right?\Let's do this, Asta! Bah-ha!\Bronze Creation Magic: Sekke Magnum Cannonball!\How do you like my magic?\It's bronzified and protects me as it shoots out magical bullets.\It's offense and defense all in one!\It'll block all of your lame attacks, which will show off my defensive powers,\and then I'll finish you off once you've worn yourself out. response:	There's no need to hold back. Come at me! Bah-ha!
context: Let's do this, Asta! Bah-ha!\Bronze Creation Magic: Sekke Magnum Cannonball!\How do you like my magic?\It's bronzified and protects me as it shoots out magical bullets.\It's offense and defense all in one!\It'll block all of your lame attacks, which will show off my defensive powers,\and then I'll finish you off once you've worn yourself out.\There's no need to hold back. Come at me! Bah-ha! response:	The Path to the Wizard King
context: Bronze Creation Magic: Sekke Magnum Cannonball!\How do you like my magic?\It's bronzified and protects me as it shoots out magical bullets.\It's offense and defense all in one!\It'll block all of your lame attacks, which will show off my defensive powers,\and then I'll finish you off once you've worn yourself out.\There's no need to hold back. Come at me! Bah-ha!\The Path to the Wizard King response:	Grey words can't make anything happen
context: How do you like my magic?\It's bronzified and protects me as it shoots out magical bullets.\It's offense and defense all in one!\It'll block all of your lame attacks, which will show off my defensive powers,\and then I'll finish you off once you've worn yourself out.\There's no need to hold back. Come at me! Bah-ha!\The Path to the Wizard King\Grey words can't make anything happen response:	I know, yeah I know
context: It's bronzified and protects me as it shoots out magical bullets.\It's offense and defense all in one!\It'll block all of your lame attacks, which will show off my defensive powers,\and then I'll finish you off once you've worn yourself out.\There's no need to hold back. Come at me! Bah-ha!\The Path to the Wizard King\Grey words can't make anything happen\I know, yeah I know response:	Wishing to fly freely across the sky
context: It's offense and defense all in one!\It'll block all of your lame attacks, which will show off my defensive powers,\and then I'll finish you off once you've worn yourself out.\There's no need to hold back. Come at me! Bah-ha!\The Path to the Wizard King\Grey words can't make anything happen\I know, yeah I know\Wishing to fly freely across the sky response:	I dreamed it all my life
context: It'll block all of your lame attacks, which will show off my defensive powers,\and then I'll finish you off once you've worn yourself out.\There's no need to hold back. Come at me! Bah-ha!\The Path to the Wizard King\Grey words can't make anything happen\I know, yeah I know\Wishing to fly freely across the sky\I dreamed it all my life response:	Step by step I go, though it's a doubtful world
context: and then I'll finish you off once you've worn yourself out.\There's no need to hold back. Come at me! Bah-ha!\The Path to the Wizard King\Grey words can't make anything happen\I know, yeah I know\Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world response:	Don't care how much I fall
context: There's no need to hold back. Come at me! Bah-ha!\The Path to the Wizard King\Grey words can't make anything happen\I know, yeah I know\Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall response:	Instinct is my guide, I never give up
context: The Path to the Wizard King\Grey words can't make anything happen\I know, yeah I know\Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up response:	To faraway future, I burst out running
context: Grey words can't make anything happen\I know, yeah I know\Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running response:	Go beyond even the unseen fears
context: I know, yeah I know\Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears response:	The vision I had, so I can be myself
context: Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself response:	Someday I will write the next page
context: I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page response:	You are my hope
context: Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page\You are my hope response:	Like that page from someday
context: Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page\You are my hope\Like that page from someday response:	I was able to meet you
context: Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page\You are my hope\Like that page from someday\I was able to meet you response:	I call this a miracle
context: To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page\You are my hope\Like that page from someday\I was able to meet you\I call this a miracle response:	Well, we know who's going to win.
context: Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page\You are my hope\Like that page from someday\I was able to meet you\I call this a miracle\Well, we know who's going to win. response:	There's no way some kid from the boonies can break through that.
context: The vision I had, so I can be myself\Someday I will write the next page\You are my hope\Like that page from someday\I was able to meet you\I call this a miracle\Well, we know who's going to win.\There's no way some kid from the boonies can break through that. response:	Man, I wish I was fighting that kid.
context: Someday I will write the next page\You are my hope\Like that page from someday\I was able to meet you\I call this a miracle\Well, we know who's going to win.\There's no way some kid from the boonies can break through that.\Man, I wish I was fighting that kid. response:	What's the deal with that shabby grimoire?
context: You are my hope\Like that page from someday\I was able to meet you\I call this a miracle\Well, we know who's going to win.\There's no way some kid from the boonies can break through that.\Man, I wish I was fighting that kid.\What's the deal with that shabby grimoire? response:	Can he even use magic?
context: Like that page from someday\I was able to meet you\I call this a miracle\Well, we know who's going to win.\There's no way some kid from the boonies can break through that.\Man, I wish I was fighting that kid.\What's the deal with that shabby grimoire?\Can he even use magic? response:	Stupid hick peasant.
context: I was able to meet you\I call this a miracle\Well, we know who's going to win.\There's no way some kid from the boonies can break through that.\Man, I wish I was fighting that kid.\What's the deal with that shabby grimoire?\Can he even use magic?\Stupid hick peasant. response:	You're never going to make it into any of the squads, kid!
context: I call this a miracle\Well, we know who's going to win.\There's no way some kid from the boonies can break through that.\Man, I wish I was fighting that kid.\What's the deal with that shabby grimoire?\Can he even use magic?\Stupid hick peasant.\You're never going to make it into any of the squads, kid! response:	There's no need to hold back. Come at me! Bah-ha!
context: Well, we know who's going to win.\There's no way some kid from the boonies can break through that.\Man, I wish I was fighting that kid.\What's the deal with that shabby grimoire?\Can he even use magic?\Stupid hick peasant.\You're never going to make it into any of the squads, kid!\There's no need to hold back. Come at me! Bah-ha! response:	Now... Make sure you struggle as much as you can to make things exciting!
context: There's no way some kid from the boonies can break through that.\Man, I wish I was fighting that kid.\What's the deal with that shabby grimoire?\Can he even use magic?\Stupid hick peasant.\You're never going to make it into any of the squads, kid!\There's no need to hold back. Come at me! Bah-ha!\Now... Make sure you struggle as much as you can to make things exciting! response:	Sure thing.
context: Man, I wish I was fighting that kid.\What's the deal with that shabby grimoire?\Can he even use magic?\Stupid hick peasant.\You're never going to make it into any of the squads, kid!\There's no need to hold back. Come at me! Bah-ha!\Now... Make sure you struggle as much as you can to make things exciting!\Sure thing. response:	Here I go.
context: What's the deal with that shabby grimoire?\Can he even use magic?\Stupid hick peasant.\You're never going to make it into any of the squads, kid!\There's no need to hold back. Come at me! Bah-ha!\Now... Make sure you struggle as much as you can to make things exciting!\Sure thing.\Here I go. response:	He's fast. Is he using some kind of high-speed movement magic?
context: Can he even use magic?\Stupid hick peasant.\You're never going to make it into any of the squads, kid!\There's no need to hold back. Come at me! Bah-ha!\Now... Make sure you struggle as much as you can to make things exciting!\Sure thing.\Here I go.\He's fast. Is he using some kind of high-speed movement magic? response:	No... He's just physically powerful.
context: Stupid hick peasant.\You're never going to make it into any of the squads, kid!\There's no need to hold back. Come at me! Bah-ha!\Now... Make sure you struggle as much as you can to make things exciting!\Sure thing.\Here I go.\He's fast. Is he using some kind of high-speed movement magic?\No... He's just physically powerful. response:	Huh?
context: You're never going to make it into any of the squads, kid!\There's no need to hold back. Come at me! Bah-ha!\Now... Make sure you struggle as much as you can to make things exciting!\Sure thing.\Here I go.\He's fast. Is he using some kind of high-speed movement magic?\No... He's just physically powerful.\Huh? response:	Huh?
context: There's no need to hold back. Come at me! Bah-ha!\Now... Make sure you struggle as much as you can to make things exciting!\Sure thing.\Here I go.\He's fast. Is he using some kind of high-speed movement magic?\No... He's just physically powerful.\Huh?\Huh? response:	Huh?
context: Now... Make sure you struggle as much as you can to make things exciting!\Sure thing.\Here I go.\He's fast. Is he using some kind of high-speed movement magic?\No... He's just physically powerful.\Huh?\Huh?\Huh? response:	I'm not joining
context: Sure thing.\Here I go.\He's fast. Is he using some kind of high-speed movement magic?\No... He's just physically powerful.\Huh?\Huh?\Huh?\I'm not joining response:	the Magic Knights so I can have a good time and avoid working hard.
context: Here I go.\He's fast. Is he using some kind of high-speed movement magic?\No... He's just physically powerful.\Huh?\Huh?\Huh?\I'm not joining\the Magic Knights so I can have a good time and avoid working hard. response:	I'm here to work my butt off and become the Wizard King!
context: He's fast. Is he using some kind of high-speed movement magic?\No... He's just physically powerful.\Huh?\Huh?\Huh?\I'm not joining\the Magic Knights so I can have a good time and avoid working hard.\I'm here to work my butt off and become the Wizard King! response:	That grimoire...
context: No... He's just physically powerful.\Huh?\Huh?\Huh?\I'm not joining\the Magic Knights so I can have a good time and avoid working hard.\I'm here to work my butt off and become the Wizard King!\That grimoire... response:	Well, well...
context: Huh?\Huh?\Huh?\I'm not joining\the Magic Knights so I can have a good time and avoid working hard.\I'm here to work my butt off and become the Wizard King!\That grimoire...\Well, well... response:	I'm the one who's going to defeat you...
context: Huh?\Huh?\I'm not joining\the Magic Knights so I can have a good time and avoid working hard.\I'm here to work my butt off and become the Wizard King!\That grimoire...\Well, well...\I'm the one who's going to defeat you... response:	Asta!
context: Huh?\I'm not joining\the Magic Knights so I can have a good time and avoid working hard.\I'm here to work my butt off and become the Wizard King!\That grimoire...\Well, well...\I'm the one who's going to defeat you...\Asta! response:	Is that sword... magic?
context: I'm not joining\the Magic Knights so I can have a good time and avoid working hard.\I'm here to work my butt off and become the Wizard King!\That grimoire...\Well, well...\I'm the one who's going to defeat you...\Asta!\Is that sword... magic? response:	Wasn't he just some loser from the boonies?
context: the Magic Knights so I can have a good time and avoid working hard.\I'm here to work my butt off and become the Wizard King!\That grimoire...\Well, well...\I'm the one who's going to defeat you...\Asta!\Is that sword... magic?\Wasn't he just some loser from the boonies? response:	What the heck?
context: I'm here to work my butt off and become the Wizard King!\That grimoire...\Well, well...\I'm the one who's going to defeat you...\Asta!\Is that sword... magic?\Wasn't he just some loser from the boonies?\What the heck? response:	Who is he?
context: That grimoire...\Well, well...\I'm the one who's going to defeat you...\Asta!\Is that sword... magic?\Wasn't he just some loser from the boonies?\What the heck?\Who is he? response:	He just...
context: Well, well...\I'm the one who's going to defeat you...\Asta!\Is that sword... magic?\Wasn't he just some loser from the boonies?\What the heck?\Who is he?\He just... response:	All of you shut up! I told you, I'm going to become the Wizard King!
context: I'm the one who's going to defeat you...\Asta!\Is that sword... magic?\Wasn't he just some loser from the boonies?\What the heck?\Who is he?\He just...\All of you shut up! I told you, I'm going to become the Wizard King! response:	You got a problem with that?!
context: Asta!\Is that sword... magic?\Wasn't he just some loser from the boonies?\What the heck?\Who is he?\He just...\All of you shut up! I told you, I'm going to become the Wizard King!\You got a problem with that?! response:	Is he stupid?
context: Is that sword... magic?\Wasn't he just some loser from the boonies?\What the heck?\Who is he?\He just...\All of you shut up! I told you, I'm going to become the Wizard King!\You got a problem with that?!\Is he stupid? response:	What the heck is that peasant from the boonies saying?
context: Wasn't he just some loser from the boonies?\What the heck?\Who is he?\He just...\All of you shut up! I told you, I'm going to become the Wizard King!\You got a problem with that?!\Is he stupid?\What the heck is that peasant from the boonies saying? response:	Must be embarrassing,
context: What the heck?\Who is he?\He just...\All of you shut up! I told you, I'm going to become the Wizard King!\You got a problem with that?!\Is he stupid?\What the heck is that peasant from the boonies saying?\Must be embarrassing, response:	being a completely delusional idiot.
context: Who is he?\He just...\All of you shut up! I told you, I'm going to become the Wizard King!\You got a problem with that?!\Is he stupid?\What the heck is that peasant from the boonies saying?\Must be embarrassing,\being a completely delusional idiot. response:	Just get outta here already, you stupid brat!
context: He just...\All of you shut up! I told you, I'm going to become the Wizard King!\You got a problem with that?!\Is he stupid?\What the heck is that peasant from the boonies saying?\Must be embarrassing,\being a completely delusional idiot.\Just get outta here already, you stupid brat! response:	Who're you calling a stupid brat?!
context: All of you shut up! I told you, I'm going to become the Wizard King!\You got a problem with that?!\Is he stupid?\What the heck is that peasant from the boonies saying?\Must be embarrassing,\being a completely delusional idiot.\Just get outta here already, you stupid brat!\Who're you calling a stupid brat?! response:	Could it be some kind of creation magic?
context: You got a problem with that?!\Is he stupid?\What the heck is that peasant from the boonies saying?\Must be embarrassing,\being a completely delusional idiot.\Just get outta here already, you stupid brat!\Who're you calling a stupid brat?!\Could it be some kind of creation magic? response:	Amazing...
context: Is he stupid?\What the heck is that peasant from the boonies saying?\Must be embarrassing,\being a completely delusional idiot.\Just get outta here already, you stupid brat!\Who're you calling a stupid brat?!\Could it be some kind of creation magic?\Amazing... response:	Judging from the other parts of the exam,
context: What the heck is that peasant from the boonies saying?\Must be embarrassing,\being a completely delusional idiot.\Just get outta here already, you stupid brat!\Who're you calling a stupid brat?!\Could it be some kind of creation magic?\Amazing...\Judging from the other parts of the exam, response:	it didn't seem like he had that much magical power.
context: Must be embarrassing,\being a completely delusional idiot.\Just get outta here already, you stupid brat!\Who're you calling a stupid brat?!\Could it be some kind of creation magic?\Amazing...\Judging from the other parts of the exam,\it didn't seem like he had that much magical power. response:	He's not using magic.
context: being a completely delusional idiot.\Just get outta here already, you stupid brat!\Who're you calling a stupid brat?!\Could it be some kind of creation magic?\Amazing...\Judging from the other parts of the exam,\it didn't seem like he had that much magical power.\He's not using magic. response:	Huh?
context: Just get outta here already, you stupid brat!\Who're you calling a stupid brat?!\Could it be some kind of creation magic?\Amazing...\Judging from the other parts of the exam,\it didn't seem like he had that much magical power.\He's not using magic.\Huh? response:	Actually, maybe it's not that he's not using magic...
context: Who're you calling a stupid brat?!\Could it be some kind of creation magic?\Amazing...\Judging from the other parts of the exam,\it didn't seem like he had that much magical power.\He's not using magic.\Huh?\Actually, maybe it's not that he's not using magic... response:	It's that he doesn't have any magical power.
context: Could it be some kind of creation magic?\Amazing...\Judging from the other parts of the exam,\it didn't seem like he had that much magical power.\He's not using magic.\Huh?\Actually, maybe it's not that he's not using magic...\It's that he doesn't have any magical power. response:	Come to think of it, I didn't sense any mana from him.
context: Amazing...\Judging from the other parts of the exam,\it didn't seem like he had that much magical power.\He's not using magic.\Huh?\Actually, maybe it's not that he's not using magic...\It's that he doesn't have any magical power.\Come to think of it, I didn't sense any mana from him. response:	And yet, he wants to become the Wizard King, huh?
context: Judging from the other parts of the exam,\it didn't seem like he had that much magical power.\He's not using magic.\Huh?\Actually, maybe it's not that he's not using magic...\It's that he doesn't have any magical power.\Come to think of it, I didn't sense any mana from him.\And yet, he wants to become the Wizard King, huh? response:	Looks like we've got a strange one on our hands.
context: it didn't seem like he had that much magical power.\He's not using magic.\Huh?\Actually, maybe it's not that he's not using magic...\It's that he doesn't have any magical power.\Come to think of it, I didn't sense any mana from him.\And yet, he wants to become the Wizard King, huh?\Looks like we've got a strange one on our hands. response:	Bah... ha...
context: He's not using magic.\Huh?\Actually, maybe it's not that he's not using magic...\It's that he doesn't have any magical power.\Come to think of it, I didn't sense any mana from him.\And yet, he wants to become the Wizard King, huh?\Looks like we've got a strange one on our hands.\Bah... ha... response:	Man, royalty's so strong.
context: Huh?\Actually, maybe it's not that he's not using magic...\It's that he doesn't have any magical power.\Come to think of it, I didn't sense any mana from him.\And yet, he wants to become the Wizard King, huh?\Looks like we've got a strange one on our hands.\Bah... ha...\Man, royalty's so strong. response:	They have way too much magical power and talent to begin with.
context: Actually, maybe it's not that he's not using magic...\It's that he doesn't have any magical power.\Come to think of it, I didn't sense any mana from him.\And yet, he wants to become the Wizard King, huh?\Looks like we've got a strange one on our hands.\Bah... ha...\Man, royalty's so strong.\They have way too much magical power and talent to begin with. response:	S-S-S...
context: It's that he doesn't have any magical power.\Come to think of it, I didn't sense any mana from him.\And yet, he wants to become the Wizard King, huh?\Looks like we've got a strange one on our hands.\Bah... ha...\Man, royalty's so strong.\They have way too much magical power and talent to begin with.\S-S-S... response:	S-So cool!
context: Come to think of it, I didn't sense any mana from him.\And yet, he wants to become the Wizard King, huh?\Looks like we've got a strange one on our hands.\Bah... ha...\Man, royalty's so strong.\They have way too much magical power and talent to begin with.\S-S-S...\S-So cool! response:	On second thought, maybe the shrimp really is just a small-time lame-o.
context: And yet, he wants to become the Wizard King, huh?\Looks like we've got a strange one on our hands.\Bah... ha...\Man, royalty's so strong.\They have way too much magical power and talent to begin with.\S-S-S...\S-So cool!\On second thought, maybe the shrimp really is just a small-time lame-o. response:	No kidding. His opponent must've just let his guard down too much.
context: Looks like we've got a strange one on our hands.\Bah... ha...\Man, royalty's so strong.\They have way too much magical power and talent to begin with.\S-S-S...\S-So cool!\On second thought, maybe the shrimp really is just a small-time lame-o.\No kidding. His opponent must've just let his guard down too much. response:	Yuno, wasn't it?
context: Bah... ha...\Man, royalty's so strong.\They have way too much magical power and talent to begin with.\S-S-S...\S-So cool!\On second thought, maybe the shrimp really is just a small-time lame-o.\No kidding. His opponent must've just let his guard down too much.\Yuno, wasn't it? response:	You seem to be having a hard time finding an opponent.
context: Man, royalty's so strong.\They have way too much magical power and talent to begin with.\S-S-S...\S-So cool!\On second thought, maybe the shrimp really is just a small-time lame-o.\No kidding. His opponent must've just let his guard down too much.\Yuno, wasn't it?\You seem to be having a hard time finding an opponent. response:	Why don't you pair up with me?
context: They have way too much magical power and talent to begin with.\S-S-S...\S-So cool!\On second thought, maybe the shrimp really is just a small-time lame-o.\No kidding. His opponent must've just let his guard down too much.\Yuno, wasn't it?\You seem to be having a hard time finding an opponent.\Why don't you pair up with me? response:	Isn't that...
context: S-S-S...\S-So cool!\On second thought, maybe the shrimp really is just a small-time lame-o.\No kidding. His opponent must've just let his guard down too much.\Yuno, wasn't it?\You seem to be having a hard time finding an opponent.\Why don't you pair up with me?\Isn't that... response:	Salim?
context: S-So cool!\On second thought, maybe the shrimp really is just a small-time lame-o.\No kidding. His opponent must've just let his guard down too much.\Yuno, wasn't it?\You seem to be having a hard time finding an opponent.\Why don't you pair up with me?\Isn't that...\Salim? response:	From the famous Hapshass family?
context: On second thought, maybe the shrimp really is just a small-time lame-o.\No kidding. His opponent must've just let his guard down too much.\Yuno, wasn't it?\You seem to be having a hard time finding an opponent.\Why don't you pair up with me?\Isn't that...\Salim?\From the famous Hapshass family? response:	You may have been chosen by the four-leaf, but you are no noble.
context: No kidding. His opponent must've just let his guard down too much.\Yuno, wasn't it?\You seem to be having a hard time finding an opponent.\Why don't you pair up with me?\Isn't that...\Salim?\From the famous Hapshass family?\You may have been chosen by the four-leaf, but you are no noble. response:	I'll show you just how far below us nobles you are, both in status and power.
context: Yuno, wasn't it?\You seem to be having a hard time finding an opponent.\Why don't you pair up with me?\Isn't that...\Salim?\From the famous Hapshass family?\You may have been chosen by the four-leaf, but you are no noble.\I'll show you just how far below us nobles you are, both in status and power. response:	Oh, and of course, in wealth, too.
context: You seem to be having a hard time finding an opponent.\Why don't you pair up with me?\Isn't that...\Salim?\From the famous Hapshass family?\You may have been chosen by the four-leaf, but you are no noble.\I'll show you just how far below us nobles you are, both in status and power.\Oh, and of course, in wealth, too. response:	Begin!
context: Why don't you pair up with me?\Isn't that...\Salim?\From the famous Hapshass family?\You may have been chosen by the four-leaf, but you are no noble.\I'll show you just how far below us nobles you are, both in status and power.\Oh, and of course, in wealth, too.\Begin! response:	You should know that it's an honor just to be able to fight
context: Isn't that...\Salim?\From the famous Hapshass family?\You may have been chosen by the four-leaf, but you are no noble.\I'll show you just how far below us nobles you are, both in status and power.\Oh, and of course, in wealth, too.\Begin!\You should know that it's an honor just to be able to fight response:	the great Salim de Hapshass.
context: Salim?\From the famous Hapshass family?\You may have been chosen by the four-leaf, but you are no noble.\I'll show you just how far below us nobles you are, both in status and power.\Oh, and of course, in wealth, too.\Begin!\You should know that it's an honor just to be able to fight\the great Salim de Hapshass. response:	You can tell the tale for the rest of your life when you go back to your village.
context: From the famous Hapshass family?\You may have been chosen by the four-leaf, but you are no noble.\I'll show you just how far below us nobles you are, both in status and power.\Oh, and of course, in wealth, too.\Begin!\You should know that it's an honor just to be able to fight\the great Salim de Hapshass.\You can tell the tale for the rest of your life when you go back to your village. response:	The Holy Lightning Rising Salim.
context: You may have been chosen by the four-leaf, but you are no noble.\I'll show you just how far below us nobles you are, both in status and power.\Oh, and of course, in wealth, too.\Begin!\You should know that it's an honor just to be able to fight\the great Salim de Hapshass.\You can tell the tale for the rest of your life when you go back to your village.\The Holy Lightning Rising Salim. response:	Yuno...
context: I'll show you just how far below us nobles you are, both in status and power.\Oh, and of course, in wealth, too.\Begin!\You should know that it's an honor just to be able to fight\the great Salim de Hapshass.\You can tell the tale for the rest of your life when you go back to your village.\The Holy Lightning Rising Salim.\Yuno... response:	I'll even pay for your trip back home.
context: Oh, and of course, in wealth, too.\Begin!\You should know that it's an honor just to be able to fight\the great Salim de Hapshass.\You can tell the tale for the rest of your life when you go back to your village.\The Holy Lightning Rising Salim.\Yuno...\I'll even pay for your trip back home. response:	Wind Magic: Towering Tornado.
context: Begin!\You should know that it's an honor just to be able to fight\the great Salim de Hapshass.\You can tell the tale for the rest of your life when you go back to your village.\The Holy Lightning Rising Salim.\Yuno...\I'll even pay for your trip back home.\Wind Magic: Towering Tornado. response:	Salim, a noble, was defeated in an instant!
context: You should know that it's an honor just to be able to fight\the great Salim de Hapshass.\You can tell the tale for the rest of your life when you go back to your village.\The Holy Lightning Rising Salim.\Yuno...\I'll even pay for your trip back home.\Wind Magic: Towering Tornado.\Salim, a noble, was defeated in an instant! response:	Y-You can't be serious!
context: the great Salim de Hapshass.\You can tell the tale for the rest of your life when you go back to your village.\The Holy Lightning Rising Salim.\Yuno...\I'll even pay for your trip back home.\Wind Magic: Towering Tornado.\Salim, a noble, was defeated in an instant!\Y-You can't be serious! response:	That was awesome!
context: You can tell the tale for the rest of your life when you go back to your village.\The Holy Lightning Rising Salim.\Yuno...\I'll even pay for your trip back home.\Wind Magic: Towering Tornado.\Salim, a noble, was defeated in an instant!\Y-You can't be serious!\That was awesome! response:	Oh?
context: The Holy Lightning Rising Salim.\Yuno...\I'll even pay for your trip back home.\Wind Magic: Towering Tornado.\Salim, a noble, was defeated in an instant!\Y-You can't be serious!\That was awesome!\Oh? response:	Amazing. I want to be his friend, too.
context: Yuno...\I'll even pay for your trip back home.\Wind Magic: Towering Tornado.\Salim, a noble, was defeated in an instant!\Y-You can't be serious!\That was awesome!\Oh?\Amazing. I want to be his friend, too. response:	Wow, not bad.
context: I'll even pay for your trip back home.\Wind Magic: Towering Tornado.\Salim, a noble, was defeated in an instant!\Y-You can't be serious!\That was awesome!\Oh?\Amazing. I want to be his friend, too.\Wow, not bad. response:	Yeah.
context: Wind Magic: Towering Tornado.\Salim, a noble, was defeated in an instant!\Y-You can't be serious!\That was awesome!\Oh?\Amazing. I want to be his friend, too.\Wow, not bad.\Yeah. response:	This concludes the exam.
context: Salim, a noble, was defeated in an instant!\Y-You can't be serious!\That was awesome!\Oh?\Amazing. I want to be his friend, too.\Wow, not bad.\Yeah.\This concludes the exam. response:	Now...
context: Y-You can't be serious!\That was awesome!\Oh?\Amazing. I want to be his friend, too.\Wow, not bad.\Yeah.\This concludes the exam.\Now... response:	Candidates whose numbers are called, please step forward.
context: That was awesome!\Oh?\Amazing. I want to be his friend, too.\Wow, not bad.\Yeah.\This concludes the exam.\Now...\Candidates whose numbers are called, please step forward. response:	The squad captains will raise their hands if they would like you
context: Oh?\Amazing. I want to be his friend, too.\Wow, not bad.\Yeah.\This concludes the exam.\Now...\Candidates whose numbers are called, please step forward.\The squad captains will raise their hands if they would like you response:	to join their squads.
