context: Piercing through the Macro sky, response:	A thunderbolt strikes the Earth
context: What should we do?\But if we can get our hands on their reaction weaponry or shipboard repair technology,\I'd like to see those miclone civilians again.\We would gain a great advantage over the Supervision Army.\Me too.\Okay.\But who could endure a mission requiring them to become miclones\and infiltrate this most unusual Macross ship? response:	That is a problem.
context: But if we can get our hands on their reaction weaponry or shipboard repair technology,\I'd like to see those miclone civilians again.\We would gain a great advantage over the Supervision Army.\Me too.\Okay.\But who could endure a mission requiring them to become miclones\and infiltrate this most unusual Macross ship?\That is a problem. response:	Please allow us to carry out this mission!
context: I'd like to see those miclone civilians again.\We would gain a great advantage over the Supervision Army.\Me too.\Okay.\But who could endure a mission requiring them to become miclones\and infiltrate this most unusual Macross ship?\That is a problem.\Please allow us to carry out this mission! response:	You three?
context: We would gain a great advantage over the Supervision Army.\Me too.\Okay.\But who could endure a mission requiring them to become miclones\and infiltrate this most unusual Macross ship?\That is a problem.\Please allow us to carry out this mission!\You three? response:	Yes, sir!
context: Me too.\Okay.\But who could endure a mission requiring them to become miclones\and infiltrate this most unusual Macross ship?\That is a problem.\Please allow us to carry out this mission!\You three?\Yes, sir! response:	Maybe... Maybe we should try your plan after all.
context: Okay.\But who could endure a mission requiring them to become miclones\and infiltrate this most unusual Macross ship?\That is a problem.\Please allow us to carry out this mission!\You three?\Yes, sir!\Maybe... Maybe we should try your plan after all. response:	Look, don't force yourself.
context: But who could endure a mission requiring them to become miclones\and infiltrate this most unusual Macross ship?\That is a problem.\Please allow us to carry out this mission!\You three?\Yes, sir!\Maybe... Maybe we should try your plan after all.\Look, don't force yourself. response:	This video could change the course of human history.
context: and infiltrate this most unusual Macross ship?\That is a problem.\Please allow us to carry out this mission!\You three?\Yes, sir!\Maybe... Maybe we should try your plan after all.\Look, don't force yourself.\This video could change the course of human history. response:	It's my duty as a soldier to take it back.
context: That is a problem.\Please allow us to carry out this mission!\You three?\Yes, sir!\Maybe... Maybe we should try your plan after all.\Look, don't force yourself.\This video could change the course of human history.\It's my duty as a soldier to take it back. response:	And I'll do whatever it takes.
context: Please allow us to carry out this mission!\You three?\Yes, sir!\Maybe... Maybe we should try your plan after all.\Look, don't force yourself.\This video could change the course of human history.\It's my duty as a soldier to take it back.\And I'll do whatever it takes. response:	Way to go, Lt. Hayase!
context: You three?\Yes, sir!\Maybe... Maybe we should try your plan after all.\Look, don't force yourself.\This video could change the course of human history.\It's my duty as a soldier to take it back.\And I'll do whatever it takes.\Way to go, Lt. Hayase! response:	Duty, Duty! Why, it's so honorable of you...
context: Yes, sir!\Maybe... Maybe we should try your plan after all.\Look, don't force yourself.\This video could change the course of human history.\It's my duty as a soldier to take it back.\And I'll do whatever it takes.\Way to go, Lt. Hayase!\Duty, Duty! Why, it's so honorable of you... response:	Hey, you're a soldier too!
context: Maybe... Maybe we should try your plan after all.\Look, don't force yourself.\This video could change the course of human history.\It's my duty as a soldier to take it back.\And I'll do whatever it takes.\Way to go, Lt. Hayase!\Duty, Duty! Why, it's so honorable of you...\Hey, you're a soldier too! response:	Now are you going to do this or not?
context: Look, don't force yourself.\This video could change the course of human history.\It's my duty as a soldier to take it back.\And I'll do whatever it takes.\Way to go, Lt. Hayase!\Duty, Duty! Why, it's so honorable of you...\Hey, you're a soldier too!\Now are you going to do this or not? response:	I was the one who suggested it, remember?
context: This video could change the course of human history.\It's my duty as a soldier to take it back.\And I'll do whatever it takes.\Way to go, Lt. Hayase!\Duty, Duty! Why, it's so honorable of you...\Hey, you're a soldier too!\Now are you going to do this or not?\I was the one who suggested it, remember? response:	He's earlier than I expected!
context: It's my duty as a soldier to take it back.\And I'll do whatever it takes.\Way to go, Lt. Hayase!\Duty, Duty! Why, it's so honorable of you...\Hey, you're a soldier too!\Now are you going to do this or not?\I was the one who suggested it, remember?\He's earlier than I expected! response:	Kakizaki, get ready by the door!
context: And I'll do whatever it takes.\Way to go, Lt. Hayase!\Duty, Duty! Why, it's so honorable of you...\Hey, you're a soldier too!\Now are you going to do this or not?\I was the one who suggested it, remember?\He's earlier than I expected!\Kakizaki, get ready by the door! response:	Yes, ma'am!
context: Way to go, Lt. Hayase!\Duty, Duty! Why, it's so honorable of you...\Hey, you're a soldier too!\Now are you going to do this or not?\I was the one who suggested it, remember?\He's earlier than I expected!\Kakizaki, get ready by the door!\Yes, ma'am! response:	Here goes. Ready?
context: Duty, Duty! Why, it's so honorable of you...\Hey, you're a soldier too!\Now are you going to do this or not?\I was the one who suggested it, remember?\He's earlier than I expected!\Kakizaki, get ready by the door!\Yes, ma'am!\Here goes. Ready? response:	Are you?
context: Hey, you're a soldier too!\Now are you going to do this or not?\I was the one who suggested it, remember?\He's earlier than I expected!\Kakizaki, get ready by the door!\Yes, ma'am!\Here goes. Ready?\Are you? response:	It worked!
context: Now are you going to do this or not?\I was the one who suggested it, remember?\He's earlier than I expected!\Kakizaki, get ready by the door!\Yes, ma'am!\Here goes. Ready?\Are you?\It worked! response:	Now!
context: I was the one who suggested it, remember?\He's earlier than I expected!\Kakizaki, get ready by the door!\Yes, ma'am!\Here goes. Ready?\Are you?\It worked!\Now! response:	Leader!
context: He's earlier than I expected!\Kakizaki, get ready by the door!\Yes, ma'am!\Here goes. Ready?\Are you?\It worked!\Now!\Leader! response:	It's me! Max!
context: Kakizaki, get ready by the door!\Yes, ma'am!\Here goes. Ready?\Are you?\It worked!\Now!\Leader!\It's me! Max! response:	Max?!
context: Yes, ma'am!\Here goes. Ready?\Are you?\It worked!\Now!\Leader!\It's me! Max!\Max?! response:	You're all right!
context: Here goes. Ready?\Are you?\It worked!\Now!\Leader!\It's me! Max!\Max?!\You're all right! response:	What's with the getup?
context: Are you?\It worked!\Now!\Leader!\It's me! Max!\Max?!\You're all right!\What's with the getup? response:	What the heck were you guys trying to do, Leader?
context: It worked!\Now!\Leader!\It's me! Max!\Max?!\You're all right!\What's with the getup?\What the heck were you guys trying to do, Leader? response:	I'll explain later. Let's get out of here, fast!
context: Now!\Leader!\It's me! Max!\Max?!\You're all right!\What's with the getup?\What the heck were you guys trying to do, Leader?\I'll explain later. Let's get out of here, fast! response:	Roger!
context: Leader!\It's me! Max!\Max?!\You're all right!\What's with the getup?\What the heck were you guys trying to do, Leader?\I'll explain later. Let's get out of here, fast!\Roger! response:	Hop on.
context: It's me! Max!\Max?!\You're all right!\What's with the getup?\What the heck were you guys trying to do, Leader?\I'll explain later. Let's get out of here, fast!\Roger!\Hop on. response:	Whoa, there...
context: Max?!\You're all right!\What's with the getup?\What the heck were you guys trying to do, Leader?\I'll explain later. Let's get out of here, fast!\Roger!\Hop on.\Whoa, there... response:	Kakizaki...
context: You're all right!\What's with the getup?\What the heck were you guys trying to do, Leader?\I'll explain later. Let's get out of here, fast!\Roger!\Hop on.\Whoa, there...\Kakizaki... response:	You go over here.
context: What's with the getup?\What the heck were you guys trying to do, Leader?\I'll explain later. Let's get out of here, fast!\Roger!\Hop on.\Whoa, there...\Kakizaki...\You go over here. response:	What?!
context: What the heck were you guys trying to do, Leader?\I'll explain later. Let's get out of here, fast!\Roger!\Hop on.\Whoa, there...\Kakizaki...\You go over here.\What?! response:	Three's a crowd, right?
context: I'll explain later. Let's get out of here, fast!\Roger!\Hop on.\Whoa, there...\Kakizaki...\You go over here.\What?!\Three's a crowd, right? response:	Can we really count on those three?
context: Roger!\Hop on.\Whoa, there...\Kakizaki...\You go over here.\What?!\Three's a crowd, right?\Can we really count on those three? response:	If it's just to get a glimpse of the inside of that ship,
context: Hop on.\Whoa, there...\Kakizaki...\You go over here.\What?!\Three's a crowd, right?\Can we really count on those three?\If it's just to get a glimpse of the inside of that ship, response:	then they should be up to the task.
context: Whoa, there...\Kakizaki...\You go over here.\What?!\Three's a crowd, right?\Can we really count on those three?\If it's just to get a glimpse of the inside of that ship,\then they should be up to the task. response:	I agree.
context: Kakizaki...\You go over here.\What?!\Three's a crowd, right?\Can we really count on those three?\If it's just to get a glimpse of the inside of that ship,\then they should be up to the task.\I agree. response:	I've been completely unable to comprehend the miclones' activities.
context: You go over here.\What?!\Three's a crowd, right?\Can we really count on those three?\If it's just to get a glimpse of the inside of that ship,\then they should be up to the task.\I agree.\I've been completely unable to comprehend the miclones' activities. response:	Still, I'm pretty surprised.
context: What?!\Three's a crowd, right?\Can we really count on those three?\If it's just to get a glimpse of the inside of that ship,\then they should be up to the task.\I agree.\I've been completely unable to comprehend the miclones' activities.\Still, I'm pretty surprised. response:	I was sure that other girl was your girlfriend.
context: Three's a crowd, right?\Can we really count on those three?\If it's just to get a glimpse of the inside of that ship,\then they should be up to the task.\I agree.\I've been completely unable to comprehend the miclones' activities.\Still, I'm pretty surprised.\I was sure that other girl was your girlfriend. response:	I had no idea you were into older women.
context: Can we really count on those three?\If it's just to get a glimpse of the inside of that ship,\then they should be up to the task.\I agree.\I've been completely unable to comprehend the miclones' activities.\Still, I'm pretty surprised.\I was sure that other girl was your girlfriend.\I had no idea you were into older women. response:	Give me a break!
context: If it's just to get a glimpse of the inside of that ship,\then they should be up to the task.\I agree.\I've been completely unable to comprehend the miclones' activities.\Still, I'm pretty surprised.\I was sure that other girl was your girlfriend.\I had no idea you were into older women.\Give me a break! response:	Right! It was just part of our plan to escape!
context: then they should be up to the task.\I agree.\I've been completely unable to comprehend the miclones' activities.\Still, I'm pretty surprised.\I was sure that other girl was your girlfriend.\I had no idea you were into older women.\Give me a break!\Right! It was just part of our plan to escape! response:	Don't worry. If we make it back to the Macross, I won't tell anyone.
context: I agree.\I've been completely unable to comprehend the miclones' activities.\Still, I'm pretty surprised.\I was sure that other girl was your girlfriend.\I had no idea you were into older women.\Give me a break!\Right! It was just part of our plan to escape!\Don't worry. If we make it back to the Macross, I won't tell anyone. response:	That's not it at all! You've got it all wrong!
context: I've been completely unable to comprehend the miclones' activities.\Still, I'm pretty surprised.\I was sure that other girl was your girlfriend.\I had no idea you were into older women.\Give me a break!\Right! It was just part of our plan to escape!\Don't worry. If we make it back to the Macross, I won't tell anyone.\That's not it at all! You've got it all wrong! response:	If you yell, they'll be sure to find us.
context: Still, I'm pretty surprised.\I was sure that other girl was your girlfriend.\I had no idea you were into older women.\Give me a break!\Right! It was just part of our plan to escape!\Don't worry. If we make it back to the Macross, I won't tell anyone.\That's not it at all! You've got it all wrong!\If you yell, they'll be sure to find us. response:	Okay, here we go.
context: I was sure that other girl was your girlfriend.\I had no idea you were into older women.\Give me a break!\Right! It was just part of our plan to escape!\Don't worry. If we make it back to the Macross, I won't tell anyone.\That's not it at all! You've got it all wrong!\If you yell, they'll be sure to find us.\Okay, here we go. response:	Muetema!
context: I had no idea you were into older women.\Give me a break!\Right! It was just part of our plan to escape!\Don't worry. If we make it back to the Macross, I won't tell anyone.\That's not it at all! You've got it all wrong!\If you yell, they'll be sure to find us.\Okay, here we go.\Muetema! response:	We've been spotted!
context: Give me a break!\Right! It was just part of our plan to escape!\Don't worry. If we make it back to the Macross, I won't tell anyone.\That's not it at all! You've got it all wrong!\If you yell, they'll be sure to find us.\Okay, here we go.\Muetema!\We've been spotted! response:	Adoua!
context: Right! It was just part of our plan to escape!\Don't worry. If we make it back to the Macross, I won't tell anyone.\That's not it at all! You've got it all wrong!\If you yell, they'll be sure to find us.\Okay, here we go.\Muetema!\We've been spotted!\Adoua! response:	Sorry about the bumpy ride!
context: Don't worry. If we make it back to the Macross, I won't tell anyone.\That's not it at all! You've got it all wrong!\If you yell, they'll be sure to find us.\Okay, here we go.\Muetema!\We've been spotted!\Adoua!\Sorry about the bumpy ride! response:	We understand!
context: That's not it at all! You've got it all wrong!\If you yell, they'll be sure to find us.\Okay, here we go.\Muetema!\We've been spotted!\Adoua!\Sorry about the bumpy ride!\We understand! response:	Commander Britai!
context: If you yell, they'll be sure to find us.\Okay, here we go.\Muetema!\We've been spotted!\Adoua!\Sorry about the bumpy ride!\We understand!\Commander Britai! response:	What is it?
context: Okay, here we go.\Muetema!\We've been spotted!\Adoua!\Sorry about the bumpy ride!\We understand!\Commander Britai!\What is it? response:	The prisoners have escaped!
context: Muetema!\We've been spotted!\Adoua!\Sorry about the bumpy ride!\We understand!\Commander Britai!\What is it?\The prisoners have escaped! response:	What did you say?!
context: We've been spotted!\Adoua!\Sorry about the bumpy ride!\We understand!\Commander Britai!\What is it?\The prisoners have escaped!\What did you say?! response:	Accursed miclones! What are they doing?
context: Adoua!\Sorry about the bumpy ride!\We understand!\Commander Britai!\What is it?\The prisoners have escaped!\What did you say?!\Accursed miclones! What are they doing? response:	You have no idea, sir.
context: Sorry about the bumpy ride!\We understand!\Commander Britai!\What is it?\The prisoners have escaped!\What did you say?!\Accursed miclones! What are they doing?\You have no idea, sir. response:	Capture them, no matter what it takes!
context: We understand!\Commander Britai!\What is it?\The prisoners have escaped!\What did you say?!\Accursed miclones! What are they doing?\You have no idea, sir.\Capture them, no matter what it takes! response:	Sir!
context: Commander Britai!\What is it?\The prisoners have escaped!\What did you say?!\Accursed miclones! What are they doing?\You have no idea, sir.\Capture them, no matter what it takes!\Sir! response:	Oh, no!
context: What is it?\The prisoners have escaped!\What did you say?!\Accursed miclones! What are they doing?\You have no idea, sir.\Capture them, no matter what it takes!\Sir!\Oh, no! response:	It's no good, sir. It won't move at all.
context: The prisoners have escaped!\What did you say?!\Accursed miclones! What are they doing?\You have no idea, sir.\Capture them, no matter what it takes!\Sir!\Oh, no!\It's no good, sir. It won't move at all. response:	Understood. What should we do?
context: What did you say?!\Accursed miclones! What are they doing?\You have no idea, sir.\Capture them, no matter what it takes!\Sir!\Oh, no!\It's no good, sir. It won't move at all.\Understood. What should we do? response:	We'll just have to make a break for it!
context: Accursed miclones! What are they doing?\You have no idea, sir.\Capture them, no matter what it takes!\Sir!\Oh, no!\It's no good, sir. It won't move at all.\Understood. What should we do?\We'll just have to make a break for it! response:	Max!
context: You have no idea, sir.\Capture them, no matter what it takes!\Sir!\Oh, no!\It's no good, sir. It won't move at all.\Understood. What should we do?\We'll just have to make a break for it!\Max! response:	Roger!
