context: Open your mind. Open your mind. response:	Far beyond the deep blue Earth, you and I shall meet...
context: Open your mind. Just as I've always dreamed.\Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\System error?\What did you say?\Yggdrasil's self-defense functions... response:	The energy transfer system is down!
context: Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\System error?\What did you say?\Yggdrasil's self-defense functions...\The energy transfer system is down! response:	Put the sub-system into backup mode! Rebooting the main system!
context: I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\System error?\What did you say?\Yggdrasil's self-defense functions...\The energy transfer system is down!\Put the sub-system into backup mode! Rebooting the main system! response:	It's no good.
context: They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\System error?\What did you say?\Yggdrasil's self-defense functions...\The energy transfer system is down!\Put the sub-system into backup mode! Rebooting the main system!\It's no good. response:	The massive gravitational pulse observed earlier...
context: The sky is so blue...\System error?\What did you say?\Yggdrasil's self-defense functions...\The energy transfer system is down!\Put the sub-system into backup mode! Rebooting the main system!\It's no good.\The massive gravitational pulse observed earlier... response:	Impossible... how could this be happening?
context: System error?\What did you say?\Yggdrasil's self-defense functions...\The energy transfer system is down!\Put the sub-system into backup mode! Rebooting the main system!\It's no good.\The massive gravitational pulse observed earlier...\Impossible... how could this be happening? response:	At this rate, Yggdrasil will soon be vulnerable to attack.
context: What did you say?\Yggdrasil's self-defense functions...\The energy transfer system is down!\Put the sub-system into backup mode! Rebooting the main system!\It's no good.\The massive gravitational pulse observed earlier...\Impossible... how could this be happening?\At this rate, Yggdrasil will soon be vulnerable to attack. response:	Due to the effects of a gravitational pulse on Earth...
context: Yggdrasil's self-defense functions...\The energy transfer system is down!\Put the sub-system into backup mode! Rebooting the main system!\It's no good.\The massive gravitational pulse observed earlier...\Impossible... how could this be happening?\At this rate, Yggdrasil will soon be vulnerable to attack.\Due to the effects of a gravitational pulse on Earth... response:	Combat Division, prepare for an attack on the demons in defense of Yggdrasil!
context: The energy transfer system is down!\Put the sub-system into backup mode! Rebooting the main system!\It's no good.\The massive gravitational pulse observed earlier...\Impossible... how could this be happening?\At this rate, Yggdrasil will soon be vulnerable to attack.\Due to the effects of a gravitational pulse on Earth...\Combat Division, prepare for an attack on the demons in defense of Yggdrasil! response:	Repeat, Combat Division...
context: Put the sub-system into backup mode! Rebooting the main system!\It's no good.\The massive gravitational pulse observed earlier...\Impossible... how could this be happening?\At this rate, Yggdrasil will soon be vulnerable to attack.\Due to the effects of a gravitational pulse on Earth...\Combat Division, prepare for an attack on the demons in defense of Yggdrasil!\Repeat, Combat Division... response:	Do you understand the plan of action?
context: It's no good.\The massive gravitational pulse observed earlier...\Impossible... how could this be happening?\At this rate, Yggdrasil will soon be vulnerable to attack.\Due to the effects of a gravitational pulse on Earth...\Combat Division, prepare for an attack on the demons in defense of Yggdrasil!\Repeat, Combat Division...\Do you understand the plan of action? response:	Yes.
context: The massive gravitational pulse observed earlier...\Impossible... how could this be happening?\At this rate, Yggdrasil will soon be vulnerable to attack.\Due to the effects of a gravitational pulse on Earth...\Combat Division, prepare for an attack on the demons in defense of Yggdrasil!\Repeat, Combat Division...\Do you understand the plan of action?\Yes. response:	Urd has unleashed her demonic powers, and become the Lord of Terror.
context: Impossible... how could this be happening?\At this rate, Yggdrasil will soon be vulnerable to attack.\Due to the effects of a gravitational pulse on Earth...\Combat Division, prepare for an attack on the demons in defense of Yggdrasil!\Repeat, Combat Division...\Do you understand the plan of action?\Yes.\Urd has unleashed her demonic powers, and become the Lord of Terror. response:	Unless we take action now...
context: At this rate, Yggdrasil will soon be vulnerable to attack.\Due to the effects of a gravitational pulse on Earth...\Combat Division, prepare for an attack on the demons in defense of Yggdrasil!\Repeat, Combat Division...\Do you understand the plan of action?\Yes.\Urd has unleashed her demonic powers, and become the Lord of Terror.\Unless we take action now... response:	So I must defeat Urd before that happens...
context: Due to the effects of a gravitational pulse on Earth...\Combat Division, prepare for an attack on the demons in defense of Yggdrasil!\Repeat, Combat Division...\Do you understand the plan of action?\Yes.\Urd has unleashed her demonic powers, and become the Lord of Terror.\Unless we take action now...\So I must defeat Urd before that happens... response:	Can you do it?
context: Combat Division, prepare for an attack on the demons in defense of Yggdrasil!\Repeat, Combat Division...\Do you understand the plan of action?\Yes.\Urd has unleashed her demonic powers, and become the Lord of Terror.\Unless we take action now...\So I must defeat Urd before that happens...\Can you do it? response:	If defeating her is my duty...
context: Repeat, Combat Division...\Do you understand the plan of action?\Yes.\Urd has unleashed her demonic powers, and become the Lord of Terror.\Unless we take action now...\So I must defeat Urd before that happens...\Can you do it?\If defeating her is my duty... response:	That power surge...it couldn't be...
context: Do you understand the plan of action?\Yes.\Urd has unleashed her demonic powers, and become the Lord of Terror.\Unless we take action now...\So I must defeat Urd before that happens...\Can you do it?\If defeating her is my duty...\That power surge...it couldn't be... response:	Ah! The Savior of the World Arrives with the Sound of the Flute?
context: Yes.\Urd has unleashed her demonic powers, and become the Lord of Terror.\Unless we take action now...\So I must defeat Urd before that happens...\Can you do it?\If defeating her is my duty...\That power surge...it couldn't be...\Ah! The Savior of the World Arrives with the Sound of the Flute? response:	Unrestricted, the power of a 1st class goddess...
context: Urd has unleashed her demonic powers, and become the Lord of Terror.\Unless we take action now...\So I must defeat Urd before that happens...\Can you do it?\If defeating her is my duty...\That power surge...it couldn't be...\Ah! The Savior of the World Arrives with the Sound of the Flute?\Unrestricted, the power of a 1st class goddess... response:	If I were to remove the seal on that power...
context: Unless we take action now...\So I must defeat Urd before that happens...\Can you do it?\If defeating her is my duty...\That power surge...it couldn't be...\Ah! The Savior of the World Arrives with the Sound of the Flute?\Unrestricted, the power of a 1st class goddess...\If I were to remove the seal on that power... response:	Big Sister, breaking your seal without permission is a huge offense!
context: So I must defeat Urd before that happens...\Can you do it?\If defeating her is my duty...\That power surge...it couldn't be...\Ah! The Savior of the World Arrives with the Sound of the Flute?\Unrestricted, the power of a 1st class goddess...\If I were to remove the seal on that power...\Big Sister, breaking your seal without permission is a huge offense! response:	And also a chance of saving Keiichi...
context: Can you do it?\If defeating her is my duty...\That power surge...it couldn't be...\Ah! The Savior of the World Arrives with the Sound of the Flute?\Unrestricted, the power of a 1st class goddess...\If I were to remove the seal on that power...\Big Sister, breaking your seal without permission is a huge offense!\And also a chance of saving Keiichi... response:	You might not even get away with just a license revocation!
context: If defeating her is my duty...\That power surge...it couldn't be...\Ah! The Savior of the World Arrives with the Sound of the Flute?\Unrestricted, the power of a 1st class goddess...\If I were to remove the seal on that power...\Big Sister, breaking your seal without permission is a huge offense!\And also a chance of saving Keiichi...\You might not even get away with just a license revocation! response:	My sealed power...
context: That power surge...it couldn't be...\Ah! The Savior of the World Arrives with the Sound of the Flute?\Unrestricted, the power of a 1st class goddess...\If I were to remove the seal on that power...\Big Sister, breaking your seal without permission is a huge offense!\And also a chance of saving Keiichi...\You might not even get away with just a license revocation!\My sealed power... response:	Return to me!
context: Ah! The Savior of the World Arrives with the Sound of the Flute?\Unrestricted, the power of a 1st class goddess...\If I were to remove the seal on that power...\Big Sister, breaking your seal without permission is a huge offense!\And also a chance of saving Keiichi...\You might not even get away with just a license revocation!\My sealed power...\Return to me! response:	In a flash of light!
context: Unrestricted, the power of a 1st class goddess...\If I were to remove the seal on that power...\Big Sister, breaking your seal without permission is a huge offense!\And also a chance of saving Keiichi...\You might not even get away with just a license revocation!\My sealed power...\Return to me!\In a flash of light! response:	Big Sister...
context: If I were to remove the seal on that power...\Big Sister, breaking your seal without permission is a huge offense!\And also a chance of saving Keiichi...\You might not even get away with just a license revocation!\My sealed power...\Return to me!\In a flash of light!\Big Sister... response:	Belldandy has dared to break her power seal.
context: Big Sister, breaking your seal without permission is a huge offense!\And also a chance of saving Keiichi...\You might not even get away with just a license revocation!\My sealed power...\Return to me!\In a flash of light!\Big Sister...\Belldandy has dared to break her power seal. response:	I'm putting the attack on hold for now.
context: And also a chance of saving Keiichi...\You might not even get away with just a license revocation!\My sealed power...\Return to me!\In a flash of light!\Big Sister...\Belldandy has dared to break her power seal.\I'm putting the attack on hold for now. response:	1st class goddess, special duty category, Lind...
context: You might not even get away with just a license revocation!\My sealed power...\Return to me!\In a flash of light!\Big Sister...\Belldandy has dared to break her power seal.\I'm putting the attack on hold for now.\1st class goddess, special duty category, Lind... response:	You are to remain in combat mode. Stand by until you receive new orders.
context: My sealed power...\Return to me!\In a flash of light!\Big Sister...\Belldandy has dared to break her power seal.\I'm putting the attack on hold for now.\1st class goddess, special duty category, Lind...\You are to remain in combat mode. Stand by until you receive new orders. response:	Understood.
context: Return to me!\In a flash of light!\Big Sister...\Belldandy has dared to break her power seal.\I'm putting the attack on hold for now.\1st class goddess, special duty category, Lind...\You are to remain in combat mode. Stand by until you receive new orders.\Understood. response:	I just hope that this can resolve everything.
context: In a flash of light!\Big Sister...\Belldandy has dared to break her power seal.\I'm putting the attack on hold for now.\1st class goddess, special duty category, Lind...\You are to remain in combat mode. Stand by until you receive new orders.\Understood.\I just hope that this can resolve everything. response:	Even at full power, I'm still being jammed.
context: Big Sister...\Belldandy has dared to break her power seal.\I'm putting the attack on hold for now.\1st class goddess, special duty category, Lind...\You are to remain in combat mode. Stand by until you receive new orders.\Understood.\I just hope that this can resolve everything.\Even at full power, I'm still being jammed. response:	That's what's keeping me from locating Urd and the others.
context: Belldandy has dared to break her power seal.\I'm putting the attack on hold for now.\1st class goddess, special duty category, Lind...\You are to remain in combat mode. Stand by until you receive new orders.\Understood.\I just hope that this can resolve everything.\Even at full power, I'm still being jammed.\That's what's keeping me from locating Urd and the others. response:	But the moment she uses her powers, there should be a gravitational pulse.
context: I'm putting the attack on hold for now.\1st class goddess, special duty category, Lind...\You are to remain in combat mode. Stand by until you receive new orders.\Understood.\I just hope that this can resolve everything.\Even at full power, I'm still being jammed.\That's what's keeping me from locating Urd and the others.\But the moment she uses her powers, there should be a gravitational pulse. response:	As long as I don't miss that moment, I should be able to find her.
context: 1st class goddess, special duty category, Lind...\You are to remain in combat mode. Stand by until you receive new orders.\Understood.\I just hope that this can resolve everything.\Even at full power, I'm still being jammed.\That's what's keeping me from locating Urd and the others.\But the moment she uses her powers, there should be a gravitational pulse.\As long as I don't miss that moment, I should be able to find her. response:	Both Keiichi and Urd...
context: You are to remain in combat mode. Stand by until you receive new orders.\Understood.\I just hope that this can resolve everything.\Even at full power, I'm still being jammed.\That's what's keeping me from locating Urd and the others.\But the moment she uses her powers, there should be a gravitational pulse.\As long as I don't miss that moment, I should be able to find her.\Both Keiichi and Urd... response:	I'm going to save them no matter what.
context: Understood.\I just hope that this can resolve everything.\Even at full power, I'm still being jammed.\That's what's keeping me from locating Urd and the others.\But the moment she uses her powers, there should be a gravitational pulse.\As long as I don't miss that moment, I should be able to find her.\Both Keiichi and Urd...\I'm going to save them no matter what. response:	Please have mercy on me!
context: I just hope that this can resolve everything.\Even at full power, I'm still being jammed.\That's what's keeping me from locating Urd and the others.\But the moment she uses her powers, there should be a gravitational pulse.\As long as I don't miss that moment, I should be able to find her.\Both Keiichi and Urd...\I'm going to save them no matter what.\Please have mercy on me! response:	Oh, shut up.
context: Even at full power, I'm still being jammed.\That's what's keeping me from locating Urd and the others.\But the moment she uses her powers, there should be a gravitational pulse.\As long as I don't miss that moment, I should be able to find her.\Both Keiichi and Urd...\I'm going to save them no matter what.\Please have mercy on me!\Oh, shut up. response:	Just take your medicine and think about how you messed up!
context: That's what's keeping me from locating Urd and the others.\But the moment she uses her powers, there should be a gravitational pulse.\As long as I don't miss that moment, I should be able to find her.\Both Keiichi and Urd...\I'm going to save them no matter what.\Please have mercy on me!\Oh, shut up.\Just take your medicine and think about how you messed up! response:	You demon!
context: But the moment she uses her powers, there should be a gravitational pulse.\As long as I don't miss that moment, I should be able to find her.\Both Keiichi and Urd...\I'm going to save them no matter what.\Please have mercy on me!\Oh, shut up.\Just take your medicine and think about how you messed up!\You demon! response:	Really...
context: As long as I don't miss that moment, I should be able to find her.\Both Keiichi and Urd...\I'm going to save them no matter what.\Please have mercy on me!\Oh, shut up.\Just take your medicine and think about how you messed up!\You demon!\Really... response:	Thanks to your incompetence as a servant...
context: Both Keiichi and Urd...\I'm going to save them no matter what.\Please have mercy on me!\Oh, shut up.\Just take your medicine and think about how you messed up!\You demon!\Really...\Thanks to your incompetence as a servant... response:	Listen, Urd!
context: I'm going to save them no matter what.\Please have mercy on me!\Oh, shut up.\Just take your medicine and think about how you messed up!\You demon!\Really...\Thanks to your incompetence as a servant...\Listen, Urd! response:	If you don't cut it out, you'll be in big trouble! Wake up, for crying out loud!
context: Please have mercy on me!\Oh, shut up.\Just take your medicine and think about how you messed up!\You demon!\Really...\Thanks to your incompetence as a servant...\Listen, Urd!\If you don't cut it out, you'll be in big trouble! Wake up, for crying out loud! response:	Wake up, did you say?
context: Oh, shut up.\Just take your medicine and think about how you messed up!\You demon!\Really...\Thanks to your incompetence as a servant...\Listen, Urd!\If you don't cut it out, you'll be in big trouble! Wake up, for crying out loud!\Wake up, did you say? response:	That's right...
context: Just take your medicine and think about how you messed up!\You demon!\Really...\Thanks to your incompetence as a servant...\Listen, Urd!\If you don't cut it out, you'll be in big trouble! Wake up, for crying out loud!\Wake up, did you say?\That's right... response:	I've awakened all right... to who I really am!
context: You demon!\Really...\Thanks to your incompetence as a servant...\Listen, Urd!\If you don't cut it out, you'll be in big trouble! Wake up, for crying out loud!\Wake up, did you say?\That's right...\I've awakened all right... to who I really am! response:	Don't tell me you're going to use the Ultimate Destruction Program...
context: Really...\Thanks to your incompetence as a servant...\Listen, Urd!\If you don't cut it out, you'll be in big trouble! Wake up, for crying out loud!\Wake up, did you say?\That's right...\I've awakened all right... to who I really am!\Don't tell me you're going to use the Ultimate Destruction Program... response:	Ultimate Destruction Program?
context: Thanks to your incompetence as a servant...\Listen, Urd!\If you don't cut it out, you'll be in big trouble! Wake up, for crying out loud!\Wake up, did you say?\That's right...\I've awakened all right... to who I really am!\Don't tell me you're going to use the Ultimate Destruction Program...\Ultimate Destruction Program? response:	I'm saved!
context: Listen, Urd!\If you don't cut it out, you'll be in big trouble! Wake up, for crying out loud!\Wake up, did you say?\That's right...\I've awakened all right... to who I really am!\Don't tell me you're going to use the Ultimate Destruction Program...\Ultimate Destruction Program?\I'm saved! response:	Hey, servant, what's this Ultimate Destruction Program?
context: If you don't cut it out, you'll be in big trouble! Wake up, for crying out loud!\Wake up, did you say?\That's right...\I've awakened all right... to who I really am!\Don't tell me you're going to use the Ultimate Destruction Program...\Ultimate Destruction Program?\I'm saved!\Hey, servant, what's this Ultimate Destruction Program? response:	Uh...well...I've never heard of it before, either.
context: Wake up, did you say?\That's right...\I've awakened all right... to who I really am!\Don't tell me you're going to use the Ultimate Destruction Program...\Ultimate Destruction Program?\I'm saved!\Hey, servant, what's this Ultimate Destruction Program?\Uh...well...I've never heard of it before, either. response:	Darn, so they didn't know about it.
context: That's right...\I've awakened all right... to who I really am!\Don't tell me you're going to use the Ultimate Destruction Program...\Ultimate Destruction Program?\I'm saved!\Hey, servant, what's this Ultimate Destruction Program?\Uh...well...I've never heard of it before, either.\Darn, so they didn't know about it. response:	Then why don't I just ask him directly by scanning his mind?
context: I've awakened all right... to who I really am!\Don't tell me you're going to use the Ultimate Destruction Program...\Ultimate Destruction Program?\I'm saved!\Hey, servant, what's this Ultimate Destruction Program?\Uh...well...I've never heard of it before, either.\Darn, so they didn't know about it.\Then why don't I just ask him directly by scanning his mind? response:	My power shall connect your mind with my mind...
context: Don't tell me you're going to use the Ultimate Destruction Program...\Ultimate Destruction Program?\I'm saved!\Hey, servant, what's this Ultimate Destruction Program?\Uh...well...I've never heard of it before, either.\Darn, so they didn't know about it.\Then why don't I just ask him directly by scanning his mind?\My power shall connect your mind with my mind... response:	Two minds on a date!
context: Ultimate Destruction Program?\I'm saved!\Hey, servant, what's this Ultimate Destruction Program?\Uh...well...I've never heard of it before, either.\Darn, so they didn't know about it.\Then why don't I just ask him directly by scanning his mind?\My power shall connect your mind with my mind...\Two minds on a date! response:	I'll die before I tell you anything!
context: I'm saved!\Hey, servant, what's this Ultimate Destruction Program?\Uh...well...I've never heard of it before, either.\Darn, so they didn't know about it.\Then why don't I just ask him directly by scanning his mind?\My power shall connect your mind with my mind...\Two minds on a date!\I'll die before I tell you anything! response:	Don't tell me he can throw up a mind shield?
context: Hey, servant, what's this Ultimate Destruction Program?\Uh...well...I've never heard of it before, either.\Darn, so they didn't know about it.\Then why don't I just ask him directly by scanning his mind?\My power shall connect your mind with my mind...\Two minds on a date!\I'll die before I tell you anything!\Don't tell me he can throw up a mind shield? response:	Come to think of it, I don't know much about it, either.
context: Uh...well...I've never heard of it before, either.\Darn, so they didn't know about it.\Then why don't I just ask him directly by scanning his mind?\My power shall connect your mind with my mind...\Two minds on a date!\I'll die before I tell you anything!\Don't tell me he can throw up a mind shield?\Come to think of it, I don't know much about it, either. response:	If that's the case, you should've told me!
context: Darn, so they didn't know about it.\Then why don't I just ask him directly by scanning his mind?\My power shall connect your mind with my mind...\Two minds on a date!\I'll die before I tell you anything!\Don't tell me he can throw up a mind shield?\Come to think of it, I don't know much about it, either.\If that's the case, you should've told me! response:	You made me use unnecessary power.
context: Then why don't I just ask him directly by scanning his mind?\My power shall connect your mind with my mind...\Two minds on a date!\I'll die before I tell you anything!\Don't tell me he can throw up a mind shield?\Come to think of it, I don't know much about it, either.\If that's the case, you should've told me!\You made me use unnecessary power. response:	Code confirmed!
context: My power shall connect your mind with my mind...\Two minds on a date!\I'll die before I tell you anything!\Don't tell me he can throw up a mind shield?\Come to think of it, I don't know much about it, either.\If that's the case, you should've told me!\You made me use unnecessary power.\Code confirmed! response:	I will now proceed to explain the Ultimate Destruction Program.
context: Two minds on a date!\I'll die before I tell you anything!\Don't tell me he can throw up a mind shield?\Come to think of it, I don't know much about it, either.\If that's the case, you should've told me!\You made me use unnecessary power.\Code confirmed!\I will now proceed to explain the Ultimate Destruction Program. response:	Explanation of the program's operation.
context: I'll die before I tell you anything!\Don't tell me he can throw up a mind shield?\Come to think of it, I don't know much about it, either.\If that's the case, you should've told me!\You made me use unnecessary power.\Code confirmed!\I will now proceed to explain the Ultimate Destruction Program.\Explanation of the program's operation. response:	First...
context: Don't tell me he can throw up a mind shield?\Come to think of it, I don't know much about it, either.\If that's the case, you should've told me!\You made me use unnecessary power.\Code confirmed!\I will now proceed to explain the Ultimate Destruction Program.\Explanation of the program's operation.\First... response:	The Ultimate Destruction Program was...
context: Come to think of it, I don't know much about it, either.\If that's the case, you should've told me!\You made me use unnecessary power.\Code confirmed!\I will now proceed to explain the Ultimate Destruction Program.\Explanation of the program's operation.\First...\The Ultimate Destruction Program was... response:	In other words, it will lead to the annihilation of all human life on Earth.
context: If that's the case, you should've told me!\You made me use unnecessary power.\Code confirmed!\I will now proceed to explain the Ultimate Destruction Program.\Explanation of the program's operation.\First...\The Ultimate Destruction Program was...\In other words, it will lead to the annihilation of all human life on Earth. response:	I don't believe this! Picking such an uninspired place to meet me!
context: You made me use unnecessary power.\Code confirmed!\I will now proceed to explain the Ultimate Destruction Program.\Explanation of the program's operation.\First...\The Ultimate Destruction Program was...\In other words, it will lead to the annihilation of all human life on Earth.\I don't believe this! Picking such an uninspired place to meet me! response:	If you're going to make me wait, at least pick a 5-star restaurant or a swanky bar!
context: Code confirmed!\I will now proceed to explain the Ultimate Destruction Program.\Explanation of the program's operation.\First...\The Ultimate Destruction Program was...\In other words, it will lead to the annihilation of all human life on Earth.\I don't believe this! Picking such an uninspired place to meet me!\If you're going to make me wait, at least pick a 5-star restaurant or a swanky bar! response:	You could've been more thoughtful!
context: I will now proceed to explain the Ultimate Destruction Program.\Explanation of the program's operation.\First...\The Ultimate Destruction Program was...\In other words, it will lead to the annihilation of all human life on Earth.\I don't believe this! Picking such an uninspired place to meet me!\If you're going to make me wait, at least pick a 5-star restaurant or a swanky bar!\You could've been more thoughtful! response:	'Famous loyal dog' or not, making me wait in front of some pooch's statue...
context: Explanation of the program's operation.\First...\The Ultimate Destruction Program was...\In other words, it will lead to the annihilation of all human life on Earth.\I don't believe this! Picking such an uninspired place to meet me!\If you're going to make me wait, at least pick a 5-star restaurant or a swanky bar!\You could've been more thoughtful!\'Famous loyal dog' or not, making me wait in front of some pooch's statue... response:	Who in the world do you think you are?
context: First...\The Ultimate Destruction Program was...\In other words, it will lead to the annihilation of all human life on Earth.\I don't believe this! Picking such an uninspired place to meet me!\If you're going to make me wait, at least pick a 5-star restaurant or a swanky bar!\You could've been more thoughtful!\'Famous loyal dog' or not, making me wait in front of some pooch's statue...\Who in the world do you think you are? response:	Now what do I do?
context: The Ultimate Destruction Program was...\In other words, it will lead to the annihilation of all human life on Earth.\I don't believe this! Picking such an uninspired place to meet me!\If you're going to make me wait, at least pick a 5-star restaurant or a swanky bar!\You could've been more thoughtful!\'Famous loyal dog' or not, making me wait in front of some pooch's statue...\Who in the world do you think you are?\Now what do I do? response:	How's he going to find me now?
context: In other words, it will lead to the annihilation of all human life on Earth.\I don't believe this! Picking such an uninspired place to meet me!\If you're going to make me wait, at least pick a 5-star restaurant or a swanky bar!\You could've been more thoughtful!\'Famous loyal dog' or not, making me wait in front of some pooch's statue...\Who in the world do you think you are?\Now what do I do?\How's he going to find me now? response:	How am I doing so far?
context: I don't believe this! Picking such an uninspired place to meet me!\If you're going to make me wait, at least pick a 5-star restaurant or a swanky bar!\You could've been more thoughtful!\'Famous loyal dog' or not, making me wait in front of some pooch's statue...\Who in the world do you think you are?\Now what do I do?\How's he going to find me now?\How am I doing so far? response:	Well done! You must accurately bring down 52 buildings.
context: If you're going to make me wait, at least pick a 5-star restaurant or a swanky bar!\You could've been more thoughtful!\'Famous loyal dog' or not, making me wait in front of some pooch's statue...\Who in the world do you think you are?\Now what do I do?\How's he going to find me now?\How am I doing so far?\Well done! You must accurately bring down 52 buildings. response:	The Ultimate Destruction Program is...
context: You could've been more thoughtful!\'Famous loyal dog' or not, making me wait in front of some pooch's statue...\Who in the world do you think you are?\Now what do I do?\How's he going to find me now?\How am I doing so far?\Well done! You must accurately bring down 52 buildings.\The Ultimate Destruction Program is... response:	Once you've cracked them all, this world will become a realm of darkness!
context: 'Famous loyal dog' or not, making me wait in front of some pooch's statue...\Who in the world do you think you are?\Now what do I do?\How's he going to find me now?\How am I doing so far?\Well done! You must accurately bring down 52 buildings.\The Ultimate Destruction Program is...\Once you've cracked them all, this world will become a realm of darkness! response:	You'd never...would you?
context: Who in the world do you think you are?\Now what do I do?\How's he going to find me now?\How am I doing so far?\Well done! You must accurately bring down 52 buildings.\The Ultimate Destruction Program is...\Once you've cracked them all, this world will become a realm of darkness!\You'd never...would you? response:	You bet I would!
context: Now what do I do?\How's he going to find me now?\How am I doing so far?\Well done! You must accurately bring down 52 buildings.\The Ultimate Destruction Program is...\Once you've cracked them all, this world will become a realm of darkness!\You'd never...would you?\You bet I would! response:	I'm going to destroy this world and rebuild it into a Dark Realm for demons.
context: How's he going to find me now?\How am I doing so far?\Well done! You must accurately bring down 52 buildings.\The Ultimate Destruction Program is...\Once you've cracked them all, this world will become a realm of darkness!\You'd never...would you?\You bet I would!\I'm going to destroy this world and rebuild it into a Dark Realm for demons. response:	The urn!
context: How am I doing so far?\Well done! You must accurately bring down 52 buildings.\The Ultimate Destruction Program is...\Once you've cracked them all, this world will become a realm of darkness!\You'd never...would you?\You bet I would!\I'm going to destroy this world and rebuild it into a Dark Realm for demons.\The urn! response:	Yes, my Lord. The urn!
context: Well done! You must accurately bring down 52 buildings.\The Ultimate Destruction Program is...\Once you've cracked them all, this world will become a realm of darkness!\You'd never...would you?\You bet I would!\I'm going to destroy this world and rebuild it into a Dark Realm for demons.\The urn!\Yes, my Lord. The urn! response:	All right, the first layer of protection has been removed. What's next?
context: The Ultimate Destruction Program is...\Once you've cracked them all, this world will become a realm of darkness!\You'd never...would you?\You bet I would!\I'm going to destroy this world and rebuild it into a Dark Realm for demons.\The urn!\Yes, my Lord. The urn!\All right, the first layer of protection has been removed. What's next? response:	Don't be impatient. The Night of Terror is still young!
