context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: But...\How dare you... harm Valtos?!\I cannot allow people like you to harm my comrades\ever again!\Light Creation Magic: Light Whip of Judgment!\It's useless to struggle!\The cave!\That nutcase has gone ballistic! response:	Oh, dear... I held back most of my magic,
context: How dare you... harm Valtos?!\I cannot allow people like you to harm my comrades\ever again!\Light Creation Magic: Light Whip of Judgment!\It's useless to struggle!\The cave!\That nutcase has gone ballistic!\Oh, dear... I held back most of my magic, response:	but it's all really too fragile...
context: I cannot allow people like you to harm my comrades\ever again!\Light Creation Magic: Light Whip of Judgment!\It's useless to struggle!\The cave!\That nutcase has gone ballistic!\Oh, dear... I held back most of my magic,\but it's all really too fragile... response:	Both this world and you fools.
context: ever again!\Light Creation Magic: Light Whip of Judgment!\It's useless to struggle!\The cave!\That nutcase has gone ballistic!\Oh, dear... I held back most of my magic,\but it's all really too fragile...\Both this world and you fools. response:	You're amazing, Master Licht! Your strength is practically divine!
context: Light Creation Magic: Light Whip of Judgment!\It's useless to struggle!\The cave!\That nutcase has gone ballistic!\Oh, dear... I held back most of my magic,\but it's all really too fragile...\Both this world and you fools.\You're amazing, Master Licht! Your strength is practically divine! response:	If you felt like it, Master Licht, the Magic Knights would be no more than infants!
context: It's useless to struggle!\The cave!\That nutcase has gone ballistic!\Oh, dear... I held back most of my magic,\but it's all really too fragile...\Both this world and you fools.\You're amazing, Master Licht! Your strength is practically divine!\If you felt like it, Master Licht, the Magic Knights would be no more than infants! response:	What?!
context: The cave!\That nutcase has gone ballistic!\Oh, dear... I held back most of my magic,\but it's all really too fragile...\Both this world and you fools.\You're amazing, Master Licht! Your strength is practically divine!\If you felt like it, Master Licht, the Magic Knights would be no more than infants!\What?! response:	The Light of Judgment
context: That nutcase has gone ballistic!\Oh, dear... I held back most of my magic,\but it's all really too fragile...\Both this world and you fools.\You're amazing, Master Licht! Your strength is practically divine!\If you felt like it, Master Licht, the Magic Knights would be no more than infants!\What?!\The Light of Judgment response:	If you concentrate like that, you can sense the ki of natural objects, too.
context: Oh, dear... I held back most of my magic,\but it's all really too fragile...\Both this world and you fools.\You're amazing, Master Licht! Your strength is practically divine!\If you felt like it, Master Licht, the Magic Knights would be no more than infants!\What?!\The Light of Judgment\If you concentrate like that, you can sense the ki of natural objects, too. response:	That way, you'll never get killed by stuff like falling rocks.
context: but it's all really too fragile...\Both this world and you fools.\You're amazing, Master Licht! Your strength is practically divine!\If you felt like it, Master Licht, the Magic Knights would be no more than infants!\What?!\The Light of Judgment\If you concentrate like that, you can sense the ki of natural objects, too.\That way, you'll never get killed by stuff like falling rocks. response:	Ki is awesome! Hooray for ki!
context: Both this world and you fools.\You're amazing, Master Licht! Your strength is practically divine!\If you felt like it, Master Licht, the Magic Knights would be no more than infants!\What?!\The Light of Judgment\If you concentrate like that, you can sense the ki of natural objects, too.\That way, you'll never get killed by stuff like falling rocks.\Ki is awesome! Hooray for ki! response:	Ki is the best!
context: You're amazing, Master Licht! Your strength is practically divine!\If you felt like it, Master Licht, the Magic Knights would be no more than infants!\What?!\The Light of Judgment\If you concentrate like that, you can sense the ki of natural objects, too.\That way, you'll never get killed by stuff like falling rocks.\Ki is awesome! Hooray for ki!\Ki is the best! response:	Who do you think you are?
context: If you felt like it, Master Licht, the Magic Knights would be no more than infants!\What?!\The Light of Judgment\If you concentrate like that, you can sense the ki of natural objects, too.\That way, you'll never get killed by stuff like falling rocks.\Ki is awesome! Hooray for ki!\Ki is the best!\Who do you think you are? response:	All right!
context: What?!\The Light of Judgment\If you concentrate like that, you can sense the ki of natural objects, too.\That way, you'll never get killed by stuff like falling rocks.\Ki is awesome! Hooray for ki!\Ki is the best!\Who do you think you are?\All right! response:	Now take it up a notch and go after the white-haired dude with the round eyebrows!
context: The Light of Judgment\If you concentrate like that, you can sense the ki of natural objects, too.\That way, you'll never get killed by stuff like falling rocks.\Ki is awesome! Hooray for ki!\Ki is the best!\Who do you think you are?\All right!\Now take it up a notch and go after the white-haired dude with the round eyebrows! response:	What?!
context: If you concentrate like that, you can sense the ki of natural objects, too.\That way, you'll never get killed by stuff like falling rocks.\Ki is awesome! Hooray for ki!\Ki is the best!\Who do you think you are?\All right!\Now take it up a notch and go after the white-haired dude with the round eyebrows!\What?! response:	Actually, I think I could do that right now.
context: That way, you'll never get killed by stuff like falling rocks.\Ki is awesome! Hooray for ki!\Ki is the best!\Who do you think you are?\All right!\Now take it up a notch and go after the white-haired dude with the round eyebrows!\What?!\Actually, I think I could do that right now. response:	All right! Because of my ki, I'm enthusiastic, energetic, and confident!
context: Ki is awesome! Hooray for ki!\Ki is the best!\Who do you think you are?\All right!\Now take it up a notch and go after the white-haired dude with the round eyebrows!\What?!\Actually, I think I could do that right now.\All right! Because of my ki, I'm enthusiastic, energetic, and confident! response:	Hope you're ready, Round Brows!
context: Ki is the best!\Who do you think you are?\All right!\Now take it up a notch and go after the white-haired dude with the round eyebrows!\What?!\Actually, I think I could do that right now.\All right! Because of my ki, I'm enthusiastic, energetic, and confident!\Hope you're ready, Round Brows! response:	Actually, scratch that.
context: Who do you think you are?\All right!\Now take it up a notch and go after the white-haired dude with the round eyebrows!\What?!\Actually, I think I could do that right now.\All right! Because of my ki, I'm enthusiastic, energetic, and confident!\Hope you're ready, Round Brows!\Actually, scratch that. response:	What?!
context: All right!\Now take it up a notch and go after the white-haired dude with the round eyebrows!\What?!\Actually, I think I could do that right now.\All right! Because of my ki, I'm enthusiastic, energetic, and confident!\Hope you're ready, Round Brows!\Actually, scratch that.\What?! response:	I told him that I'd show him the power of a captain, so I'll do it.
context: Now take it up a notch and go after the white-haired dude with the round eyebrows!\What?!\Actually, I think I could do that right now.\All right! Because of my ki, I'm enthusiastic, energetic, and confident!\Hope you're ready, Round Brows!\Actually, scratch that.\What?!\I told him that I'd show him the power of a captain, so I'll do it. response:	Plus, if you did it, you'd die.
context: What?!\Actually, I think I could do that right now.\All right! Because of my ki, I'm enthusiastic, energetic, and confident!\Hope you're ready, Round Brows!\Actually, scratch that.\What?!\I told him that I'd show him the power of a captain, so I'll do it.\Plus, if you did it, you'd die. response:	But then what am I supposed to do with all this extra energy?!
context: Actually, I think I could do that right now.\All right! Because of my ki, I'm enthusiastic, energetic, and confident!\Hope you're ready, Round Brows!\Actually, scratch that.\What?!\I told him that I'd show him the power of a captain, so I'll do it.\Plus, if you did it, you'd die.\But then what am I supposed to do with all this extra energy?! response:	Not my problem.
context: All right! Because of my ki, I'm enthusiastic, energetic, and confident!\Hope you're ready, Round Brows!\Actually, scratch that.\What?!\I told him that I'd show him the power of a captain, so I'll do it.\Plus, if you did it, you'd die.\But then what am I supposed to do with all this extra energy?!\Not my problem. response:	You can tackle that scrawny line-faced dude.
context: Hope you're ready, Round Brows!\Actually, scratch that.\What?!\I told him that I'd show him the power of a captain, so I'll do it.\Plus, if you did it, you'd die.\But then what am I supposed to do with all this extra energy?!\Not my problem.\You can tackle that scrawny line-faced dude. response:	Now, then...
context: Actually, scratch that.\What?!\I told him that I'd show him the power of a captain, so I'll do it.\Plus, if you did it, you'd die.\But then what am I supposed to do with all this extra energy?!\Not my problem.\You can tackle that scrawny line-faced dude.\Now, then... response:	It's been a while since I've let loose.
context: What?!\I told him that I'd show him the power of a captain, so I'll do it.\Plus, if you did it, you'd die.\But then what am I supposed to do with all this extra energy?!\Not my problem.\You can tackle that scrawny line-faced dude.\Now, then...\It's been a while since I've let loose. response:	Dark Cloaked
context: I told him that I'd show him the power of a captain, so I'll do it.\Plus, if you did it, you'd die.\But then what am I supposed to do with all this extra energy?!\Not my problem.\You can tackle that scrawny line-faced dude.\Now, then...\It's been a while since I've let loose.\Dark Cloaked response:	Lightless Slash!
context: Plus, if you did it, you'd die.\But then what am I supposed to do with all this extra energy?!\Not my problem.\You can tackle that scrawny line-faced dude.\Now, then...\It's been a while since I've let loose.\Dark Cloaked\Lightless Slash! response:	As I thought...
context: But then what am I supposed to do with all this extra energy?!\Not my problem.\You can tackle that scrawny line-faced dude.\Now, then...\It's been a while since I've let loose.\Dark Cloaked\Lightless Slash!\As I thought... response:	My magic is being drawn in.
context: Not my problem.\You can tackle that scrawny line-faced dude.\Now, then...\It's been a while since I've let loose.\Dark Cloaked\Lightless Slash!\As I thought...\My magic is being drawn in. response:	So this is the power of dark magic.
context: You can tackle that scrawny line-faced dude.\Now, then...\It's been a while since I've let loose.\Dark Cloaked\Lightless Slash!\As I thought...\My magic is being drawn in.\So this is the power of dark magic. response:	But...
context: Now, then...\It's been a while since I've let loose.\Dark Cloaked\Lightless Slash!\As I thought...\My magic is being drawn in.\So this is the power of dark magic.\But... response:	Now that I know that, it'll be impossible for you to get me.
context: It's been a while since I've let loose.\Dark Cloaked\Lightless Slash!\As I thought...\My magic is being drawn in.\So this is the power of dark magic.\But...\Now that I know that, it'll be impossible for you to get me. response:	Hey, you were in the middle of some weird story,
context: Dark Cloaked\Lightless Slash!\As I thought...\My magic is being drawn in.\So this is the power of dark magic.\But...\Now that I know that, it'll be impossible for you to get me.\Hey, you were in the middle of some weird story, response:	but that wasn't the end of it, was it?
context: Lightless Slash!\As I thought...\My magic is being drawn in.\So this is the power of dark magic.\But...\Now that I know that, it'll be impossible for you to get me.\Hey, you were in the middle of some weird story,\but that wasn't the end of it, was it? response:	That grimoire means you're a citizen of the Clover Kingdom, right?
context: As I thought...\My magic is being drawn in.\So this is the power of dark magic.\But...\Now that I know that, it'll be impossible for you to get me.\Hey, you were in the middle of some weird story,\but that wasn't the end of it, was it?\That grimoire means you're a citizen of the Clover Kingdom, right? response:	Why attack your own country?
context: My magic is being drawn in.\So this is the power of dark magic.\But...\Now that I know that, it'll be impossible for you to get me.\Hey, you were in the middle of some weird story,\but that wasn't the end of it, was it?\That grimoire means you're a citizen of the Clover Kingdom, right?\Why attack your own country? response:	You're wide open.
context: So this is the power of dark magic.\But...\Now that I know that, it'll be impossible for you to get me.\Hey, you were in the middle of some weird story,\but that wasn't the end of it, was it?\That grimoire means you're a citizen of the Clover Kingdom, right?\Why attack your own country?\You're wide open. response:	He left himself wide open so I'd let my guard down...
context: But...\Now that I know that, it'll be impossible for you to get me.\Hey, you were in the middle of some weird story,\but that wasn't the end of it, was it?\That grimoire means you're a citizen of the Clover Kingdom, right?\Why attack your own country?\You're wide open.\He left himself wide open so I'd let my guard down... response:	Yami Sukehiro.
context: Now that I know that, it'll be impossible for you to get me.\Hey, you were in the middle of some weird story,\but that wasn't the end of it, was it?\That grimoire means you're a citizen of the Clover Kingdom, right?\Why attack your own country?\You're wide open.\He left himself wide open so I'd let my guard down...\Yami Sukehiro. response:	You are a worthy foe.
context: Hey, you were in the middle of some weird story,\but that wasn't the end of it, was it?\That grimoire means you're a citizen of the Clover Kingdom, right?\Why attack your own country?\You're wide open.\He left himself wide open so I'd let my guard down...\Yami Sukehiro.\You are a worthy foe. response:	Answer me. What's your real goal here?
context: but that wasn't the end of it, was it?\That grimoire means you're a citizen of the Clover Kingdom, right?\Why attack your own country?\You're wide open.\He left himself wide open so I'd let my guard down...\Yami Sukehiro.\You are a worthy foe.\Answer me. What's your real goal here? response:	Since you're a foreigner, I'm sure you've noticed them, too.
context: That grimoire means you're a citizen of the Clover Kingdom, right?\Why attack your own country?\You're wide open.\He left himself wide open so I'd let my guard down...\Yami Sukehiro.\You are a worthy foe.\Answer me. What's your real goal here?\Since you're a foreigner, I'm sure you've noticed them, too. response:	The distortions in this country.
context: Why attack your own country?\You're wide open.\He left himself wide open so I'd let my guard down...\Yami Sukehiro.\You are a worthy foe.\Answer me. What's your real goal here?\Since you're a foreigner, I'm sure you've noticed them, too.\The distortions in this country. response:	Some are on the brink of death from starvation,
context: You're wide open.\He left himself wide open so I'd let my guard down...\Yami Sukehiro.\You are a worthy foe.\Answer me. What's your real goal here?\Since you're a foreigner, I'm sure you've noticed them, too.\The distortions in this country.\Some are on the brink of death from starvation, response:	but others have so much excess food that they throw it away.
context: He left himself wide open so I'd let my guard down...\Yami Sukehiro.\You are a worthy foe.\Answer me. What's your real goal here?\Since you're a foreigner, I'm sure you've noticed them, too.\The distortions in this country.\Some are on the brink of death from starvation,\but others have so much excess food that they throw it away. response:	People are ranked by how much or how little magic they have,
context: Yami Sukehiro.\You are a worthy foe.\Answer me. What's your real goal here?\Since you're a foreigner, I'm sure you've noticed them, too.\The distortions in this country.\Some are on the brink of death from starvation,\but others have so much excess food that they throw it away.\People are ranked by how much or how little magic they have, response:	but some have great magic, yet are discriminated against for reasons of birth.
context: You are a worthy foe.\Answer me. What's your real goal here?\Since you're a foreigner, I'm sure you've noticed them, too.\The distortions in this country.\Some are on the brink of death from starvation,\but others have so much excess food that they throw it away.\People are ranked by how much or how little magic they have,\but some have great magic, yet are discriminated against for reasons of birth. response:	Some are hurt in the name of justice because they were born in another country.
context: Answer me. What's your real goal here?\Since you're a foreigner, I'm sure you've noticed them, too.\The distortions in this country.\Some are on the brink of death from starvation,\but others have so much excess food that they throw it away.\People are ranked by how much or how little magic they have,\but some have great magic, yet are discriminated against for reasons of birth.\Some are hurt in the name of justice because they were born in another country. response:	We were born from these distortions...
context: Since you're a foreigner, I'm sure you've noticed them, too.\The distortions in this country.\Some are on the brink of death from starvation,\but others have so much excess food that they throw it away.\People are ranked by how much or how little magic they have,\but some have great magic, yet are discriminated against for reasons of birth.\Some are hurt in the name of justice because they were born in another country.\We were born from these distortions... response:	In order to correct them.
context: The distortions in this country.\Some are on the brink of death from starvation,\but others have so much excess food that they throw it away.\People are ranked by how much or how little magic they have,\but some have great magic, yet are discriminated against for reasons of birth.\Some are hurt in the name of justice because they were born in another country.\We were born from these distortions...\In order to correct them. response:	I'm not seeing the point here.
context: Some are on the brink of death from starvation,\but others have so much excess food that they throw it away.\People are ranked by how much or how little magic they have,\but some have great magic, yet are discriminated against for reasons of birth.\Some are hurt in the name of justice because they were born in another country.\We were born from these distortions...\In order to correct them.\I'm not seeing the point here. response:	Aren't you trying to do the same thing these distorted people do?
context: but others have so much excess food that they throw it away.\People are ranked by how much or how little magic they have,\but some have great magic, yet are discriminated against for reasons of birth.\Some are hurt in the name of justice because they were born in another country.\We were born from these distortions...\In order to correct them.\I'm not seeing the point here.\Aren't you trying to do the same thing these distorted people do? response:	Are you sane?
context: People are ranked by how much or how little magic they have,\but some have great magic, yet are discriminated against for reasons of birth.\Some are hurt in the name of justice because they were born in another country.\We were born from these distortions...\In order to correct them.\I'm not seeing the point here.\Aren't you trying to do the same thing these distorted people do?\Are you sane? response:	Perfectly sane.
context: but some have great magic, yet are discriminated against for reasons of birth.\Some are hurt in the name of justice because they were born in another country.\We were born from these distortions...\In order to correct them.\I'm not seeing the point here.\Aren't you trying to do the same thing these distorted people do?\Are you sane?\Perfectly sane. response:	Let me answer your sins with sin.
context: Some are hurt in the name of justice because they were born in another country.\We were born from these distortions...\In order to correct them.\I'm not seeing the point here.\Aren't you trying to do the same thing these distorted people do?\Are you sane?\Perfectly sane.\Let me answer your sins with sin. response:	So you're gonna have it your way, no matter what.
context: We were born from these distortions...\In order to correct them.\I'm not seeing the point here.\Aren't you trying to do the same thing these distorted people do?\Are you sane?\Perfectly sane.\Let me answer your sins with sin.\So you're gonna have it your way, no matter what. response:	I like guys like that.
context: In order to correct them.\I'm not seeing the point here.\Aren't you trying to do the same thing these distorted people do?\Are you sane?\Perfectly sane.\Let me answer your sins with sin.\So you're gonna have it your way, no matter what.\I like guys like that. response:	But...
context: I'm not seeing the point here.\Aren't you trying to do the same thing these distorted people do?\Are you sane?\Perfectly sane.\Let me answer your sins with sin.\So you're gonna have it your way, no matter what.\I like guys like that.\But... response:	I hate your guts!
context: Aren't you trying to do the same thing these distorted people do?\Are you sane?\Perfectly sane.\Let me answer your sins with sin.\So you're gonna have it your way, no matter what.\I like guys like that.\But...\I hate your guts! response:	Wh-What's with this battle?
context: Are you sane?\Perfectly sane.\Let me answer your sins with sin.\So you're gonna have it your way, no matter what.\I like guys like that.\But...\I hate your guts!\Wh-What's with this battle? response:	So this is the captain's
context: Perfectly sane.\Let me answer your sins with sin.\So you're gonna have it your way, no matter what.\I like guys like that.\But...\I hate your guts!\Wh-What's with this battle?\So this is the captain's response:	full power...
context: Let me answer your sins with sin.\So you're gonna have it your way, no matter what.\I like guys like that.\But...\I hate your guts!\Wh-What's with this battle?\So this is the captain's\full power... response:	I don't have any magic. Can I surpass them, even if I train?
context: So you're gonna have it your way, no matter what.\I like guys like that.\But...\I hate your guts!\Wh-What's with this battle?\So this is the captain's\full power...\I don't have any magic. Can I surpass them, even if I train? response:	This guy, Yuno, and the Wizard King...
context: I like guys like that.\But...\I hate your guts!\Wh-What's with this battle?\So this is the captain's\full power...\I don't have any magic. Can I surpass them, even if I train?\This guy, Yuno, and the Wizard King... response:	To think that he has enough power to go head to head with Master Licht...
context: But...\I hate your guts!\Wh-What's with this battle?\So this is the captain's\full power...\I don't have any magic. Can I surpass them, even if I train?\This guy, Yuno, and the Wizard King...\To think that he has enough power to go head to head with Master Licht... response:	Master Licht! Please allow me to assist you!
context: I hate your guts!\Wh-What's with this battle?\So this is the captain's\full power...\I don't have any magic. Can I surpass them, even if I train?\This guy, Yuno, and the Wizard King...\To think that he has enough power to go head to head with Master Licht...\Master Licht! Please allow me to assist you! response:	Hey, brat.
context: Wh-What's with this battle?\So this is the captain's\full power...\I don't have any magic. Can I surpass them, even if I train?\This guy, Yuno, and the Wizard King...\To think that he has enough power to go head to head with Master Licht...\Master Licht! Please allow me to assist you!\Hey, brat. response:	That was close!
context: So this is the captain's\full power...\I don't have any magic. Can I surpass them, even if I train?\This guy, Yuno, and the Wizard King...\To think that he has enough power to go head to head with Master Licht...\Master Licht! Please allow me to assist you!\Hey, brat.\That was close! response:	Why are you wimping out, you dumbass?
context: full power...\I don't have any magic. Can I surpass them, even if I train?\This guy, Yuno, and the Wizard King...\To think that he has enough power to go head to head with Master Licht...\Master Licht! Please allow me to assist you!\Hey, brat.\That was close!\Why are you wimping out, you dumbass? response:	I left that scrawny guy to you.
context: I don't have any magic. Can I surpass them, even if I train?\This guy, Yuno, and the Wizard King...\To think that he has enough power to go head to head with Master Licht...\Master Licht! Please allow me to assist you!\Hey, brat.\That was close!\Why are you wimping out, you dumbass?\I left that scrawny guy to you. response:	I don't give guys jobs they can't do.
context: This guy, Yuno, and the Wizard King...\To think that he has enough power to go head to head with Master Licht...\Master Licht! Please allow me to assist you!\Hey, brat.\That was close!\Why are you wimping out, you dumbass?\I left that scrawny guy to you.\I don't give guys jobs they can't do. response:	Do something about him in your own way.
context: To think that he has enough power to go head to head with Master Licht...\Master Licht! Please allow me to assist you!\Hey, brat.\That was close!\Why are you wimping out, you dumbass?\I left that scrawny guy to you.\I don't give guys jobs they can't do.\Do something about him in your own way. response:	Yes, sir!
context: Master Licht! Please allow me to assist you!\Hey, brat.\That was close!\Why are you wimping out, you dumbass?\I left that scrawny guy to you.\I don't give guys jobs they can't do.\Do something about him in your own way.\Yes, sir! response:	That's right... I'm going to become the Wizard King, no matter what.
context: Hey, brat.\That was close!\Why are you wimping out, you dumbass?\I left that scrawny guy to you.\I don't give guys jobs they can't do.\Do something about him in your own way.\Yes, sir!\That's right... I'm going to become the Wizard King, no matter what. response:	I don't have time to get depressed.
context: That was close!\Why are you wimping out, you dumbass?\I left that scrawny guy to you.\I don't give guys jobs they can't do.\Do something about him in your own way.\Yes, sir!\That's right... I'm going to become the Wizard King, no matter what.\I don't have time to get depressed. response:	All right, let's do this!
context: Why are you wimping out, you dumbass?\I left that scrawny guy to you.\I don't give guys jobs they can't do.\Do something about him in your own way.\Yes, sir!\That's right... I'm going to become the Wizard King, no matter what.\I don't have time to get depressed.\All right, let's do this! response:	First, I'll become the guy who beats you!
context: I left that scrawny guy to you.\I don't give guys jobs they can't do.\Do something about him in your own way.\Yes, sir!\That's right... I'm going to become the Wizard King, no matter what.\I don't have time to get depressed.\All right, let's do this!\First, I'll become the guy who beats you! response:	You won't get me twice.
context: I don't give guys jobs they can't do.\Do something about him in your own way.\Yes, sir!\That's right... I'm going to become the Wizard King, no matter what.\I don't have time to get depressed.\All right, let's do this!\First, I'll become the guy who beats you!\You won't get me twice. response:	Spatial Magic: Myriad Black.
context: Do something about him in your own way.\Yes, sir!\That's right... I'm going to become the Wizard King, no matter what.\I don't have time to get depressed.\All right, let's do this!\First, I'll become the guy who beats you!\You won't get me twice.\Spatial Magic: Myriad Black. response:	You may be able to see what's coming, but can you block all of these?
context: Yes, sir!\That's right... I'm going to become the Wizard King, no matter what.\I don't have time to get depressed.\All right, let's do this!\First, I'll become the guy who beats you!\You won't get me twice.\Spatial Magic: Myriad Black.\You may be able to see what's coming, but can you block all of these? response:	One of them got through...
context: That's right... I'm going to become the Wizard King, no matter what.\I don't have time to get depressed.\All right, let's do this!\First, I'll become the guy who beats you!\You won't get me twice.\Spatial Magic: Myriad Black.\You may be able to see what's coming, but can you block all of these?\One of them got through... response:	This will go on forever...
context: I don't have time to get depressed.\All right, let's do this!\First, I'll become the guy who beats you!\You won't get me twice.\Spatial Magic: Myriad Black.\You may be able to see what's coming, but can you block all of these?\One of them got through...\This will go on forever... response:	Until you can't move anymore!
context: All right, let's do this!\First, I'll become the guy who beats you!\You won't get me twice.\Spatial Magic: Myriad Black.\You may be able to see what's coming, but can you block all of these?\One of them got through...\This will go on forever...\Until you can't move anymore! response:	You dared defy Master Licht despite having no magic.
context: First, I'll become the guy who beats you!\You won't get me twice.\Spatial Magic: Myriad Black.\You may be able to see what's coming, but can you block all of these?\One of them got through...\This will go on forever...\Until you can't move anymore!\You dared defy Master Licht despite having no magic. response:	You will pay with your life!
context: You won't get me twice.\Spatial Magic: Myriad Black.\You may be able to see what's coming, but can you block all of these?\One of them got through...\This will go on forever...\Until you can't move anymore!\You dared defy Master Licht despite having no magic.\You will pay with your life! response:	Damn it... I don't think I'm going to last until he runs out of magic.
context: Spatial Magic: Myriad Black.\You may be able to see what's coming, but can you block all of these?\One of them got through...\This will go on forever...\Until you can't move anymore!\You dared defy Master Licht despite having no magic.\You will pay with your life!\Damn it... I don't think I'm going to last until he runs out of magic. response:	Even if I manage to repel his attacks, at this rate, he's going to beat me.
context: You may be able to see what's coming, but can you block all of these?\One of them got through...\This will go on forever...\Until you can't move anymore!\You dared defy Master Licht despite having no magic.\You will pay with your life!\Damn it... I don't think I'm going to last until he runs out of magic.\Even if I manage to repel his attacks, at this rate, he's going to beat me. response:	Calm down and think... Do this my own way...
context: One of them got through...\This will go on forever...\Until you can't move anymore!\You dared defy Master Licht despite having no magic.\You will pay with your life!\Damn it... I don't think I'm going to last until he runs out of magic.\Even if I manage to repel his attacks, at this rate, he's going to beat me.\Calm down and think... Do this my own way... response:	You threw away your only weapons?
context: This will go on forever...\Until you can't move anymore!\You dared defy Master Licht despite having no magic.\You will pay with your life!\Damn it... I don't think I'm going to last until he runs out of magic.\Even if I manage to repel his attacks, at this rate, he's going to beat me.\Calm down and think... Do this my own way...\You threw away your only weapons? response:	Have you lost your mind?!
context: Until you can't move anymore!\You dared defy Master Licht despite having no magic.\You will pay with your life!\Damn it... I don't think I'm going to last until he runs out of magic.\Even if I manage to repel his attacks, at this rate, he's going to beat me.\Calm down and think... Do this my own way...\You threw away your only weapons?\Have you lost your mind?! response:	In that case, I'll take you out with an extra-big one!
context: You dared defy Master Licht despite having no magic.\You will pay with your life!\Damn it... I don't think I'm going to last until he runs out of magic.\Even if I manage to repel his attacks, at this rate, he's going to beat me.\Calm down and think... Do this my own way...\You threw away your only weapons?\Have you lost your mind?!\In that case, I'll take you out with an extra-big one! response:	He jumped into my space?!
