context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: Usui! Like I said, you're being too simple-minded!\First, you need to properly explain what the company's about and what the job entails...\Takemoto! You don't need to rush to make a reply!\Hire me, pretty please!\Sure. You're hired.\And so, well, a lot has happened...\But he's tentatively been hired.\Takemoto-kun response:	Congratulations on your Employment
context: First, you need to properly explain what the company's about and what the job entails...\Takemoto! You don't need to rush to make a reply!\Hire me, pretty please!\Sure. You're hired.\And so, well, a lot has happened...\But he's tentatively been hired.\Takemoto-kun\Congratulations on your Employment response:	For the sake of Takemoto-kun's future...
context: Takemoto! You don't need to rush to make a reply!\Hire me, pretty please!\Sure. You're hired.\And so, well, a lot has happened...\But he's tentatively been hired.\Takemoto-kun\Congratulations on your Employment\For the sake of Takemoto-kun's future... response:	Cheers!
context: Hire me, pretty please!\Sure. You're hired.\And so, well, a lot has happened...\But he's tentatively been hired.\Takemoto-kun\Congratulations on your Employment\For the sake of Takemoto-kun's future...\Cheers! response:	Yay!
context: Sure. You're hired.\And so, well, a lot has happened...\But he's tentatively been hired.\Takemoto-kun\Congratulations on your Employment\For the sake of Takemoto-kun's future...\Cheers!\Yay! response:	I'm sorry for worrying everyone.
context: And so, well, a lot has happened...\But he's tentatively been hired.\Takemoto-kun\Congratulations on your Employment\For the sake of Takemoto-kun's future...\Cheers!\Yay!\I'm sorry for worrying everyone. response:	Well, the company that I'll be working for makes custom-made furniture and remodels homes...
context: But he's tentatively been hired.\Takemoto-kun\Congratulations on your Employment\For the sake of Takemoto-kun's future...\Cheers!\Yay!\I'm sorry for worrying everyone.\Well, the company that I'll be working for makes custom-made furniture and remodels homes... response:	And since I like woodworking, I'm happy.
context: Takemoto-kun\Congratulations on your Employment\For the sake of Takemoto-kun's future...\Cheers!\Yay!\I'm sorry for worrying everyone.\Well, the company that I'll be working for makes custom-made furniture and remodels homes...\And since I like woodworking, I'm happy. response:	Um...
context: Congratulations on your Employment\For the sake of Takemoto-kun's future...\Cheers!\Yay!\I'm sorry for worrying everyone.\Well, the company that I'll be working for makes custom-made furniture and remodels homes...\And since I like woodworking, I'm happy.\Um... response:	I'll do my best!
context: For the sake of Takemoto-kun's future...\Cheers!\Yay!\I'm sorry for worrying everyone.\Well, the company that I'll be working for makes custom-made furniture and remodels homes...\And since I like woodworking, I'm happy.\Um...\I'll do my best! response:	Man, when the acceptance comes, it comes so easily, doesn't it?
context: Cheers!\Yay!\I'm sorry for worrying everyone.\Well, the company that I'll be working for makes custom-made furniture and remodels homes...\And since I like woodworking, I'm happy.\Um...\I'll do my best!\Man, when the acceptance comes, it comes so easily, doesn't it? response:	Wow, and I was so worried at one point...
context: Yay!\I'm sorry for worrying everyone.\Well, the company that I'll be working for makes custom-made furniture and remodels homes...\And since I like woodworking, I'm happy.\Um...\I'll do my best!\Man, when the acceptance comes, it comes so easily, doesn't it?\Wow, and I was so worried at one point... response:	Mayama-senpai... thank you so much...!
context: I'm sorry for worrying everyone.\Well, the company that I'll be working for makes custom-made furniture and remodels homes...\And since I like woodworking, I'm happy.\Um...\I'll do my best!\Man, when the acceptance comes, it comes so easily, doesn't it?\Wow, and I was so worried at one point...\Mayama-senpai... thank you so much...! response:	Well, Usui's place is a small company that a small group of Hamabi graduates made...
context: Well, the company that I'll be working for makes custom-made furniture and remodels homes...\And since I like woodworking, I'm happy.\Um...\I'll do my best!\Man, when the acceptance comes, it comes so easily, doesn't it?\Wow, and I was so worried at one point...\Mayama-senpai... thank you so much...!\Well, Usui's place is a small company that a small group of Hamabi graduates made... response:	But since Usui is a little strange...
context: And since I like woodworking, I'm happy.\Um...\I'll do my best!\Man, when the acceptance comes, it comes so easily, doesn't it?\Wow, and I was so worried at one point...\Mayama-senpai... thank you so much...!\Well, Usui's place is a small company that a small group of Hamabi graduates made...\But since Usui is a little strange... response:	There should be a lot of fun jobs, and I think you should be able to work happily, Takemoto.
context: Um...\I'll do my best!\Man, when the acceptance comes, it comes so easily, doesn't it?\Wow, and I was so worried at one point...\Mayama-senpai... thank you so much...!\Well, Usui's place is a small company that a small group of Hamabi graduates made...\But since Usui is a little strange...\There should be a lot of fun jobs, and I think you should be able to work happily, Takemoto. response:	I hear that just earlier, they reformed some rich guy's vacation home and turned it into a ninja estate.
context: I'll do my best!\Man, when the acceptance comes, it comes so easily, doesn't it?\Wow, and I was so worried at one point...\Mayama-senpai... thank you so much...!\Well, Usui's place is a small company that a small group of Hamabi graduates made...\But since Usui is a little strange...\There should be a lot of fun jobs, and I think you should be able to work happily, Takemoto.\I hear that just earlier, they reformed some rich guy's vacation home and turned it into a ninja estate. response:	They did stuff like make a huge maze in the yard.
context: Man, when the acceptance comes, it comes so easily, doesn't it?\Wow, and I was so worried at one point...\Mayama-senpai... thank you so much...!\Well, Usui's place is a small company that a small group of Hamabi graduates made...\But since Usui is a little strange...\There should be a lot of fun jobs, and I think you should be able to work happily, Takemoto.\I hear that just earlier, they reformed some rich guy's vacation home and turned it into a ninja estate.\They did stuff like make a huge maze in the yard. response:	Sounds like fun, doesn't it, Takemoto?
context: Wow, and I was so worried at one point...\Mayama-senpai... thank you so much...!\Well, Usui's place is a small company that a small group of Hamabi graduates made...\But since Usui is a little strange...\There should be a lot of fun jobs, and I think you should be able to work happily, Takemoto.\I hear that just earlier, they reformed some rich guy's vacation home and turned it into a ninja estate.\They did stuff like make a huge maze in the yard.\Sounds like fun, doesn't it, Takemoto? response:	Yeah! I'm excited!
context: Mayama-senpai... thank you so much...!\Well, Usui's place is a small company that a small group of Hamabi graduates made...\But since Usui is a little strange...\There should be a lot of fun jobs, and I think you should be able to work happily, Takemoto.\I hear that just earlier, they reformed some rich guy's vacation home and turned it into a ninja estate.\They did stuff like make a huge maze in the yard.\Sounds like fun, doesn't it, Takemoto?\Yeah! I'm excited! response:	Hello? Hanamoto residence.
context: Well, Usui's place is a small company that a small group of Hamabi graduates made...\But since Usui is a little strange...\There should be a lot of fun jobs, and I think you should be able to work happily, Takemoto.\I hear that just earlier, they reformed some rich guy's vacation home and turned it into a ninja estate.\They did stuff like make a huge maze in the yard.\Sounds like fun, doesn't it, Takemoto?\Yeah! I'm excited!\Hello? Hanamoto residence. response:	Shuu-chan! Phone call for you! It's Usui-san.
context: But since Usui is a little strange...\There should be a lot of fun jobs, and I think you should be able to work happily, Takemoto.\I hear that just earlier, they reformed some rich guy's vacation home and turned it into a ninja estate.\They did stuff like make a huge maze in the yard.\Sounds like fun, doesn't it, Takemoto?\Yeah! I'm excited!\Hello? Hanamoto residence.\Shuu-chan! Phone call for you! It's Usui-san. response:	Oh, speak of the devil...
context: There should be a lot of fun jobs, and I think you should be able to work happily, Takemoto.\I hear that just earlier, they reformed some rich guy's vacation home and turned it into a ninja estate.\They did stuff like make a huge maze in the yard.\Sounds like fun, doesn't it, Takemoto?\Yeah! I'm excited!\Hello? Hanamoto residence.\Shuu-chan! Phone call for you! It's Usui-san.\Oh, speak of the devil... response:	Hey. Yeah, yeah.
context: I hear that just earlier, they reformed some rich guy's vacation home and turned it into a ninja estate.\They did stuff like make a huge maze in the yard.\Sounds like fun, doesn't it, Takemoto?\Yeah! I'm excited!\Hello? Hanamoto residence.\Shuu-chan! Phone call for you! It's Usui-san.\Oh, speak of the devil...\Hey. Yeah, yeah. response:	Yeah, we're all celebrating for Takemoto right now.
context: They did stuff like make a huge maze in the yard.\Sounds like fun, doesn't it, Takemoto?\Yeah! I'm excited!\Hello? Hanamoto residence.\Shuu-chan! Phone call for you! It's Usui-san.\Oh, speak of the devil...\Hey. Yeah, yeah.\Yeah, we're all celebrating for Takemoto right now. response:	I'm happy!
context: Sounds like fun, doesn't it, Takemoto?\Yeah! I'm excited!\Hello? Hanamoto residence.\Shuu-chan! Phone call for you! It's Usui-san.\Oh, speak of the devil...\Hey. Yeah, yeah.\Yeah, we're all celebrating for Takemoto right now.\I'm happy! response:	That rich dude gave his creditors the slip and the ninja estate got seized?!
context: Yeah! I'm excited!\Hello? Hanamoto residence.\Shuu-chan! Phone call for you! It's Usui-san.\Oh, speak of the devil...\Hey. Yeah, yeah.\Yeah, we're all celebrating for Takemoto right now.\I'm happy!\That rich dude gave his creditors the slip and the ninja estate got seized?! response:	The deposit vanished and 42,000,000 yen was lost...?
context: Hello? Hanamoto residence.\Shuu-chan! Phone call for you! It's Usui-san.\Oh, speak of the devil...\Hey. Yeah, yeah.\Yeah, we're all celebrating for Takemoto right now.\I'm happy!\That rich dude gave his creditors the slip and the ninja estate got seized?!\The deposit vanished and 42,000,000 yen was lost...? response:	A-And your company...
context: Shuu-chan! Phone call for you! It's Usui-san.\Oh, speak of the devil...\Hey. Yeah, yeah.\Yeah, we're all celebrating for Takemoto right now.\I'm happy!\That rich dude gave his creditors the slip and the ninja estate got seized?!\The deposit vanished and 42,000,000 yen was lost...?\A-And your company... response:	Oh, boy... I see...
context: Oh, speak of the devil...\Hey. Yeah, yeah.\Yeah, we're all celebrating for Takemoto right now.\I'm happy!\That rich dude gave his creditors the slip and the ninja estate got seized?!\The deposit vanished and 42,000,000 yen was lost...?\A-And your company...\Oh, boy... I see... response:	I'm e-e-e-extremely so-sorry to be saying this wh-wh-while y-you're all en-enjo-en-enjo-enjoying...
context: Hey. Yeah, yeah.\Yeah, we're all celebrating for Takemoto right now.\I'm happy!\That rich dude gave his creditors the slip and the ninja estate got seized?!\The deposit vanished and 42,000,000 yen was lost...?\A-And your company...\Oh, boy... I see...\I'm e-e-e-extremely so-sorry to be saying this wh-wh-while y-you're all en-enjo-en-enjo-enjoying... response:	A-A-A-A-Actually, e-everyone, e-e-e-extremely unfortunate news...
context: Yeah, we're all celebrating for Takemoto right now.\I'm happy!\That rich dude gave his creditors the slip and the ninja estate got seized?!\The deposit vanished and 42,000,000 yen was lost...?\A-And your company...\Oh, boy... I see...\I'm e-e-e-extremely so-sorry to be saying this wh-wh-while y-you're all en-enjo-en-enjo-enjoying...\A-A-A-A-Actually, e-everyone, e-e-e-extremely unfortunate news... response:	Sensei!
context: I'm happy!\That rich dude gave his creditors the slip and the ninja estate got seized?!\The deposit vanished and 42,000,000 yen was lost...?\A-And your company...\Oh, boy... I see...\I'm e-e-e-extremely so-sorry to be saying this wh-wh-while y-you're all en-enjo-en-enjo-enjoying...\A-A-A-A-Actually, e-everyone, e-e-e-extremely unfortunate news...\Sensei! response:	Please, no more... I understand plenty already...
context: That rich dude gave his creditors the slip and the ninja estate got seized?!\The deposit vanished and 42,000,000 yen was lost...?\A-And your company...\Oh, boy... I see...\I'm e-e-e-extremely so-sorry to be saying this wh-wh-while y-you're all en-enjo-en-enjo-enjoying...\A-A-A-A-Actually, e-everyone, e-e-e-extremely unfortunate news...\Sensei!\Please, no more... I understand plenty already... response:	Let's just drink happily tonight...
context: The deposit vanished and 42,000,000 yen was lost...?\A-And your company...\Oh, boy... I see...\I'm e-e-e-extremely so-sorry to be saying this wh-wh-while y-you're all en-enjo-en-enjo-enjoying...\A-A-A-A-Actually, e-everyone, e-e-e-extremely unfortunate news...\Sensei!\Please, no more... I understand plenty already...\Let's just drink happily tonight... response:	It's been a while since we all gathered, after all...
context: A-And your company...\Oh, boy... I see...\I'm e-e-e-extremely so-sorry to be saying this wh-wh-while y-you're all en-enjo-en-enjo-enjoying...\A-A-A-A-Actually, e-everyone, e-e-e-extremely unfortunate news...\Sensei!\Please, no more... I understand plenty already...\Let's just drink happily tonight...\It's been a while since we all gathered, after all... response:	Takemoto-kun
context: Oh, boy... I see...\I'm e-e-e-extremely so-sorry to be saying this wh-wh-while y-you're all en-enjo-en-enjo-enjoying...\A-A-A-A-Actually, e-everyone, e-e-e-extremely unfortunate news...\Sensei!\Please, no more... I understand plenty already...\Let's just drink happily tonight...\It's been a while since we all gathered, after all...\Takemoto-kun response:	Party to Cheer up
context: I'm e-e-e-extremely so-sorry to be saying this wh-wh-while y-you're all en-enjo-en-enjo-enjoying...\A-A-A-A-Actually, e-everyone, e-e-e-extremely unfortunate news...\Sensei!\Please, no more... I understand plenty already...\Let's just drink happily tonight...\It's been a while since we all gathered, after all...\Takemoto-kun\Party to Cheer up response:	Cheers for Takemoto-kun!
context: A-A-A-A-Actually, e-everyone, e-e-e-extremely unfortunate news...\Sensei!\Please, no more... I understand plenty already...\Let's just drink happily tonight...\It's been a while since we all gathered, after all...\Takemoto-kun\Party to Cheer up\Cheers for Takemoto-kun! response:	It's no good.
context: Sensei!\Please, no more... I understand plenty already...\Let's just drink happily tonight...\It's been a while since we all gathered, after all...\Takemoto-kun\Party to Cheer up\Cheers for Takemoto-kun!\It's no good. response:	That was the last straw...
