context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: Golden Dawn, split into two teams and head to the west and northwest districts!\Let us go.\I guess we'll just have to save dessert for later.\If we fail to protect the royal capital, we'll bring shame upon the Magic Knights!\Do not let the enemy escape, no matter what!\Right!\Little girl... Do you like the Clover Kingdom?\I-I love it! response:	So please... stop this.
context: Let us go.\I guess we'll just have to save dessert for later.\If we fail to protect the royal capital, we'll bring shame upon the Magic Knights!\Do not let the enemy escape, no matter what!\Right!\Little girl... Do you like the Clover Kingdom?\I-I love it!\So please... stop this. response:	Well, I hate it!
context: I guess we'll just have to save dessert for later.\If we fail to protect the royal capital, we'll bring shame upon the Magic Knights!\Do not let the enemy escape, no matter what!\Right!\Little girl... Do you like the Clover Kingdom?\I-I love it!\So please... stop this.\Well, I hate it! response:	So the town... the people...
context: If we fail to protect the royal capital, we'll bring shame upon the Magic Knights!\Do not let the enemy escape, no matter what!\Right!\Little girl... Do you like the Clover Kingdom?\I-I love it!\So please... stop this.\Well, I hate it!\So the town... the people... response:	And you, too, little girl...
context: Do not let the enemy escape, no matter what!\Right!\Little girl... Do you like the Clover Kingdom?\I-I love it!\So please... stop this.\Well, I hate it!\So the town... the people...\And you, too, little girl... response:	I'll destroy you all!
context: Right!\Little girl... Do you like the Clover Kingdom?\I-I love it!\So please... stop this.\Well, I hate it!\So the town... the people...\And you, too, little girl...\I'll destroy you all! response:	The members of the Magic Knights moved out,
context: Little girl... Do you like the Clover Kingdom?\I-I love it!\So please... stop this.\Well, I hate it!\So the town... the people...\And you, too, little girl...\I'll destroy you all!\The members of the Magic Knights moved out, response:	and when Asta arrived...
context: I-I love it!\So please... stop this.\Well, I hate it!\So the town... the people...\And you, too, little girl...\I'll destroy you all!\The members of the Magic Knights moved out,\and when Asta arrived... response:	Then I'll protect them!
context: So please... stop this.\Well, I hate it!\So the town... the people...\And you, too, little girl...\I'll destroy you all!\The members of the Magic Knights moved out,\and when Asta arrived...\Then I'll protect them! response:	I would always close my eyes
context: Well, I hate it!\So the town... the people...\And you, too, little girl...\I'll destroy you all!\The members of the Magic Knights moved out,\and when Asta arrived...\Then I'll protect them!\I would always close my eyes response:	And cower at reality
context: So the town... the people...\And you, too, little girl...\I'll destroy you all!\The members of the Magic Knights moved out,\and when Asta arrived...\Then I'll protect them!\I would always close my eyes\And cower at reality response:	I can't stand the idea
context: And you, too, little girl...\I'll destroy you all!\The members of the Magic Knights moved out,\and when Asta arrived...\Then I'll protect them!\I would always close my eyes\And cower at reality\I can't stand the idea response:	Of just making excuses to give up
context: I'll destroy you all!\The members of the Magic Knights moved out,\and when Asta arrived...\Then I'll protect them!\I would always close my eyes\And cower at reality\I can't stand the idea\Of just making excuses to give up response:	Stand right there
context: The members of the Magic Knights moved out,\and when Asta arrived...\Then I'll protect them!\I would always close my eyes\And cower at reality\I can't stand the idea\Of just making excuses to give up\Stand right there response:	I don't want to be near you
context: and when Asta arrived...\Then I'll protect them!\I would always close my eyes\And cower at reality\I can't stand the idea\Of just making excuses to give up\Stand right there\I don't want to be near you response:	Any minute now
context: Then I'll protect them!\I would always close my eyes\And cower at reality\I can't stand the idea\Of just making excuses to give up\Stand right there\I don't want to be near you\Any minute now response:	Just wait right there
context: I would always close my eyes\And cower at reality\I can't stand the idea\Of just making excuses to give up\Stand right there\I don't want to be near you\Any minute now\Just wait right there response:	(The decisive battle is still a long way off)
context: And cower at reality\I can't stand the idea\Of just making excuses to give up\Stand right there\I don't want to be near you\Any minute now\Just wait right there\(The decisive battle is still a long way off) response:	Black and blue
context: I can't stand the idea\Of just making excuses to give up\Stand right there\I don't want to be near you\Any minute now\Just wait right there\(The decisive battle is still a long way off)\Black and blue response:	I'll give up on giving up
context: Of just making excuses to give up\Stand right there\I don't want to be near you\Any minute now\Just wait right there\(The decisive battle is still a long way off)\Black and blue\I'll give up on giving up response:	And get the world on my side
context: Stand right there\I don't want to be near you\Any minute now\Just wait right there\(The decisive battle is still a long way off)\Black and blue\I'll give up on giving up\And get the world on my side response:	I'm looking for the reason I'm alive
context: I don't want to be near you\Any minute now\Just wait right there\(The decisive battle is still a long way off)\Black and blue\I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive response:	Every time somewhere under this sky
context: Any minute now\Just wait right there\(The decisive battle is still a long way off)\Black and blue\I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky response:	Break through the tearful nights
context: Just wait right there\(The decisive battle is still a long way off)\Black and blue\I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights response:	And head where the light shines
context: (The decisive battle is still a long way off)\Black and blue\I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines response:	I want to keep my promise
context: Black and blue\I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise response:	I'll deliver it to you
context: I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you response:	shape of love
context: And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love response:	Wild Magic Dance
context: I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love\Wild Magic Dance response:	Wh-What's going on?
context: Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love\Wild Magic Dance\Wh-What's going on? response:	North District
context: Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love\Wild Magic Dance\Wh-What's going on?\North District response:	Someone finally shows up, and it's a Black Bull.
context: And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love\Wild Magic Dance\Wh-What's going on?\North District\Someone finally shows up, and it's a Black Bull. response:	And a little kid to boot.
context: I want to keep my promise\I'll deliver it to you\shape of love\Wild Magic Dance\Wh-What's going on?\North District\Someone finally shows up, and it's a Black Bull.\And a little kid to boot. response:	Get away from her, you crazy bastard!
context: I'll deliver it to you\shape of love\Wild Magic Dance\Wh-What's going on?\North District\Someone finally shows up, and it's a Black Bull.\And a little kid to boot.\Get away from her, you crazy bastard! response:	You fool! You won't be able to stop my army with that rusty sword!
context: shape of love\Wild Magic Dance\Wh-What's going on?\North District\Someone finally shows up, and it's a Black Bull.\And a little kid to boot.\Get away from her, you crazy bastard!\You fool! You won't be able to stop my army with that rusty sword! response:	What...?
context: Wild Magic Dance\Wh-What's going on?\North District\Someone finally shows up, and it's a Black Bull.\And a little kid to boot.\Get away from her, you crazy bastard!\You fool! You won't be able to stop my army with that rusty sword!\What...? response:	I was so scared!
context: Wh-What's going on?\North District\Someone finally shows up, and it's a Black Bull.\And a little kid to boot.\Get away from her, you crazy bastard!\You fool! You won't be able to stop my army with that rusty sword!\What...?\I was so scared! response:	You really acted fast!
context: North District\Someone finally shows up, and it's a Black Bull.\And a little kid to boot.\Get away from her, you crazy bastard!\You fool! You won't be able to stop my army with that rusty sword!\What...?\I was so scared!\You really acted fast! response:	It's dangerous, so stand back.
context: Someone finally shows up, and it's a Black Bull.\And a little kid to boot.\Get away from her, you crazy bastard!\You fool! You won't be able to stop my army with that rusty sword!\What...?\I was so scared!\You really acted fast!\It's dangerous, so stand back. response:	Okay!
context: And a little kid to boot.\Get away from her, you crazy bastard!\You fool! You won't be able to stop my army with that rusty sword!\What...?\I was so scared!\You really acted fast!\It's dangerous, so stand back.\Okay! response:	Ah, I see. You're the one with the anti-magic.
context: Get away from her, you crazy bastard!\You fool! You won't be able to stop my army with that rusty sword!\What...?\I was so scared!\You really acted fast!\It's dangerous, so stand back.\Okay!\Ah, I see. You're the one with the anti-magic. response:	You've heard of me?
context: You fool! You won't be able to stop my army with that rusty sword!\What...?\I was so scared!\You really acted fast!\It's dangerous, so stand back.\Okay!\Ah, I see. You're the one with the anti-magic.\You've heard of me? response:	Man, gimme a break!
context: What...?\I was so scared!\You really acted fast!\It's dangerous, so stand back.\Okay!\Ah, I see. You're the one with the anti-magic.\You've heard of me?\Man, gimme a break! response:	No one asked the bottom-ranked Black Bulls
context: I was so scared!\You really acted fast!\It's dangerous, so stand back.\Okay!\Ah, I see. You're the one with the anti-magic.\You've heard of me?\Man, gimme a break!\No one asked the bottom-ranked Black Bulls response:	or a piece of trash like you with no magic
context: You really acted fast!\It's dangerous, so stand back.\Okay!\Ah, I see. You're the one with the anti-magic.\You've heard of me?\Man, gimme a break!\No one asked the bottom-ranked Black Bulls\or a piece of trash like you with no magic response:	to show up here!
context: It's dangerous, so stand back.\Okay!\Ah, I see. You're the one with the anti-magic.\You've heard of me?\Man, gimme a break!\No one asked the bottom-ranked Black Bulls\or a piece of trash like you with no magic\to show up here! response:	Do it!
context: Okay!\Ah, I see. You're the one with the anti-magic.\You've heard of me?\Man, gimme a break!\No one asked the bottom-ranked Black Bulls\or a piece of trash like you with no magic\to show up here!\Do it! response:	Central District
context: Ah, I see. You're the one with the anti-magic.\You've heard of me?\Man, gimme a break!\No one asked the bottom-ranked Black Bulls\or a piece of trash like you with no magic\to show up here!\Do it!\Central District response:	Don't think you're going to get away with...
context: You've heard of me?\Man, gimme a break!\No one asked the bottom-ranked Black Bulls\or a piece of trash like you with no magic\to show up here!\Do it!\Central District\Don't think you're going to get away with... response:	What? What do you want?
context: Man, gimme a break!\No one asked the bottom-ranked Black Bulls\or a piece of trash like you with no magic\to show up here!\Do it!\Central District\Don't think you're going to get away with...\What? What do you want? response:	I'll give it to you, just
context: No one asked the bottom-ranked Black Bulls\or a piece of trash like you with no magic\to show up here!\Do it!\Central District\Don't think you're going to get away with...\What? What do you want?\I'll give it to you, just response:	It's the Silver Eagles!
context: or a piece of trash like you with no magic\to show up here!\Do it!\Central District\Don't think you're going to get away with...\What? What do you want?\I'll give it to you, just\It's the Silver Eagles! response:	Captain of the Silver Eagles Nozel Silva
context: to show up here!\Do it!\Central District\Don't think you're going to get away with...\What? What do you want?\I'll give it to you, just\It's the Silver Eagles!\Captain of the Silver Eagles Nozel Silva response:	Member of the Silver Eagles Solid Silva
context: Do it!\Central District\Don't think you're going to get away with...\What? What do you want?\I'll give it to you, just\It's the Silver Eagles!\Captain of the Silver Eagles Nozel Silva\Member of the Silver Eagles Solid Silva response:	The Magic Knights have come to save us!
context: Central District\Don't think you're going to get away with...\What? What do you want?\I'll give it to you, just\It's the Silver Eagles!\Captain of the Silver Eagles Nozel Silva\Member of the Silver Eagles Solid Silva\The Magic Knights have come to save us! response:	The captain is here! We're saved!
context: Don't think you're going to get away with...\What? What do you want?\I'll give it to you, just\It's the Silver Eagles!\Captain of the Silver Eagles Nozel Silva\Member of the Silver Eagles Solid Silva\The Magic Knights have come to save us!\The captain is here! We're saved! response:	Member of the Silver Eagles Nebra Silva
context: What? What do you want?\I'll give it to you, just\It's the Silver Eagles!\Captain of the Silver Eagles Nozel Silva\Member of the Silver Eagles Solid Silva\The Magic Knights have come to save us!\The captain is here! We're saved!\Member of the Silver Eagles Nebra Silva response:	Lord Nozel! Lord Solid!
context: I'll give it to you, just\It's the Silver Eagles!\Captain of the Silver Eagles Nozel Silva\Member of the Silver Eagles Solid Silva\The Magic Knights have come to save us!\The captain is here! We're saved!\Member of the Silver Eagles Nebra Silva\Lord Nozel! Lord Solid! response:	Lady Nebra!
context: It's the Silver Eagles!\Captain of the Silver Eagles Nozel Silva\Member of the Silver Eagles Solid Silva\The Magic Knights have come to save us!\The captain is here! We're saved!\Member of the Silver Eagles Nebra Silva\Lord Nozel! Lord Solid!\Lady Nebra! response:	Citizens, fall behind us.
context: Captain of the Silver Eagles Nozel Silva\Member of the Silver Eagles Solid Silva\The Magic Knights have come to save us!\The captain is here! We're saved!\Member of the Silver Eagles Nebra Silva\Lord Nozel! Lord Solid!\Lady Nebra!\Citizens, fall behind us. response:	West District
context: Member of the Silver Eagles Solid Silva\The Magic Knights have come to save us!\The captain is here! We're saved!\Member of the Silver Eagles Nebra Silva\Lord Nozel! Lord Solid!\Lady Nebra!\Citizens, fall behind us.\West District response:	What are these things?
context: The Magic Knights have come to save us!\The captain is here! We're saved!\Member of the Silver Eagles Nebra Silva\Lord Nozel! Lord Solid!\Lady Nebra!\Citizens, fall behind us.\West District\What are these things? response:	Every time we knock them down, they get up again!
context: The captain is here! We're saved!\Member of the Silver Eagles Nebra Silva\Lord Nozel! Lord Solid!\Lady Nebra!\Citizens, fall behind us.\West District\What are these things?\Every time we knock them down, they get up again! response:	I was planning to have dessert when we got back, but I think I've lost my appetite.
context: Member of the Silver Eagles Nebra Silva\Lord Nozel! Lord Solid!\Lady Nebra!\Citizens, fall behind us.\West District\What are these things?\Every time we knock them down, they get up again!\I was planning to have dessert when we got back, but I think I've lost my appetite. response:	East District
context: Lord Nozel! Lord Solid!\Lady Nebra!\Citizens, fall behind us.\West District\What are these things?\Every time we knock them down, they get up again!\I was planning to have dessert when we got back, but I think I've lost my appetite.\East District response:	Whoa, these things are gross, Sis!
context: Lady Nebra!\Citizens, fall behind us.\West District\What are these things?\Every time we knock them down, they get up again!\I was planning to have dessert when we got back, but I think I've lost my appetite.\East District\Whoa, these things are gross, Sis! response:	Indeed. I feel nauseous just looking at them.
context: Citizens, fall behind us.\West District\What are these things?\Every time we knock them down, they get up again!\I was planning to have dessert when we got back, but I think I've lost my appetite.\East District\Whoa, these things are gross, Sis!\Indeed. I feel nauseous just looking at them. response:	Also, be mindful of your tone.
context: West District\What are these things?\Every time we knock them down, they get up again!\I was planning to have dessert when we got back, but I think I've lost my appetite.\East District\Whoa, these things are gross, Sis!\Indeed. I feel nauseous just looking at them.\Also, be mindful of your tone. response:	Oh, I'll be more careful!
context: What are these things?\Every time we knock them down, they get up again!\I was planning to have dessert when we got back, but I think I've lost my appetite.\East District\Whoa, these things are gross, Sis!\Indeed. I feel nauseous just looking at them.\Also, be mindful of your tone.\Oh, I'll be more careful! response:	Stay away from me!
context: Every time we knock them down, they get up again!\I was planning to have dessert when we got back, but I think I've lost my appetite.\East District\Whoa, these things are gross, Sis!\Indeed. I feel nauseous just looking at them.\Also, be mindful of your tone.\Oh, I'll be more careful!\Stay away from me! response:	Northwest District
context: I was planning to have dessert when we got back, but I think I've lost my appetite.\East District\Whoa, these things are gross, Sis!\Indeed. I feel nauseous just looking at them.\Also, be mindful of your tone.\Oh, I'll be more careful!\Stay away from me!\Northwest District response:	There are so many!
context: East District\Whoa, these things are gross, Sis!\Indeed. I feel nauseous just looking at them.\Also, be mindful of your tone.\Oh, I'll be more careful!\Stay away from me!\Northwest District\There are so many! response:	Not a chance...
context: Whoa, these things are gross, Sis!\Indeed. I feel nauseous just looking at them.\Also, be mindful of your tone.\Oh, I'll be more careful!\Stay away from me!\Northwest District\There are so many!\Not a chance... response:	Do they have some kind of weakness?
context: Indeed. I feel nauseous just looking at them.\Also, be mindful of your tone.\Oh, I'll be more careful!\Stay away from me!\Northwest District\There are so many!\Not a chance...\Do they have some kind of weakness? response:	It matters not. There's no point in wasting time trying to find it.
context: Also, be mindful of your tone.\Oh, I'll be more careful!\Stay away from me!\Northwest District\There are so many!\Not a chance...\Do they have some kind of weakness?\It matters not. There's no point in wasting time trying to find it. response:	North District
context: Oh, I'll be more careful!\Stay away from me!\Northwest District\There are so many!\Not a chance...\Do they have some kind of weakness?\It matters not. There's no point in wasting time trying to find it.\North District response:	They're disgusting...
context: Stay away from me!\Northwest District\There are so many!\Not a chance...\Do they have some kind of weakness?\It matters not. There's no point in wasting time trying to find it.\North District\They're disgusting... response:	Is my rival safe?
context: Northwest District\There are so many!\Not a chance...\Do they have some kind of weakness?\It matters not. There's no point in wasting time trying to find it.\North District\They're disgusting...\Is my rival safe? response:	We can look for the Black Bulls boy later, Leo.
context: There are so many!\Not a chance...\Do they have some kind of weakness?\It matters not. There's no point in wasting time trying to find it.\North District\They're disgusting...\Is my rival safe?\We can look for the Black Bulls boy later, Leo. response:	These things possess magic, but they aren't alive.
context: Not a chance...\Do they have some kind of weakness?\It matters not. There's no point in wasting time trying to find it.\North District\They're disgusting...\Is my rival safe?\We can look for the Black Bulls boy later, Leo.\These things possess magic, but they aren't alive. response:	In that case...
context: Do they have some kind of weakness?\It matters not. There's no point in wasting time trying to find it.\North District\They're disgusting...\Is my rival safe?\We can look for the Black Bulls boy later, Leo.\These things possess magic, but they aren't alive.\In that case... response:	We'll just have to crush them until they can't get back up!
context: It matters not. There's no point in wasting time trying to find it.\North District\They're disgusting...\Is my rival safe?\We can look for the Black Bulls boy later, Leo.\These things possess magic, but they aren't alive.\In that case...\We'll just have to crush them until they can't get back up! response:	See if you can take my magic!
context: North District\They're disgusting...\Is my rival safe?\We can look for the Black Bulls boy later, Leo.\These things possess magic, but they aren't alive.\In that case...\We'll just have to crush them until they can't get back up!\See if you can take my magic! response:	Flame Magic: Spiral Flames!
context: They're disgusting...\Is my rival safe?\We can look for the Black Bulls boy later, Leo.\These things possess magic, but they aren't alive.\In that case...\We'll just have to crush them until they can't get back up!\See if you can take my magic!\Flame Magic: Spiral Flames! response:	Flame Magic: Sol Linea!
context: Is my rival safe?\We can look for the Black Bulls boy later, Leo.\These things possess magic, but they aren't alive.\In that case...\We'll just have to crush them until they can't get back up!\See if you can take my magic!\Flame Magic: Spiral Flames!\Flame Magic: Sol Linea! response:	A-Amazing...
context: We can look for the Black Bulls boy later, Leo.\These things possess magic, but they aren't alive.\In that case...\We'll just have to crush them until they can't get back up!\See if you can take my magic!\Flame Magic: Spiral Flames!\Flame Magic: Sol Linea!\A-Amazing... response:	Steel Creation Magic: Fierce Spiral Lance!
context: These things possess magic, but they aren't alive.\In that case...\We'll just have to crush them until they can't get back up!\See if you can take my magic!\Flame Magic: Spiral Flames!\Flame Magic: Sol Linea!\A-Amazing...\Steel Creation Magic: Fierce Spiral Lance! response:	Goodness, you fight in such a vulgar manner.
context: In that case...\We'll just have to crush them until they can't get back up!\See if you can take my magic!\Flame Magic: Spiral Flames!\Flame Magic: Sol Linea!\A-Amazing...\Steel Creation Magic: Fierce Spiral Lance!\Goodness, you fight in such a vulgar manner. response:	You should at least
context: We'll just have to crush them until they can't get back up!\See if you can take my magic!\Flame Magic: Spiral Flames!\Flame Magic: Sol Linea!\A-Amazing...\Steel Creation Magic: Fierce Spiral Lance!\Goodness, you fight in such a vulgar manner.\You should at least response:	die in elegance and beauty!
context: See if you can take my magic!\Flame Magic: Spiral Flames!\Flame Magic: Sol Linea!\A-Amazing...\Steel Creation Magic: Fierce Spiral Lance!\Goodness, you fight in such a vulgar manner.\You should at least\die in elegance and beauty! response:	Glass Creation Magic: Verre Fleur!
