context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: Lowest?\That's the highest praise you could give me!\It's time for little babies who don't understand rock to get spanked!\And I just changed clothes!\Now, then...\Which part should I devour first?\I think I should start with that dress! Too pretty for you!\Heart's Armor! response:	This is it, yes!
context: That's the highest praise you could give me!\It's time for little babies who don't understand rock to get spanked!\And I just changed clothes!\Now, then...\Which part should I devour first?\I think I should start with that dress! Too pretty for you!\Heart's Armor!\This is it, yes! response:	What are you doing? Get a hold of yourself, Juvia!
context: It's time for little babies who don't understand rock to get spanked!\And I just changed clothes!\Now, then...\Which part should I devour first?\I think I should start with that dress! Too pretty for you!\Heart's Armor!\This is it, yes!\What are you doing? Get a hold of yourself, Juvia! response:	Juvia! You want to join Fairy Tail, right?
context: And I just changed clothes!\Now, then...\Which part should I devour first?\I think I should start with that dress! Too pretty for you!\Heart's Armor!\This is it, yes!\What are you doing? Get a hold of yourself, Juvia!\Juvia! You want to join Fairy Tail, right? response:	Attacking your allies isn't...
context: Now, then...\Which part should I devour first?\I think I should start with that dress! Too pretty for you!\Heart's Armor!\This is it, yes!\What are you doing? Get a hold of yourself, Juvia!\Juvia! You want to join Fairy Tail, right?\Attacking your allies isn't... response:	Hey you! Heyah! Feel the vibe!
context: Which part should I devour first?\I think I should start with that dress! Too pretty for you!\Heart's Armor!\This is it, yes!\What are you doing? Get a hold of yourself, Juvia!\Juvia! You want to join Fairy Tail, right?\Attacking your allies isn't...\Hey you! Heyah! Feel the vibe! response:	Get her!
context: I think I should start with that dress! Too pretty for you!\Heart's Armor!\This is it, yes!\What are you doing? Get a hold of yourself, Juvia!\Juvia! You want to join Fairy Tail, right?\Attacking your allies isn't...\Hey you! Heyah! Feel the vibe!\Get her! response:	Water Cane!
context: Heart's Armor!\This is it, yes!\What are you doing? Get a hold of yourself, Juvia!\Juvia! You want to join Fairy Tail, right?\Attacking your allies isn't...\Hey you! Heyah! Feel the vibe!\Get her!\Water Cane! response:	Yes, raise the roof with that red rhythm!
context: This is it, yes!\What are you doing? Get a hold of yourself, Juvia!\Juvia! You want to join Fairy Tail, right?\Attacking your allies isn't...\Hey you! Heyah! Feel the vibe!\Get her!\Water Cane!\Yes, raise the roof with that red rhythm! response:	That's the soul of rock!
context: What are you doing? Get a hold of yourself, Juvia!\Juvia! You want to join Fairy Tail, right?\Attacking your allies isn't...\Hey you! Heyah! Feel the vibe!\Get her!\Water Cane!\Yes, raise the roof with that red rhythm!\That's the soul of rock! response:	Says who?
context: Juvia! You want to join Fairy Tail, right?\Attacking your allies isn't...\Hey you! Heyah! Feel the vibe!\Get her!\Water Cane!\Yes, raise the roof with that red rhythm!\That's the soul of rock!\Says who? response:	I want more cat-fight with claws!
context: Attacking your allies isn't...\Hey you! Heyah! Feel the vibe!\Get her!\Water Cane!\Yes, raise the roof with that red rhythm!\That's the soul of rock!\Says who?\I want more cat-fight with claws! response:	Do it like she's trying to steal away a guy you like!
context: Hey you! Heyah! Feel the vibe!\Get her!\Water Cane!\Yes, raise the roof with that red rhythm!\That's the soul of rock!\Says who?\I want more cat-fight with claws!\Do it like she's trying to steal away a guy you like! response:	Guy I like?!
context: Get her!\Water Cane!\Yes, raise the roof with that red rhythm!\That's the soul of rock!\Says who?\I want more cat-fight with claws!\Do it like she's trying to steal away a guy you like!\Guy I like?! response:	Love Rival!
context: Water Cane!\Yes, raise the roof with that red rhythm!\That's the soul of rock!\Says who?\I want more cat-fight with claws!\Do it like she's trying to steal away a guy you like!\Guy I like?!\Love Rival! response:	I'm not!
context: Yes, raise the roof with that red rhythm!\That's the soul of rock!\Says who?\I want more cat-fight with claws!\Do it like she's trying to steal away a guy you like!\Guy I like?!\Love Rival!\I'm not! response:	It's no use...
context: That's the soul of rock!\Says who?\I want more cat-fight with claws!\Do it like she's trying to steal away a guy you like!\Guy I like?!\Love Rival!\I'm not!\It's no use... response:	She's completely under his control!
context: Says who?\I want more cat-fight with claws!\Do it like she's trying to steal away a guy you like!\Guy I like?!\Love Rival!\I'm not!\It's no use...\She's completely under his control! response:	What should I do?
context: I want more cat-fight with claws!\Do it like she's trying to steal away a guy you like!\Guy I like?!\Love Rival!\I'm not!\It's no use...\She's completely under his control!\What should I do? response:	There's no way I could beat Juvia if she's fighting for real.
context: Do it like she's trying to steal away a guy you like!\Guy I like?!\Love Rival!\I'm not!\It's no use...\She's completely under his control!\What should I do?\There's no way I could beat Juvia if she's fighting for real. response:	Die inside of Juvia!
context: Guy I like?!\Love Rival!\I'm not!\It's no use...\She's completely under his control!\What should I do?\There's no way I could beat Juvia if she's fighting for real.\Die inside of Juvia! response:	I can't breathe...
context: Love Rival!\I'm not!\It's no use...\She's completely under his control!\What should I do?\There's no way I could beat Juvia if she's fighting for real.\Die inside of Juvia!\I can't breathe... response:	Lucy-san... Lucy-san!
context: I'm not!\It's no use...\She's completely under his control!\What should I do?\There's no way I could beat Juvia if she's fighting for real.\Die inside of Juvia!\I can't breathe...\Lucy-san... Lucy-san! response:	Juvia?
context: It's no use...\She's completely under his control!\What should I do?\There's no way I could beat Juvia if she's fighting for real.\Die inside of Juvia!\I can't breathe...\Lucy-san... Lucy-san!\Juvia? response:	Lucy-san... Juvia isn't doing this.
context: She's completely under his control!\What should I do?\There's no way I could beat Juvia if she's fighting for real.\Die inside of Juvia!\I can't breathe...\Lucy-san... Lucy-san!\Juvia?\Lucy-san... Juvia isn't doing this. response:	Her heart is speaking to me?
context: What should I do?\There's no way I could beat Juvia if she's fighting for real.\Die inside of Juvia!\I can't breathe...\Lucy-san... Lucy-san!\Juvia?\Lucy-san... Juvia isn't doing this.\Her heart is speaking to me? response:	Juvia doesn't want to hurt her friends.
context: There's no way I could beat Juvia if she's fighting for real.\Die inside of Juvia!\I can't breathe...\Lucy-san... Lucy-san!\Juvia?\Lucy-san... Juvia isn't doing this.\Her heart is speaking to me?\Juvia doesn't want to hurt her friends. response:	Perhaps its presumptuous for me to say friend...
context: Die inside of Juvia!\I can't breathe...\Lucy-san... Lucy-san!\Juvia?\Lucy-san... Juvia isn't doing this.\Her heart is speaking to me?\Juvia doesn't want to hurt her friends.\Perhaps its presumptuous for me to say friend... response:	It's true that you are a rival in my love for Gray-sama, Lucy-san...
context: I can't breathe...\Lucy-san... Lucy-san!\Juvia?\Lucy-san... Juvia isn't doing this.\Her heart is speaking to me?\Juvia doesn't want to hurt her friends.\Perhaps its presumptuous for me to say friend...\It's true that you are a rival in my love for Gray-sama, Lucy-san... response:	Although I'm not...
context: Lucy-san... Lucy-san!\Juvia?\Lucy-san... Juvia isn't doing this.\Her heart is speaking to me?\Juvia doesn't want to hurt her friends.\Perhaps its presumptuous for me to say friend...\It's true that you are a rival in my love for Gray-sama, Lucy-san...\Although I'm not... response:	But, Juvia has come to love Fairy Tail.
context: Juvia?\Lucy-san... Juvia isn't doing this.\Her heart is speaking to me?\Juvia doesn't want to hurt her friends.\Perhaps its presumptuous for me to say friend...\It's true that you are a rival in my love for Gray-sama, Lucy-san...\Although I'm not...\But, Juvia has come to love Fairy Tail. response:	It's welcoming, and fun, and a warm place...
context: Lucy-san... Juvia isn't doing this.\Her heart is speaking to me?\Juvia doesn't want to hurt her friends.\Perhaps its presumptuous for me to say friend...\It's true that you are a rival in my love for Gray-sama, Lucy-san...\Although I'm not...\But, Juvia has come to love Fairy Tail.\It's welcoming, and fun, and a warm place... response:	Even in the rain, it feels like the sun is out inside Fairy Tail.
context: Her heart is speaking to me?\Juvia doesn't want to hurt her friends.\Perhaps its presumptuous for me to say friend...\It's true that you are a rival in my love for Gray-sama, Lucy-san...\Although I'm not...\But, Juvia has come to love Fairy Tail.\It's welcoming, and fun, and a warm place...\Even in the rain, it feels like the sun is out inside Fairy Tail. response:	Juvia had no idea it was okay to smile this much inside a guild!
context: Juvia doesn't want to hurt her friends.\Perhaps its presumptuous for me to say friend...\It's true that you are a rival in my love for Gray-sama, Lucy-san...\Although I'm not...\But, Juvia has come to love Fairy Tail.\It's welcoming, and fun, and a warm place...\Even in the rain, it feels like the sun is out inside Fairy Tail.\Juvia had no idea it was okay to smile this much inside a guild! response:	That's what I thought... And just when I felt I could finally become friends with everyone...
context: Perhaps its presumptuous for me to say friend...\It's true that you are a rival in my love for Gray-sama, Lucy-san...\Although I'm not...\But, Juvia has come to love Fairy Tail.\It's welcoming, and fun, and a warm place...\Even in the rain, it feels like the sun is out inside Fairy Tail.\Juvia had no idea it was okay to smile this much inside a guild!\That's what I thought... And just when I felt I could finally become friends with everyone... response:	Juvia truly is a woman that brings misfortune...
context: It's true that you are a rival in my love for Gray-sama, Lucy-san...\Although I'm not...\But, Juvia has come to love Fairy Tail.\It's welcoming, and fun, and a warm place...\Even in the rain, it feels like the sun is out inside Fairy Tail.\Juvia had no idea it was okay to smile this much inside a guild!\That's what I thought... And just when I felt I could finally become friends with everyone...\Juvia truly is a woman that brings misfortune... response:	Tears... Even inside the water, Juvia's tears are warm...
context: Although I'm not...\But, Juvia has come to love Fairy Tail.\It's welcoming, and fun, and a warm place...\Even in the rain, it feels like the sun is out inside Fairy Tail.\Juvia had no idea it was okay to smile this much inside a guild!\That's what I thought... And just when I felt I could finally become friends with everyone...\Juvia truly is a woman that brings misfortune...\Tears... Even inside the water, Juvia's tears are warm... response:	Juvia, baby!
context: But, Juvia has come to love Fairy Tail.\It's welcoming, and fun, and a warm place...\Even in the rain, it feels like the sun is out inside Fairy Tail.\Juvia had no idea it was okay to smile this much inside a guild!\That's what I thought... And just when I felt I could finally become friends with everyone...\Juvia truly is a woman that brings misfortune...\Tears... Even inside the water, Juvia's tears are warm...\Juvia, baby! response:	It's about time to finish her off!
context: It's welcoming, and fun, and a warm place...\Even in the rain, it feels like the sun is out inside Fairy Tail.\Juvia had no idea it was okay to smile this much inside a guild!\That's what I thought... And just when I felt I could finally become friends with everyone...\Juvia truly is a woman that brings misfortune...\Tears... Even inside the water, Juvia's tears are warm...\Juvia, baby!\It's about time to finish her off! response:	This will be the end for you!
context: Even in the rain, it feels like the sun is out inside Fairy Tail.\Juvia had no idea it was okay to smile this much inside a guild!\That's what I thought... And just when I felt I could finally become friends with everyone...\Juvia truly is a woman that brings misfortune...\Tears... Even inside the water, Juvia's tears are warm...\Juvia, baby!\It's about time to finish her off!\This will be the end for you! response:	People who shed tears for their friends...
context: Juvia had no idea it was okay to smile this much inside a guild!\That's what I thought... And just when I felt I could finally become friends with everyone...\Juvia truly is a woman that brings misfortune...\Tears... Even inside the water, Juvia's tears are warm...\Juvia, baby!\It's about time to finish her off!\This will be the end for you!\People who shed tears for their friends... response:	Lucy-san...
context: That's what I thought... And just when I felt I could finally become friends with everyone...\Juvia truly is a woman that brings misfortune...\Tears... Even inside the water, Juvia's tears are warm...\Juvia, baby!\It's about time to finish her off!\This will be the end for you!\People who shed tears for their friends...\Lucy-san... response:	Go ahead and boast!
context: Juvia truly is a woman that brings misfortune...\Tears... Even inside the water, Juvia's tears are warm...\Juvia, baby!\It's about time to finish her off!\This will be the end for you!\People who shed tears for their friends...\Lucy-san...\Go ahead and boast! response:	Thanks to you, I remembered something pretty neat!
context: Tears... Even inside the water, Juvia's tears are warm...\Juvia, baby!\It's about time to finish her off!\This will be the end for you!\People who shed tears for their friends...\Lucy-san...\Go ahead and boast!\Thanks to you, I remembered something pretty neat! response:	You're so boring.
context: Juvia, baby!\It's about time to finish her off!\This will be the end for you!\People who shed tears for their friends...\Lucy-san...\Go ahead and boast!\Thanks to you, I remembered something pretty neat!\You're so boring. response:	Hurry up and destroy her, Juvia baby!
context: It's about time to finish her off!\This will be the end for you!\People who shed tears for their friends...\Lucy-san...\Go ahead and boast!\Thanks to you, I remembered something pretty neat!\You're so boring.\Hurry up and destroy her, Juvia baby! response:	Okay!
context: This will be the end for you!\People who shed tears for their friends...\Lucy-san...\Go ahead and boast!\Thanks to you, I remembered something pretty neat!\You're so boring.\Hurry up and destroy her, Juvia baby!\Okay! response:	I'll tear you to shreds with my Water Jigsaw!
context: People who shed tears for their friends...\Lucy-san...\Go ahead and boast!\Thanks to you, I remembered something pretty neat!\You're so boring.\Hurry up and destroy her, Juvia baby!\Okay!\I'll tear you to shreds with my Water Jigsaw! response:	Here's the big finish!
context: Lucy-san...\Go ahead and boast!\Thanks to you, I remembered something pretty neat!\You're so boring.\Hurry up and destroy her, Juvia baby!\Okay!\I'll tear you to shreds with my Water Jigsaw!\Here's the big finish! response:	Lucy-san, dodge!
context: Go ahead and boast!\Thanks to you, I remembered something pretty neat!\You're so boring.\Hurry up and destroy her, Juvia baby!\Okay!\I'll tear you to shreds with my Water Jigsaw!\Here's the big finish!\Lucy-san, dodge! response:	Gate of the Water Bearer, I open thee!
context: Thanks to you, I remembered something pretty neat!\You're so boring.\Hurry up and destroy her, Juvia baby!\Okay!\I'll tear you to shreds with my Water Jigsaw!\Here's the big finish!\Lucy-san, dodge!\Gate of the Water Bearer, I open thee! response:	Aquarius!
context: You're so boring.\Hurry up and destroy her, Juvia baby!\Okay!\I'll tear you to shreds with my Water Jigsaw!\Here's the big finish!\Lucy-san, dodge!\Gate of the Water Bearer, I open thee!\Aquarius! response:	What?!
context: Hurry up and destroy her, Juvia baby!\Okay!\I'll tear you to shreds with my Water Jigsaw!\Here's the big finish!\Lucy-san, dodge!\Gate of the Water Bearer, I open thee!\Aquarius!\What?! response:	She called a Spirit using Juvia's body?
context: Okay!\I'll tear you to shreds with my Water Jigsaw!\Here's the big finish!\Lucy-san, dodge!\Gate of the Water Bearer, I open thee!\Aquarius!\What?!\She called a Spirit using Juvia's body? response:	As long as there's water, I can summon the most powerful Spirit, Aquarius!
context: I'll tear you to shreds with my Water Jigsaw!\Here's the big finish!\Lucy-san, dodge!\Gate of the Water Bearer, I open thee!\Aquarius!\What?!\She called a Spirit using Juvia's body?\As long as there's water, I can summon the most powerful Spirit, Aquarius! response:	It's all thanks to you, Juvia!
context: Here's the big finish!\Lucy-san, dodge!\Gate of the Water Bearer, I open thee!\Aquarius!\What?!\She called a Spirit using Juvia's body?\As long as there's water, I can summon the most powerful Spirit, Aquarius!\It's all thanks to you, Juvia! response:	Shut up, you!
context: Lucy-san, dodge!\Gate of the Water Bearer, I open thee!\Aquarius!\What?!\She called a Spirit using Juvia's body?\As long as there's water, I can summon the most powerful Spirit, Aquarius!\It's all thanks to you, Juvia!\Shut up, you! response:	You bratty little girls!
context: Gate of the Water Bearer, I open thee!\Aquarius!\What?!\She called a Spirit using Juvia's body?\As long as there's water, I can summon the most powerful Spirit, Aquarius!\It's all thanks to you, Juvia!\Shut up, you!\You bratty little girls! response:	Don't you listen?
context: Aquarius!\What?!\She called a Spirit using Juvia's body?\As long as there's water, I can summon the most powerful Spirit, Aquarius!\It's all thanks to you, Juvia!\Shut up, you!\You bratty little girls!\Don't you listen? response:	I told you that my hair can absorb water, remember?
context: What?!\She called a Spirit using Juvia's body?\As long as there's water, I can summon the most powerful Spirit, Aquarius!\It's all thanks to you, Juvia!\Shut up, you!\You bratty little girls!\Don't you listen?\I told you that my hair can absorb water, remember? response:	Juvia!
context: She called a Spirit using Juvia's body?\As long as there's water, I can summon the most powerful Spirit, Aquarius!\It's all thanks to you, Juvia!\Shut up, you!\You bratty little girls!\Don't you listen?\I told you that my hair can absorb water, remember?\Juvia! response:	I'm over here!
context: As long as there's water, I can summon the most powerful Spirit, Aquarius!\It's all thanks to you, Juvia!\Shut up, you!\You bratty little girls!\Don't you listen?\I told you that my hair can absorb water, remember?\Juvia!\I'm over here! response:	Juvia!
context: It's all thanks to you, Juvia!\Shut up, you!\You bratty little girls!\Don't you listen?\I told you that my hair can absorb water, remember?\Juvia!\I'm over here!\Juvia! response:	Lucy!
context: Shut up, you!\You bratty little girls!\Don't you listen?\I told you that my hair can absorb water, remember?\Juvia!\I'm over here!\Juvia!\Lucy! response:	What... is this magical power?
context: You bratty little girls!\Don't you listen?\I told you that my hair can absorb water, remember?\Juvia!\I'm over here!\Juvia!\Lucy!\What... is this magical power? response:	Those girls fused their magics together?
context: Don't you listen?\I told you that my hair can absorb water, remember?\Juvia!\I'm over here!\Juvia!\Lucy!\What... is this magical power?\Those girls fused their magics together? response:	A Unison Raid!
context: I told you that my hair can absorb water, remember?\Juvia!\I'm over here!\Juvia!\Lucy!\What... is this magical power?\Those girls fused their magics together?\A Unison Raid! response:	What is this water?
context: Juvia!\I'm over here!\Juvia!\Lucy!\What... is this magical power?\Those girls fused their magics together?\A Unison Raid!\What is this water? response:	This is more than I can absorb!
context: I'm over here!\Juvia!\Lucy!\What... is this magical power?\Those girls fused their magics together?\A Unison Raid!\What is this water?\This is more than I can absorb! response:	Sparking!
context: Juvia!\Lucy!\What... is this magical power?\Those girls fused their magics together?\A Unison Raid!\What is this water?\This is more than I can absorb!\Sparking! response:	We did it!
context: Lucy!\What... is this magical power?\Those girls fused their magics together?\A Unison Raid!\What is this water?\This is more than I can absorb!\Sparking!\We did it! response:	Juvia is back to normal!
context: What... is this magical power?\Those girls fused their magics together?\A Unison Raid!\What is this water?\This is more than I can absorb!\Sparking!\We did it!\Juvia is back to normal! response:	I'm glad... I'm so glad, Juvia.
context: Those girls fused their magics together?\A Unison Raid!\What is this water?\This is more than I can absorb!\Sparking!\We did it!\Juvia is back to normal!\I'm glad... I'm so glad, Juvia. response:	Lucy-san, you're warm...
context: A Unison Raid!\What is this water?\This is more than I can absorb!\Sparking!\We did it!\Juvia is back to normal!\I'm glad... I'm so glad, Juvia.\Lucy-san, you're warm... response:	This might be the first time a woman has been nice to Juvia.
context: What is this water?\This is more than I can absorb!\Sparking!\We did it!\Juvia is back to normal!\I'm glad... I'm so glad, Juvia.\Lucy-san, you're warm...\This might be the first time a woman has been nice to Juvia. response:	Hey, you! Don't go summoning me in freaky places!
context: This is more than I can absorb!\Sparking!\We did it!\Juvia is back to normal!\I'm glad... I'm so glad, Juvia.\Lucy-san, you're warm...\This might be the first time a woman has been nice to Juvia.\Hey, you! Don't go summoning me in freaky places! response:	You better not be plannin' on summoning me in a toilet bowl next, right?
context: Sparking!\We did it!\Juvia is back to normal!\I'm glad... I'm so glad, Juvia.\Lucy-san, you're warm...\This might be the first time a woman has been nice to Juvia.\Hey, you! Don't go summoning me in freaky places!\You better not be plannin' on summoning me in a toilet bowl next, right? response:	I'll kill you, witch!
context: We did it!\Juvia is back to normal!\I'm glad... I'm so glad, Juvia.\Lucy-san, you're warm...\This might be the first time a woman has been nice to Juvia.\Hey, you! Don't go summoning me in freaky places!\You better not be plannin' on summoning me in a toilet bowl next, right?\I'll kill you, witch! response:	I'm sorry...
context: Juvia is back to normal!\I'm glad... I'm so glad, Juvia.\Lucy-san, you're warm...\This might be the first time a woman has been nice to Juvia.\Hey, you! Don't go summoning me in freaky places!\You better not be plannin' on summoning me in a toilet bowl next, right?\I'll kill you, witch!\I'm sorry... response:	She's scary...
context: I'm glad... I'm so glad, Juvia.\Lucy-san, you're warm...\This might be the first time a woman has been nice to Juvia.\Hey, you! Don't go summoning me in freaky places!\You better not be plannin' on summoning me in a toilet bowl next, right?\I'll kill you, witch!\I'm sorry...\She's scary... response:	Don't get carried away.
context: Lucy-san, you're warm...\This might be the first time a woman has been nice to Juvia.\Hey, you! Don't go summoning me in freaky places!\You better not be plannin' on summoning me in a toilet bowl next, right?\I'll kill you, witch!\I'm sorry...\She's scary...\Don't get carried away. response:	Right, I'm sorry.
context: This might be the first time a woman has been nice to Juvia.\Hey, you! Don't go summoning me in freaky places!\You better not be plannin' on summoning me in a toilet bowl next, right?\I'll kill you, witch!\I'm sorry...\She's scary...\Don't get carried away.\Right, I'm sorry. response:	I'll be going on a vacation with my boyfriend for two weeks.
context: Hey, you! Don't go summoning me in freaky places!\You better not be plannin' on summoning me in a toilet bowl next, right?\I'll kill you, witch!\I'm sorry...\She's scary...\Don't get carried away.\Right, I'm sorry.\I'll be going on a vacation with my boyfriend for two weeks. response:	Do not summon me, got it?
context: You better not be plannin' on summoning me in a toilet bowl next, right?\I'll kill you, witch!\I'm sorry...\She's scary...\Don't get carried away.\Right, I'm sorry.\I'll be going on a vacation with my boyfriend for two weeks.\Do not summon me, got it? response:	Got it.
context: I'll kill you, witch!\I'm sorry...\She's scary...\Don't get carried away.\Right, I'm sorry.\I'll be going on a vacation with my boyfriend for two weeks.\Do not summon me, got it?\Got it. response:	Get a boyfriend yourself already.
context: I'm sorry...\She's scary...\Don't get carried away.\Right, I'm sorry.\I'll be going on a vacation with my boyfriend for two weeks.\Do not summon me, got it?\Got it.\Get a boyfriend yourself already. response:	Hmph. As if that were possible.
context: She's scary...\Don't get carried away.\Right, I'm sorry.\I'll be going on a vacation with my boyfriend for two weeks.\Do not summon me, got it?\Got it.\Get a boyfriend yourself already.\Hmph. As if that were possible. response:	No boyfriend
context: Don't get carried away.\Right, I'm sorry.\I'll be going on a vacation with my boyfriend for two weeks.\Do not summon me, got it?\Got it.\Get a boyfriend yourself already.\Hmph. As if that were possible.\No boyfriend response:	Leave me alone!
context: Right, I'm sorry.\I'll be going on a vacation with my boyfriend for two weeks.\Do not summon me, got it?\Got it.\Get a boyfriend yourself already.\Hmph. As if that were possible.\No boyfriend\Leave me alone! response:	Unrequited
context: I'll be going on a vacation with my boyfriend for two weeks.\Do not summon me, got it?\Got it.\Get a boyfriend yourself already.\Hmph. As if that were possible.\No boyfriend\Leave me alone!\Unrequited response:	Lucy-san, love is very important.
context: Do not summon me, got it?\Got it.\Get a boyfriend yourself already.\Hmph. As if that were possible.\No boyfriend\Leave me alone!\Unrequited\Lucy-san, love is very important. response:	Anyway...
context: Got it.\Get a boyfriend yourself already.\Hmph. As if that were possible.\No boyfriend\Leave me alone!\Unrequited\Lucy-san, love is very important.\Anyway... response:	We managed to get one of them!
context: Get a boyfriend yourself already.\Hmph. As if that were possible.\No boyfriend\Leave me alone!\Unrequited\Lucy-san, love is very important.\Anyway...\We managed to get one of them! response:	Things aren't going the way Jellal planned.
context: Hmph. As if that were possible.\No boyfriend\Leave me alone!\Unrequited\Lucy-san, love is very important.\Anyway...\We managed to get one of them!\Things aren't going the way Jellal planned. response:	No... It was you who defeated him, Lucy-san.
context: No boyfriend\Leave me alone!\Unrequited\Lucy-san, love is very important.\Anyway...\We managed to get one of them!\Things aren't going the way Jellal planned.\No... It was you who defeated him, Lucy-san. response:	It was both of us.
