context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: Who's this X that's on our team?\We can't seem to find them anywhere.\Huh?\Hurry it up. If you can't find your other member soon, I'm going to disqualify you.\Um... X! X!\If you're here, please come over immediately!\Wh-Who the hell's that guy?!\I'm X! response:	The Captain of the Aqua Deer Rill Boismortier
context: We can't seem to find them anywhere.\Huh?\Hurry it up. If you can't find your other member soon, I'm going to disqualify you.\Um... X! X!\If you're here, please come over immediately!\Wh-Who the hell's that guy?!\I'm X!\The Captain of the Aqua Deer Rill Boismortier response:	Hello! It's me, Rill Boismortier!
context: Huh?\Hurry it up. If you can't find your other member soon, I'm going to disqualify you.\Um... X! X!\If you're here, please come over immediately!\Wh-Who the hell's that guy?!\I'm X!\The Captain of the Aqua Deer Rill Boismortier\Hello! It's me, Rill Boismortier! response:	Are you all surprised?
context: Hurry it up. If you can't find your other member soon, I'm going to disqualify you.\Um... X! X!\If you're here, please come over immediately!\Wh-Who the hell's that guy?!\I'm X!\The Captain of the Aqua Deer Rill Boismortier\Hello! It's me, Rill Boismortier!\Are you all surprised? response:	The Captain of the Aqua Deer, Rill?!
context: Um... X! X!\If you're here, please come over immediately!\Wh-Who the hell's that guy?!\I'm X!\The Captain of the Aqua Deer Rill Boismortier\Hello! It's me, Rill Boismortier!\Are you all surprised?\The Captain of the Aqua Deer, Rill?! response:	Why, though?
context: If you're here, please come over immediately!\Wh-Who the hell's that guy?!\I'm X!\The Captain of the Aqua Deer Rill Boismortier\Hello! It's me, Rill Boismortier!\Are you all surprised?\The Captain of the Aqua Deer, Rill?!\Why, though? response:	The guy who uses paint and picture magic?
context: Wh-Who the hell's that guy?!\I'm X!\The Captain of the Aqua Deer Rill Boismortier\Hello! It's me, Rill Boismortier!\Are you all surprised?\The Captain of the Aqua Deer, Rill?!\Why, though?\The guy who uses paint and picture magic? response:	Why's a captain participating?
context: I'm X!\The Captain of the Aqua Deer Rill Boismortier\Hello! It's me, Rill Boismortier!\Are you all surprised?\The Captain of the Aqua Deer, Rill?!\Why, though?\The guy who uses paint and picture magic?\Why's a captain participating? response:	You can't be serious!
context: The Captain of the Aqua Deer Rill Boismortier\Hello! It's me, Rill Boismortier!\Are you all surprised?\The Captain of the Aqua Deer, Rill?!\Why, though?\The guy who uses paint and picture magic?\Why's a captain participating?\You can't be serious! response:	Huh? Wait... Were captains not supposed to enter?!
context: Hello! It's me, Rill Boismortier!\Are you all surprised?\The Captain of the Aqua Deer, Rill?!\Why, though?\The guy who uses paint and picture magic?\Why's a captain participating?\You can't be serious!\Huh? Wait... Were captains not supposed to enter?! response:	Not true! We're glad to have you!
context: Are you all surprised?\The Captain of the Aqua Deer, Rill?!\Why, though?\The guy who uses paint and picture magic?\Why's a captain participating?\You can't be serious!\Huh? Wait... Were captains not supposed to enter?!\Not true! We're glad to have you! response:	Yes! I get to see Rill's cool magic again.
context: The Captain of the Aqua Deer, Rill?!\Why, though?\The guy who uses paint and picture magic?\Why's a captain participating?\You can't be serious!\Huh? Wait... Were captains not supposed to enter?!\Not true! We're glad to have you!\Yes! I get to see Rill's cool magic again. response:	Hurry up and start, if you're all here.
context: Why, though?\The guy who uses paint and picture magic?\Why's a captain participating?\You can't be serious!\Huh? Wait... Were captains not supposed to enter?!\Not true! We're glad to have you!\Yes! I get to see Rill's cool magic again.\Hurry up and start, if you're all here. response:	There's no need to be afraid, everyone.
context: The guy who uses paint and picture magic?\Why's a captain participating?\You can't be serious!\Huh? Wait... Were captains not supposed to enter?!\Not true! We're glad to have you!\Yes! I get to see Rill's cool magic again.\Hurry up and start, if you're all here.\There's no need to be afraid, everyone. response:	This is your chance to defeat a captain and make a name for yourselves.
context: Why's a captain participating?\You can't be serious!\Huh? Wait... Were captains not supposed to enter?!\Not true! We're glad to have you!\Yes! I get to see Rill's cool magic again.\Hurry up and start, if you're all here.\There's no need to be afraid, everyone.\This is your chance to defeat a captain and make a name for yourselves. response:	True!
context: You can't be serious!\Huh? Wait... Were captains not supposed to enter?!\Not true! We're glad to have you!\Yes! I get to see Rill's cool magic again.\Hurry up and start, if you're all here.\There's no need to be afraid, everyone.\This is your chance to defeat a captain and make a name for yourselves.\True! response:	With the rules of this game, we actually have a fighting chance!
context: Huh? Wait... Were captains not supposed to enter?!\Not true! We're glad to have you!\Yes! I get to see Rill's cool magic again.\Hurry up and start, if you're all here.\There's no need to be afraid, everyone.\This is your chance to defeat a captain and make a name for yourselves.\True!\With the rules of this game, we actually have a fighting chance! response:	The Aqua Deer were dead last in the previous term,
context: Not true! We're glad to have you!\Yes! I get to see Rill's cool magic again.\Hurry up and start, if you're all here.\There's no need to be afraid, everyone.\This is your chance to defeat a captain and make a name for yourselves.\True!\With the rules of this game, we actually have a fighting chance!\The Aqua Deer were dead last in the previous term, response:	so I'm here to rebuild our reputation!
context: Yes! I get to see Rill's cool magic again.\Hurry up and start, if you're all here.\There's no need to be afraid, everyone.\This is your chance to defeat a captain and make a name for yourselves.\True!\With the rules of this game, we actually have a fighting chance!\The Aqua Deer were dead last in the previous term,\so I'm here to rebuild our reputation! response:	I'm not going to be taken down so easily.
context: Hurry up and start, if you're all here.\There's no need to be afraid, everyone.\This is your chance to defeat a captain and make a name for yourselves.\True!\With the rules of this game, we actually have a fighting chance!\The Aqua Deer were dead last in the previous term,\so I'm here to rebuild our reputation!\I'm not going to be taken down so easily. response:	What enthusiasm!
context: There's no need to be afraid, everyone.\This is your chance to defeat a captain and make a name for yourselves.\True!\With the rules of this game, we actually have a fighting chance!\The Aqua Deer were dead last in the previous term,\so I'm here to rebuild our reputation!\I'm not going to be taken down so easily.\What enthusiasm! response:	I am deeply moved, Young Master Rill!
context: This is your chance to defeat a captain and make a name for yourselves.\True!\With the rules of this game, we actually have a fighting chance!\The Aqua Deer were dead last in the previous term,\so I'm here to rebuild our reputation!\I'm not going to be taken down so easily.\What enthusiasm!\I am deeply moved, Young Master Rill! response:	A super-fast old guy just popped outta nowhere!
context: True!\With the rules of this game, we actually have a fighting chance!\The Aqua Deer were dead last in the previous term,\so I'm here to rebuild our reputation!\I'm not going to be taken down so easily.\What enthusiasm!\I am deeply moved, Young Master Rill!\A super-fast old guy just popped outta nowhere! response:	The Butler of the Boismortier Family Walter
context: With the rules of this game, we actually have a fighting chance!\The Aqua Deer were dead last in the previous term,\so I'm here to rebuild our reputation!\I'm not going to be taken down so easily.\What enthusiasm!\I am deeply moved, Young Master Rill!\A super-fast old guy just popped outta nowhere!\The Butler of the Boismortier Family Walter response:	Ladies and gentlemen, I ask that you take good care of Master Rill today.
context: The Aqua Deer were dead last in the previous term,\so I'm here to rebuild our reputation!\I'm not going to be taken down so easily.\What enthusiasm!\I am deeply moved, Young Master Rill!\A super-fast old guy just popped outta nowhere!\The Butler of the Boismortier Family Walter\Ladies and gentlemen, I ask that you take good care of Master Rill today. response:	You're always so dramatic.
context: so I'm here to rebuild our reputation!\I'm not going to be taken down so easily.\What enthusiasm!\I am deeply moved, Young Master Rill!\A super-fast old guy just popped outta nowhere!\The Butler of the Boismortier Family Walter\Ladies and gentlemen, I ask that you take good care of Master Rill today.\You're always so dramatic. response:	Oh, hey, Asta!
context: I'm not going to be taken down so easily.\What enthusiasm!\I am deeply moved, Young Master Rill!\A super-fast old guy just popped outta nowhere!\The Butler of the Boismortier Family Walter\Ladies and gentlemen, I ask that you take good care of Master Rill today.\You're always so dramatic.\Oh, hey, Asta! response:	I look forward to today!
context: What enthusiasm!\I am deeply moved, Young Master Rill!\A super-fast old guy just popped outta nowhere!\The Butler of the Boismortier Family Walter\Ladies and gentlemen, I ask that you take good care of Master Rill today.\You're always so dramatic.\Oh, hey, Asta!\I look forward to today! response:	Yeah! Let's both do our best!
context: I am deeply moved, Young Master Rill!\A super-fast old guy just popped outta nowhere!\The Butler of the Boismortier Family Walter\Ladies and gentlemen, I ask that you take good care of Master Rill today.\You're always so dramatic.\Oh, hey, Asta!\I look forward to today!\Yeah! Let's both do our best! response:	B-But he's a captain!
context: A super-fast old guy just popped outta nowhere!\The Butler of the Boismortier Family Walter\Ladies and gentlemen, I ask that you take good care of Master Rill today.\You're always so dramatic.\Oh, hey, Asta!\I look forward to today!\Yeah! Let's both do our best!\B-But he's a captain! response:	Are you two friends?
context: The Butler of the Boismortier Family Walter\Ladies and gentlemen, I ask that you take good care of Master Rill today.\You're always so dramatic.\Oh, hey, Asta!\I look forward to today!\Yeah! Let's both do our best!\B-But he's a captain!\Are you two friends? response:	This old guy's scary!
context: Ladies and gentlemen, I ask that you take good care of Master Rill today.\You're always so dramatic.\Oh, hey, Asta!\I look forward to today!\Yeah! Let's both do our best!\B-But he's a captain!\Are you two friends?\This old guy's scary! response:	You must be Master Rill's trustworthy friend, Master Asta.
context: You're always so dramatic.\Oh, hey, Asta!\I look forward to today!\Yeah! Let's both do our best!\B-But he's a captain!\Are you two friends?\This old guy's scary!\You must be Master Rill's trustworthy friend, Master Asta. response:	I've heard all about you.
context: Oh, hey, Asta!\I look forward to today!\Yeah! Let's both do our best!\B-But he's a captain!\Are you two friends?\This old guy's scary!\You must be Master Rill's trustworthy friend, Master Asta.\I've heard all about you. response:	Where'd that come from?! That was super smooth!
context: I look forward to today!\Yeah! Let's both do our best!\B-But he's a captain!\Are you two friends?\This old guy's scary!\You must be Master Rill's trustworthy friend, Master Asta.\I've heard all about you.\Where'd that come from?! That was super smooth! response:	Thank you for being good friends with Master Rill.
context: Yeah! Let's both do our best!\B-But he's a captain!\Are you two friends?\This old guy's scary!\You must be Master Rill's trustworthy friend, Master Asta.\I've heard all about you.\Where'd that come from?! That was super smooth!\Thank you for being good friends with Master Rill. response:	I am Walter, Master Rill's butler.
context: B-But he's a captain!\Are you two friends?\This old guy's scary!\You must be Master Rill's trustworthy friend, Master Asta.\I've heard all about you.\Where'd that come from?! That was super smooth!\Thank you for being good friends with Master Rill.\I am Walter, Master Rill's butler. response:	Please, do have some tea.
context: Are you two friends?\This old guy's scary!\You must be Master Rill's trustworthy friend, Master Asta.\I've heard all about you.\Where'd that come from?! That was super smooth!\Thank you for being good friends with Master Rill.\I am Walter, Master Rill's butler.\Please, do have some tea. response:	Th-Thank you very much.
context: This old guy's scary!\You must be Master Rill's trustworthy friend, Master Asta.\I've heard all about you.\Where'd that come from?! That was super smooth!\Thank you for being good friends with Master Rill.\I am Walter, Master Rill's butler.\Please, do have some tea.\Th-Thank you very much. response:	Th-This is...
context: You must be Master Rill's trustworthy friend, Master Asta.\I've heard all about you.\Where'd that come from?! That was super smooth!\Thank you for being good friends with Master Rill.\I am Walter, Master Rill's butler.\Please, do have some tea.\Th-Thank you very much.\Th-This is... response:	Asta?
context: I've heard all about you.\Where'd that come from?! That was super smooth!\Thank you for being good friends with Master Rill.\I am Walter, Master Rill's butler.\Please, do have some tea.\Th-Thank you very much.\Th-This is...\Asta? response:	It's so classy that I can't even understand the taste!
context: Where'd that come from?! That was super smooth!\Thank you for being good friends with Master Rill.\I am Walter, Master Rill's butler.\Please, do have some tea.\Th-Thank you very much.\Th-This is...\Asta?\It's so classy that I can't even understand the taste! response:	Moron.
context: Thank you for being good friends with Master Rill.\I am Walter, Master Rill's butler.\Please, do have some tea.\Th-Thank you very much.\Th-This is...\Asta?\It's so classy that I can't even understand the taste!\Moron. response:	Just imagine... Master Rill having a friend.
context: I am Walter, Master Rill's butler.\Please, do have some tea.\Th-Thank you very much.\Th-This is...\Asta?\It's so classy that I can't even understand the taste!\Moron.\Just imagine... Master Rill having a friend. response:	This would've been unfathomable before.
context: Please, do have some tea.\Th-Thank you very much.\Th-This is...\Asta?\It's so classy that I can't even understand the taste!\Moron.\Just imagine... Master Rill having a friend.\This would've been unfathomable before. response:	Really? I guess I'm not that surprised.
context: Th-Thank you very much.\Th-This is...\Asta?\It's so classy that I can't even understand the taste!\Moron.\Just imagine... Master Rill having a friend.\This would've been unfathomable before.\Really? I guess I'm not that surprised. response:	I do apologize. I've been moved to tears.
context: Th-This is...\Asta?\It's so classy that I can't even understand the taste!\Moron.\Just imagine... Master Rill having a friend.\This would've been unfathomable before.\Really? I guess I'm not that surprised.\I do apologize. I've been moved to tears. response:	Oh, come on, Walter!
context: Asta?\It's so classy that I can't even understand the taste!\Moron.\Just imagine... Master Rill having a friend.\This would've been unfathomable before.\Really? I guess I'm not that surprised.\I do apologize. I've been moved to tears.\Oh, come on, Walter! response:	Stop bringing up the past! It's embarrassing.
context: It's so classy that I can't even understand the taste!\Moron.\Just imagine... Master Rill having a friend.\This would've been unfathomable before.\Really? I guess I'm not that surprised.\I do apologize. I've been moved to tears.\Oh, come on, Walter!\Stop bringing up the past! It's embarrassing. response:	Oh, I do beg your pardon.
context: Moron.\Just imagine... Master Rill having a friend.\This would've been unfathomable before.\Really? I guess I'm not that surprised.\I do apologize. I've been moved to tears.\Oh, come on, Walter!\Stop bringing up the past! It's embarrassing.\Oh, I do beg your pardon. response:	We're going to begin, finally!
context: Just imagine... Master Rill having a friend.\This would've been unfathomable before.\Really? I guess I'm not that surprised.\I do apologize. I've been moved to tears.\Oh, come on, Walter!\Stop bringing up the past! It's embarrassing.\Oh, I do beg your pardon.\We're going to begin, finally! response:	All right! I'm going to paint the best picture ever!
context: This would've been unfathomable before.\Really? I guess I'm not that surprised.\I do apologize. I've been moved to tears.\Oh, come on, Walter!\Stop bringing up the past! It's embarrassing.\Oh, I do beg your pardon.\We're going to begin, finally!\All right! I'm going to paint the best picture ever! response:	What the heck does he mean by that?
context: Really? I guess I'm not that surprised.\I do apologize. I've been moved to tears.\Oh, come on, Walter!\Stop bringing up the past! It's embarrassing.\Oh, I do beg your pardon.\We're going to begin, finally!\All right! I'm going to paint the best picture ever!\What the heck does he mean by that? response:	Round five of stage one!
context: I do apologize. I've been moved to tears.\Oh, come on, Walter!\Stop bringing up the past! It's embarrassing.\Oh, I do beg your pardon.\We're going to begin, finally!\All right! I'm going to paint the best picture ever!\What the heck does he mean by that?\Round five of stage one! response:	I Team: Rill, Nils, and Ruben versus J Team: Wainsley, Roland, and Nix.
context: Oh, come on, Walter!\Stop bringing up the past! It's embarrassing.\Oh, I do beg your pardon.\We're going to begin, finally!\All right! I'm going to paint the best picture ever!\What the heck does he mean by that?\Round five of stage one!\I Team: Rill, Nils, and Ruben versus J Team: Wainsley, Roland, and Nix. response:	Roland
context: Stop bringing up the past! It's embarrassing.\Oh, I do beg your pardon.\We're going to begin, finally!\All right! I'm going to paint the best picture ever!\What the heck does he mean by that?\Round five of stage one!\I Team: Rill, Nils, and Ruben versus J Team: Wainsley, Roland, and Nix.\Roland response:	Nix
context: Oh, I do beg your pardon.\We're going to begin, finally!\All right! I'm going to paint the best picture ever!\What the heck does he mean by that?\Round five of stage one!\I Team: Rill, Nils, and Ruben versus J Team: Wainsley, Roland, and Nix.\Roland\Nix response:	Wainsley
context: We're going to begin, finally!\All right! I'm going to paint the best picture ever!\What the heck does he mean by that?\Round five of stage one!\I Team: Rill, Nils, and Ruben versus J Team: Wainsley, Roland, and Nix.\Roland\Nix\Wainsley response:	J Team
context: All right! I'm going to paint the best picture ever!\What the heck does he mean by that?\Round five of stage one!\I Team: Rill, Nils, and Ruben versus J Team: Wainsley, Roland, and Nix.\Roland\Nix\Wainsley\J Team response:	Nils Rill Ruben
context: What the heck does he mean by that?\Round five of stage one!\I Team: Rill, Nils, and Ruben versus J Team: Wainsley, Roland, and Nix.\Roland\Nix\Wainsley\J Team\Nils Rill Ruben response:	I Team
context: Round five of stage one!\I Team: Rill, Nils, and Ruben versus J Team: Wainsley, Roland, and Nix.\Roland\Nix\Wainsley\J Team\Nils Rill Ruben\I Team response:	The Captain of the Aqua Deer...
context: I Team: Rill, Nils, and Ruben versus J Team: Wainsley, Roland, and Nix.\Roland\Nix\Wainsley\J Team\Nils Rill Ruben\I Team\The Captain of the Aqua Deer... response:	I wonder how powerful he is.
context: Roland\Nix\Wainsley\J Team\Nils Rill Ruben\I Team\The Captain of the Aqua Deer...\I wonder how powerful he is. response:	Young master...
context: Nix\Wainsley\J Team\Nils Rill Ruben\I Team\The Captain of the Aqua Deer...\I wonder how powerful he is.\Young master... response:	Begin!
context: Wainsley\J Team\Nils Rill Ruben\I Team\The Captain of the Aqua Deer...\I wonder how powerful he is.\Young master...\Begin! response:	U-Um... Captain Rill...
context: J Team\Nils Rill Ruben\I Team\The Captain of the Aqua Deer...\I wonder how powerful he is.\Young master...\Begin!\U-Um... Captain Rill... response:	The match has started.
context: Nils Rill Ruben\I Team\The Captain of the Aqua Deer...\I wonder how powerful he is.\Young master...\Begin!\U-Um... Captain Rill...\The match has started. response:	Isn't the sky beautiful?
context: I Team\The Captain of the Aqua Deer...\I wonder how powerful he is.\Young master...\Begin!\U-Um... Captain Rill...\The match has started.\Isn't the sky beautiful? response:	Huh?
context: The Captain of the Aqua Deer...\I wonder how powerful he is.\Young master...\Begin!\U-Um... Captain Rill...\The match has started.\Isn't the sky beautiful?\Huh? response:	I wonder if I could get that color if I used lapis lazuli.
context: I wonder how powerful he is.\Young master...\Begin!\U-Um... Captain Rill...\The match has started.\Isn't the sky beautiful?\Huh?\I wonder if I could get that color if I used lapis lazuli. response:	Did you know? You can grind up precious stone and create blue paint.
context: Young master...\Begin!\U-Um... Captain Rill...\The match has started.\Isn't the sky beautiful?\Huh?\I wonder if I could get that color if I used lapis lazuli.\Did you know? You can grind up precious stone and create blue paint. response:	Right...
context: Begin!\U-Um... Captain Rill...\The match has started.\Isn't the sky beautiful?\Huh?\I wonder if I could get that color if I used lapis lazuli.\Did you know? You can grind up precious stone and create blue paint.\Right... response:	For the white clouds, I'll use whitewash.
context: U-Um... Captain Rill...\The match has started.\Isn't the sky beautiful?\Huh?\I wonder if I could get that color if I used lapis lazuli.\Did you know? You can grind up precious stone and create blue paint.\Right...\For the white clouds, I'll use whitewash. response:	Oh, whitewash is paint made from seashells.
