context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: I heard the Black Bulls have negative stars\Stars! Oh, yeah! Listen to this!\We got a star from the Wizard King on our first mission!\What?! You can't be serious!\Well done, you two.\They're serious?!\Calm down, me.\Bah-ha, bah-ha... response:	I-I see! Seems like you're working hard.
context: Stars! Oh, yeah! Listen to this!\We got a star from the Wizard King on our first mission!\What?! You can't be serious!\Well done, you two.\They're serious?!\Calm down, me.\Bah-ha, bah-ha...\I-I see! Seems like you're working hard. response:	What about you, Bah-ha?
context: We got a star from the Wizard King on our first mission!\What?! You can't be serious!\Well done, you two.\They're serious?!\Calm down, me.\Bah-ha, bah-ha...\I-I see! Seems like you're working hard.\What about you, Bah-ha? response:	It's Sekke!
context: What?! You can't be serious!\Well done, you two.\They're serious?!\Calm down, me.\Bah-ha, bah-ha...\I-I see! Seems like you're working hard.\What about you, Bah-ha?\It's Sekke! response:	W-Well, I... The other day...
context: Well done, you two.\They're serious?!\Calm down, me.\Bah-ha, bah-ha...\I-I see! Seems like you're working hard.\What about you, Bah-ha?\It's Sekke!\W-Well, I... The other day... response:	I-I got my second star...
context: They're serious?!\Calm down, me.\Bah-ha, bah-ha...\I-I see! Seems like you're working hard.\What about you, Bah-ha?\It's Sekke!\W-Well, I... The other day...\I-I got my second star... response:	Th-Thief!
context: Calm down, me.\Bah-ha, bah-ha...\I-I see! Seems like you're working hard.\What about you, Bah-ha?\It's Sekke!\W-Well, I... The other day...\I-I got my second star...\Th-Thief! response:	My winnings! Stop!
context: Bah-ha, bah-ha...\I-I see! Seems like you're working hard.\What about you, Bah-ha?\It's Sekke!\W-Well, I... The other day...\I-I got my second star...\Th-Thief!\My winnings! Stop! response:	That old lady...
context: I-I see! Seems like you're working hard.\What about you, Bah-ha?\It's Sekke!\W-Well, I... The other day...\I-I got my second star...\Th-Thief!\My winnings! Stop!\That old lady... response:	He's got some nerve, stealing in front of Magic Knights.
context: What about you, Bah-ha?\It's Sekke!\W-Well, I... The other day...\I-I got my second star...\Th-Thief!\My winnings! Stop!\That old lady...\He's got some nerve, stealing in front of Magic Knights. response:	No kidding. But everything will be fine if we leave it to the little boy.
context: It's Sekke!\W-Well, I... The other day...\I-I got my second star...\Th-Thief!\My winnings! Stop!\That old lady...\He's got some nerve, stealing in front of Magic Knights.\No kidding. But everything will be fine if we leave it to the little boy. response:	I'm counting on you.
context: W-Well, I... The other day...\I-I got my second star...\Th-Thief!\My winnings! Stop!\That old lady...\He's got some nerve, stealing in front of Magic Knights.\No kidding. But everything will be fine if we leave it to the little boy.\I'm counting on you. response:	Bah-ha!
context: I-I got my second star...\Th-Thief!\My winnings! Stop!\That old lady...\He's got some nerve, stealing in front of Magic Knights.\No kidding. But everything will be fine if we leave it to the little boy.\I'm counting on you.\Bah-ha! response:	I'm not going to let you steal all the glory, Asta!
context: Th-Thief!\My winnings! Stop!\That old lady...\He's got some nerve, stealing in front of Magic Knights.\No kidding. But everything will be fine if we leave it to the little boy.\I'm counting on you.\Bah-ha!\I'm not going to let you steal all the glory, Asta! response:	Bronze Creation Magic: Sekke Shooting Star!
context: My winnings! Stop!\That old lady...\He's got some nerve, stealing in front of Magic Knights.\No kidding. But everything will be fine if we leave it to the little boy.\I'm counting on you.\Bah-ha!\I'm not going to let you steal all the glory, Asta!\Bronze Creation Magic: Sekke Shooting Star! response:	Lame!
context: That old lady...\He's got some nerve, stealing in front of Magic Knights.\No kidding. But everything will be fine if we leave it to the little boy.\I'm counting on you.\Bah-ha!\I'm not going to let you steal all the glory, Asta!\Bronze Creation Magic: Sekke Shooting Star!\Lame! response:	Gross!
context: He's got some nerve, stealing in front of Magic Knights.\No kidding. But everything will be fine if we leave it to the little boy.\I'm counting on you.\Bah-ha!\I'm not going to let you steal all the glory, Asta!\Bronze Creation Magic: Sekke Shooting Star!\Lame!\Gross! response:	Leave this to me. You lovely ladies can go relax with that old lady.
context: No kidding. But everything will be fine if we leave it to the little boy.\I'm counting on you.\Bah-ha!\I'm not going to let you steal all the glory, Asta!\Bronze Creation Magic: Sekke Shooting Star!\Lame!\Gross!\Leave this to me. You lovely ladies can go relax with that old lady. response:	Ew!
context: I'm counting on you.\Bah-ha!\I'm not going to let you steal all the glory, Asta!\Bronze Creation Magic: Sekke Shooting Star!\Lame!\Gross!\Leave this to me. You lovely ladies can go relax with that old lady.\Ew! response:	No!
context: Bah-ha!\I'm not going to let you steal all the glory, Asta!\Bronze Creation Magic: Sekke Shooting Star!\Lame!\Gross!\Leave this to me. You lovely ladies can go relax with that old lady.\Ew!\No! response:	Bah-ha!
context: I'm not going to let you steal all the glory, Asta!\Bronze Creation Magic: Sekke Shooting Star!\Lame!\Gross!\Leave this to me. You lovely ladies can go relax with that old lady.\Ew!\No!\Bah-ha! response:	Hold it!
context: Bronze Creation Magic: Sekke Shooting Star!\Lame!\Gross!\Leave this to me. You lovely ladies can go relax with that old lady.\Ew!\No!\Bah-ha!\Hold it! response:	Just try and catch me.
context: Lame!\Gross!\Leave this to me. You lovely ladies can go relax with that old lady.\Ew!\No!\Bah-ha!\Hold it!\Just try and catch me. response:	Stop, dang it!
context: Gross!\Leave this to me. You lovely ladies can go relax with that old lady.\Ew!\No!\Bah-ha!\Hold it!\Just try and catch me.\Stop, dang it! response:	What the...
context: Leave this to me. You lovely ladies can go relax with that old lady.\Ew!\No!\Bah-ha!\Hold it!\Just try and catch me.\Stop, dang it!\What the... response:	Sorry!
context: Ew!\No!\Bah-ha!\Hold it!\Just try and catch me.\Stop, dang it!\What the...\Sorry! response:	I finally lost him.
context: No!\Bah-ha!\Hold it!\Just try and catch me.\Stop, dang it!\What the...\Sorry!\I finally lost him. response:	Not yet!
context: Bah-ha!\Hold it!\Just try and catch me.\Stop, dang it!\What the...\Sorry!\I finally lost him.\Not yet! response:	He's so damn persistent!
context: Hold it!\Just try and catch me.\Stop, dang it!\What the...\Sorry!\I finally lost him.\Not yet!\He's so damn persistent! response:	I-I can't see!
context: Just try and catch me.\Stop, dang it!\What the...\Sorry!\I finally lost him.\Not yet!\He's so damn persistent!\I-I can't see! response:	I'm not letting you get away!
context: Stop, dang it!\What the...\Sorry!\I finally lost him.\Not yet!\He's so damn persistent!\I-I can't see!\I'm not letting you get away! response:	How is he catching up to me when he's only running?
context: What the...\Sorry!\I finally lost him.\Not yet!\He's so damn persistent!\I-I can't see!\I'm not letting you get away!\How is he catching up to me when he's only running? response:	I have to do something about that cloud, or I'll never catch up.
context: Sorry!\I finally lost him.\Not yet!\He's so damn persistent!\I-I can't see!\I'm not letting you get away!\How is he catching up to me when he's only running?\I have to do something about that cloud, or I'll never catch up. response:	If it's a cloud created by magic...
context: I finally lost him.\Not yet!\He's so damn persistent!\I-I can't see!\I'm not letting you get away!\How is he catching up to me when he's only running?\I have to do something about that cloud, or I'll never catch up.\If it's a cloud created by magic... response:	Right!
context: Not yet!\He's so damn persistent!\I-I can't see!\I'm not letting you get away!\How is he catching up to me when he's only running?\I have to do something about that cloud, or I'll never catch up.\If it's a cloud created by magic...\Right! response:	Do you actually think you can cut through my Bandit's Cloud Wind
context: He's so damn persistent!\I-I can't see!\I'm not letting you get away!\How is he catching up to me when he's only running?\I have to do something about that cloud, or I'll never catch up.\If it's a cloud created by magic...\Right!\Do you actually think you can cut through my Bandit's Cloud Wind response:	What?!
context: I-I can't see!\I'm not letting you get away!\How is he catching up to me when he's only running?\I have to do something about that cloud, or I'll never catch up.\If it's a cloud created by magic...\Right!\Do you actually think you can cut through my Bandit's Cloud Wind\What?! response:	You're not getting away!
context: I'm not letting you get away!\How is he catching up to me when he's only running?\I have to do something about that cloud, or I'll never catch up.\If it's a cloud created by magic...\Right!\Do you actually think you can cut through my Bandit's Cloud Wind\What?!\You're not getting away! response:	Bah-ha!
context: How is he catching up to me when he's only running?\I have to do something about that cloud, or I'll never catch up.\If it's a cloud created by magic...\Right!\Do you actually think you can cut through my Bandit's Cloud Wind\What?!\You're not getting away!\Bah-ha! response:	Bah-ha!
context: I have to do something about that cloud, or I'll never catch up.\If it's a cloud created by magic...\Right!\Do you actually think you can cut through my Bandit's Cloud Wind\What?!\You're not getting away!\Bah-ha!\Bah-ha! response:	I'm going to take the glory on this one!
context: If it's a cloud created by magic...\Right!\Do you actually think you can cut through my Bandit's Cloud Wind\What?!\You're not getting away!\Bah-ha!\Bah-ha!\I'm going to take the glory on this one! response:	That's awesome!
context: Right!\Do you actually think you can cut through my Bandit's Cloud Wind\What?!\You're not getting away!\Bah-ha!\Bah-ha!\I'm going to take the glory on this one!\That's awesome! response:	Bah-ha!
context: Do you actually think you can cut through my Bandit's Cloud Wind\What?!\You're not getting away!\Bah-ha!\Bah-ha!\I'm going to take the glory on this one!\That's awesome!\Bah-ha! response:	Bah-ha! You're under arrest!
context: What?!\You're not getting away!\Bah-ha!\Bah-ha!\I'm going to take the glory on this one!\That's awesome!\Bah-ha!\Bah-ha! You're under arrest! response:	He's my prey! Bah-!
context: You're not getting away!\Bah-ha!\Bah-ha!\I'm going to take the glory on this one!\That's awesome!\Bah-ha!\Bah-ha! You're under arrest!\He's my prey! Bah-! response:	Bah-... huh?
context: Bah-ha!\Bah-ha!\I'm going to take the glory on this one!\That's awesome!\Bah-ha!\Bah-ha! You're under arrest!\He's my prey! Bah-!\Bah-... huh? response:	Bah-ha?
context: Bah-ha!\I'm going to take the glory on this one!\That's awesome!\Bah-ha!\Bah-ha! You're under arrest!\He's my prey! Bah-!\Bah-... huh?\Bah-ha? response:	That's...
context: I'm going to take the glory on this one!\That's awesome!\Bah-ha!\Bah-ha! You're under arrest!\He's my prey! Bah-!\Bah-... huh?\Bah-ha?\That's... response:	Knock off that stupid laugh of yours!
context: That's awesome!\Bah-ha!\Bah-ha! You're under arrest!\He's my prey! Bah-!\Bah-... huh?\Bah-ha?\That's...\Knock off that stupid laugh of yours! response:	I'm taking you down with me...
context: Bah-ha!\Bah-ha! You're under arrest!\He's my prey! Bah-!\Bah-... huh?\Bah-ha?\That's...\Knock off that stupid laugh of yours!\I'm taking you down with me... response:	What's wrong, Bah-ha?
context: Bah-ha! You're under arrest!\He's my prey! Bah-!\Bah-... huh?\Bah-ha?\That's...\Knock off that stupid laugh of yours!\I'm taking you down with me...\What's wrong, Bah-ha? response:	Poison... Poison's coursing through me.
context: He's my prey! Bah-!\Bah-... huh?\Bah-ha?\That's...\Knock off that stupid laugh of yours!\I'm taking you down with me...\What's wrong, Bah-ha?\Poison... Poison's coursing through me. response:	Hang in there, Bah-ha!
context: Bah-... huh?\Bah-ha?\That's...\Knock off that stupid laugh of yours!\I'm taking you down with me...\What's wrong, Bah-ha?\Poison... Poison's coursing through me.\Hang in there, Bah-ha! response:	Bah... ha...
context: Bah-ha?\That's...\Knock off that stupid laugh of yours!\I'm taking you down with me...\What's wrong, Bah-ha?\Poison... Poison's coursing through me.\Hang in there, Bah-ha!\Bah... ha... response:	Am I going to die?
context: That's...\Knock off that stupid laugh of yours!\I'm taking you down with me...\What's wrong, Bah-ha?\Poison... Poison's coursing through me.\Hang in there, Bah-ha!\Bah... ha...\Am I going to die? response:	Now that I think about it, I was once trying to get to the top, too...
context: Knock off that stupid laugh of yours!\I'm taking you down with me...\What's wrong, Bah-ha?\Poison... Poison's coursing through me.\Hang in there, Bah-ha!\Bah... ha...\Am I going to die?\Now that I think about it, I was once trying to get to the top, too... response:	Bah-ha!
context: I'm taking you down with me...\What's wrong, Bah-ha?\Poison... Poison's coursing through me.\Hang in there, Bah-ha!\Bah... ha...\Am I going to die?\Now that I think about it, I was once trying to get to the top, too...\Bah-ha! response:	I hate that I have to leave everything to him, but...
context: What's wrong, Bah-ha?\Poison... Poison's coursing through me.\Hang in there, Bah-ha!\Bah... ha...\Am I going to die?\Now that I think about it, I was once trying to get to the top, too...\Bah-ha!\I hate that I have to leave everything to him, but... response:	You're the man who defeated me.
context: Poison... Poison's coursing through me.\Hang in there, Bah-ha!\Bah... ha...\Am I going to die?\Now that I think about it, I was once trying to get to the top, too...\Bah-ha!\I hate that I have to leave everything to him, but...\You're the man who defeated me. response:	Make it all the way to the top for my sake, too.
context: Hang in there, Bah-ha!\Bah... ha...\Am I going to die?\Now that I think about it, I was once trying to get to the top, too...\Bah-ha!\I hate that I have to leave everything to him, but...\You're the man who defeated me.\Make it all the way to the top for my sake, too. response:	I'm leaving my dream to you!
context: Bah... ha...\Am I going to die?\Now that I think about it, I was once trying to get to the top, too...\Bah-ha!\I hate that I have to leave everything to him, but...\You're the man who defeated me.\Make it all the way to the top for my sake, too.\I'm leaving my dream to you! response:	Bah-ha...
context: Am I going to die?\Now that I think about it, I was once trying to get to the top, too...\Bah-ha!\I hate that I have to leave everything to him, but...\You're the man who defeated me.\Make it all the way to the top for my sake, too.\I'm leaving my dream to you!\Bah-ha... response:	Bah-...
context: Now that I think about it, I was once trying to get to the top, too...\Bah-ha!\I hate that I have to leave everything to him, but...\You're the man who defeated me.\Make it all the way to the top for my sake, too.\I'm leaving my dream to you!\Bah-ha...\Bah-... response:	I guess going out like this isn't so bad.
context: Bah-ha!\I hate that I have to leave everything to him, but...\You're the man who defeated me.\Make it all the way to the top for my sake, too.\I'm leaving my dream to you!\Bah-ha...\Bah-...\I guess going out like this isn't so bad. response:	Bah... ha...
context: I hate that I have to leave everything to him, but...\You're the man who defeated me.\Make it all the way to the top for my sake, too.\I'm leaving my dream to you!\Bah-ha...\Bah-...\I guess going out like this isn't so bad.\Bah... ha... response:	Bah-ha! Bah-ha!
context: You're the man who defeated me.\Make it all the way to the top for my sake, too.\I'm leaving my dream to you!\Bah-ha...\Bah-...\I guess going out like this isn't so bad.\Bah... ha...\Bah-ha! Bah-ha! response:	Huh? I'm not dying?
context: Make it all the way to the top for my sake, too.\I'm leaving my dream to you!\Bah-ha...\Bah-...\I guess going out like this isn't so bad.\Bah... ha...\Bah-ha! Bah-ha!\Huh? I'm not dying? response:	Bah-ha?!
context: I'm leaving my dream to you!\Bah-ha...\Bah-...\I guess going out like this isn't so bad.\Bah... ha...\Bah-ha! Bah-ha!\Huh? I'm not dying?\Bah-ha?! response:	Wh-What are you
