context: Open your mind. Open your mind. response:	Far beyond the deep blue Earth, you and I shall meet...
context: Open your mind. Just as I've always dreamed.\Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\It's good to be by the sea...\At the seaside, man and woman are freed from the curse of daily life...\That goes for man and goddess, too. response:	Keiichi! That goes for man and goddess, too.
context: Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\It's good to be by the sea...\At the seaside, man and woman are freed from the curse of daily life...\That goes for man and goddess, too.\Keiichi! That goes for man and goddess, too. response:	Keiichi!
context: I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\It's good to be by the sea...\At the seaside, man and woman are freed from the curse of daily life...\That goes for man and goddess, too.\Keiichi! That goes for man and goddess, too.\Keiichi! response:	Hey there!
context: They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\It's good to be by the sea...\At the seaside, man and woman are freed from the curse of daily life...\That goes for man and goddess, too.\Keiichi! That goes for man and goddess, too.\Keiichi!\Hey there! response:	Thanks, Megumi. I owe all this to you.
context: The sky is so blue...\It's good to be by the sea...\At the seaside, man and woman are freed from the curse of daily life...\That goes for man and goddess, too.\Keiichi! That goes for man and goddess, too.\Keiichi!\Hey there!\Thanks, Megumi. I owe all this to you. response:	I just told you, I'm right at the good part now!
context: It's good to be by the sea...\At the seaside, man and woman are freed from the curse of daily life...\That goes for man and goddess, too.\Keiichi! That goes for man and goddess, too.\Keiichi!\Hey there!\Thanks, Megumi. I owe all this to you.\I just told you, I'm right at the good part now! response:	You're always hogging the TV, every single day!
context: At the seaside, man and woman are freed from the curse of daily life...\That goes for man and goddess, too.\Keiichi! That goes for man and goddess, too.\Keiichi!\Hey there!\Thanks, Megumi. I owe all this to you.\I just told you, I'm right at the good part now!\You're always hogging the TV, every single day! response:	I won't let you get away with it today!
context: That goes for man and goddess, too.\Keiichi! That goes for man and goddess, too.\Keiichi!\Hey there!\Thanks, Megumi. I owe all this to you.\I just told you, I'm right at the good part now!\You're always hogging the TV, every single day!\I won't let you get away with it today! response:	Won't let me? I won't let you get away with it today!
context: Keiichi! That goes for man and goddess, too.\Keiichi!\Hey there!\Thanks, Megumi. I owe all this to you.\I just told you, I'm right at the good part now!\You're always hogging the TV, every single day!\I won't let you get away with it today!\Won't let me? I won't let you get away with it today! response:	And how do you intend to stop me?
context: Keiichi!\Hey there!\Thanks, Megumi. I owe all this to you.\I just told you, I'm right at the good part now!\You're always hogging the TV, every single day!\I won't let you get away with it today!\Won't let me? I won't let you get away with it today!\And how do you intend to stop me? response:	I don't know, but you're not getting away with this!
context: Hey there!\Thanks, Megumi. I owe all this to you.\I just told you, I'm right at the good part now!\You're always hogging the TV, every single day!\I won't let you get away with it today!\Won't let me? I won't let you get away with it today!\And how do you intend to stop me?\I don't know, but you're not getting away with this! response:	Oh yeah? Then bring it on!
context: Thanks, Megumi. I owe all this to you.\I just told you, I'm right at the good part now!\You're always hogging the TV, every single day!\I won't let you get away with it today!\Won't let me? I won't let you get away with it today!\And how do you intend to stop me?\I don't know, but you're not getting away with this!\Oh yeah? Then bring it on! response:	Really, those two!
context: I just told you, I'm right at the good part now!\You're always hogging the TV, every single day!\I won't let you get away with it today!\Won't let me? I won't let you get away with it today!\And how do you intend to stop me?\I don't know, but you're not getting away with this!\Oh yeah? Then bring it on!\Really, those two! response:	So, how are you getting along with Belldandy these days?
context: You're always hogging the TV, every single day!\I won't let you get away with it today!\Won't let me? I won't let you get away with it today!\And how do you intend to stop me?\I don't know, but you're not getting away with this!\Oh yeah? Then bring it on!\Really, those two!\So, how are you getting along with Belldandy these days? response:	If you're so concerned, then maybe you shouldn't come barging in...
context: I won't let you get away with it today!\Won't let me? I won't let you get away with it today!\And how do you intend to stop me?\I don't know, but you're not getting away with this!\Oh yeah? Then bring it on!\Really, those two!\So, how are you getting along with Belldandy these days?\If you're so concerned, then maybe you shouldn't come barging in... response:	Now, now, lighten up, will you?
context: Won't let me? I won't let you get away with it today!\And how do you intend to stop me?\I don't know, but you're not getting away with this!\Oh yeah? Then bring it on!\Really, those two!\So, how are you getting along with Belldandy these days?\If you're so concerned, then maybe you shouldn't come barging in...\Now, now, lighten up, will you? response:	I really don't mind at all.
context: And how do you intend to stop me?\I don't know, but you're not getting away with this!\Oh yeah? Then bring it on!\Really, those two!\So, how are you getting along with Belldandy these days?\If you're so concerned, then maybe you shouldn't come barging in...\Now, now, lighten up, will you?\I really don't mind at all. response:	The more people at the table, the better, you know...
context: I don't know, but you're not getting away with this!\Oh yeah? Then bring it on!\Really, those two!\So, how are you getting along with Belldandy these days?\If you're so concerned, then maybe you shouldn't come barging in...\Now, now, lighten up, will you?\I really don't mind at all.\The more people at the table, the better, you know... response:	I see I have no choice! Kei-chan, these are for you.
context: Oh yeah? Then bring it on!\Really, those two!\So, how are you getting along with Belldandy these days?\If you're so concerned, then maybe you shouldn't come barging in...\Now, now, lighten up, will you?\I really don't mind at all.\The more people at the table, the better, you know...\I see I have no choice! Kei-chan, these are for you. response:	For a hotel? But where did you get these?
context: Really, those two!\So, how are you getting along with Belldandy these days?\If you're so concerned, then maybe you shouldn't come barging in...\Now, now, lighten up, will you?\I really don't mind at all.\The more people at the table, the better, you know...\I see I have no choice! Kei-chan, these are for you.\For a hotel? But where did you get these? response:	I got them at the shopping arcade. I want to thank you for breakfast.
context: So, how are you getting along with Belldandy these days?\If you're so concerned, then maybe you shouldn't come barging in...\Now, now, lighten up, will you?\I really don't mind at all.\The more people at the table, the better, you know...\I see I have no choice! Kei-chan, these are for you.\For a hotel? But where did you get these?\I got them at the shopping arcade. I want to thank you for breakfast. response:	Why don't you take a trip with Belldandy?
context: If you're so concerned, then maybe you shouldn't come barging in...\Now, now, lighten up, will you?\I really don't mind at all.\The more people at the table, the better, you know...\I see I have no choice! Kei-chan, these are for you.\For a hotel? But where did you get these?\I got them at the shopping arcade. I want to thank you for breakfast.\Why don't you take a trip with Belldandy? response:	Megumi...
context: Now, now, lighten up, will you?\I really don't mind at all.\The more people at the table, the better, you know...\I see I have no choice! Kei-chan, these are for you.\For a hotel? But where did you get these?\I got them at the shopping arcade. I want to thank you for breakfast.\Why don't you take a trip with Belldandy?\Megumi... response:	But those certificates were given to you, Megumi... are you really sure?
context: I really don't mind at all.\The more people at the table, the better, you know...\I see I have no choice! Kei-chan, these are for you.\For a hotel? But where did you get these?\I got them at the shopping arcade. I want to thank you for breakfast.\Why don't you take a trip with Belldandy?\Megumi...\But those certificates were given to you, Megumi... are you really sure? response:	It doesn't look like I can take the time off, see...in other words...
context: The more people at the table, the better, you know...\I see I have no choice! Kei-chan, these are for you.\For a hotel? But where did you get these?\I got them at the shopping arcade. I want to thank you for breakfast.\Why don't you take a trip with Belldandy?\Megumi...\But those certificates were given to you, Megumi... are you really sure?\It doesn't look like I can take the time off, see...in other words... response:	You know what I'm talking about! Right, Kei-chan?
context: I see I have no choice! Kei-chan, these are for you.\For a hotel? But where did you get these?\I got them at the shopping arcade. I want to thank you for breakfast.\Why don't you take a trip with Belldandy?\Megumi...\But those certificates were given to you, Megumi... are you really sure?\It doesn't look like I can take the time off, see...in other words...\You know what I'm talking about! Right, Kei-chan? response:	You really should make the most of this and go...just the two of you!
context: For a hotel? But where did you get these?\I got them at the shopping arcade. I want to thank you for breakfast.\Why don't you take a trip with Belldandy?\Megumi...\But those certificates were given to you, Megumi... are you really sure?\It doesn't look like I can take the time off, see...in other words...\You know what I'm talking about! Right, Kei-chan?\You really should make the most of this and go...just the two of you! response:	Just the two of us?
context: I got them at the shopping arcade. I want to thank you for breakfast.\Why don't you take a trip with Belldandy?\Megumi...\But those certificates were given to you, Megumi... are you really sure?\It doesn't look like I can take the time off, see...in other words...\You know what I'm talking about! Right, Kei-chan?\You really should make the most of this and go...just the two of you!\Just the two of us? response:	You'll never get anywhere unless you drop that grammar-school mentality.
context: Why don't you take a trip with Belldandy?\Megumi...\But those certificates were given to you, Megumi... are you really sure?\It doesn't look like I can take the time off, see...in other words...\You know what I'm talking about! Right, Kei-chan?\You really should make the most of this and go...just the two of you!\Just the two of us?\You'll never get anywhere unless you drop that grammar-school mentality. response:	This is your chance to go all the way... get the job done! Got it?
context: Megumi...\But those certificates were given to you, Megumi... are you really sure?\It doesn't look like I can take the time off, see...in other words...\You know what I'm talking about! Right, Kei-chan?\You really should make the most of this and go...just the two of you!\Just the two of us?\You'll never get anywhere unless you drop that grammar-school mentality.\This is your chance to go all the way... get the job done! Got it? response:	A-a-all the way?
context: But those certificates were given to you, Megumi... are you really sure?\It doesn't look like I can take the time off, see...in other words...\You know what I'm talking about! Right, Kei-chan?\You really should make the most of this and go...just the two of you!\Just the two of us?\You'll never get anywhere unless you drop that grammar-school mentality.\This is your chance to go all the way... get the job done! Got it?\A-a-all the way? response:	Um...
context: It doesn't look like I can take the time off, see...in other words...\You know what I'm talking about! Right, Kei-chan?\You really should make the most of this and go...just the two of you!\Just the two of us?\You'll never get anywhere unless you drop that grammar-school mentality.\This is your chance to go all the way... get the job done! Got it?\A-a-all the way?\Um... response:	Go all the way and get what job done?
context: You know what I'm talking about! Right, Kei-chan?\You really should make the most of this and go...just the two of you!\Just the two of us?\You'll never get anywhere unless you drop that grammar-school mentality.\This is your chance to go all the way... get the job done! Got it?\A-a-all the way?\Um...\Go all the way and get what job done? response:	Huh?
context: You really should make the most of this and go...just the two of you!\Just the two of us?\You'll never get anywhere unless you drop that grammar-school mentality.\This is your chance to go all the way... get the job done! Got it?\A-a-all the way?\Um...\Go all the way and get what job done?\Huh? response:	Here, under the blue skies...
context: Just the two of us?\You'll never get anywhere unless you drop that grammar-school mentality.\This is your chance to go all the way... get the job done! Got it?\A-a-all the way?\Um...\Go all the way and get what job done?\Huh?\Here, under the blue skies... response:	At this moment, I'm on cloud 9!
context: You'll never get anywhere unless you drop that grammar-school mentality.\This is your chance to go all the way... get the job done! Got it?\A-a-all the way?\Um...\Go all the way and get what job done?\Huh?\Here, under the blue skies...\At this moment, I'm on cloud 9! response:	But the thing is, Megumi...
context: This is your chance to go all the way... get the job done! Got it?\A-a-all the way?\Um...\Go all the way and get what job done?\Huh?\Here, under the blue skies...\At this moment, I'm on cloud 9!\But the thing is, Megumi... response:	We didn't get to be alone at all.
context: A-a-all the way?\Um...\Go all the way and get what job done?\Huh?\Here, under the blue skies...\At this moment, I'm on cloud 9!\But the thing is, Megumi...\We didn't get to be alone at all. response:	Yay! We didn't get to be alone at all.
context: Um...\Go all the way and get what job done?\Huh?\Here, under the blue skies...\At this moment, I'm on cloud 9!\But the thing is, Megumi...\We didn't get to be alone at all.\Yay! We didn't get to be alone at all. response:	Ah! Confess Your Love Under the Moon?
context: Go all the way and get what job done?\Huh?\Here, under the blue skies...\At this moment, I'm on cloud 9!\But the thing is, Megumi...\We didn't get to be alone at all.\Yay! We didn't get to be alone at all.\Ah! Confess Your Love Under the Moon? response:	Keiichi, I hope you understand what it means to be by the sea.
context: Huh?\Here, under the blue skies...\At this moment, I'm on cloud 9!\But the thing is, Megumi...\We didn't get to be alone at all.\Yay! We didn't get to be alone at all.\Ah! Confess Your Love Under the Moon?\Keiichi, I hope you understand what it means to be by the sea. response:	What are you talking about?
context: Here, under the blue skies...\At this moment, I'm on cloud 9!\But the thing is, Megumi...\We didn't get to be alone at all.\Yay! We didn't get to be alone at all.\Ah! Confess Your Love Under the Moon?\Keiichi, I hope you understand what it means to be by the sea.\What are you talking about? response:	We're here by the sea! What are you talking about?
context: At this moment, I'm on cloud 9!\But the thing is, Megumi...\We didn't get to be alone at all.\Yay! We didn't get to be alone at all.\Ah! Confess Your Love Under the Moon?\Keiichi, I hope you understand what it means to be by the sea.\What are you talking about?\We're here by the sea! What are you talking about? response:	There's no better chance for a man and a woman to open their minds and souls...
context: But the thing is, Megumi...\We didn't get to be alone at all.\Yay! We didn't get to be alone at all.\Ah! Confess Your Love Under the Moon?\Keiichi, I hope you understand what it means to be by the sea.\What are you talking about?\We're here by the sea! What are you talking about?\There's no better chance for a man and a woman to open their minds and souls... response:	Then you shouldn't have tagged along.
context: We didn't get to be alone at all.\Yay! We didn't get to be alone at all.\Ah! Confess Your Love Under the Moon?\Keiichi, I hope you understand what it means to be by the sea.\What are you talking about?\We're here by the sea! What are you talking about?\There's no better chance for a man and a woman to open their minds and souls...\Then you shouldn't have tagged along. response:	Keiichi!
context: Yay! We didn't get to be alone at all.\Ah! Confess Your Love Under the Moon?\Keiichi, I hope you understand what it means to be by the sea.\What are you talking about?\We're here by the sea! What are you talking about?\There's no better chance for a man and a woman to open their minds and souls...\Then you shouldn't have tagged along.\Keiichi! response:	Keiichi, aren't you going to swim?
context: Ah! Confess Your Love Under the Moon?\Keiichi, I hope you understand what it means to be by the sea.\What are you talking about?\We're here by the sea! What are you talking about?\There's no better chance for a man and a woman to open their minds and souls...\Then you shouldn't have tagged along.\Keiichi!\Keiichi, aren't you going to swim? response:	Oh, but you know what, I can't swim, you see...
context: Keiichi, I hope you understand what it means to be by the sea.\What are you talking about?\We're here by the sea! What are you talking about?\There's no better chance for a man and a woman to open their minds and souls...\Then you shouldn't have tagged along.\Keiichi!\Keiichi, aren't you going to swim?\Oh, but you know what, I can't swim, you see... response:	Hey, really? Then I'm going to lend you something that'll help.
context: What are you talking about?\We're here by the sea! What are you talking about?\There's no better chance for a man and a woman to open their minds and souls...\Then you shouldn't have tagged along.\Keiichi!\Keiichi, aren't you going to swim?\Oh, but you know what, I can't swim, you see...\Hey, really? Then I'm going to lend you something that'll help. response:	A Banpei robot equipped with marine parts...
context: We're here by the sea! What are you talking about?\There's no better chance for a man and a woman to open their minds and souls...\Then you shouldn't have tagged along.\Keiichi!\Keiichi, aren't you going to swim?\Oh, but you know what, I can't swim, you see...\Hey, really? Then I'm going to lend you something that'll help.\A Banpei robot equipped with marine parts... response:	I call him Blue Six!
context: There's no better chance for a man and a woman to open their minds and souls...\Then you shouldn't have tagged along.\Keiichi!\Keiichi, aren't you going to swim?\Oh, but you know what, I can't swim, you see...\Hey, really? Then I'm going to lend you something that'll help.\A Banpei robot equipped with marine parts...\I call him Blue Six! response:	How the heck did you bring this thing here?
context: Then you shouldn't have tagged along.\Keiichi!\Keiichi, aren't you going to swim?\Oh, but you know what, I can't swim, you see...\Hey, really? Then I'm going to lend you something that'll help.\A Banpei robot equipped with marine parts...\I call him Blue Six!\How the heck did you bring this thing here? response:	So don't worry about not being able to swim.
context: Keiichi!\Keiichi, aren't you going to swim?\Oh, but you know what, I can't swim, you see...\Hey, really? Then I'm going to lend you something that'll help.\A Banpei robot equipped with marine parts...\I call him Blue Six!\How the heck did you bring this thing here?\So don't worry about not being able to swim. response:	You can steer it with this remote control.
context: Keiichi, aren't you going to swim?\Oh, but you know what, I can't swim, you see...\Hey, really? Then I'm going to lend you something that'll help.\A Banpei robot equipped with marine parts...\I call him Blue Six!\How the heck did you bring this thing here?\So don't worry about not being able to swim.\You can steer it with this remote control. response:	Wait a minute, what about you, Skuld?
context: Oh, but you know what, I can't swim, you see...\Hey, really? Then I'm going to lend you something that'll help.\A Banpei robot equipped with marine parts...\I call him Blue Six!\How the heck did you bring this thing here?\So don't worry about not being able to swim.\You can steer it with this remote control.\Wait a minute, what about you, Skuld? response:	I bet the real reason you brought this here is because you can't swim yourself!
context: Hey, really? Then I'm going to lend you something that'll help.\A Banpei robot equipped with marine parts...\I call him Blue Six!\How the heck did you bring this thing here?\So don't worry about not being able to swim.\You can steer it with this remote control.\Wait a minute, what about you, Skuld?\I bet the real reason you brought this here is because you can't swim yourself! response:	Keiichi!
context: A Banpei robot equipped with marine parts...\I call him Blue Six!\How the heck did you bring this thing here?\So don't worry about not being able to swim.\You can steer it with this remote control.\Wait a minute, what about you, Skuld?\I bet the real reason you brought this here is because you can't swim yourself!\Keiichi! response:	You should've just kept your big mouth shut.
context: I call him Blue Six!\How the heck did you bring this thing here?\So don't worry about not being able to swim.\You can steer it with this remote control.\Wait a minute, what about you, Skuld?\I bet the real reason you brought this here is because you can't swim yourself!\Keiichi!\You should've just kept your big mouth shut. response:	Are you all right, Keiichi?
context: How the heck did you bring this thing here?\So don't worry about not being able to swim.\You can steer it with this remote control.\Wait a minute, what about you, Skuld?\I bet the real reason you brought this here is because you can't swim yourself!\Keiichi!\You should've just kept your big mouth shut.\Are you all right, Keiichi? response:	Oh, right, I got thrown into the ocean, and...
context: So don't worry about not being able to swim.\You can steer it with this remote control.\Wait a minute, what about you, Skuld?\I bet the real reason you brought this here is because you can't swim yourself!\Keiichi!\You should've just kept your big mouth shut.\Are you all right, Keiichi?\Oh, right, I got thrown into the ocean, and... response:	Thank goodness you're safe!
context: You can steer it with this remote control.\Wait a minute, what about you, Skuld?\I bet the real reason you brought this here is because you can't swim yourself!\Keiichi!\You should've just kept your big mouth shut.\Are you all right, Keiichi?\Oh, right, I got thrown into the ocean, and...\Thank goodness you're safe! response:	SAHARA
context: Wait a minute, what about you, Skuld?\I bet the real reason you brought this here is because you can't swim yourself!\Keiichi!\You should've just kept your big mouth shut.\Are you all right, Keiichi?\Oh, right, I got thrown into the ocean, and...\Thank goodness you're safe!\SAHARA response:	Hey, I'm fine, I'm fine! You don't have to worry about me!
context: I bet the real reason you brought this here is because you can't swim yourself!\Keiichi!\You should've just kept your big mouth shut.\Are you all right, Keiichi?\Oh, right, I got thrown into the ocean, and...\Thank goodness you're safe!\SAHARA\Hey, I'm fine, I'm fine! You don't have to worry about me! response:	Darn that spineless fool!
context: Keiichi!\You should've just kept your big mouth shut.\Are you all right, Keiichi?\Oh, right, I got thrown into the ocean, and...\Thank goodness you're safe!\SAHARA\Hey, I'm fine, I'm fine! You don't have to worry about me!\Darn that spineless fool! response:	But it's so lovely here, don't you think?
context: You should've just kept your big mouth shut.\Are you all right, Keiichi?\Oh, right, I got thrown into the ocean, and...\Thank goodness you're safe!\SAHARA\Hey, I'm fine, I'm fine! You don't have to worry about me!\Darn that spineless fool!\But it's so lovely here, don't you think? response:	The sea is so beautiful.
context: Are you all right, Keiichi?\Oh, right, I got thrown into the ocean, and...\Thank goodness you're safe!\SAHARA\Hey, I'm fine, I'm fine! You don't have to worry about me!\Darn that spineless fool!\But it's so lovely here, don't you think?\The sea is so beautiful. response:	Yeah, if only those two weren't around, it would be paradise.
context: Oh, right, I got thrown into the ocean, and...\Thank goodness you're safe!\SAHARA\Hey, I'm fine, I'm fine! You don't have to worry about me!\Darn that spineless fool!\But it's so lovely here, don't you think?\The sea is so beautiful.\Yeah, if only those two weren't around, it would be paradise. response:	Keiichi?
context: Thank goodness you're safe!\SAHARA\Hey, I'm fine, I'm fine! You don't have to worry about me!\Darn that spineless fool!\But it's so lovely here, don't you think?\The sea is so beautiful.\Yeah, if only those two weren't around, it would be paradise.\Keiichi? response:	Huh?
context: SAHARA\Hey, I'm fine, I'm fine! You don't have to worry about me!\Darn that spineless fool!\But it's so lovely here, don't you think?\The sea is so beautiful.\Yeah, if only those two weren't around, it would be paradise.\Keiichi?\Huh? response:	You look so tired.
context: Hey, I'm fine, I'm fine! You don't have to worry about me!\Darn that spineless fool!\But it's so lovely here, don't you think?\The sea is so beautiful.\Yeah, if only those two weren't around, it would be paradise.\Keiichi?\Huh?\You look so tired. response:	Oh, uh, the thing is...
context: Darn that spineless fool!\But it's so lovely here, don't you think?\The sea is so beautiful.\Yeah, if only those two weren't around, it would be paradise.\Keiichi?\Huh?\You look so tired.\Oh, uh, the thing is... response:	Isn't there anything I can do for you?
context: But it's so lovely here, don't you think?\The sea is so beautiful.\Yeah, if only those two weren't around, it would be paradise.\Keiichi?\Huh?\You look so tired.\Oh, uh, the thing is...\Isn't there anything I can do for you? response:	I'll do anything, if it'll help you to feel better, Keiichi.
context: The sea is so beautiful.\Yeah, if only those two weren't around, it would be paradise.\Keiichi?\Huh?\You look so tired.\Oh, uh, the thing is...\Isn't there anything I can do for you?\I'll do anything, if it'll help you to feel better, Keiichi. response:	No, that's all right.
context: Yeah, if only those two weren't around, it would be paradise.\Keiichi?\Huh?\You look so tired.\Oh, uh, the thing is...\Isn't there anything I can do for you?\I'll do anything, if it'll help you to feel better, Keiichi.\No, that's all right. response:	Just sitting and looking at the scenery with you is enough to make me happy.
context: Keiichi?\Huh?\You look so tired.\Oh, uh, the thing is...\Isn't there anything I can do for you?\I'll do anything, if it'll help you to feel better, Keiichi.\No, that's all right.\Just sitting and looking at the scenery with you is enough to make me happy. response:	What?
context: Huh?\You look so tired.\Oh, uh, the thing is...\Isn't there anything I can do for you?\I'll do anything, if it'll help you to feel better, Keiichi.\No, that's all right.\Just sitting and looking at the scenery with you is enough to make me happy.\What? response:	Looking at the sea you love so much...
context: You look so tired.\Oh, uh, the thing is...\Isn't there anything I can do for you?\I'll do anything, if it'll help you to feel better, Keiichi.\No, that's all right.\Just sitting and looking at the scenery with you is enough to make me happy.\What?\Looking at the sea you love so much... response:	Keiichi!
context: Oh, uh, the thing is...\Isn't there anything I can do for you?\I'll do anything, if it'll help you to feel better, Keiichi.\No, that's all right.\Just sitting and looking at the scenery with you is enough to make me happy.\What?\Looking at the sea you love so much...\Keiichi! response:	Belldandy...
context: Isn't there anything I can do for you?\I'll do anything, if it'll help you to feel better, Keiichi.\No, that's all right.\Just sitting and looking at the scenery with you is enough to make me happy.\What?\Looking at the sea you love so much...\Keiichi!\Belldandy... response:	All right, now's your chance! Just do it!
context: I'll do anything, if it'll help you to feel better, Keiichi.\No, that's all right.\Just sitting and looking at the scenery with you is enough to make me happy.\What?\Looking at the sea you love so much...\Keiichi!\Belldandy...\All right, now's your chance! Just do it! response:	That's as far as you go!
context: No, that's all right.\Just sitting and looking at the scenery with you is enough to make me happy.\What?\Looking at the sea you love so much...\Keiichi!\Belldandy...\All right, now's your chance! Just do it!\That's as far as you go! response:	Just when it was getting really good...
context: Just sitting and looking at the scenery with you is enough to make me happy.\What?\Looking at the sea you love so much...\Keiichi!\Belldandy...\All right, now's your chance! Just do it!\That's as far as you go!\Just when it was getting really good... response:	Please free to bathe at any time.
context: What?\Looking at the sea you love so much...\Keiichi!\Belldandy...\All right, now's your chance! Just do it!\That's as far as you go!\Just when it was getting really good...\Please free to bathe at any time. response:	Oh! But that's it, Keiichi!
context: Looking at the sea you love so much...\Keiichi!\Belldandy...\All right, now's your chance! Just do it!\That's as far as you go!\Just when it was getting really good...\Please free to bathe at any time.\Oh! But that's it, Keiichi! response:	Whenever one is weary...
context: Keiichi!\Belldandy...\All right, now's your chance! Just do it!\That's as far as you go!\Just when it was getting really good...\Please free to bathe at any time.\Oh! But that's it, Keiichi!\Whenever one is weary... response:	Take a bath?
context: Belldandy...\All right, now's your chance! Just do it!\That's as far as you go!\Just when it was getting really good...\Please free to bathe at any time.\Oh! But that's it, Keiichi!\Whenever one is weary...\Take a bath? response:	Mixed Bath
context: All right, now's your chance! Just do it!\That's as far as you go!\Just when it was getting really good...\Please free to bathe at any time.\Oh! But that's it, Keiichi!\Whenever one is weary...\Take a bath?\Mixed Bath response:	In a mixed bath?! Mixed Bath
context: That's as far as you go!\Just when it was getting really good...\Please free to bathe at any time.\Oh! But that's it, Keiichi!\Whenever one is weary...\Take a bath?\Mixed Bath\In a mixed bath?! Mixed Bath response:	In a mixed bath?!
context: Just when it was getting really good...\Please free to bathe at any time.\Oh! But that's it, Keiichi!\Whenever one is weary...\Take a bath?\Mixed Bath\In a mixed bath?! Mixed Bath\In a mixed bath?! response:	Ah, no, no, no!
context: Please free to bathe at any time.\Oh! But that's it, Keiichi!\Whenever one is weary...\Take a bath?\Mixed Bath\In a mixed bath?! Mixed Bath\In a mixed bath?!\Ah, no, no, no! response:	What's the matter?
context: Oh! But that's it, Keiichi!\Whenever one is weary...\Take a bath?\Mixed Bath\In a mixed bath?! Mixed Bath\In a mixed bath?!\Ah, no, no, no!\What's the matter? response:	I have to get mentally prepared for this...
context: Whenever one is weary...\Take a bath?\Mixed Bath\In a mixed bath?! Mixed Bath\In a mixed bath?!\Ah, no, no, no!\What's the matter?\I have to get mentally prepared for this... response:	You need to be mentally prepared to take a bath?
