context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: Xerx Lugner\Mimosa Vermillion\Oh, my bad! I'm a little late!\I'm Xerx Lugner. It's a pleasure.\Asta ended up on a team with this unknown man, Xerx, for the exam tournament.\And thus, the Royal Knights Selection Exam began amidst an ominous atmosphere.\All right, we're about to begin round one.\All right. Are both teams ready? response:	I'm getting hyped!
context: Mimosa Vermillion\Oh, my bad! I'm a little late!\I'm Xerx Lugner. It's a pleasure.\Asta ended up on a team with this unknown man, Xerx, for the exam tournament.\And thus, the Royal Knights Selection Exam began amidst an ominous atmosphere.\All right, we're about to begin round one.\All right. Are both teams ready?\I'm getting hyped! response:	Flower of Resolution
context: Oh, my bad! I'm a little late!\I'm Xerx Lugner. It's a pleasure.\Asta ended up on a team with this unknown man, Xerx, for the exam tournament.\And thus, the Royal Knights Selection Exam began amidst an ominous atmosphere.\All right, we're about to begin round one.\All right. Are both teams ready?\I'm getting hyped!\Flower of Resolution response:	Asta! Kick some ass!
context: I'm Xerx Lugner. It's a pleasure.\Asta ended up on a team with this unknown man, Xerx, for the exam tournament.\And thus, the Royal Knights Selection Exam began amidst an ominous atmosphere.\All right, we're about to begin round one.\All right. Are both teams ready?\I'm getting hyped!\Flower of Resolution\Asta! Kick some ass! response:	Show them what the Black Bulls are made of!
context: Asta ended up on a team with this unknown man, Xerx, for the exam tournament.\And thus, the Royal Knights Selection Exam began amidst an ominous atmosphere.\All right, we're about to begin round one.\All right. Are both teams ready?\I'm getting hyped!\Flower of Resolution\Asta! Kick some ass!\Show them what the Black Bulls are made of! response:	P-Please do your best!
context: And thus, the Royal Knights Selection Exam began amidst an ominous atmosphere.\All right, we're about to begin round one.\All right. Are both teams ready?\I'm getting hyped!\Flower of Resolution\Asta! Kick some ass!\Show them what the Black Bulls are made of!\P-Please do your best! response:	Hurry up and finish them off so you can fight me!
context: All right, we're about to begin round one.\All right. Are both teams ready?\I'm getting hyped!\Flower of Resolution\Asta! Kick some ass!\Show them what the Black Bulls are made of!\P-Please do your best!\Hurry up and finish them off so you can fight me! response:	Don't try too hard!
context: All right. Are both teams ready?\I'm getting hyped!\Flower of Resolution\Asta! Kick some ass!\Show them what the Black Bulls are made of!\P-Please do your best!\Hurry up and finish them off so you can fight me!\Don't try too hard! response:	Don't worry. I know you can win before I even have a chance to blink.
context: I'm getting hyped!\Flower of Resolution\Asta! Kick some ass!\Show them what the Black Bulls are made of!\P-Please do your best!\Hurry up and finish them off so you can fight me!\Don't try too hard!\Don't worry. I know you can win before I even have a chance to blink. response:	I wonder what kind of magic we'll see. I can't wait!
context: Flower of Resolution\Asta! Kick some ass!\Show them what the Black Bulls are made of!\P-Please do your best!\Hurry up and finish them off so you can fight me!\Don't try too hard!\Don't worry. I know you can win before I even have a chance to blink.\I wonder what kind of magic we'll see. I can't wait! response:	Thanks!
context: Asta! Kick some ass!\Show them what the Black Bulls are made of!\P-Please do your best!\Hurry up and finish them off so you can fight me!\Don't try too hard!\Don't worry. I know you can win before I even have a chance to blink.\I wonder what kind of magic we'll see. I can't wait!\Thanks! response:	I'm so hyped!
context: Show them what the Black Bulls are made of!\P-Please do your best!\Hurry up and finish them off so you can fight me!\Don't try too hard!\Don't worry. I know you can win before I even have a chance to blink.\I wonder what kind of magic we'll see. I can't wait!\Thanks!\I'm so hyped! response:	B Team Mimosa Vermillion Asta Xerx Lugner
context: P-Please do your best!\Hurry up and finish them off so you can fight me!\Don't try too hard!\Don't worry. I know you can win before I even have a chance to blink.\I wonder what kind of magic we'll see. I can't wait!\Thanks!\I'm so hyped!\B Team Mimosa Vermillion Asta Xerx Lugner response:	Let's do this!
context: Hurry up and finish them off so you can fight me!\Don't try too hard!\Don't worry. I know you can win before I even have a chance to blink.\I wonder what kind of magic we'll see. I can't wait!\Thanks!\I'm so hyped!\B Team Mimosa Vermillion Asta Xerx Lugner\Let's do this! response:	What are you so excited about? This is an exam.
context: Don't try too hard!\Don't worry. I know you can win before I even have a chance to blink.\I wonder what kind of magic we'll see. I can't wait!\Thanks!\I'm so hyped!\B Team Mimosa Vermillion Asta Xerx Lugner\Let's do this!\What are you so excited about? This is an exam. response:	Take this seriously, you dumbass.
context: Don't worry. I know you can win before I even have a chance to blink.\I wonder what kind of magic we'll see. I can't wait!\Thanks!\I'm so hyped!\B Team Mimosa Vermillion Asta Xerx Lugner\Let's do this!\What are you so excited about? This is an exam.\Take this seriously, you dumbass. response:	We should be scouting the area and thinking up strategies, you dumb shit.
context: I wonder what kind of magic we'll see. I can't wait!\Thanks!\I'm so hyped!\B Team Mimosa Vermillion Asta Xerx Lugner\Let's do this!\What are you so excited about? This is an exam.\Take this seriously, you dumbass.\We should be scouting the area and thinking up strategies, you dumb shit. response:	How dare you say something so right?!
context: Thanks!\I'm so hyped!\B Team Mimosa Vermillion Asta Xerx Lugner\Let's do this!\What are you so excited about? This is an exam.\Take this seriously, you dumbass.\We should be scouting the area and thinking up strategies, you dumb shit.\How dare you say something so right?! response:	Everything I say is right, you shitty little shrimp.
context: I'm so hyped!\B Team Mimosa Vermillion Asta Xerx Lugner\Let's do this!\What are you so excited about? This is an exam.\Take this seriously, you dumbass.\We should be scouting the area and thinking up strategies, you dumb shit.\How dare you say something so right?!\Everything I say is right, you shitty little shrimp. response:	Now, now, calm down, you two.
context: B Team Mimosa Vermillion Asta Xerx Lugner\Let's do this!\What are you so excited about? This is an exam.\Take this seriously, you dumbass.\We should be scouting the area and thinking up strategies, you dumb shit.\How dare you say something so right?!\Everything I say is right, you shitty little shrimp.\Now, now, calm down, you two. response:	Asta's so cute, even when he's frustrated.
context: Let's do this!\What are you so excited about? This is an exam.\Take this seriously, you dumbass.\We should be scouting the area and thinking up strategies, you dumb shit.\How dare you say something so right?!\Everything I say is right, you shitty little shrimp.\Now, now, calm down, you two.\Asta's so cute, even when he's frustrated. response:	As Xerx mentioned, we should learn each other's abilities and figure out a strategy.
context: What are you so excited about? This is an exam.\Take this seriously, you dumbass.\We should be scouting the area and thinking up strategies, you dumb shit.\How dare you say something so right?!\Everything I say is right, you shitty little shrimp.\Now, now, calm down, you two.\Asta's so cute, even when he's frustrated.\As Xerx mentioned, we should learn each other's abilities and figure out a strategy. response:	I'm sure the enemy team will be doing that, as well.
context: Take this seriously, you dumbass.\We should be scouting the area and thinking up strategies, you dumb shit.\How dare you say something so right?!\Everything I say is right, you shitty little shrimp.\Now, now, calm down, you two.\Asta's so cute, even when he's frustrated.\As Xerx mentioned, we should learn each other's abilities and figure out a strategy.\I'm sure the enemy team will be doing that, as well. response:	Yeah! You're right, Mimosa!
context: We should be scouting the area and thinking up strategies, you dumb shit.\How dare you say something so right?!\Everything I say is right, you shitty little shrimp.\Now, now, calm down, you two.\Asta's so cute, even when he's frustrated.\As Xerx mentioned, we should learn each other's abilities and figure out a strategy.\I'm sure the enemy team will be doing that, as well.\Yeah! You're right, Mimosa! response:	I specialize in healing and support plant magic.
context: How dare you say something so right?!\Everything I say is right, you shitty little shrimp.\Now, now, calm down, you two.\Asta's so cute, even when he's frustrated.\As Xerx mentioned, we should learn each other's abilities and figure out a strategy.\I'm sure the enemy team will be doing that, as well.\Yeah! You're right, Mimosa!\I specialize in healing and support plant magic. response:	Asta shines best in close-range combat with his magic-nullifying anti-magic.
context: Everything I say is right, you shitty little shrimp.\Now, now, calm down, you two.\Asta's so cute, even when he's frustrated.\As Xerx mentioned, we should learn each other's abilities and figure out a strategy.\I'm sure the enemy team will be doing that, as well.\Yeah! You're right, Mimosa!\I specialize in healing and support plant magic.\Asta shines best in close-range combat with his magic-nullifying anti-magic. response:	What kind of magic do you use, Xerx?
context: Now, now, calm down, you two.\Asta's so cute, even when he's frustrated.\As Xerx mentioned, we should learn each other's abilities and figure out a strategy.\I'm sure the enemy team will be doing that, as well.\Yeah! You're right, Mimosa!\I specialize in healing and support plant magic.\Asta shines best in close-range combat with his magic-nullifying anti-magic.\What kind of magic do you use, Xerx? response:	Wh-What?!
context: Asta's so cute, even when he's frustrated.\As Xerx mentioned, we should learn each other's abilities and figure out a strategy.\I'm sure the enemy team will be doing that, as well.\Yeah! You're right, Mimosa!\I specialize in healing and support plant magic.\Asta shines best in close-range combat with his magic-nullifying anti-magic.\What kind of magic do you use, Xerx?\Wh-What?! response:	The enemy team is attacking?
context: As Xerx mentioned, we should learn each other's abilities and figure out a strategy.\I'm sure the enemy team will be doing that, as well.\Yeah! You're right, Mimosa!\I specialize in healing and support plant magic.\Asta shines best in close-range combat with his magic-nullifying anti-magic.\What kind of magic do you use, Xerx?\Wh-What?!\The enemy team is attacking? response:	This early? Where did it come from?
context: I'm sure the enemy team will be doing that, as well.\Yeah! You're right, Mimosa!\I specialize in healing and support plant magic.\Asta shines best in close-range combat with his magic-nullifying anti-magic.\What kind of magic do you use, Xerx?\Wh-What?!\The enemy team is attacking?\This early? Where did it come from? response:	First of all, we need to guard the crystal.
context: Yeah! You're right, Mimosa!\I specialize in healing and support plant magic.\Asta shines best in close-range combat with his magic-nullifying anti-magic.\What kind of magic do you use, Xerx?\Wh-What?!\The enemy team is attacking?\This early? Where did it come from?\First of all, we need to guard the crystal. response:	Again?!
context: I specialize in healing and support plant magic.\Asta shines best in close-range combat with his magic-nullifying anti-magic.\What kind of magic do you use, Xerx?\Wh-What?!\The enemy team is attacking?\This early? Where did it come from?\First of all, we need to guard the crystal.\Again?! response:	It looks like a long-distance attack... And yet they're hitting it perfectly.
context: Asta shines best in close-range combat with his magic-nullifying anti-magic.\What kind of magic do you use, Xerx?\Wh-What?!\The enemy team is attacking?\This early? Where did it come from?\First of all, we need to guard the crystal.\Again?!\It looks like a long-distance attack... And yet they're hitting it perfectly. response:	How are they...
context: What kind of magic do you use, Xerx?\Wh-What?!\The enemy team is attacking?\This early? Where did it come from?\First of all, we need to guard the crystal.\Again?!\It looks like a long-distance attack... And yet they're hitting it perfectly.\How are they... response:	Move three meters toward 10 o' clock.
context: Wh-What?!\The enemy team is attacking?\This early? Where did it come from?\First of all, we need to guard the crystal.\Again?!\It looks like a long-distance attack... And yet they're hitting it perfectly.\How are they...\Move three meters toward 10 o' clock. response:	A Team The Coral Peacocks 3rd Class Intermediate Magic Knight Rick Cornell
context: The enemy team is attacking?\This early? Where did it come from?\First of all, we need to guard the crystal.\Again?!\It looks like a long-distance attack... And yet they're hitting it perfectly.\How are they...\Move three meters toward 10 o' clock.\A Team The Coral Peacocks 3rd Class Intermediate Magic Knight Rick Cornell response:	Got it.
context: This early? Where did it come from?\First of all, we need to guard the crystal.\Again?!\It looks like a long-distance attack... And yet they're hitting it perfectly.\How are they...\Move three meters toward 10 o' clock.\A Team The Coral Peacocks 3rd Class Intermediate Magic Knight Rick Cornell\Got it. response:	With my Crystal Magic: Crystal Scope,
context: First of all, we need to guard the crystal.\Again?!\It looks like a long-distance attack... And yet they're hitting it perfectly.\How are they...\Move three meters toward 10 o' clock.\A Team The Coral Peacocks 3rd Class Intermediate Magic Knight Rick Cornell\Got it.\With my Crystal Magic: Crystal Scope, response:	I can tell exactly where you're moving.
context: Again?!\It looks like a long-distance attack... And yet they're hitting it perfectly.\How are they...\Move three meters toward 10 o' clock.\A Team The Coral Peacocks 3rd Class Intermediate Magic Knight Rick Cornell\Got it.\With my Crystal Magic: Crystal Scope,\I can tell exactly where you're moving. response:	A Team The Crimson Lion Kings 4th Class Intermediate Magic Knight Forti Griss
context: It looks like a long-distance attack... And yet they're hitting it perfectly.\How are they...\Move three meters toward 10 o' clock.\A Team The Coral Peacocks 3rd Class Intermediate Magic Knight Rick Cornell\Got it.\With my Crystal Magic: Crystal Scope,\I can tell exactly where you're moving.\A Team The Crimson Lion Kings 4th Class Intermediate Magic Knight Forti Griss response:	How dare you insult the Wizard King, you cur?!
context: How are they...\Move three meters toward 10 o' clock.\A Team The Coral Peacocks 3rd Class Intermediate Magic Knight Rick Cornell\Got it.\With my Crystal Magic: Crystal Scope,\I can tell exactly where you're moving.\A Team The Crimson Lion Kings 4th Class Intermediate Magic Knight Forti Griss\How dare you insult the Wizard King, you cur?! response:	A Team The Silver Eagles 3rd Class Senior Magic Knight Curtis Wolne
context: Move three meters toward 10 o' clock.\A Team The Coral Peacocks 3rd Class Intermediate Magic Knight Rick Cornell\Got it.\With my Crystal Magic: Crystal Scope,\I can tell exactly where you're moving.\A Team The Crimson Lion Kings 4th Class Intermediate Magic Knight Forti Griss\How dare you insult the Wizard King, you cur?!\A Team The Silver Eagles 3rd Class Senior Magic Knight Curtis Wolne response:	We refuse to give you a chance to shine!
context: A Team The Coral Peacocks 3rd Class Intermediate Magic Knight Rick Cornell\Got it.\With my Crystal Magic: Crystal Scope,\I can tell exactly where you're moving.\A Team The Crimson Lion Kings 4th Class Intermediate Magic Knight Forti Griss\How dare you insult the Wizard King, you cur?!\A Team The Silver Eagles 3rd Class Senior Magic Knight Curtis Wolne\We refuse to give you a chance to shine! response:	Flame Magic: Burst Javelin!
context: Got it.\With my Crystal Magic: Crystal Scope,\I can tell exactly where you're moving.\A Team The Crimson Lion Kings 4th Class Intermediate Magic Knight Forti Griss\How dare you insult the Wizard King, you cur?!\A Team The Silver Eagles 3rd Class Senior Magic Knight Curtis Wolne\We refuse to give you a chance to shine!\Flame Magic: Burst Javelin! response:	Rock Magic: Strong Bow!
context: With my Crystal Magic: Crystal Scope,\I can tell exactly where you're moving.\A Team The Crimson Lion Kings 4th Class Intermediate Magic Knight Forti Griss\How dare you insult the Wizard King, you cur?!\A Team The Silver Eagles 3rd Class Senior Magic Knight Curtis Wolne\We refuse to give you a chance to shine!\Flame Magic: Burst Javelin!\Rock Magic: Strong Bow! response:	Crap! This is gonna be over in an instant!
context: I can tell exactly where you're moving.\A Team The Crimson Lion Kings 4th Class Intermediate Magic Knight Forti Griss\How dare you insult the Wizard King, you cur?!\A Team The Silver Eagles 3rd Class Senior Magic Knight Curtis Wolne\We refuse to give you a chance to shine!\Flame Magic: Burst Javelin!\Rock Magic: Strong Bow!\Crap! This is gonna be over in an instant! response:	We need to work together and
context: A Team The Crimson Lion Kings 4th Class Intermediate Magic Knight Forti Griss\How dare you insult the Wizard King, you cur?!\A Team The Silver Eagles 3rd Class Senior Magic Knight Curtis Wolne\We refuse to give you a chance to shine!\Flame Magic: Burst Javelin!\Rock Magic: Strong Bow!\Crap! This is gonna be over in an instant!\We need to work together and response:	Seriously, what's wrong with you?!
context: How dare you insult the Wizard King, you cur?!\A Team The Silver Eagles 3rd Class Senior Magic Knight Curtis Wolne\We refuse to give you a chance to shine!\Flame Magic: Burst Javelin!\Rock Magic: Strong Bow!\Crap! This is gonna be over in an instant!\We need to work together and\Seriously, what's wrong with you?! response:	Hurgh!
context: A Team The Silver Eagles 3rd Class Senior Magic Knight Curtis Wolne\We refuse to give you a chance to shine!\Flame Magic: Burst Javelin!\Rock Magic: Strong Bow!\Crap! This is gonna be over in an instant!\We need to work together and\Seriously, what's wrong with you?!\Hurgh! response:	Uh, is he asleep?
context: We refuse to give you a chance to shine!\Flame Magic: Burst Javelin!\Rock Magic: Strong Bow!\Crap! This is gonna be over in an instant!\We need to work together and\Seriously, what's wrong with you?!\Hurgh!\Uh, is he asleep? response:	He's totally asleep.
context: Flame Magic: Burst Javelin!\Rock Magic: Strong Bow!\Crap! This is gonna be over in an instant!\We need to work together and\Seriously, what's wrong with you?!\Hurgh!\Uh, is he asleep?\He's totally asleep. response:	He's asleep.
context: Rock Magic: Strong Bow!\Crap! This is gonna be over in an instant!\We need to work together and\Seriously, what's wrong with you?!\Hurgh!\Uh, is he asleep?\He's totally asleep.\He's asleep. response:	He sure is.
context: Crap! This is gonna be over in an instant!\We need to work together and\Seriously, what's wrong with you?!\Hurgh!\Uh, is he asleep?\He's totally asleep.\He's asleep.\He sure is. response:	Yup.
context: We need to work together and\Seriously, what's wrong with you?!\Hurgh!\Uh, is he asleep?\He's totally asleep.\He's asleep.\He sure is.\Yup. response:	Being seen sleeping by so many people...
context: Seriously, what's wrong with you?!\Hurgh!\Uh, is he asleep?\He's totally asleep.\He's asleep.\He sure is.\Yup.\Being seen sleeping by so many people... response:	I'm embarrassed just thinking about it!
context: Hurgh!\Uh, is he asleep?\He's totally asleep.\He's asleep.\He sure is.\Yup.\Being seen sleeping by so many people...\I'm embarrassed just thinking about it! response:	Oh, dear. Looks like we have some sleepyheads.
context: Uh, is he asleep?\He's totally asleep.\He's asleep.\He sure is.\Yup.\Being seen sleeping by so many people...\I'm embarrassed just thinking about it!\Oh, dear. Looks like we have some sleepyheads. response:	Are you two not getting enough sleep? Or...
context: He's totally asleep.\He's asleep.\He sure is.\Yup.\Being seen sleeping by so many people...\I'm embarrassed just thinking about it!\Oh, dear. Looks like we have some sleepyheads.\Are you two not getting enough sleep? Or... response:	Is this your strategy?
context: He's asleep.\He sure is.\Yup.\Being seen sleeping by so many people...\I'm embarrassed just thinking about it!\Oh, dear. Looks like we have some sleepyheads.\Are you two not getting enough sleep? Or...\Is this your strategy? response:	Why the hell are you sleeping?! Wake up!
context: He sure is.\Yup.\Being seen sleeping by so many people...\I'm embarrassed just thinking about it!\Oh, dear. Looks like we have some sleepyheads.\Are you two not getting enough sleep? Or...\Is this your strategy?\Why the hell are you sleeping?! Wake up! response:	We're going to lose at this rate!
context: Yup.\Being seen sleeping by so many people...\I'm embarrassed just thinking about it!\Oh, dear. Looks like we have some sleepyheads.\Are you two not getting enough sleep? Or...\Is this your strategy?\Why the hell are you sleeping?! Wake up!\We're going to lose at this rate! response:	What happened to all those reasonable points you made?!
context: Being seen sleeping by so many people...\I'm embarrassed just thinking about it!\Oh, dear. Looks like we have some sleepyheads.\Are you two not getting enough sleep? Or...\Is this your strategy?\Why the hell are you sleeping?! Wake up!\We're going to lose at this rate!\What happened to all those reasonable points you made?! response:	Don't you want to win?!
context: I'm embarrassed just thinking about it!\Oh, dear. Looks like we have some sleepyheads.\Are you two not getting enough sleep? Or...\Is this your strategy?\Why the hell are you sleeping?! Wake up!\We're going to lose at this rate!\What happened to all those reasonable points you made?!\Don't you want to win?! response:	I don't really care if I lose.
context: Oh, dear. Looks like we have some sleepyheads.\Are you two not getting enough sleep? Or...\Is this your strategy?\Why the hell are you sleeping?! Wake up!\We're going to lose at this rate!\What happened to all those reasonable points you made?!\Don't you want to win?!\I don't really care if I lose. response:	You jerk!
context: Are you two not getting enough sleep? Or...\Is this your strategy?\Why the hell are you sleeping?! Wake up!\We're going to lose at this rate!\What happened to all those reasonable points you made?!\Don't you want to win?!\I don't really care if I lose.\You jerk! response:	I don't know how much you want to win, nor do I care.
context: Is this your strategy?\Why the hell are you sleeping?! Wake up!\We're going to lose at this rate!\What happened to all those reasonable points you made?!\Don't you want to win?!\I don't really care if I lose.\You jerk!\I don't know how much you want to win, nor do I care. response:	Get off my back.
context: Why the hell are you sleeping?! Wake up!\We're going to lose at this rate!\What happened to all those reasonable points you made?!\Don't you want to win?!\I don't really care if I lose.\You jerk!\I don't know how much you want to win, nor do I care.\Get off my back. response:	I was up all night. I'm tired.
context: We're going to lose at this rate!\What happened to all those reasonable points you made?!\Don't you want to win?!\I don't really care if I lose.\You jerk!\I don't know how much you want to win, nor do I care.\Get off my back.\I was up all night. I'm tired. response:	And you can't work on no sleep, so sleep comes first right now.
context: What happened to all those reasonable points you made?!\Don't you want to win?!\I don't really care if I lose.\You jerk!\I don't know how much you want to win, nor do I care.\Get off my back.\I was up all night. I'm tired.\And you can't work on no sleep, so sleep comes first right now. response:	That Xerx guy is asleep!
context: Don't you want to win?!\I don't really care if I lose.\You jerk!\I don't know how much you want to win, nor do I care.\Get off my back.\I was up all night. I'm tired.\And you can't work on no sleep, so sleep comes first right now.\That Xerx guy is asleep! response:	Maybe it's some kind of strategy.
context: I don't really care if I lose.\You jerk!\I don't know how much you want to win, nor do I care.\Get off my back.\I was up all night. I'm tired.\And you can't work on no sleep, so sleep comes first right now.\That Xerx guy is asleep!\Maybe it's some kind of strategy. response:	No... My Crystal Scope can also determine someone's physical condition.
context: You jerk!\I don't know how much you want to win, nor do I care.\Get off my back.\I was up all night. I'm tired.\And you can't work on no sleep, so sleep comes first right now.\That Xerx guy is asleep!\Maybe it's some kind of strategy.\No... My Crystal Scope can also determine someone's physical condition. response:	He's actually sleeping!
context: I don't know how much you want to win, nor do I care.\Get off my back.\I was up all night. I'm tired.\And you can't work on no sleep, so sleep comes first right now.\That Xerx guy is asleep!\Maybe it's some kind of strategy.\No... My Crystal Scope can also determine someone's physical condition.\He's actually sleeping! response:	First, he's rude to the Wizard King, and now he's being this irresponsible?
context: Get off my back.\I was up all night. I'm tired.\And you can't work on no sleep, so sleep comes first right now.\That Xerx guy is asleep!\Maybe it's some kind of strategy.\No... My Crystal Scope can also determine someone's physical condition.\He's actually sleeping!\First, he's rude to the Wizard King, and now he's being this irresponsible? response:	Unforgivable.
context: I was up all night. I'm tired.\And you can't work on no sleep, so sleep comes first right now.\That Xerx guy is asleep!\Maybe it's some kind of strategy.\No... My Crystal Scope can also determine someone's physical condition.\He's actually sleeping!\First, he's rude to the Wizard King, and now he's being this irresponsible?\Unforgivable. response:	No matter what he might have up his sleeve, they cannot win without moving!
context: And you can't work on no sleep, so sleep comes first right now.\That Xerx guy is asleep!\Maybe it's some kind of strategy.\No... My Crystal Scope can also determine someone's physical condition.\He's actually sleeping!\First, he's rude to the Wizard King, and now he's being this irresponsible?\Unforgivable.\No matter what he might have up his sleeve, they cannot win without moving! response:	Let us end this here and now!
context: That Xerx guy is asleep!\Maybe it's some kind of strategy.\No... My Crystal Scope can also determine someone's physical condition.\He's actually sleeping!\First, he's rude to the Wizard King, and now he's being this irresponsible?\Unforgivable.\No matter what he might have up his sleeve, they cannot win without moving!\Let us end this here and now! response:	Plant Creation Magic: Magic Flower Guidepost!
context: Maybe it's some kind of strategy.\No... My Crystal Scope can also determine someone's physical condition.\He's actually sleeping!\First, he's rude to the Wizard King, and now he's being this irresponsible?\Unforgivable.\No matter what he might have up his sleeve, they cannot win without moving!\Let us end this here and now!\Plant Creation Magic: Magic Flower Guidepost! response:	Two of our enemies are near their crystal.
context: No... My Crystal Scope can also determine someone's physical condition.\He's actually sleeping!\First, he's rude to the Wizard King, and now he's being this irresponsible?\Unforgivable.\No matter what he might have up his sleeve, they cannot win without moving!\Let us end this here and now!\Plant Creation Magic: Magic Flower Guidepost!\Two of our enemies are near their crystal. response:	The other is about 60 meters ahead of them, up in a tree.
context: He's actually sleeping!\First, he's rude to the Wizard King, and now he's being this irresponsible?\Unforgivable.\No matter what he might have up his sleeve, they cannot win without moving!\Let us end this here and now!\Plant Creation Magic: Magic Flower Guidepost!\Two of our enemies are near their crystal.\The other is about 60 meters ahead of them, up in a tree. response:	The two in back are building up mana.
context: First, he's rude to the Wizard King, and now he's being this irresponsible?\Unforgivable.\No matter what he might have up his sleeve, they cannot win without moving!\Let us end this here and now!\Plant Creation Magic: Magic Flower Guidepost!\Two of our enemies are near their crystal.\The other is about 60 meters ahead of them, up in a tree.\The two in back are building up mana. response:	I think they're going to cast a combo spell!
context: Unforgivable.\No matter what he might have up his sleeve, they cannot win without moving!\Let us end this here and now!\Plant Creation Magic: Magic Flower Guidepost!\Two of our enemies are near their crystal.\The other is about 60 meters ahead of them, up in a tree.\The two in back are building up mana.\I think they're going to cast a combo spell! response:	But from so far away?
context: No matter what he might have up his sleeve, they cannot win without moving!\Let us end this here and now!\Plant Creation Magic: Magic Flower Guidepost!\Two of our enemies are near their crystal.\The other is about 60 meters ahead of them, up in a tree.\The two in back are building up mana.\I think they're going to cast a combo spell!\But from so far away? response:	They're going to attack.
context: Let us end this here and now!\Plant Creation Magic: Magic Flower Guidepost!\Two of our enemies are near their crystal.\The other is about 60 meters ahead of them, up in a tree.\The two in back are building up mana.\I think they're going to cast a combo spell!\But from so far away?\They're going to attack. response:	Got it!
