context: Piercing through the Macro sky, response:	a thunderbolt strikes the Earth
context: Don't worry that he's younger than you. Just come out and say it!\Um... It's not like that at all.\Sure, whatever. Just stop moping, got it?\Oh, Captain!\With as many people as we have on board, supplies can be a problem.\How long will we be staying here, sir?\Until we've finished taking on supplies.\Understood. response:	Oh, and I gave Captain Hayase a stern lecture
context: Um... It's not like that at all.\Sure, whatever. Just stop moping, got it?\Oh, Captain!\With as many people as we have on board, supplies can be a problem.\How long will we be staying here, sir?\Until we've finished taking on supplies.\Understood.\Oh, and I gave Captain Hayase a stern lecture response:	about not letting her personal feelings interfere with her work.
context: Sure, whatever. Just stop moping, got it?\Oh, Captain!\With as many people as we have on board, supplies can be a problem.\How long will we be staying here, sir?\Until we've finished taking on supplies.\Understood.\Oh, and I gave Captain Hayase a stern lecture\about not letting her personal feelings interfere with her work. response:	Considering what I saw when I came in, it might have been a little too stern.
context: Oh, Captain!\With as many people as we have on board, supplies can be a problem.\How long will we be staying here, sir?\Until we've finished taking on supplies.\Understood.\Oh, and I gave Captain Hayase a stern lecture\about not letting her personal feelings interfere with her work.\Considering what I saw when I came in, it might have been a little too stern. response:	Zero-g love, zero-g love!
context: With as many people as we have on board, supplies can be a problem.\How long will we be staying here, sir?\Until we've finished taking on supplies.\Understood.\Oh, and I gave Captain Hayase a stern lecture\about not letting her personal feelings interfere with her work.\Considering what I saw when I came in, it might have been a little too stern.\Zero-g love, zero-g love! response:	Zero-g love, zero-g love!
context: How long will we be staying here, sir?\Until we've finished taking on supplies.\Understood.\Oh, and I gave Captain Hayase a stern lecture\about not letting her personal feelings interfere with her work.\Considering what I saw when I came in, it might have been a little too stern.\Zero-g love, zero-g love!\Zero-g love, zero-g love! response:	Minmay...
context: Until we've finished taking on supplies.\Understood.\Oh, and I gave Captain Hayase a stern lecture\about not letting her personal feelings interfere with her work.\Considering what I saw when I came in, it might have been a little too stern.\Zero-g love, zero-g love!\Zero-g love, zero-g love!\Minmay... response:	With him after school, on my way home
context: Understood.\Oh, and I gave Captain Hayase a stern lecture\about not letting her personal feelings interfere with her work.\Considering what I saw when I came in, it might have been a little too stern.\Zero-g love, zero-g love!\Zero-g love, zero-g love!\Minmay...\With him after school, on my way home response:	She's a big star.
context: Oh, and I gave Captain Hayase a stern lecture\about not letting her personal feelings interfere with her work.\Considering what I saw when I came in, it might have been a little too stern.\Zero-g love, zero-g love!\Zero-g love, zero-g love!\Minmay...\With him after school, on my way home\She's a big star. response:	And she's getting farther and farther away...
context: about not letting her personal feelings interfere with her work.\Considering what I saw when I came in, it might have been a little too stern.\Zero-g love, zero-g love!\Zero-g love, zero-g love!\Minmay...\With him after school, on my way home\She's a big star.\And she's getting farther and farther away... response:	How depressing. No matter what I try, she...
context: Considering what I saw when I came in, it might have been a little too stern.\Zero-g love, zero-g love!\Zero-g love, zero-g love!\Minmay...\With him after school, on my way home\She's a big star.\And she's getting farther and farther away...\How depressing. No matter what I try, she... response:	At the corner of that same old intersection
context: Zero-g love, zero-g love!\Zero-g love, zero-g love!\Minmay...\With him after school, on my way home\She's a big star.\And she's getting farther and farther away...\How depressing. No matter what I try, she...\At the corner of that same old intersection response:	Hey, Hikaru!
context: Zero-g love, zero-g love!\Minmay...\With him after school, on my way home\She's a big star.\And she's getting farther and farther away...\How depressing. No matter what I try, she...\At the corner of that same old intersection\Hey, Hikaru! response:	Sempai!
context: Minmay...\With him after school, on my way home\She's a big star.\And she's getting farther and farther away...\How depressing. No matter what I try, she...\At the corner of that same old intersection\Hey, Hikaru!\Sempai! response:	He made sure no one else was around
context: With him after school, on my way home\She's a big star.\And she's getting farther and farther away...\How depressing. No matter what I try, she...\At the corner of that same old intersection\Hey, Hikaru!\Sempai!\He made sure no one else was around response:	Why so glum?
context: She's a big star.\And she's getting farther and farther away...\How depressing. No matter what I try, she...\At the corner of that same old intersection\Hey, Hikaru!\Sempai!\He made sure no one else was around\Why so glum? response:	Here's a get-well present.
context: And she's getting farther and farther away...\How depressing. No matter what I try, she...\At the corner of that same old intersection\Hey, Hikaru!\Sempai!\He made sure no one else was around\Why so glum?\Here's a get-well present. response:	Nice! You've even got Minmay singing to you in here!
context: How depressing. No matter what I try, she...\At the corner of that same old intersection\Hey, Hikaru!\Sempai!\He made sure no one else was around\Why so glum?\Here's a get-well present.\Nice! You've even got Minmay singing to you in here! response:	Then without warning, he...
context: At the corner of that same old intersection\Hey, Hikaru!\Sempai!\He made sure no one else was around\Why so glum?\Here's a get-well present.\Nice! You've even got Minmay singing to you in here!\Then without warning, he... response:	Leader?
context: Hey, Hikaru!\Sempai!\He made sure no one else was around\Why so glum?\Here's a get-well present.\Nice! You've even got Minmay singing to you in here!\Then without warning, he...\Leader? response:	You came to pay me a visit, right?
context: Sempai!\He made sure no one else was around\Why so glum?\Here's a get-well present.\Nice! You've even got Minmay singing to you in here!\Then without warning, he...\Leader?\You came to pay me a visit, right? response:	Yeah, but... C'mon, don't look at me all scary like that!
context: He made sure no one else was around\Why so glum?\Here's a get-well present.\Nice! You've even got Minmay singing to you in here!\Then without warning, he...\Leader?\You came to pay me a visit, right?\Yeah, but... C'mon, don't look at me all scary like that! response:	I'm just glad you weren't hurt too badly.
context: Why so glum?\Here's a get-well present.\Nice! You've even got Minmay singing to you in here!\Then without warning, he...\Leader?\You came to pay me a visit, right?\Yeah, but... C'mon, don't look at me all scary like that!\I'm just glad you weren't hurt too badly. response:	Now take your mind off of things and just get some rest.
context: Here's a get-well present.\Nice! You've even got Minmay singing to you in here!\Then without warning, he...\Leader?\You came to pay me a visit, right?\Yeah, but... C'mon, don't look at me all scary like that!\I'm just glad you weren't hurt too badly.\Now take your mind off of things and just get some rest. response:	That's the last thing I feel like doing.
context: Nice! You've even got Minmay singing to you in here!\Then without warning, he...\Leader?\You came to pay me a visit, right?\Yeah, but... C'mon, don't look at me all scary like that!\I'm just glad you weren't hurt too badly.\Now take your mind off of things and just get some rest.\That's the last thing I feel like doing. response:	You've gotta get it together, Leader.
context: Then without warning, he...\Leader?\You came to pay me a visit, right?\Yeah, but... C'mon, don't look at me all scary like that!\I'm just glad you weren't hurt too badly.\Now take your mind off of things and just get some rest.\That's the last thing I feel like doing.\You've gotta get it together, Leader. response:	I mean, getting hurt in an attack like that is just...
context: Leader?\You came to pay me a visit, right?\Yeah, but... C'mon, don't look at me all scary like that!\I'm just glad you weren't hurt too badly.\Now take your mind off of things and just get some rest.\That's the last thing I feel like doing.\You've gotta get it together, Leader.\I mean, getting hurt in an attack like that is just... response:	I'm sorry, sir.
context: You came to pay me a visit, right?\Yeah, but... C'mon, don't look at me all scary like that!\I'm just glad you weren't hurt too badly.\Now take your mind off of things and just get some rest.\That's the last thing I feel like doing.\You've gotta get it together, Leader.\I mean, getting hurt in an attack like that is just...\I'm sorry, sir. response:	It's all over for me when my own men talk to me like that.
context: Yeah, but... C'mon, don't look at me all scary like that!\I'm just glad you weren't hurt too badly.\Now take your mind off of things and just get some rest.\That's the last thing I feel like doing.\You've gotta get it together, Leader.\I mean, getting hurt in an attack like that is just...\I'm sorry, sir.\It's all over for me when my own men talk to me like that. response:	Hang in there, Leader!
context: I'm just glad you weren't hurt too badly.\Now take your mind off of things and just get some rest.\That's the last thing I feel like doing.\You've gotta get it together, Leader.\I mean, getting hurt in an attack like that is just...\I'm sorry, sir.\It's all over for me when my own men talk to me like that.\Hang in there, Leader! response:	After all, we're gunnin' to become leaders ourselves!
context: Now take your mind off of things and just get some rest.\That's the last thing I feel like doing.\You've gotta get it together, Leader.\I mean, getting hurt in an attack like that is just...\I'm sorry, sir.\It's all over for me when my own men talk to me like that.\Hang in there, Leader!\After all, we're gunnin' to become leaders ourselves! response:	What is it with you?!
context: That's the last thing I feel like doing.\You've gotta get it together, Leader.\I mean, getting hurt in an attack like that is just...\I'm sorry, sir.\It's all over for me when my own men talk to me like that.\Hang in there, Leader!\After all, we're gunnin' to become leaders ourselves!\What is it with you?! response:	You'll be in here forever if these two stay.
context: You've gotta get it together, Leader.\I mean, getting hurt in an attack like that is just...\I'm sorry, sir.\It's all over for me when my own men talk to me like that.\Hang in there, Leader!\After all, we're gunnin' to become leaders ourselves!\What is it with you?!\You'll be in here forever if these two stay. response:	We'll be leaving now.
context: I mean, getting hurt in an attack like that is just...\I'm sorry, sir.\It's all over for me when my own men talk to me like that.\Hang in there, Leader!\After all, we're gunnin' to become leaders ourselves!\What is it with you?!\You'll be in here forever if these two stay.\We'll be leaving now. response:	I've seen you're alive, so I guess I can relax now.
context: I'm sorry, sir.\It's all over for me when my own men talk to me like that.\Hang in there, Leader!\After all, we're gunnin' to become leaders ourselves!\What is it with you?!\You'll be in here forever if these two stay.\We'll be leaving now.\I've seen you're alive, so I guess I can relax now. response:	Those are some lovely flowers.
context: It's all over for me when my own men talk to me like that.\Hang in there, Leader!\After all, we're gunnin' to become leaders ourselves!\What is it with you?!\You'll be in here forever if these two stay.\We'll be leaving now.\I've seen you're alive, so I guess I can relax now.\Those are some lovely flowers. response:	Ah! Minmay must have been here.
context: Hang in there, Leader!\After all, we're gunnin' to become leaders ourselves!\What is it with you?!\You'll be in here forever if these two stay.\We'll be leaving now.\I've seen you're alive, so I guess I can relax now.\Those are some lovely flowers.\Ah! Minmay must have been here. response:	Like she'd ever show up.
context: After all, we're gunnin' to become leaders ourselves!\What is it with you?!\You'll be in here forever if these two stay.\We'll be leaving now.\I've seen you're alive, so I guess I can relax now.\Those are some lovely flowers.\Ah! Minmay must have been here.\Like she'd ever show up. response:	She's a big star now. She doesn't have the time.
context: What is it with you?!\You'll be in here forever if these two stay.\We'll be leaving now.\I've seen you're alive, so I guess I can relax now.\Those are some lovely flowers.\Ah! Minmay must have been here.\Like she'd ever show up.\She's a big star now. She doesn't have the time. response:	Yeah, you have a point!
context: You'll be in here forever if these two stay.\We'll be leaving now.\I've seen you're alive, so I guess I can relax now.\Those are some lovely flowers.\Ah! Minmay must have been here.\Like she'd ever show up.\She's a big star now. She doesn't have the time.\Yeah, you have a point! response:	Hurry up.
context: We'll be leaving now.\I've seen you're alive, so I guess I can relax now.\Those are some lovely flowers.\Ah! Minmay must have been here.\Like she'd ever show up.\She's a big star now. She doesn't have the time.\Yeah, you have a point!\Hurry up. response:	Excuse us!
context: I've seen you're alive, so I guess I can relax now.\Those are some lovely flowers.\Ah! Minmay must have been here.\Like she'd ever show up.\She's a big star now. She doesn't have the time.\Yeah, you have a point!\Hurry up.\Excuse us! response:	Then they must be from Capt. Hayase, right?
context: Those are some lovely flowers.\Ah! Minmay must have been here.\Like she'd ever show up.\She's a big star now. She doesn't have the time.\Yeah, you have a point!\Hurry up.\Excuse us!\Then they must be from Capt. Hayase, right? response:	Excuse me.
context: Ah! Minmay must have been here.\Like she'd ever show up.\She's a big star now. She doesn't have the time.\Yeah, you have a point!\Hurry up.\Excuse us!\Then they must be from Capt. Hayase, right?\Excuse me. response:	He seemed worse off mentally than physically.
context: Like she'd ever show up.\She's a big star now. She doesn't have the time.\Yeah, you have a point!\Hurry up.\Excuse us!\Then they must be from Capt. Hayase, right?\Excuse me.\He seemed worse off mentally than physically. response:	It might be serious.
context: She's a big star now. She doesn't have the time.\Yeah, you have a point!\Hurry up.\Excuse us!\Then they must be from Capt. Hayase, right?\Excuse me.\He seemed worse off mentally than physically.\It might be serious. response:	There's only one specific medicine that'll cheer him up at this point.
context: Yeah, you have a point!\Hurry up.\Excuse us!\Then they must be from Capt. Hayase, right?\Excuse me.\He seemed worse off mentally than physically.\It might be serious.\There's only one specific medicine that'll cheer him up at this point. response:	Specific medicine?
context: Hurry up.\Excuse us!\Then they must be from Capt. Hayase, right?\Excuse me.\He seemed worse off mentally than physically.\It might be serious.\There's only one specific medicine that'll cheer him up at this point.\Specific medicine? response:	So, is this business or pleasure?
context: Excuse us!\Then they must be from Capt. Hayase, right?\Excuse me.\He seemed worse off mentally than physically.\It might be serious.\There's only one specific medicine that'll cheer him up at this point.\Specific medicine?\So, is this business or pleasure? response:	If I had to say, it's a bit of both.
context: Then they must be from Capt. Hayase, right?\Excuse me.\He seemed worse off mentally than physically.\It might be serious.\There's only one specific medicine that'll cheer him up at this point.\Specific medicine?\So, is this business or pleasure?\If I had to say, it's a bit of both. response:	Whatever.
context: Excuse me.\He seemed worse off mentally than physically.\It might be serious.\There's only one specific medicine that'll cheer him up at this point.\Specific medicine?\So, is this business or pleasure?\If I had to say, it's a bit of both.\Whatever. response:	I checked out Minmay's schedule, and today she's on the set filming her first movie.
context: He seemed worse off mentally than physically.\It might be serious.\There's only one specific medicine that'll cheer him up at this point.\Specific medicine?\So, is this business or pleasure?\If I had to say, it's a bit of both.\Whatever.\I checked out Minmay's schedule, and today she's on the set filming her first movie. response:	The set, huh? Okay, then!
context: It might be serious.\There's only one specific medicine that'll cheer him up at this point.\Specific medicine?\So, is this business or pleasure?\If I had to say, it's a bit of both.\Whatever.\I checked out Minmay's schedule, and today she's on the set filming her first movie.\The set, huh? Okay, then! response:	Sorry to ask you to run errands for me like this.
context: There's only one specific medicine that'll cheer him up at this point.\Specific medicine?\So, is this business or pleasure?\If I had to say, it's a bit of both.\Whatever.\I checked out Minmay's schedule, and today she's on the set filming her first movie.\The set, huh? Okay, then!\Sorry to ask you to run errands for me like this. response:	Don't mention it.
context: Specific medicine?\So, is this business or pleasure?\If I had to say, it's a bit of both.\Whatever.\I checked out Minmay's schedule, and today she's on the set filming her first movie.\The set, huh? Okay, then!\Sorry to ask you to run errands for me like this.\Don't mention it. response:	Now then, can I tell you what I want in return?
context: So, is this business or pleasure?\If I had to say, it's a bit of both.\Whatever.\I checked out Minmay's schedule, and today she's on the set filming her first movie.\The set, huh? Okay, then!\Sorry to ask you to run errands for me like this.\Don't mention it.\Now then, can I tell you what I want in return? response:	Go ahead.
context: If I had to say, it's a bit of both.\Whatever.\I checked out Minmay's schedule, and today she's on the set filming her first movie.\The set, huh? Okay, then!\Sorry to ask you to run errands for me like this.\Don't mention it.\Now then, can I tell you what I want in return?\Go ahead. response:	I've just learned how to make a pineapple salad.
