context: Open your mind. Open your mind. response:	Far beyond the deep blue Earth, you and I shall meet...
context: Open your mind. Just as I've always dreamed.\Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Something's going on...\I'll try to pinpoint the cause as soon as possible.\Is it true that the System crashed? response:	Yes, it seems like it is.
context: Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Something's going on...\I'll try to pinpoint the cause as soon as possible.\Is it true that the System crashed?\Yes, it seems like it is. response:	Well, you have to admit it was an impossible contract.
context: I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Something's going on...\I'll try to pinpoint the cause as soon as possible.\Is it true that the System crashed?\Yes, it seems like it is.\Well, you have to admit it was an impossible contract. response:	The System's to blame for approving a contract like that!
context: They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Something's going on...\I'll try to pinpoint the cause as soon as possible.\Is it true that the System crashed?\Yes, it seems like it is.\Well, you have to admit it was an impossible contract.\The System's to blame for approving a contract like that! response:	How dare he keep my big sister all to himself!
context: The sky is so blue...\Something's going on...\I'll try to pinpoint the cause as soon as possible.\Is it true that the System crashed?\Yes, it seems like it is.\Well, you have to admit it was an impossible contract.\The System's to blame for approving a contract like that!\How dare he keep my big sister all to himself! response:	Well, I'll go down there and check it out.
context: Something's going on...\I'll try to pinpoint the cause as soon as possible.\Is it true that the System crashed?\Yes, it seems like it is.\Well, you have to admit it was an impossible contract.\The System's to blame for approving a contract like that!\How dare he keep my big sister all to himself!\Well, I'll go down there and check it out. response:	Hey! I'm going with you!
context: I'll try to pinpoint the cause as soon as possible.\Is it true that the System crashed?\Yes, it seems like it is.\Well, you have to admit it was an impossible contract.\The System's to blame for approving a contract like that!\How dare he keep my big sister all to himself!\Well, I'll go down there and check it out.\Hey! I'm going with you! response:	You'll stay right here and work on fixing the System.
context: Is it true that the System crashed?\Yes, it seems like it is.\Well, you have to admit it was an impossible contract.\The System's to blame for approving a contract like that!\How dare he keep my big sister all to himself!\Well, I'll go down there and check it out.\Hey! I'm going with you!\You'll stay right here and work on fixing the System. response:	Huh?
context: Yes, it seems like it is.\Well, you have to admit it was an impossible contract.\The System's to blame for approving a contract like that!\How dare he keep my big sister all to himself!\Well, I'll go down there and check it out.\Hey! I'm going with you!\You'll stay right here and work on fixing the System.\Huh? response:	But if you go without permission, you'll get punished by the Almighty...
context: Well, you have to admit it was an impossible contract.\The System's to blame for approving a contract like that!\How dare he keep my big sister all to himself!\Well, I'll go down there and check it out.\Hey! I'm going with you!\You'll stay right here and work on fixing the System.\Huh?\But if you go without permission, you'll get punished by the Almighty... response:	Now then, I think I'll be on my way.
context: The System's to blame for approving a contract like that!\How dare he keep my big sister all to himself!\Well, I'll go down there and check it out.\Hey! I'm going with you!\You'll stay right here and work on fixing the System.\Huh?\But if you go without permission, you'll get punished by the Almighty...\Now then, I think I'll be on my way. response:	Ah! Can You Pass the Love Test With Those Low Scores?
context: How dare he keep my big sister all to himself!\Well, I'll go down there and check it out.\Hey! I'm going with you!\You'll stay right here and work on fixing the System.\Huh?\But if you go without permission, you'll get punished by the Almighty...\Now then, I think I'll be on my way.\Ah! Can You Pass the Love Test With Those Low Scores? response:	It's gotten a lot warmer, don't you think?
context: Well, I'll go down there and check it out.\Hey! I'm going with you!\You'll stay right here and work on fixing the System.\Huh?\But if you go without permission, you'll get punished by the Almighty...\Now then, I think I'll be on my way.\Ah! Can You Pass the Love Test With Those Low Scores?\It's gotten a lot warmer, don't you think? response:	Yes, it has.
context: Hey! I'm going with you!\You'll stay right here and work on fixing the System.\Huh?\But if you go without permission, you'll get punished by the Almighty...\Now then, I think I'll be on my way.\Ah! Can You Pass the Love Test With Those Low Scores?\It's gotten a lot warmer, don't you think?\Yes, it has. response:	You're still sneezing, huh?
context: You'll stay right here and work on fixing the System.\Huh?\But if you go without permission, you'll get punished by the Almighty...\Now then, I think I'll be on my way.\Ah! Can You Pass the Love Test With Those Low Scores?\It's gotten a lot warmer, don't you think?\Yes, it has.\You're still sneezing, huh? response:	Yes, I've never experienced anything like this before.
context: Huh?\But if you go without permission, you'll get punished by the Almighty...\Now then, I think I'll be on my way.\Ah! Can You Pass the Love Test With Those Low Scores?\It's gotten a lot warmer, don't you think?\Yes, it has.\You're still sneezing, huh?\Yes, I've never experienced anything like this before. response:	Maybe it's because you're not used to the environment...
context: But if you go without permission, you'll get punished by the Almighty...\Now then, I think I'll be on my way.\Ah! Can You Pass the Love Test With Those Low Scores?\It's gotten a lot warmer, don't you think?\Yes, it has.\You're still sneezing, huh?\Yes, I've never experienced anything like this before.\Maybe it's because you're not used to the environment... response:	Do you think so?
context: Now then, I think I'll be on my way.\Ah! Can You Pass the Love Test With Those Low Scores?\It's gotten a lot warmer, don't you think?\Yes, it has.\You're still sneezing, huh?\Yes, I've never experienced anything like this before.\Maybe it's because you're not used to the environment...\Do you think so? response:	Are you okay?
context: Ah! Can You Pass the Love Test With Those Low Scores?\It's gotten a lot warmer, don't you think?\Yes, it has.\You're still sneezing, huh?\Yes, I've never experienced anything like this before.\Maybe it's because you're not used to the environment...\Do you think so?\Are you okay? response:	I think you'd better go home.
context: It's gotten a lot warmer, don't you think?\Yes, it has.\You're still sneezing, huh?\Yes, I've never experienced anything like this before.\Maybe it's because you're not used to the environment...\Do you think so?\Are you okay?\I think you'd better go home. response:	But we're not finished with our shopping...
context: Yes, it has.\You're still sneezing, huh?\Yes, I've never experienced anything like this before.\Maybe it's because you're not used to the environment...\Do you think so?\Are you okay?\I think you'd better go home.\But we're not finished with our shopping... response:	Don't worry, I'll take care of it.
context: You're still sneezing, huh?\Yes, I've never experienced anything like this before.\Maybe it's because you're not used to the environment...\Do you think so?\Are you okay?\I think you'd better go home.\But we're not finished with our shopping...\Don't worry, I'll take care of it. response:	You go on home and get some rest, Belldandy.
context: Yes, I've never experienced anything like this before.\Maybe it's because you're not used to the environment...\Do you think so?\Are you okay?\I think you'd better go home.\But we're not finished with our shopping...\Don't worry, I'll take care of it.\You go on home and get some rest, Belldandy. response:	I think I will then. I'm sorry.
context: Maybe it's because you're not used to the environment...\Do you think so?\Are you okay?\I think you'd better go home.\But we're not finished with our shopping...\Don't worry, I'll take care of it.\You go on home and get some rest, Belldandy.\I think I will then. I'm sorry. response:	Wait... what about the System Force? Do you think it'll kick in?
context: Do you think so?\Are you okay?\I think you'd better go home.\But we're not finished with our shopping...\Don't worry, I'll take care of it.\You go on home and get some rest, Belldandy.\I think I will then. I'm sorry.\Wait... what about the System Force? Do you think it'll kick in? response:	I don't think so...
context: Are you okay?\I think you'd better go home.\But we're not finished with our shopping...\Don't worry, I'll take care of it.\You go on home and get some rest, Belldandy.\I think I will then. I'm sorry.\Wait... what about the System Force? Do you think it'll kick in?\I don't think so... response:	And besides, lately the System Force...
context: I think you'd better go home.\But we're not finished with our shopping...\Don't worry, I'll take care of it.\You go on home and get some rest, Belldandy.\I think I will then. I'm sorry.\Wait... what about the System Force? Do you think it'll kick in?\I don't think so...\And besides, lately the System Force... response:	Anyway, today's your day to rest up at home, Belldandy. All right?
context: But we're not finished with our shopping...\Don't worry, I'll take care of it.\You go on home and get some rest, Belldandy.\I think I will then. I'm sorry.\Wait... what about the System Force? Do you think it'll kick in?\I don't think so...\And besides, lately the System Force...\Anyway, today's your day to rest up at home, Belldandy. All right? response:	All right. I'm so sorry.
context: Don't worry, I'll take care of it.\You go on home and get some rest, Belldandy.\I think I will then. I'm sorry.\Wait... what about the System Force? Do you think it'll kick in?\I don't think so...\And besides, lately the System Force...\Anyway, today's your day to rest up at home, Belldandy. All right?\All right. I'm so sorry. response:	Kanazawa Pharmacy Excuse me?
context: You go on home and get some rest, Belldandy.\I think I will then. I'm sorry.\Wait... what about the System Force? Do you think it'll kick in?\I don't think so...\And besides, lately the System Force...\Anyway, today's your day to rest up at home, Belldandy. All right?\All right. I'm so sorry.\Kanazawa Pharmacy Excuse me? response:	And what can I do for you?
context: I think I will then. I'm sorry.\Wait... what about the System Force? Do you think it'll kick in?\I don't think so...\And besides, lately the System Force...\Anyway, today's your day to rest up at home, Belldandy. All right?\All right. I'm so sorry.\Kanazawa Pharmacy Excuse me?\And what can I do for you? response:	Uh... um... do you have anything that will take care of sneezing?
context: Wait... what about the System Force? Do you think it'll kick in?\I don't think so...\And besides, lately the System Force...\Anyway, today's your day to rest up at home, Belldandy. All right?\All right. I'm so sorry.\Kanazawa Pharmacy Excuse me?\And what can I do for you?\Uh... um... do you have anything that will take care of sneezing? response:	For that ailment, I'd recommend these two remedies.
context: I don't think so...\And besides, lately the System Force...\Anyway, today's your day to rest up at home, Belldandy. All right?\All right. I'm so sorry.\Kanazawa Pharmacy Excuse me?\And what can I do for you?\Uh... um... do you have anything that will take care of sneezing?\For that ailment, I'd recommend these two remedies. response:	Are these safe?
context: And besides, lately the System Force...\Anyway, today's your day to rest up at home, Belldandy. All right?\All right. I'm so sorry.\Kanazawa Pharmacy Excuse me?\And what can I do for you?\Uh... um... do you have anything that will take care of sneezing?\For that ailment, I'd recommend these two remedies.\Are these safe? response:	Excuse me? Give her these, and she'll fall head over heels for you!
context: Anyway, today's your day to rest up at home, Belldandy. All right?\All right. I'm so sorry.\Kanazawa Pharmacy Excuse me?\And what can I do for you?\Uh... um... do you have anything that will take care of sneezing?\For that ailment, I'd recommend these two remedies.\Are these safe?\Excuse me? Give her these, and she'll fall head over heels for you! response:	How do you know it's for a she?
context: All right. I'm so sorry.\Kanazawa Pharmacy Excuse me?\And what can I do for you?\Uh... um... do you have anything that will take care of sneezing?\For that ailment, I'd recommend these two remedies.\Are these safe?\Excuse me? Give her these, and she'll fall head over heels for you!\How do you know it's for a she? response:	But, there's more! Buy now, and I'll even throw in this special video as a bonus.
context: Kanazawa Pharmacy Excuse me?\And what can I do for you?\Uh... um... do you have anything that will take care of sneezing?\For that ailment, I'd recommend these two remedies.\Are these safe?\Excuse me? Give her these, and she'll fall head over heels for you!\How do you know it's for a she?\But, there's more! Buy now, and I'll even throw in this special video as a bonus. response:	Video?
context: And what can I do for you?\Uh... um... do you have anything that will take care of sneezing?\For that ailment, I'd recommend these two remedies.\Are these safe?\Excuse me? Give her these, and she'll fall head over heels for you!\How do you know it's for a she?\But, there's more! Buy now, and I'll even throw in this special video as a bonus.\Video? response:	Just watch this tape, and all your anxieties will disappear at once!
context: Uh... um... do you have anything that will take care of sneezing?\For that ailment, I'd recommend these two remedies.\Are these safe?\Excuse me? Give her these, and she'll fall head over heels for you!\How do you know it's for a she?\But, there's more! Buy now, and I'll even throw in this special video as a bonus.\Video?\Just watch this tape, and all your anxieties will disappear at once! response:	Because it's packed with practical advice, you see!
context: For that ailment, I'd recommend these two remedies.\Are these safe?\Excuse me? Give her these, and she'll fall head over heels for you!\How do you know it's for a she?\But, there's more! Buy now, and I'll even throw in this special video as a bonus.\Video?\Just watch this tape, and all your anxieties will disappear at once!\Because it's packed with practical advice, you see! response:	Right.
context: Are these safe?\Excuse me? Give her these, and she'll fall head over heels for you!\How do you know it's for a she?\But, there's more! Buy now, and I'll even throw in this special video as a bonus.\Video?\Just watch this tape, and all your anxieties will disappear at once!\Because it's packed with practical advice, you see!\Right. response:	Okay, I'll take those, then.
context: Excuse me? Give her these, and she'll fall head over heels for you!\How do you know it's for a she?\But, there's more! Buy now, and I'll even throw in this special video as a bonus.\Video?\Just watch this tape, and all your anxieties will disappear at once!\Because it's packed with practical advice, you see!\Right.\Okay, I'll take those, then. response:	We appreciate your patronage!
context: How do you know it's for a she?\But, there's more! Buy now, and I'll even throw in this special video as a bonus.\Video?\Just watch this tape, and all your anxieties will disappear at once!\Because it's packed with practical advice, you see!\Right.\Okay, I'll take those, then.\We appreciate your patronage! response:	I'm home!
context: But, there's more! Buy now, and I'll even throw in this special video as a bonus.\Video?\Just watch this tape, and all your anxieties will disappear at once!\Because it's packed with practical advice, you see!\Right.\Okay, I'll take those, then.\We appreciate your patronage!\I'm home! response:	I got you something that should at least help with your sneezing.
context: Video?\Just watch this tape, and all your anxieties will disappear at once!\Because it's packed with practical advice, you see!\Right.\Okay, I'll take those, then.\We appreciate your patronage!\I'm home!\I got you something that should at least help with your sneezing. response:	Thank you so much!
context: Just watch this tape, and all your anxieties will disappear at once!\Because it's packed with practical advice, you see!\Right.\Okay, I'll take those, then.\We appreciate your patronage!\I'm home!\I got you something that should at least help with your sneezing.\Thank you so much! response:	I think you should take those and go rest in your room.
context: Because it's packed with practical advice, you see!\Right.\Okay, I'll take those, then.\We appreciate your patronage!\I'm home!\I got you something that should at least help with your sneezing.\Thank you so much!\I think you should take those and go rest in your room. response:	Sorry to trouble you...
context: Right.\Okay, I'll take those, then.\We appreciate your patronage!\I'm home!\I got you something that should at least help with your sneezing.\Thank you so much!\I think you should take those and go rest in your room.\Sorry to trouble you... response:	It's no trouble.
context: Okay, I'll take those, then.\We appreciate your patronage!\I'm home!\I got you something that should at least help with your sneezing.\Thank you so much!\I think you should take those and go rest in your room.\Sorry to trouble you...\It's no trouble. response:	I just want you to always be in good health, Belldandy.
context: We appreciate your patronage!\I'm home!\I got you something that should at least help with your sneezing.\Thank you so much!\I think you should take those and go rest in your room.\Sorry to trouble you...\It's no trouble.\I just want you to always be in good health, Belldandy. response:	Keiichi!
context: I'm home!\I got you something that should at least help with your sneezing.\Thank you so much!\I think you should take those and go rest in your room.\Sorry to trouble you...\It's no trouble.\I just want you to always be in good health, Belldandy.\Keiichi! response:	Yeah, so don't push yourself too hard, all right?
context: I got you something that should at least help with your sneezing.\Thank you so much!\I think you should take those and go rest in your room.\Sorry to trouble you...\It's no trouble.\I just want you to always be in good health, Belldandy.\Keiichi!\Yeah, so don't push yourself too hard, all right? response:	All right.
context: Thank you so much!\I think you should take those and go rest in your room.\Sorry to trouble you...\It's no trouble.\I just want you to always be in good health, Belldandy.\Keiichi!\Yeah, so don't push yourself too hard, all right?\All right. response:	Oh, yeah... I wonder what that video's about?
context: I think you should take those and go rest in your room.\Sorry to trouble you...\It's no trouble.\I just want you to always be in good health, Belldandy.\Keiichi!\Yeah, so don't push yourself too hard, all right?\All right.\Oh, yeah... I wonder what that video's about? response:	Hey, it's a Betamax.
context: Sorry to trouble you...\It's no trouble.\I just want you to always be in good health, Belldandy.\Keiichi!\Yeah, so don't push yourself too hard, all right?\All right.\Oh, yeah... I wonder what that video's about?\Hey, it's a Betamax. response:	Love Guidance Hey, it's a Betamax.
context: It's no trouble.\I just want you to always be in good health, Belldandy.\Keiichi!\Yeah, so don't push yourself too hard, all right?\All right.\Oh, yeah... I wonder what that video's about?\Hey, it's a Betamax.\Love Guidance Hey, it's a Betamax. response:	Huh?
context: I just want you to always be in good health, Belldandy.\Keiichi!\Yeah, so don't push yourself too hard, all right?\All right.\Oh, yeah... I wonder what that video's about?\Hey, it's a Betamax.\Love Guidance Hey, it's a Betamax.\Huh? response:	What the heck?
context: Keiichi!\Yeah, so don't push yourself too hard, all right?\All right.\Oh, yeah... I wonder what that video's about?\Hey, it's a Betamax.\Love Guidance Hey, it's a Betamax.\Huh?\What the heck? response:	Hello, everybody!
context: Yeah, so don't push yourself too hard, all right?\All right.\Oh, yeah... I wonder what that video's about?\Hey, it's a Betamax.\Love Guidance Hey, it's a Betamax.\Huh?\What the heck?\Hello, everybody! response:	What I'm going to do in this video is show you, my bashful little viewers...
context: All right.\Oh, yeah... I wonder what that video's about?\Hey, it's a Betamax.\Love Guidance Hey, it's a Betamax.\Huh?\What the heck?\Hello, everybody!\What I'm going to do in this video is show you, my bashful little viewers... response:	Okay, you there, the spineless one!
context: Oh, yeah... I wonder what that video's about?\Hey, it's a Betamax.\Love Guidance Hey, it's a Betamax.\Huh?\What the heck?\Hello, everybody!\What I'm going to do in this video is show you, my bashful little viewers...\Okay, you there, the spineless one! response:	Have you gotten past the kissing stage yet?
context: Hey, it's a Betamax.\Love Guidance Hey, it's a Betamax.\Huh?\What the heck?\Hello, everybody!\What I'm going to do in this video is show you, my bashful little viewers...\Okay, you there, the spineless one!\Have you gotten past the kissing stage yet? response:	Now, keep in mind that a girl sometimes prefers to be wooed aggressively!
context: Love Guidance Hey, it's a Betamax.\Huh?\What the heck?\Hello, everybody!\What I'm going to do in this video is show you, my bashful little viewers...\Okay, you there, the spineless one!\Have you gotten past the kissing stage yet?\Now, keep in mind that a girl sometimes prefers to be wooed aggressively! response:	Is that true?
context: Huh?\What the heck?\Hello, everybody!\What I'm going to do in this video is show you, my bashful little viewers...\Okay, you there, the spineless one!\Have you gotten past the kissing stage yet?\Now, keep in mind that a girl sometimes prefers to be wooed aggressively!\Is that true? response:	Jeez, this video is way too realistic!
context: What the heck?\Hello, everybody!\What I'm going to do in this video is show you, my bashful little viewers...\Okay, you there, the spineless one!\Have you gotten past the kissing stage yet?\Now, keep in mind that a girl sometimes prefers to be wooed aggressively!\Is that true?\Jeez, this video is way too realistic! response:	Don't be depressed about your lack of height. It's boldness that makes the man!
context: Hello, everybody!\What I'm going to do in this video is show you, my bashful little viewers...\Okay, you there, the spineless one!\Have you gotten past the kissing stage yet?\Now, keep in mind that a girl sometimes prefers to be wooed aggressively!\Is that true?\Jeez, this video is way too realistic!\Don't be depressed about your lack of height. It's boldness that makes the man! response:	It's almost like she knows me personally!
context: What I'm going to do in this video is show you, my bashful little viewers...\Okay, you there, the spineless one!\Have you gotten past the kissing stage yet?\Now, keep in mind that a girl sometimes prefers to be wooed aggressively!\Is that true?\Jeez, this video is way too realistic!\Don't be depressed about your lack of height. It's boldness that makes the man!\It's almost like she knows me personally! response:	Now, then, let me show you how to give her a kiss she'll never forget.
context: Okay, you there, the spineless one!\Have you gotten past the kissing stage yet?\Now, keep in mind that a girl sometimes prefers to be wooed aggressively!\Is that true?\Jeez, this video is way too realistic!\Don't be depressed about your lack of height. It's boldness that makes the man!\It's almost like she knows me personally!\Now, then, let me show you how to give her a kiss she'll never forget. response:	Don't forget to create the perfect mood for it...
context: Have you gotten past the kissing stage yet?\Now, keep in mind that a girl sometimes prefers to be wooed aggressively!\Is that true?\Jeez, this video is way too realistic!\Don't be depressed about your lack of height. It's boldness that makes the man!\It's almost like she knows me personally!\Now, then, let me show you how to give her a kiss she'll never forget.\Don't forget to create the perfect mood for it... response:	Ow!
context: Now, keep in mind that a girl sometimes prefers to be wooed aggressively!\Is that true?\Jeez, this video is way too realistic!\Don't be depressed about your lack of height. It's boldness that makes the man!\It's almost like she knows me personally!\Now, then, let me show you how to give her a kiss she'll never forget.\Don't forget to create the perfect mood for it...\Ow! response:	Oh...
context: Is that true?\Jeez, this video is way too realistic!\Don't be depressed about your lack of height. It's boldness that makes the man!\It's almost like she knows me personally!\Now, then, let me show you how to give her a kiss she'll never forget.\Don't forget to create the perfect mood for it...\Ow!\Oh... response:	This is...
context: Jeez, this video is way too realistic!\Don't be depressed about your lack of height. It's boldness that makes the man!\It's almost like she knows me personally!\Now, then, let me show you how to give her a kiss she'll never forget.\Don't forget to create the perfect mood for it...\Ow!\Oh...\This is... response:	Keiichi, um, about this medicine you brought me...
context: Don't be depressed about your lack of height. It's boldness that makes the man!\It's almost like she knows me personally!\Now, then, let me show you how to give her a kiss she'll never forget.\Don't forget to create the perfect mood for it...\Ow!\Oh...\This is...\Keiichi, um, about this medicine you brought me... response:	Keiichi?
context: It's almost like she knows me personally!\Now, then, let me show you how to give her a kiss she'll never forget.\Don't forget to create the perfect mood for it...\Ow!\Oh...\This is...\Keiichi, um, about this medicine you brought me...\Keiichi? response:	Oh!
context: Now, then, let me show you how to give her a kiss she'll never forget.\Don't forget to create the perfect mood for it...\Ow!\Oh...\This is...\Keiichi, um, about this medicine you brought me...\Keiichi?\Oh! response:	Augh...legs popped out of the video...
context: Don't forget to create the perfect mood for it...\Ow!\Oh...\This is...\Keiichi, um, about this medicine you brought me...\Keiichi?\Oh!\Augh...legs popped out of the video... response:	Keiichi! Augh...legs popped out of the video...
context: Ow!\Oh...\This is...\Keiichi, um, about this medicine you brought me...\Keiichi?\Oh!\Augh...legs popped out of the video...\Keiichi! Augh...legs popped out of the video... response:	A woman...
context: Oh...\This is...\Keiichi, um, about this medicine you brought me...\Keiichi?\Oh!\Augh...legs popped out of the video...\Keiichi! Augh...legs popped out of the video...\A woman... response:	Video? A woman...
context: This is...\Keiichi, um, about this medicine you brought me...\Keiichi?\Oh!\Augh...legs popped out of the video...\Keiichi! Augh...legs popped out of the video...\A woman...\Video? A woman... response:	Excuse me, I'm going to take a look at your memory...
context: Keiichi, um, about this medicine you brought me...\Keiichi?\Oh!\Augh...legs popped out of the video...\Keiichi! Augh...legs popped out of the video...\A woman...\Video? A woman...\Excuse me, I'm going to take a look at your memory... response:	Call forth this man's short-term memory streams...play them back now.
context: Keiichi?\Oh!\Augh...legs popped out of the video...\Keiichi! Augh...legs popped out of the video...\A woman...\Video? A woman...\Excuse me, I'm going to take a look at your memory...\Call forth this man's short-term memory streams...play them back now. response:	I knew it!
context: Oh!\Augh...legs popped out of the video...\Keiichi! Augh...legs popped out of the video...\A woman...\Video? A woman...\Excuse me, I'm going to take a look at your memory...\Call forth this man's short-term memory streams...play them back now.\I knew it! response:	Huh? Belldandy, what's going on?
context: Augh...legs popped out of the video...\Keiichi! Augh...legs popped out of the video...\A woman...\Video? A woman...\Excuse me, I'm going to take a look at your memory...\Call forth this man's short-term memory streams...play them back now.\I knew it!\Huh? Belldandy, what's going on? response:	Urd! I know you're here!
context: Keiichi! Augh...legs popped out of the video...\A woman...\Video? A woman...\Excuse me, I'm going to take a look at your memory...\Call forth this man's short-term memory streams...play them back now.\I knew it!\Huh? Belldandy, what's going on?\Urd! I know you're here! response:	Urd?
context: A woman...\Video? A woman...\Excuse me, I'm going to take a look at your memory...\Call forth this man's short-term memory streams...play them back now.\I knew it!\Huh? Belldandy, what's going on?\Urd! I know you're here!\Urd? response:	Urd!
context: Video? A woman...\Excuse me, I'm going to take a look at your memory...\Call forth this man's short-term memory streams...play them back now.\I knew it!\Huh? Belldandy, what's going on?\Urd! I know you're here!\Urd?\Urd! response:	Whoa!
context: Excuse me, I'm going to take a look at your memory...\Call forth this man's short-term memory streams...play them back now.\I knew it!\Huh? Belldandy, what's going on?\Urd! I know you're here!\Urd?\Urd!\Whoa! response:	Shoot, I knew I'd get busted.
context: Call forth this man's short-term memory streams...play them back now.\I knew it!\Huh? Belldandy, what's going on?\Urd! I know you're here!\Urd?\Urd!\Whoa!\Shoot, I knew I'd get busted. response:	You're from the pharmacy!
context: I knew it!\Huh? Belldandy, what's going on?\Urd! I know you're here!\Urd?\Urd!\Whoa!\Shoot, I knew I'd get busted.\You're from the pharmacy! response:	Goddess 2nd Class, Administration, Limited License...
context: Huh? Belldandy, what's going on?\Urd! I know you're here!\Urd?\Urd!\Whoa!\Shoot, I knew I'd get busted.\You're from the pharmacy!\Goddess 2nd Class, Administration, Limited License... response:	I'm Belldandy's big sister, Urd.
context: Urd! I know you're here!\Urd?\Urd!\Whoa!\Shoot, I knew I'd get busted.\You're from the pharmacy!\Goddess 2nd Class, Administration, Limited License...\I'm Belldandy's big sister, Urd. response:	So nice to meet you.
context: Urd?\Urd!\Whoa!\Shoot, I knew I'd get busted.\You're from the pharmacy!\Goddess 2nd Class, Administration, Limited License...\I'm Belldandy's big sister, Urd.\So nice to meet you. response:	B-Big sister?
context: Urd!\Whoa!\Shoot, I knew I'd get busted.\You're from the pharmacy!\Goddess 2nd Class, Administration, Limited License...\I'm Belldandy's big sister, Urd.\So nice to meet you.\B-Big sister? response:	Oh, please! Must you be so blown away by my good looks?
context: Whoa!\Shoot, I knew I'd get busted.\You're from the pharmacy!\Goddess 2nd Class, Administration, Limited License...\I'm Belldandy's big sister, Urd.\So nice to meet you.\B-Big sister?\Oh, please! Must you be so blown away by my good looks? response:	Urd, what are you doing here?
context: Shoot, I knew I'd get busted.\You're from the pharmacy!\Goddess 2nd Class, Administration, Limited License...\I'm Belldandy's big sister, Urd.\So nice to meet you.\B-Big sister?\Oh, please! Must you be so blown away by my good looks?\Urd, what are you doing here? response:	You've noticed how the System Force has been malfunctioning, haven't you?
