context: Piercing through the Macro sky, response:	A thunderbolt strikes the Earth
context: But...\I mean, we're sharing it with those who aren't so fortunate.\We're even donating half of the proceeds from the charity concert tomorrow.\Listen, why don't we just donate all of it?\I told you, we're professionals.\It's only natural that you should be paid to sing.\But we already have plenty of money.\It's not enough to make our dreams come true. response:	Didn't we promise that we'd build a big concert hall together?
context: I mean, we're sharing it with those who aren't so fortunate.\We're even donating half of the proceeds from the charity concert tomorrow.\Listen, why don't we just donate all of it?\I told you, we're professionals.\It's only natural that you should be paid to sing.\But we already have plenty of money.\It's not enough to make our dreams come true.\Didn't we promise that we'd build a big concert hall together? response:	Come on, take off that makeup.
context: We're even donating half of the proceeds from the charity concert tomorrow.\Listen, why don't we just donate all of it?\I told you, we're professionals.\It's only natural that you should be paid to sing.\But we already have plenty of money.\It's not enough to make our dreams come true.\Didn't we promise that we'd build a big concert hall together?\Come on, take off that makeup. response:	What do you say we go treat ourselves to some good food, huh?
context: Listen, why don't we just donate all of it?\I told you, we're professionals.\It's only natural that you should be paid to sing.\But we already have plenty of money.\It's not enough to make our dreams come true.\Didn't we promise that we'd build a big concert hall together?\Come on, take off that makeup.\What do you say we go treat ourselves to some good food, huh? response:	I don't know what I'm singing for anymore.
context: I told you, we're professionals.\It's only natural that you should be paid to sing.\But we already have plenty of money.\It's not enough to make our dreams come true.\Didn't we promise that we'd build a big concert hall together?\Come on, take off that makeup.\What do you say we go treat ourselves to some good food, huh?\I don't know what I'm singing for anymore. response:	Stop talking nonsense. I'll bring the car around back.
context: It's only natural that you should be paid to sing.\But we already have plenty of money.\It's not enough to make our dreams come true.\Didn't we promise that we'd build a big concert hall together?\Come on, take off that makeup.\What do you say we go treat ourselves to some good food, huh?\I don't know what I'm singing for anymore.\Stop talking nonsense. I'll bring the car around back. response:	What are you hungry for?
context: But we already have plenty of money.\It's not enough to make our dreams come true.\Didn't we promise that we'd build a big concert hall together?\Come on, take off that makeup.\What do you say we go treat ourselves to some good food, huh?\I don't know what I'm singing for anymore.\Stop talking nonsense. I'll bring the car around back.\What are you hungry for? response:	To my dad's place?
context: It's not enough to make our dreams come true.\Didn't we promise that we'd build a big concert hall together?\Come on, take off that makeup.\What do you say we go treat ourselves to some good food, huh?\I don't know what I'm singing for anymore.\Stop talking nonsense. I'll bring the car around back.\What are you hungry for?\To my dad's place? response:	I'm always on tour, so I haven't been back there at all.
context: Didn't we promise that we'd build a big concert hall together?\Come on, take off that makeup.\What do you say we go treat ourselves to some good food, huh?\I don't know what I'm singing for anymore.\Stop talking nonsense. I'll bring the car around back.\What are you hungry for?\To my dad's place?\I'm always on tour, so I haven't been back there at all. response:	I'm not going.
context: Come on, take off that makeup.\What do you say we go treat ourselves to some good food, huh?\I don't know what I'm singing for anymore.\Stop talking nonsense. I'll bring the car around back.\What are you hungry for?\To my dad's place?\I'm always on tour, so I haven't been back there at all.\I'm not going. response:	Then I'll go by myself!
context: What do you say we go treat ourselves to some good food, huh?\I don't know what I'm singing for anymore.\Stop talking nonsense. I'll bring the car around back.\What are you hungry for?\To my dad's place?\I'm always on tour, so I haven't been back there at all.\I'm not going.\Then I'll go by myself! response:	I'm sorry, but I'll go by myself if I have to.
context: I don't know what I'm singing for anymore.\Stop talking nonsense. I'll bring the car around back.\What are you hungry for?\To my dad's place?\I'm always on tour, so I haven't been back there at all.\I'm not going.\Then I'll go by myself!\I'm sorry, but I'll go by myself if I have to. response:	But how?
context: Stop talking nonsense. I'll bring the car around back.\What are you hungry for?\To my dad's place?\I'm always on tour, so I haven't been back there at all.\I'm not going.\Then I'll go by myself!\I'm sorry, but I'll go by myself if I have to.\But how? response:	I'll think of something. And I'll be back in time for the concert.
context: What are you hungry for?\To my dad's place?\I'm always on tour, so I haven't been back there at all.\I'm not going.\Then I'll go by myself!\I'm sorry, but I'll go by myself if I have to.\But how?\I'll think of something. And I'll be back in time for the concert. response:	Okay, fine. I'll take you.
context: To my dad's place?\I'm always on tour, so I haven't been back there at all.\I'm not going.\Then I'll go by myself!\I'm sorry, but I'll go by myself if I have to.\But how?\I'll think of something. And I'll be back in time for the concert.\Okay, fine. I'll take you. response:	But just to the edge of town.
context: I'm always on tour, so I haven't been back there at all.\I'm not going.\Then I'll go by myself!\I'm sorry, but I'll go by myself if I have to.\But how?\I'll think of something. And I'll be back in time for the concert.\Okay, fine. I'll take you.\But just to the edge of town. response:	Kaifun!
context: I'm not going.\Then I'll go by myself!\I'm sorry, but I'll go by myself if I have to.\But how?\I'll think of something. And I'll be back in time for the concert.\Okay, fine. I'll take you.\But just to the edge of town.\Kaifun! response:	Give Dad my best when you see him.
context: Then I'll go by myself!\I'm sorry, but I'll go by myself if I have to.\But how?\I'll think of something. And I'll be back in time for the concert.\Okay, fine. I'll take you.\But just to the edge of town.\Kaifun!\Give Dad my best when you see him. response:	Based on this data, we have concluded that if we trace our origins back to their source
context: I'm sorry, but I'll go by myself if I have to.\But how?\I'll think of something. And I'll be back in time for the concert.\Okay, fine. I'll take you.\But just to the edge of town.\Kaifun!\Give Dad my best when you see him.\Based on this data, we have concluded that if we trace our origins back to their source response:	Earth people and Zentradi are virtually identical species.
context: But how?\I'll think of something. And I'll be back in time for the concert.\Okay, fine. I'll take you.\But just to the edge of town.\Kaifun!\Give Dad my best when you see him.\Based on this data, we have concluded that if we trace our origins back to their source\Earth people and Zentradi are virtually identical species. response:	I knew it...
context: I'll think of something. And I'll be back in time for the concert.\Okay, fine. I'll take you.\But just to the edge of town.\Kaifun!\Give Dad my best when you see him.\Based on this data, we have concluded that if we trace our origins back to their source\Earth people and Zentradi are virtually identical species.\I knew it... response:	It is almost certain that both Earth people and Zentradi are descendants of the Protoculture.
context: Okay, fine. I'll take you.\But just to the edge of town.\Kaifun!\Give Dad my best when you see him.\Based on this data, we have concluded that if we trace our origins back to their source\Earth people and Zentradi are virtually identical species.\I knew it...\It is almost certain that both Earth people and Zentradi are descendants of the Protoculture. response:	Is that so?
context: But just to the edge of town.\Kaifun!\Give Dad my best when you see him.\Based on this data, we have concluded that if we trace our origins back to their source\Earth people and Zentradi are virtually identical species.\I knew it...\It is almost certain that both Earth people and Zentradi are descendants of the Protoculture.\Is that so? response:	In going over all the data and examining our respective roots, we found one shared trait after another.
context: Kaifun!\Give Dad my best when you see him.\Based on this data, we have concluded that if we trace our origins back to their source\Earth people and Zentradi are virtually identical species.\I knew it...\It is almost certain that both Earth people and Zentradi are descendants of the Protoculture.\Is that so?\In going over all the data and examining our respective roots, we found one shared trait after another. response:	The fact that we both enjoy waging war.
context: Give Dad my best when you see him.\Based on this data, we have concluded that if we trace our origins back to their source\Earth people and Zentradi are virtually identical species.\I knew it...\It is almost certain that both Earth people and Zentradi are descendants of the Protoculture.\Is that so?\In going over all the data and examining our respective roots, we found one shared trait after another.\The fact that we both enjoy waging war. response:	I don't think that's right.
context: Based on this data, we have concluded that if we trace our origins back to their source\Earth people and Zentradi are virtually identical species.\I knew it...\It is almost certain that both Earth people and Zentradi are descendants of the Protoculture.\Is that so?\In going over all the data and examining our respective roots, we found one shared trait after another.\The fact that we both enjoy waging war.\I don't think that's right. response:	Well, at the very least, we humans don't fight because we enjoy it.
context: Earth people and Zentradi are virtually identical species.\I knew it...\It is almost certain that both Earth people and Zentradi are descendants of the Protoculture.\Is that so?\In going over all the data and examining our respective roots, we found one shared trait after another.\The fact that we both enjoy waging war.\I don't think that's right.\Well, at the very least, we humans don't fight because we enjoy it. response:	If we come under attack, we'll fight to protect ourselves, but...
context: I knew it...\It is almost certain that both Earth people and Zentradi are descendants of the Protoculture.\Is that so?\In going over all the data and examining our respective roots, we found one shared trait after another.\The fact that we both enjoy waging war.\I don't think that's right.\Well, at the very least, we humans don't fight because we enjoy it.\If we come under attack, we'll fight to protect ourselves, but... response:	That's just a rationalization.
context: It is almost certain that both Earth people and Zentradi are descendants of the Protoculture.\Is that so?\In going over all the data and examining our respective roots, we found one shared trait after another.\The fact that we both enjoy waging war.\I don't think that's right.\Well, at the very least, we humans don't fight because we enjoy it.\If we come under attack, we'll fight to protect ourselves, but...\That's just a rationalization. response:	Humans have waged war on one another for all of recorded history, long before the attack from outer space.
context: Is that so?\In going over all the data and examining our respective roots, we found one shared trait after another.\The fact that we both enjoy waging war.\I don't think that's right.\Well, at the very least, we humans don't fight because we enjoy it.\If we come under attack, we'll fight to protect ourselves, but...\That's just a rationalization.\Humans have waged war on one another for all of recorded history, long before the attack from outer space. response:	There has always been a war somewhere on Earth.
context: In going over all the data and examining our respective roots, we found one shared trait after another.\The fact that we both enjoy waging war.\I don't think that's right.\Well, at the very least, we humans don't fight because we enjoy it.\If we come under attack, we'll fight to protect ourselves, but...\That's just a rationalization.\Humans have waged war on one another for all of recorded history, long before the attack from outer space.\There has always been a war somewhere on Earth. response:	Humanity is clearly a belligerent species.
context: The fact that we both enjoy waging war.\I don't think that's right.\Well, at the very least, we humans don't fight because we enjoy it.\If we come under attack, we'll fight to protect ourselves, but...\That's just a rationalization.\Humans have waged war on one another for all of recorded history, long before the attack from outer space.\There has always been a war somewhere on Earth.\Humanity is clearly a belligerent species. response:	I think your numbers and other data are distorting the facts.
context: I don't think that's right.\Well, at the very least, we humans don't fight because we enjoy it.\If we come under attack, we'll fight to protect ourselves, but...\That's just a rationalization.\Humans have waged war on one another for all of recorded history, long before the attack from outer space.\There has always been a war somewhere on Earth.\Humanity is clearly a belligerent species.\I think your numbers and other data are distorting the facts. response:	Numbers do not lie!
context: Well, at the very least, we humans don't fight because we enjoy it.\If we come under attack, we'll fight to protect ourselves, but...\That's just a rationalization.\Humans have waged war on one another for all of recorded history, long before the attack from outer space.\There has always been a war somewhere on Earth.\Humanity is clearly a belligerent species.\I think your numbers and other data are distorting the facts.\Numbers do not lie! response:	Just a moment.
context: If we come under attack, we'll fight to protect ourselves, but...\That's just a rationalization.\Humans have waged war on one another for all of recorded history, long before the attack from outer space.\There has always been a war somewhere on Earth.\Humanity is clearly a belligerent species.\I think your numbers and other data are distorting the facts.\Numbers do not lie!\Just a moment. response:	We are here today to report the data from our analysis.
context: That's just a rationalization.\Humans have waged war on one another for all of recorded history, long before the attack from outer space.\There has always been a war somewhere on Earth.\Humanity is clearly a belligerent species.\I think your numbers and other data are distorting the facts.\Numbers do not lie!\Just a moment.\We are here today to report the data from our analysis. response:	Please keep your personal opinions out of this.
context: Humans have waged war on one another for all of recorded history, long before the attack from outer space.\There has always been a war somewhere on Earth.\Humanity is clearly a belligerent species.\I think your numbers and other data are distorting the facts.\Numbers do not lie!\Just a moment.\We are here today to report the data from our analysis.\Please keep your personal opinions out of this. response:	Yes, sir.
context: There has always been a war somewhere on Earth.\Humanity is clearly a belligerent species.\I think your numbers and other data are distorting the facts.\Numbers do not lie!\Just a moment.\We are here today to report the data from our analysis.\Please keep your personal opinions out of this.\Yes, sir. response:	At any rate, what could have caused nearly identical species to split into humanity and Zentradi?
context: Humanity is clearly a belligerent species.\I think your numbers and other data are distorting the facts.\Numbers do not lie!\Just a moment.\We are here today to report the data from our analysis.\Please keep your personal opinions out of this.\Yes, sir.\At any rate, what could have caused nearly identical species to split into humanity and Zentradi? response:	I believe that going forward, that will be the focus of our research.
context: I think your numbers and other data are distorting the facts.\Numbers do not lie!\Just a moment.\We are here today to report the data from our analysis.\Please keep your personal opinions out of this.\Yes, sir.\At any rate, what could have caused nearly identical species to split into humanity and Zentradi?\I believe that going forward, that will be the focus of our research. response:	Indeed. As to what future our way of life will lead to,
context: Numbers do not lie!\Just a moment.\We are here today to report the data from our analysis.\Please keep your personal opinions out of this.\Yes, sir.\At any rate, what could have caused nearly identical species to split into humanity and Zentradi?\I believe that going forward, that will be the focus of our research.\Indeed. As to what future our way of life will lead to, response:	we cannot be certain.
context: Just a moment.\We are here today to report the data from our analysis.\Please keep your personal opinions out of this.\Yes, sir.\At any rate, what could have caused nearly identical species to split into humanity and Zentradi?\I believe that going forward, that will be the focus of our research.\Indeed. As to what future our way of life will lead to,\we cannot be certain. response:	I don't care what happens,
context: We are here today to report the data from our analysis.\Please keep your personal opinions out of this.\Yes, sir.\At any rate, what could have caused nearly identical species to split into humanity and Zentradi?\I believe that going forward, that will be the focus of our research.\Indeed. As to what future our way of life will lead to,\we cannot be certain.\I don't care what happens, response:	there's no way that humans will end up like the Zentradi.
context: Please keep your personal opinions out of this.\Yes, sir.\At any rate, what could have caused nearly identical species to split into humanity and Zentradi?\I believe that going forward, that will be the focus of our research.\Indeed. As to what future our way of life will lead to,\we cannot be certain.\I don't care what happens,\there's no way that humans will end up like the Zentradi. response:	I'm back!
context: Yes, sir.\At any rate, what could have caused nearly identical species to split into humanity and Zentradi?\I believe that going forward, that will be the focus of our research.\Indeed. As to what future our way of life will lead to,\we cannot be certain.\I don't care what happens,\there's no way that humans will end up like the Zentradi.\I'm back! response:	Minmay!
context: At any rate, what could have caused nearly identical species to split into humanity and Zentradi?\I believe that going forward, that will be the focus of our research.\Indeed. As to what future our way of life will lead to,\we cannot be certain.\I don't care what happens,\there's no way that humans will end up like the Zentradi.\I'm back!\Minmay! response:	Auntie!
context: I believe that going forward, that will be the focus of our research.\Indeed. As to what future our way of life will lead to,\we cannot be certain.\I don't care what happens,\there's no way that humans will end up like the Zentradi.\I'm back!\Minmay!\Auntie! response:	It's so good to see you!
context: Indeed. As to what future our way of life will lead to,\we cannot be certain.\I don't care what happens,\there's no way that humans will end up like the Zentradi.\I'm back!\Minmay!\Auntie!\It's so good to see you! response:	Oh, but don't you have to work today?
context: we cannot be certain.\I don't care what happens,\there's no way that humans will end up like the Zentradi.\I'm back!\Minmay!\Auntie!\It's so good to see you!\Oh, but don't you have to work today? response:	Nope! How's your job going, Mr. Mayor?
context: I don't care what happens,\there's no way that humans will end up like the Zentradi.\I'm back!\Minmay!\Auntie!\It's so good to see you!\Oh, but don't you have to work today?\Nope! How's your job going, Mr. Mayor? response:	Yeah, it's goin' great, thanks to you!
