context: Water. response:	Earth.
context: Thanks.\Someone's being attacked by a platypus bear!\Well, hello there. Nice day, isn't it?\Make noise, it'll run off!\No, play dead, he'll lose interest!\Whoa! Close one.\Run down hill, then climb a tree!\No, punch him in the bill! response:	And then run in zigzags!
context: Someone's being attacked by a platypus bear!\Well, hello there. Nice day, isn't it?\Make noise, it'll run off!\No, play dead, he'll lose interest!\Whoa! Close one.\Run down hill, then climb a tree!\No, punch him in the bill!\And then run in zigzags! response:	No need. It's going to be fine.
context: Well, hello there. Nice day, isn't it?\Make noise, it'll run off!\No, play dead, he'll lose interest!\Whoa! Close one.\Run down hill, then climb a tree!\No, punch him in the bill!\And then run in zigzags!\No need. It's going to be fine. response:	Whoa there!
context: Make noise, it'll run off!\No, play dead, he'll lose interest!\Whoa! Close one.\Run down hill, then climb a tree!\No, punch him in the bill!\And then run in zigzags!\No need. It's going to be fine.\Whoa there! response:	Mmm! Lunch! Lucky for you we came along.
context: No, play dead, he'll lose interest!\Whoa! Close one.\Run down hill, then climb a tree!\No, punch him in the bill!\And then run in zigzags!\No need. It's going to be fine.\Whoa there!\Mmm! Lunch! Lucky for you we came along. response:	Thanks, but everything was already under control.
context: Whoa! Close one.\Run down hill, then climb a tree!\No, punch him in the bill!\And then run in zigzags!\No need. It's going to be fine.\Whoa there!\Mmm! Lunch! Lucky for you we came along.\Thanks, but everything was already under control. response:	Not to worry, Aunt Wu predicted I'd have a safe journey.
context: Run down hill, then climb a tree!\No, punch him in the bill!\And then run in zigzags!\No need. It's going to be fine.\Whoa there!\Mmm! Lunch! Lucky for you we came along.\Thanks, but everything was already under control.\Not to worry, Aunt Wu predicted I'd have a safe journey. response:	Aunt who?
context: No, punch him in the bill!\And then run in zigzags!\No need. It's going to be fine.\Whoa there!\Mmm! Lunch! Lucky for you we came along.\Thanks, but everything was already under control.\Not to worry, Aunt Wu predicted I'd have a safe journey.\Aunt who? response:	No, Aunt Wu. She's the fortuneteller from my village. Awful nice knowing your future.
context: And then run in zigzags!\No need. It's going to be fine.\Whoa there!\Mmm! Lunch! Lucky for you we came along.\Thanks, but everything was already under control.\Not to worry, Aunt Wu predicted I'd have a safe journey.\Aunt who?\No, Aunt Wu. She's the fortuneteller from my village. Awful nice knowing your future. response:	Wow, it must be. That explains why you were so calm.
context: No need. It's going to be fine.\Whoa there!\Mmm! Lunch! Lucky for you we came along.\Thanks, but everything was already under control.\Not to worry, Aunt Wu predicted I'd have a safe journey.\Aunt who?\No, Aunt Wu. She's the fortuneteller from my village. Awful nice knowing your future.\Wow, it must be. That explains why you were so calm. response:	But the fortuneteller was wrong!
context: Whoa there!\Mmm! Lunch! Lucky for you we came along.\Thanks, but everything was already under control.\Not to worry, Aunt Wu predicted I'd have a safe journey.\Aunt who?\No, Aunt Wu. She's the fortuneteller from my village. Awful nice knowing your future.\Wow, it must be. That explains why you were so calm.\But the fortuneteller was wrong! response:	You didn't have a safe journey, you were almost killed!
context: Mmm! Lunch! Lucky for you we came along.\Thanks, but everything was already under control.\Not to worry, Aunt Wu predicted I'd have a safe journey.\Aunt who?\No, Aunt Wu. She's the fortuneteller from my village. Awful nice knowing your future.\Wow, it must be. That explains why you were so calm.\But the fortuneteller was wrong!\You didn't have a safe journey, you were almost killed! response:	But I wasn't. All right, have a good one!
context: Thanks, but everything was already under control.\Not to worry, Aunt Wu predicted I'd have a safe journey.\Aunt who?\No, Aunt Wu. She's the fortuneteller from my village. Awful nice knowing your future.\Wow, it must be. That explains why you were so calm.\But the fortuneteller was wrong!\You didn't have a safe journey, you were almost killed!\But I wasn't. All right, have a good one! response:	Oh, and Aunt Wu said if I met any travelers to give them this.
context: Not to worry, Aunt Wu predicted I'd have a safe journey.\Aunt who?\No, Aunt Wu. She's the fortuneteller from my village. Awful nice knowing your future.\Wow, it must be. That explains why you were so calm.\But the fortuneteller was wrong!\You didn't have a safe journey, you were almost killed!\But I wasn't. All right, have a good one!\Oh, and Aunt Wu said if I met any travelers to give them this. response:	Maybe we should go see Aunt Wu and learn our fortunes. It could be fun.
context: Aunt who?\No, Aunt Wu. She's the fortuneteller from my village. Awful nice knowing your future.\Wow, it must be. That explains why you were so calm.\But the fortuneteller was wrong!\You didn't have a safe journey, you were almost killed!\But I wasn't. All right, have a good one!\Oh, and Aunt Wu said if I met any travelers to give them this.\Maybe we should go see Aunt Wu and learn our fortunes. It could be fun. response:	Oh come on, fortunetelling is nonsense.
context: No, Aunt Wu. She's the fortuneteller from my village. Awful nice knowing your future.\Wow, it must be. That explains why you were so calm.\But the fortuneteller was wrong!\You didn't have a safe journey, you were almost killed!\But I wasn't. All right, have a good one!\Oh, and Aunt Wu said if I met any travelers to give them this.\Maybe we should go see Aunt Wu and learn our fortunes. It could be fun.\Oh come on, fortunetelling is nonsense. response:	What do ya know, an umbrella!
context: Wow, it must be. That explains why you were so calm.\But the fortuneteller was wrong!\You didn't have a safe journey, you were almost killed!\But I wasn't. All right, have a good one!\Oh, and Aunt Wu said if I met any travelers to give them this.\Maybe we should go see Aunt Wu and learn our fortunes. It could be fun.\Oh come on, fortunetelling is nonsense.\What do ya know, an umbrella! response:	That proves it.
context: But the fortuneteller was wrong!\You didn't have a safe journey, you were almost killed!\But I wasn't. All right, have a good one!\Oh, and Aunt Wu said if I met any travelers to give them this.\Maybe we should go see Aunt Wu and learn our fortunes. It could be fun.\Oh come on, fortunetelling is nonsense.\What do ya know, an umbrella!\That proves it. response:	No it doesn't... you can't really tell the future.
context: You didn't have a safe journey, you were almost killed!\But I wasn't. All right, have a good one!\Oh, and Aunt Wu said if I met any travelers to give them this.\Maybe we should go see Aunt Wu and learn our fortunes. It could be fun.\Oh come on, fortunetelling is nonsense.\What do ya know, an umbrella!\That proves it.\No it doesn't... you can't really tell the future. response:	I guess you're not really getting wet then.
context: But I wasn't. All right, have a good one!\Oh, and Aunt Wu said if I met any travelers to give them this.\Maybe we should go see Aunt Wu and learn our fortunes. It could be fun.\Oh come on, fortunetelling is nonsense.\What do ya know, an umbrella!\That proves it.\No it doesn't... you can't really tell the future.\I guess you're not really getting wet then. response:	Of course she predicted it was gonna rain. The sky's been gray all day.
context: Oh, and Aunt Wu said if I met any travelers to give them this.\Maybe we should go see Aunt Wu and learn our fortunes. It could be fun.\Oh come on, fortunetelling is nonsense.\What do ya know, an umbrella!\That proves it.\No it doesn't... you can't really tell the future.\I guess you're not really getting wet then.\Of course she predicted it was gonna rain. The sky's been gray all day. response:	Just admit you might be wrong and you can come under the umbrella.
context: Maybe we should go see Aunt Wu and learn our fortunes. It could be fun.\Oh come on, fortunetelling is nonsense.\What do ya know, an umbrella!\That proves it.\No it doesn't... you can't really tell the future.\I guess you're not really getting wet then.\Of course she predicted it was gonna rain. The sky's been gray all day.\Just admit you might be wrong and you can come under the umbrella. response:	Look, I'm going to predict the future now... It's going to keep drizzling.
context: Oh come on, fortunetelling is nonsense.\What do ya know, an umbrella!\That proves it.\No it doesn't... you can't really tell the future.\I guess you're not really getting wet then.\Of course she predicted it was gonna rain. The sky's been gray all day.\Just admit you might be wrong and you can come under the umbrella.\Look, I'm going to predict the future now... It's going to keep drizzling. response:	See!
context: What do ya know, an umbrella!\That proves it.\No it doesn't... you can't really tell the future.\I guess you're not really getting wet then.\Of course she predicted it was gonna rain. The sky's been gray all day.\Just admit you might be wrong and you can come under the umbrella.\Look, I'm going to predict the future now... It's going to keep drizzling.\See! response:	Not everyone has the gift, Sokka.
context: That proves it.\No it doesn't... you can't really tell the future.\I guess you're not really getting wet then.\Of course she predicted it was gonna rain. The sky's been gray all day.\Just admit you might be wrong and you can come under the umbrella.\Look, I'm going to predict the future now... It's going to keep drizzling.\See!\Not everyone has the gift, Sokka. response:	Aunt Wu is expecting you.
context: No it doesn't... you can't really tell the future.\I guess you're not really getting wet then.\Of course she predicted it was gonna rain. The sky's been gray all day.\Just admit you might be wrong and you can come under the umbrella.\Look, I'm going to predict the future now... It's going to keep drizzling.\See!\Not everyone has the gift, Sokka.\Aunt Wu is expecting you. response:	Really?
context: I guess you're not really getting wet then.\Of course she predicted it was gonna rain. The sky's been gray all day.\Just admit you might be wrong and you can come under the umbrella.\Look, I'm going to predict the future now... It's going to keep drizzling.\See!\Not everyone has the gift, Sokka.\Aunt Wu is expecting you.\Really? response:	My name is Meng and I'm Aunt Wu's assistant.
context: Of course she predicted it was gonna rain. The sky's been gray all day.\Just admit you might be wrong and you can come under the umbrella.\Look, I'm going to predict the future now... It's going to keep drizzling.\See!\Not everyone has the gift, Sokka.\Aunt Wu is expecting you.\Really?\My name is Meng and I'm Aunt Wu's assistant. response:	Well hello there.
context: Just admit you might be wrong and you can come under the umbrella.\Look, I'm going to predict the future now... It's going to keep drizzling.\See!\Not everyone has the gift, Sokka.\Aunt Wu is expecting you.\Really?\My name is Meng and I'm Aunt Wu's assistant.\Well hello there. response:	Hello.
context: Look, I'm going to predict the future now... It's going to keep drizzling.\See!\Not everyone has the gift, Sokka.\Aunt Wu is expecting you.\Really?\My name is Meng and I'm Aunt Wu's assistant.\Well hello there.\Hello. response:	Can I get you some tea, or some of Aunt Wu's special bean curd puffs?
context: See!\Not everyone has the gift, Sokka.\Aunt Wu is expecting you.\Really?\My name is Meng and I'm Aunt Wu's assistant.\Well hello there.\Hello.\Can I get you some tea, or some of Aunt Wu's special bean curd puffs? response:	I'll try a curd puff.
context: Not everyone has the gift, Sokka.\Aunt Wu is expecting you.\Really?\My name is Meng and I'm Aunt Wu's assistant.\Well hello there.\Hello.\Can I get you some tea, or some of Aunt Wu's special bean curd puffs?\I'll try a curd puff. response:	Just a second. So what's your name?
context: Aunt Wu is expecting you.\Really?\My name is Meng and I'm Aunt Wu's assistant.\Well hello there.\Hello.\Can I get you some tea, or some of Aunt Wu's special bean curd puffs?\I'll try a curd puff.\Just a second. So what's your name? response:	Aang.
context: Really?\My name is Meng and I'm Aunt Wu's assistant.\Well hello there.\Hello.\Can I get you some tea, or some of Aunt Wu's special bean curd puffs?\I'll try a curd puff.\Just a second. So what's your name?\Aang. response:	That rhymes with Meng! And you've got some pretty big ears, don't you?
context: My name is Meng and I'm Aunt Wu's assistant.\Well hello there.\Hello.\Can I get you some tea, or some of Aunt Wu's special bean curd puffs?\I'll try a curd puff.\Just a second. So what's your name?\Aang.\That rhymes with Meng! And you've got some pretty big ears, don't you? response:	Oh, don't be modest. They're huge!
context: Well hello there.\Hello.\Can I get you some tea, or some of Aunt Wu's special bean curd puffs?\I'll try a curd puff.\Just a second. So what's your name?\Aang.\That rhymes with Meng! And you've got some pretty big ears, don't you?\Oh, don't be modest. They're huge! response:	Well Aang, it is very nice to meet you. Very nice.
context: Hello.\Can I get you some tea, or some of Aunt Wu's special bean curd puffs?\I'll try a curd puff.\Just a second. So what's your name?\Aang.\That rhymes with Meng! And you've got some pretty big ears, don't you?\Oh, don't be modest. They're huge!\Well Aang, it is very nice to meet you. Very nice. response:	Likewise.
context: Can I get you some tea, or some of Aunt Wu's special bean curd puffs?\I'll try a curd puff.\Just a second. So what's your name?\Aang.\That rhymes with Meng! And you've got some pretty big ears, don't you?\Oh, don't be modest. They're huge!\Well Aang, it is very nice to meet you. Very nice.\Likewise. response:	I can't believe we're here in the house of nonsense.
context: I'll try a curd puff.\Just a second. So what's your name?\Aang.\That rhymes with Meng! And you've got some pretty big ears, don't you?\Oh, don't be modest. They're huge!\Well Aang, it is very nice to meet you. Very nice.\Likewise.\I can't believe we're here in the house of nonsense. response:	Try to keep an open mind, Sokka.
context: Just a second. So what's your name?\Aang.\That rhymes with Meng! And you've got some pretty big ears, don't you?\Oh, don't be modest. They're huge!\Well Aang, it is very nice to meet you. Very nice.\Likewise.\I can't believe we're here in the house of nonsense.\Try to keep an open mind, Sokka. response:	There are things in this world that just can't be explained.
context: Aang.\That rhymes with Meng! And you've got some pretty big ears, don't you?\Oh, don't be modest. They're huge!\Well Aang, it is very nice to meet you. Very nice.\Likewise.\I can't believe we're here in the house of nonsense.\Try to keep an open mind, Sokka.\There are things in this world that just can't be explained. response:	Wouldn't it be nice to have some insight into your future?
context: That rhymes with Meng! And you've got some pretty big ears, don't you?\Oh, don't be modest. They're huge!\Well Aang, it is very nice to meet you. Very nice.\Likewise.\I can't believe we're here in the house of nonsense.\Try to keep an open mind, Sokka.\There are things in this world that just can't be explained.\Wouldn't it be nice to have some insight into your future? response:	It would be nice to have some bean curd puffs.
context: Oh, don't be modest. They're huge!\Well Aang, it is very nice to meet you. Very nice.\Likewise.\I can't believe we're here in the house of nonsense.\Try to keep an open mind, Sokka.\There are things in this world that just can't be explained.\Wouldn't it be nice to have some insight into your future?\It would be nice to have some bean curd puffs. response:	Oh Meng! Aunt Wu says I'm going to meet my true love!
context: Well Aang, it is very nice to meet you. Very nice.\Likewise.\I can't believe we're here in the house of nonsense.\Try to keep an open mind, Sokka.\There are things in this world that just can't be explained.\Wouldn't it be nice to have some insight into your future?\It would be nice to have some bean curd puffs.\Oh Meng! Aunt Wu says I'm going to meet my true love! response:	He's going to give me a rare panda lilly.
context: Likewise.\I can't believe we're here in the house of nonsense.\Try to keep an open mind, Sokka.\There are things in this world that just can't be explained.\Wouldn't it be nice to have some insight into your future?\It would be nice to have some bean curd puffs.\Oh Meng! Aunt Wu says I'm going to meet my true love!\He's going to give me a rare panda lilly. response:	That's so romantic. I wonder if my true love will give me a rare flower.
context: I can't believe we're here in the house of nonsense.\Try to keep an open mind, Sokka.\There are things in this world that just can't be explained.\Wouldn't it be nice to have some insight into your future?\It would be nice to have some bean curd puffs.\Oh Meng! Aunt Wu says I'm going to meet my true love!\He's going to give me a rare panda lilly.\That's so romantic. I wonder if my true love will give me a rare flower. response:	Good luck with that!
context: Try to keep an open mind, Sokka.\There are things in this world that just can't be explained.\Wouldn't it be nice to have some insight into your future?\It would be nice to have some bean curd puffs.\Oh Meng! Aunt Wu says I'm going to meet my true love!\He's going to give me a rare panda lilly.\That's so romantic. I wonder if my true love will give me a rare flower.\Good luck with that! response:	Is that the big eared guy who Aunt Wu predicted you'd marry?
context: There are things in this world that just can't be explained.\Wouldn't it be nice to have some insight into your future?\It would be nice to have some bean curd puffs.\Oh Meng! Aunt Wu says I'm going to meet my true love!\He's going to give me a rare panda lilly.\That's so romantic. I wonder if my true love will give me a rare flower.\Good luck with that!\Is that the big eared guy who Aunt Wu predicted you'd marry? response:	Enjoy your snack.
context: Wouldn't it be nice to have some insight into your future?\It would be nice to have some bean curd puffs.\Oh Meng! Aunt Wu says I'm going to meet my true love!\He's going to give me a rare panda lilly.\That's so romantic. I wonder if my true love will give me a rare flower.\Good luck with that!\Is that the big eared guy who Aunt Wu predicted you'd marry?\Enjoy your snack. response:	I guess that's me.
context: It would be nice to have some bean curd puffs.\Oh Meng! Aunt Wu says I'm going to meet my true love!\He's going to give me a rare panda lilly.\That's so romantic. I wonder if my true love will give me a rare flower.\Good luck with that!\Is that the big eared guy who Aunt Wu predicted you'd marry?\Enjoy your snack.\I guess that's me. response:	Not bad. Not bad.
context: Oh Meng! Aunt Wu says I'm going to meet my true love!\He's going to give me a rare panda lilly.\That's so romantic. I wonder if my true love will give me a rare flower.\Good luck with that!\Is that the big eared guy who Aunt Wu predicted you'd marry?\Enjoy your snack.\I guess that's me.\Not bad. Not bad. response:	I'm good on puffs.
context: He's going to give me a rare panda lilly.\That's so romantic. I wonder if my true love will give me a rare flower.\Good luck with that!\Is that the big eared guy who Aunt Wu predicted you'd marry?\Enjoy your snack.\I guess that's me.\Not bad. Not bad.\I'm good on puffs. response:	So... what do you think they're talking about back there?
context: That's so romantic. I wonder if my true love will give me a rare flower.\Good luck with that!\Is that the big eared guy who Aunt Wu predicted you'd marry?\Enjoy your snack.\I guess that's me.\Not bad. Not bad.\I'm good on puffs.\So... what do you think they're talking about back there? response:	Boring stuff, I'm sure. Love.
context: Good luck with that!\Is that the big eared guy who Aunt Wu predicted you'd marry?\Enjoy your snack.\I guess that's me.\Not bad. Not bad.\I'm good on puffs.\So... what do you think they're talking about back there?\Boring stuff, I'm sure. Love. response:	Who she's going to marry. How many babies she's gonna have.
context: Is that the big eared guy who Aunt Wu predicted you'd marry?\Enjoy your snack.\I guess that's me.\Not bad. Not bad.\I'm good on puffs.\So... what do you think they're talking about back there?\Boring stuff, I'm sure. Love.\Who she's going to marry. How many babies she's gonna have. response:	Yeh... dumb stuff like that... well, I've gotta find a bathroom!
context: Enjoy your snack.\I guess that's me.\Not bad. Not bad.\I'm good on puffs.\So... what do you think they're talking about back there?\Boring stuff, I'm sure. Love.\Who she's going to marry. How many babies she's gonna have.\Yeh... dumb stuff like that... well, I've gotta find a bathroom! response:	Your palms are so smooth... do you use moisturizer?
context: I guess that's me.\Not bad. Not bad.\I'm good on puffs.\So... what do you think they're talking about back there?\Boring stuff, I'm sure. Love.\Who she's going to marry. How many babies she's gonna have.\Yeh... dumb stuff like that... well, I've gotta find a bathroom!\Your palms are so smooth... do you use moisturizer? response:	Actually, I have this special seaweed lotion. I could get you some if you want.
context: Not bad. Not bad.\I'm good on puffs.\So... what do you think they're talking about back there?\Boring stuff, I'm sure. Love.\Who she's going to marry. How many babies she's gonna have.\Yeh... dumb stuff like that... well, I've gotta find a bathroom!\Your palms are so smooth... do you use moisturizer?\Actually, I have this special seaweed lotion. I could get you some if you want. response:	So, do you see anything interesting in my love line?
context: I'm good on puffs.\So... what do you think they're talking about back there?\Boring stuff, I'm sure. Love.\Who she's going to marry. How many babies she's gonna have.\Yeh... dumb stuff like that... well, I've gotta find a bathroom!\Your palms are so smooth... do you use moisturizer?\Actually, I have this special seaweed lotion. I could get you some if you want.\So, do you see anything interesting in my love line? response:	I feel great romance for you. The man you're going to marry...
context: So... what do you think they're talking about back there?\Boring stuff, I'm sure. Love.\Who she's going to marry. How many babies she's gonna have.\Yeh... dumb stuff like that... well, I've gotta find a bathroom!\Your palms are so smooth... do you use moisturizer?\Actually, I have this special seaweed lotion. I could get you some if you want.\So, do you see anything interesting in my love line?\I feel great romance for you. The man you're going to marry... response:	Tell me more!
context: Boring stuff, I'm sure. Love.\Who she's going to marry. How many babies she's gonna have.\Yeh... dumb stuff like that... well, I've gotta find a bathroom!\Your palms are so smooth... do you use moisturizer?\Actually, I have this special seaweed lotion. I could get you some if you want.\So, do you see anything interesting in my love line?\I feel great romance for you. The man you're going to marry...\Tell me more! response:	I can see that he is a very powerful bender.
context: Who she's going to marry. How many babies she's gonna have.\Yeh... dumb stuff like that... well, I've gotta find a bathroom!\Your palms are so smooth... do you use moisturizer?\Actually, I have this special seaweed lotion. I could get you some if you want.\So, do you see anything interesting in my love line?\I feel great romance for you. The man you're going to marry...\Tell me more!\I can see that he is a very powerful bender. response:	Looks like someone had a pretty good bathroom break.
context: Yeh... dumb stuff like that... well, I've gotta find a bathroom!\Your palms are so smooth... do you use moisturizer?\Actually, I have this special seaweed lotion. I could get you some if you want.\So, do you see anything interesting in my love line?\I feel great romance for you. The man you're going to marry...\Tell me more!\I can see that he is a very powerful bender.\Looks like someone had a pretty good bathroom break. response:	Yeh, when I was in there...
