context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: Embrace them.\It starts all over everyday.\I'm drowning in the raging waves.\Still haven't awaken from my dream.\We're all here.\I always hear.\The voices of my fellows.\I'm looking for a way to shake off the solitude. response:	In the winds of waiting.
context: It starts all over everyday.\I'm drowning in the raging waves.\Still haven't awaken from my dream.\We're all here.\I always hear.\The voices of my fellows.\I'm looking for a way to shake off the solitude.\In the winds of waiting. response:	I have no other way but to move forward.
context: I'm drowning in the raging waves.\Still haven't awaken from my dream.\We're all here.\I always hear.\The voices of my fellows.\I'm looking for a way to shake off the solitude.\In the winds of waiting.\I have no other way but to move forward. response:	I believe in the way of life.
context: Still haven't awaken from my dream.\We're all here.\I always hear.\The voices of my fellows.\I'm looking for a way to shake off the solitude.\In the winds of waiting.\I have no other way but to move forward.\I believe in the way of life. response:	Yeah.
context: We're all here.\I always hear.\The voices of my fellows.\I'm looking for a way to shake off the solitude.\In the winds of waiting.\I have no other way but to move forward.\I believe in the way of life.\Yeah. response:	Release,
context: I always hear.\The voices of my fellows.\I'm looking for a way to shake off the solitude.\In the winds of waiting.\I have no other way but to move forward.\I believe in the way of life.\Yeah.\Release, response:	Seven People' s
context: The voices of my fellows.\I'm looking for a way to shake off the solitude.\In the winds of waiting.\I have no other way but to move forward.\I believe in the way of life.\Yeah.\Release,\Seven People' s response:	Resonance Chain!
context: I'm looking for a way to shake off the solitude.\In the winds of waiting.\I have no other way but to move forward.\I believe in the way of life.\Yeah.\Release,\Seven People' s\Resonance Chain! response:	Concert of Creation and Destruction?
context: In the winds of waiting.\I have no other way but to move forward.\I believe in the way of life.\Yeah.\Release,\Seven People' s\Resonance Chain!\Concert of Creation and Destruction? response:	A Great Detective' s
context: I have no other way but to move forward.\I believe in the way of life.\Yeah.\Release,\Seven People' s\Resonance Chain!\Concert of Creation and Destruction?\A Great Detective' s response:	First Case
context: I believe in the way of life.\Yeah.\Release,\Seven People' s\Resonance Chain!\Concert of Creation and Destruction?\A Great Detective' s\First Case response:	Shibusen's Secret Exposed by Kid?
context: Yeah.\Release,\Seven People' s\Resonance Chain!\Concert of Creation and Destruction?\A Great Detective' s\First Case\Shibusen's Secret Exposed by Kid? response:	You bastard!
context: Release,\Seven People' s\Resonance Chain!\Concert of Creation and Destruction?\A Great Detective' s\First Case\Shibusen's Secret Exposed by Kid?\You bastard! response:	Saw Foot, Second Gear!
context: Seven People' s\Resonance Chain!\Concert of Creation and Destruction?\A Great Detective' s\First Case\Shibusen's Secret Exposed by Kid?\You bastard!\Saw Foot, Second Gear! response:	Have you noticed that...
context: Resonance Chain!\Concert of Creation and Destruction?\A Great Detective' s\First Case\Shibusen's Secret Exposed by Kid?\You bastard!\Saw Foot, Second Gear!\Have you noticed that... response:	The style of your attacks is dull because of the music playing in your headphone.
context: Concert of Creation and Destruction?\A Great Detective' s\First Case\Shibusen's Secret Exposed by Kid?\You bastard!\Saw Foot, Second Gear!\Have you noticed that...\The style of your attacks is dull because of the music playing in your headphone. response:	I can see through your moves.
context: A Great Detective' s\First Case\Shibusen's Secret Exposed by Kid?\You bastard!\Saw Foot, Second Gear!\Have you noticed that...\The style of your attacks is dull because of the music playing in your headphone.\I can see through your moves. response:	Take them off!
context: First Case\Shibusen's Secret Exposed by Kid?\You bastard!\Saw Foot, Second Gear!\Have you noticed that...\The style of your attacks is dull because of the music playing in your headphone.\I can see through your moves.\Take them off! response:	Nonsense.
context: Shibusen's Secret Exposed by Kid?\You bastard!\Saw Foot, Second Gear!\Have you noticed that...\The style of your attacks is dull because of the music playing in your headphone.\I can see through your moves.\Take them off!\Nonsense. response:	I have no intention of figuring out what you're saying.
context: You bastard!\Saw Foot, Second Gear!\Have you noticed that...\The style of your attacks is dull because of the music playing in your headphone.\I can see through your moves.\Take them off!\Nonsense.\I have no intention of figuring out what you're saying. response:	As your thinking is so dull.
context: Saw Foot, Second Gear!\Have you noticed that...\The style of your attacks is dull because of the music playing in your headphone.\I can see through your moves.\Take them off!\Nonsense.\I have no intention of figuring out what you're saying.\As your thinking is so dull. response:	See? It's written on your face.
context: Have you noticed that...\The style of your attacks is dull because of the music playing in your headphone.\I can see through your moves.\Take them off!\Nonsense.\I have no intention of figuring out what you're saying.\As your thinking is so dull.\See? It's written on your face. response:	You just want my headphone, don't you?
context: The style of your attacks is dull because of the music playing in your headphone.\I can see through your moves.\Take them off!\Nonsense.\I have no intention of figuring out what you're saying.\As your thinking is so dull.\See? It's written on your face.\You just want my headphone, don't you? response:	Like Hell!
context: I can see through your moves.\Take them off!\Nonsense.\I have no intention of figuring out what you're saying.\As your thinking is so dull.\See? It's written on your face.\You just want my headphone, don't you?\Like Hell! response:	Saw Foot, Third Gear! Wave of Genocide!
context: Take them off!\Nonsense.\I have no intention of figuring out what you're saying.\As your thinking is so dull.\See? It's written on your face.\You just want my headphone, don't you?\Like Hell!\Saw Foot, Third Gear! Wave of Genocide! response:	Strike!
context: Nonsense.\I have no intention of figuring out what you're saying.\As your thinking is so dull.\See? It's written on your face.\You just want my headphone, don't you?\Like Hell!\Saw Foot, Third Gear! Wave of Genocide!\Strike! response:	Law-Abiding
context: I have no intention of figuring out what you're saying.\As your thinking is so dull.\See? It's written on your face.\You just want my headphone, don't you?\Like Hell!\Saw Foot, Third Gear! Wave of Genocide!\Strike!\Law-Abiding response:	Silver Gun!
context: As your thinking is so dull.\See? It's written on your face.\You just want my headphone, don't you?\Like Hell!\Saw Foot, Third Gear! Wave of Genocide!\Strike!\Law-Abiding\Silver Gun! response:	Damned! How dare you!
context: See? It's written on your face.\You just want my headphone, don't you?\Like Hell!\Saw Foot, Third Gear! Wave of Genocide!\Strike!\Law-Abiding\Silver Gun!\Damned! How dare you! response:	I can't move ant further with my body like this.
context: You just want my headphone, don't you?\Like Hell!\Saw Foot, Third Gear! Wave of Genocide!\Strike!\Law-Abiding\Silver Gun!\Damned! How dare you!\I can't move ant further with my body like this. response:	How long do you intend to stay in there? It's too soon to bury you.
context: Like Hell!\Saw Foot, Third Gear! Wave of Genocide!\Strike!\Law-Abiding\Silver Gun!\Damned! How dare you!\I can't move ant further with my body like this.\How long do you intend to stay in there? It's too soon to bury you. response:	Not coming out?
context: Saw Foot, Third Gear! Wave of Genocide!\Strike!\Law-Abiding\Silver Gun!\Damned! How dare you!\I can't move ant further with my body like this.\How long do you intend to stay in there? It's too soon to bury you.\Not coming out? response:	A snow puppet?
context: Strike!\Law-Abiding\Silver Gun!\Damned! How dare you!\I can't move ant further with my body like this.\How long do you intend to stay in there? It's too soon to bury you.\Not coming out?\A snow puppet? response:	As I know, he's a puppeteer.
context: Law-Abiding\Silver Gun!\Damned! How dare you!\I can't move ant further with my body like this.\How long do you intend to stay in there? It's too soon to bury you.\Not coming out?\A snow puppet?\As I know, he's a puppeteer. response:	Cheap copies...
context: Silver Gun!\Damned! How dare you!\I can't move ant further with my body like this.\How long do you intend to stay in there? It's too soon to bury you.\Not coming out?\A snow puppet?\As I know, he's a puppeteer.\Cheap copies... response:	What a pity!
context: Damned! How dare you!\I can't move ant further with my body like this.\How long do you intend to stay in there? It's too soon to bury you.\Not coming out?\A snow puppet?\As I know, he's a puppeteer.\Cheap copies...\What a pity! response:	You ran away again...
context: I can't move ant further with my body like this.\How long do you intend to stay in there? It's too soon to bury you.\Not coming out?\A snow puppet?\As I know, he's a puppeteer.\Cheap copies...\What a pity!\You ran away again... response:	Did it go as planned?
context: How long do you intend to stay in there? It's too soon to bury you.\Not coming out?\A snow puppet?\As I know, he's a puppeteer.\Cheap copies...\What a pity!\You ran away again...\Did it go as planned? response:	Release, Seven People's Resonance Chain!
context: Not coming out?\A snow puppet?\As I know, he's a puppeteer.\Cheap copies...\What a pity!\You ran away again...\Did it go as planned?\Release, Seven People's Resonance Chain! response:	Concert of Creation and Destruction?
context: A snow puppet?\As I know, he's a puppeteer.\Cheap copies...\What a pity!\You ran away again...\Did it go as planned?\Release, Seven People's Resonance Chain!\Concert of Creation and Destruction? response:	Play it!
context: As I know, he's a puppeteer.\Cheap copies...\What a pity!\You ran away again...\Did it go as planned?\Release, Seven People's Resonance Chain!\Concert of Creation and Destruction?\Play it! response:	Play it, Soul!
context: Cheap copies...\What a pity!\You ran away again...\Did it go as planned?\Release, Seven People's Resonance Chain!\Concert of Creation and Destruction?\Play it!\Play it, Soul! response:	Don't look at everything with solemn eyes!
context: What a pity!\You ran away again...\Did it go as planned?\Release, Seven People's Resonance Chain!\Concert of Creation and Destruction?\Play it!\Play it, Soul!\Don't look at everything with solemn eyes! response:	You think you are living cool?
context: You ran away again...\Did it go as planned?\Release, Seven People's Resonance Chain!\Concert of Creation and Destruction?\Play it!\Play it, Soul!\Don't look at everything with solemn eyes!\You think you are living cool? response:	Idiot, I won't forgive you if you fail.
context: Did it go as planned?\Release, Seven People's Resonance Chain!\Concert of Creation and Destruction?\Play it!\Play it, Soul!\Don't look at everything with solemn eyes!\You think you are living cool?\Idiot, I won't forgive you if you fail. response:	Is your boiling blood gonna overflow?
context: Release, Seven People's Resonance Chain!\Concert of Creation and Destruction?\Play it!\Play it, Soul!\Don't look at everything with solemn eyes!\You think you are living cool?\Idiot, I won't forgive you if you fail.\Is your boiling blood gonna overflow? response:	Play it!
context: Concert of Creation and Destruction?\Play it!\Play it, Soul!\Don't look at everything with solemn eyes!\You think you are living cool?\Idiot, I won't forgive you if you fail.\Is your boiling blood gonna overflow?\Play it! response:	One more,
context: Play it!\Play it, Soul!\Don't look at everything with solemn eyes!\You think you are living cool?\Idiot, I won't forgive you if you fail.\Is your boiling blood gonna overflow?\Play it!\One more, response:	Don't look at everything so objectively!
context: Play it, Soul!\Don't look at everything with solemn eyes!\You think you are living cool?\Idiot, I won't forgive you if you fail.\Is your boiling blood gonna overflow?\Play it!\One more,\Don't look at everything so objectively! response:	Who do you think you are, you idiot?
context: Don't look at everything with solemn eyes!\You think you are living cool?\Idiot, I won't forgive you if you fail.\Is your boiling blood gonna overflow?\Play it!\One more,\Don't look at everything so objectively!\Who do you think you are, you idiot? response:	Your soul's going to fall apart.
context: You think you are living cool?\Idiot, I won't forgive you if you fail.\Is your boiling blood gonna overflow?\Play it!\One more,\Don't look at everything so objectively!\Who do you think you are, you idiot?\Your soul's going to fall apart. response:	Look!
context: Idiot, I won't forgive you if you fail.\Is your boiling blood gonna overflow?\Play it!\One more,\Don't look at everything so objectively!\Who do you think you are, you idiot?\Your soul's going to fall apart.\Look! response:	Your soul isn't doing anything!
context: Is your boiling blood gonna overflow?\Play it!\One more,\Don't look at everything so objectively!\Who do you think you are, you idiot?\Your soul's going to fall apart.\Look!\Your soul isn't doing anything! response:	It's going to waste!
context: Play it!\One more,\Don't look at everything so objectively!\Who do you think you are, you idiot?\Your soul's going to fall apart.\Look!\Your soul isn't doing anything!\It's going to waste! response:	How boring is that?!
context: One more,\Don't look at everything so objectively!\Who do you think you are, you idiot?\Your soul's going to fall apart.\Look!\Your soul isn't doing anything!\It's going to waste!\How boring is that?! response:	Come on, let's have some fun.
context: Don't look at everything so objectively!\Who do you think you are, you idiot?\Your soul's going to fall apart.\Look!\Your soul isn't doing anything!\It's going to waste!\How boring is that?!\Come on, let's have some fun. response:	Looking at the world through the glasses of cynicism...
context: Who do you think you are, you idiot?\Your soul's going to fall apart.\Look!\Your soul isn't doing anything!\It's going to waste!\How boring is that?!\Come on, let's have some fun.\Looking at the world through the glasses of cynicism... response:	It's not happy, not fun, but it's sad. your soul cries!
context: Your soul's going to fall apart.\Look!\Your soul isn't doing anything!\It's going to waste!\How boring is that?!\Come on, let's have some fun.\Looking at the world through the glasses of cynicism...\It's not happy, not fun, but it's sad. your soul cries! response:	Play!
context: Look!\Your soul isn't doing anything!\It's going to waste!\How boring is that?!\Come on, let's have some fun.\Looking at the world through the glasses of cynicism...\It's not happy, not fun, but it's sad. your soul cries!\Play! response:	Play it!
context: Your soul isn't doing anything!\It's going to waste!\How boring is that?!\Come on, let's have some fun.\Looking at the world through the glasses of cynicism...\It's not happy, not fun, but it's sad. your soul cries!\Play!\Play it! response:	Dote on it!
context: It's going to waste!\How boring is that?!\Come on, let's have some fun.\Looking at the world through the glasses of cynicism...\It's not happy, not fun, but it's sad. your soul cries!\Play!\Play it!\Dote on it! response:	Let's play, Soul!
context: How boring is that?!\Come on, let's have some fun.\Looking at the world through the glasses of cynicism...\It's not happy, not fun, but it's sad. your soul cries!\Play!\Play it!\Dote on it!\Let's play, Soul! response:	It's your time.
context: Come on, let's have some fun.\Looking at the world through the glasses of cynicism...\It's not happy, not fun, but it's sad. your soul cries!\Play!\Play it!\Dote on it!\Let's play, Soul!\It's your time. response:	Play it!
context: Looking at the world through the glasses of cynicism...\It's not happy, not fun, but it's sad. your soul cries!\Play!\Play it!\Dote on it!\Let's play, Soul!\It's your time.\Play it! response:	Just play it, now!
context: It's not happy, not fun, but it's sad. your soul cries!\Play!\Play it!\Dote on it!\Let's play, Soul!\It's your time.\Play it!\Just play it, now! response:	Playyy it!
context: Play!\Play it!\Dote on it!\Let's play, Soul!\It's your time.\Play it!\Just play it, now!\Playyy it! response:	A-Amazing!
context: Play it!\Dote on it!\Let's play, Soul!\It's your time.\Play it!\Just play it, now!\Playyy it!\A-Amazing! response:	Our wavelengths are being connected.
context: Dote on it!\Let's play, Soul!\It's your time.\Play it!\Just play it, now!\Playyy it!\A-Amazing!\Our wavelengths are being connected. response:	This is...
context: Let's play, Soul!\It's your time.\Play it!\Just play it, now!\Playyy it!\A-Amazing!\Our wavelengths are being connected.\This is... response:	Chain Resonance!
context: It's your time.\Play it!\Just play it, now!\Playyy it!\A-Amazing!\Our wavelengths are being connected.\This is...\Chain Resonance! response:	Die!
context: Play it!\Just play it, now!\Playyy it!\A-Amazing!\Our wavelengths are being connected.\This is...\Chain Resonance!\Die! response:	How dare you!
context: Just play it, now!\Playyy it!\A-Amazing!\Our wavelengths are being connected.\This is...\Chain Resonance!\Die!\How dare you! response:	Now It's our turn!
context: Playyy it!\A-Amazing!\Our wavelengths are being connected.\This is...\Chain Resonance!\Die!\How dare you!\Now It's our turn! response:	Don't make me laugh!
context: A-Amazing!\Our wavelengths are being connected.\This is...\Chain Resonance!\Die!\How dare you!\Now It's our turn!\Don't make me laugh! response:	If we can attack him from the left...
context: Our wavelengths are being connected.\This is...\Chain Resonance!\Die!\How dare you!\Now It's our turn!\Don't make me laugh!\If we can attack him from the left... response:	What? They're moving differently than before!
context: This is...\Chain Resonance!\Die!\How dare you!\Now It's our turn!\Don't make me laugh!\If we can attack him from the left...\What? They're moving differently than before! response:	How could I...
context: Chain Resonance!\Die!\How dare you!\Now It's our turn!\Don't make me laugh!\If we can attack him from the left...\What? They're moving differently than before!\How could I... response:	I can't keep up!
context: Die!\How dare you!\Now It's our turn!\Don't make me laugh!\If we can attack him from the left...\What? They're moving differently than before!\How could I...\I can't keep up! response:	How could their movements be so different?
context: How dare you!\Now It's our turn!\Don't make me laugh!\If we can attack him from the left...\What? They're moving differently than before!\How could I...\I can't keep up!\How could their movements be so different? response:	My hundred-years body was the toughest!
context: Now It's our turn!\Don't make me laugh!\If we can attack him from the left...\What? They're moving differently than before!\How could I...\I can't keep up!\How could their movements be so different?\My hundred-years body was the toughest! response:	Black Star!
context: Don't make me laugh!\If we can attack him from the left...\What? They're moving differently than before!\How could I...\I can't keep up!\How could their movements be so different?\My hundred-years body was the toughest!\Black Star! response:	Tsubaki!
context: If we can attack him from the left...\What? They're moving differently than before!\How could I...\I can't keep up!\How could their movements be so different?\My hundred-years body was the toughest!\Black Star!\Tsubaki! response:	Soul Resonance!
context: What? They're moving differently than before!\How could I...\I can't keep up!\How could their movements be so different?\My hundred-years body was the toughest!\Black Star!\Tsubaki!\Soul Resonance! response:	Uh?
context: How could I...\I can't keep up!\How could their movements be so different?\My hundred-years body was the toughest!\Black Star!\Tsubaki!\Soul Resonance!\Uh? response:	Because of Soul our resonance is rising!
context: I can't keep up!\How could their movements be so different?\My hundred-years body was the toughest!\Black Star!\Tsubaki!\Soul Resonance!\Uh?\Because of Soul our resonance is rising! response:	But if it keeps going up while in Fay Blade Mode...
context: How could their movements be so different?\My hundred-years body was the toughest!\Black Star!\Tsubaki!\Soul Resonance!\Uh?\Because of Soul our resonance is rising!\But if it keeps going up while in Fay Blade Mode... response:	What...?! The shadows are...!
context: My hundred-years body was the toughest!\Black Star!\Tsubaki!\Soul Resonance!\Uh?\Because of Soul our resonance is rising!\But if it keeps going up while in Fay Blade Mode...\What...?! The shadows are...! response:	Take him there, Tsubaki!
context: Black Star!\Tsubaki!\Soul Resonance!\Uh?\Because of Soul our resonance is rising!\But if it keeps going up while in Fay Blade Mode...\What...?! The shadows are...!\Take him there, Tsubaki! response:	Shadow Star: Endgame Cleave!
context: Tsubaki!\Soul Resonance!\Uh?\Because of Soul our resonance is rising!\But if it keeps going up while in Fay Blade Mode...\What...?! The shadows are...!\Take him there, Tsubaki!\Shadow Star: Endgame Cleave! response:	How is it?
context: Soul Resonance!\Uh?\Because of Soul our resonance is rising!\But if it keeps going up while in Fay Blade Mode...\What...?! The shadows are...!\Take him there, Tsubaki!\Shadow Star: Endgame Cleave!\How is it? response:	Tsubaki!
context: Uh?\Because of Soul our resonance is rising!\But if it keeps going up while in Fay Blade Mode...\What...?! The shadows are...!\Take him there, Tsubaki!\Shadow Star: Endgame Cleave!\How is it?\Tsubaki! response:	Release Fay Blade Mode!
context: Because of Soul our resonance is rising!\But if it keeps going up while in Fay Blade Mode...\What...?! The shadows are...!\Take him there, Tsubaki!\Shadow Star: Endgame Cleave!\How is it?\Tsubaki!\Release Fay Blade Mode! response:	Okay!
context: But if it keeps going up while in Fay Blade Mode...\What...?! The shadows are...!\Take him there, Tsubaki!\Shadow Star: Endgame Cleave!\How is it?\Tsubaki!\Release Fay Blade Mode!\Okay! response:	Damn you!!!
context: What...?! The shadows are...!\Take him there, Tsubaki!\Shadow Star: Endgame Cleave!\How is it?\Tsubaki!\Release Fay Blade Mode!\Okay!\Damn you!!! response:	Kid!
context: Take him there, Tsubaki!\Shadow Star: Endgame Cleave!\How is it?\Tsubaki!\Release Fay Blade Mode!\Okay!\Damn you!!!\Kid! response:	Resonance Rate stable! 2.4 percent.
context: Shadow Star: Endgame Cleave!\How is it?\Tsubaki!\Release Fay Blade Mode!\Okay!\Damn you!!!\Kid!\Resonance Rate stable! 2.4 percent. response:	Soul Wavelength charge complete the black needle!
context: How is it?\Tsubaki!\Release Fay Blade Mode!\Okay!\Damn you!!!\Kid!\Resonance Rate stable! 2.4 percent.\Soul Wavelength charge complete the black needle! response:	In the end your body of steel has been broken!
context: Tsubaki!\Release Fay Blade Mode!\Okay!\Damn you!!!\Kid!\Resonance Rate stable! 2.4 percent.\Soul Wavelength charge complete the black needle!\In the end your body of steel has been broken! response:	Feedback in 5 seconds
context: Release Fay Blade Mode!\Okay!\Damn you!!!\Kid!\Resonance Rate stable! 2.4 percent.\Soul Wavelength charge complete the black needle!\In the end your body of steel has been broken!\Feedback in 5 seconds response:	Death Cannon!
