context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: I'm sure you've heard, but apparently the Queen of Witches from the Witches' Forest\has cured Asta's arms.\Such wonderful news. I was so worried, I couldn't slee\I mean, never mind!\I had no trouble sleeping at all!\I mean, you two were so worried, but I'm sure you're both relieved now.\I wasn't worried about him.\Neither was I! response:	But Klaus, you were dumping water over yourself every night and praying for Asta.
context: has cured Asta's arms.\Such wonderful news. I was so worried, I couldn't slee\I mean, never mind!\I had no trouble sleeping at all!\I mean, you two were so worried, but I'm sure you're both relieved now.\I wasn't worried about him.\Neither was I!\But Klaus, you were dumping water over yourself every night and praying for Asta. response:	May Asta's arms get better! May Asta's arms get better!
context: Such wonderful news. I was so worried, I couldn't slee\I mean, never mind!\I had no trouble sleeping at all!\I mean, you two were so worried, but I'm sure you're both relieved now.\I wasn't worried about him.\Neither was I!\But Klaus, you were dumping water over yourself every night and praying for Asta.\May Asta's arms get better! May Asta's arms get better! response:	H-How did you know that?!
context: I mean, never mind!\I had no trouble sleeping at all!\I mean, you two were so worried, but I'm sure you're both relieved now.\I wasn't worried about him.\Neither was I!\But Klaus, you were dumping water over yourself every night and praying for Asta.\May Asta's arms get better! May Asta's arms get better!\H-How did you know that?! response:	I was also going to pray, but you were already ther
context: I had no trouble sleeping at all!\I mean, you two were so worried, but I'm sure you're both relieved now.\I wasn't worried about him.\Neither was I!\But Klaus, you were dumping water over yourself every night and praying for Asta.\May Asta's arms get better! May Asta's arms get better!\H-How did you know that?!\I was also going to pray, but you were already ther response:	I mean, never mind! I didn't see a thing!
context: I mean, you two were so worried, but I'm sure you're both relieved now.\I wasn't worried about him.\Neither was I!\But Klaus, you were dumping water over yourself every night and praying for Asta.\May Asta's arms get better! May Asta's arms get better!\H-How did you know that?!\I was also going to pray, but you were already ther\I mean, never mind! I didn't see a thing! response:	I didn't, either! I didn't douse myself with water and pray!
context: I wasn't worried about him.\Neither was I!\But Klaus, you were dumping water over yourself every night and praying for Asta.\May Asta's arms get better! May Asta's arms get better!\H-How did you know that?!\I was also going to pray, but you were already ther\I mean, never mind! I didn't see a thing!\I didn't, either! I didn't douse myself with water and pray! response:	Not a chan
context: Neither was I!\But Klaus, you were dumping water over yourself every night and praying for Asta.\May Asta's arms get better! May Asta's arms get better!\H-How did you know that?!\I was also going to pray, but you were already ther\I mean, never mind! I didn't see a thing!\I didn't, either! I didn't douse myself with water and pray!\Not a chan response:	Ahem!
context: But Klaus, you were dumping water over yourself every night and praying for Asta.\May Asta's arms get better! May Asta's arms get better!\H-How did you know that?!\I was also going to pray, but you were already ther\I mean, never mind! I didn't see a thing!\I didn't, either! I didn't douse myself with water and pray!\Not a chan\Ahem! response:	I'm sure you know why I called you two here.
context: May Asta's arms get better! May Asta's arms get better!\H-How did you know that?!\I was also going to pray, but you were already ther\I mean, never mind! I didn't see a thing!\I didn't, either! I didn't douse myself with water and pray!\Not a chan\Ahem!\I'm sure you know why I called you two here. response:	You got serious so suddenly.
context: H-How did you know that?!\I was also going to pray, but you were already ther\I mean, never mind! I didn't see a thing!\I didn't, either! I didn't douse myself with water and pray!\Not a chan\Ahem!\I'm sure you know why I called you two here.\You got serious so suddenly. response:	This is about the Eye of the Midnight Sun.
context: I was also going to pray, but you were already ther\I mean, never mind! I didn't see a thing!\I didn't, either! I didn't douse myself with water and pray!\Not a chan\Ahem!\I'm sure you know why I called you two here.\You got serious so suddenly.\This is about the Eye of the Midnight Sun. response:	They showed up in the Witches' Forest and attempted to take the magic stone
context: I mean, never mind! I didn't see a thing!\I didn't, either! I didn't douse myself with water and pray!\Not a chan\Ahem!\I'm sure you know why I called you two here.\You got serious so suddenly.\This is about the Eye of the Midnight Sun.\They showed up in the Witches' Forest and attempted to take the magic stone response:	that belonged to the Queen of Witches.
context: I didn't, either! I didn't douse myself with water and pray!\Not a chan\Ahem!\I'm sure you know why I called you two here.\You got serious so suddenly.\This is about the Eye of the Midnight Sun.\They showed up in the Witches' Forest and attempted to take the magic stone\that belonged to the Queen of Witches. response:	Thankfully, Asta and the others faced them and were able to obtain the magic stone.
context: Not a chan\Ahem!\I'm sure you know why I called you two here.\You got serious so suddenly.\This is about the Eye of the Midnight Sun.\They showed up in the Witches' Forest and attempted to take the magic stone\that belonged to the Queen of Witches.\Thankfully, Asta and the others faced them and were able to obtain the magic stone. response:	Asta's amazing, as always.
context: Ahem!\I'm sure you know why I called you two here.\You got serious so suddenly.\This is about the Eye of the Midnight Sun.\They showed up in the Witches' Forest and attempted to take the magic stone\that belonged to the Queen of Witches.\Thankfully, Asta and the others faced them and were able to obtain the magic stone.\Asta's amazing, as always. response:	We don't know when or where we might end up fighting the Eye of the Midnight Sun.
context: I'm sure you know why I called you two here.\You got serious so suddenly.\This is about the Eye of the Midnight Sun.\They showed up in the Witches' Forest and attempted to take the magic stone\that belonged to the Queen of Witches.\Thankfully, Asta and the others faced them and were able to obtain the magic stone.\Asta's amazing, as always.\We don't know when or where we might end up fighting the Eye of the Midnight Sun. response:	And that's why... we're going to have an Eye of the Midnight Sun study session!
context: You got serious so suddenly.\This is about the Eye of the Midnight Sun.\They showed up in the Witches' Forest and attempted to take the magic stone\that belonged to the Queen of Witches.\Thankfully, Asta and the others faced them and were able to obtain the magic stone.\Asta's amazing, as always.\We don't know when or where we might end up fighting the Eye of the Midnight Sun.\And that's why... we're going to have an Eye of the Midnight Sun study session! response:	First, Yuno, tell me everything you know about the Eye of the Midnight Sun!
context: This is about the Eye of the Midnight Sun.\They showed up in the Witches' Forest and attempted to take the magic stone\that belonged to the Queen of Witches.\Thankfully, Asta and the others faced them and were able to obtain the magic stone.\Asta's amazing, as always.\We don't know when or where we might end up fighting the Eye of the Midnight Sun.\And that's why... we're going to have an Eye of the Midnight Sun study session!\First, Yuno, tell me everything you know about the Eye of the Midnight Sun! response:	What I know?
context: They showed up in the Witches' Forest and attempted to take the magic stone\that belonged to the Queen of Witches.\Thankfully, Asta and the others faced them and were able to obtain the magic stone.\Asta's amazing, as always.\We don't know when or where we might end up fighting the Eye of the Midnight Sun.\And that's why... we're going to have an Eye of the Midnight Sun study session!\First, Yuno, tell me everything you know about the Eye of the Midnight Sun!\What I know? response:	Well, they suddenly attacked the royal capital.
context: that belonged to the Queen of Witches.\Thankfully, Asta and the others faced them and were able to obtain the magic stone.\Asta's amazing, as always.\We don't know when or where we might end up fighting the Eye of the Midnight Sun.\And that's why... we're going to have an Eye of the Midnight Sun study session!\First, Yuno, tell me everything you know about the Eye of the Midnight Sun!\What I know?\Well, they suddenly attacked the royal capital. response:	We Magic Knights went to face them.
context: Thankfully, Asta and the others faced them and were able to obtain the magic stone.\Asta's amazing, as always.\We don't know when or where we might end up fighting the Eye of the Midnight Sun.\And that's why... we're going to have an Eye of the Midnight Sun study session!\First, Yuno, tell me everything you know about the Eye of the Midnight Sun!\What I know?\Well, they suddenly attacked the royal capital.\We Magic Knights went to face them. response:	See if you can take my magic!
context: Asta's amazing, as always.\We don't know when or where we might end up fighting the Eye of the Midnight Sun.\And that's why... we're going to have an Eye of the Midnight Sun study session!\First, Yuno, tell me everything you know about the Eye of the Midnight Sun!\What I know?\Well, they suddenly attacked the royal capital.\We Magic Knights went to face them.\See if you can take my magic! response:	Flame Magic: Spiral Flames!
context: We don't know when or where we might end up fighting the Eye of the Midnight Sun.\And that's why... we're going to have an Eye of the Midnight Sun study session!\First, Yuno, tell me everything you know about the Eye of the Midnight Sun!\What I know?\Well, they suddenly attacked the royal capital.\We Magic Knights went to face them.\See if you can take my magic!\Flame Magic: Spiral Flames! response:	Flame Magic: Sol Linea!
context: And that's why... we're going to have an Eye of the Midnight Sun study session!\First, Yuno, tell me everything you know about the Eye of the Midnight Sun!\What I know?\Well, they suddenly attacked the royal capital.\We Magic Knights went to face them.\See if you can take my magic!\Flame Magic: Spiral Flames!\Flame Magic: Sol Linea! response:	Steel Creation Magic: Fierce Spiral Lance!
context: First, Yuno, tell me everything you know about the Eye of the Midnight Sun!\What I know?\Well, they suddenly attacked the royal capital.\We Magic Knights went to face them.\See if you can take my magic!\Flame Magic: Spiral Flames!\Flame Magic: Sol Linea!\Steel Creation Magic: Fierce Spiral Lance! response:	Glass Creation Magic: Verre Fleur!
context: What I know?\Well, they suddenly attacked the royal capital.\We Magic Knights went to face them.\See if you can take my magic!\Flame Magic: Spiral Flames!\Flame Magic: Sol Linea!\Steel Creation Magic: Fierce Spiral Lance!\Glass Creation Magic: Verre Fleur! response:	Sand Creation Magic: Sand-Armored Heavy Guard!
context: Well, they suddenly attacked the royal capital.\We Magic Knights went to face them.\See if you can take my magic!\Flame Magic: Spiral Flames!\Flame Magic: Sol Linea!\Steel Creation Magic: Fierce Spiral Lance!\Glass Creation Magic: Verre Fleur!\Sand Creation Magic: Sand-Armored Heavy Guard! response:	If you're hurt, please come see me!
context: We Magic Knights went to face them.\See if you can take my magic!\Flame Magic: Spiral Flames!\Flame Magic: Sol Linea!\Steel Creation Magic: Fierce Spiral Lance!\Glass Creation Magic: Verre Fleur!\Sand Creation Magic: Sand-Armored Heavy Guard!\If you're hurt, please come see me! response:	Earth Creation Magic: Raging Mother Goddess!
context: See if you can take my magic!\Flame Magic: Spiral Flames!\Flame Magic: Sol Linea!\Steel Creation Magic: Fierce Spiral Lance!\Glass Creation Magic: Verre Fleur!\Sand Creation Magic: Sand-Armored Heavy Guard!\If you're hurt, please come see me!\Earth Creation Magic: Raging Mother Goddess! response:	I will not allow anyone to touch me.
context: Flame Magic: Spiral Flames!\Flame Magic: Sol Linea!\Steel Creation Magic: Fierce Spiral Lance!\Glass Creation Magic: Verre Fleur!\Sand Creation Magic: Sand-Armored Heavy Guard!\If you're hurt, please come see me!\Earth Creation Magic: Raging Mother Goddess!\I will not allow anyone to touch me. response:	Briar Creation Magic: Corpse-Hunting Briar Trees!
context: Flame Magic: Sol Linea!\Steel Creation Magic: Fierce Spiral Lance!\Glass Creation Magic: Verre Fleur!\Sand Creation Magic: Sand-Armored Heavy Guard!\If you're hurt, please come see me!\Earth Creation Magic: Raging Mother Goddess!\I will not allow anyone to touch me.\Briar Creation Magic: Corpse-Hunting Briar Trees! response:	Water Creation Magic: Slashing Sea Serpent!
context: Steel Creation Magic: Fierce Spiral Lance!\Glass Creation Magic: Verre Fleur!\Sand Creation Magic: Sand-Armored Heavy Guard!\If you're hurt, please come see me!\Earth Creation Magic: Raging Mother Goddess!\I will not allow anyone to touch me.\Briar Creation Magic: Corpse-Hunting Briar Trees!\Water Creation Magic: Slashing Sea Serpent! response:	Mist Magic: Solid Mist Clones!
context: Glass Creation Magic: Verre Fleur!\Sand Creation Magic: Sand-Armored Heavy Guard!\If you're hurt, please come see me!\Earth Creation Magic: Raging Mother Goddess!\I will not allow anyone to touch me.\Briar Creation Magic: Corpse-Hunting Briar Trees!\Water Creation Magic: Slashing Sea Serpent!\Mist Magic: Solid Mist Clones! response:	Accept your punishment.
context: Sand Creation Magic: Sand-Armored Heavy Guard!\If you're hurt, please come see me!\Earth Creation Magic: Raging Mother Goddess!\I will not allow anyone to touch me.\Briar Creation Magic: Corpse-Hunting Briar Trees!\Water Creation Magic: Slashing Sea Serpent!\Mist Magic: Solid Mist Clones!\Accept your punishment. response:	Mercury Magic: Rain of Silver.
context: If you're hurt, please come see me!\Earth Creation Magic: Raging Mother Goddess!\I will not allow anyone to touch me.\Briar Creation Magic: Corpse-Hunting Briar Trees!\Water Creation Magic: Slashing Sea Serpent!\Mist Magic: Solid Mist Clones!\Accept your punishment.\Mercury Magic: Rain of Silver. response:	Punishment for the crime of daring to threaten the people
context: Earth Creation Magic: Raging Mother Goddess!\I will not allow anyone to touch me.\Briar Creation Magic: Corpse-Hunting Briar Trees!\Water Creation Magic: Slashing Sea Serpent!\Mist Magic: Solid Mist Clones!\Accept your punishment.\Mercury Magic: Rain of Silver.\Punishment for the crime of daring to threaten the people response:	of this country.
context: I will not allow anyone to touch me.\Briar Creation Magic: Corpse-Hunting Briar Trees!\Water Creation Magic: Slashing Sea Serpent!\Mist Magic: Solid Mist Clones!\Accept your punishment.\Mercury Magic: Rain of Silver.\Punishment for the crime of daring to threaten the people\of this country. response:	Flame Creation Magic: Leo Rugiens!
context: Briar Creation Magic: Corpse-Hunting Briar Trees!\Water Creation Magic: Slashing Sea Serpent!\Mist Magic: Solid Mist Clones!\Accept your punishment.\Mercury Magic: Rain of Silver.\Punishment for the crime of daring to threaten the people\of this country.\Flame Creation Magic: Leo Rugiens! response:	Burn to ashes!
context: Water Creation Magic: Slashing Sea Serpent!\Mist Magic: Solid Mist Clones!\Accept your punishment.\Mercury Magic: Rain of Silver.\Punishment for the crime of daring to threaten the people\of this country.\Flame Creation Magic: Leo Rugiens!\Burn to ashes! response:	Th-They're amazing!
context: Mist Magic: Solid Mist Clones!\Accept your punishment.\Mercury Magic: Rain of Silver.\Punishment for the crime of daring to threaten the people\of this country.\Flame Creation Magic: Leo Rugiens!\Burn to ashes!\Th-They're amazing! response:	The Magic Knights!
context: Accept your punishment.\Mercury Magic: Rain of Silver.\Punishment for the crime of daring to threaten the people\of this country.\Flame Creation Magic: Leo Rugiens!\Burn to ashes!\Th-They're amazing!\The Magic Knights! response:	They're so powerful!
context: Mercury Magic: Rain of Silver.\Punishment for the crime of daring to threaten the people\of this country.\Flame Creation Magic: Leo Rugiens!\Burn to ashes!\Th-They're amazing!\The Magic Knights!\They're so powerful! response:	Let me just tell you one thing about me.
context: Punishment for the crime of daring to threaten the people\of this country.\Flame Creation Magic: Leo Rugiens!\Burn to ashes!\Th-They're amazing!\The Magic Knights!\They're so powerful!\Let me just tell you one thing about me. response:	hate losing more than anything else!
context: of this country.\Flame Creation Magic: Leo Rugiens!\Burn to ashes!\Th-They're amazing!\The Magic Knights!\They're so powerful!\Let me just tell you one thing about me.\hate losing more than anything else! response:	Wind Spirit Magic: Sylph's Breath!
context: Flame Creation Magic: Leo Rugiens!\Burn to ashes!\Th-They're amazing!\The Magic Knights!\They're so powerful!\Let me just tell you one thing about me.\hate losing more than anything else!\Wind Spirit Magic: Sylph's Breath! response:	But what the enemy was truly after
context: Burn to ashes!\Th-They're amazing!\The Magic Knights!\They're so powerful!\Let me just tell you one thing about me.\hate losing more than anything else!\Wind Spirit Magic: Sylph's Breath!\But what the enemy was truly after response:	was the captain of the Crimson Lion Kings, Fuegoleon Vermillion.
context: Th-They're amazing!\The Magic Knights!\They're so powerful!\Let me just tell you one thing about me.\hate losing more than anything else!\Wind Spirit Magic: Sylph's Breath!\But what the enemy was truly after\was the captain of the Crimson Lion Kings, Fuegoleon Vermillion. response:	You're...
context: The Magic Knights!\They're so powerful!\Let me just tell you one thing about me.\hate losing more than anything else!\Wind Spirit Magic: Sylph's Breath!\But what the enemy was truly after\was the captain of the Crimson Lion Kings, Fuegoleon Vermillion.\You're... response:	I see...
context: They're so powerful!\Let me just tell you one thing about me.\hate losing more than anything else!\Wind Spirit Magic: Sylph's Breath!\But what the enemy was truly after\was the captain of the Crimson Lion Kings, Fuegoleon Vermillion.\You're...\I see... response:	Despite how strong Fuegoleon is, we don't know when he'll wake up.
context: Let me just tell you one thing about me.\hate losing more than anything else!\Wind Spirit Magic: Sylph's Breath!\But what the enemy was truly after\was the captain of the Crimson Lion Kings, Fuegoleon Vermillion.\You're...\I see...\Despite how strong Fuegoleon is, we don't know when he'll wake up. response:	That was a miscalculation on my part.
context: hate losing more than anything else!\Wind Spirit Magic: Sylph's Breath!\But what the enemy was truly after\was the captain of the Crimson Lion Kings, Fuegoleon Vermillion.\You're...\I see...\Despite how strong Fuegoleon is, we don't know when he'll wake up.\That was a miscalculation on my part. response:	No, this was due to our inexperience.
context: Wind Spirit Magic: Sylph's Breath!\But what the enemy was truly after\was the captain of the Crimson Lion Kings, Fuegoleon Vermillion.\You're...\I see...\Despite how strong Fuegoleon is, we don't know when he'll wake up.\That was a miscalculation on my part.\No, this was due to our inexperience. response:	We've confirmed that the pendant Fuegoleon was wearing is missing.
context: But what the enemy was truly after\was the captain of the Crimson Lion Kings, Fuegoleon Vermillion.\You're...\I see...\Despite how strong Fuegoleon is, we don't know when he'll wake up.\That was a miscalculation on my part.\No, this was due to our inexperience.\We've confirmed that the pendant Fuegoleon was wearing is missing. response:	The jewels embedded into that stone slab...
context: was the captain of the Crimson Lion Kings, Fuegoleon Vermillion.\You're...\I see...\Despite how strong Fuegoleon is, we don't know when he'll wake up.\That was a miscalculation on my part.\No, this was due to our inexperience.\We've confirmed that the pendant Fuegoleon was wearing is missing.\The jewels embedded into that stone slab... response:	Next, the Eye of the Midnight Sun appeared near the town of Nean.
context: You're...\I see...\Despite how strong Fuegoleon is, we don't know when he'll wake up.\That was a miscalculation on my part.\No, this was due to our inexperience.\We've confirmed that the pendant Fuegoleon was wearing is missing.\The jewels embedded into that stone slab...\Next, the Eye of the Midnight Sun appeared near the town of Nean. response:	Asta and a few others who were on break met them there.
context: I see...\Despite how strong Fuegoleon is, we don't know when he'll wake up.\That was a miscalculation on my part.\No, this was due to our inexperience.\We've confirmed that the pendant Fuegoleon was wearing is missing.\The jewels embedded into that stone slab...\Next, the Eye of the Midnight Sun appeared near the town of Nean.\Asta and a few others who were on break met them there. response:	It appears that Asta was fated to cross paths with the Eye of the Midnight Sun.
context: Despite how strong Fuegoleon is, we don't know when he'll wake up.\That was a miscalculation on my part.\No, this was due to our inexperience.\We've confirmed that the pendant Fuegoleon was wearing is missing.\The jewels embedded into that stone slab...\Next, the Eye of the Midnight Sun appeared near the town of Nean.\Asta and a few others who were on break met them there.\It appears that Asta was fated to cross paths with the Eye of the Midnight Sun. response:	In Nean, the leader of the Eye of the Midnight Sun, Licht, and...
context: That was a miscalculation on my part.\No, this was due to our inexperience.\We've confirmed that the pendant Fuegoleon was wearing is missing.\The jewels embedded into that stone slab...\Next, the Eye of the Midnight Sun appeared near the town of Nean.\Asta and a few others who were on break met them there.\It appears that Asta was fated to cross paths with the Eye of the Midnight Sun.\In Nean, the leader of the Eye of the Midnight Sun, Licht, and... response:	Allow me to introduce them.
context: No, this was due to our inexperience.\We've confirmed that the pendant Fuegoleon was wearing is missing.\The jewels embedded into that stone slab...\Next, the Eye of the Midnight Sun appeared near the town of Nean.\Asta and a few others who were on break met them there.\It appears that Asta was fated to cross paths with the Eye of the Midnight Sun.\In Nean, the leader of the Eye of the Midnight Sun, Licht, and...\Allow me to introduce them. response:	They are the strongest three in the Eye of the Midnight Sun.
context: We've confirmed that the pendant Fuegoleon was wearing is missing.\The jewels embedded into that stone slab...\Next, the Eye of the Midnight Sun appeared near the town of Nean.\Asta and a few others who were on break met them there.\It appears that Asta was fated to cross paths with the Eye of the Midnight Sun.\In Nean, the leader of the Eye of the Midnight Sun, Licht, and...\Allow me to introduce them.\They are the strongest three in the Eye of the Midnight Sun. response:	The Third Eye!
context: The jewels embedded into that stone slab...\Next, the Eye of the Midnight Sun appeared near the town of Nean.\Asta and a few others who were on break met them there.\It appears that Asta was fated to cross paths with the Eye of the Midnight Sun.\In Nean, the leader of the Eye of the Midnight Sun, Licht, and...\Allow me to introduce them.\They are the strongest three in the Eye of the Midnight Sun.\The Third Eye! response:	Third Eye
context: Next, the Eye of the Midnight Sun appeared near the town of Nean.\Asta and a few others who were on break met them there.\It appears that Asta was fated to cross paths with the Eye of the Midnight Sun.\In Nean, the leader of the Eye of the Midnight Sun, Licht, and...\Allow me to introduce them.\They are the strongest three in the Eye of the Midnight Sun.\The Third Eye!\Third Eye response:	With a name meaning the opposite of faith, Raia the Disloyal.
context: Asta and a few others who were on break met them there.\It appears that Asta was fated to cross paths with the Eye of the Midnight Sun.\In Nean, the leader of the Eye of the Midnight Sun, Licht, and...\Allow me to introduce them.\They are the strongest three in the Eye of the Midnight Sun.\The Third Eye!\Third Eye\With a name meaning the opposite of faith, Raia the Disloyal. response:	Raia the Disloyal
context: It appears that Asta was fated to cross paths with the Eye of the Midnight Sun.\In Nean, the leader of the Eye of the Midnight Sun, Licht, and...\Allow me to introduce them.\They are the strongest three in the Eye of the Midnight Sun.\The Third Eye!\Third Eye\With a name meaning the opposite of faith, Raia the Disloyal.\Raia the Disloyal response:	With a name meaning the opposite of hope, Vetto the Despair.
context: In Nean, the leader of the Eye of the Midnight Sun, Licht, and...\Allow me to introduce them.\They are the strongest three in the Eye of the Midnight Sun.\The Third Eye!\Third Eye\With a name meaning the opposite of faith, Raia the Disloyal.\Raia the Disloyal\With a name meaning the opposite of hope, Vetto the Despair. response:	Vetto the Despair
context: Allow me to introduce them.\They are the strongest three in the Eye of the Midnight Sun.\The Third Eye!\Third Eye\With a name meaning the opposite of faith, Raia the Disloyal.\Raia the Disloyal\With a name meaning the opposite of hope, Vetto the Despair.\Vetto the Despair response:	And with a name meaning the opposite of love, Fana the Hateful.
context: They are the strongest three in the Eye of the Midnight Sun.\The Third Eye!\Third Eye\With a name meaning the opposite of faith, Raia the Disloyal.\Raia the Disloyal\With a name meaning the opposite of hope, Vetto the Despair.\Vetto the Despair\And with a name meaning the opposite of love, Fana the Hateful. response:	Fana the Hateful
context: The Third Eye!\Third Eye\With a name meaning the opposite of faith, Raia the Disloyal.\Raia the Disloyal\With a name meaning the opposite of hope, Vetto the Despair.\Vetto the Despair\And with a name meaning the opposite of love, Fana the Hateful.\Fana the Hateful response:	I think it's about time we end this.
context: Third Eye\With a name meaning the opposite of faith, Raia the Disloyal.\Raia the Disloyal\With a name meaning the opposite of hope, Vetto the Despair.\Vetto the Despair\And with a name meaning the opposite of love, Fana the Hateful.\Fana the Hateful\I think it's about time we end this. response:	Die.
context: With a name meaning the opposite of faith, Raia the Disloyal.\Raia the Disloyal\With a name meaning the opposite of hope, Vetto the Despair.\Vetto the Despair\And with a name meaning the opposite of love, Fana the Hateful.\Fana the Hateful\I think it's about time we end this.\Die. response:	Spirit Magic: Salamander's Breath.
context: Raia the Disloyal\With a name meaning the opposite of hope, Vetto the Despair.\Vetto the Despair\And with a name meaning the opposite of love, Fana the Hateful.\Fana the Hateful\I think it's about time we end this.\Die.\Spirit Magic: Salamander's Breath. response:	Despite how powerful Captain Yami is,
context: With a name meaning the opposite of hope, Vetto the Despair.\Vetto the Despair\And with a name meaning the opposite of love, Fana the Hateful.\Fana the Hateful\I think it's about time we end this.\Die.\Spirit Magic: Salamander's Breath.\Despite how powerful Captain Yami is, response:	the strongest three of the Eye of the Midnight Sun gave him trouble.
context: Vetto the Despair\And with a name meaning the opposite of love, Fana the Hateful.\Fana the Hateful\I think it's about time we end this.\Die.\Spirit Magic: Salamander's Breath.\Despite how powerful Captain Yami is,\the strongest three of the Eye of the Midnight Sun gave him trouble. response:	Looks like you're having fun, Yami.
context: And with a name meaning the opposite of love, Fana the Hateful.\Fana the Hateful\I think it's about time we end this.\Die.\Spirit Magic: Salamander's Breath.\Despite how powerful Captain Yami is,\the strongest three of the Eye of the Midnight Sun gave him trouble.\Looks like you're having fun, Yami. response:	Let us play, too.
context: Fana the Hateful\I think it's about time we end this.\Die.\Spirit Magic: Salamander's Breath.\Despite how powerful Captain Yami is,\the strongest three of the Eye of the Midnight Sun gave him trouble.\Looks like you're having fun, Yami.\Let us play, too. response:	Aw, man... Another second or two, and something would've awakened in me.
context: I think it's about time we end this.\Die.\Spirit Magic: Salamander's Breath.\Despite how powerful Captain Yami is,\the strongest three of the Eye of the Midnight Sun gave him trouble.\Looks like you're having fun, Yami.\Let us play, too.\Aw, man... Another second or two, and something would've awakened in me. response:	I'm amazed you can even say those words when you look like that.
context: Die.\Spirit Magic: Salamander's Breath.\Despite how powerful Captain Yami is,\the strongest three of the Eye of the Midnight Sun gave him trouble.\Looks like you're having fun, Yami.\Let us play, too.\Aw, man... Another second or two, and something would've awakened in me.\I'm amazed you can even say those words when you look like that. response:	Honestly, how pathetic are you that you actually have to rely on us?
context: Spirit Magic: Salamander's Breath.\Despite how powerful Captain Yami is,\the strongest three of the Eye of the Midnight Sun gave him trouble.\Looks like you're having fun, Yami.\Let us play, too.\Aw, man... Another second or two, and something would've awakened in me.\I'm amazed you can even say those words when you look like that.\Honestly, how pathetic are you that you actually have to rely on us? response:	Captain Jack the Ripper from the Green Praying Mantises,
context: Despite how powerful Captain Yami is,\the strongest three of the Eye of the Midnight Sun gave him trouble.\Looks like you're having fun, Yami.\Let us play, too.\Aw, man... Another second or two, and something would've awakened in me.\I'm amazed you can even say those words when you look like that.\Honestly, how pathetic are you that you actually have to rely on us?\Captain Jack the Ripper from the Green Praying Mantises, response:	Captain Nozel Silva from the Silver Eagles,
context: the strongest three of the Eye of the Midnight Sun gave him trouble.\Looks like you're having fun, Yami.\Let us play, too.\Aw, man... Another second or two, and something would've awakened in me.\I'm amazed you can even say those words when you look like that.\Honestly, how pathetic are you that you actually have to rely on us?\Captain Jack the Ripper from the Green Praying Mantises,\Captain Nozel Silva from the Silver Eagles, response:	and Captain Charlotte Roselei from the Blue Rose Knights came to assist.
