context: Zankoku na tenshi no youni Like an angel without a sense of mercy... response:	Shonen yo shinwa ni nare...rise young boy to the heavens as a legend.
context: Mune no door wo tataitemo Tear open the door to your heart...\Watashidake wo tada mitsumete But unknowing you seem, just staring at me...\Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of... response:	Sono senaka niwa...everything that you've got behind you.
context: Watashidake wo tada mitsumete But unknowing you seem, just staring at me...\Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you. response:	Haruka mirai mezasu tameno Your wings are for seeking out...
context: Hohoenderu anata Standing there smiling serenely.\Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out... response:	Hanega arukoto...a new future that only you can search for.
context: Sotto fureru mono Desperate for something to touch...\Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for. response:	Zankoku na tenshi no thesis The cruel angel's thesis bleeds...
context: Motomeru koto ni muchu de A moment of kindness like that in a dream..\Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds... response:	Madobe kara yagate tobitatsu...through a portal like your pulsing blood.
context: Unmei sae mada shiranai Your innocent eyes as yet have no idea...\Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood. response:	Hotobashiru atsui pathos de If you should betray the chapel of your memories...
context: Itaikena hitomi...of the path your destiny will follow.\Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories... response:	Omoide wo uragiru nara...the cruel angel will enter the window of your soul.
context: Dakedo itsuka kizuku deshou But someday you'll become aware of...\Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul. response:	Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...
context: Sono senaka niwa...everything that you've got behind you.\Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend... response:	Shonen yo shinwa ni nare. Embrace the universe like a blazing star!
context: Haruka mirai mezasu tameno Your wings are for seeking out...\Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star! response:	Lucky!
context: Hanega arukoto...a new future that only you can search for.\Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Lucky! response:	I'm so lucky that I can go shopping with you today, Kaji!
context: Zankoku na tenshi no thesis The cruel angel's thesis bleeds...\Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Lucky!\I'm so lucky that I can go shopping with you today, Kaji! response:	What the?! Isn't this the swimsuit section?
context: Madobe kara yagate tobitatsu...through a portal like your pulsing blood.\Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Lucky!\I'm so lucky that I can go shopping with you today, Kaji!\What the?! Isn't this the swimsuit section? response:	What the?! Isn't this the swimsuit section? Please allow us to announce a call for a customer.
context: Hotobashiru atsui pathos de If you should betray the chapel of your memories...\Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Lucky!\I'm so lucky that I can go shopping with you today, Kaji!\What the?! Isn't this the swimsuit section?\What the?! Isn't this the swimsuit section? Please allow us to announce a call for a customer. response:	Hey! Hey! How do you like this? Please allow us to announce a call for a customer.
context: Omoide wo uragiru nara...the cruel angel will enter the window of your soul.\Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Lucky!\I'm so lucky that I can go shopping with you today, Kaji!\What the?! Isn't this the swimsuit section?\What the?! Isn't this the swimsuit section? Please allow us to announce a call for a customer.\Hey! Hey! How do you like this? Please allow us to announce a call for a customer. response:	Hey! Hey! How do you like this? Mr. Yamazaki, your friend is waiting for you.
context: Kono sora wo daite kagayaku. So boy, stand tall and embrace the fire of legend...\Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Lucky!\I'm so lucky that I can go shopping with you today, Kaji!\What the?! Isn't this the swimsuit section?\What the?! Isn't this the swimsuit section? Please allow us to announce a call for a customer.\Hey! Hey! How do you like this? Please allow us to announce a call for a customer.\Hey! Hey! How do you like this? Mr. Yamazaki, your friend is waiting for you. response:	Easy, school girl. You're a little young for that. Mr. Yamazaki, your friend is waiting for you.
context: Shonen yo shinwa ni nare. Embrace the universe like a blazing star!\Lucky!\I'm so lucky that I can go shopping with you today, Kaji!\What the?! Isn't this the swimsuit section?\What the?! Isn't this the swimsuit section? Please allow us to announce a call for a customer.\Hey! Hey! How do you like this? Please allow us to announce a call for a customer.\Hey! Hey! How do you like this? Mr. Yamazaki, your friend is waiting for you.\Easy, school girl. You're a little young for that. Mr. Yamazaki, your friend is waiting for you. response:	You're just being an old fuddy-duddy, Kaji. Please come to Customer Service on the first floor.
context: Lucky!\I'm so lucky that I can go shopping with you today, Kaji!\What the?! Isn't this the swimsuit section?\What the?! Isn't this the swimsuit section? Please allow us to announce a call for a customer.\Hey! Hey! How do you like this? Please allow us to announce a call for a customer.\Hey! Hey! How do you like this? Mr. Yamazaki, your friend is waiting for you.\Easy, school girl. You're a little young for that. Mr. Yamazaki, your friend is waiting for you.\You're just being an old fuddy-duddy, Kaji. Please come to Customer Service on the first floor. response:	This is what's in fashion these days. Please come to Customer Service on the first floor.
context: I'm so lucky that I can go shopping with you today, Kaji!\What the?! Isn't this the swimsuit section?\What the?! Isn't this the swimsuit section? Please allow us to announce a call for a customer.\Hey! Hey! How do you like this? Please allow us to announce a call for a customer.\Hey! Hey! How do you like this? Mr. Yamazaki, your friend is waiting for you.\Easy, school girl. You're a little young for that. Mr. Yamazaki, your friend is waiting for you.\You're just being an old fuddy-duddy, Kaji. Please come to Customer Service on the first floor.\This is what's in fashion these days. Please come to Customer Service on the first floor. response:	This is what's in fashion these days.
context: What the?! Isn't this the swimsuit section?\What the?! Isn't this the swimsuit section? Please allow us to announce a call for a customer.\Hey! Hey! How do you like this? Please allow us to announce a call for a customer.\Hey! Hey! How do you like this? Mr. Yamazaki, your friend is waiting for you.\Easy, school girl. You're a little young for that. Mr. Yamazaki, your friend is waiting for you.\You're just being an old fuddy-duddy, Kaji. Please come to Customer Service on the first floor.\This is what's in fashion these days. Please come to Customer Service on the first floor.\This is what's in fashion these days. response:	Oh, really?
context: What the?! Isn't this the swimsuit section? Please allow us to announce a call for a customer.\Hey! Hey! How do you like this? Please allow us to announce a call for a customer.\Hey! Hey! How do you like this? Mr. Yamazaki, your friend is waiting for you.\Easy, school girl. You're a little young for that. Mr. Yamazaki, your friend is waiting for you.\You're just being an old fuddy-duddy, Kaji. Please come to Customer Service on the first floor.\This is what's in fashion these days. Please come to Customer Service on the first floor.\This is what's in fashion these days.\Oh, really? response:	I'm anxious about this school trip. I just know we'll have a great time.
context: Hey! Hey! How do you like this? Please allow us to announce a call for a customer.\Hey! Hey! How do you like this? Mr. Yamazaki, your friend is waiting for you.\Easy, school girl. You're a little young for that. Mr. Yamazaki, your friend is waiting for you.\You're just being an old fuddy-duddy, Kaji. Please come to Customer Service on the first floor.\This is what's in fashion these days. Please come to Customer Service on the first floor.\This is what's in fashion these days.\Oh, really?\I'm anxious about this school trip. I just know we'll have a great time. response:	And where are you going for the trip?
context: Hey! Hey! How do you like this? Mr. Yamazaki, your friend is waiting for you.\Easy, school girl. You're a little young for that. Mr. Yamazaki, your friend is waiting for you.\You're just being an old fuddy-duddy, Kaji. Please come to Customer Service on the first floor.\This is what's in fashion these days. Please come to Customer Service on the first floor.\This is what's in fashion these days.\Oh, really?\I'm anxious about this school trip. I just know we'll have a great time.\And where are you going for the trip? response:	Okinawa!
context: Easy, school girl. You're a little young for that. Mr. Yamazaki, your friend is waiting for you.\You're just being an old fuddy-duddy, Kaji. Please come to Customer Service on the first floor.\This is what's in fashion these days. Please come to Customer Service on the first floor.\This is what's in fashion these days.\Oh, really?\I'm anxious about this school trip. I just know we'll have a great time.\And where are you going for the trip?\Okinawa! response:	We're even scheduled to go scuba diving!
context: You're just being an old fuddy-duddy, Kaji. Please come to Customer Service on the first floor.\This is what's in fashion these days. Please come to Customer Service on the first floor.\This is what's in fashion these days.\Oh, really?\I'm anxious about this school trip. I just know we'll have a great time.\And where are you going for the trip?\Okinawa!\We're even scheduled to go scuba diving! response:	Scuba diving...
context: This is what's in fashion these days. Please come to Customer Service on the first floor.\This is what's in fashion these days.\Oh, really?\I'm anxious about this school trip. I just know we'll have a great time.\And where are you going for the trip?\Okinawa!\We're even scheduled to go scuba diving!\Scuba diving... response:	It's been three years since I've gone diving.
context: This is what's in fashion these days.\Oh, really?\I'm anxious about this school trip. I just know we'll have a great time.\And where are you going for the trip?\Okinawa!\We're even scheduled to go scuba diving!\Scuba diving...\It's been three years since I've gone diving. response:	Say, where did you go for your school trip?
context: Oh, really?\I'm anxious about this school trip. I just know we'll have a great time.\And where are you going for the trip?\Okinawa!\We're even scheduled to go scuba diving!\Scuba diving...\It's been three years since I've gone diving.\Say, where did you go for your school trip? response:	Well, we didn't have one.
context: I'm anxious about this school trip. I just know we'll have a great time.\And where are you going for the trip?\Okinawa!\We're even scheduled to go scuba diving!\Scuba diving...\It's been three years since I've gone diving.\Say, where did you go for your school trip?\Well, we didn't have one. response:	Why not?
context: And where are you going for the trip?\Okinawa!\We're even scheduled to go scuba diving!\Scuba diving...\It's been three years since I've gone diving.\Say, where did you go for your school trip?\Well, we didn't have one.\Why not? response:	Because of the Second Impact.
context: Okinawa!\We're even scheduled to go scuba diving!\Scuba diving...\It's been three years since I've gone diving.\Say, where did you go for your school trip?\Well, we didn't have one.\Why not?\Because of the Second Impact. response:	I can't go on the trip?!
context: We're even scheduled to go scuba diving!\Scuba diving...\It's been three years since I've gone diving.\Say, where did you go for your school trip?\Well, we didn't have one.\Why not?\Because of the Second Impact.\I can't go on the trip?! response:	Right.
context: Scuba diving...\It's been three years since I've gone diving.\Say, where did you go for your school trip?\Well, we didn't have one.\Why not?\Because of the Second Impact.\I can't go on the trip?!\Right. response:	Why not?! Right.
context: It's been three years since I've gone diving.\Say, where did you go for your school trip?\Well, we didn't have one.\Why not?\Because of the Second Impact.\I can't go on the trip?!\Right.\Why not?! Right. response:	Why not?!
context: Say, where did you go for your school trip?\Well, we didn't have one.\Why not?\Because of the Second Impact.\I can't go on the trip?!\Right.\Why not?! Right.\Why not?! response:	Because you're on stand-by for combat duty.
context: Well, we didn't have one.\Why not?\Because of the Second Impact.\I can't go on the trip?!\Right.\Why not?! Right.\Why not?!\Because you're on stand-by for combat duty. response:	You never told me anything about that!
context: Why not?\Because of the Second Impact.\I can't go on the trip?!\Right.\Why not?! Right.\Why not?!\Because you're on stand-by for combat duty.\You never told me anything about that! response:	I just told you.
context: Because of the Second Impact.\I can't go on the trip?!\Right.\Why not?! Right.\Why not?!\Because you're on stand-by for combat duty.\You never told me anything about that!\I just told you. response:	Who in the hell decided that?!
context: I can't go on the trip?!\Right.\Why not?! Right.\Why not?!\Because you're on stand-by for combat duty.\You never told me anything about that!\I just told you.\Who in the hell decided that?! response:	Me, the Operations Planning Manager.
context: Right.\Why not?! Right.\Why not?!\Because you're on stand-by for combat duty.\You never told me anything about that!\I just told you.\Who in the hell decided that?!\Me, the Operations Planning Manager. response:	Hey, why don't you stop slurping that tea, and say something!
context: Why not?! Right.\Why not?!\Because you're on stand-by for combat duty.\You never told me anything about that!\I just told you.\Who in the hell decided that?!\Me, the Operations Planning Manager.\Hey, why don't you stop slurping that tea, and say something! response:	Be a man!
context: Why not?!\Because you're on stand-by for combat duty.\You never told me anything about that!\I just told you.\Who in the hell decided that?!\Me, the Operations Planning Manager.\Hey, why don't you stop slurping that tea, and say something!\Be a man! response:	Actually, I kind of anticipated it would be like this.
context: Because you're on stand-by for combat duty.\You never told me anything about that!\I just told you.\Who in the hell decided that?!\Me, the Operations Planning Manager.\Hey, why don't you stop slurping that tea, and say something!\Be a man!\Actually, I kind of anticipated it would be like this. response:	And you've already given up?
context: You never told me anything about that!\I just told you.\Who in the hell decided that?!\Me, the Operations Planning Manager.\Hey, why don't you stop slurping that tea, and say something!\Be a man!\Actually, I kind of anticipated it would be like this.\And you've already given up? response:	How pathetic. Nothing's more useless than a housebroken male.
context: I just told you.\Who in the hell decided that?!\Me, the Operations Planning Manager.\Hey, why don't you stop slurping that tea, and say something!\Be a man!\Actually, I kind of anticipated it would be like this.\And you've already given up?\How pathetic. Nothing's more useless than a housebroken male. response:	Please don't talk about me like that.
context: Who in the hell decided that?!\Me, the Operations Planning Manager.\Hey, why don't you stop slurping that tea, and say something!\Be a man!\Actually, I kind of anticipated it would be like this.\And you've already given up?\How pathetic. Nothing's more useless than a housebroken male.\Please don't talk about me like that. response:	I know how you must feel,
context: Me, the Operations Planning Manager.\Hey, why don't you stop slurping that tea, and say something!\Be a man!\Actually, I kind of anticipated it would be like this.\And you've already given up?\How pathetic. Nothing's more useless than a housebroken male.\Please don't talk about me like that.\I know how you must feel, response:	but there's no other way.
context: Hey, why don't you stop slurping that tea, and say something!\Be a man!\Actually, I kind of anticipated it would be like this.\And you've already given up?\How pathetic. Nothing's more useless than a housebroken male.\Please don't talk about me like that.\I know how you must feel,\but there's no other way. response:	There's always the possibility of an Angel attack while you're gone.
context: Be a man!\Actually, I kind of anticipated it would be like this.\And you've already given up?\How pathetic. Nothing's more useless than a housebroken male.\Please don't talk about me like that.\I know how you must feel,\but there's no other way.\There's always the possibility of an Angel attack while you're gone. response:	It's always stand-by! Stand-by, stand-by, stand-by!
context: Actually, I kind of anticipated it would be like this.\And you've already given up?\How pathetic. Nothing's more useless than a housebroken male.\Please don't talk about me like that.\I know how you must feel,\but there's no other way.\There's always the possibility of an Angel attack while you're gone.\It's always stand-by! Stand-by, stand-by, stand-by! response:	We've always got to be ready to defend against an enemy who may not even come!
context: And you've already given up?\How pathetic. Nothing's more useless than a housebroken male.\Please don't talk about me like that.\I know how you must feel,\but there's no other way.\There's always the possibility of an Angel attack while you're gone.\It's always stand-by! Stand-by, stand-by, stand-by!\We've always got to be ready to defend against an enemy who may not even come! response:	Why don't you try to find out where they are, and attack first?!
context: How pathetic. Nothing's more useless than a housebroken male.\Please don't talk about me like that.\I know how you must feel,\but there's no other way.\There's always the possibility of an Angel attack while you're gone.\It's always stand-by! Stand-by, stand-by, stand-by!\We've always got to be ready to defend against an enemy who may not even come!\Why don't you try to find out where they are, and attack first?! response:	If we could do that, we'd have already done it.
context: Please don't talk about me like that.\I know how you must feel,\but there's no other way.\There's always the possibility of an Angel attack while you're gone.\It's always stand-by! Stand-by, stand-by, stand-by!\We've always got to be ready to defend against an enemy who may not even come!\Why don't you try to find out where they are, and attack first?!\If we could do that, we'd have already done it. response:	Look, think of this as an opportunity to catch up.
context: I know how you must feel,\but there's no other way.\There's always the possibility of an Angel attack while you're gone.\It's always stand-by! Stand-by, stand-by, stand-by!\We've always got to be ready to defend against an enemy who may not even come!\Why don't you try to find out where they are, and attack first?!\If we could do that, we'd have already done it.\Look, think of this as an opportunity to catch up. response:	While the rest of your class is on the trip,
context: but there's no other way.\There's always the possibility of an Angel attack while you're gone.\It's always stand-by! Stand-by, stand-by, stand-by!\We've always got to be ready to defend against an enemy who may not even come!\Why don't you try to find out where they are, and attack first?!\If we could do that, we'd have already done it.\Look, think of this as an opportunity to catch up.\While the rest of your class is on the trip, response:	the two of you can study.
context: There's always the possibility of an Angel attack while you're gone.\It's always stand-by! Stand-by, stand-by, stand-by!\We've always got to be ready to defend against an enemy who may not even come!\Why don't you try to find out where they are, and attack first?!\If we could do that, we'd have already done it.\Look, think of this as an opportunity to catch up.\While the rest of your class is on the trip,\the two of you can study. response:	Or do you think I don't know about these?
context: It's always stand-by! Stand-by, stand-by, stand-by!\We've always got to be ready to defend against an enemy who may not even come!\Why don't you try to find out where they are, and attack first?!\If we could do that, we'd have already done it.\Look, think of this as an opportunity to catch up.\While the rest of your class is on the trip,\the two of you can study.\Or do you think I don't know about these? response:	If you thought you had to tell me what your test scores were,
context: We've always got to be ready to defend against an enemy who may not even come!\Why don't you try to find out where they are, and attack first?!\If we could do that, we'd have already done it.\Look, think of this as an opportunity to catch up.\While the rest of your class is on the trip,\the two of you can study.\Or do you think I don't know about these?\If you thought you had to tell me what your test scores were, response:	you made a big mistake. Finding out what your grades are
context: Why don't you try to find out where they are, and attack first?!\If we could do that, we'd have already done it.\Look, think of this as an opportunity to catch up.\While the rest of your class is on the trip,\the two of you can study.\Or do you think I don't know about these?\If you thought you had to tell me what your test scores were,\you made a big mistake. Finding out what your grades are response:	is quite simple for me.
context: If we could do that, we'd have already done it.\Look, think of this as an opportunity to catch up.\While the rest of your class is on the trip,\the two of you can study.\Or do you think I don't know about these?\If you thought you had to tell me what your test scores were,\you made a big mistake. Finding out what your grades are\is quite simple for me. response:	It's ridiculous. This school's grades are meaningless!
context: Look, think of this as an opportunity to catch up.\While the rest of your class is on the trip,\the two of you can study.\Or do you think I don't know about these?\If you thought you had to tell me what your test scores were,\you made a big mistake. Finding out what your grades are\is quite simple for me.\It's ridiculous. This school's grades are meaningless! response:	The old fashioned grading system used here means nothing to me.
context: While the rest of your class is on the trip,\the two of you can study.\Or do you think I don't know about these?\If you thought you had to tell me what your test scores were,\you made a big mistake. Finding out what your grades are\is quite simple for me.\It's ridiculous. This school's grades are meaningless!\The old fashioned grading system used here means nothing to me. response:	When in Rome, do as the Romans do.
context: the two of you can study.\Or do you think I don't know about these?\If you thought you had to tell me what your test scores were,\you made a big mistake. Finding out what your grades are\is quite simple for me.\It's ridiculous. This school's grades are meaningless!\The old fashioned grading system used here means nothing to me.\When in Rome, do as the Romans do. response:	You could at least try to adjust to Japanese school life.
context: Or do you think I don't know about these?\If you thought you had to tell me what your test scores were,\you made a big mistake. Finding out what your grades are\is quite simple for me.\It's ridiculous. This school's grades are meaningless!\The old fashioned grading system used here means nothing to me.\When in Rome, do as the Romans do.\You could at least try to adjust to Japanese school life. response:	No way!
context: If you thought you had to tell me what your test scores were,\you made a big mistake. Finding out what your grades are\is quite simple for me.\It's ridiculous. This school's grades are meaningless!\The old fashioned grading system used here means nothing to me.\When in Rome, do as the Romans do.\You could at least try to adjust to Japanese school life.\No way! response:	Asuka, I'll bring you some souvenirs!
context: you made a big mistake. Finding out what your grades are\is quite simple for me.\It's ridiculous. This school's grades are meaningless!\The old fashioned grading system used here means nothing to me.\When in Rome, do as the Romans do.\You could at least try to adjust to Japanese school life.\No way!\Asuka, I'll bring you some souvenirs! response:	Well, it's just too bad for you guys!
context: is quite simple for me.\It's ridiculous. This school's grades are meaningless!\The old fashioned grading system used here means nothing to me.\When in Rome, do as the Romans do.\You could at least try to adjust to Japanese school life.\No way!\Asuka, I'll bring you some souvenirs!\Well, it's just too bad for you guys! response:	Don't feel bad, I'll have enough fun for both of you!
context: It's ridiculous. This school's grades are meaningless!\The old fashioned grading system used here means nothing to me.\When in Rome, do as the Romans do.\You could at least try to adjust to Japanese school life.\No way!\Asuka, I'll bring you some souvenirs!\Well, it's just too bad for you guys!\Don't feel bad, I'll have enough fun for both of you! response:	Post the survey data on Mt. Asama
context: The old fashioned grading system used here means nothing to me.\When in Rome, do as the Romans do.\You could at least try to adjust to Japanese school life.\No way!\Asuka, I'll bring you some souvenirs!\Well, it's just too bad for you guys!\Don't feel bad, I'll have enough fun for both of you!\Post the survey data on Mt. Asama response:	from Balthasar to Melchior as soon as possible.
context: When in Rome, do as the Romans do.\You could at least try to adjust to Japanese school life.\No way!\Asuka, I'll bring you some souvenirs!\Well, it's just too bad for you guys!\Don't feel bad, I'll have enough fun for both of you!\Post the survey data on Mt. Asama\from Balthasar to Melchior as soon as possible. response:	A school trip?
context: You could at least try to adjust to Japanese school life.\No way!\Asuka, I'll bring you some souvenirs!\Well, it's just too bad for you guys!\Don't feel bad, I'll have enough fun for both of you!\Post the survey data on Mt. Asama\from Balthasar to Melchior as soon as possible.\A school trip? response:	That's pretty casual behavior for times like these.
context: No way!\Asuka, I'll bring you some souvenirs!\Well, it's just too bad for you guys!\Don't feel bad, I'll have enough fun for both of you!\Post the survey data on Mt. Asama\from Balthasar to Melchior as soon as possible.\A school trip?\That's pretty casual behavior for times like these. response:	Well, it's because the times are so hard
context: Asuka, I'll bring you some souvenirs!\Well, it's just too bad for you guys!\Don't feel bad, I'll have enough fun for both of you!\Post the survey data on Mt. Asama\from Balthasar to Melchior as soon as possible.\A school trip?\That's pretty casual behavior for times like these.\Well, it's because the times are so hard response:	that they want to have a little fun while they can.
context: Well, it's just too bad for you guys!\Don't feel bad, I'll have enough fun for both of you!\Post the survey data on Mt. Asama\from Balthasar to Melchior as soon as possible.\A school trip?\That's pretty casual behavior for times like these.\Well, it's because the times are so hard\that they want to have a little fun while they can. response:	What are you up to?
