context: Water. response:	Earth.
context: Do you think we'll really find airbenders?\You want me to be like you, or totally honest?\Are you saying I'm a liar?\I'm saying you're an optimist. Same thing basically.\Hey guys, look at this!\Huh! They really are airbenders!\No, they're not.\What do you mean they're not? Those guys are flying! response:	Gliding maybe, but not flying. You can tell by the way they move.
context: You want me to be like you, or totally honest?\Are you saying I'm a liar?\I'm saying you're an optimist. Same thing basically.\Hey guys, look at this!\Huh! They really are airbenders!\No, they're not.\What do you mean they're not? Those guys are flying!\Gliding maybe, but not flying. You can tell by the way they move. response:	They're not airbending. Those people have no spirit.
context: Are you saying I'm a liar?\I'm saying you're an optimist. Same thing basically.\Hey guys, look at this!\Huh! They really are airbenders!\No, they're not.\What do you mean they're not? Those guys are flying!\Gliding maybe, but not flying. You can tell by the way they move.\They're not airbending. Those people have no spirit. response:	I don't know, Aang. That kid seems pretty spirited!
context: I'm saying you're an optimist. Same thing basically.\Hey guys, look at this!\Huh! They really are airbenders!\No, they're not.\What do you mean they're not? Those guys are flying!\Gliding maybe, but not flying. You can tell by the way they move.\They're not airbending. Those people have no spirit.\I don't know, Aang. That kid seems pretty spirited! response:	We better find some solid ground before it finds us!
context: Hey guys, look at this!\Huh! They really are airbenders!\No, they're not.\What do you mean they're not? Those guys are flying!\Gliding maybe, but not flying. You can tell by the way they move.\They're not airbending. Those people have no spirit.\I don't know, Aang. That kid seems pretty spirited!\We better find some solid ground before it finds us! response:	Go Teo! Show that bald kid how it's done!
context: Huh! They really are airbenders!\No, they're not.\What do you mean they're not? Those guys are flying!\Gliding maybe, but not flying. You can tell by the way they move.\They're not airbending. Those people have no spirit.\I don't know, Aang. That kid seems pretty spirited!\We better find some solid ground before it finds us!\Go Teo! Show that bald kid how it's done! response:	Hey there! You're pretty good.
context: No, they're not.\What do you mean they're not? Those guys are flying!\Gliding maybe, but not flying. You can tell by the way they move.\They're not airbending. Those people have no spirit.\I don't know, Aang. That kid seems pretty spirited!\We better find some solid ground before it finds us!\Go Teo! Show that bald kid how it's done!\Hey there! You're pretty good. response:	Yeh, I know. But I can do more than fancy gliding!
context: What do you mean they're not? Those guys are flying!\Gliding maybe, but not flying. You can tell by the way they move.\They're not airbending. Those people have no spirit.\I don't know, Aang. That kid seems pretty spirited!\We better find some solid ground before it finds us!\Go Teo! Show that bald kid how it's done!\Hey there! You're pretty good.\Yeh, I know. But I can do more than fancy gliding! response:	Wow! I don't think I can do that! But here's a good one...
context: Gliding maybe, but not flying. You can tell by the way they move.\They're not airbending. Those people have no spirit.\I don't know, Aang. That kid seems pretty spirited!\We better find some solid ground before it finds us!\Go Teo! Show that bald kid how it's done!\Hey there! You're pretty good.\Yeh, I know. But I can do more than fancy gliding!\Wow! I don't think I can do that! But here's a good one... response:	What do you think?
context: They're not airbending. Those people have no spirit.\I don't know, Aang. That kid seems pretty spirited!\We better find some solid ground before it finds us!\Go Teo! Show that bald kid how it's done!\Hey there! You're pretty good.\Yeh, I know. But I can do more than fancy gliding!\Wow! I don't think I can do that! But here's a good one...\What do you think? response:	It's great.
context: I don't know, Aang. That kid seems pretty spirited!\We better find some solid ground before it finds us!\Go Teo! Show that bald kid how it's done!\Hey there! You're pretty good.\Yeh, I know. But I can do more than fancy gliding!\Wow! I don't think I can do that! But here's a good one...\What do you think?\It's great. response:	Hey! You're a real airbender! You must be the Avatar!
context: We better find some solid ground before it finds us!\Go Teo! Show that bald kid how it's done!\Hey there! You're pretty good.\Yeh, I know. But I can do more than fancy gliding!\Wow! I don't think I can do that! But here's a good one...\What do you think?\It's great.\Hey! You're a real airbender! You must be the Avatar! response:	That's amazing! I, I, I've heard stories about you.
context: Go Teo! Show that bald kid how it's done!\Hey there! You're pretty good.\Yeh, I know. But I can do more than fancy gliding!\Wow! I don't think I can do that! But here's a good one...\What do you think?\It's great.\Hey! You're a real airbender! You must be the Avatar!\That's amazing! I, I, I've heard stories about you. response:	Thanks.
context: Hey there! You're pretty good.\Yeh, I know. But I can do more than fancy gliding!\Wow! I don't think I can do that! But here's a good one...\What do you think?\It's great.\Hey! You're a real airbender! You must be the Avatar!\That's amazing! I, I, I've heard stories about you.\Thanks. response:	Wow! This glider chair is incredible!
context: Yeh, I know. But I can do more than fancy gliding!\Wow! I don't think I can do that! But here's a good one...\What do you think?\It's great.\Hey! You're a real airbender! You must be the Avatar!\That's amazing! I, I, I've heard stories about you.\Thanks.\Wow! This glider chair is incredible! response:	If you think this is good, wait until you see the other stuff my Dad designed.
context: Wow! I don't think I can do that! But here's a good one...\What do you think?\It's great.\Hey! You're a real airbender! You must be the Avatar!\That's amazing! I, I, I've heard stories about you.\Thanks.\Wow! This glider chair is incredible!\If you think this is good, wait until you see the other stuff my Dad designed. response:	Yeh, my Dad is the mastermind behind this whole place!
context: What do you think?\It's great.\Hey! You're a real airbender! You must be the Avatar!\That's amazing! I, I, I've heard stories about you.\Thanks.\Wow! This glider chair is incredible!\If you think this is good, wait until you see the other stuff my Dad designed.\Yeh, my Dad is the mastermind behind this whole place! response:	Everything's powered by hot air.
context: It's great.\Hey! You're a real airbender! You must be the Avatar!\That's amazing! I, I, I've heard stories about you.\Thanks.\Wow! This glider chair is incredible!\If you think this is good, wait until you see the other stuff my Dad designed.\Yeh, my Dad is the mastermind behind this whole place!\Everything's powered by hot air. response:	It even pumps hot air currents outside to give us a lift when we're gliding.
context: Hey! You're a real airbender! You must be the Avatar!\That's amazing! I, I, I've heard stories about you.\Thanks.\Wow! This glider chair is incredible!\If you think this is good, wait until you see the other stuff my Dad designed.\Yeh, my Dad is the mastermind behind this whole place!\Everything's powered by hot air.\It even pumps hot air currents outside to give us a lift when we're gliding. response:	This place is unbelievable.
context: That's amazing! I, I, I've heard stories about you.\Thanks.\Wow! This glider chair is incredible!\If you think this is good, wait until you see the other stuff my Dad designed.\Yeh, my Dad is the mastermind behind this whole place!\Everything's powered by hot air.\It even pumps hot air currents outside to give us a lift when we're gliding.\This place is unbelievable. response:	Yeh, it's great isn't it?
context: Thanks.\Wow! This glider chair is incredible!\If you think this is good, wait until you see the other stuff my Dad designed.\Yeh, my Dad is the mastermind behind this whole place!\Everything's powered by hot air.\It even pumps hot air currents outside to give us a lift when we're gliding.\This place is unbelievable.\Yeh, it's great isn't it? response:	No, just unbelievable.
context: Wow! This glider chair is incredible!\If you think this is good, wait until you see the other stuff my Dad designed.\Yeh, my Dad is the mastermind behind this whole place!\Everything's powered by hot air.\It even pumps hot air currents outside to give us a lift when we're gliding.\This place is unbelievable.\Yeh, it's great isn't it?\No, just unbelievable. response:	Aang used to come here a long time ago.
context: If you think this is good, wait until you see the other stuff my Dad designed.\Yeh, my Dad is the mastermind behind this whole place!\Everything's powered by hot air.\It even pumps hot air currents outside to give us a lift when we're gliding.\This place is unbelievable.\Yeh, it's great isn't it?\No, just unbelievable.\Aang used to come here a long time ago. response:	I think he's a little shocked it's so... different.
context: Yeh, my Dad is the mastermind behind this whole place!\Everything's powered by hot air.\It even pumps hot air currents outside to give us a lift when we're gliding.\This place is unbelievable.\Yeh, it's great isn't it?\No, just unbelievable.\Aang used to come here a long time ago.\I think he's a little shocked it's so... different. response:	So better!
context: Everything's powered by hot air.\It even pumps hot air currents outside to give us a lift when we're gliding.\This place is unbelievable.\Yeh, it's great isn't it?\No, just unbelievable.\Aang used to come here a long time ago.\I think he's a little shocked it's so... different.\So better! response:	This is supposed to be the history of my people.
context: It even pumps hot air currents outside to give us a lift when we're gliding.\This place is unbelievable.\Yeh, it's great isn't it?\No, just unbelievable.\Aang used to come here a long time ago.\I think he's a little shocked it's so... different.\So better!\This is supposed to be the history of my people. response:	I'm sure some parts of the temple are still the same.
context: This place is unbelievable.\Yeh, it's great isn't it?\No, just unbelievable.\Aang used to come here a long time ago.\I think he's a little shocked it's so... different.\So better!\This is supposed to be the history of my people.\I'm sure some parts of the temple are still the same. response:	It's nice to see even one part of the temple that isn't ruined.
context: Yeh, it's great isn't it?\No, just unbelievable.\Aang used to come here a long time ago.\I think he's a little shocked it's so... different.\So better!\This is supposed to be the history of my people.\I'm sure some parts of the temple are still the same.\It's nice to see even one part of the temple that isn't ruined. response:	Look out!
context: No, just unbelievable.\Aang used to come here a long time ago.\I think he's a little shocked it's so... different.\So better!\This is supposed to be the history of my people.\I'm sure some parts of the temple are still the same.\It's nice to see even one part of the temple that isn't ruined.\Look out! response:	What the doodle! Don't you know enough to stay away from construction sites?
context: Aang used to come here a long time ago.\I think he's a little shocked it's so... different.\So better!\This is supposed to be the history of my people.\I'm sure some parts of the temple are still the same.\It's nice to see even one part of the temple that isn't ruined.\Look out!\What the doodle! Don't you know enough to stay away from construction sites? response:	We have to make room for the bathhouse!
context: I think he's a little shocked it's so... different.\So better!\This is supposed to be the history of my people.\I'm sure some parts of the temple are still the same.\It's nice to see even one part of the temple that isn't ruined.\Look out!\What the doodle! Don't you know enough to stay away from construction sites?\We have to make room for the bathhouse! response:	Do you know what you did? You just destroyed something sacred!
context: So better!\This is supposed to be the history of my people.\I'm sure some parts of the temple are still the same.\It's nice to see even one part of the temple that isn't ruined.\Look out!\What the doodle! Don't you know enough to stay away from construction sites?\We have to make room for the bathhouse!\Do you know what you did? You just destroyed something sacred! response:	For a stupid bathhouse!
context: This is supposed to be the history of my people.\I'm sure some parts of the temple are still the same.\It's nice to see even one part of the temple that isn't ruined.\Look out!\What the doodle! Don't you know enough to stay away from construction sites?\We have to make room for the bathhouse!\Do you know what you did? You just destroyed something sacred!\For a stupid bathhouse! response:	Well, people around here are starting to stink.
context: I'm sure some parts of the temple are still the same.\It's nice to see even one part of the temple that isn't ruined.\Look out!\What the doodle! Don't you know enough to stay away from construction sites?\We have to make room for the bathhouse!\Do you know what you did? You just destroyed something sacred!\For a stupid bathhouse!\Well, people around here are starting to stink. response:	This whole place stinks!
context: It's nice to see even one part of the temple that isn't ruined.\Look out!\What the doodle! Don't you know enough to stay away from construction sites?\We have to make room for the bathhouse!\Do you know what you did? You just destroyed something sacred!\For a stupid bathhouse!\Well, people around here are starting to stink.\This whole place stinks! response:	This is a sacred temple! You can't treat it this way.
context: Look out!\What the doodle! Don't you know enough to stay away from construction sites?\We have to make room for the bathhouse!\Do you know what you did? You just destroyed something sacred!\For a stupid bathhouse!\Well, people around here are starting to stink.\This whole place stinks!\This is a sacred temple! You can't treat it this way. response:	I've seen it when the monks were here. I know what it's supposed to be like.
context: What the doodle! Don't you know enough to stay away from construction sites?\We have to make room for the bathhouse!\Do you know what you did? You just destroyed something sacred!\For a stupid bathhouse!\Well, people around here are starting to stink.\This whole place stinks!\This is a sacred temple! You can't treat it this way.\I've seen it when the monks were here. I know what it's supposed to be like. response:	The monks? But you're twelve!
context: We have to make room for the bathhouse!\Do you know what you did? You just destroyed something sacred!\For a stupid bathhouse!\Well, people around here are starting to stink.\This whole place stinks!\This is a sacred temple! You can't treat it this way.\I've seen it when the monks were here. I know what it's supposed to be like.\The monks? But you're twelve! response:	Dad, he's the Avatar. He used to come here a hundred years ago.
context: Do you know what you did? You just destroyed something sacred!\For a stupid bathhouse!\Well, people around here are starting to stink.\This whole place stinks!\This is a sacred temple! You can't treat it this way.\I've seen it when the monks were here. I know what it's supposed to be like.\The monks? But you're twelve!\Dad, he's the Avatar. He used to come here a hundred years ago. response:	What are you doing? Who said you could be here?
context: For a stupid bathhouse!\Well, people around here are starting to stink.\This whole place stinks!\This is a sacred temple! You can't treat it this way.\I've seen it when the monks were here. I know what it's supposed to be like.\The monks? But you're twelve!\Dad, he's the Avatar. He used to come here a hundred years ago.\What are you doing? Who said you could be here? response:	Hmmm... doing here... A long time ago, but not a hundred years,...
context: Well, people around here are starting to stink.\This whole place stinks!\This is a sacred temple! You can't treat it this way.\I've seen it when the monks were here. I know what it's supposed to be like.\The monks? But you're twelve!\Dad, he's the Avatar. He used to come here a hundred years ago.\What are you doing? Who said you could be here?\Hmmm... doing here... A long time ago, but not a hundred years,... response:	My infant son, Teo, was badly hurt and lost his mother.
context: This whole place stinks!\This is a sacred temple! You can't treat it this way.\I've seen it when the monks were here. I know what it's supposed to be like.\The monks? But you're twelve!\Dad, he's the Avatar. He used to come here a hundred years ago.\What are you doing? Who said you could be here?\Hmmm... doing here... A long time ago, but not a hundred years,...\My infant son, Teo, was badly hurt and lost his mother. response:	I needed somewhere to rebuild and I stumbled across this place.
context: This is a sacred temple! You can't treat it this way.\I've seen it when the monks were here. I know what it's supposed to be like.\The monks? But you're twelve!\Dad, he's the Avatar. He used to come here a hundred years ago.\What are you doing? Who said you could be here?\Hmmm... doing here... A long time ago, but not a hundred years,...\My infant son, Teo, was badly hurt and lost his mother.\I needed somewhere to rebuild and I stumbled across this place. response:	Couldn't believe it! Everywhere pictures of flying people.
context: I've seen it when the monks were here. I know what it's supposed to be like.\The monks? But you're twelve!\Dad, he's the Avatar. He used to come here a hundred years ago.\What are you doing? Who said you could be here?\Hmmm... doing here... A long time ago, but not a hundred years,...\My infant son, Teo, was badly hurt and lost his mother.\I needed somewhere to rebuild and I stumbled across this place.\Couldn't believe it! Everywhere pictures of flying people. response:	But empty! Nobody home! Then I came across these fan like contraptions!
context: The monks? But you're twelve!\Dad, he's the Avatar. He used to come here a hundred years ago.\What are you doing? Who said you could be here?\Hmmm... doing here... A long time ago, but not a hundred years,...\My infant son, Teo, was badly hurt and lost his mother.\I needed somewhere to rebuild and I stumbled across this place.\Couldn't believe it! Everywhere pictures of flying people.\But empty! Nobody home! Then I came across these fan like contraptions! response:	Our gliders.
context: Dad, he's the Avatar. He used to come here a hundred years ago.\What are you doing? Who said you could be here?\Hmmm... doing here... A long time ago, but not a hundred years,...\My infant son, Teo, was badly hurt and lost his mother.\I needed somewhere to rebuild and I stumbled across this place.\Couldn't believe it! Everywhere pictures of flying people.\But empty! Nobody home! Then I came across these fan like contraptions!\Our gliders. response:	Yes, little light flying machines. They gave me an idea.
context: What are you doing? Who said you could be here?\Hmmm... doing here... A long time ago, but not a hundred years,...\My infant son, Teo, was badly hurt and lost his mother.\I needed somewhere to rebuild and I stumbled across this place.\Couldn't believe it! Everywhere pictures of flying people.\But empty! Nobody home! Then I came across these fan like contraptions!\Our gliders.\Yes, little light flying machines. They gave me an idea. response:	Build a new life for my son, in the air!
context: Hmmm... doing here... A long time ago, but not a hundred years,...\My infant son, Teo, was badly hurt and lost his mother.\I needed somewhere to rebuild and I stumbled across this place.\Couldn't believe it! Everywhere pictures of flying people.\But empty! Nobody home! Then I came across these fan like contraptions!\Our gliders.\Yes, little light flying machines. They gave me an idea.\Build a new life for my son, in the air! response:	Then everyone would be on equal ground, so to speak!
context: My infant son, Teo, was badly hurt and lost his mother.\I needed somewhere to rebuild and I stumbled across this place.\Couldn't believe it! Everywhere pictures of flying people.\But empty! Nobody home! Then I came across these fan like contraptions!\Our gliders.\Yes, little light flying machines. They gave me an idea.\Build a new life for my son, in the air!\Then everyone would be on equal ground, so to speak! response:	We're just in the process of improving upon what's already here and after all,...
context: I needed somewhere to rebuild and I stumbled across this place.\Couldn't believe it! Everywhere pictures of flying people.\But empty! Nobody home! Then I came across these fan like contraptions!\Our gliders.\Yes, little light flying machines. They gave me an idea.\Build a new life for my son, in the air!\Then everyone would be on equal ground, so to speak!\We're just in the process of improving upon what's already here and after all,... response:	Nature knows where to stop.
context: Couldn't believe it! Everywhere pictures of flying people.\But empty! Nobody home! Then I came across these fan like contraptions!\Our gliders.\Yes, little light flying machines. They gave me an idea.\Build a new life for my son, in the air!\Then everyone would be on equal ground, so to speak!\We're just in the process of improving upon what's already here and after all,...\Nature knows where to stop. response:	I suppose that's true.
context: But empty! Nobody home! Then I came across these fan like contraptions!\Our gliders.\Yes, little light flying machines. They gave me an idea.\Build a new life for my son, in the air!\Then everyone would be on equal ground, so to speak!\We're just in the process of improving upon what's already here and after all,...\Nature knows where to stop.\I suppose that's true. response:	Unfortunately, progress has a way of getting away from us.
context: Our gliders.\Yes, little light flying machines. They gave me an idea.\Build a new life for my son, in the air!\Then everyone would be on equal ground, so to speak!\We're just in the process of improving upon what's already here and after all,...\Nature knows where to stop.\I suppose that's true.\Unfortunately, progress has a way of getting away from us. response:	Look at the time!
context: Yes, little light flying machines. They gave me an idea.\Build a new life for my son, in the air!\Then everyone would be on equal ground, so to speak!\We're just in the process of improving upon what's already here and after all,...\Nature knows where to stop.\I suppose that's true.\Unfortunately, progress has a way of getting away from us.\Look at the time! response:	Come the pulley system must be oiled before dark.
context: Build a new life for my son, in the air!\Then everyone would be on equal ground, so to speak!\We're just in the process of improving upon what's already here and after all,...\Nature knows where to stop.\I suppose that's true.\Unfortunately, progress has a way of getting away from us.\Look at the time!\Come the pulley system must be oiled before dark. response:	Wait, how can you tell the time from that thing? The notches all look the same.
context: Then everyone would be on equal ground, so to speak!\We're just in the process of improving upon what's already here and after all,...\Nature knows where to stop.\I suppose that's true.\Unfortunately, progress has a way of getting away from us.\Look at the time!\Come the pulley system must be oiled before dark.\Wait, how can you tell the time from that thing? The notches all look the same. response:	The candle will tell us. Watch.
context: We're just in the process of improving upon what's already here and after all,...\Nature knows where to stop.\I suppose that's true.\Unfortunately, progress has a way of getting away from us.\Look at the time!\Come the pulley system must be oiled before dark.\Wait, how can you tell the time from that thing? The notches all look the same.\The candle will tell us. Watch. response:	You put spark powder in the candle!
context: Nature knows where to stop.\I suppose that's true.\Unfortunately, progress has a way of getting away from us.\Look at the time!\Come the pulley system must be oiled before dark.\Wait, how can you tell the time from that thing? The notches all look the same.\The candle will tell us. Watch.\You put spark powder in the candle! response:	Four flashes, so it's exactly four hours past midday, or, as I call it, four o'candle!
context: I suppose that's true.\Unfortunately, progress has a way of getting away from us.\Look at the time!\Come the pulley system must be oiled before dark.\Wait, how can you tell the time from that thing? The notches all look the same.\The candle will tell us. Watch.\You put spark powder in the candle!\Four flashes, so it's exactly four hours past midday, or, as I call it, four o'candle! response:	If you like that, wait till you see my finger safe knife sharpener!
context: Unfortunately, progress has a way of getting away from us.\Look at the time!\Come the pulley system must be oiled before dark.\Wait, how can you tell the time from that thing? The notches all look the same.\The candle will tell us. Watch.\You put spark powder in the candle!\Four flashes, so it's exactly four hours past midday, or, as I call it, four o'candle!\If you like that, wait till you see my finger safe knife sharpener! response:	Only took me three tries to get it right!
context: Look at the time!\Come the pulley system must be oiled before dark.\Wait, how can you tell the time from that thing? The notches all look the same.\The candle will tell us. Watch.\You put spark powder in the candle!\Four flashes, so it's exactly four hours past midday, or, as I call it, four o'candle!\If you like that, wait till you see my finger safe knife sharpener!\Only took me three tries to get it right! response:	Follow me!
context: Come the pulley system must be oiled before dark.\Wait, how can you tell the time from that thing? The notches all look the same.\The candle will tell us. Watch.\You put spark powder in the candle!\Four flashes, so it's exactly four hours past midday, or, as I call it, four o'candle!\If you like that, wait till you see my finger safe knife sharpener!\Only took me three tries to get it right!\Follow me! response:	Hey Aang, I want to show you something.
