context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: a fierce struggle against rune traps and the Raijin Tribe.\And now the only people left are Natsu and Gajeel who, for some reason, can't get out!\But Erza's back, and Mystogan arrived in town as well!\Although I'm still stoned...\You are good, Erza...\I never thought you would challenge me...\If I defeat you, then everyone will return to normal!\I wonder if you can? response:	That won't work!
context: And now the only people left are Natsu and Gajeel who, for some reason, can't get out!\But Erza's back, and Mystogan arrived in town as well!\Although I'm still stoned...\You are good, Erza...\I never thought you would challenge me...\If I defeat you, then everyone will return to normal!\I wonder if you can?\That won't work! response:	I see!
context: But Erza's back, and Mystogan arrived in town as well!\Although I'm still stoned...\You are good, Erza...\I never thought you would challenge me...\If I defeat you, then everyone will return to normal!\I wonder if you can?\That won't work!\I see! response:	I didn't know you had an artificial eye.
context: Although I'm still stoned...\You are good, Erza...\I never thought you would challenge me...\If I defeat you, then everyone will return to normal!\I wonder if you can?\That won't work!\I see!\I didn't know you had an artificial eye. response:	In that case... Fairy Machine Gun Leprechaun!
context: You are good, Erza...\I never thought you would challenge me...\If I defeat you, then everyone will return to normal!\I wonder if you can?\That won't work!\I see!\I didn't know you had an artificial eye.\In that case... Fairy Machine Gun Leprechaun! response:	Take this!
context: I never thought you would challenge me...\If I defeat you, then everyone will return to normal!\I wonder if you can?\That won't work!\I see!\I didn't know you had an artificial eye.\In that case... Fairy Machine Gun Leprechaun!\Take this! response:	Wait!
context: If I defeat you, then everyone will return to normal!\I wonder if you can?\That won't work!\I see!\I didn't know you had an artificial eye.\In that case... Fairy Machine Gun Leprechaun!\Take this!\Wait! response:	So you can actually defend against this many needles?
context: I wonder if you can?\That won't work!\I see!\I didn't know you had an artificial eye.\In that case... Fairy Machine Gun Leprechaun!\Take this!\Wait!\So you can actually defend against this many needles? response:	Impressive.
context: That won't work!\I see!\I didn't know you had an artificial eye.\In that case... Fairy Machine Gun Leprechaun!\Take this!\Wait!\So you can actually defend against this many needles?\Impressive. response:	But I wonder how you'll handle twice as many!
context: I see!\I didn't know you had an artificial eye.\In that case... Fairy Machine Gun Leprechaun!\Take this!\Wait!\So you can actually defend against this many needles?\Impressive.\But I wonder how you'll handle twice as many! response:	For today henceforth, I will be known as Titania!
context: I didn't know you had an artificial eye.\In that case... Fairy Machine Gun Leprechaun!\Take this!\Wait!\So you can actually defend against this many needles?\Impressive.\But I wonder how you'll handle twice as many!\For today henceforth, I will be known as Titania! response:	For I am the true Fairy Queen!
context: In that case... Fairy Machine Gun Leprechaun!\Take this!\Wait!\So you can actually defend against this many needles?\Impressive.\But I wonder how you'll handle twice as many!\For today henceforth, I will be known as Titania!\For I am the true Fairy Queen! response:	You must be joking!
context: Take this!\Wait!\So you can actually defend against this many needles?\Impressive.\But I wonder how you'll handle twice as many!\For today henceforth, I will be known as Titania!\For I am the true Fairy Queen!\You must be joking! response:	Thunder Palace!
context: Wait!\So you can actually defend against this many needles?\Impressive.\But I wonder how you'll handle twice as many!\For today henceforth, I will be known as Titania!\For I am the true Fairy Queen!\You must be joking!\Thunder Palace! response:	Even someone like you is still a fellow Fairy Tail wizard.
context: So you can actually defend against this many needles?\Impressive.\But I wonder how you'll handle twice as many!\For today henceforth, I will be known as Titania!\For I am the true Fairy Queen!\You must be joking!\Thunder Palace!\Even someone like you is still a fellow Fairy Tail wizard. response:	If you want to call yourself Titania, then feel free.
context: Impressive.\But I wonder how you'll handle twice as many!\For today henceforth, I will be known as Titania!\For I am the true Fairy Queen!\You must be joking!\Thunder Palace!\Even someone like you is still a fellow Fairy Tail wizard.\If you want to call yourself Titania, then feel free. response:	I do not know who gave me that nickname in the first place anyway.
context: But I wonder how you'll handle twice as many!\For today henceforth, I will be known as Titania!\For I am the true Fairy Queen!\You must be joking!\Thunder Palace!\Even someone like you is still a fellow Fairy Tail wizard.\If you want to call yourself Titania, then feel free.\I do not know who gave me that nickname in the first place anyway. response:	If you cease this foolishness and return everyone to normal, I will not harm you.
context: For today henceforth, I will be known as Titania!\For I am the true Fairy Queen!\You must be joking!\Thunder Palace!\Even someone like you is still a fellow Fairy Tail wizard.\If you want to call yourself Titania, then feel free.\I do not know who gave me that nickname in the first place anyway.\If you cease this foolishness and return everyone to normal, I will not harm you. response:	Aren't you being a bit naive here?
context: For I am the true Fairy Queen!\You must be joking!\Thunder Palace!\Even someone like you is still a fellow Fairy Tail wizard.\If you want to call yourself Titania, then feel free.\I do not know who gave me that nickname in the first place anyway.\If you cease this foolishness and return everyone to normal, I will not harm you.\Aren't you being a bit naive here? response:	My Stone Eyes have another power.
context: You must be joking!\Thunder Palace!\Even someone like you is still a fellow Fairy Tail wizard.\If you want to call yourself Titania, then feel free.\I do not know who gave me that nickname in the first place anyway.\If you cease this foolishness and return everyone to normal, I will not harm you.\Aren't you being a bit naive here?\My Stone Eyes have another power. response:	Remote control.
context: Thunder Palace!\Even someone like you is still a fellow Fairy Tail wizard.\If you want to call yourself Titania, then feel free.\I do not know who gave me that nickname in the first place anyway.\If you cease this foolishness and return everyone to normal, I will not harm you.\Aren't you being a bit naive here?\My Stone Eyes have another power.\Remote control. response:	Now, bow down before me!
context: Even someone like you is still a fellow Fairy Tail wizard.\If you want to call yourself Titania, then feel free.\I do not know who gave me that nickname in the first place anyway.\If you cease this foolishness and return everyone to normal, I will not harm you.\Aren't you being a bit naive here?\My Stone Eyes have another power.\Remote control.\Now, bow down before me! response:	If you do not, I can turn those stone women into piles of rubble from here!
context: If you want to call yourself Titania, then feel free.\I do not know who gave me that nickname in the first place anyway.\If you cease this foolishness and return everyone to normal, I will not harm you.\Aren't you being a bit naive here?\My Stone Eyes have another power.\Remote control.\Now, bow down before me!\If you do not, I can turn those stone women into piles of rubble from here! response:	Oh?
context: I do not know who gave me that nickname in the first place anyway.\If you cease this foolishness and return everyone to normal, I will not harm you.\Aren't you being a bit naive here?\My Stone Eyes have another power.\Remote control.\Now, bow down before me!\If you do not, I can turn those stone women into piles of rubble from here!\Oh? response:	So you value victory over your life?
context: If you cease this foolishness and return everyone to normal, I will not harm you.\Aren't you being a bit naive here?\My Stone Eyes have another power.\Remote control.\Now, bow down before me!\If you do not, I can turn those stone women into piles of rubble from here!\Oh?\So you value victory over your life? response:	That's very admirable of you.
context: Aren't you being a bit naive here?\My Stone Eyes have another power.\Remote control.\Now, bow down before me!\If you do not, I can turn those stone women into piles of rubble from here!\Oh?\So you value victory over your life?\That's very admirable of you. response:	I will purify the souls of those turned to dust with your very life.
context: My Stone Eyes have another power.\Remote control.\Now, bow down before me!\If you do not, I can turn those stone women into piles of rubble from here!\Oh?\So you value victory over your life?\That's very admirable of you.\I will purify the souls of those turned to dust with your very life. response:	Now that's how you bluff.
context: Remote control.\Now, bow down before me!\If you do not, I can turn those stone women into piles of rubble from here!\Oh?\So you value victory over your life?\That's very admirable of you.\I will purify the souls of those turned to dust with your very life.\Now that's how you bluff. response:	I give...
context: Now, bow down before me!\If you do not, I can turn those stone women into piles of rubble from here!\Oh?\So you value victory over your life?\That's very admirable of you.\I will purify the souls of those turned to dust with your very life.\Now that's how you bluff.\I give... response:	What happened to Juvia?
context: If you do not, I can turn those stone women into piles of rubble from here!\Oh?\So you value victory over your life?\That's very admirable of you.\I will purify the souls of those turned to dust with your very life.\Now that's how you bluff.\I give...\What happened to Juvia? response:	We're...
context: Oh?\So you value victory over your life?\That's very admirable of you.\I will purify the souls of those turned to dust with your very life.\Now that's how you bluff.\I give...\What happened to Juvia?\We're... response:	They're back to normal!
context: So you value victory over your life?\That's very admirable of you.\I will purify the souls of those turned to dust with your very life.\Now that's how you bluff.\I give...\What happened to Juvia?\We're...\They're back to normal! response:	Lucy!
context: That's very admirable of you.\I will purify the souls of those turned to dust with your very life.\Now that's how you bluff.\I give...\What happened to Juvia?\We're...\They're back to normal!\Lucy! response:	What?
context: I will purify the souls of those turned to dust with your very life.\Now that's how you bluff.\I give...\What happened to Juvia?\We're...\They're back to normal!\Lucy!\What? response:	Erza vs. Evergreen. Winner: Erza.
context: Now that's how you bluff.\I give...\What happened to Juvia?\We're...\They're back to normal!\Lucy!\What?\Erza vs. Evergreen. Winner: Erza. response:	Excellent work!
context: I give...\What happened to Juvia?\We're...\They're back to normal!\Lucy!\What?\Erza vs. Evergreen. Winner: Erza.\Excellent work! response:	The hostages have been freed!
context: What happened to Juvia?\We're...\They're back to normal!\Lucy!\What?\Erza vs. Evergreen. Winner: Erza.\Excellent work!\The hostages have been freed! response:	Now what will you do, Laxus?
context: We're...\They're back to normal!\Lucy!\What?\Erza vs. Evergreen. Winner: Erza.\Excellent work!\The hostages have been freed!\Now what will you do, Laxus? response:	Worthless trash!
context: They're back to normal!\Lucy!\What?\Erza vs. Evergreen. Winner: Erza.\Excellent work!\The hostages have been freed!\Now what will you do, Laxus?\Worthless trash! response:	How could Eve lose to the likes of Erza?
context: Lucy!\What?\Erza vs. Evergreen. Winner: Erza.\Excellent work!\The hostages have been freed!\Now what will you do, Laxus?\Worthless trash!\How could Eve lose to the likes of Erza? response:	Since when did you get so weak, Eve?
context: What?\Erza vs. Evergreen. Winner: Erza.\Excellent work!\The hostages have been freed!\Now what will you do, Laxus?\Worthless trash!\How could Eve lose to the likes of Erza?\Since when did you get so weak, Eve? response:	Erza is too strong.
context: Erza vs. Evergreen. Winner: Erza.\Excellent work!\The hostages have been freed!\Now what will you do, Laxus?\Worthless trash!\How could Eve lose to the likes of Erza?\Since when did you get so weak, Eve?\Erza is too strong. response:	This was a job for Bickslow or myself.
context: Excellent work!\The hostages have been freed!\Now what will you do, Laxus?\Worthless trash!\How could Eve lose to the likes of Erza?\Since when did you get so weak, Eve?\Erza is too strong.\This was a job for Bickslow or myself. response:	Why have you returned, Freed?
context: The hostages have been freed!\Now what will you do, Laxus?\Worthless trash!\How could Eve lose to the likes of Erza?\Since when did you get so weak, Eve?\Erza is too strong.\This was a job for Bickslow or myself.\Why have you returned, Freed? response:	Because the game is over.
context: Now what will you do, Laxus?\Worthless trash!\How could Eve lose to the likes of Erza?\Since when did you get so weak, Eve?\Erza is too strong.\This was a job for Bickslow or myself.\Why have you returned, Freed?\Because the game is over. response:	With the hostages freed, the master will no longer budge.
context: Worthless trash!\How could Eve lose to the likes of Erza?\Since when did you get so weak, Eve?\Erza is too strong.\This was a job for Bickslow or myself.\Why have you returned, Freed?\Because the game is over.\With the hostages freed, the master will no longer budge. response:	Laxus!
context: How could Eve lose to the likes of Erza?\Since when did you get so weak, Eve?\Erza is too strong.\This was a job for Bickslow or myself.\Why have you returned, Freed?\Because the game is over.\With the hostages freed, the master will no longer budge.\Laxus! response:	It's not over.
context: Since when did you get so weak, Eve?\Erza is too strong.\This was a job for Bickslow or myself.\Why have you returned, Freed?\Because the game is over.\With the hostages freed, the master will no longer budge.\Laxus!\It's not over. response:	If you won't follow me, then get lost.
context: Erza is too strong.\This was a job for Bickslow or myself.\Why have you returned, Freed?\Because the game is over.\With the hostages freed, the master will no longer budge.\Laxus!\It's not over.\If you won't follow me, then get lost. response:	You aren't needed in my Fairy Tail.
context: This was a job for Bickslow or myself.\Why have you returned, Freed?\Because the game is over.\With the hostages freed, the master will no longer budge.\Laxus!\It's not over.\If you won't follow me, then get lost.\You aren't needed in my Fairy Tail. response:	Battle of Fairy Tail?
context: Why have you returned, Freed?\Because the game is over.\With the hostages freed, the master will no longer budge.\Laxus!\It's not over.\If you won't follow me, then get lost.\You aren't needed in my Fairy Tail.\Battle of Fairy Tail? response:	Laxus did what?
context: Because the game is over.\With the hostages freed, the master will no longer budge.\Laxus!\It's not over.\If you won't follow me, then get lost.\You aren't needed in my Fairy Tail.\Battle of Fairy Tail?\Laxus did what? response:	Well, it's over now.
context: With the hostages freed, the master will no longer budge.\Laxus!\It's not over.\If you won't follow me, then get lost.\You aren't needed in my Fairy Tail.\Battle of Fairy Tail?\Laxus did what?\Well, it's over now. response:	With you all returned to normal,
context: Laxus!\It's not over.\If you won't follow me, then get lost.\You aren't needed in my Fairy Tail.\Battle of Fairy Tail?\Laxus did what?\Well, it's over now.\With you all returned to normal, response:	there's no way I'm going to play Laxus's silly game any more.
context: It's not over.\If you won't follow me, then get lost.\You aren't needed in my Fairy Tail.\Battle of Fairy Tail?\Laxus did what?\Well, it's over now.\With you all returned to normal,\there's no way I'm going to play Laxus's silly game any more. response:	But, what about everyone that was injured from Freed's traps?
context: If you won't follow me, then get lost.\You aren't needed in my Fairy Tail.\Battle of Fairy Tail?\Laxus did what?\Well, it's over now.\With you all returned to normal,\there's no way I'm going to play Laxus's silly game any more.\But, what about everyone that was injured from Freed's traps? response:	That's right!
context: You aren't needed in my Fairy Tail.\Battle of Fairy Tail?\Laxus did what?\Well, it's over now.\With you all returned to normal,\there's no way I'm going to play Laxus's silly game any more.\But, what about everyone that was injured from Freed's traps?\That's right! response:	If we don't teach Laxus a lesson, he'll never learn!
context: Battle of Fairy Tail?\Laxus did what?\Well, it's over now.\With you all returned to normal,\there's no way I'm going to play Laxus's silly game any more.\But, what about everyone that was injured from Freed's traps?\That's right!\If we don't teach Laxus a lesson, he'll never learn! response:	And don't I know it!
context: Laxus did what?\Well, it's over now.\With you all returned to normal,\there's no way I'm going to play Laxus's silly game any more.\But, what about everyone that was injured from Freed's traps?\That's right!\If we don't teach Laxus a lesson, he'll never learn!\And don't I know it! response:	I'll give him a punishment he'll never forget!
context: Well, it's over now.\With you all returned to normal,\there's no way I'm going to play Laxus's silly game any more.\But, what about everyone that was injured from Freed's traps?\That's right!\If we don't teach Laxus a lesson, he'll never learn!\And don't I know it!\I'll give him a punishment he'll never forget! response:	Damn you, Laxus...
context: With you all returned to normal,\there's no way I'm going to play Laxus's silly game any more.\But, what about everyone that was injured from Freed's traps?\That's right!\If we don't teach Laxus a lesson, he'll never learn!\And don't I know it!\I'll give him a punishment he'll never forget!\Damn you, Laxus... response:	You're not going to get away with it this time!
context: there's no way I'm going to play Laxus's silly game any more.\But, what about everyone that was injured from Freed's traps?\That's right!\If we don't teach Laxus a lesson, he'll never learn!\And don't I know it!\I'll give him a punishment he'll never forget!\Damn you, Laxus...\You're not going to get away with it this time! response:	Wait a second.
context: But, what about everyone that was injured from Freed's traps?\That's right!\If we don't teach Laxus a lesson, he'll never learn!\And don't I know it!\I'll give him a punishment he'll never forget!\Damn you, Laxus...\You're not going to get away with it this time!\Wait a second. response:	I have to agree with Laxus about the whole deciding who the strongest in Fairy Tail is thing.
context: That's right!\If we don't teach Laxus a lesson, he'll never learn!\And don't I know it!\I'll give him a punishment he'll never forget!\Damn you, Laxus...\You're not going to get away with it this time!\Wait a second.\I have to agree with Laxus about the whole deciding who the strongest in Fairy Tail is thing. response:	So don't be so hard on the guy, Gramps.
context: If we don't teach Laxus a lesson, he'll never learn!\And don't I know it!\I'll give him a punishment he'll never forget!\Damn you, Laxus...\You're not going to get away with it this time!\Wait a second.\I have to agree with Laxus about the whole deciding who the strongest in Fairy Tail is thing.\So don't be so hard on the guy, Gramps. response:	Natsu...
context: And don't I know it!\I'll give him a punishment he'll never forget!\Damn you, Laxus...\You're not going to get away with it this time!\Wait a second.\I have to agree with Laxus about the whole deciding who the strongest in Fairy Tail is thing.\So don't be so hard on the guy, Gramps.\Natsu... response:	You're such a...
context: I'll give him a punishment he'll never forget!\Damn you, Laxus...\You're not going to get away with it this time!\Wait a second.\I have to agree with Laxus about the whole deciding who the strongest in Fairy Tail is thing.\So don't be so hard on the guy, Gramps.\Natsu...\You're such a... response:	So anyway... The second Battle of Fairy Tail starts now!
context: Damn you, Laxus...\You're not going to get away with it this time!\Wait a second.\I have to agree with Laxus about the whole deciding who the strongest in Fairy Tail is thing.\So don't be so hard on the guy, Gramps.\Natsu...\You're such a...\So anyway... The second Battle of Fairy Tail starts now! response:	Bring it on, everyone!
context: You're not going to get away with it this time!\Wait a second.\I have to agree with Laxus about the whole deciding who the strongest in Fairy Tail is thing.\So don't be so hard on the guy, Gramps.\Natsu...\You're such a...\So anyway... The second Battle of Fairy Tail starts now!\Bring it on, everyone! response:	What?!
context: Wait a second.\I have to agree with Laxus about the whole deciding who the strongest in Fairy Tail is thing.\So don't be so hard on the guy, Gramps.\Natsu...\You're such a...\So anyway... The second Battle of Fairy Tail starts now!\Bring it on, everyone!\What?! response:	Stop!
context: I have to agree with Laxus about the whole deciding who the strongest in Fairy Tail is thing.\So don't be so hard on the guy, Gramps.\Natsu...\You're such a...\So anyway... The second Battle of Fairy Tail starts now!\Bring it on, everyone!\What?!\Stop! response:	'Cause we haven't done anything yet!
context: So don't be so hard on the guy, Gramps.\Natsu...\You're such a...\So anyway... The second Battle of Fairy Tail starts now!\Bring it on, everyone!\What?!\Stop!\'Cause we haven't done anything yet! response:	Come on, let's battle!
context: Natsu...\You're such a...\So anyway... The second Battle of Fairy Tail starts now!\Bring it on, everyone!\What?!\Stop!\'Cause we haven't done anything yet!\Come on, let's battle! response:	Give it a rest already.
context: You're such a...\So anyway... The second Battle of Fairy Tail starts now!\Bring it on, everyone!\What?!\Stop!\'Cause we haven't done anything yet!\Come on, let's battle!\Give it a rest already. response:	You're saying it like you're serious or something.
context: So anyway... The second Battle of Fairy Tail starts now!\Bring it on, everyone!\What?!\Stop!\'Cause we haven't done anything yet!\Come on, let's battle!\Give it a rest already.\You're saying it like you're serious or something. response:	If you insist, I'll fight you.
context: Bring it on, everyone!\What?!\Stop!\'Cause we haven't done anything yet!\Come on, let's battle!\Give it a rest already.\You're saying it like you're serious or something.\If you insist, I'll fight you. response:	Cana, don't encourage him.
context: What?!\Stop!\'Cause we haven't done anything yet!\Come on, let's battle!\Give it a rest already.\You're saying it like you're serious or something.\If you insist, I'll fight you.\Cana, don't encourage him. response:	Natsu... I don't think fighting women really counts as a battle.
context: Stop!\'Cause we haven't done anything yet!\Come on, let's battle!\Give it a rest already.\You're saying it like you're serious or something.\If you insist, I'll fight you.\Cana, don't encourage him.\Natsu... I don't think fighting women really counts as a battle. response:	Man, woman... Doesn't matter to me!
context: 'Cause we haven't done anything yet!\Come on, let's battle!\Give it a rest already.\You're saying it like you're serious or something.\If you insist, I'll fight you.\Cana, don't encourage him.\Natsu... I don't think fighting women really counts as a battle.\Man, woman... Doesn't matter to me! response:	Whoa, that face is pissing me off!
context: Come on, let's battle!\Give it a rest already.\You're saying it like you're serious or something.\If you insist, I'll fight you.\Cana, don't encourage him.\Natsu... I don't think fighting women really counts as a battle.\Man, woman... Doesn't matter to me!\Whoa, that face is pissing me off! response:	Here I come, Lucy!
context: Give it a rest already.\You're saying it like you're serious or something.\If you insist, I'll fight you.\Cana, don't encourage him.\Natsu... I don't think fighting women really counts as a battle.\Man, woman... Doesn't matter to me!\Whoa, that face is pissing me off!\Here I come, Lucy! response:	Cut it out!
context: You're saying it like you're serious or something.\If you insist, I'll fight you.\Cana, don't encourage him.\Natsu... I don't think fighting women really counts as a battle.\Man, woman... Doesn't matter to me!\Whoa, that face is pissing me off!\Here I come, Lucy!\Cut it out! response:	What's the matter, Gajeel-kun?
context: If you insist, I'll fight you.\Cana, don't encourage him.\Natsu... I don't think fighting women really counts as a battle.\Man, woman... Doesn't matter to me!\Whoa, that face is pissing me off!\Here I come, Lucy!\Cut it out!\What's the matter, Gajeel-kun? response:	It's nothing.
context: Cana, don't encourage him.\Natsu... I don't think fighting women really counts as a battle.\Man, woman... Doesn't matter to me!\Whoa, that face is pissing me off!\Here I come, Lucy!\Cut it out!\What's the matter, Gajeel-kun?\It's nothing. response:	This guild sure is fun.
context: Natsu... I don't think fighting women really counts as a battle.\Man, woman... Doesn't matter to me!\Whoa, that face is pissing me off!\Here I come, Lucy!\Cut it out!\What's the matter, Gajeel-kun?\It's nothing.\This guild sure is fun. response:	It's got a screw loose.
context: Man, woman... Doesn't matter to me!\Whoa, that face is pissing me off!\Here I come, Lucy!\Cut it out!\What's the matter, Gajeel-kun?\It's nothing.\This guild sure is fun.\It's got a screw loose. response:	Huh? What's that?
context: Whoa, that face is pissing me off!\Here I come, Lucy!\Cut it out!\What's the matter, Gajeel-kun?\It's nothing.\This guild sure is fun.\It's got a screw loose.\Huh? What's that? response:	What?
context: Here I come, Lucy!\Cut it out!\What's the matter, Gajeel-kun?\It's nothing.\This guild sure is fun.\It's got a screw loose.\Huh? What's that?\What? response:	Is something happening again?
context: Cut it out!\What's the matter, Gajeel-kun?\It's nothing.\This guild sure is fun.\It's got a screw loose.\Huh? What's that?\What?\Is something happening again? response:	This time we'll be your opponents!
context: What's the matter, Gajeel-kun?\It's nothing.\This guild sure is fun.\It's got a screw loose.\Huh? What's that?\What?\Is something happening again?\This time we'll be your opponents! response:	Can you hear me, old man?
context: It's nothing.\This guild sure is fun.\It's got a screw loose.\Huh? What's that?\What?\Is something happening again?\This time we'll be your opponents!\Can you hear me, old man? response:	Same goes for the rest of you.
context: This guild sure is fun.\It's got a screw loose.\Huh? What's that?\What?\Is something happening again?\This time we'll be your opponents!\Can you hear me, old man?\Same goes for the rest of you. response:	Laxus!
context: It's got a screw loose.\Huh? What's that?\What?\Is something happening again?\This time we'll be your opponents!\Can you hear me, old man?\Same goes for the rest of you.\Laxus! response:	Seems one of the rules is gone.
context: Huh? What's that?\What?\Is something happening again?\This time we'll be your opponents!\Can you hear me, old man?\Same goes for the rest of you.\Laxus!\Seems one of the rules is gone. response:	So I'll make a new rule now.
context: What?\Is something happening again?\This time we'll be your opponents!\Can you hear me, old man?\Same goes for the rest of you.\Laxus!\Seems one of the rules is gone.\So I'll make a new rule now. response:	In order for the Battle of Fairy Tail to continue, I have activated the Thunder Palace.
context: Is something happening again?\This time we'll be your opponents!\Can you hear me, old man?\Same goes for the rest of you.\Laxus!\Seems one of the rules is gone.\So I'll make a new rule now.\In order for the Battle of Fairy Tail to continue, I have activated the Thunder Palace. response:	Thunder Palace?!
context: This time we'll be your opponents!\Can you hear me, old man?\Same goes for the rest of you.\Laxus!\Seems one of the rules is gone.\So I'll make a new rule now.\In order for the Battle of Fairy Tail to continue, I have activated the Thunder Palace.\Thunder Palace?! response:	You have one hour and ten minutes left.
context: Can you hear me, old man?\Same goes for the rest of you.\Laxus!\Seems one of the rules is gone.\So I'll make a new rule now.\In order for the Battle of Fairy Tail to continue, I have activated the Thunder Palace.\Thunder Palace?!\You have one hour and ten minutes left. response:	So, can you defeat me?
context: Same goes for the rest of you.\Laxus!\Seems one of the rules is gone.\So I'll make a new rule now.\In order for the Battle of Fairy Tail to continue, I have activated the Thunder Palace.\Thunder Palace?!\You have one hour and ten minutes left.\So, can you defeat me? response:	Or will you retire, Master?
context: Laxus!\Seems one of the rules is gone.\So I'll make a new rule now.\In order for the Battle of Fairy Tail to continue, I have activated the Thunder Palace.\Thunder Palace?!\You have one hour and ten minutes left.\So, can you defeat me?\Or will you retire, Master? response:	What are you thinking, Laxus?
context: Seems one of the rules is gone.\So I'll make a new rule now.\In order for the Battle of Fairy Tail to continue, I have activated the Thunder Palace.\Thunder Palace?!\You have one hour and ten minutes left.\So, can you defeat me?\Or will you retire, Master?\What are you thinking, Laxus? response:	You plan on getting innocent people involved in this?
context: So I'll make a new rule now.\In order for the Battle of Fairy Tail to continue, I have activated the Thunder Palace.\Thunder Palace?!\You have one hour and ten minutes left.\So, can you defeat me?\Or will you retire, Master?\What are you thinking, Laxus?\You plan on getting innocent people involved in this? response:	Master!
context: In order for the Battle of Fairy Tail to continue, I have activated the Thunder Palace.\Thunder Palace?!\You have one hour and ten minutes left.\So, can you defeat me?\Or will you retire, Master?\What are you thinking, Laxus?\You plan on getting innocent people involved in this?\Master! response:	Gramps!
context: Thunder Palace?!\You have one hour and ten minutes left.\So, can you defeat me?\Or will you retire, Master?\What are you thinking, Laxus?\You plan on getting innocent people involved in this?\Master!\Gramps! response:	What's wrong?
context: You have one hour and ten minutes left.\So, can you defeat me?\Or will you retire, Master?\What are you thinking, Laxus?\You plan on getting innocent people involved in this?\Master!\Gramps!\What's wrong? response:	Oh, no!
context: So, can you defeat me?\Or will you retire, Master?\What are you thinking, Laxus?\You plan on getting innocent people involved in this?\Master!\Gramps!\What's wrong?\Oh, no! response:	Get his usual medicine!
context: Or will you retire, Master?\What are you thinking, Laxus?\You plan on getting innocent people involved in this?\Master!\Gramps!\What's wrong?\Oh, no!\Get his usual medicine! response:	And at a time like this...
context: What are you thinking, Laxus?\You plan on getting innocent people involved in this?\Master!\Gramps!\What's wrong?\Oh, no!\Get his usual medicine!\And at a time like this... response:	Master, please hang in there!
context: You plan on getting innocent people involved in this?\Master!\Gramps!\What's wrong?\Oh, no!\Get his usual medicine!\And at a time like this...\Master, please hang in there! response:	What's this Thunder Palace thing?
context: Master!\Gramps!\What's wrong?\Oh, no!\Get his usual medicine!\And at a time like this...\Master, please hang in there!\What's this Thunder Palace thing? response:	Gramps...
context: Gramps!\What's wrong?\Oh, no!\Get his usual medicine!\And at a time like this...\Master, please hang in there!\What's this Thunder Palace thing?\Gramps... response:	Everyone look outside!
