context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: They're similar to the Magic Knights Captains of the Clover Kingdom.\The first ones to arrive at Kiten in their time of need were...\That's\The Clover Kingdom's most powerful Magic Knights Squad.\The Golden Dawn!\Yami and the others headed to Kiten as reinforcements.\Just you wait, Yuno!\Let's make them regret barging into our country with their muddy boots. response:	Whoever's Strongest Wins
context: The first ones to arrive at Kiten in their time of need were...\That's\The Clover Kingdom's most powerful Magic Knights Squad.\The Golden Dawn!\Yami and the others headed to Kiten as reinforcements.\Just you wait, Yuno!\Let's make them regret barging into our country with their muddy boots.\Whoever's Strongest Wins response:	Man, you girls sure are cute!
context: That's\The Clover Kingdom's most powerful Magic Knights Squad.\The Golden Dawn!\Yami and the others headed to Kiten as reinforcements.\Just you wait, Yuno!\Let's make them regret barging into our country with their muddy boots.\Whoever's Strongest Wins\Man, you girls sure are cute! response:	I know a meadow where there are flowers as beautiful as you two.
context: The Clover Kingdom's most powerful Magic Knights Squad.\The Golden Dawn!\Yami and the others headed to Kiten as reinforcements.\Just you wait, Yuno!\Let's make them regret barging into our country with their muddy boots.\Whoever's Strongest Wins\Man, you girls sure are cute!\I know a meadow where there are flowers as beautiful as you two. response:	Say, why don't we take a little trip there with my spatial magic?
context: The Golden Dawn!\Yami and the others headed to Kiten as reinforcements.\Just you wait, Yuno!\Let's make them regret barging into our country with their muddy boots.\Whoever's Strongest Wins\Man, you girls sure are cute!\I know a meadow where there are flowers as beautiful as you two.\Say, why don't we take a little trip there with my spatial magic? response:	What's the matter? You look like you just saw something really scary.
context: Yami and the others headed to Kiten as reinforcements.\Just you wait, Yuno!\Let's make them regret barging into our country with their muddy boots.\Whoever's Strongest Wins\Man, you girls sure are cute!\I know a meadow where there are flowers as beautiful as you two.\Say, why don't we take a little trip there with my spatial magic?\What's the matter? You look like you just saw something really scary. response:	They're going to murder us!
context: Just you wait, Yuno!\Let's make them regret barging into our country with their muddy boots.\Whoever's Strongest Wins\Man, you girls sure are cute!\I know a meadow where there are flowers as beautiful as you two.\Say, why don't we take a little trip there with my spatial magic?\What's the matter? You look like you just saw something really scary.\They're going to murder us! response:	Hey! What's the big idea?!
context: Let's make them regret barging into our country with their muddy boots.\Whoever's Strongest Wins\Man, you girls sure are cute!\I know a meadow where there are flowers as beautiful as you two.\Say, why don't we take a little trip there with my spatial magic?\What's the matter? You look like you just saw something really scary.\They're going to murder us!\Hey! What's the big idea?! response:	Relax, la.
context: Whoever's Strongest Wins\Man, you girls sure are cute!\I know a meadow where there are flowers as beautiful as you two.\Say, why don't we take a little trip there with my spatial magic?\What's the matter? You look like you just saw something really scary.\They're going to murder us!\Hey! What's the big idea?!\Relax, la. response:	Shut up! Hurry up and get us to the town called Kiten!
context: Man, you girls sure are cute!\I know a meadow where there are flowers as beautiful as you two.\Say, why don't we take a little trip there with my spatial magic?\What's the matter? You look like you just saw something really scary.\They're going to murder us!\Hey! What's the big idea?!\Relax, la.\Shut up! Hurry up and get us to the town called Kiten! response:	Huh? But I thought we were off today...
context: I know a meadow where there are flowers as beautiful as you two.\Say, why don't we take a little trip there with my spatial magic?\What's the matter? You look like you just saw something really scary.\They're going to murder us!\Hey! What's the big idea?!\Relax, la.\Shut up! Hurry up and get us to the town called Kiten!\Huh? But I thought we were off today... response:	You don't get any time off.
context: Say, why don't we take a little trip there with my spatial magic?\What's the matter? You look like you just saw something really scary.\They're going to murder us!\Hey! What's the big idea?!\Relax, la.\Shut up! Hurry up and get us to the town called Kiten!\Huh? But I thought we were off today...\You don't get any time off. response:	You can have all the time off you want once you're dead.
context: What's the matter? You look like you just saw something really scary.\They're going to murder us!\Hey! What's the big idea?!\Relax, la.\Shut up! Hurry up and get us to the town called Kiten!\Huh? But I thought we were off today...\You don't get any time off.\You can have all the time off you want once you're dead. response:	What?!
context: They're going to murder us!\Hey! What's the big idea?!\Relax, la.\Shut up! Hurry up and get us to the town called Kiten!\Huh? But I thought we were off today...\You don't get any time off.\You can have all the time off you want once you're dead.\What?! response:	Let's do this, Finral!
context: Hey! What's the big idea?!\Relax, la.\Shut up! Hurry up and get us to the town called Kiten!\Huh? But I thought we were off today...\You don't get any time off.\You can have all the time off you want once you're dead.\What?!\Let's do this, Finral! response:	Hurry up with the portal already, you bastard.
context: Relax, la.\Shut up! Hurry up and get us to the town called Kiten!\Huh? But I thought we were off today...\You don't get any time off.\You can have all the time off you want once you're dead.\What?!\Let's do this, Finral!\Hurry up with the portal already, you bastard. response:	C'mon, let's see how far you can jump.
context: Shut up! Hurry up and get us to the town called Kiten!\Huh? But I thought we were off today...\You don't get any time off.\You can have all the time off you want once you're dead.\What?!\Let's do this, Finral!\Hurry up with the portal already, you bastard.\C'mon, let's see how far you can jump. response:	Are you mugging me now?!
context: Huh? But I thought we were off today...\You don't get any time off.\You can have all the time off you want once you're dead.\What?!\Let's do this, Finral!\Hurry up with the portal already, you bastard.\C'mon, let's see how far you can jump.\Are you mugging me now?! response:	We're counting on you, Finral!
context: You don't get any time off.\You can have all the time off you want once you're dead.\What?!\Let's do this, Finral!\Hurry up with the portal already, you bastard.\C'mon, let's see how far you can jump.\Are you mugging me now?!\We're counting on you, Finral! response:	Why are you so raring to go?!
context: You can have all the time off you want once you're dead.\What?!\Let's do this, Finral!\Hurry up with the portal already, you bastard.\C'mon, let's see how far you can jump.\Are you mugging me now?!\We're counting on you, Finral!\Why are you so raring to go?! response:	My meal-saving prince!
context: What?!\Let's do this, Finral!\Hurry up with the portal already, you bastard.\C'mon, let's see how far you can jump.\Are you mugging me now?!\We're counting on you, Finral!\Why are you so raring to go?!\My meal-saving prince! response:	What are you even talking about?
context: Let's do this, Finral!\Hurry up with the portal already, you bastard.\C'mon, let's see how far you can jump.\Are you mugging me now?!\We're counting on you, Finral!\Why are you so raring to go?!\My meal-saving prince!\What are you even talking about? response:	Let's go!
context: Hurry up with the portal already, you bastard.\C'mon, let's see how far you can jump.\Are you mugging me now?!\We're counting on you, Finral!\Why are you so raring to go?!\My meal-saving prince!\What are you even talking about?\Let's go! response:	Huh, what?
context: C'mon, let's see how far you can jump.\Are you mugging me now?!\We're counting on you, Finral!\Why are you so raring to go?!\My meal-saving prince!\What are you even talking about?\Let's go!\Huh, what? response:	Hurry it up!
context: Are you mugging me now?!\We're counting on you, Finral!\Why are you so raring to go?!\My meal-saving prince!\What are you even talking about?\Let's go!\Huh, what?\Hurry it up! response:	Okay, fine! Here we go!
context: We're counting on you, Finral!\Why are you so raring to go?!\My meal-saving prince!\What are you even talking about?\Let's go!\Huh, what?\Hurry it up!\Okay, fine! Here we go! response:	It's the Golden Dawn!
context: Why are you so raring to go?!\My meal-saving prince!\What are you even talking about?\Let's go!\Huh, what?\Hurry it up!\Okay, fine! Here we go!\It's the Golden Dawn! response:	So you're the advance guard for the Golden Dawn?
context: My meal-saving prince!\What are you even talking about?\Let's go!\Huh, what?\Hurry it up!\Okay, fine! Here we go!\It's the Golden Dawn!\So you're the advance guard for the Golden Dawn? response:	Not bad for a little brat!
context: What are you even talking about?\Let's go!\Huh, what?\Hurry it up!\Okay, fine! Here we go!\It's the Golden Dawn!\So you're the advance guard for the Golden Dawn?\Not bad for a little brat! response:	Goodness.
context: Let's go!\Huh, what?\Hurry it up!\Okay, fine! Here we go!\It's the Golden Dawn!\So you're the advance guard for the Golden Dawn?\Not bad for a little brat!\Goodness. response:	Such a wretched form for a Shining General.
context: Huh, what?\Hurry it up!\Okay, fine! Here we go!\It's the Golden Dawn!\So you're the advance guard for the Golden Dawn?\Not bad for a little brat!\Goodness.\Such a wretched form for a Shining General. response:	How unsightly.
context: Hurry it up!\Okay, fine! Here we go!\It's the Golden Dawn!\So you're the advance guard for the Golden Dawn?\Not bad for a little brat!\Goodness.\Such a wretched form for a Shining General.\How unsightly. response:	Lagus!
context: Okay, fine! Here we go!\It's the Golden Dawn!\So you're the advance guard for the Golden Dawn?\Not bad for a little brat!\Goodness.\Such a wretched form for a Shining General.\How unsightly.\Lagus! response:	I can't bear to watch. I'll lend you a hand.
context: It's the Golden Dawn!\So you're the advance guard for the Golden Dawn?\Not bad for a little brat!\Goodness.\Such a wretched form for a Shining General.\How unsightly.\Lagus!\I can't bear to watch. I'll lend you a hand. response:	No one asked for your help!
context: So you're the advance guard for the Golden Dawn?\Not bad for a little brat!\Goodness.\Such a wretched form for a Shining General.\How unsightly.\Lagus!\I can't bear to watch. I'll lend you a hand.\No one asked for your help! response:	He's mine!
context: Not bad for a little brat!\Goodness.\Such a wretched form for a Shining General.\How unsightly.\Lagus!\I can't bear to watch. I'll lend you a hand.\No one asked for your help!\He's mine! response:	It appears that the people have great faith in him.
context: Goodness.\Such a wretched form for a Shining General.\How unsightly.\Lagus!\I can't bear to watch. I'll lend you a hand.\No one asked for your help!\He's mine!\It appears that the people have great faith in him. response:	Lagus! Listen to me when I'm talking to you!
context: Such a wretched form for a Shining General.\How unsightly.\Lagus!\I can't bear to watch. I'll lend you a hand.\No one asked for your help!\He's mine!\It appears that the people have great faith in him.\Lagus! Listen to me when I'm talking to you! response:	In that case, let's see if you can protect yourself as well as your people!
context: How unsightly.\Lagus!\I can't bear to watch. I'll lend you a hand.\No one asked for your help!\He's mine!\It appears that the people have great faith in him.\Lagus! Listen to me when I'm talking to you!\In that case, let's see if you can protect yourself as well as your people! response:	Arrows... Bell.
context: Lagus!\I can't bear to watch. I'll lend you a hand.\No one asked for your help!\He's mine!\It appears that the people have great faith in him.\Lagus! Listen to me when I'm talking to you!\In that case, let's see if you can protect yourself as well as your people!\Arrows... Bell. response:	Yup! Leave it to me!
context: I can't bear to watch. I'll lend you a hand.\No one asked for your help!\He's mine!\It appears that the people have great faith in him.\Lagus! Listen to me when I'm talking to you!\In that case, let's see if you can protect yourself as well as your people!\Arrows... Bell.\Yup! Leave it to me! response:	Wind Magic: Swift White Bow.
context: No one asked for your help!\He's mine!\It appears that the people have great faith in him.\Lagus! Listen to me when I'm talking to you!\In that case, let's see if you can protect yourself as well as your people!\Arrows... Bell.\Yup! Leave it to me!\Wind Magic: Swift White Bow. response:	What?!
context: He's mine!\It appears that the people have great faith in him.\Lagus! Listen to me when I'm talking to you!\In that case, let's see if you can protect yourself as well as your people!\Arrows... Bell.\Yup! Leave it to me!\Wind Magic: Swift White Bow.\What?! response:	Impossible!
context: It appears that the people have great faith in him.\Lagus! Listen to me when I'm talking to you!\In that case, let's see if you can protect yourself as well as your people!\Arrows... Bell.\Yup! Leave it to me!\Wind Magic: Swift White Bow.\What?!\Impossible! response:	He easily deflected my fastest lightning-coated arrows
context: Lagus! Listen to me when I'm talking to you!\In that case, let's see if you can protect yourself as well as your people!\Arrows... Bell.\Yup! Leave it to me!\Wind Magic: Swift White Bow.\What?!\Impossible!\He easily deflected my fastest lightning-coated arrows response:	and even broke through my barrier?
context: In that case, let's see if you can protect yourself as well as your people!\Arrows... Bell.\Yup! Leave it to me!\Wind Magic: Swift White Bow.\What?!\Impossible!\He easily deflected my fastest lightning-coated arrows\and even broke through my barrier? response:	See if you can actually protect them?
context: Arrows... Bell.\Yup! Leave it to me!\Wind Magic: Swift White Bow.\What?!\Impossible!\He easily deflected my fastest lightning-coated arrows\and even broke through my barrier?\See if you can actually protect them? response:	That's my line.
context: Yup! Leave it to me!\Wind Magic: Swift White Bow.\What?!\Impossible!\He easily deflected my fastest lightning-coated arrows\and even broke through my barrier?\See if you can actually protect them?\That's my line. response:	Wh-Who are you?
context: Wind Magic: Swift White Bow.\What?!\Impossible!\He easily deflected my fastest lightning-coated arrows\and even broke through my barrier?\See if you can actually protect them?\That's my line.\Wh-Who are you? response:	Let's see if you can protect yourself and your comrades.
context: What?!\Impossible!\He easily deflected my fastest lightning-coated arrows\and even broke through my barrier?\See if you can actually protect them?\That's my line.\Wh-Who are you?\Let's see if you can protect yourself and your comrades. response:	Yeah! Yeah!
context: Impossible!\He easily deflected my fastest lightning-coated arrows\and even broke through my barrier?\See if you can actually protect them?\That's my line.\Wh-Who are you?\Let's see if you can protect yourself and your comrades.\Yeah! Yeah! response:	Yuno and I are one, right?
context: He easily deflected my fastest lightning-coated arrows\and even broke through my barrier?\See if you can actually protect them?\That's my line.\Wh-Who are you?\Let's see if you can protect yourself and your comrades.\Yeah! Yeah!\Yuno and I are one, right? response:	Hey, why are you ignoring me? At least say something!
context: and even broke through my barrier?\See if you can actually protect them?\That's my line.\Wh-Who are you?\Let's see if you can protect yourself and your comrades.\Yeah! Yeah!\Yuno and I are one, right?\Hey, why are you ignoring me? At least say something! response:	Something.
context: See if you can actually protect them?\That's my line.\Wh-Who are you?\Let's see if you can protect yourself and your comrades.\Yeah! Yeah!\Yuno and I are one, right?\Hey, why are you ignoring me? At least say something!\Something. response:	Really?! Quit messing with me, you smart-ass!
context: That's my line.\Wh-Who are you?\Let's see if you can protect yourself and your comrades.\Yeah! Yeah!\Yuno and I are one, right?\Hey, why are you ignoring me? At least say something!\Something.\Really?! Quit messing with me, you smart-ass! response:	Want my help now, Lagus?
context: Wh-Who are you?\Let's see if you can protect yourself and your comrades.\Yeah! Yeah!\Yuno and I are one, right?\Hey, why are you ignoring me? At least say something!\Something.\Really?! Quit messing with me, you smart-ass!\Want my help now, Lagus? response:	How dare he make me look like a fool?
context: Let's see if you can protect yourself and your comrades.\Yeah! Yeah!\Yuno and I are one, right?\Hey, why are you ignoring me? At least say something!\Something.\Really?! Quit messing with me, you smart-ass!\Want my help now, Lagus?\How dare he make me look like a fool? response:	He's mine! Stay out of my way, Brocks!
context: Yeah! Yeah!\Yuno and I are one, right?\Hey, why are you ignoring me? At least say something!\Something.\Really?! Quit messing with me, you smart-ass!\Want my help now, Lagus?\How dare he make me look like a fool?\He's mine! Stay out of my way, Brocks! response:	He's mine! You stay out of my way!
context: Yuno and I are one, right?\Hey, why are you ignoring me? At least say something!\Something.\Really?! Quit messing with me, you smart-ass!\Want my help now, Lagus?\How dare he make me look like a fool?\He's mine! Stay out of my way, Brocks!\He's mine! You stay out of my way! response:	He's mine!
context: Hey, why are you ignoring me? At least say something!\Something.\Really?! Quit messing with me, you smart-ass!\Want my help now, Lagus?\How dare he make me look like a fool?\He's mine! Stay out of my way, Brocks!\He's mine! You stay out of my way!\He's mine! response:	Mine!
context: Something.\Really?! Quit messing with me, you smart-ass!\Want my help now, Lagus?\How dare he make me look like a fool?\He's mine! Stay out of my way, Brocks!\He's mine! You stay out of my way!\He's mine!\Mine! response:	Mine!
context: Really?! Quit messing with me, you smart-ass!\Want my help now, Lagus?\How dare he make me look like a fool?\He's mine! Stay out of my way, Brocks!\He's mine! You stay out of my way!\He's mine!\Mine!\Mine! response:	Mine!
context: Want my help now, Lagus?\How dare he make me look like a fool?\He's mine! Stay out of my way, Brocks!\He's mine! You stay out of my way!\He's mine!\Mine!\Mine!\Mine! response:	What are you talking about?!
context: How dare he make me look like a fool?\He's mine! Stay out of my way, Brocks!\He's mine! You stay out of my way!\He's mine!\Mine!\Mine!\Mine!\What are you talking about?! response:	Yuno's mine!
context: He's mine! Stay out of my way, Brocks!\He's mine! You stay out of my way!\He's mine!\Mine!\Mine!\Mine!\What are you talking about?!\Yuno's mine! response:	Not a chance.
context: He's mine! You stay out of my way!\He's mine!\Mine!\Mine!\Mine!\What are you talking about?!\Yuno's mine!\Not a chance. response:	Good grief.
context: He's mine!\Mine!\Mine!\Mine!\What are you talking about?!\Yuno's mine!\Not a chance.\Good grief. response:	The kid I encountered in the dungeon has gotten a lot stronger.
context: Mine!\Mine!\Mine!\What are you talking about?!\Yuno's mine!\Not a chance.\Good grief.\The kid I encountered in the dungeon has gotten a lot stronger. response:	Man, it's not fair how fast kids grow.
context: Mine!\Mine!\What are you talking about?!\Yuno's mine!\Not a chance.\Good grief.\The kid I encountered in the dungeon has gotten a lot stronger.\Man, it's not fair how fast kids grow. response:	Way to make an old man feel older.
context: Mine!\What are you talking about?!\Yuno's mine!\Not a chance.\Good grief.\The kid I encountered in the dungeon has gotten a lot stronger.\Man, it's not fair how fast kids grow.\Way to make an old man feel older. response:	My girls are growing up fast, too.
context: What are you talking about?!\Yuno's mine!\Not a chance.\Good grief.\The kid I encountered in the dungeon has gotten a lot stronger.\Man, it's not fair how fast kids grow.\Way to make an old man feel older.\My girls are growing up fast, too. response:	When they were younger,
context: Yuno's mine!\Not a chance.\Good grief.\The kid I encountered in the dungeon has gotten a lot stronger.\Man, it's not fair how fast kids grow.\Way to make an old man feel older.\My girls are growing up fast, too.\When they were younger, response:	they always said they wanted to marry me when they grew up.
context: Not a chance.\Good grief.\The kid I encountered in the dungeon has gotten a lot stronger.\Man, it's not fair how fast kids grow.\Way to make an old man feel older.\My girls are growing up fast, too.\When they were younger,\they always said they wanted to marry me when they grew up. response:	But now they won't even take baths with me.
context: Good grief.\The kid I encountered in the dungeon has gotten a lot stronger.\Man, it's not fair how fast kids grow.\Way to make an old man feel older.\My girls are growing up fast, too.\When they were younger,\they always said they wanted to marry me when they grew up.\But now they won't even take baths with me. response:	And they don't want my underwear washed with their clothes...
context: The kid I encountered in the dungeon has gotten a lot stronger.\Man, it's not fair how fast kids grow.\Way to make an old man feel older.\My girls are growing up fast, too.\When they were younger,\they always said they wanted to marry me when they grew up.\But now they won't even take baths with me.\And they don't want my underwear washed with their clothes... response:	A-Adjutant General Lotus?
context: Man, it's not fair how fast kids grow.\Way to make an old man feel older.\My girls are growing up fast, too.\When they were younger,\they always said they wanted to marry me when they grew up.\But now they won't even take baths with me.\And they don't want my underwear washed with their clothes...\A-Adjutant General Lotus? response:	And they say my breath smells like onions...
context: Way to make an old man feel older.\My girls are growing up fast, too.\When they were younger,\they always said they wanted to marry me when they grew up.\But now they won't even take baths with me.\And they don't want my underwear washed with their clothes...\A-Adjutant General Lotus?\And they say my breath smells like onions... response:	Steel Creation Magic: Fierce Spiral Lance!
context: My girls are growing up fast, too.\When they were younger,\they always said they wanted to marry me when they grew up.\But now they won't even take baths with me.\And they don't want my underwear washed with their clothes...\A-Adjutant General Lotus?\And they say my breath smells like onions...\Steel Creation Magic: Fierce Spiral Lance! response:	There's no end to them!
context: When they were younger,\they always said they wanted to marry me when they grew up.\But now they won't even take baths with me.\And they don't want my underwear washed with their clothes...\A-Adjutant General Lotus?\And they say my breath smells like onions...\Steel Creation Magic: Fierce Spiral Lance!\There's no end to them! response:	All these people...
context: they always said they wanted to marry me when they grew up.\But now they won't even take baths with me.\And they don't want my underwear washed with their clothes...\A-Adjutant General Lotus?\And they say my breath smells like onions...\Steel Creation Magic: Fierce Spiral Lance!\There's no end to them!\All these people... response:	They're all so weak!
context: But now they won't even take baths with me.\And they don't want my underwear washed with their clothes...\A-Adjutant General Lotus?\And they say my breath smells like onions...\Steel Creation Magic: Fierce Spiral Lance!\There's no end to them!\All these people...\They're all so weak! response:	His magic keeps clinging to us, making our spells not work properly!
context: And they don't want my underwear washed with their clothes...\A-Adjutant General Lotus?\And they say my breath smells like onions...\Steel Creation Magic: Fierce Spiral Lance!\There's no end to them!\All these people...\They're all so weak!\His magic keeps clinging to us, making our spells not work properly! response:	There.
context: A-Adjutant General Lotus?\And they say my breath smells like onions...\Steel Creation Magic: Fierce Spiral Lance!\There's no end to them!\All these people...\They're all so weak!\His magic keeps clinging to us, making our spells not work properly!\There. response:	Slime Creation Magic: Mucusnail!
context: And they say my breath smells like onions...\Steel Creation Magic: Fierce Spiral Lance!\There's no end to them!\All these people...\They're all so weak!\His magic keeps clinging to us, making our spells not work properly!\There.\Slime Creation Magic: Mucusnail! response:	This spell drastically weakens the magic of anyone it catches.
context: Steel Creation Magic: Fierce Spiral Lance!\There's no end to them!\All these people...\They're all so weak!\His magic keeps clinging to us, making our spells not work properly!\There.\Slime Creation Magic: Mucusnail!\This spell drastically weakens the magic of anyone it catches. response:	You'll never be able to get out of there.
context: There's no end to them!\All these people...\They're all so weak!\His magic keeps clinging to us, making our spells not work properly!\There.\Slime Creation Magic: Mucusnail!\This spell drastically weakens the magic of anyone it catches.\You'll never be able to get out of there. response:	I just love watching powerless weaklings writhe in agony.
context: All these people...\They're all so weak!\His magic keeps clinging to us, making our spells not work properly!\There.\Slime Creation Magic: Mucusnail!\This spell drastically weakens the magic of anyone it catches.\You'll never be able to get out of there.\I just love watching powerless weaklings writhe in agony. response:	Wow, that looks like a tough spell to deal with.
context: They're all so weak!\His magic keeps clinging to us, making our spells not work properly!\There.\Slime Creation Magic: Mucusnail!\This spell drastically weakens the magic of anyone it catches.\You'll never be able to get out of there.\I just love watching powerless weaklings writhe in agony.\Wow, that looks like a tough spell to deal with. response:	Though, I mean, it's pretty useless against me.
context: His magic keeps clinging to us, making our spells not work properly!\There.\Slime Creation Magic: Mucusnail!\This spell drastically weakens the magic of anyone it catches.\You'll never be able to get out of there.\I just love watching powerless weaklings writhe in agony.\Wow, that looks like a tough spell to deal with.\Though, I mean, it's pretty useless against me. response:	What was that spell?
context: There.\Slime Creation Magic: Mucusnail!\This spell drastically weakens the magic of anyone it catches.\You'll never be able to get out of there.\I just love watching powerless weaklings writhe in agony.\Wow, that looks like a tough spell to deal with.\Though, I mean, it's pretty useless against me.\What was that spell? response:	Spatial magic?
context: Slime Creation Magic: Mucusnail!\This spell drastically weakens the magic of anyone it catches.\You'll never be able to get out of there.\I just love watching powerless weaklings writhe in agony.\Wow, that looks like a tough spell to deal with.\Though, I mean, it's pretty useless against me.\What was that spell?\Spatial magic? response:	Yikes... The one thing about this spell is that it sort of destroys anything.
context: This spell drastically weakens the magic of anyone it catches.\You'll never be able to get out of there.\I just love watching powerless weaklings writhe in agony.\Wow, that looks like a tough spell to deal with.\Though, I mean, it's pretty useless against me.\What was that spell?\Spatial magic?\Yikes... The one thing about this spell is that it sort of destroys anything. response:	Oh, well. I guess someone will just have to rebuild it.
context: You'll never be able to get out of there.\I just love watching powerless weaklings writhe in agony.\Wow, that looks like a tough spell to deal with.\Though, I mean, it's pretty useless against me.\What was that spell?\Spatial magic?\Yikes... The one thing about this spell is that it sort of destroys anything.\Oh, well. I guess someone will just have to rebuild it. response:	Let's see... That guy's definitely the leader of the Golden Dawn.
