context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: U-U-Uh, oh!\Laxus's Raijin Tribe have come and attacked in the middle of the Harvest Festival!\They ruined the Miss Fairy Tail Contest, and took the contestants hostage,\and now they've started some battle game!\I have to do something!\Except I happened to be stoned right now!\It seems like there's some trouble at Fairy Tail.\What's going on? response:	Their members are fighting amongst each other.
context: Laxus's Raijin Tribe have come and attacked in the middle of the Harvest Festival!\They ruined the Miss Fairy Tail Contest, and took the contestants hostage,\and now they've started some battle game!\I have to do something!\Except I happened to be stoned right now!\It seems like there's some trouble at Fairy Tail.\What's going on?\Their members are fighting amongst each other. response:	It's not just quarreling, they've been seriously going at each other!
context: They ruined the Miss Fairy Tail Contest, and took the contestants hostage,\and now they've started some battle game!\I have to do something!\Except I happened to be stoned right now!\It seems like there's some trouble at Fairy Tail.\What's going on?\Their members are fighting amongst each other.\It's not just quarreling, they've been seriously going at each other! response:	I hope their big parade, Fantasia, will be okay.
context: and now they've started some battle game!\I have to do something!\Except I happened to be stoned right now!\It seems like there's some trouble at Fairy Tail.\What's going on?\Their members are fighting amongst each other.\It's not just quarreling, they've been seriously going at each other!\I hope their big parade, Fantasia, will be okay. response:	Fairy Tail again?
context: I have to do something!\Except I happened to be stoned right now!\It seems like there's some trouble at Fairy Tail.\What's going on?\Their members are fighting amongst each other.\It's not just quarreling, they've been seriously going at each other!\I hope their big parade, Fantasia, will be okay.\Fairy Tail again? response:	Don't go crazy in the city!
context: Except I happened to be stoned right now!\It seems like there's some trouble at Fairy Tail.\What's going on?\Their members are fighting amongst each other.\It's not just quarreling, they've been seriously going at each other!\I hope their big parade, Fantasia, will be okay.\Fairy Tail again?\Don't go crazy in the city! response:	Citizens?
context: It seems like there's some trouble at Fairy Tail.\What's going on?\Their members are fighting amongst each other.\It's not just quarreling, they've been seriously going at each other!\I hope their big parade, Fantasia, will be okay.\Fairy Tail again?\Don't go crazy in the city!\Citizens? response:	I see. It seems the rules inside the rune barriers only affect wizards.
context: What's going on?\Their members are fighting amongst each other.\It's not just quarreling, they've been seriously going at each other!\I hope their big parade, Fantasia, will be okay.\Fairy Tail again?\Don't go crazy in the city!\Citizens?\I see. It seems the rules inside the rune barriers only affect wizards. response:	Visitar!
context: Their members are fighting amongst each other.\It's not just quarreling, they've been seriously going at each other!\I hope their big parade, Fantasia, will be okay.\Fairy Tail again?\Don't go crazy in the city!\Citizens?\I see. It seems the rules inside the rune barriers only affect wizards.\Visitar! response:	Nab!
context: It's not just quarreling, they've been seriously going at each other!\I hope their big parade, Fantasia, will be okay.\Fairy Tail again?\Don't go crazy in the city!\Citizens?\I see. It seems the rules inside the rune barriers only affect wizards.\Visitar!\Nab! response:	Play nice and let yourself get blown away!
context: I hope their big parade, Fantasia, will be okay.\Fairy Tail again?\Don't go crazy in the city!\Citizens?\I see. It seems the rules inside the rune barriers only affect wizards.\Visitar!\Nab!\Play nice and let yourself get blown away! response:	If I don't put you to sleep, I can't go search for Laxus!
context: Fairy Tail again?\Don't go crazy in the city!\Citizens?\I see. It seems the rules inside the rune barriers only affect wizards.\Visitar!\Nab!\Play nice and let yourself get blown away!\If I don't put you to sleep, I can't go search for Laxus! response:	This isn't the time to be fighting amongst ourselves,
context: Don't go crazy in the city!\Citizens?\I see. It seems the rules inside the rune barriers only affect wizards.\Visitar!\Nab!\Play nice and let yourself get blown away!\If I don't put you to sleep, I can't go search for Laxus!\This isn't the time to be fighting amongst ourselves, response:	but if that's the way you want it!
context: Citizens?\I see. It seems the rules inside the rune barriers only affect wizards.\Visitar!\Nab!\Play nice and let yourself get blown away!\If I don't put you to sleep, I can't go search for Laxus!\This isn't the time to be fighting amongst ourselves,\but if that's the way you want it! response:	Max!
context: I see. It seems the rules inside the rune barriers only affect wizards.\Visitar!\Nab!\Play nice and let yourself get blown away!\If I don't put you to sleep, I can't go search for Laxus!\This isn't the time to be fighting amongst ourselves,\but if that's the way you want it!\Max! response:	I've seen through your plans!
context: Visitar!\Nab!\Play nice and let yourself get blown away!\If I don't put you to sleep, I can't go search for Laxus!\This isn't the time to be fighting amongst ourselves,\but if that's the way you want it!\Max!\I've seen through your plans! response:	You're planning a surprise attack using your Sand Magic, aren't you?
context: Nab!\Play nice and let yourself get blown away!\If I don't put you to sleep, I can't go search for Laxus!\This isn't the time to be fighting amongst ourselves,\but if that's the way you want it!\Max!\I've seen through your plans!\You're planning a surprise attack using your Sand Magic, aren't you? response:	Your specialty, Telepathy?
context: Play nice and let yourself get blown away!\If I don't put you to sleep, I can't go search for Laxus!\This isn't the time to be fighting amongst ourselves,\but if that's the way you want it!\Max!\I've seen through your plans!\You're planning a surprise attack using your Sand Magic, aren't you?\Your specialty, Telepathy? response:	But even if you know it's coming, you can't dodge my attack, Warren!
context: If I don't put you to sleep, I can't go search for Laxus!\This isn't the time to be fighting amongst ourselves,\but if that's the way you want it!\Max!\I've seen through your plans!\You're planning a surprise attack using your Sand Magic, aren't you?\Your specialty, Telepathy?\But even if you know it's coming, you can't dodge my attack, Warren! response:	Take this!
context: This isn't the time to be fighting amongst ourselves,\but if that's the way you want it!\Max!\I've seen through your plans!\You're planning a surprise attack using your Sand Magic, aren't you?\Your specialty, Telepathy?\But even if you know it's coming, you can't dodge my attack, Warren!\Take this! response:	I told you, I can read your mind!
context: but if that's the way you want it!\Max!\I've seen through your plans!\You're planning a surprise attack using your Sand Magic, aren't you?\Your specialty, Telepathy?\But even if you know it's coming, you can't dodge my attack, Warren!\Take this!\I told you, I can read your mind! response:	That's pretty flashy for some festival show.
context: Max!\I've seen through your plans!\You're planning a surprise attack using your Sand Magic, aren't you?\Your specialty, Telepathy?\But even if you know it's coming, you can't dodge my attack, Warren!\Take this!\I told you, I can read your mind!\That's pretty flashy for some festival show. response:	Here they go again...
context: I've seen through your plans!\You're planning a surprise attack using your Sand Magic, aren't you?\Your specialty, Telepathy?\But even if you know it's coming, you can't dodge my attack, Warren!\Take this!\I told you, I can read your mind!\That's pretty flashy for some festival show.\Here they go again... response:	What a bunch of troublemakers they are!
context: You're planning a surprise attack using your Sand Magic, aren't you?\Your specialty, Telepathy?\But even if you know it's coming, you can't dodge my attack, Warren!\Take this!\I told you, I can read your mind!\That's pretty flashy for some festival show.\Here they go again...\What a bunch of troublemakers they are! response:	Defeat your Friends to Save your Friends!
context: Your specialty, Telepathy?\But even if you know it's coming, you can't dodge my attack, Warren!\Take this!\I told you, I can read your mind!\That's pretty flashy for some festival show.\Here they go again...\What a bunch of troublemakers they are!\Defeat your Friends to Save your Friends! response:	This is for Mira-chan! Now hurry and take defeat like a man!
context: But even if you know it's coming, you can't dodge my attack, Warren!\Take this!\I told you, I can read your mind!\That's pretty flashy for some festival show.\Here they go again...\What a bunch of troublemakers they are!\Defeat your Friends to Save your Friends!\This is for Mira-chan! Now hurry and take defeat like a man! response:	A married man shouldn't be lusting after her like that!
context: Take this!\I told you, I can read your mind!\That's pretty flashy for some festival show.\Here they go again...\What a bunch of troublemakers they are!\Defeat your Friends to Save your Friends!\This is for Mira-chan! Now hurry and take defeat like a man!\A married man shouldn't be lusting after her like that! response:	Like you should talk, divorcee!
context: I told you, I can read your mind!\That's pretty flashy for some festival show.\Here they go again...\What a bunch of troublemakers they are!\Defeat your Friends to Save your Friends!\This is for Mira-chan! Now hurry and take defeat like a man!\A married man shouldn't be lusting after her like that!\Like you should talk, divorcee! response:	Bring it on!
context: That's pretty flashy for some festival show.\Here they go again...\What a bunch of troublemakers they are!\Defeat your Friends to Save your Friends!\This is for Mira-chan! Now hurry and take defeat like a man!\A married man shouldn't be lusting after her like that!\Like you should talk, divorcee!\Bring it on! response:	Laki! Yeah, it's the Harvest Festival, but...
context: Here they go again...\What a bunch of troublemakers they are!\Defeat your Friends to Save your Friends!\This is for Mira-chan! Now hurry and take defeat like a man!\A married man shouldn't be lusting after her like that!\Like you should talk, divorcee!\Bring it on!\Laki! Yeah, it's the Harvest Festival, but... response:	What's with the sudden style change?
context: What a bunch of troublemakers they are!\Defeat your Friends to Save your Friends!\This is for Mira-chan! Now hurry and take defeat like a man!\A married man shouldn't be lusting after her like that!\Like you should talk, divorcee!\Bring it on!\Laki! Yeah, it's the Harvest Festival, but...\What's with the sudden style change? response:	It looks slutty!
context: Defeat your Friends to Save your Friends!\This is for Mira-chan! Now hurry and take defeat like a man!\A married man shouldn't be lusting after her like that!\Like you should talk, divorcee!\Bring it on!\Laki! Yeah, it's the Harvest Festival, but...\What's with the sudden style change?\It looks slutty! response:	Gunning for the Miss Fairy Tail Contest?
context: This is for Mira-chan! Now hurry and take defeat like a man!\A married man shouldn't be lusting after her like that!\Like you should talk, divorcee!\Bring it on!\Laki! Yeah, it's the Harvest Festival, but...\What's with the sudden style change?\It looks slutty!\Gunning for the Miss Fairy Tail Contest? response:	All I did was cut my hair, and look at all the fuss...
context: A married man shouldn't be lusting after her like that!\Like you should talk, divorcee!\Bring it on!\Laki! Yeah, it's the Harvest Festival, but...\What's with the sudden style change?\It looks slutty!\Gunning for the Miss Fairy Tail Contest?\All I did was cut my hair, and look at all the fuss... response:	I'm such a bad -girl!
context: Like you should talk, divorcee!\Bring it on!\Laki! Yeah, it's the Harvest Festival, but...\What's with the sudden style change?\It looks slutty!\Gunning for the Miss Fairy Tail Contest?\All I did was cut my hair, and look at all the fuss...\I'm such a bad -girl! response:	Now I'm mad!
context: Bring it on!\Laki! Yeah, it's the Harvest Festival, but...\What's with the sudden style change?\It looks slutty!\Gunning for the Miss Fairy Tail Contest?\All I did was cut my hair, and look at all the fuss...\I'm such a bad -girl!\Now I'm mad! response:	Get her!
context: Laki! Yeah, it's the Harvest Festival, but...\What's with the sudden style change?\It looks slutty!\Gunning for the Miss Fairy Tail Contest?\All I did was cut my hair, and look at all the fuss...\I'm such a bad -girl!\Now I'm mad!\Get her! response:	There!
context: What's with the sudden style change?\It looks slutty!\Gunning for the Miss Fairy Tail Contest?\All I did was cut my hair, and look at all the fuss...\I'm such a bad -girl!\Now I'm mad!\Get her!\There! response:	Max vs. Warren. Winner: Warren.
context: It looks slutty!\Gunning for the Miss Fairy Tail Contest?\All I did was cut my hair, and look at all the fuss...\I'm such a bad -girl!\Now I'm mad!\Get her!\There!\Max vs. Warren. Winner: Warren. response:	Vistar vs. Nab. Winner: Nab.
context: Gunning for the Miss Fairy Tail Contest?\All I did was cut my hair, and look at all the fuss...\I'm such a bad -girl!\Now I'm mad!\Get her!\There!\Max vs. Warren. Winner: Warren.\Vistar vs. Nab. Winner: Nab. response:	Laki took out four, Macao vs. Wakaba's battle is in progress.
context: All I did was cut my hair, and look at all the fuss...\I'm such a bad -girl!\Now I'm mad!\Get her!\There!\Max vs. Warren. Winner: Warren.\Vistar vs. Nab. Winner: Nab.\Laki took out four, Macao vs. Wakaba's battle is in progress. response:	Enough! Stop this, you foolish children!
context: I'm such a bad -girl!\Now I'm mad!\Get her!\There!\Max vs. Warren. Winner: Warren.\Vistar vs. Nab. Winner: Nab.\Laki took out four, Macao vs. Wakaba's battle is in progress.\Enough! Stop this, you foolish children! response:	Rune traps have been set up throughout the city.
context: Now I'm mad!\Get her!\There!\Max vs. Warren. Winner: Warren.\Vistar vs. Nab. Winner: Nab.\Laki took out four, Macao vs. Wakaba's battle is in progress.\Enough! Stop this, you foolish children!\Rune traps have been set up throughout the city. response:	And the ones who are trapped inside are forced to fight.
context: Get her!\There!\Max vs. Warren. Winner: Warren.\Vistar vs. Nab. Winner: Nab.\Laki took out four, Macao vs. Wakaba's battle is in progress.\Enough! Stop this, you foolish children!\Rune traps have been set up throughout the city.\And the ones who are trapped inside are forced to fight. response:	That's the Battle of Fairy Tail that Laxus talked about.
context: There!\Max vs. Warren. Winner: Warren.\Vistar vs. Nab. Winner: Nab.\Laki took out four, Macao vs. Wakaba's battle is in progress.\Enough! Stop this, you foolish children!\Rune traps have been set up throughout the city.\And the ones who are trapped inside are forced to fight.\That's the Battle of Fairy Tail that Laxus talked about. response:	But why? I don't get it!
context: Max vs. Warren. Winner: Warren.\Vistar vs. Nab. Winner: Nab.\Laki took out four, Macao vs. Wakaba's battle is in progress.\Enough! Stop this, you foolish children!\Rune traps have been set up throughout the city.\And the ones who are trapped inside are forced to fight.\That's the Battle of Fairy Tail that Laxus talked about.\But why? I don't get it! response:	Natsu...
context: Vistar vs. Nab. Winner: Nab.\Laki took out four, Macao vs. Wakaba's battle is in progress.\Enough! Stop this, you foolish children!\Rune traps have been set up throughout the city.\And the ones who are trapped inside are forced to fight.\That's the Battle of Fairy Tail that Laxus talked about.\But why? I don't get it!\Natsu... response:	I wanna join, too!
context: Laki took out four, Macao vs. Wakaba's battle is in progress.\Enough! Stop this, you foolish children!\Rune traps have been set up throughout the city.\And the ones who are trapped inside are forced to fight.\That's the Battle of Fairy Tail that Laxus talked about.\But why? I don't get it!\Natsu...\I wanna join, too! response:	That's what he's upset about?
context: Enough! Stop this, you foolish children!\Rune traps have been set up throughout the city.\And the ones who are trapped inside are forced to fight.\That's the Battle of Fairy Tail that Laxus talked about.\But why? I don't get it!\Natsu...\I wanna join, too!\That's what he's upset about? response:	What's with this invisible wall?
context: Rune traps have been set up throughout the city.\And the ones who are trapped inside are forced to fight.\That's the Battle of Fairy Tail that Laxus talked about.\But why? I don't get it!\Natsu...\I wanna join, too!\That's what he's upset about?\What's with this invisible wall? response:	And what do you plan to do by joining in?
context: And the ones who are trapped inside are forced to fight.\That's the Battle of Fairy Tail that Laxus talked about.\But why? I don't get it!\Natsu...\I wanna join, too!\That's what he's upset about?\What's with this invisible wall?\And what do you plan to do by joining in? response:	It's a tournament to see who's the strongest!
context: That's the Battle of Fairy Tail that Laxus talked about.\But why? I don't get it!\Natsu...\I wanna join, too!\That's what he's upset about?\What's with this invisible wall?\And what do you plan to do by joining in?\It's a tournament to see who's the strongest! response:	How is this a tournament?
context: But why? I don't get it!\Natsu...\I wanna join, too!\That's what he's upset about?\What's with this invisible wall?\And what do you plan to do by joining in?\It's a tournament to see who's the strongest!\How is this a tournament? response:	This is all just Laxus's plan to get us to wipe each other out!
context: Natsu...\I wanna join, too!\That's what he's upset about?\What's with this invisible wall?\And what do you plan to do by joining in?\It's a tournament to see who's the strongest!\How is this a tournament?\This is all just Laxus's plan to get us to wipe each other out! response:	Unless we can defeat the Raijin Tribe within the time limit,
context: I wanna join, too!\That's what he's upset about?\What's with this invisible wall?\And what do you plan to do by joining in?\It's a tournament to see who's the strongest!\How is this a tournament?\This is all just Laxus's plan to get us to wipe each other out!\Unless we can defeat the Raijin Tribe within the time limit, response:	Erza and the other girls will turn to dust.
context: That's what he's upset about?\What's with this invisible wall?\And what do you plan to do by joining in?\It's a tournament to see who's the strongest!\How is this a tournament?\This is all just Laxus's plan to get us to wipe each other out!\Unless we can defeat the Raijin Tribe within the time limit,\Erza and the other girls will turn to dust. response:	Everyone is doing whatever they can to prevent that.
context: What's with this invisible wall?\And what do you plan to do by joining in?\It's a tournament to see who's the strongest!\How is this a tournament?\This is all just Laxus's plan to get us to wipe each other out!\Unless we can defeat the Raijin Tribe within the time limit,\Erza and the other girls will turn to dust.\Everyone is doing whatever they can to prevent that. response:	It'll need something more than our usual way of thinking to take control of the situation!
context: And what do you plan to do by joining in?\It's a tournament to see who's the strongest!\How is this a tournament?\This is all just Laxus's plan to get us to wipe each other out!\Unless we can defeat the Raijin Tribe within the time limit,\Erza and the other girls will turn to dust.\Everyone is doing whatever they can to prevent that.\It'll need something more than our usual way of thinking to take control of the situation! response:	At this rate everyone who was turned to stone with crumble into dust.
context: It's a tournament to see who's the strongest!\How is this a tournament?\This is all just Laxus's plan to get us to wipe each other out!\Unless we can defeat the Raijin Tribe within the time limit,\Erza and the other girls will turn to dust.\Everyone is doing whatever they can to prevent that.\It'll need something more than our usual way of thinking to take control of the situation!\At this rate everyone who was turned to stone with crumble into dust. response:	There won't be any way to restore them.
context: How is this a tournament?\This is all just Laxus's plan to get us to wipe each other out!\Unless we can defeat the Raijin Tribe within the time limit,\Erza and the other girls will turn to dust.\Everyone is doing whatever they can to prevent that.\It'll need something more than our usual way of thinking to take control of the situation!\At this rate everyone who was turned to stone with crumble into dust.\There won't be any way to restore them. response:	Laxus acts bad, but he ain't gonna go that far.
context: This is all just Laxus's plan to get us to wipe each other out!\Unless we can defeat the Raijin Tribe within the time limit,\Erza and the other girls will turn to dust.\Everyone is doing whatever they can to prevent that.\It'll need something more than our usual way of thinking to take control of the situation!\At this rate everyone who was turned to stone with crumble into dust.\There won't be any way to restore them.\Laxus acts bad, but he ain't gonna go that far. response:	Yeah, he gets on my nerves, but he's a fellow guild member.
context: Unless we can defeat the Raijin Tribe within the time limit,\Erza and the other girls will turn to dust.\Everyone is doing whatever they can to prevent that.\It'll need something more than our usual way of thinking to take control of the situation!\At this rate everyone who was turned to stone with crumble into dust.\There won't be any way to restore them.\Laxus acts bad, but he ain't gonna go that far.\Yeah, he gets on my nerves, but he's a fellow guild member. response:	It's a bluff, obviously.
context: Erza and the other girls will turn to dust.\Everyone is doing whatever they can to prevent that.\It'll need something more than our usual way of thinking to take control of the situation!\At this rate everyone who was turned to stone with crumble into dust.\There won't be any way to restore them.\Laxus acts bad, but he ain't gonna go that far.\Yeah, he gets on my nerves, but he's a fellow guild member.\It's a bluff, obviously. response:	Natsu.
context: Everyone is doing whatever they can to prevent that.\It'll need something more than our usual way of thinking to take control of the situation!\At this rate everyone who was turned to stone with crumble into dust.\There won't be any way to restore them.\Laxus acts bad, but he ain't gonna go that far.\Yeah, he gets on my nerves, but he's a fellow guild member.\It's a bluff, obviously.\Natsu. response:	This is just a fighting festival!
context: It'll need something more than our usual way of thinking to take control of the situation!\At this rate everyone who was turned to stone with crumble into dust.\There won't be any way to restore them.\Laxus acts bad, but he ain't gonna go that far.\Yeah, he gets on my nerves, but he's a fellow guild member.\It's a bluff, obviously.\Natsu.\This is just a fighting festival! response:	But then why can't I get out?
context: At this rate everyone who was turned to stone with crumble into dust.\There won't be any way to restore them.\Laxus acts bad, but he ain't gonna go that far.\Yeah, he gets on my nerves, but he's a fellow guild member.\It's a bluff, obviously.\Natsu.\This is just a fighting festival!\But then why can't I get out? response:	I can go through normally!
context: There won't be any way to restore them.\Laxus acts bad, but he ain't gonna go that far.\Yeah, he gets on my nerves, but he's a fellow guild member.\It's a bluff, obviously.\Natsu.\This is just a fighting festival!\But then why can't I get out?\I can go through normally! response:	People over 80 years old can't pass through...
context: Laxus acts bad, but he ain't gonna go that far.\Yeah, he gets on my nerves, but he's a fellow guild member.\It's a bluff, obviously.\Natsu.\This is just a fighting festival!\But then why can't I get out?\I can go through normally!\People over 80 years old can't pass through... response:	Does that mean I'm over 80?
context: Yeah, he gets on my nerves, but he's a fellow guild member.\It's a bluff, obviously.\Natsu.\This is just a fighting festival!\But then why can't I get out?\I can go through normally!\People over 80 years old can't pass through...\Does that mean I'm over 80? response:	I don't think you are, but...
context: It's a bluff, obviously.\Natsu.\This is just a fighting festival!\But then why can't I get out?\I can go through normally!\People over 80 years old can't pass through...\Does that mean I'm over 80?\I don't think you are, but... response:	You call Laxus your fellow member?
context: Natsu.\This is just a fighting festival!\But then why can't I get out?\I can go through normally!\People over 80 years old can't pass through...\Does that mean I'm over 80?\I don't think you are, but...\You call Laxus your fellow member? response:	You don't believe that he'll go that far?
context: This is just a fighting festival!\But then why can't I get out?\I can go through normally!\People over 80 years old can't pass through...\Does that mean I'm over 80?\I don't think you are, but...\You call Laxus your fellow member?\You don't believe that he'll go that far? response:	There's 2 hours and 18 minutes left.
context: But then why can't I get out?\I can go through normally!\People over 80 years old can't pass through...\Does that mean I'm over 80?\I don't think you are, but...\You call Laxus your fellow member?\You don't believe that he'll go that far?\There's 2 hours and 18 minutes left. response:	And there are... 42 people left.
context: I can go through normally!\People over 80 years old can't pass through...\Does that mean I'm over 80?\I don't think you are, but...\You call Laxus your fellow member?\You don't believe that he'll go that far?\There's 2 hours and 18 minutes left.\And there are... 42 people left. response:	42 people? More than half are gone after the infighting!
context: People over 80 years old can't pass through...\Does that mean I'm over 80?\I don't think you are, but...\You call Laxus your fellow member?\You don't believe that he'll go that far?\There's 2 hours and 18 minutes left.\And there are... 42 people left.\42 people? More than half are gone after the infighting! response:	Go! Purple Rain!
context: Does that mean I'm over 80?\I don't think you are, but...\You call Laxus your fellow member?\You don't believe that he'll go that far?\There's 2 hours and 18 minutes left.\And there are... 42 people left.\42 people? More than half are gone after the infighting!\Go! Purple Rain! response:	My Smoke Fake. You're getting rusty.
context: I don't think you are, but...\You call Laxus your fellow member?\You don't believe that he'll go that far?\There's 2 hours and 18 minutes left.\And there are... 42 people left.\42 people? More than half are gone after the infighting!\Go! Purple Rain!\My Smoke Fake. You're getting rusty. response:	You've always been too soft on people...
context: You call Laxus your fellow member?\You don't believe that he'll go that far?\There's 2 hours and 18 minutes left.\And there are... 42 people left.\42 people? More than half are gone after the infighting!\Go! Purple Rain!\My Smoke Fake. You're getting rusty.\You've always been too soft on people... response:	The East Forest... The East Forest...
context: You don't believe that he'll go that far?\There's 2 hours and 18 minutes left.\And there are... 42 people left.\42 people? More than half are gone after the infighting!\Go! Purple Rain!\My Smoke Fake. You're getting rusty.\You've always been too soft on people...\The East Forest... The East Forest... response:	I have to see Poluchka and get a potion to cure Erza and the others...
context: There's 2 hours and 18 minutes left.\And there are... 42 people left.\42 people? More than half are gone after the infighting!\Go! Purple Rain!\My Smoke Fake. You're getting rusty.\You've always been too soft on people...\The East Forest... The East Forest...\I have to see Poluchka and get a potion to cure Erza and the others... response:	I-It can't be!
context: And there are... 42 people left.\42 people? More than half are gone after the infighting!\Go! Purple Rain!\My Smoke Fake. You're getting rusty.\You've always been too soft on people...\The East Forest... The East Forest...\I have to see Poluchka and get a potion to cure Erza and the others...\I-It can't be! response:	Are the runes set up around the entire city?
context: 42 people? More than half are gone after the infighting!\Go! Purple Rain!\My Smoke Fake. You're getting rusty.\You've always been too soft on people...\The East Forest... The East Forest...\I have to see Poluchka and get a potion to cure Erza and the others...\I-It can't be!\Are the runes set up around the entire city? response:	I will allow no one to break my rules.
context: Go! Purple Rain!\My Smoke Fake. You're getting rusty.\You've always been too soft on people...\The East Forest... The East Forest...\I have to see Poluchka and get a potion to cure Erza and the others...\I-It can't be!\Are the runes set up around the entire city?\I will allow no one to break my rules. response:	Freed!
context: My Smoke Fake. You're getting rusty.\You've always been too soft on people...\The East Forest... The East Forest...\I have to see Poluchka and get a potion to cure Erza and the others...\I-It can't be!\Are the runes set up around the entire city?\I will allow no one to break my rules.\Freed! response:	Laxus should have told you that the field of battle was the entire city.
context: You've always been too soft on people...\The East Forest... The East Forest...\I have to see Poluchka and get a potion to cure Erza and the others...\I-It can't be!\Are the runes set up around the entire city?\I will allow no one to break my rules.\Freed!\Laxus should have told you that the field of battle was the entire city. response:	If you're a wizard, then fight! Show me your power.
context: The East Forest... The East Forest...\I have to see Poluchka and get a potion to cure Erza and the others...\I-It can't be!\Are the runes set up around the entire city?\I will allow no one to break my rules.\Freed!\Laxus should have told you that the field of battle was the entire city.\If you're a wizard, then fight! Show me your power. response:	That's the rule.
context: I have to see Poluchka and get a potion to cure Erza and the others...\I-It can't be!\Are the runes set up around the entire city?\I will allow no one to break my rules.\Freed!\Laxus should have told you that the field of battle was the entire city.\If you're a wizard, then fight! Show me your power.\That's the rule. response:	And so...
context: I-It can't be!\Are the runes set up around the entire city?\I will allow no one to break my rules.\Freed!\Laxus should have told you that the field of battle was the entire city.\If you're a wizard, then fight! Show me your power.\That's the rule.\And so... response:	Damn it, where are those Raijin Tribe?
context: Are the runes set up around the entire city?\I will allow no one to break my rules.\Freed!\Laxus should have told you that the field of battle was the entire city.\If you're a wizard, then fight! Show me your power.\That's the rule.\And so...\Damn it, where are those Raijin Tribe? response:	It's Gray!
context: I will allow no one to break my rules.\Freed!\Laxus should have told you that the field of battle was the entire city.\If you're a wizard, then fight! Show me your power.\That's the rule.\And so...\Damn it, where are those Raijin Tribe?\It's Gray! response:	Those are Bicslow's...
context: Freed!\Laxus should have told you that the field of battle was the entire city.\If you're a wizard, then fight! Show me your power.\That's the rule.\And so...\Damn it, where are those Raijin Tribe?\It's Gray!\Those are Bicslow's... response:	Yo!
context: Laxus should have told you that the field of battle was the entire city.\If you're a wizard, then fight! Show me your power.\That's the rule.\And so...\Damn it, where are those Raijin Tribe?\It's Gray!\Those are Bicslow's...\Yo! response:	Let's play!
context: If you're a wizard, then fight! Show me your power.\That's the rule.\And so...\Damn it, where are those Raijin Tribe?\It's Gray!\Those are Bicslow's...\Yo!\Let's play! response:	Evergreen!
context: That's the rule.\And so...\Damn it, where are those Raijin Tribe?\It's Gray!\Those are Bicslow's...\Yo!\Let's play!\Evergreen! response:	If you're a Man, then don't take hostages!
context: And so...\Damn it, where are those Raijin Tribe?\It's Gray!\Those are Bicslow's...\Yo!\Let's play!\Evergreen!\If you're a Man, then don't take hostages! response:	Return my sister and the others to normal!
