context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: In the year they turned fifteen,\they both received grimoires, which enhance the owner's magical powers.\They then took the Magic Knights Entrance Exam to join\the Magic Knights, which are led by the Wizard King.\Let's see who can become the Wizard King!\As a result, because Yuno possesses immense magical powers,\out of the nine squads, he chose the elite Golden Dawn to join.\As for Asta, who had no magical powers, response:	he ended up joining the squad of rogues, the Black Bulls.
context: they both received grimoires, which enhance the owner's magical powers.\They then took the Magic Knights Entrance Exam to join\the Magic Knights, which are led by the Wizard King.\Let's see who can become the Wizard King!\As a result, because Yuno possesses immense magical powers,\out of the nine squads, he chose the elite Golden Dawn to join.\As for Asta, who had no magical powers,\he ended up joining the squad of rogues, the Black Bulls. response:	I'm still going to become the Wizard King someday!
context: They then took the Magic Knights Entrance Exam to join\the Magic Knights, which are led by the Wizard King.\Let's see who can become the Wizard King!\As a result, because Yuno possesses immense magical powers,\out of the nine squads, he chose the elite Golden Dawn to join.\As for Asta, who had no magical powers,\he ended up joining the squad of rogues, the Black Bulls.\I'm still going to become the Wizard King someday! response:	Thus the two finally took the first step toward becoming the Wizard King.
context: the Magic Knights, which are led by the Wizard King.\Let's see who can become the Wizard King!\As a result, because Yuno possesses immense magical powers,\out of the nine squads, he chose the elite Golden Dawn to join.\As for Asta, who had no magical powers,\he ended up joining the squad of rogues, the Black Bulls.\I'm still going to become the Wizard King someday!\Thus the two finally took the first step toward becoming the Wizard King. response:	Wh-What's going on?
context: Let's see who can become the Wizard King!\As a result, because Yuno possesses immense magical powers,\out of the nine squads, he chose the elite Golden Dawn to join.\As for Asta, who had no magical powers,\he ended up joining the squad of rogues, the Black Bulls.\I'm still going to become the Wizard King someday!\Thus the two finally took the first step toward becoming the Wizard King.\Wh-What's going on? response:	Wh-What the heck is this?!
context: As a result, because Yuno possesses immense magical powers,\out of the nine squads, he chose the elite Golden Dawn to join.\As for Asta, who had no magical powers,\he ended up joining the squad of rogues, the Black Bulls.\I'm still going to become the Wizard King someday!\Thus the two finally took the first step toward becoming the Wizard King.\Wh-What's going on?\Wh-What the heck is this?! response:	Sir, there's trouble. An anomaly
context: out of the nine squads, he chose the elite Golden Dawn to join.\As for Asta, who had no magical powers,\he ended up joining the squad of rogues, the Black Bulls.\I'm still going to become the Wizard King someday!\Thus the two finally took the first step toward becoming the Wizard King.\Wh-What's going on?\Wh-What the heck is this?!\Sir, there's trouble. An anomaly response:	An anomaly has occurred, right?
context: As for Asta, who had no magical powers,\he ended up joining the squad of rogues, the Black Bulls.\I'm still going to become the Wizard King someday!\Thus the two finally took the first step toward becoming the Wizard King.\Wh-What's going on?\Wh-What the heck is this?!\Sir, there's trouble. An anomaly\An anomaly has occurred, right? response:	Well... Let's have them work on this mission.
context: he ended up joining the squad of rogues, the Black Bulls.\I'm still going to become the Wizard King someday!\Thus the two finally took the first step toward becoming the Wizard King.\Wh-What's going on?\Wh-What the heck is this?!\Sir, there's trouble. An anomaly\An anomaly has occurred, right?\Well... Let's have them work on this mission. response:	Them?
context: I'm still going to become the Wizard King someday!\Thus the two finally took the first step toward becoming the Wizard King.\Wh-What's going on?\Wh-What the heck is this?!\Sir, there's trouble. An anomaly\An anomaly has occurred, right?\Well... Let's have them work on this mission.\Them? response:	I would always close my eyes
context: Thus the two finally took the first step toward becoming the Wizard King.\Wh-What's going on?\Wh-What the heck is this?!\Sir, there's trouble. An anomaly\An anomaly has occurred, right?\Well... Let's have them work on this mission.\Them?\I would always close my eyes response:	And cower at reality
context: Wh-What's going on?\Wh-What the heck is this?!\Sir, there's trouble. An anomaly\An anomaly has occurred, right?\Well... Let's have them work on this mission.\Them?\I would always close my eyes\And cower at reality response:	I can't stand the idea
context: Wh-What the heck is this?!\Sir, there's trouble. An anomaly\An anomaly has occurred, right?\Well... Let's have them work on this mission.\Them?\I would always close my eyes\And cower at reality\I can't stand the idea response:	Of just making excuses to give up
context: Sir, there's trouble. An anomaly\An anomaly has occurred, right?\Well... Let's have them work on this mission.\Them?\I would always close my eyes\And cower at reality\I can't stand the idea\Of just making excuses to give up response:	Stand right there
context: An anomaly has occurred, right?\Well... Let's have them work on this mission.\Them?\I would always close my eyes\And cower at reality\I can't stand the idea\Of just making excuses to give up\Stand right there response:	I don't want to be near you
context: Well... Let's have them work on this mission.\Them?\I would always close my eyes\And cower at reality\I can't stand the idea\Of just making excuses to give up\Stand right there\I don't want to be near you response:	Any minute now
context: Them?\I would always close my eyes\And cower at reality\I can't stand the idea\Of just making excuses to give up\Stand right there\I don't want to be near you\Any minute now response:	Just wait right there
context: I would always close my eyes\And cower at reality\I can't stand the idea\Of just making excuses to give up\Stand right there\I don't want to be near you\Any minute now\Just wait right there response:	(The decisive battle is still a long way off)
context: And cower at reality\I can't stand the idea\Of just making excuses to give up\Stand right there\I don't want to be near you\Any minute now\Just wait right there\(The decisive battle is still a long way off) response:	Black and blue
context: I can't stand the idea\Of just making excuses to give up\Stand right there\I don't want to be near you\Any minute now\Just wait right there\(The decisive battle is still a long way off)\Black and blue response:	I'll give up on giving up
context: Of just making excuses to give up\Stand right there\I don't want to be near you\Any minute now\Just wait right there\(The decisive battle is still a long way off)\Black and blue\I'll give up on giving up response:	And get the world on my side
context: Stand right there\I don't want to be near you\Any minute now\Just wait right there\(The decisive battle is still a long way off)\Black and blue\I'll give up on giving up\And get the world on my side response:	I'm looking for the reason I'm alive
context: I don't want to be near you\Any minute now\Just wait right there\(The decisive battle is still a long way off)\Black and blue\I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive response:	Every time somewhere under this sky
context: Any minute now\Just wait right there\(The decisive battle is still a long way off)\Black and blue\I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky response:	Break through the tearful nights
context: Just wait right there\(The decisive battle is still a long way off)\Black and blue\I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights response:	And head where the light shines
context: (The decisive battle is still a long way off)\Black and blue\I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines response:	I want to keep my promise
context: Black and blue\I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise response:	I'll deliver it to you
context: I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you response:	shape of love
context: And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love response:	Dungeon
context: I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love\Dungeon response:	Black Bulls' Base
context: Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love\Dungeon\Black Bulls' Base response:	Hey, Magna. Let's fight. No holding back.
context: Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love\Dungeon\Black Bulls' Base\Hey, Magna. Let's fight. No holding back. response:	Nine hundred eighty-two...
context: And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love\Dungeon\Black Bulls' Base\Hey, Magna. Let's fight. No holding back.\Nine hundred eighty-two... response:	Nine hundred eighty-three...
context: I want to keep my promise\I'll deliver it to you\shape of love\Dungeon\Black Bulls' Base\Hey, Magna. Let's fight. No holding back.\Nine hundred eighty-two...\Nine hundred eighty-three... response:	No way, you battle-obsessed freak.
context: I'll deliver it to you\shape of love\Dungeon\Black Bulls' Base\Hey, Magna. Let's fight. No holding back.\Nine hundred eighty-two...\Nine hundred eighty-three...\No way, you battle-obsessed freak. response:	Nine hundred eighty-four...
context: shape of love\Dungeon\Black Bulls' Base\Hey, Magna. Let's fight. No holding back.\Nine hundred eighty-two...\Nine hundred eighty-three...\No way, you battle-obsessed freak.\Nine hundred eighty-four... response:	Oh, come on. Let's do it.
context: Dungeon\Black Bulls' Base\Hey, Magna. Let's fight. No holding back.\Nine hundred eighty-two...\Nine hundred eighty-three...\No way, you battle-obsessed freak.\Nine hundred eighty-four...\Oh, come on. Let's do it. response:	Nine hundred eighty-five...
context: Black Bulls' Base\Hey, Magna. Let's fight. No holding back.\Nine hundred eighty-two...\Nine hundred eighty-three...\No way, you battle-obsessed freak.\Nine hundred eighty-four...\Oh, come on. Let's do it.\Nine hundred eighty-five... response:	I'm gonna eat your pudding.
context: Hey, Magna. Let's fight. No holding back.\Nine hundred eighty-two...\Nine hundred eighty-three...\No way, you battle-obsessed freak.\Nine hundred eighty-four...\Oh, come on. Let's do it.\Nine hundred eighty-five...\I'm gonna eat your pudding. response:	Nine hundred eighty-six...
context: Nine hundred eighty-two...\Nine hundred eighty-three...\No way, you battle-obsessed freak.\Nine hundred eighty-four...\Oh, come on. Let's do it.\Nine hundred eighty-five...\I'm gonna eat your pudding.\Nine hundred eighty-six... response:	If you do that, I'll
context: Nine hundred eighty-three...\No way, you battle-obsessed freak.\Nine hundred eighty-four...\Oh, come on. Let's do it.\Nine hundred eighty-five...\I'm gonna eat your pudding.\Nine hundred eighty-six...\If you do that, I'll response:	Nine hundred eighty-seven...
context: No way, you battle-obsessed freak.\Nine hundred eighty-four...\Oh, come on. Let's do it.\Nine hundred eighty-five...\I'm gonna eat your pudding.\Nine hundred eighty-six...\If you do that, I'll\Nine hundred eighty-seven... response:	Will you fight me?!
context: Nine hundred eighty-four...\Oh, come on. Let's do it.\Nine hundred eighty-five...\I'm gonna eat your pudding.\Nine hundred eighty-six...\If you do that, I'll\Nine hundred eighty-seven...\Will you fight me?! response:	Will you?!
context: Oh, come on. Let's do it.\Nine hundred eighty-five...\I'm gonna eat your pudding.\Nine hundred eighty-six...\If you do that, I'll\Nine hundred eighty-seven...\Will you fight me?!\Will you?! response:	No.
context: Nine hundred eighty-five...\I'm gonna eat your pudding.\Nine hundred eighty-six...\If you do that, I'll\Nine hundred eighty-seven...\Will you fight me?!\Will you?!\No. response:	Nine hundred eighty-eight...
context: I'm gonna eat your pudding.\Nine hundred eighty-six...\If you do that, I'll\Nine hundred eighty-seven...\Will you fight me?!\Will you?!\No.\Nine hundred eighty-eight... response:	Aw...
context: Nine hundred eighty-six...\If you do that, I'll\Nine hundred eighty-seven...\Will you fight me?!\Will you?!\No.\Nine hundred eighty-eight...\Aw... response:	Nine hundred eighty-nine...
context: If you do that, I'll\Nine hundred eighty-seven...\Will you fight me?!\Will you?!\No.\Nine hundred eighty-eight...\Aw...\Nine hundred eighty-nine... response:	Silvantus Schnauzer.
context: Nine hundred eighty-seven...\Will you fight me?!\Will you?!\No.\Nine hundred eighty-eight...\Aw...\Nine hundred eighty-nine...\Silvantus Schnauzer. response:	Nine hundred ninety...
context: Will you fight me?!\Will you?!\No.\Nine hundred eighty-eight...\Aw...\Nine hundred eighty-nine...\Silvantus Schnauzer.\Nine hundred ninety... response:	I think something else would be better.
context: Will you?!\No.\Nine hundred eighty-eight...\Aw...\Nine hundred eighty-nine...\Silvantus Schnauzer.\Nine hundred ninety...\I think something else would be better. response:	Nine hundred ninety-one...
context: No.\Nine hundred eighty-eight...\Aw...\Nine hundred eighty-nine...\Silvantus Schnauzer.\Nine hundred ninety...\I think something else would be better.\Nine hundred ninety-one... response:	Let's see... Like Wine!
context: Nine hundred eighty-eight...\Aw...\Nine hundred eighty-nine...\Silvantus Schnauzer.\Nine hundred ninety...\I think something else would be better.\Nine hundred ninety-one...\Let's see... Like Wine! response:	Nine hundred ninety-two...
context: Aw...\Nine hundred eighty-nine...\Silvantus Schnauzer.\Nine hundred ninety...\I think something else would be better.\Nine hundred ninety-one...\Let's see... Like Wine!\Nine hundred ninety-two... response:	Nine hundred ninety-three...
context: Nine hundred eighty-nine...\Silvantus Schnauzer.\Nine hundred ninety...\I think something else would be better.\Nine hundred ninety-one...\Let's see... Like Wine!\Nine hundred ninety-two...\Nine hundred ninety-three... response:	Wine?
context: Silvantus Schnauzer.\Nine hundred ninety...\I think something else would be better.\Nine hundred ninety-one...\Let's see... Like Wine!\Nine hundred ninety-two...\Nine hundred ninety-three...\Wine? response:	Nine hundred ninety-four...
context: Nine hundred ninety...\I think something else would be better.\Nine hundred ninety-one...\Let's see... Like Wine!\Nine hundred ninety-two...\Nine hundred ninety-three...\Wine?\Nine hundred ninety-four... response:	I will allow you to borrow a single letter
context: I think something else would be better.\Nine hundred ninety-one...\Let's see... Like Wine!\Nine hundred ninety-two...\Nine hundred ninety-three...\Wine?\Nine hundred ninety-four...\I will allow you to borrow a single letter response:	Nine hundred ninety-five...
context: Nine hundred ninety-one...\Let's see... Like Wine!\Nine hundred ninety-two...\Nine hundred ninety-three...\Wine?\Nine hundred ninety-four...\I will allow you to borrow a single letter\Nine hundred ninety-five... response:	from the name of my little sister, the goddess Marie.
context: Let's see... Like Wine!\Nine hundred ninety-two...\Nine hundred ninety-three...\Wine?\Nine hundred ninety-four...\I will allow you to borrow a single letter\Nine hundred ninety-five...\from the name of my little sister, the goddess Marie. response:	Nine hundred ninety-six...
context: Nine hundred ninety-two...\Nine hundred ninety-three...\Wine?\Nine hundred ninety-four...\I will allow you to borrow a single letter\Nine hundred ninety-five...\from the name of my little sister, the goddess Marie.\Nine hundred ninety-six... response:	I will let you take the M. Be grateful.
context: Nine hundred ninety-three...\Wine?\Nine hundred ninety-four...\I will allow you to borrow a single letter\Nine hundred ninety-five...\from the name of my little sister, the goddess Marie.\Nine hundred ninety-six...\I will let you take the M. Be grateful. response:	Nine hundred ninety-seven...
context: Wine?\Nine hundred ninety-four...\I will allow you to borrow a single letter\Nine hundred ninety-five...\from the name of my little sister, the goddess Marie.\Nine hundred ninety-six...\I will let you take the M. Be grateful.\Nine hundred ninety-seven... response:	Make it something cooler!
context: Nine hundred ninety-four...\I will allow you to borrow a single letter\Nine hundred ninety-five...\from the name of my little sister, the goddess Marie.\Nine hundred ninety-six...\I will let you take the M. Be grateful.\Nine hundred ninety-seven...\Make it something cooler! response:	Nine hundred ninety-eight...
context: I will allow you to borrow a single letter\Nine hundred ninety-five...\from the name of my little sister, the goddess Marie.\Nine hundred ninety-six...\I will let you take the M. Be grateful.\Nine hundred ninety-seven...\Make it something cooler!\Nine hundred ninety-eight... response:	Like, let's see...
context: Nine hundred ninety-five...\from the name of my little sister, the goddess Marie.\Nine hundred ninety-six...\I will let you take the M. Be grateful.\Nine hundred ninety-seven...\Make it something cooler!\Nine hundred ninety-eight...\Like, let's see... response:	Nine hundred ninety-nine...
context: from the name of my little sister, the goddess Marie.\Nine hundred ninety-six...\I will let you take the M. Be grateful.\Nine hundred ninety-seven...\Make it something cooler!\Nine hundred ninety-eight...\Like, let's see...\Nine hundred ninety-nine... response:	Magnam Fire!
context: Nine hundred ninety-six...\I will let you take the M. Be grateful.\Nine hundred ninety-seven...\Make it something cooler!\Nine hundred ninety-eight...\Like, let's see...\Nine hundred ninety-nine...\Magnam Fire! response:	One thousand...
context: I will let you take the M. Be grateful.\Nine hundred ninety-seven...\Make it something cooler!\Nine hundred ninety-eight...\Like, let's see...\Nine hundred ninety-nine...\Magnam Fire!\One thousand... response:	Lame.
context: Nine hundred ninety-seven...\Make it something cooler!\Nine hundred ninety-eight...\Like, let's see...\Nine hundred ninety-nine...\Magnam Fire!\One thousand...\Lame. response:	One thousand and one...
context: Make it something cooler!\Nine hundred ninety-eight...\Like, let's see...\Nine hundred ninety-nine...\Magnam Fire!\One thousand...\Lame.\One thousand and one... response:	You have no taste, Lady Noe.
context: Nine hundred ninety-eight...\Like, let's see...\Nine hundred ninety-nine...\Magnam Fire!\One thousand...\Lame.\One thousand and one...\You have no taste, Lady Noe. response:	More like you don't.
context: Like, let's see...\Nine hundred ninety-nine...\Magnam Fire!\One thousand...\Lame.\One thousand and one...\You have no taste, Lady Noe.\More like you don't. response:	One thousand and two...
context: Nine hundred ninety-nine...\Magnam Fire!\One thousand...\Lame.\One thousand and one...\You have no taste, Lady Noe.\More like you don't.\One thousand and two... response:	Thinking of names looks like fun.
context: Magnam Fire!\One thousand...\Lame.\One thousand and one...\You have no taste, Lady Noe.\More like you don't.\One thousand and two...\Thinking of names looks like fun. response:	One thousand and three...
context: One thousand...\Lame.\One thousand and one...\You have no taste, Lady Noe.\More like you don't.\One thousand and two...\Thinking of names looks like fun.\One thousand and three... response:	I thought of one, too. I wonder if they'll ask. I think it's a good name.
context: Lame.\One thousand and one...\You have no taste, Lady Noe.\More like you don't.\One thousand and two...\Thinking of names looks like fun.\One thousand and three...\I thought of one, too. I wonder if they'll ask. I think it's a good name. response:	One thousand and four...
context: One thousand and one...\You have no taste, Lady Noe.\More like you don't.\One thousand and two...\Thinking of names looks like fun.\One thousand and three...\I thought of one, too. I wonder if they'll ask. I think it's a good name.\One thousand and four... response:	Munchy, munchy, munchy...
context: You have no taste, Lady Noe.\More like you don't.\One thousand and two...\Thinking of names looks like fun.\One thousand and three...\I thought of one, too. I wonder if they'll ask. I think it's a good name.\One thousand and four...\Munchy, munchy, munchy... response:	One thousand and five...
context: More like you don't.\One thousand and two...\Thinking of names looks like fun.\One thousand and three...\I thought of one, too. I wonder if they'll ask. I think it's a good name.\One thousand and four...\Munchy, munchy, munchy...\One thousand and five... response:	Can I fatten that bird up? He looks really yummy.
context: One thousand and two...\Thinking of names looks like fun.\One thousand and three...\I thought of one, too. I wonder if they'll ask. I think it's a good name.\One thousand and four...\Munchy, munchy, munchy...\One thousand and five...\Can I fatten that bird up? He looks really yummy. response:	One thousand and six...
context: Thinking of names looks like fun.\One thousand and three...\I thought of one, too. I wonder if they'll ask. I think it's a good name.\One thousand and four...\Munchy, munchy, munchy...\One thousand and five...\Can I fatten that bird up? He looks really yummy.\One thousand and six... response:	One thousand and seven...
context: One thousand and three...\I thought of one, too. I wonder if they'll ask. I think it's a good name.\One thousand and four...\Munchy, munchy, munchy...\One thousand and five...\Can I fatten that bird up? He looks really yummy.\One thousand and six...\One thousand and seven... response:	Absolutely not!
context: I thought of one, too. I wonder if they'll ask. I think it's a good name.\One thousand and four...\Munchy, munchy, munchy...\One thousand and five...\Can I fatten that bird up? He looks really yummy.\One thousand and six...\One thousand and seven...\Absolutely not! response:	One thousand and eight...
context: One thousand and four...\Munchy, munchy, munchy...\One thousand and five...\Can I fatten that bird up? He looks really yummy.\One thousand and six...\One thousand and seven...\Absolutely not!\One thousand and eight... response:	Does he lay eggs?
context: Munchy, munchy, munchy...\One thousand and five...\Can I fatten that bird up? He looks really yummy.\One thousand and six...\One thousand and seven...\Absolutely not!\One thousand and eight...\Does he lay eggs? response:	Huh?
context: One thousand and five...\Can I fatten that bird up? He looks really yummy.\One thousand and six...\One thousand and seven...\Absolutely not!\One thousand and eight...\Does he lay eggs?\Huh? response:	Definitely Toritaro!
context: Can I fatten that bird up? He looks really yummy.\One thousand and six...\One thousand and seven...\Absolutely not!\One thousand and eight...\Does he lay eggs?\Huh?\Definitely Toritaro! response:	No, it's Silvantus Schnauzer.
context: One thousand and six...\One thousand and seven...\Absolutely not!\One thousand and eight...\Does he lay eggs?\Huh?\Definitely Toritaro!\No, it's Silvantus Schnauzer. response:	Toritaro!
context: One thousand and seven...\Absolutely not!\One thousand and eight...\Does he lay eggs?\Huh?\Definitely Toritaro!\No, it's Silvantus Schnauzer.\Toritaro! response:	Silvantus Schnauzer!
context: Absolutely not!\One thousand and eight...\Does he lay eggs?\Huh?\Definitely Toritaro!\No, it's Silvantus Schnauzer.\Toritaro!\Silvantus Schnauzer! response:	Toritaro!
context: One thousand and eight...\Does he lay eggs?\Huh?\Definitely Toritaro!\No, it's Silvantus Schnauzer.\Toritaro!\Silvantus Schnauzer!\Toritaro! response:	Ow! Ow! Ow! Ow! Ow!
context: Does he lay eggs?\Huh?\Definitely Toritaro!\No, it's Silvantus Schnauzer.\Toritaro!\Silvantus Schnauzer!\Toritaro!\Ow! Ow! Ow! Ow! Ow! response:	The heck was that for, Toritaro?!
context: Huh?\Definitely Toritaro!\No, it's Silvantus Schnauzer.\Toritaro!\Silvantus Schnauzer!\Toritaro!\Ow! Ow! Ow! Ow! Ow!\The heck was that for, Toritaro?! response:	There, you see?
context: Definitely Toritaro!\No, it's Silvantus Schnauzer.\Toritaro!\Silvantus Schnauzer!\Toritaro!\Ow! Ow! Ow! Ow! Ow!\The heck was that for, Toritaro?!\There, you see? response:	You prefer Silvantus Schnauzer, don't you?
context: No, it's Silvantus Schnauzer.\Toritaro!\Silvantus Schnauzer!\Toritaro!\Ow! Ow! Ow! Ow! Ow!\The heck was that for, Toritaro?!\There, you see?\You prefer Silvantus Schnauzer, don't you? response:	Right? Right?
context: Toritaro!\Silvantus Schnauzer!\Toritaro!\Ow! Ow! Ow! Ow! Ow!\The heck was that for, Toritaro?!\There, you see?\You prefer Silvantus Schnauzer, don't you?\Right? Right? response:	Magnam Fire!
context: Silvantus Schnauzer!\Toritaro!\Ow! Ow! Ow! Ow! Ow!\The heck was that for, Toritaro?!\There, you see?\You prefer Silvantus Schnauzer, don't you?\Right? Right?\Magnam Fire! response:	M.
context: Toritaro!\Ow! Ow! Ow! Ow! Ow!\The heck was that for, Toritaro?!\There, you see?\You prefer Silvantus Schnauzer, don't you?\Right? Right?\Magnam Fire!\M. response:	Wine!
context: Ow! Ow! Ow! Ow! Ow!\The heck was that for, Toritaro?!\There, you see?\You prefer Silvantus Schnauzer, don't you?\Right? Right?\Magnam Fire!\M.\Wine! response:	Why not Nero?
context: The heck was that for, Toritaro?!\There, you see?\You prefer Silvantus Schnauzer, don't you?\Right? Right?\Magnam Fire!\M.\Wine!\Why not Nero? response:	What?!
context: There, you see?\You prefer Silvantus Schnauzer, don't you?\Right? Right?\Magnam Fire!\M.\Wine!\Why not Nero?\What?! response:	Looks like he approves.
context: You prefer Silvantus Schnauzer, don't you?\Right? Right?\Magnam Fire!\M.\Wine!\Why not Nero?\What?!\Looks like he approves. response:	Nero means black.
context: Right? Right?\Magnam Fire!\M.\Wine!\Why not Nero?\What?!\Looks like he approves.\Nero means black. response:	Nero?
context: Magnam Fire!\M.\Wine!\Why not Nero?\What?!\Looks like he approves.\Nero means black.\Nero? response:	All right, listen up.
context: M.\Wine!\Why not Nero?\What?!\Looks like he approves.\Nero means black.\Nero?\All right, listen up. response:	Mister Yami! Hello!
context: Wine!\Why not Nero?\What?!\Looks like he approves.\Nero means black.\Nero?\All right, listen up.\Mister Yami! Hello! response:	We're back, everyone.
context: Why not Nero?\What?!\Looks like he approves.\Nero means black.\Nero?\All right, listen up.\Mister Yami! Hello!\We're back, everyone. response:	What did they want at the castle?
context: What?!\Looks like he approves.\Nero means black.\Nero?\All right, listen up.\Mister Yami! Hello!\We're back, everyone.\What did they want at the castle? response:	If it's a mission, I want to go with everyone, too.
context: Looks like he approves.\Nero means black.\Nero?\All right, listen up.\Mister Yami! Hello!\We're back, everyone.\What did they want at the castle?\If it's a mission, I want to go with everyone, too. response:	Mission? Is it a mission?
context: Nero means black.\Nero?\All right, listen up.\Mister Yami! Hello!\We're back, everyone.\What did they want at the castle?\If it's a mission, I want to go with everyone, too.\Mission? Is it a mission? response:	I have an announcement for you all.
context: Nero?\All right, listen up.\Mister Yami! Hello!\We're back, everyone.\What did they want at the castle?\If it's a mission, I want to go with everyone, too.\Mission? Is it a mission?\I have an announcement for you all. response:	A new dungeon has been discovered.
context: All right, listen up.\Mister Yami! Hello!\We're back, everyone.\What did they want at the castle?\If it's a mission, I want to go with everyone, too.\Mission? Is it a mission?\I have an announcement for you all.\A new dungeon has been discovered. response:	A dungeon?!
context: Mister Yami! Hello!\We're back, everyone.\What did they want at the castle?\If it's a mission, I want to go with everyone, too.\Mission? Is it a mission?\I have an announcement for you all.\A new dungeon has been discovered.\A dungeon?! response:	Are you serious, Mister Yami?!
