context: Late Night Show response:	Late Night Show
context: For supplementary lessons, isn't this too much?\Undoubtedly, they'll die.\Undoubtedly, they'll die.\This is a free fansub. Not for sale or rent.\In the 5th Episode, the jokes are, this...\May sickness is a state of blues experienced by college freshmen or workplace recruits shortly after beginning school or work.\Maybe it's the May sickness?!\It's no good, let me die. It's no good... response:	Let me die. It's no good... let me die.
context: Undoubtedly, they'll die.\Undoubtedly, they'll die.\This is a free fansub. Not for sale or rent.\In the 5th Episode, the jokes are, this...\May sickness is a state of blues experienced by college freshmen or workplace recruits shortly after beginning school or work.\Maybe it's the May sickness?!\It's no good, let me die. It's no good...\Let me die. It's no good... let me die. response:	Something like that won't do.
context: Undoubtedly, they'll die.\This is a free fansub. Not for sale or rent.\In the 5th Episode, the jokes are, this...\May sickness is a state of blues experienced by college freshmen or workplace recruits shortly after beginning school or work.\Maybe it's the May sickness?!\It's no good, let me die. It's no good...\Let me die. It's no good... let me die.\Something like that won't do. response:	Everyone should also watch out for their Souls.
context: This is a free fansub. Not for sale or rent.\In the 5th Episode, the jokes are, this...\May sickness is a state of blues experienced by college freshmen or workplace recruits shortly after beginning school or work.\Maybe it's the May sickness?!\It's no good, let me die. It's no good...\Let me die. It's no good... let me die.\Something like that won't do.\Everyone should also watch out for their Souls. response:	So this is where Stein is...
context: In the 5th Episode, the jokes are, this...\May sickness is a state of blues experienced by college freshmen or workplace recruits shortly after beginning school or work.\Maybe it's the May sickness?!\It's no good, let me die. It's no good...\Let me die. It's no good... let me die.\Something like that won't do.\Everyone should also watch out for their Souls.\So this is where Stein is... response:	Let's just get this extra lesson over and done with.
context: May sickness is a state of blues experienced by college freshmen or workplace recruits shortly after beginning school or work.\Maybe it's the May sickness?!\It's no good, let me die. It's no good...\Let me die. It's no good... let me die.\Something like that won't do.\Everyone should also watch out for their Souls.\So this is where Stein is...\Let's just get this extra lesson over and done with. response:	This laboratory sure is a patch-up job, huh?
context: Maybe it's the May sickness?!\It's no good, let me die. It's no good...\Let me die. It's no good... let me die.\Something like that won't do.\Everyone should also watch out for their Souls.\So this is where Stein is...\Let's just get this extra lesson over and done with.\This laboratory sure is a patch-up job, huh? response:	Just what kind of guy could Dr. Stein be?
context: It's no good, let me die. It's no good...\Let me die. It's no good... let me die.\Something like that won't do.\Everyone should also watch out for their Souls.\So this is where Stein is...\Let's just get this extra lesson over and done with.\This laboratory sure is a patch-up job, huh?\Just what kind of guy could Dr. Stein be? response:	Something's coming.
context: Let me die. It's no good... let me die.\Something like that won't do.\Everyone should also watch out for their Souls.\So this is where Stein is...\Let's just get this extra lesson over and done with.\This laboratory sure is a patch-up job, huh?\Just what kind of guy could Dr. Stein be?\Something's coming. response:	Damn it. Something felt wrong.
context: Something like that won't do.\Everyone should also watch out for their Souls.\So this is where Stein is...\Let's just get this extra lesson over and done with.\This laboratory sure is a patch-up job, huh?\Just what kind of guy could Dr. Stein be?\Something's coming.\Damn it. Something felt wrong. response:	Damn it. Something felt wrong.
context: Everyone should also watch out for their Souls.\So this is where Stein is...\Let's just get this extra lesson over and done with.\This laboratory sure is a patch-up job, huh?\Just what kind of guy could Dr. Stein be?\Something's coming.\Damn it. Something felt wrong.\Damn it. Something felt wrong. response:	Hmm, maybe this will do.
context: So this is where Stein is...\Let's just get this extra lesson over and done with.\This laboratory sure is a patch-up job, huh?\Just what kind of guy could Dr. Stein be?\Something's coming.\Damn it. Something felt wrong.\Damn it. Something felt wrong.\Hmm, maybe this will do. response:	Ok, lemme give it another try.
context: Let's just get this extra lesson over and done with.\This laboratory sure is a patch-up job, huh?\Just what kind of guy could Dr. Stein be?\Something's coming.\Damn it. Something felt wrong.\Damn it. Something felt wrong.\Hmm, maybe this will do.\Ok, lemme give it another try. response:	Ok, lemme give it another try.
context: This laboratory sure is a patch-up job, huh?\Just what kind of guy could Dr. Stein be?\Something's coming.\Damn it. Something felt wrong.\Damn it. Something felt wrong.\Hmm, maybe this will do.\Ok, lemme give it another try.\Ok, lemme give it another try. response:	Oi, someone stop him.
context: Just what kind of guy could Dr. Stein be?\Something's coming.\Damn it. Something felt wrong.\Damn it. Something felt wrong.\Hmm, maybe this will do.\Ok, lemme give it another try.\Ok, lemme give it another try.\Oi, someone stop him. response:	But it's my first time meeting him...
context: Something's coming.\Damn it. Something felt wrong.\Damn it. Something felt wrong.\Hmm, maybe this will do.\Ok, lemme give it another try.\Ok, lemme give it another try.\Oi, someone stop him.\But it's my first time meeting him... response:	I'm interested in learning how he's like.
context: Damn it. Something felt wrong.\Damn it. Something felt wrong.\Hmm, maybe this will do.\Ok, lemme give it another try.\Ok, lemme give it another try.\Oi, someone stop him.\But it's my first time meeting him...\I'm interested in learning how he's like. response:	Me too.
context: Damn it. Something felt wrong.\Hmm, maybe this will do.\Ok, lemme give it another try.\Ok, lemme give it another try.\Oi, someone stop him.\But it's my first time meeting him...\I'm interested in learning how he's like.\Me too. response:	Dr. Foolish...
context: Hmm, maybe this will do.\Ok, lemme give it another try.\Ok, lemme give it another try.\Oi, someone stop him.\But it's my first time meeting him...\I'm interested in learning how he's like.\Me too.\Dr. Foolish... response:	The Shape Of A Soul
context: Ok, lemme give it another try.\Ok, lemme give it another try.\Oi, someone stop him.\But it's my first time meeting him...\I'm interested in learning how he's like.\Me too.\Dr. Foolish...\The Shape Of A Soul response:	Stein,
context: Ok, lemme give it another try.\Oi, someone stop him.\But it's my first time meeting him...\I'm interested in learning how he's like.\Me too.\Dr. Foolish...\The Shape Of A Soul\Stein, response:	The Strongest Technician, Appears?
context: Oi, someone stop him.\But it's my first time meeting him...\I'm interested in learning how he's like.\Me too.\Dr. Foolish...\The Shape Of A Soul\Stein,\The Strongest Technician, Appears? response:	The Shape Of A Soul.
context: But it's my first time meeting him...\I'm interested in learning how he's like.\Me too.\Dr. Foolish...\The Shape Of A Soul\Stein,\The Strongest Technician, Appears?\The Shape Of A Soul. response:	Stein, The Strongest Technician, Appears?
context: I'm interested in learning how he's like.\Me too.\Dr. Foolish...\The Shape Of A Soul\Stein,\The Strongest Technician, Appears?\The Shape Of A Soul.\Stein, The Strongest Technician, Appears? response:	So, how can I help you guys?
context: Me too.\Dr. Foolish...\The Shape Of A Soul\Stein,\The Strongest Technician, Appears?\The Shape Of A Soul.\Stein, The Strongest Technician, Appears?\So, how can I help you guys? response:	Stein, isn't it?
context: Dr. Foolish...\The Shape Of A Soul\Stein,\The Strongest Technician, Appears?\The Shape Of A Soul.\Stein, The Strongest Technician, Appears?\So, how can I help you guys?\Stein, isn't it? response:	Was it you who attacked Sid-sensei?
context: The Shape Of A Soul\Stein,\The Strongest Technician, Appears?\The Shape Of A Soul.\Stein, The Strongest Technician, Appears?\So, how can I help you guys?\Stein, isn't it?\Was it you who attacked Sid-sensei? response:	Is that so?
context: Stein,\The Strongest Technician, Appears?\The Shape Of A Soul.\Stein, The Strongest Technician, Appears?\So, how can I help you guys?\Stein, isn't it?\Was it you who attacked Sid-sensei?\Is that so? response:	You're students from Shibusen, right?
context: The Strongest Technician, Appears?\The Shape Of A Soul.\Stein, The Strongest Technician, Appears?\So, how can I help you guys?\Stein, isn't it?\Was it you who attacked Sid-sensei?\Is that so?\You're students from Shibusen, right? response:	Do you hold some kind of grudge against us?
context: The Shape Of A Soul.\Stein, The Strongest Technician, Appears?\So, how can I help you guys?\Stein, isn't it?\Was it you who attacked Sid-sensei?\Is that so?\You're students from Shibusen, right?\Do you hold some kind of grudge against us? response:	Not really...
context: Stein, The Strongest Technician, Appears?\So, how can I help you guys?\Stein, isn't it?\Was it you who attacked Sid-sensei?\Is that so?\You're students from Shibusen, right?\Do you hold some kind of grudge against us?\Not really... response:	The motive is very simple.
context: So, how can I help you guys?\Stein, isn't it?\Was it you who attacked Sid-sensei?\Is that so?\You're students from Shibusen, right?\Do you hold some kind of grudge against us?\Not really...\The motive is very simple. response:	Observation and research. That's all there is for me.
context: Stein, isn't it?\Was it you who attacked Sid-sensei?\Is that so?\You're students from Shibusen, right?\Do you hold some kind of grudge against us?\Not really...\The motive is very simple.\Observation and research. That's all there is for me. response:	That is my motivation.
context: Was it you who attacked Sid-sensei?\Is that so?\You're students from Shibusen, right?\Do you hold some kind of grudge against us?\Not really...\The motive is very simple.\Observation and research. That's all there is for me.\That is my motivation. response:	Everything in this world is research material.
context: Is that so?\You're students from Shibusen, right?\Do you hold some kind of grudge against us?\Not really...\The motive is very simple.\Observation and research. That's all there is for me.\That is my motivation.\Everything in this world is research material. response:	That includes myself, of course.
context: You're students from Shibusen, right?\Do you hold some kind of grudge against us?\Not really...\The motive is very simple.\Observation and research. That's all there is for me.\That is my motivation.\Everything in this world is research material.\That includes myself, of course. response:	Hey, Soul, don't you feel something weird?
context: Do you hold some kind of grudge against us?\Not really...\The motive is very simple.\Observation and research. That's all there is for me.\That is my motivation.\Everything in this world is research material.\That includes myself, of course.\Hey, Soul, don't you feel something weird? response:	Huh? Do you?
context: Not really...\The motive is very simple.\Observation and research. That's all there is for me.\That is my motivation.\Everything in this world is research material.\That includes myself, of course.\Hey, Soul, don't you feel something weird?\Huh? Do you? response:	The soul wavelength between you two isn't very stable...
context: The motive is very simple.\Observation and research. That's all there is for me.\That is my motivation.\Everything in this world is research material.\That includes myself, of course.\Hey, Soul, don't you feel something weird?\Huh? Do you?\The soul wavelength between you two isn't very stable... response:	A rebellious and cynical soul...
context: Observation and research. That's all there is for me.\That is my motivation.\Everything in this world is research material.\That includes myself, of course.\Hey, Soul, don't you feel something weird?\Huh? Do you?\The soul wavelength between you two isn't very stable...\A rebellious and cynical soul... response:	It looks as if it's resonating, but it isn't, really...
context: That is my motivation.\Everything in this world is research material.\That includes myself, of course.\Hey, Soul, don't you feel something weird?\Huh? Do you?\The soul wavelength between you two isn't very stable...\A rebellious and cynical soul...\It looks as if it's resonating, but it isn't, really... response:	What?
context: Everything in this world is research material.\That includes myself, of course.\Hey, Soul, don't you feel something weird?\Huh? Do you?\The soul wavelength between you two isn't very stable...\A rebellious and cynical soul...\It looks as if it's resonating, but it isn't, really...\What? response:	You can see the soul of a living person?
context: That includes myself, of course.\Hey, Soul, don't you feel something weird?\Huh? Do you?\The soul wavelength between you two isn't very stable...\A rebellious and cynical soul...\It looks as if it's resonating, but it isn't, really...\What?\You can see the soul of a living person? response:	So, you're a Technician?
context: Hey, Soul, don't you feel something weird?\Huh? Do you?\The soul wavelength between you two isn't very stable...\A rebellious and cynical soul...\It looks as if it's resonating, but it isn't, really...\What?\You can see the soul of a living person?\So, you're a Technician? response:	And he is even able to see a soul's nature... he must be top class.
context: Huh? Do you?\The soul wavelength between you two isn't very stable...\A rebellious and cynical soul...\It looks as if it's resonating, but it isn't, really...\What?\You can see the soul of a living person?\So, you're a Technician?\And he is even able to see a soul's nature... he must be top class. response:	Hey, Maka, you can see it clearly too, right?
context: The soul wavelength between you two isn't very stable...\A rebellious and cynical soul...\It looks as if it's resonating, but it isn't, really...\What?\You can see the soul of a living person?\So, you're a Technician?\And he is even able to see a soul's nature... he must be top class.\Hey, Maka, you can see it clearly too, right? response:	Of... of course I can!
context: A rebellious and cynical soul...\It looks as if it's resonating, but it isn't, really...\What?\You can see the soul of a living person?\So, you're a Technician?\And he is even able to see a soul's nature... he must be top class.\Hey, Maka, you can see it clearly too, right?\Of... of course I can! response:	Your soul is becoming very uneasy there.
context: It looks as if it's resonating, but it isn't, really...\What?\You can see the soul of a living person?\So, you're a Technician?\And he is even able to see a soul's nature... he must be top class.\Hey, Maka, you can see it clearly too, right?\Of... of course I can!\Your soul is becoming very uneasy there. response:	How cute!
context: What?\You can see the soul of a living person?\So, you're a Technician?\And he is even able to see a soul's nature... he must be top class.\Hey, Maka, you can see it clearly too, right?\Of... of course I can!\Your soul is becoming very uneasy there.\How cute! response:	Shut up! Shut up! Stop looking!
context: You can see the soul of a living person?\So, you're a Technician?\And he is even able to see a soul's nature... he must be top class.\Hey, Maka, you can see it clearly too, right?\Of... of course I can!\Your soul is becoming very uneasy there.\How cute!\Shut up! Shut up! Stop looking! response:	Shut up! Shut up! Stop looking!
context: So, you're a Technician?\And he is even able to see a soul's nature... he must be top class.\Hey, Maka, you can see it clearly too, right?\Of... of course I can!\Your soul is becoming very uneasy there.\How cute!\Shut up! Shut up! Stop looking!\Shut up! Shut up! Stop looking! response:	Shut up! Shut up! Stop looking!
context: And he is even able to see a soul's nature... he must be top class.\Hey, Maka, you can see it clearly too, right?\Of... of course I can!\Your soul is becoming very uneasy there.\How cute!\Shut up! Shut up! Stop looking!\Shut up! Shut up! Stop looking!\Shut up! Shut up! Stop looking! response:	Shaddup! Shaddup!
context: Hey, Maka, you can see it clearly too, right?\Of... of course I can!\Your soul is becoming very uneasy there.\How cute!\Shut up! Shut up! Stop looking!\Shut up! Shut up! Stop looking!\Shut up! Shut up! Stop looking!\Shaddup! Shaddup! response:	It's the end of an unimpressive conversation between commoners!
context: Of... of course I can!\Your soul is becoming very uneasy there.\How cute!\Shut up! Shut up! Stop looking!\Shut up! Shut up! Stop looking!\Shut up! Shut up! Stop looking!\Shaddup! Shaddup!\It's the end of an unimpressive conversation between commoners! response:	From here on, it'll become a deep conversation centered around me!
context: Your soul is becoming very uneasy there.\How cute!\Shut up! Shut up! Stop looking!\Shut up! Shut up! Stop looking!\Shut up! Shut up! Stop looking!\Shaddup! Shaddup!\It's the end of an unimpressive conversation between commoners!\From here on, it'll become a deep conversation centered around me! response:	When did he...
context: How cute!\Shut up! Shut up! Stop looking!\Shut up! Shut up! Stop looking!\Shut up! Shut up! Stop looking!\Shaddup! Shaddup!\It's the end of an unimpressive conversation between commoners!\From here on, it'll become a deep conversation centered around me!\When did he... response:	I don't care whether one can or can't see someone else's soul.
context: Shut up! Shut up! Stop looking!\Shut up! Shut up! Stop looking!\Shut up! Shut up! Stop looking!\Shaddup! Shaddup!\It's the end of an unimpressive conversation between commoners!\From here on, it'll become a deep conversation centered around me!\When did he...\I don't care whether one can or can't see someone else's soul. response:	Like I care about other people's souls!
context: Shut up! Shut up! Stop looking!\Shut up! Shut up! Stop looking!\Shaddup! Shaddup!\It's the end of an unimpressive conversation between commoners!\From here on, it'll become a deep conversation centered around me!\When did he...\I don't care whether one can or can't see someone else's soul.\Like I care about other people's souls! response:	I'm fine as long as I can see my own soul!
context: Shut up! Shut up! Stop looking!\Shaddup! Shaddup!\It's the end of an unimpressive conversation between commoners!\From here on, it'll become a deep conversation centered around me!\When did he...\I don't care whether one can or can't see someone else's soul.\Like I care about other people's souls!\I'm fine as long as I can see my own soul! response:	You sure are amazing.
context: Shaddup! Shaddup!\It's the end of an unimpressive conversation between commoners!\From here on, it'll become a deep conversation centered around me!\When did he...\I don't care whether one can or can't see someone else's soul.\Like I care about other people's souls!\I'm fine as long as I can see my own soul!\You sure are amazing. response:	It sure is a very self-confident soul.
context: It's the end of an unimpressive conversation between commoners!\From here on, it'll become a deep conversation centered around me!\When did he...\I don't care whether one can or can't see someone else's soul.\Like I care about other people's souls!\I'm fine as long as I can see my own soul!\You sure are amazing.\It sure is a very self-confident soul. response:	There aren't very many partners who could keep up with your soul.
context: From here on, it'll become a deep conversation centered around me!\When did he...\I don't care whether one can or can't see someone else's soul.\Like I care about other people's souls!\I'm fine as long as I can see my own soul!\You sure are amazing.\It sure is a very self-confident soul.\There aren't very many partners who could keep up with your soul. response:	Here I go!
context: When did he...\I don't care whether one can or can't see someone else's soul.\Like I care about other people's souls!\I'm fine as long as I can see my own soul!\You sure are amazing.\It sure is a very self-confident soul.\There aren't very many partners who could keep up with your soul.\Here I go! response:	Black Star!
context: I don't care whether one can or can't see someone else's soul.\Like I care about other people's souls!\I'm fine as long as I can see my own soul!\You sure are amazing.\It sure is a very self-confident soul.\There aren't very many partners who could keep up with your soul.\Here I go!\Black Star! response:	Ah, I see now.
context: Like I care about other people's souls!\I'm fine as long as I can see my own soul!\You sure are amazing.\It sure is a very self-confident soul.\There aren't very many partners who could keep up with your soul.\Here I go!\Black Star!\Ah, I see now. response:	You must be his partner.
context: I'm fine as long as I can see my own soul!\You sure are amazing.\It sure is a very self-confident soul.\There aren't very many partners who could keep up with your soul.\Here I go!\Black Star!\Ah, I see now.\You must be his partner. response:	A highly cooperative personality and able to accept a lot about people.
context: You sure are amazing.\It sure is a very self-confident soul.\There aren't very many partners who could keep up with your soul.\Here I go!\Black Star!\Ah, I see now.\You must be his partner.\A highly cooperative personality and able to accept a lot about people. response:	You're the one who's matching up to his wavelength.
context: It sure is a very self-confident soul.\There aren't very many partners who could keep up with your soul.\Here I go!\Black Star!\Ah, I see now.\You must be his partner.\A highly cooperative personality and able to accept a lot about people.\You're the one who's matching up to his wavelength. response:	Who are you?
context: There aren't very many partners who could keep up with your soul.\Here I go!\Black Star!\Ah, I see now.\You must be his partner.\A highly cooperative personality and able to accept a lot about people.\You're the one who's matching up to his wavelength.\Who are you? response:	Alright, I've gathered sufficient data from you guys.
context: Here I go!\Black Star!\Ah, I see now.\You must be his partner.\A highly cooperative personality and able to accept a lot about people.\You're the one who's matching up to his wavelength.\Who are you?\Alright, I've gathered sufficient data from you guys. response:	Let's start the experiment, shall we?
context: Black Star!\Ah, I see now.\You must be his partner.\A highly cooperative personality and able to accept a lot about people.\You're the one who's matching up to his wavelength.\Who are you?\Alright, I've gathered sufficient data from you guys.\Let's start the experiment, shall we? response:	We've run out of sake!
context: Ah, I see now.\You must be his partner.\A highly cooperative personality and able to accept a lot about people.\You're the one who's matching up to his wavelength.\Who are you?\Alright, I've gathered sufficient data from you guys.\Let's start the experiment, shall we?\We've run out of sake! response:	Chupa Cabras
context: You must be his partner.\A highly cooperative personality and able to accept a lot about people.\You're the one who's matching up to his wavelength.\Who are you?\Alright, I've gathered sufficient data from you guys.\Let's start the experiment, shall we?\We've run out of sake!\Chupa Cabras response:	Papa-san, you sure are a fast drinker.
context: A highly cooperative personality and able to accept a lot about people.\You're the one who's matching up to his wavelength.\Who are you?\Alright, I've gathered sufficient data from you guys.\Let's start the experiment, shall we?\We've run out of sake!\Chupa Cabras\Papa-san, you sure are a fast drinker. response:	Hold on a second, ok?
context: You're the one who's matching up to his wavelength.\Who are you?\Alright, I've gathered sufficient data from you guys.\Let's start the experiment, shall we?\We've run out of sake!\Chupa Cabras\Papa-san, you sure are a fast drinker.\Hold on a second, ok? response:	Pum-pumpkin, pumpkin, here!
context: Who are you?\Alright, I've gathered sufficient data from you guys.\Let's start the experiment, shall we?\We've run out of sake!\Chupa Cabras\Papa-san, you sure are a fast drinker.\Hold on a second, ok?\Pum-pumpkin, pumpkin, here! response:	This is your third day working here, right, Blair-chan?
context: Alright, I've gathered sufficient data from you guys.\Let's start the experiment, shall we?\We've run out of sake!\Chupa Cabras\Papa-san, you sure are a fast drinker.\Hold on a second, ok?\Pum-pumpkin, pumpkin, here!\This is your third day working here, right, Blair-chan? response:	You're just about used to things now, right?
context: Let's start the experiment, shall we?\We've run out of sake!\Chupa Cabras\Papa-san, you sure are a fast drinker.\Hold on a second, ok?\Pum-pumpkin, pumpkin, here!\This is your third day working here, right, Blair-chan?\You're just about used to things now, right? response:	Oh, thank you!
context: We've run out of sake!\Chupa Cabras\Papa-san, you sure are a fast drinker.\Hold on a second, ok?\Pum-pumpkin, pumpkin, here!\This is your third day working here, right, Blair-chan?\You're just about used to things now, right?\Oh, thank you! response:	You went to school today, right, Papa-san?
context: Chupa Cabras\Papa-san, you sure are a fast drinker.\Hold on a second, ok?\Pum-pumpkin, pumpkin, here!\This is your third day working here, right, Blair-chan?\You're just about used to things now, right?\Oh, thank you!\You went to school today, right, Papa-san? response:	Well, are things going well with Maka?
context: Papa-san, you sure are a fast drinker.\Hold on a second, ok?\Pum-pumpkin, pumpkin, here!\This is your third day working here, right, Blair-chan?\You're just about used to things now, right?\Oh, thank you!\You went to school today, right, Papa-san?\Well, are things going well with Maka? response:	Nya?
context: Hold on a second, ok?\Pum-pumpkin, pumpkin, here!\This is your third day working here, right, Blair-chan?\You're just about used to things now, right?\Oh, thank you!\You went to school today, right, Papa-san?\Well, are things going well with Maka?\Nya? response:	She ignored me...
context: Pum-pumpkin, pumpkin, here!\This is your third day working here, right, Blair-chan?\You're just about used to things now, right?\Oh, thank you!\You went to school today, right, Papa-san?\Well, are things going well with Maka?\Nya?\She ignored me... response:	No matter what I do, she gets so mad...
context: This is your third day working here, right, Blair-chan?\You're just about used to things now, right?\Oh, thank you!\You went to school today, right, Papa-san?\Well, are things going well with Maka?\Nya?\She ignored me...\No matter what I do, she gets so mad... response:	Maka's so cute.
context: You're just about used to things now, right?\Oh, thank you!\You went to school today, right, Papa-san?\Well, are things going well with Maka?\Nya?\She ignored me...\No matter what I do, she gets so mad...\Maka's so cute. response:	But you divorced your wife last month, so let's turn things around from now on, ok?
context: Oh, thank you!\You went to school today, right, Papa-san?\Well, are things going well with Maka?\Nya?\She ignored me...\No matter what I do, she gets so mad...\Maka's so cute.\But you divorced your wife last month, so let's turn things around from now on, ok? response:	Saying that is easy, but...
context: You went to school today, right, Papa-san?\Well, are things going well with Maka?\Nya?\She ignored me...\No matter what I do, she gets so mad...\Maka's so cute.\But you divorced your wife last month, so let's turn things around from now on, ok?\Saying that is easy, but... response:	My wife... I mean, my ex-wife has complete authority over Maka...
context: Well, are things going well with Maka?\Nya?\She ignored me...\No matter what I do, she gets so mad...\Maka's so cute.\But you divorced your wife last month, so let's turn things around from now on, ok?\Saying that is easy, but...\My wife... I mean, my ex-wife has complete authority over Maka... response:	And she's even saying she doesn't even need alimony.
context: Nya?\She ignored me...\No matter what I do, she gets so mad...\Maka's so cute.\But you divorced your wife last month, so let's turn things around from now on, ok?\Saying that is easy, but...\My wife... I mean, my ex-wife has complete authority over Maka...\And she's even saying she doesn't even need alimony. response:	What does Maka think of me?
context: She ignored me...\No matter what I do, she gets so mad...\Maka's so cute.\But you divorced your wife last month, so let's turn things around from now on, ok?\Saying that is easy, but...\My wife... I mean, my ex-wife has complete authority over Maka...\And she's even saying she doesn't even need alimony.\What does Maka think of me? response:	Papa isn't doing papa's role and isn't worthy as a father.
context: No matter what I do, she gets so mad...\Maka's so cute.\But you divorced your wife last month, so let's turn things around from now on, ok?\Saying that is easy, but...\My wife... I mean, my ex-wife has complete authority over Maka...\And she's even saying she doesn't even need alimony.\What does Maka think of me?\Papa isn't doing papa's role and isn't worthy as a father. response:	Don't worry about it, sending them money is not your job as a parent, right?
context: Maka's so cute.\But you divorced your wife last month, so let's turn things around from now on, ok?\Saying that is easy, but...\My wife... I mean, my ex-wife has complete authority over Maka...\And she's even saying she doesn't even need alimony.\What does Maka think of me?\Papa isn't doing papa's role and isn't worthy as a father.\Don't worry about it, sending them money is not your job as a parent, right? response:	Fight!
context: But you divorced your wife last month, so let's turn things around from now on, ok?\Saying that is easy, but...\My wife... I mean, my ex-wife has complete authority over Maka...\And she's even saying she doesn't even need alimony.\What does Maka think of me?\Papa isn't doing papa's role and isn't worthy as a father.\Don't worry about it, sending them money is not your job as a parent, right?\Fight! response:	Money is one form of love too, isn't it?
context: Saying that is easy, but...\My wife... I mean, my ex-wife has complete authority over Maka...\And she's even saying she doesn't even need alimony.\What does Maka think of me?\Papa isn't doing papa's role and isn't worthy as a father.\Don't worry about it, sending them money is not your job as a parent, right?\Fight!\Money is one form of love too, isn't it? response:	I'm the worst for not being able to do anything for Maka...
context: My wife... I mean, my ex-wife has complete authority over Maka...\And she's even saying she doesn't even need alimony.\What does Maka think of me?\Papa isn't doing papa's role and isn't worthy as a father.\Don't worry about it, sending them money is not your job as a parent, right?\Fight!\Money is one form of love too, isn't it?\I'm the worst for not being able to do anything for Maka... response:	Alright, then let's change that minus to a plus...
