context: Piercing through the Macro sky, response:	a thunderbolt strikes the Earth
context: I've been wanting to show Milia what an Earth-style house party is like.\What would we do for food?\Just leave that to me.\Japanese, European, Chinese... I'll take any requests you have.\You're practically Superman, aren't you?\Reactor output green. Energy level is 9.5 and climbing.\Calculation of space-fold coordinates complete.\All systems ready for long-range fold. response:	Very well. Commence fold navigation.
context: What would we do for food?\Just leave that to me.\Japanese, European, Chinese... I'll take any requests you have.\You're practically Superman, aren't you?\Reactor output green. Energy level is 9.5 and climbing.\Calculation of space-fold coordinates complete.\All systems ready for long-range fold.\Very well. Commence fold navigation. response:	Say, Milia, could I hold Komilia for a bit?
context: Just leave that to me.\Japanese, European, Chinese... I'll take any requests you have.\You're practically Superman, aren't you?\Reactor output green. Energy level is 9.5 and climbing.\Calculation of space-fold coordinates complete.\All systems ready for long-range fold.\Very well. Commence fold navigation.\Say, Milia, could I hold Komilia for a bit? response:	If you want to hold a baby, why don't you make one of your own?
context: Japanese, European, Chinese... I'll take any requests you have.\You're practically Superman, aren't you?\Reactor output green. Energy level is 9.5 and climbing.\Calculation of space-fold coordinates complete.\All systems ready for long-range fold.\Very well. Commence fold navigation.\Say, Milia, could I hold Komilia for a bit?\If you want to hold a baby, why don't you make one of your own? response:	I made this one.
context: You're practically Superman, aren't you?\Reactor output green. Energy level is 9.5 and climbing.\Calculation of space-fold coordinates complete.\All systems ready for long-range fold.\Very well. Commence fold navigation.\Say, Milia, could I hold Komilia for a bit?\If you want to hold a baby, why don't you make one of your own?\I made this one. response:	Milia, that's not a very nice way to talk.
context: Reactor output green. Energy level is 9.5 and climbing.\Calculation of space-fold coordinates complete.\All systems ready for long-range fold.\Very well. Commence fold navigation.\Say, Milia, could I hold Komilia for a bit?\If you want to hold a baby, why don't you make one of your own?\I made this one.\Milia, that's not a very nice way to talk. response:	Let Major Hayase hold her.
context: Calculation of space-fold coordinates complete.\All systems ready for long-range fold.\Very well. Commence fold navigation.\Say, Milia, could I hold Komilia for a bit?\If you want to hold a baby, why don't you make one of your own?\I made this one.\Milia, that's not a very nice way to talk.\Let Major Hayase hold her. response:	Very well. Major, here she comes.
context: All systems ready for long-range fold.\Very well. Commence fold navigation.\Say, Milia, could I hold Komilia for a bit?\If you want to hold a baby, why don't you make one of your own?\I made this one.\Milia, that's not a very nice way to talk.\Let Major Hayase hold her.\Very well. Major, here she comes. response:	Catch!
context: Very well. Commence fold navigation.\Say, Milia, could I hold Komilia for a bit?\If you want to hold a baby, why don't you make one of your own?\I made this one.\Milia, that's not a very nice way to talk.\Let Major Hayase hold her.\Very well. Major, here she comes.\Catch! response:	Why, I never...!
context: Say, Milia, could I hold Komilia for a bit?\If you want to hold a baby, why don't you make one of your own?\I made this one.\Milia, that's not a very nice way to talk.\Let Major Hayase hold her.\Very well. Major, here she comes.\Catch!\Why, I never...! response:	How could you do that?!
context: If you want to hold a baby, why don't you make one of your own?\I made this one.\Milia, that's not a very nice way to talk.\Let Major Hayase hold her.\Very well. Major, here she comes.\Catch!\Why, I never...!\How could you do that?! response:	It doesn't look like she's hurt.
context: I made this one.\Milia, that's not a very nice way to talk.\Let Major Hayase hold her.\Very well. Major, here she comes.\Catch!\Why, I never...!\How could you do that?!\It doesn't look like she's hurt. response:	It's all right. Komilia's got a very strong skeleton.
context: Milia, that's not a very nice way to talk.\Let Major Hayase hold her.\Very well. Major, here she comes.\Catch!\Why, I never...!\How could you do that?!\It doesn't look like she's hurt.\It's all right. Komilia's got a very strong skeleton. response:	Anyway, how could you bring a baby along to a battlefield?
context: Let Major Hayase hold her.\Very well. Major, here she comes.\Catch!\Why, I never...!\How could you do that?!\It doesn't look like she's hurt.\It's all right. Komilia's got a very strong skeleton.\Anyway, how could you bring a baby along to a battlefield? response:	It's completely reckless!
context: Very well. Major, here she comes.\Catch!\Why, I never...!\How could you do that?!\It doesn't look like she's hurt.\It's all right. Komilia's got a very strong skeleton.\Anyway, how could you bring a baby along to a battlefield?\It's completely reckless! response:	I think I can protect my own child.
context: Catch!\Why, I never...!\How could you do that?!\It doesn't look like she's hurt.\It's all right. Komilia's got a very strong skeleton.\Anyway, how could you bring a baby along to a battlefield?\It's completely reckless!\I think I can protect my own child. response:	You may be capable on the battlefield, but that doesn't...
context: Why, I never...!\How could you do that?!\It doesn't look like she's hurt.\It's all right. Komilia's got a very strong skeleton.\Anyway, how could you bring a baby along to a battlefield?\It's completely reckless!\I think I can protect my own child.\You may be capable on the battlefield, but that doesn't... response:	Ow!
context: How could you do that?!\It doesn't look like she's hurt.\It's all right. Komilia's got a very strong skeleton.\Anyway, how could you bring a baby along to a battlefield?\It's completely reckless!\I think I can protect my own child.\You may be capable on the battlefield, but that doesn't...\Ow! response:	She's not shy around new people at all, is she?
context: It doesn't look like she's hurt.\It's all right. Komilia's got a very strong skeleton.\Anyway, how could you bring a baby along to a battlefield?\It's completely reckless!\I think I can protect my own child.\You may be capable on the battlefield, but that doesn't...\Ow!\She's not shy around new people at all, is she? response:	She sure isn't! Let me hold her too.
context: It's all right. Komilia's got a very strong skeleton.\Anyway, how could you bring a baby along to a battlefield?\It's completely reckless!\I think I can protect my own child.\You may be capable on the battlefield, but that doesn't...\Ow!\She's not shy around new people at all, is she?\She sure isn't! Let me hold her too. response:	Forget it. I had her first!
context: Anyway, how could you bring a baby along to a battlefield?\It's completely reckless!\I think I can protect my own child.\You may be capable on the battlefield, but that doesn't...\Ow!\She's not shy around new people at all, is she?\She sure isn't! Let me hold her too.\Forget it. I had her first! response:	Stingy!
context: It's completely reckless!\I think I can protect my own child.\You may be capable on the battlefield, but that doesn't...\Ow!\She's not shy around new people at all, is she?\She sure isn't! Let me hold her too.\Forget it. I had her first!\Stingy! response:	Forget it!
context: I think I can protect my own child.\You may be capable on the battlefield, but that doesn't...\Ow!\She's not shy around new people at all, is she?\She sure isn't! Let me hold her too.\Forget it. I had her first!\Stingy!\Forget it! response:	Komilia, look!
context: You may be capable on the battlefield, but that doesn't...\Ow!\She's not shy around new people at all, is she?\She sure isn't! Let me hold her too.\Forget it. I had her first!\Stingy!\Forget it!\Komilia, look! response:	I made her laugh!
context: Ow!\She's not shy around new people at all, is she?\She sure isn't! Let me hold her too.\Forget it. I had her first!\Stingy!\Forget it!\Komilia, look!\I made her laugh! response:	She's so cute!
context: She's not shy around new people at all, is she?\She sure isn't! Let me hold her too.\Forget it. I had her first!\Stingy!\Forget it!\Komilia, look!\I made her laugh!\She's so cute! response:	Isn't Milia getting angry that they won't give Komilia back?
context: She sure isn't! Let me hold her too.\Forget it. I had her first!\Stingy!\Forget it!\Komilia, look!\I made her laugh!\She's so cute!\Isn't Milia getting angry that they won't give Komilia back? response:	Look!
context: Forget it. I had her first!\Stingy!\Forget it!\Komilia, look!\I made her laugh!\She's so cute!\Isn't Milia getting angry that they won't give Komilia back?\Look! response:	Not to worry. That's the look of a woman who's happy
context: Stingy!\Forget it!\Komilia, look!\I made her laugh!\She's so cute!\Isn't Milia getting angry that they won't give Komilia back?\Look!\Not to worry. That's the look of a woman who's happy response:	that her baby's getting so much attention.
context: Forget it!\Komilia, look!\I made her laugh!\She's so cute!\Isn't Milia getting angry that they won't give Komilia back?\Look!\Not to worry. That's the look of a woman who's happy\that her baby's getting so much attention. response:	You think so?
context: Komilia, look!\I made her laugh!\She's so cute!\Isn't Milia getting angry that they won't give Komilia back?\Look!\Not to worry. That's the look of a woman who's happy\that her baby's getting so much attention.\You think so? response:	Anyway, isn't Miss Hayase the one you should be worrying about?
context: I made her laugh!\She's so cute!\Isn't Milia getting angry that they won't give Komilia back?\Look!\Not to worry. That's the look of a woman who's happy\that her baby's getting so much attention.\You think so?\Anyway, isn't Miss Hayase the one you should be worrying about? response:	Look! See how happy she is.
context: She's so cute!\Isn't Milia getting angry that they won't give Komilia back?\Look!\Not to worry. That's the look of a woman who's happy\that her baby's getting so much attention.\You think so?\Anyway, isn't Miss Hayase the one you should be worrying about?\Look! See how happy she is. response:	See?
context: Isn't Milia getting angry that they won't give Komilia back?\Look!\Not to worry. That's the look of a woman who's happy\that her baby's getting so much attention.\You think so?\Anyway, isn't Miss Hayase the one you should be worrying about?\Look! See how happy she is.\See? response:	She really loves babies, huh?
context: Look!\Not to worry. That's the look of a woman who's happy\that her baby's getting so much attention.\You think so?\Anyway, isn't Miss Hayase the one you should be worrying about?\Look! See how happy she is.\See?\She really loves babies, huh? response:	I bet she'd be even happier if that were her baby.
context: Not to worry. That's the look of a woman who's happy\that her baby's getting so much attention.\You think so?\Anyway, isn't Miss Hayase the one you should be worrying about?\Look! See how happy she is.\See?\She really loves babies, huh?\I bet she'd be even happier if that were her baby. response:	Wouldn't you like to see her with a baby of her own?
context: that her baby's getting so much attention.\You think so?\Anyway, isn't Miss Hayase the one you should be worrying about?\Look! See how happy she is.\See?\She really loves babies, huh?\I bet she'd be even happier if that were her baby.\Wouldn't you like to see her with a baby of her own? response:	Right, Captain Ichijo?
context: You think so?\Anyway, isn't Miss Hayase the one you should be worrying about?\Look! See how happy she is.\See?\She really loves babies, huh?\I bet she'd be even happier if that were her baby.\Wouldn't you like to see her with a baby of her own?\Right, Captain Ichijo? response:	Hey, quit lookin' at me like that.
context: Anyway, isn't Miss Hayase the one you should be worrying about?\Look! See how happy she is.\See?\She really loves babies, huh?\I bet she'd be even happier if that were her baby.\Wouldn't you like to see her with a baby of her own?\Right, Captain Ichijo?\Hey, quit lookin' at me like that. response:	What's going on over there? Secret guy talk?
context: Look! See how happy she is.\See?\She really loves babies, huh?\I bet she'd be even happier if that were her baby.\Wouldn't you like to see her with a baby of her own?\Right, Captain Ichijo?\Hey, quit lookin' at me like that.\What's going on over there? Secret guy talk? response:	That's right, and women aren't allowed to listen.
context: See?\She really loves babies, huh?\I bet she'd be even happier if that were her baby.\Wouldn't you like to see her with a baby of her own?\Right, Captain Ichijo?\Hey, quit lookin' at me like that.\What's going on over there? Secret guy talk?\That's right, and women aren't allowed to listen. response:	Oh, now I'm jealous! Come on over here, Milia.
context: She really loves babies, huh?\I bet she'd be even happier if that were her baby.\Wouldn't you like to see her with a baby of her own?\Right, Captain Ichijo?\Hey, quit lookin' at me like that.\What's going on over there? Secret guy talk?\That's right, and women aren't allowed to listen.\Oh, now I'm jealous! Come on over here, Milia. response:	We women will just liven things up on our own.
context: I bet she'd be even happier if that were her baby.\Wouldn't you like to see her with a baby of her own?\Right, Captain Ichijo?\Hey, quit lookin' at me like that.\What's going on over there? Secret guy talk?\That's right, and women aren't allowed to listen.\Oh, now I'm jealous! Come on over here, Milia.\We women will just liven things up on our own. response:	Right! Just like the good old days in the Zentradi army!
context: Wouldn't you like to see her with a baby of her own?\Right, Captain Ichijo?\Hey, quit lookin' at me like that.\What's going on over there? Secret guy talk?\That's right, and women aren't allowed to listen.\Oh, now I'm jealous! Come on over here, Milia.\We women will just liven things up on our own.\Right! Just like the good old days in the Zentradi army! response:	I had a great time today! Max's cooking was terrific too!
context: Right, Captain Ichijo?\Hey, quit lookin' at me like that.\What's going on over there? Secret guy talk?\That's right, and women aren't allowed to listen.\Oh, now I'm jealous! Come on over here, Milia.\We women will just liven things up on our own.\Right! Just like the good old days in the Zentradi army!\I had a great time today! Max's cooking was terrific too! response:	You had fun because you got to hold Komilia, right?
context: Hey, quit lookin' at me like that.\What's going on over there? Secret guy talk?\That's right, and women aren't allowed to listen.\Oh, now I'm jealous! Come on over here, Milia.\We women will just liven things up on our own.\Right! Just like the good old days in the Zentradi army!\I had a great time today! Max's cooking was terrific too!\You had fun because you got to hold Komilia, right? response:	To tell you the truth, I guess you're right.
context: What's going on over there? Secret guy talk?\That's right, and women aren't allowed to listen.\Oh, now I'm jealous! Come on over here, Milia.\We women will just liven things up on our own.\Right! Just like the good old days in the Zentradi army!\I had a great time today! Max's cooking was terrific too!\You had fun because you got to hold Komilia, right?\To tell you the truth, I guess you're right. response:	Would you like to come in for some tea?
context: That's right, and women aren't allowed to listen.\Oh, now I'm jealous! Come on over here, Milia.\We women will just liven things up on our own.\Right! Just like the good old days in the Zentradi army!\I had a great time today! Max's cooking was terrific too!\You had fun because you got to hold Komilia, right?\To tell you the truth, I guess you're right.\Would you like to come in for some tea? response:	No, I think I'll call it a night.
context: Oh, now I'm jealous! Come on over here, Milia.\We women will just liven things up on our own.\Right! Just like the good old days in the Zentradi army!\I had a great time today! Max's cooking was terrific too!\You had fun because you got to hold Komilia, right?\To tell you the truth, I guess you're right.\Would you like to come in for some tea?\No, I think I'll call it a night. response:	Oh? Well, I'm going to walk Claudia to her quarters.
context: We women will just liven things up on our own.\Right! Just like the good old days in the Zentradi army!\I had a great time today! Max's cooking was terrific too!\You had fun because you got to hold Komilia, right?\To tell you the truth, I guess you're right.\Would you like to come in for some tea?\No, I think I'll call it a night.\Oh? Well, I'm going to walk Claudia to her quarters. response:	Wait for me inside, okay?
context: Right! Just like the good old days in the Zentradi army!\I had a great time today! Max's cooking was terrific too!\You had fun because you got to hold Komilia, right?\To tell you the truth, I guess you're right.\Would you like to come in for some tea?\No, I think I'll call it a night.\Oh? Well, I'm going to walk Claudia to her quarters.\Wait for me inside, okay? response:	Huh? Oh, okay.
context: I had a great time today! Max's cooking was terrific too!\You had fun because you got to hold Komilia, right?\To tell you the truth, I guess you're right.\Would you like to come in for some tea?\No, I think I'll call it a night.\Oh? Well, I'm going to walk Claudia to her quarters.\Wait for me inside, okay?\Huh? Oh, okay. response:	Good night, Ichijo.
context: You had fun because you got to hold Komilia, right?\To tell you the truth, I guess you're right.\Would you like to come in for some tea?\No, I think I'll call it a night.\Oh? Well, I'm going to walk Claudia to her quarters.\Wait for me inside, okay?\Huh? Oh, okay.\Good night, Ichijo. response:	Good night.
context: To tell you the truth, I guess you're right.\Would you like to come in for some tea?\No, I think I'll call it a night.\Oh? Well, I'm going to walk Claudia to her quarters.\Wait for me inside, okay?\Huh? Oh, okay.\Good night, Ichijo.\Good night. response:	And have a good time.
