context: Piercing through the Macro sky, response:	a thunderbolt strikes the Earth
context: This is control. We are now engaging main thrusters.\Prepare for retrieval of Valkyrie squadrons. All units, move into landing positions.\This is Mountain Three. Following landing line.\You're cleared to land.\Hayase, is the Valkyrie retrieval completed?\Just a moment, sir.\All that's left is Major Focker and the civilian pilot in VT-102.\Knowing Focker, there's nothing to worry about. response:	Vanessa, where are ARMD-I and ARMD-II?
context: Prepare for retrieval of Valkyrie squadrons. All units, move into landing positions.\This is Mountain Three. Following landing line.\You're cleared to land.\Hayase, is the Valkyrie retrieval completed?\Just a moment, sir.\All that's left is Major Focker and the civilian pilot in VT-102.\Knowing Focker, there's nothing to worry about.\Vanessa, where are ARMD-I and ARMD-II? response:	They're nearly at the rendezvous point and currently decelerating.
context: This is Mountain Three. Following landing line.\You're cleared to land.\Hayase, is the Valkyrie retrieval completed?\Just a moment, sir.\All that's left is Major Focker and the civilian pilot in VT-102.\Knowing Focker, there's nothing to worry about.\Vanessa, where are ARMD-I and ARMD-II?\They're nearly at the rendezvous point and currently decelerating. response:	I estimate contact in 20 minutes.
context: You're cleared to land.\Hayase, is the Valkyrie retrieval completed?\Just a moment, sir.\All that's left is Major Focker and the civilian pilot in VT-102.\Knowing Focker, there's nothing to worry about.\Vanessa, where are ARMD-I and ARMD-II?\They're nearly at the rendezvous point and currently decelerating.\I estimate contact in 20 minutes. response:	Very good.
context: Hayase, is the Valkyrie retrieval completed?\Just a moment, sir.\All that's left is Major Focker and the civilian pilot in VT-102.\Knowing Focker, there's nothing to worry about.\Vanessa, where are ARMD-I and ARMD-II?\They're nearly at the rendezvous point and currently decelerating.\I estimate contact in 20 minutes.\Very good. response:	Claudia, how are we doing?
context: Just a moment, sir.\All that's left is Major Focker and the civilian pilot in VT-102.\Knowing Focker, there's nothing to worry about.\Vanessa, where are ARMD-I and ARMD-II?\They're nearly at the rendezvous point and currently decelerating.\I estimate contact in 20 minutes.\Very good.\Claudia, how are we doing? response:	Right on schedule, sir.
context: All that's left is Major Focker and the civilian pilot in VT-102.\Knowing Focker, there's nothing to worry about.\Vanessa, where are ARMD-I and ARMD-II?\They're nearly at the rendezvous point and currently decelerating.\I estimate contact in 20 minutes.\Very good.\Claudia, how are we doing?\Right on schedule, sir. response:	But it's strange, isn't it, Captain?
context: Knowing Focker, there's nothing to worry about.\Vanessa, where are ARMD-I and ARMD-II?\They're nearly at the rendezvous point and currently decelerating.\I estimate contact in 20 minutes.\Very good.\Claudia, how are we doing?\Right on schedule, sir.\But it's strange, isn't it, Captain? response:	If the enemy fleet can launch that kind of attack from orbit,
context: Vanessa, where are ARMD-I and ARMD-II?\They're nearly at the rendezvous point and currently decelerating.\I estimate contact in 20 minutes.\Very good.\Claudia, how are we doing?\Right on schedule, sir.\But it's strange, isn't it, Captain?\If the enemy fleet can launch that kind of attack from orbit, response:	then why aren't they firing on us now?
context: They're nearly at the rendezvous point and currently decelerating.\I estimate contact in 20 minutes.\Very good.\Claudia, how are we doing?\Right on schedule, sir.\But it's strange, isn't it, Captain?\If the enemy fleet can launch that kind of attack from orbit,\then why aren't they firing on us now? response:	So, that's bothering you too?
context: I estimate contact in 20 minutes.\Very good.\Claudia, how are we doing?\Right on schedule, sir.\But it's strange, isn't it, Captain?\If the enemy fleet can launch that kind of attack from orbit,\then why aren't they firing on us now?\So, that's bothering you too? response:	Yes, sir.
context: Very good.\Claudia, how are we doing?\Right on schedule, sir.\But it's strange, isn't it, Captain?\If the enemy fleet can launch that kind of attack from orbit,\then why aren't they firing on us now?\So, that's bothering you too?\Yes, sir. response:	They may be toying with us.
context: Claudia, how are we doing?\Right on schedule, sir.\But it's strange, isn't it, Captain?\If the enemy fleet can launch that kind of attack from orbit,\then why aren't they firing on us now?\So, that's bothering you too?\Yes, sir.\They may be toying with us. response:	You can't be serious! Toying with us?!
context: Right on schedule, sir.\But it's strange, isn't it, Captain?\If the enemy fleet can launch that kind of attack from orbit,\then why aren't they firing on us now?\So, that's bothering you too?\Yes, sir.\They may be toying with us.\You can't be serious! Toying with us?! response:	It's just a feeling.
context: But it's strange, isn't it, Captain?\If the enemy fleet can launch that kind of attack from orbit,\then why aren't they firing on us now?\So, that's bothering you too?\Yes, sir.\They may be toying with us.\You can't be serious! Toying with us?!\It's just a feeling. response:	Pay it no mind.
context: If the enemy fleet can launch that kind of attack from orbit,\then why aren't they firing on us now?\So, that's bothering you too?\Yes, sir.\They may be toying with us.\You can't be serious! Toying with us?!\It's just a feeling.\Pay it no mind. response:	You've got to be kidding! I'm not going to go to the Macross!
context: then why aren't they firing on us now?\So, that's bothering you too?\Yes, sir.\They may be toying with us.\You can't be serious! Toying with us?!\It's just a feeling.\Pay it no mind.\You've got to be kidding! I'm not going to go to the Macross! response:	Idiot! If you take her back to the island, you'll be risking her life!
context: So, that's bothering you too?\Yes, sir.\They may be toying with us.\You can't be serious! Toying with us?!\It's just a feeling.\Pay it no mind.\You've got to be kidding! I'm not going to go to the Macross!\Idiot! If you take her back to the island, you'll be risking her life! response:	And you call yourself a man?!
context: Yes, sir.\They may be toying with us.\You can't be serious! Toying with us?!\It's just a feeling.\Pay it no mind.\You've got to be kidding! I'm not going to go to the Macross!\Idiot! If you take her back to the island, you'll be risking her life!\And you call yourself a man?! response:	Um, my aunt and uncle are on the island in the shelter.
context: They may be toying with us.\You can't be serious! Toying with us?!\It's just a feeling.\Pay it no mind.\You've got to be kidding! I'm not going to go to the Macross!\Idiot! If you take her back to the island, you'll be risking her life!\And you call yourself a man?!\Um, my aunt and uncle are on the island in the shelter. response:	If they're in the shelter, they'll be fine! Even if this does turn into an all-out war.
context: You can't be serious! Toying with us?!\It's just a feeling.\Pay it no mind.\You've got to be kidding! I'm not going to go to the Macross!\Idiot! If you take her back to the island, you'll be risking her life!\And you call yourself a man?!\Um, my aunt and uncle are on the island in the shelter.\If they're in the shelter, they'll be fine! Even if this does turn into an all-out war. response:	But I really would like to go back to the island...
context: It's just a feeling.\Pay it no mind.\You've got to be kidding! I'm not going to go to the Macross!\Idiot! If you take her back to the island, you'll be risking her life!\And you call yourself a man?!\Um, my aunt and uncle are on the island in the shelter.\If they're in the shelter, they'll be fine! Even if this does turn into an all-out war.\But I really would like to go back to the island... response:	Once the fighting's over, I'll take you back personally.
context: Pay it no mind.\You've got to be kidding! I'm not going to go to the Macross!\Idiot! If you take her back to the island, you'll be risking her life!\And you call yourself a man?!\Um, my aunt and uncle are on the island in the shelter.\If they're in the shelter, they'll be fine! Even if this does turn into an all-out war.\But I really would like to go back to the island...\Once the fighting's over, I'll take you back personally. response:	That is what really worries me!
context: You've got to be kidding! I'm not going to go to the Macross!\Idiot! If you take her back to the island, you'll be risking her life!\And you call yourself a man?!\Um, my aunt and uncle are on the island in the shelter.\If they're in the shelter, they'll be fine! Even if this does turn into an all-out war.\But I really would like to go back to the island...\Once the fighting's over, I'll take you back personally.\That is what really worries me! response:	Well, what he means is...
context: Idiot! If you take her back to the island, you'll be risking her life!\And you call yourself a man?!\Um, my aunt and uncle are on the island in the shelter.\If they're in the shelter, they'll be fine! Even if this does turn into an all-out war.\But I really would like to go back to the island...\Once the fighting's over, I'll take you back personally.\That is what really worries me!\Well, what he means is... response:	This is Skull Leader!
context: And you call yourself a man?!\Um, my aunt and uncle are on the island in the shelter.\If they're in the shelter, they'll be fine! Even if this does turn into an all-out war.\But I really would like to go back to the island...\Once the fighting's over, I'll take you back personally.\That is what really worries me!\Well, what he means is...\This is Skull Leader! response:	Did you find what you'd left behind?
context: Um, my aunt and uncle are on the island in the shelter.\If they're in the shelter, they'll be fine! Even if this does turn into an all-out war.\But I really would like to go back to the island...\Once the fighting's over, I'll take you back personally.\That is what really worries me!\Well, what he means is...\This is Skull Leader!\Did you find what you'd left behind? response:	Yeah, the enemy had him scared so bad, he was falling over himself!
context: If they're in the shelter, they'll be fine! Even if this does turn into an all-out war.\But I really would like to go back to the island...\Once the fighting's over, I'll take you back personally.\That is what really worries me!\Well, what he means is...\This is Skull Leader!\Did you find what you'd left behind?\Yeah, the enemy had him scared so bad, he was falling over himself! response:	I was not!
context: But I really would like to go back to the island...\Once the fighting's over, I'll take you back personally.\That is what really worries me!\Well, what he means is...\This is Skull Leader!\Did you find what you'd left behind?\Yeah, the enemy had him scared so bad, he was falling over himself!\I was not! response:	So, this is the civilian?
context: Once the fighting's over, I'll take you back personally.\That is what really worries me!\Well, what he means is...\This is Skull Leader!\Did you find what you'd left behind?\Yeah, the enemy had him scared so bad, he was falling over himself!\I was not!\So, this is the civilian? response:	That would explain why he didn't know anything.
context: That is what really worries me!\Well, what he means is...\This is Skull Leader!\Did you find what you'd left behind?\Yeah, the enemy had him scared so bad, he was falling over himself!\I was not!\So, this is the civilian?\That would explain why he didn't know anything. response:	Hey, what's with the old lady?
context: Well, what he means is...\This is Skull Leader!\Did you find what you'd left behind?\Yeah, the enemy had him scared so bad, he was falling over himself!\I was not!\So, this is the civilian?\That would explain why he didn't know anything.\Hey, what's with the old lady? response:	Old lady?!
context: This is Skull Leader!\Did you find what you'd left behind?\Yeah, the enemy had him scared so bad, he was falling over himself!\I was not!\So, this is the civilian?\That would explain why he didn't know anything.\Hey, what's with the old lady?\Old lady?! response:	She's the flight control officer of the Macross.
context: Did you find what you'd left behind?\Yeah, the enemy had him scared so bad, he was falling over himself!\I was not!\So, this is the civilian?\That would explain why he didn't know anything.\Hey, what's with the old lady?\Old lady?!\She's the flight control officer of the Macross. response:	So, even Hikaru thinks she looks like an old lady?
context: Yeah, the enemy had him scared so bad, he was falling over himself!\I was not!\So, this is the civilian?\That would explain why he didn't know anything.\Hey, what's with the old lady?\Old lady?!\She's the flight control officer of the Macross.\So, even Hikaru thinks she looks like an old lady? response:	Major Focker! I will expect a thorough explanation
context: I was not!\So, this is the civilian?\That would explain why he didn't know anything.\Hey, what's with the old lady?\Old lady?!\She's the flight control officer of the Macross.\So, even Hikaru thinks she looks like an old lady?\Major Focker! I will expect a thorough explanation response:	as to why you let a civilian board VT-102.
context: So, this is the civilian?\That would explain why he didn't know anything.\Hey, what's with the old lady?\Old lady?!\She's the flight control officer of the Macross.\So, even Hikaru thinks she looks like an old lady?\Major Focker! I will expect a thorough explanation\as to why you let a civilian board VT-102. response:	Ooh, scary!
context: That would explain why he didn't know anything.\Hey, what's with the old lady?\Old lady?!\She's the flight control officer of the Macross.\So, even Hikaru thinks she looks like an old lady?\Major Focker! I will expect a thorough explanation\as to why you let a civilian board VT-102.\Ooh, scary! response:	And you, Mr. Ichijo! This isn't over for you by a long shot!
context: Hey, what's with the old lady?\Old lady?!\She's the flight control officer of the Macross.\So, even Hikaru thinks she looks like an old lady?\Major Focker! I will expect a thorough explanation\as to why you let a civilian board VT-102.\Ooh, scary!\And you, Mr. Ichijo! This isn't over for you by a long shot! response:	What's her problem?
context: Old lady?!\She's the flight control officer of the Macross.\So, even Hikaru thinks she looks like an old lady?\Major Focker! I will expect a thorough explanation\as to why you let a civilian board VT-102.\Ooh, scary!\And you, Mr. Ichijo! This isn't over for you by a long shot!\What's her problem? response:	Maybe you should just apologize. People like her can be pretty scary.
context: She's the flight control officer of the Macross.\So, even Hikaru thinks she looks like an old lady?\Major Focker! I will expect a thorough explanation\as to why you let a civilian board VT-102.\Ooh, scary!\And you, Mr. Ichijo! This isn't over for you by a long shot!\What's her problem?\Maybe you should just apologize. People like her can be pretty scary. response:	I'm comin' in!
context: So, even Hikaru thinks she looks like an old lady?\Major Focker! I will expect a thorough explanation\as to why you let a civilian board VT-102.\Ooh, scary!\And you, Mr. Ichijo! This isn't over for you by a long shot!\What's her problem?\Maybe you should just apologize. People like her can be pretty scary.\I'm comin' in! response:	Requesting instructions...old lady!
context: Major Focker! I will expect a thorough explanation\as to why you let a civilian board VT-102.\Ooh, scary!\And you, Mr. Ichijo! This isn't over for you by a long shot!\What's her problem?\Maybe you should just apologize. People like her can be pretty scary.\I'm comin' in!\Requesting instructions...old lady! response:	Roger. We'd appreciate it if you didn't kill yourself when you land.
context: as to why you let a civilian board VT-102.\Ooh, scary!\And you, Mr. Ichijo! This isn't over for you by a long shot!\What's her problem?\Maybe you should just apologize. People like her can be pretty scary.\I'm comin' in!\Requesting instructions...old lady!\Roger. We'd appreciate it if you didn't kill yourself when you land. response:	Retrieval of Reguld platoons is now in progress.
context: Ooh, scary!\And you, Mr. Ichijo! This isn't over for you by a long shot!\What's her problem?\Maybe you should just apologize. People like her can be pretty scary.\I'm comin' in!\Requesting instructions...old lady!\Roger. We'd appreciate it if you didn't kill yourself when you land.\Retrieval of Reguld platoons is now in progress. response:	Only half of them are unharmed?
context: And you, Mr. Ichijo! This isn't over for you by a long shot!\What's her problem?\Maybe you should just apologize. People like her can be pretty scary.\I'm comin' in!\Requesting instructions...old lady!\Roger. We'd appreciate it if you didn't kill yourself when you land.\Retrieval of Reguld platoons is now in progress.\Only half of them are unharmed? response:	Yes, sir.
context: What's her problem?\Maybe you should just apologize. People like her can be pretty scary.\I'm comin' in!\Requesting instructions...old lady!\Roger. We'd appreciate it if you didn't kill yourself when you land.\Retrieval of Reguld platoons is now in progress.\Only half of them are unharmed?\Yes, sir. response:	What's the enemy ship doing?
context: Maybe you should just apologize. People like her can be pretty scary.\I'm comin' in!\Requesting instructions...old lady!\Roger. We'd appreciate it if you didn't kill yourself when you land.\Retrieval of Reguld platoons is now in progress.\Only half of them are unharmed?\Yes, sir.\What's the enemy ship doing? response:	It's currently ascending through the planet's upper atmosphere.
context: I'm comin' in!\Requesting instructions...old lady!\Roger. We'd appreciate it if you didn't kill yourself when you land.\Retrieval of Reguld platoons is now in progress.\Only half of them are unharmed?\Yes, sir.\What's the enemy ship doing?\It's currently ascending through the planet's upper atmosphere. response:	They appear be trying to rendezvous with the space fleet from earlier.
context: Requesting instructions...old lady!\Roger. We'd appreciate it if you didn't kill yourself when you land.\Retrieval of Reguld platoons is now in progress.\Only half of them are unharmed?\Yes, sir.\What's the enemy ship doing?\It's currently ascending through the planet's upper atmosphere.\They appear be trying to rendezvous with the space fleet from earlier. response:	Orders, sir?
