context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: The Phantom Lord guild came to attack!\Erza defended against the Magic Focusing Cannon, Jupiter, and she was knocked out of commission.\Now we're infiltrating Phantom's guild in order to destroy the cannon!\That's right, we can do it!\Let's go for even more who-knows-what!!\The door to mystery is right in front of us\The whole world's a wonderland\which we're already wondering!!! response:	This excitement gets my heart racing
context: Erza defended against the Magic Focusing Cannon, Jupiter, and she was knocked out of commission.\Now we're infiltrating Phantom's guild in order to destroy the cannon!\That's right, we can do it!\Let's go for even more who-knows-what!!\The door to mystery is right in front of us\The whole world's a wonderland\which we're already wondering!!!\This excitement gets my heart racing response:	It's wonderful!
context: Now we're infiltrating Phantom's guild in order to destroy the cannon!\That's right, we can do it!\Let's go for even more who-knows-what!!\The door to mystery is right in front of us\The whole world's a wonderland\which we're already wondering!!!\This excitement gets my heart racing\It's wonderful! response:	Who am I, I wonder?
context: That's right, we can do it!\Let's go for even more who-knows-what!!\The door to mystery is right in front of us\The whole world's a wonderland\which we're already wondering!!!\This excitement gets my heart racing\It's wonderful!\Who am I, I wonder? response:	What is real, I wonder?
context: Let's go for even more who-knows-what!!\The door to mystery is right in front of us\The whole world's a wonderland\which we're already wondering!!!\This excitement gets my heart racing\It's wonderful!\Who am I, I wonder?\What is real, I wonder? response:	Why can't I see tomorrow, I wonder?
context: The door to mystery is right in front of us\The whole world's a wonderland\which we're already wondering!!!\This excitement gets my heart racing\It's wonderful!\Who am I, I wonder?\What is real, I wonder?\Why can't I see tomorrow, I wonder? response:	The only part leveling up is my curiosity
context: The whole world's a wonderland\which we're already wondering!!!\This excitement gets my heart racing\It's wonderful!\Who am I, I wonder?\What is real, I wonder?\Why can't I see tomorrow, I wonder?\The only part leveling up is my curiosity response:	We can't just throw away our daily life together, right?
context: which we're already wondering!!!\This excitement gets my heart racing\It's wonderful!\Who am I, I wonder?\What is real, I wonder?\Why can't I see tomorrow, I wonder?\The only part leveling up is my curiosity\We can't just throw away our daily life together, right? response:	Tell me! S. O. W.
context: This excitement gets my heart racing\It's wonderful!\Who am I, I wonder?\What is real, I wonder?\Why can't I see tomorrow, I wonder?\The only part leveling up is my curiosity\We can't just throw away our daily life together, right?\Tell me! S. O. W. response:	Living itself will be our training!
context: It's wonderful!\Who am I, I wonder?\What is real, I wonder?\Why can't I see tomorrow, I wonder?\The only part leveling up is my curiosity\We can't just throw away our daily life together, right?\Tell me! S. O. W.\Living itself will be our training! response:	So, we can make it!
context: Who am I, I wonder?\What is real, I wonder?\Why can't I see tomorrow, I wonder?\The only part leveling up is my curiosity\We can't just throw away our daily life together, right?\Tell me! S. O. W.\Living itself will be our training!\So, we can make it! response:	Let's search for even more who-knows-what!
context: What is real, I wonder?\Why can't I see tomorrow, I wonder?\The only part leveling up is my curiosity\We can't just throw away our daily life together, right?\Tell me! S. O. W.\Living itself will be our training!\So, we can make it!\Let's search for even more who-knows-what! response:	We can't be satisfied with just the normal answers
context: Why can't I see tomorrow, I wonder?\The only part leveling up is my curiosity\We can't just throw away our daily life together, right?\Tell me! S. O. W.\Living itself will be our training!\So, we can make it!\Let's search for even more who-knows-what!\We can't be satisfied with just the normal answers response:	This magical wonder life
context: The only part leveling up is my curiosity\We can't just throw away our daily life together, right?\Tell me! S. O. W.\Living itself will be our training!\So, we can make it!\Let's search for even more who-knows-what!\We can't be satisfied with just the normal answers\This magical wonder life response:	Our future is wondering!!!
context: We can't just throw away our daily life together, right?\Tell me! S. O. W.\Living itself will be our training!\So, we can make it!\Let's search for even more who-knows-what!\We can't be satisfied with just the normal answers\This magical wonder life\Our future is wondering!!! response:	We'll do our best living our life
context: Tell me! S. O. W.\Living itself will be our training!\So, we can make it!\Let's search for even more who-knows-what!\We can't be satisfied with just the normal answers\This magical wonder life\Our future is wondering!!!\We'll do our best living our life response:	the way we want to!
context: Living itself will be our training!\So, we can make it!\Let's search for even more who-knows-what!\We can't be satisfied with just the normal answers\This magical wonder life\Our future is wondering!!!\We'll do our best living our life\the way we want to! response:	Let's wondering!!!
context: So, we can make it!\Let's search for even more who-knows-what!\We can't be satisfied with just the normal answers\This magical wonder life\Our future is wondering!!!\We'll do our best living our life\the way we want to!\Let's wondering!!! response:	Natsu!
context: Let's search for even more who-knows-what!\We can't be satisfied with just the normal answers\This magical wonder life\Our future is wondering!!!\We'll do our best living our life\the way we want to!\Let's wondering!!!\Natsu! response:	Jupiter has activated!
context: We can't be satisfied with just the normal answers\This magical wonder life\Our future is wondering!!!\We'll do our best living our life\the way we want to!\Let's wondering!!!\Natsu!\Jupiter has activated! response:	I know, geez!
context: This magical wonder life\Our future is wondering!!!\We'll do our best living our life\the way we want to!\Let's wondering!!!\Natsu!\Jupiter has activated!\I know, geez! response:	Take this...
context: Our future is wondering!!!\We'll do our best living our life\the way we want to!\Let's wondering!!!\Natsu!\Jupiter has activated!\I know, geez!\Take this... response:	Blue Fire!
context: We'll do our best living our life\the way we want to!\Let's wondering!!!\Natsu!\Jupiter has activated!\I know, geez!\Take this...\Blue Fire! response:	Ooh, that's cold!
context: the way we want to!\Let's wondering!!!\Natsu!\Jupiter has activated!\I know, geez!\Take this...\Blue Fire!\Ooh, that's cold! response:	Never eaten fire like that before.
context: Let's wondering!!!\Natsu!\Jupiter has activated!\I know, geez!\Take this...\Blue Fire!\Ooh, that's cold!\Never eaten fire like that before. response:	I see... So you're the Dragon Slayer I've heard rumors about.
context: Natsu!\Jupiter has activated!\I know, geez!\Take this...\Blue Fire!\Ooh, that's cold!\Never eaten fire like that before.\I see... So you're the Dragon Slayer I've heard rumors about. response:	This means that we're both at a disadvantage.
context: Jupiter has activated!\I know, geez!\Take this...\Blue Fire!\Ooh, that's cold!\Never eaten fire like that before.\I see... So you're the Dragon Slayer I've heard rumors about.\This means that we're both at a disadvantage. response:	Oh, yeah?
context: I know, geez!\Take this...\Blue Fire!\Ooh, that's cold!\Never eaten fire like that before.\I see... So you're the Dragon Slayer I've heard rumors about.\This means that we're both at a disadvantage.\Oh, yeah? response:	Fire won't work on either of us.
context: Take this...\Blue Fire!\Ooh, that's cold!\Never eaten fire like that before.\I see... So you're the Dragon Slayer I've heard rumors about.\This means that we're both at a disadvantage.\Oh, yeah?\Fire won't work on either of us. response:	Don't go decidin' that yourself!
context: Blue Fire!\Ooh, that's cold!\Never eaten fire like that before.\I see... So you're the Dragon Slayer I've heard rumors about.\This means that we're both at a disadvantage.\Oh, yeah?\Fire won't work on either of us.\Don't go decidin' that yourself! response:	I haven't even hit you yet!
context: Ooh, that's cold!\Never eaten fire like that before.\I see... So you're the Dragon Slayer I've heard rumors about.\This means that we're both at a disadvantage.\Oh, yeah?\Fire won't work on either of us.\Don't go decidin' that yourself!\I haven't even hit you yet! response:	Exactly! I can't be hit by fire!
context: Never eaten fire like that before.\I see... So you're the Dragon Slayer I've heard rumors about.\This means that we're both at a disadvantage.\Oh, yeah?\Fire won't work on either of us.\Don't go decidin' that yourself!\I haven't even hit you yet!\Exactly! I can't be hit by fire! response:	Then how about this...
context: I see... So you're the Dragon Slayer I've heard rumors about.\This means that we're both at a disadvantage.\Oh, yeah?\Fire won't work on either of us.\Don't go decidin' that yourself!\I haven't even hit you yet!\Exactly! I can't be hit by fire!\Then how about this... response:	Fire Dragon's...
context: This means that we're both at a disadvantage.\Oh, yeah?\Fire won't work on either of us.\Don't go decidin' that yourself!\I haven't even hit you yet!\Exactly! I can't be hit by fire!\Then how about this...\Fire Dragon's... response:	All fire is under my control!
context: Oh, yeah?\Fire won't work on either of us.\Don't go decidin' that yourself!\I haven't even hit you yet!\Exactly! I can't be hit by fire!\Then how about this...\Fire Dragon's...\All fire is under my control! response:	Soaked...
context: Fire won't work on either of us.\Don't go decidin' that yourself!\I haven't even hit you yet!\Exactly! I can't be hit by fire!\Then how about this...\Fire Dragon's...\All fire is under my control!\Soaked... response:	You fell for it!
context: Don't go decidin' that yourself!\I haven't even hit you yet!\Exactly! I can't be hit by fire!\Then how about this...\Fire Dragon's...\All fire is under my control!\Soaked...\You fell for it! response:	So No One Sees the Tears
context: I haven't even hit you yet!\Exactly! I can't be hit by fire!\Then how about this...\Fire Dragon's...\All fire is under my control!\Soaked...\You fell for it!\So No One Sees the Tears response:	2 minutes until Jupiter fires.
context: Exactly! I can't be hit by fire!\Then how about this...\Fire Dragon's...\All fire is under my control!\Soaked...\You fell for it!\So No One Sees the Tears\2 minutes until Jupiter fires. response:	This isn't good!
context: Then how about this...\Fire Dragon's...\All fire is under my control!\Soaked...\You fell for it!\So No One Sees the Tears\2 minutes until Jupiter fires.\This isn't good! response:	Jupiter's gonna fire!
context: Fire Dragon's...\All fire is under my control!\Soaked...\You fell for it!\So No One Sees the Tears\2 minutes until Jupiter fires.\This isn't good!\Jupiter's gonna fire! response:	Why, you...
context: All fire is under my control!\Soaked...\You fell for it!\So No One Sees the Tears\2 minutes until Jupiter fires.\This isn't good!\Jupiter's gonna fire!\Why, you... response:	You tricked me!
context: Soaked...\You fell for it!\So No One Sees the Tears\2 minutes until Jupiter fires.\This isn't good!\Jupiter's gonna fire!\Why, you...\You tricked me! response:	Orange Fire!
context: You fell for it!\So No One Sees the Tears\2 minutes until Jupiter fires.\This isn't good!\Jupiter's gonna fire!\Why, you...\You tricked me!\Orange Fire! response:	Didn't you see? I eat fire!
context: So No One Sees the Tears\2 minutes until Jupiter fires.\This isn't good!\Jupiter's gonna fire!\Why, you...\You tricked me!\Orange Fire!\Didn't you see? I eat fire! response:	It stinks!
context: 2 minutes until Jupiter fires.\This isn't good!\Jupiter's gonna fire!\Why, you...\You tricked me!\Orange Fire!\Didn't you see? I eat fire!\It stinks! response:	My nose!
context: This isn't good!\Jupiter's gonna fire!\Why, you...\You tricked me!\Orange Fire!\Didn't you see? I eat fire!\It stinks!\My nose! response:	That fire's the smell of a mop drenched with curdled milk!
context: Jupiter's gonna fire!\Why, you...\You tricked me!\Orange Fire!\Didn't you see? I eat fire!\It stinks!\My nose!\That fire's the smell of a mop drenched with curdled milk! response:	You dirty little...
context: Why, you...\You tricked me!\Orange Fire!\Didn't you see? I eat fire!\It stinks!\My nose!\That fire's the smell of a mop drenched with curdled milk!\You dirty little... response:	Well, you started it!
context: You tricked me!\Orange Fire!\Didn't you see? I eat fire!\It stinks!\My nose!\That fire's the smell of a mop drenched with curdled milk!\You dirty little...\Well, you started it! response:	1 minute until Jupiter fires.
context: Orange Fire!\Didn't you see? I eat fire!\It stinks!\My nose!\That fire's the smell of a mop drenched with curdled milk!\You dirty little...\Well, you started it!\1 minute until Jupiter fires. response:	Natsu! Calm down!
context: Didn't you see? I eat fire!\It stinks!\My nose!\That fire's the smell of a mop drenched with curdled milk!\You dirty little...\Well, you started it!\1 minute until Jupiter fires.\Natsu! Calm down! response:	Quiet!
context: It stinks!\My nose!\That fire's the smell of a mop drenched with curdled milk!\You dirty little...\Well, you started it!\1 minute until Jupiter fires.\Natsu! Calm down!\Quiet! response:	Whoa, there... Giving up on magic and using your fists?
context: My nose!\That fire's the smell of a mop drenched with curdled milk!\You dirty little...\Well, you started it!\1 minute until Jupiter fires.\Natsu! Calm down!\Quiet!\Whoa, there... Giving up on magic and using your fists? response:	In that case I, with my katana, have the advantage!
context: That fire's the smell of a mop drenched with curdled milk!\You dirty little...\Well, you started it!\1 minute until Jupiter fires.\Natsu! Calm down!\Quiet!\Whoa, there... Giving up on magic and using your fists?\In that case I, with my katana, have the advantage! response:	Too bad.
context: You dirty little...\Well, you started it!\1 minute until Jupiter fires.\Natsu! Calm down!\Quiet!\Whoa, there... Giving up on magic and using your fists?\In that case I, with my katana, have the advantage!\Too bad. response:	A scratch like that can't destroy such a large lacrima.
context: Well, you started it!\1 minute until Jupiter fires.\Natsu! Calm down!\Quiet!\Whoa, there... Giving up on magic and using your fists?\In that case I, with my katana, have the advantage!\Too bad.\A scratch like that can't destroy such a large lacrima. response:	Oh, is that so?
context: 1 minute until Jupiter fires.\Natsu! Calm down!\Quiet!\Whoa, there... Giving up on magic and using your fists?\In that case I, with my katana, have the advantage!\Too bad.\A scratch like that can't destroy such a large lacrima.\Oh, is that so? response:	Then how about this?
context: Natsu! Calm down!\Quiet!\Whoa, there... Giving up on magic and using your fists?\In that case I, with my katana, have the advantage!\Too bad.\A scratch like that can't destroy such a large lacrima.\Oh, is that so?\Then how about this? response:	Honestly, you don't learn a thing, do you?
context: Quiet!\Whoa, there... Giving up on magic and using your fists?\In that case I, with my katana, have the advantage!\Too bad.\A scratch like that can't destroy such a large lacrima.\Oh, is that so?\Then how about this?\Honestly, you don't learn a thing, do you? response:	Why, that... He expanded the fire enough so I'd get hit by it?
context: Whoa, there... Giving up on magic and using your fists?\In that case I, with my katana, have the advantage!\Too bad.\A scratch like that can't destroy such a large lacrima.\Oh, is that so?\Then how about this?\Honestly, you don't learn a thing, do you?\Why, that... He expanded the fire enough so I'd get hit by it? response:	Only 30 seconds left.
context: In that case I, with my katana, have the advantage!\Too bad.\A scratch like that can't destroy such a large lacrima.\Oh, is that so?\Then how about this?\Honestly, you don't learn a thing, do you?\Why, that... He expanded the fire enough so I'd get hit by it?\Only 30 seconds left. response:	This isn't looking good.
context: Too bad.\A scratch like that can't destroy such a large lacrima.\Oh, is that so?\Then how about this?\Honestly, you don't learn a thing, do you?\Why, that... He expanded the fire enough so I'd get hit by it?\Only 30 seconds left.\This isn't looking good. response:	What's taking Natsu so long?
context: A scratch like that can't destroy such a large lacrima.\Oh, is that so?\Then how about this?\Honestly, you don't learn a thing, do you?\Why, that... He expanded the fire enough so I'd get hit by it?\Only 30 seconds left.\This isn't looking good.\What's taking Natsu so long? response:	This isn't good!
context: Oh, is that so?\Then how about this?\Honestly, you don't learn a thing, do you?\Why, that... He expanded the fire enough so I'd get hit by it?\Only 30 seconds left.\This isn't looking good.\What's taking Natsu so long?\This isn't good! response:	This isn't good!
context: Then how about this?\Honestly, you don't learn a thing, do you?\Why, that... He expanded the fire enough so I'd get hit by it?\Only 30 seconds left.\This isn't looking good.\What's taking Natsu so long?\This isn't good!\This isn't good! response:	20 second until Jupiter fires.
context: Honestly, you don't learn a thing, do you?\Why, that... He expanded the fire enough so I'd get hit by it?\Only 30 seconds left.\This isn't looking good.\What's taking Natsu so long?\This isn't good!\This isn't good!\20 second until Jupiter fires. response:	That won't work a second time.
context: Why, that... He expanded the fire enough so I'd get hit by it?\Only 30 seconds left.\This isn't looking good.\What's taking Natsu so long?\This isn't good!\This isn't good!\20 second until Jupiter fires.\That won't work a second time. response:	I told you already... All fire is under my control!
context: Only 30 seconds left.\This isn't looking good.\What's taking Natsu so long?\This isn't good!\This isn't good!\20 second until Jupiter fires.\That won't work a second time.\I told you already... All fire is under my control! response:	What the...
context: This isn't looking good.\What's taking Natsu so long?\This isn't good!\This isn't good!\20 second until Jupiter fires.\That won't work a second time.\I told you already... All fire is under my control!\What the... response:	It won't move!
context: What's taking Natsu so long?\This isn't good!\This isn't good!\20 second until Jupiter fires.\That won't work a second time.\I told you already... All fire is under my control!\What the...\It won't move! response:	That fire... It couldn't be...
context: This isn't good!\This isn't good!\20 second until Jupiter fires.\That won't work a second time.\I told you already... All fire is under my control!\What the...\It won't move!\That fire... It couldn't be... response:	He's resisting my control?
context: This isn't good!\20 second until Jupiter fires.\That won't work a second time.\I told you already... All fire is under my control!\What the...\It won't move!\That fire... It couldn't be...\He's resisting my control? response:	Did he figure that out during the fight?
context: 20 second until Jupiter fires.\That won't work a second time.\I told you already... All fire is under my control!\What the...\It won't move!\That fire... It couldn't be...\He's resisting my control?\Did he figure that out during the fight? response:	Natsu!
context: That won't work a second time.\I told you already... All fire is under my control!\What the...\It won't move!\That fire... It couldn't be...\He's resisting my control?\Did he figure that out during the fight?\Natsu! response:	How dare you move my fire!
context: I told you already... All fire is under my control!\What the...\It won't move!\That fire... It couldn't be...\He's resisting my control?\Did he figure that out during the fight?\Natsu!\How dare you move my fire! response:	What does it matter as long as you don't hit me?
context: What the...\It won't move!\That fire... It couldn't be...\He's resisting my control?\Did he figure that out during the fight?\Natsu!\How dare you move my fire!\What does it matter as long as you don't hit me? response:	What?
context: It won't move!\That fire... It couldn't be...\He's resisting my control?\Did he figure that out during the fight?\Natsu!\How dare you move my fire!\What does it matter as long as you don't hit me?\What? response:	I wasn't aimin' for you from the start!
context: That fire... It couldn't be...\He's resisting my control?\Did he figure that out during the fight?\Natsu!\How dare you move my fire!\What does it matter as long as you don't hit me?\What?\I wasn't aimin' for you from the start! response:	Look at that!
context: He's resisting my control?\Did he figure that out during the fight?\Natsu!\How dare you move my fire!\What does it matter as long as you don't hit me?\What?\I wasn't aimin' for you from the start!\Look at that! response:	The cannon!
context: Did he figure that out during the fight?\Natsu!\How dare you move my fire!\What does it matter as long as you don't hit me?\What?\I wasn't aimin' for you from the start!\Look at that!\The cannon! response:	They did it!
context: Natsu!\How dare you move my fire!\What does it matter as long as you don't hit me?\What?\I wasn't aimin' for you from the start!\Look at that!\The cannon!\They did it! response:	They managed to destroy Jupiter!
context: How dare you move my fire!\What does it matter as long as you don't hit me?\What?\I wasn't aimin' for you from the start!\Look at that!\The cannon!\They did it!\They managed to destroy Jupiter! response:	Incredible...
context: What does it matter as long as you don't hit me?\What?\I wasn't aimin' for you from the start!\Look at that!\The cannon!\They did it!\They managed to destroy Jupiter!\Incredible... response:	Look here, bud.
context: What?\I wasn't aimin' for you from the start!\Look at that!\The cannon!\They did it!\They managed to destroy Jupiter!\Incredible...\Look here, bud. response:	Fire ain't gonna listen to people telling it what to do.
context: I wasn't aimin' for you from the start!\Look at that!\The cannon!\They did it!\They managed to destroy Jupiter!\Incredible...\Look here, bud.\Fire ain't gonna listen to people telling it what to do. response:	It responds to your heart's will.
context: Look at that!\The cannon!\They did it!\They managed to destroy Jupiter!\Incredible...\Look here, bud.\Fire ain't gonna listen to people telling it what to do.\It responds to your heart's will. response:	I see...
context: The cannon!\They did it!\They managed to destroy Jupiter!\Incredible...\Look here, bud.\Fire ain't gonna listen to people telling it what to do.\It responds to your heart's will.\I see... response:	Without defeating him and overcoming his control of fire,
context: They did it!\They managed to destroy Jupiter!\Incredible...\Look here, bud.\Fire ain't gonna listen to people telling it what to do.\It responds to your heart's will.\I see...\Without defeating him and overcoming his control of fire, response:	it would have been impossible to destroy Jupiter!
context: They managed to destroy Jupiter!\Incredible...\Look here, bud.\Fire ain't gonna listen to people telling it what to do.\It responds to your heart's will.\I see...\Without defeating him and overcoming his control of fire,\it would have been impossible to destroy Jupiter! response:	I guess I was the one who wasn't thinking calmly.
context: Incredible...\Look here, bud.\Fire ain't gonna listen to people telling it what to do.\It responds to your heart's will.\I see...\Without defeating him and overcoming his control of fire,\it would have been impossible to destroy Jupiter!\I guess I was the one who wasn't thinking calmly. response:	Not bad there, Natsu!
context: Look here, bud.\Fire ain't gonna listen to people telling it what to do.\It responds to your heart's will.\I see...\Without defeating him and overcoming his control of fire,\it would have been impossible to destroy Jupiter!\I guess I was the one who wasn't thinking calmly.\Not bad there, Natsu! response:	Without Jupiter, we'll manage things somehow!
context: Fire ain't gonna listen to people telling it what to do.\It responds to your heart's will.\I see...\Without defeating him and overcoming his control of fire,\it would have been impossible to destroy Jupiter!\I guess I was the one who wasn't thinking calmly.\Not bad there, Natsu!\Without Jupiter, we'll manage things somehow! response:	Now's our chance to push them back!
context: It responds to your heart's will.\I see...\Without defeating him and overcoming his control of fire,\it would have been impossible to destroy Jupiter!\I guess I was the one who wasn't thinking calmly.\Not bad there, Natsu!\Without Jupiter, we'll manage things somehow!\Now's our chance to push them back! response:	Wipe out the enemy!
context: I see...\Without defeating him and overcoming his control of fire,\it would have been impossible to destroy Jupiter!\I guess I was the one who wasn't thinking calmly.\Not bad there, Natsu!\Without Jupiter, we'll manage things somehow!\Now's our chance to push them back!\Wipe out the enemy! response:	The bratty children got their spunk back.
context: Without defeating him and overcoming his control of fire,\it would have been impossible to destroy Jupiter!\I guess I was the one who wasn't thinking calmly.\Not bad there, Natsu!\Without Jupiter, we'll manage things somehow!\Now's our chance to push them back!\Wipe out the enemy!\The bratty children got their spunk back. response:	Start up the giant.
context: it would have been impossible to destroy Jupiter!\I guess I was the one who wasn't thinking calmly.\Not bad there, Natsu!\Without Jupiter, we'll manage things somehow!\Now's our chance to push them back!\Wipe out the enemy!\The bratty children got their spunk back.\Start up the giant. response:	You can't manipulate my fire any longer!
context: I guess I was the one who wasn't thinking calmly.\Not bad there, Natsu!\Without Jupiter, we'll manage things somehow!\Now's our chance to push them back!\Wipe out the enemy!\The bratty children got their spunk back.\Start up the giant.\You can't manipulate my fire any longer! response:	It's your turn to get blown to smithereens, Phantom!
context: Not bad there, Natsu!\Without Jupiter, we'll manage things somehow!\Now's our chance to push them back!\Wipe out the enemy!\The bratty children got their spunk back.\Start up the giant.\You can't manipulate my fire any longer!\It's your turn to get blown to smithereens, Phantom! response:	Stabilizing elements!
context: Without Jupiter, we'll manage things somehow!\Now's our chance to push them back!\Wipe out the enemy!\The bratty children got their spunk back.\Start up the giant.\You can't manipulate my fire any longer!\It's your turn to get blown to smithereens, Phantom!\Stabilizing elements! response:	Activating lateral balance lacrima.
context: Now's our chance to push them back!\Wipe out the enemy!\The bratty children got their spunk back.\Start up the giant.\You can't manipulate my fire any longer!\It's your turn to get blown to smithereens, Phantom!\Stabilizing elements!\Activating lateral balance lacrima. response:	Wizards in dangerous areas, evacuate immediately.
context: Wipe out the enemy!\The bratty children got their spunk back.\Start up the giant.\You can't manipulate my fire any longer!\It's your turn to get blown to smithereens, Phantom!\Stabilizing elements!\Activating lateral balance lacrima.\Wizards in dangerous areas, evacuate immediately. response:	It awakens!
context: The bratty children got their spunk back.\Start up the giant.\You can't manipulate my fire any longer!\It's your turn to get blown to smithereens, Phantom!\Stabilizing elements!\Activating lateral balance lacrima.\Wizards in dangerous areas, evacuate immediately.\It awakens! response:	What the... what?
context: Start up the giant.\You can't manipulate my fire any longer!\It's your turn to get blown to smithereens, Phantom!\Stabilizing elements!\Activating lateral balance lacrima.\Wizards in dangerous areas, evacuate immediately.\It awakens!\What the... what? response:	It's tilting!
context: You can't manipulate my fire any longer!\It's your turn to get blown to smithereens, Phantom!\Stabilizing elements!\Activating lateral balance lacrima.\Wizards in dangerous areas, evacuate immediately.\It awakens!\What the... what?\It's tilting! response:	They plan to do that?!
context: It's your turn to get blown to smithereens, Phantom!\Stabilizing elements!\Activating lateral balance lacrima.\Wizards in dangerous areas, evacuate immediately.\It awakens!\What the... what?\It's tilting!\They plan to do that?! response:	This area isn't laterally stabilized!
context: Stabilizing elements!\Activating lateral balance lacrima.\Wizards in dangerous areas, evacuate immediately.\It awakens!\What the... what?\It's tilting!\They plan to do that?!\This area isn't laterally stabilized! response:	Laterally?
context: Activating lateral balance lacrima.\Wizards in dangerous areas, evacuate immediately.\It awakens!\What the... what?\It's tilting!\They plan to do that?!\This area isn't laterally stabilized!\Laterally? response:	Now what are they planning?
context: Wizards in dangerous areas, evacuate immediately.\It awakens!\What the... what?\It's tilting!\They plan to do that?!\This area isn't laterally stabilized!\Laterally?\Now what are they planning? response:	Hip joints stabilized! Standing up!
context: It awakens!\What the... what?\It's tilting!\They plan to do that?!\This area isn't laterally stabilized!\Laterally?\Now what are they planning?\Hip joints stabilized! Standing up! response:	The giant has awakened!
context: What the... what?\It's tilting!\They plan to do that?!\This area isn't laterally stabilized!\Laterally?\Now what are they planning?\Hip joints stabilized! Standing up!\The giant has awakened! response:	It's over for you guys!
context: It's tilting!\They plan to do that?!\This area isn't laterally stabilized!\Laterally?\Now what are they planning?\Hip joints stabilized! Standing up!\The giant has awakened!\It's over for you guys! response:	Natsu, hang in there!
context: They plan to do that?!\This area isn't laterally stabilized!\Laterally?\Now what are they planning?\Hip joints stabilized! Standing up!\The giant has awakened!\It's over for you guys!\Natsu, hang in there! response:	No way...
context: This area isn't laterally stabilized!\Laterally?\Now what are they planning?\Hip joints stabilized! Standing up!\The giant has awakened!\It's over for you guys!\Natsu, hang in there!\No way... response:	What the heck is that?
context: Laterally?\Now what are they planning?\Hip joints stabilized! Standing up!\The giant has awakened!\It's over for you guys!\Natsu, hang in there!\No way...\What the heck is that? response:	I mean, seriously...
context: Now what are they planning?\Hip joints stabilized! Standing up!\The giant has awakened!\It's over for you guys!\Natsu, hang in there!\No way...\What the heck is that?\I mean, seriously... response:	It's a giant... A magical giant!
context: Hip joints stabilized! Standing up!\The giant has awakened!\It's over for you guys!\Natsu, hang in there!\No way...\What the heck is that?\I mean, seriously...\It's a giant... A magical giant! response:	You should grovel and beg for forgiveness, you damn kids.
context: The giant has awakened!\It's over for you guys!\Natsu, hang in there!\No way...\What the heck is that?\I mean, seriously...\It's a giant... A magical giant!\You should grovel and beg for forgiveness, you damn kids. response:	Then you will learn your place!
context: It's over for you guys!\Natsu, hang in there!\No way...\What the heck is that?\I mean, seriously...\It's a giant... A magical giant!\You should grovel and beg for forgiveness, you damn kids.\Then you will learn your place! response:	Feast on despair until the end of your pitiful lives!
