context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: I'm saying...\We don't have any blood relatives,\but all of the friends we've made...\And all the friends we're going to make...\Let's treat them just like they're family.\Yeah.\We're almost there. Once we get through this tunnel...\How amazing! response:	That's all there is to dungeons?
context: We don't have any blood relatives,\but all of the friends we've made...\And all the friends we're going to make...\Let's treat them just like they're family.\Yeah.\We're almost there. Once we get through this tunnel...\How amazing!\That's all there is to dungeons? response:	I wonder how you get in.
context: but all of the friends we've made...\And all the friends we're going to make...\Let's treat them just like they're family.\Yeah.\We're almost there. Once we get through this tunnel...\How amazing!\That's all there is to dungeons?\I wonder how you get in. response:	It appears the Black Bulls aren't here yet.
context: And all the friends we're going to make...\Let's treat them just like they're family.\Yeah.\We're almost there. Once we get through this tunnel...\How amazing!\That's all there is to dungeons?\I wonder how you get in.\It appears the Black Bulls aren't here yet. response:	Of course not. There's no way they'd beat us.
context: Let's treat them just like they're family.\Yeah.\We're almost there. Once we get through this tunnel...\How amazing!\That's all there is to dungeons?\I wonder how you get in.\It appears the Black Bulls aren't here yet.\Of course not. There's no way they'd beat us. response:	Indeed.
context: Yeah.\We're almost there. Once we get through this tunnel...\How amazing!\That's all there is to dungeons?\I wonder how you get in.\It appears the Black Bulls aren't here yet.\Of course not. There's no way they'd beat us.\Indeed. response:	Mimosa!
context: We're almost there. Once we get through this tunnel...\How amazing!\That's all there is to dungeons?\I wonder how you get in.\It appears the Black Bulls aren't here yet.\Of course not. There's no way they'd beat us.\Indeed.\Mimosa! response:	She's an expert at sensing mana, but she didn't notice?
context: How amazing!\That's all there is to dungeons?\I wonder how you get in.\It appears the Black Bulls aren't here yet.\Of course not. There's no way they'd beat us.\Indeed.\Mimosa!\She's an expert at sensing mana, but she didn't notice? response:	That wasn't a trap spell... What is this magic?
context: That's all there is to dungeons?\I wonder how you get in.\It appears the Black Bulls aren't here yet.\Of course not. There's no way they'd beat us.\Indeed.\Mimosa!\She's an expert at sensing mana, but she didn't notice?\That wasn't a trap spell... What is this magic? response:	Who are you?!
context: I wonder how you get in.\It appears the Black Bulls aren't here yet.\Of course not. There's no way they'd beat us.\Indeed.\Mimosa!\She's an expert at sensing mana, but she didn't notice?\That wasn't a trap spell... What is this magic?\Who are you?! response:	Who stands in my way?
context: It appears the Black Bulls aren't here yet.\Of course not. There's no way they'd beat us.\Indeed.\Mimosa!\She's an expert at sensing mana, but she didn't notice?\That wasn't a trap spell... What is this magic?\Who are you?!\Who stands in my way? response:	Move.
context: Of course not. There's no way they'd beat us.\Indeed.\Mimosa!\She's an expert at sensing mana, but she didn't notice?\That wasn't a trap spell... What is this magic?\Who are you?!\Who stands in my way?\Move. response:	Friends you can trust are worth their weight in gold.
context: Indeed.\Mimosa!\She's an expert at sensing mana, but she didn't notice?\That wasn't a trap spell... What is this magic?\Who are you?!\Who stands in my way?\Move.\Friends you can trust are worth their weight in gold. response:	Sorry, but stay there a while and get weaker.
context: Mimosa!\She's an expert at sensing mana, but she didn't notice?\That wasn't a trap spell... What is this magic?\Who are you?!\Who stands in my way?\Move.\Friends you can trust are worth their weight in gold.\Sorry, but stay there a while and get weaker. response:	Win...
context: She's an expert at sensing mana, but she didn't notice?\That wasn't a trap spell... What is this magic?\Who are you?!\Who stands in my way?\Move.\Friends you can trust are worth their weight in gold.\Sorry, but stay there a while and get weaker.\Win... response:	Win...
context: That wasn't a trap spell... What is this magic?\Who are you?!\Who stands in my way?\Move.\Friends you can trust are worth their weight in gold.\Sorry, but stay there a while and get weaker.\Win...\Win... response:	Keep winning, Luck!
context: Who are you?!\Who stands in my way?\Move.\Friends you can trust are worth their weight in gold.\Sorry, but stay there a while and get weaker.\Win...\Win...\Keep winning, Luck! response:	Wait.
context: Who stands in my way?\Move.\Friends you can trust are worth their weight in gold.\Sorry, but stay there a while and get weaker.\Win...\Win...\Keep winning, Luck!\Wait. response:	It's been a while
context: Move.\Friends you can trust are worth their weight in gold.\Sorry, but stay there a while and get weaker.\Win...\Win...\Keep winning, Luck!\Wait.\It's been a while response:	since things actually got interesting.
context: Friends you can trust are worth their weight in gold.\Sorry, but stay there a while and get weaker.\Win...\Win...\Keep winning, Luck!\Wait.\It's been a while\since things actually got interesting. response:	More... More!
context: Sorry, but stay there a while and get weaker.\Win...\Win...\Keep winning, Luck!\Wait.\It's been a while\since things actually got interesting.\More... More! response:	Let's fight some more!
context: Win...\Win...\Keep winning, Luck!\Wait.\It's been a while\since things actually got interesting.\More... More!\Let's fight some more! response:	I'd rather not pluck a bud that's still so young...
context: Win...\Keep winning, Luck!\Wait.\It's been a while\since things actually got interesting.\More... More!\Let's fight some more!\I'd rather not pluck a bud that's still so young... response:	I would always close my eyes
context: Keep winning, Luck!\Wait.\It's been a while\since things actually got interesting.\More... More!\Let's fight some more!\I'd rather not pluck a bud that's still so young...\I would always close my eyes response:	And cower at reality
context: Wait.\It's been a while\since things actually got interesting.\More... More!\Let's fight some more!\I'd rather not pluck a bud that's still so young...\I would always close my eyes\And cower at reality response:	I can't stand the idea
context: It's been a while\since things actually got interesting.\More... More!\Let's fight some more!\I'd rather not pluck a bud that's still so young...\I would always close my eyes\And cower at reality\I can't stand the idea response:	Of just making excuses to give up
context: since things actually got interesting.\More... More!\Let's fight some more!\I'd rather not pluck a bud that's still so young...\I would always close my eyes\And cower at reality\I can't stand the idea\Of just making excuses to give up response:	Stand right there
context: More... More!\Let's fight some more!\I'd rather not pluck a bud that's still so young...\I would always close my eyes\And cower at reality\I can't stand the idea\Of just making excuses to give up\Stand right there response:	I don't want to be near you
context: Let's fight some more!\I'd rather not pluck a bud that's still so young...\I would always close my eyes\And cower at reality\I can't stand the idea\Of just making excuses to give up\Stand right there\I don't want to be near you response:	Any minute now
context: I'd rather not pluck a bud that's still so young...\I would always close my eyes\And cower at reality\I can't stand the idea\Of just making excuses to give up\Stand right there\I don't want to be near you\Any minute now response:	Just wait right there
context: I would always close my eyes\And cower at reality\I can't stand the idea\Of just making excuses to give up\Stand right there\I don't want to be near you\Any minute now\Just wait right there response:	(The decisive battle is still a long way off)
context: And cower at reality\I can't stand the idea\Of just making excuses to give up\Stand right there\I don't want to be near you\Any minute now\Just wait right there\(The decisive battle is still a long way off) response:	Black and blue
context: I can't stand the idea\Of just making excuses to give up\Stand right there\I don't want to be near you\Any minute now\Just wait right there\(The decisive battle is still a long way off)\Black and blue response:	I'll give up on giving up
context: Of just making excuses to give up\Stand right there\I don't want to be near you\Any minute now\Just wait right there\(The decisive battle is still a long way off)\Black and blue\I'll give up on giving up response:	And get the world on my side
context: Stand right there\I don't want to be near you\Any minute now\Just wait right there\(The decisive battle is still a long way off)\Black and blue\I'll give up on giving up\And get the world on my side response:	I'm looking for the reason I'm alive
context: I don't want to be near you\Any minute now\Just wait right there\(The decisive battle is still a long way off)\Black and blue\I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive response:	Every time somewhere under this sky
context: Any minute now\Just wait right there\(The decisive battle is still a long way off)\Black and blue\I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky response:	Break through the tearful nights
context: Just wait right there\(The decisive battle is still a long way off)\Black and blue\I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights response:	And head where the light shines
context: (The decisive battle is still a long way off)\Black and blue\I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines response:	I want to keep my promise
context: Black and blue\I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise response:	I'll deliver it to you
context: I'll give up on giving up\And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you response:	shape of love
context: And get the world on my side\I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love response:	Friends
context: I'm looking for the reason I'm alive\Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love\Friends response:	Luck!
context: Every time somewhere under this sky\Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love\Friends\Luck! response:	Why can't you do something so simple?
context: Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love\Friends\Luck!\Why can't you do something so simple? response:	How many times must I tell you?
context: And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love\Friends\Luck!\Why can't you do something so simple?\How many times must I tell you? response:	Why are you smiling like that?
context: I want to keep my promise\I'll deliver it to you\shape of love\Friends\Luck!\Why can't you do something so simple?\How many times must I tell you?\Why are you smiling like that? response:	Why can't you cry or get angry?
context: I'll deliver it to you\shape of love\Friends\Luck!\Why can't you do something so simple?\How many times must I tell you?\Why are you smiling like that?\Why can't you cry or get angry? response:	Why were you born that way?!
context: shape of love\Friends\Luck!\Why can't you do something so simple?\How many times must I tell you?\Why are you smiling like that?\Why can't you cry or get angry?\Why were you born that way?! response:	H-Hey...
context: Friends\Luck!\Why can't you do something so simple?\How many times must I tell you?\Why are you smiling like that?\Why can't you cry or get angry?\Why were you born that way?!\H-Hey... response:	You're kidding, right?
context: Luck!\Why can't you do something so simple?\How many times must I tell you?\Why are you smiling like that?\Why can't you cry or get angry?\Why were you born that way?!\H-Hey...\You're kidding, right? response:	One of the common students defeated a noble...
context: Why can't you do something so simple?\How many times must I tell you?\Why are you smiling like that?\Why can't you cry or get angry?\Why were you born that way?!\H-Hey...\You're kidding, right?\One of the common students defeated a noble... response:	That's never happened before in our school's magic exchange competition.
context: How many times must I tell you?\Why are you smiling like that?\Why can't you cry or get angry?\Why were you born that way?!\H-Hey...\You're kidding, right?\One of the common students defeated a noble...\That's never happened before in our school's magic exchange competition. response:	It's not normal for a commoner to beat a noble.
context: Why are you smiling like that?\Why can't you cry or get angry?\Why were you born that way?!\H-Hey...\You're kidding, right?\One of the common students defeated a noble...\That's never happened before in our school's magic exchange competition.\It's not normal for a commoner to beat a noble. response:	Crap, I was picking on him. He might try to get me back.
context: Why can't you cry or get angry?\Why were you born that way?!\H-Hey...\You're kidding, right?\One of the common students defeated a noble...\That's never happened before in our school's magic exchange competition.\It's not normal for a commoner to beat a noble.\Crap, I was picking on him. He might try to get me back. response:	He's always smiling... He's super creepy.
context: Why were you born that way?!\H-Hey...\You're kidding, right?\One of the common students defeated a noble...\That's never happened before in our school's magic exchange competition.\It's not normal for a commoner to beat a noble.\Crap, I was picking on him. He might try to get me back.\He's always smiling... He's super creepy. response:	Don't get involved with him. He'll beat you to a pulp.
context: H-Hey...\You're kidding, right?\One of the common students defeated a noble...\That's never happened before in our school's magic exchange competition.\It's not normal for a commoner to beat a noble.\Crap, I was picking on him. He might try to get me back.\He's always smiling... He's super creepy.\Don't get involved with him. He'll beat you to a pulp. response:	You won against a noble using magic?
context: You're kidding, right?\One of the common students defeated a noble...\That's never happened before in our school's magic exchange competition.\It's not normal for a commoner to beat a noble.\Crap, I was picking on him. He might try to get me back.\He's always smiling... He's super creepy.\Don't get involved with him. He'll beat you to a pulp.\You won against a noble using magic? response:	That's amazing, Luck!
context: One of the common students defeated a noble...\That's never happened before in our school's magic exchange competition.\It's not normal for a commoner to beat a noble.\Crap, I was picking on him. He might try to get me back.\He's always smiling... He's super creepy.\Don't get involved with him. He'll beat you to a pulp.\You won against a noble using magic?\That's amazing, Luck! response:	I had no idea you had such powers!
context: That's never happened before in our school's magic exchange competition.\It's not normal for a commoner to beat a noble.\Crap, I was picking on him. He might try to get me back.\He's always smiling... He's super creepy.\Don't get involved with him. He'll beat you to a pulp.\You won against a noble using magic?\That's amazing, Luck!\I had no idea you had such powers! response:	Normally, no one can beat a noble.
context: It's not normal for a commoner to beat a noble.\Crap, I was picking on him. He might try to get me back.\He's always smiling... He's super creepy.\Don't get involved with him. He'll beat you to a pulp.\You won against a noble using magic?\That's amazing, Luck!\I had no idea you had such powers!\Normally, no one can beat a noble. response:	You must be special!
context: Crap, I was picking on him. He might try to get me back.\He's always smiling... He's super creepy.\Don't get involved with him. He'll beat you to a pulp.\You won against a noble using magic?\That's amazing, Luck!\I had no idea you had such powers!\Normally, no one can beat a noble.\You must be special! response:	Keep winning.
context: He's always smiling... He's super creepy.\Don't get involved with him. He'll beat you to a pulp.\You won against a noble using magic?\That's amazing, Luck!\I had no idea you had such powers!\Normally, no one can beat a noble.\You must be special!\Keep winning. response:	Win, win, and keep on winning with your powers.
context: Don't get involved with him. He'll beat you to a pulp.\You won against a noble using magic?\That's amazing, Luck!\I had no idea you had such powers!\Normally, no one can beat a noble.\You must be special!\Keep winning.\Win, win, and keep on winning with your powers. response:	No one will help you in this world.
context: You won against a noble using magic?\That's amazing, Luck!\I had no idea you had such powers!\Normally, no one can beat a noble.\You must be special!\Keep winning.\Win, win, and keep on winning with your powers.\No one will help you in this world. response:	You must use your own powers.
context: That's amazing, Luck!\I had no idea you had such powers!\Normally, no one can beat a noble.\You must be special!\Keep winning.\Win, win, and keep on winning with your powers.\No one will help you in this world.\You must use your own powers. response:	If that will make you happy, Mother.
context: I had no idea you had such powers!\Normally, no one can beat a noble.\You must be special!\Keep winning.\Win, win, and keep on winning with your powers.\No one will help you in this world.\You must use your own powers.\If that will make you happy, Mother. response:	Win...
context: Normally, no one can beat a noble.\You must be special!\Keep winning.\Win, win, and keep on winning with your powers.\No one will help you in this world.\You must use your own powers.\If that will make you happy, Mother.\Win... response:	So dangerous.
context: You must be special!\Keep winning.\Win, win, and keep on winning with your powers.\No one will help you in this world.\You must use your own powers.\If that will make you happy, Mother.\Win...\So dangerous. response:	You've become faster and sharper.
context: Keep winning.\Win, win, and keep on winning with your powers.\No one will help you in this world.\You must use your own powers.\If that will make you happy, Mother.\Win...\So dangerous.\You've become faster and sharper. response:	Win...
context: Win, win, and keep on winning with your powers.\No one will help you in this world.\You must use your own powers.\If that will make you happy, Mother.\Win...\So dangerous.\You've become faster and sharper.\Win... response:	I'll keep winning!
context: No one will help you in this world.\You must use your own powers.\If that will make you happy, Mother.\Win...\So dangerous.\You've become faster and sharper.\Win...\I'll keep winning! response:	With my powers!
context: You must use your own powers.\If that will make you happy, Mother.\Win...\So dangerous.\You've become faster and sharper.\Win...\I'll keep winning!\With my powers! response:	Sorry, but I can't afford to lose, either.
context: If that will make you happy, Mother.\Win...\So dangerous.\You've become faster and sharper.\Win...\I'll keep winning!\With my powers!\Sorry, but I can't afford to lose, either. response:	Smoke Creation Magic: Binding Cross Prison.
context: Win...\So dangerous.\You've become faster and sharper.\Win...\I'll keep winning!\With my powers!\Sorry, but I can't afford to lose, either.\Smoke Creation Magic: Binding Cross Prison. response:	Solid smoke? I can't move.
context: So dangerous.\You've become faster and sharper.\Win...\I'll keep winning!\With my powers!\Sorry, but I can't afford to lose, either.\Smoke Creation Magic: Binding Cross Prison.\Solid smoke? I can't move. response:	This uses up a lot of magic, so I really didn't want to use it.
context: You've become faster and sharper.\Win...\I'll keep winning!\With my powers!\Sorry, but I can't afford to lose, either.\Smoke Creation Magic: Binding Cross Prison.\Solid smoke? I can't move.\This uses up a lot of magic, so I really didn't want to use it. response:	I'm out of gas.
context: Win...\I'll keep winning!\With my powers!\Sorry, but I can't afford to lose, either.\Smoke Creation Magic: Binding Cross Prison.\Solid smoke? I can't move.\This uses up a lot of magic, so I really didn't want to use it.\I'm out of gas. response:	You won't be able to zip around anymore, kid.
context: I'll keep winning!\With my powers!\Sorry, but I can't afford to lose, either.\Smoke Creation Magic: Binding Cross Prison.\Solid smoke? I can't move.\This uses up a lot of magic, so I really didn't want to use it.\I'm out of gas.\You won't be able to zip around anymore, kid. response:	Now, then... I wonder how our kid is doing.
context: With my powers!\Sorry, but I can't afford to lose, either.\Smoke Creation Magic: Binding Cross Prison.\Solid smoke? I can't move.\This uses up a lot of magic, so I really didn't want to use it.\I'm out of gas.\You won't be able to zip around anymore, kid.\Now, then... I wonder how our kid is doing. response:	Ouchie!
context: Sorry, but I can't afford to lose, either.\Smoke Creation Magic: Binding Cross Prison.\Solid smoke? I can't move.\This uses up a lot of magic, so I really didn't want to use it.\I'm out of gas.\You won't be able to zip around anymore, kid.\Now, then... I wonder how our kid is doing.\Ouchie! response:	He's not very good at communicating...
context: Smoke Creation Magic: Binding Cross Prison.\Solid smoke? I can't move.\This uses up a lot of magic, so I really didn't want to use it.\I'm out of gas.\You won't be able to zip around anymore, kid.\Now, then... I wonder how our kid is doing.\Ouchie!\He's not very good at communicating... response:	Maybe it's the generation gap?
context: Solid smoke? I can't move.\This uses up a lot of magic, so I really didn't want to use it.\I'm out of gas.\You won't be able to zip around anymore, kid.\Now, then... I wonder how our kid is doing.\Ouchie!\He's not very good at communicating...\Maybe it's the generation gap? response:	Dream-Healing Flower Cradle.
context: This uses up a lot of magic, so I really didn't want to use it.\I'm out of gas.\You won't be able to zip around anymore, kid.\Now, then... I wonder how our kid is doing.\Ouchie!\He's not very good at communicating...\Maybe it's the generation gap?\Dream-Healing Flower Cradle. response:	I'm so sorry... I'm supposed to be the healer, and I went down first.
context: I'm out of gas.\You won't be able to zip around anymore, kid.\Now, then... I wonder how our kid is doing.\Ouchie!\He's not very good at communicating...\Maybe it's the generation gap?\Dream-Healing Flower Cradle.\I'm so sorry... I'm supposed to be the healer, and I went down first. response:	Don't think about unnecessary things. Right now, concentrate on healing yourself.
context: You won't be able to zip around anymore, kid.\Now, then... I wonder how our kid is doing.\Ouchie!\He's not very good at communicating...\Maybe it's the generation gap?\Dream-Healing Flower Cradle.\I'm so sorry... I'm supposed to be the healer, and I went down first.\Don't think about unnecessary things. Right now, concentrate on healing yourself. response:	That crest... Is he one of the invading mages from the Diamond Kingdom?
context: Now, then... I wonder how our kid is doing.\Ouchie!\He's not very good at communicating...\Maybe it's the generation gap?\Dream-Healing Flower Cradle.\I'm so sorry... I'm supposed to be the healer, and I went down first.\Don't think about unnecessary things. Right now, concentrate on healing yourself.\That crest... Is he one of the invading mages from the Diamond Kingdom? response:	You scoundrel!
context: Ouchie!\He's not very good at communicating...\Maybe it's the generation gap?\Dream-Healing Flower Cradle.\I'm so sorry... I'm supposed to be the healer, and I went down first.\Don't think about unnecessary things. Right now, concentrate on healing yourself.\That crest... Is he one of the invading mages from the Diamond Kingdom?\You scoundrel! response:	You dare attack someone from behind? Is that something a warrior should do?
context: He's not very good at communicating...\Maybe it's the generation gap?\Dream-Healing Flower Cradle.\I'm so sorry... I'm supposed to be the healer, and I went down first.\Don't think about unnecessary things. Right now, concentrate on healing yourself.\That crest... Is he one of the invading mages from the Diamond Kingdom?\You scoundrel!\You dare attack someone from behind? Is that something a warrior should do? response:	I don't know what you're talking about.
context: Maybe it's the generation gap?\Dream-Healing Flower Cradle.\I'm so sorry... I'm supposed to be the healer, and I went down first.\Don't think about unnecessary things. Right now, concentrate on healing yourself.\That crest... Is he one of the invading mages from the Diamond Kingdom?\You scoundrel!\You dare attack someone from behind? Is that something a warrior should do?\I don't know what you're talking about. response:	What?
context: Dream-Healing Flower Cradle.\I'm so sorry... I'm supposed to be the healer, and I went down first.\Don't think about unnecessary things. Right now, concentrate on healing yourself.\That crest... Is he one of the invading mages from the Diamond Kingdom?\You scoundrel!\You dare attack someone from behind? Is that something a warrior should do?\I don't know what you're talking about.\What? response:	You're all the same. Just pebbles by the wayside.
context: I'm so sorry... I'm supposed to be the healer, and I went down first.\Don't think about unnecessary things. Right now, concentrate on healing yourself.\That crest... Is he one of the invading mages from the Diamond Kingdom?\You scoundrel!\You dare attack someone from behind? Is that something a warrior should do?\I don't know what you're talking about.\What?\You're all the same. Just pebbles by the wayside. response:	Back me up, Yuno!
context: Don't think about unnecessary things. Right now, concentrate on healing yourself.\That crest... Is he one of the invading mages from the Diamond Kingdom?\You scoundrel!\You dare attack someone from behind? Is that something a warrior should do?\I don't know what you're talking about.\What?\You're all the same. Just pebbles by the wayside.\Back me up, Yuno! response:	Right.
context: That crest... Is he one of the invading mages from the Diamond Kingdom?\You scoundrel!\You dare attack someone from behind? Is that something a warrior should do?\I don't know what you're talking about.\What?\You're all the same. Just pebbles by the wayside.\Back me up, Yuno!\Right. response:	You Diamond scum! I'll show you the true power of Clover's Golden Dawn!
context: You scoundrel!\You dare attack someone from behind? Is that something a warrior should do?\I don't know what you're talking about.\What?\You're all the same. Just pebbles by the wayside.\Back me up, Yuno!\Right.\You Diamond scum! I'll show you the true power of Clover's Golden Dawn! response:	All right! This path is a cinch to go down!
context: You dare attack someone from behind? Is that something a warrior should do?\I don't know what you're talking about.\What?\You're all the same. Just pebbles by the wayside.\Back me up, Yuno!\Right.\You Diamond scum! I'll show you the true power of Clover's Golden Dawn!\All right! This path is a cinch to go down! response:	The mana is getting denser.
context: I don't know what you're talking about.\What?\You're all the same. Just pebbles by the wayside.\Back me up, Yuno!\Right.\You Diamond scum! I'll show you the true power of Clover's Golden Dawn!\All right! This path is a cinch to go down!\The mana is getting denser. response:	Is the treasure chamber really this way?
context: What?\You're all the same. Just pebbles by the wayside.\Back me up, Yuno!\Right.\You Diamond scum! I'll show you the true power of Clover's Golden Dawn!\All right! This path is a cinch to go down!\The mana is getting denser.\Is the treasure chamber really this way? response:	Whoa... What's wrong?
context: You're all the same. Just pebbles by the wayside.\Back me up, Yuno!\Right.\You Diamond scum! I'll show you the true power of Clover's Golden Dawn!\All right! This path is a cinch to go down!\The mana is getting denser.\Is the treasure chamber really this way?\Whoa... What's wrong? response:	This magic is probably Luck's. I think he's fighting.
context: Back me up, Yuno!\Right.\You Diamond scum! I'll show you the true power of Clover's Golden Dawn!\All right! This path is a cinch to go down!\The mana is getting denser.\Is the treasure chamber really this way?\Whoa... What's wrong?\This magic is probably Luck's. I think he's fighting. response:	Seriously?
context: Right.\You Diamond scum! I'll show you the true power of Clover's Golden Dawn!\All right! This path is a cinch to go down!\The mana is getting denser.\Is the treasure chamber really this way?\Whoa... What's wrong?\This magic is probably Luck's. I think he's fighting.\Seriously? response:	I wonder if that means the enemy really did invade.
context: You Diamond scum! I'll show you the true power of Clover's Golden Dawn!\All right! This path is a cinch to go down!\The mana is getting denser.\Is the treasure chamber really this way?\Whoa... What's wrong?\This magic is probably Luck's. I think he's fighting.\Seriously?\I wonder if that means the enemy really did invade. response:	The enemy? We have to go help him out!
context: All right! This path is a cinch to go down!\The mana is getting denser.\Is the treasure chamber really this way?\Whoa... What's wrong?\This magic is probably Luck's. I think he's fighting.\Seriously?\I wonder if that means the enemy really did invade.\The enemy? We have to go help him out! response:	But...
context: The mana is getting denser.\Is the treasure chamber really this way?\Whoa... What's wrong?\This magic is probably Luck's. I think he's fighting.\Seriously?\I wonder if that means the enemy really did invade.\The enemy? We have to go help him out!\But... response:	Maybe it's better to just leave the fighting to Luck.
context: Is the treasure chamber really this way?\Whoa... What's wrong?\This magic is probably Luck's. I think he's fighting.\Seriously?\I wonder if that means the enemy really did invade.\The enemy? We have to go help him out!\But...\Maybe it's better to just leave the fighting to Luck. response:	If the enemy really got in, I'm sure they're after the treasure chamber.
context: Whoa... What's wrong?\This magic is probably Luck's. I think he's fighting.\Seriously?\I wonder if that means the enemy really did invade.\The enemy? We have to go help him out!\But...\Maybe it's better to just leave the fighting to Luck.\If the enemy really got in, I'm sure they're after the treasure chamber. response:	It might be better to head over there first.
context: This magic is probably Luck's. I think he's fighting.\Seriously?\I wonder if that means the enemy really did invade.\The enemy? We have to go help him out!\But...\Maybe it's better to just leave the fighting to Luck.\If the enemy really got in, I'm sure they're after the treasure chamber.\It might be better to head over there first. response:	We need to take care of this mission fast so Diamond's people won't steal anything.
context: Seriously?\I wonder if that means the enemy really did invade.\The enemy? We have to go help him out!\But...\Maybe it's better to just leave the fighting to Luck.\If the enemy really got in, I'm sure they're after the treasure chamber.\It might be better to head over there first.\We need to take care of this mission fast so Diamond's people won't steal anything. response:	At this rate, the Golden Dawn will get ahead of us, too.
context: I wonder if that means the enemy really did invade.\The enemy? We have to go help him out!\But...\Maybe it's better to just leave the fighting to Luck.\If the enemy really got in, I'm sure they're after the treasure chamber.\It might be better to head over there first.\We need to take care of this mission fast so Diamond's people won't steal anything.\At this rate, the Golden Dawn will get ahead of us, too. response:	Win... I have to keep winning with my powers...
context: The enemy? We have to go help him out!\But...\Maybe it's better to just leave the fighting to Luck.\If the enemy really got in, I'm sure they're after the treasure chamber.\It might be better to head over there first.\We need to take care of this mission fast so Diamond's people won't steal anything.\At this rate, the Golden Dawn will get ahead of us, too.\Win... I have to keep winning with my powers... response:	Looks like there's something tying you down.
context: But...\Maybe it's better to just leave the fighting to Luck.\If the enemy really got in, I'm sure they're after the treasure chamber.\It might be better to head over there first.\We need to take care of this mission fast so Diamond's people won't steal anything.\At this rate, the Golden Dawn will get ahead of us, too.\Win... I have to keep winning with my powers...\Looks like there's something tying you down. response:	What I want... is going away...
