context: Late Night Show response:	Late Night Show
context: You're really cool, Italy!\Oi, Maka, isn't this place mouth-watering?\It's like an Italian pasta buffet here!\Because this place is none other than Italy -\We're not here to play around!\We came here strictly as an extra-curricular activity, ok?\Ouch... Yeah, I know that.\Assassin Sonson J. is our target, right? response:	I'm glad you get my point.
context: Oi, Maka, isn't this place mouth-watering?\It's like an Italian pasta buffet here!\Because this place is none other than Italy -\We're not here to play around!\We came here strictly as an extra-curricular activity, ok?\Ouch... Yeah, I know that.\Assassin Sonson J. is our target, right?\I'm glad you get my point. response:	Yeah, but they only come out at night, right?
context: It's like an Italian pasta buffet here!\Because this place is none other than Italy -\We're not here to play around!\We came here strictly as an extra-curricular activity, ok?\Ouch... Yeah, I know that.\Assassin Sonson J. is our target, right?\I'm glad you get my point.\Yeah, but they only come out at night, right? response:	Either way, kicking back comes later.
context: Because this place is none other than Italy -\We're not here to play around!\We came here strictly as an extra-curricular activity, ok?\Ouch... Yeah, I know that.\Assassin Sonson J. is our target, right?\I'm glad you get my point.\Yeah, but they only come out at night, right?\Either way, kicking back comes later. response:	First, it's reconnaissance in the town, ok?
context: We're not here to play around!\We came here strictly as an extra-curricular activity, ok?\Ouch... Yeah, I know that.\Assassin Sonson J. is our target, right?\I'm glad you get my point.\Yeah, but they only come out at night, right?\Either way, kicking back comes later.\First, it's reconnaissance in the town, ok? response:	Aww, why...
context: We came here strictly as an extra-curricular activity, ok?\Ouch... Yeah, I know that.\Assassin Sonson J. is our target, right?\I'm glad you get my point.\Yeah, but they only come out at night, right?\Either way, kicking back comes later.\First, it's reconnaissance in the town, ok?\Aww, why... response:	Let's see...
context: Ouch... Yeah, I know that.\Assassin Sonson J. is our target, right?\I'm glad you get my point.\Yeah, but they only come out at night, right?\Either way, kicking back comes later.\First, it's reconnaissance in the town, ok?\Aww, why...\Let's see... response:	Reconanaissance, reconnaissance...
context: Assassin Sonson J. is our target, right?\I'm glad you get my point.\Yeah, but they only come out at night, right?\Either way, kicking back comes later.\First, it's reconnaissance in the town, ok?\Aww, why...\Let's see...\Reconanaissance, reconnaissance... response:	My bad.
context: I'm glad you get my point.\Yeah, but they only come out at night, right?\Either way, kicking back comes later.\First, it's reconnaissance in the town, ok?\Aww, why...\Let's see...\Reconanaissance, reconnaissance...\My bad. response:	Whoa, hold it, you little...!
context: Yeah, but they only come out at night, right?\Either way, kicking back comes later.\First, it's reconnaissance in the town, ok?\Aww, why...\Let's see...\Reconanaissance, reconnaissance...\My bad.\Whoa, hold it, you little...! response:	What is it?
context: Either way, kicking back comes later.\First, it's reconnaissance in the town, ok?\Aww, why...\Let's see...\Reconanaissance, reconnaissance...\My bad.\Whoa, hold it, you little...!\What is it? response:	Asshole, what's with that attitude when you've just bumped onto someone?
context: First, it's reconnaissance in the town, ok?\Aww, why...\Let's see...\Reconanaissance, reconnaissance...\My bad.\Whoa, hold it, you little...!\What is it?\Asshole, what's with that attitude when you've just bumped onto someone? response:	Do you even know who we are?
context: Aww, why...\Let's see...\Reconanaissance, reconnaissance...\My bad.\Whoa, hold it, you little...!\What is it?\Asshole, what's with that attitude when you've just bumped onto someone?\Do you even know who we are? response:	Your accent sucks, man.
context: Let's see...\Reconanaissance, reconnaissance...\My bad.\Whoa, hold it, you little...!\What is it?\Asshole, what's with that attitude when you've just bumped onto someone?\Do you even know who we are?\Your accent sucks, man. response:	I can't understand you.
context: Reconanaissance, reconnaissance...\My bad.\Whoa, hold it, you little...!\What is it?\Asshole, what's with that attitude when you've just bumped onto someone?\Do you even know who we are?\Your accent sucks, man.\I can't understand you. response:	What was that?!
context: My bad.\Whoa, hold it, you little...!\What is it?\Asshole, what's with that attitude when you've just bumped onto someone?\Do you even know who we are?\Your accent sucks, man.\I can't understand you.\What was that?! response:	Well, whatever.
context: Whoa, hold it, you little...!\What is it?\Asshole, what's with that attitude when you've just bumped onto someone?\Do you even know who we are?\Your accent sucks, man.\I can't understand you.\What was that?!\Well, whatever. response:	We'll teach you who we are if you don't know.
context: What is it?\Asshole, what's with that attitude when you've just bumped onto someone?\Do you even know who we are?\Your accent sucks, man.\I can't understand you.\What was that?!\Well, whatever.\We'll teach you who we are if you don't know. response:	We're the ones in control of this city, the Matzerati.
context: Asshole, what's with that attitude when you've just bumped onto someone?\Do you even know who we are?\Your accent sucks, man.\I can't understand you.\What was that?!\Well, whatever.\We'll teach you who we are if you don't know.\We're the ones in control of this city, the Matzerati. response:	Make sure you remember that.
context: Do you even know who we are?\Your accent sucks, man.\I can't understand you.\What was that?!\Well, whatever.\We'll teach you who we are if you don't know.\We're the ones in control of this city, the Matzerati.\Make sure you remember that. response:	I don't really care about you guys...
context: Your accent sucks, man.\I can't understand you.\What was that?!\Well, whatever.\We'll teach you who we are if you don't know.\We're the ones in control of this city, the Matzerati.\Make sure you remember that.\I don't really care about you guys... response:	Soul! Let's hurry up and continue with the reconnaissance!
context: I can't understand you.\What was that?!\Well, whatever.\We'll teach you who we are if you don't know.\We're the ones in control of this city, the Matzerati.\Make sure you remember that.\I don't really care about you guys...\Soul! Let's hurry up and continue with the reconnaissance! response:	Yeah, got it...
context: What was that?!\Well, whatever.\We'll teach you who we are if you don't know.\We're the ones in control of this city, the Matzerati.\Make sure you remember that.\I don't really care about you guys...\Soul! Let's hurry up and continue with the reconnaissance!\Yeah, got it... response:	You little punks!
context: Well, whatever.\We'll teach you who we are if you don't know.\We're the ones in control of this city, the Matzerati.\Make sure you remember that.\I don't really care about you guys...\Soul! Let's hurry up and continue with the reconnaissance!\Yeah, got it...\You little punks! response:	Where do you think you're going?!
context: We'll teach you who we are if you don't know.\We're the ones in control of this city, the Matzerati.\Make sure you remember that.\I don't really care about you guys...\Soul! Let's hurry up and continue with the reconnaissance!\Yeah, got it...\You little punks!\Where do you think you're going?! response:	Huh?
context: We're the ones in control of this city, the Matzerati.\Make sure you remember that.\I don't really care about you guys...\Soul! Let's hurry up and continue with the reconnaissance!\Yeah, got it...\You little punks!\Where do you think you're going?!\Huh? response:	You think you can leave this place alive after talking back to us, the Matzerati?
context: Make sure you remember that.\I don't really care about you guys...\Soul! Let's hurry up and continue with the reconnaissance!\Yeah, got it...\You little punks!\Where do you think you're going?!\Huh?\You think you can leave this place alive after talking back to us, the Matzerati? response:	We'll teach you how to talk properly.
context: I don't really care about you guys...\Soul! Let's hurry up and continue with the reconnaissance!\Yeah, got it...\You little punks!\Where do you think you're going?!\Huh?\You think you can leave this place alive after talking back to us, the Matzerati?\We'll teach you how to talk properly. response:	Get them!
context: Soul! Let's hurry up and continue with the reconnaissance!\Yeah, got it...\You little punks!\Where do you think you're going?!\Huh?\You think you can leave this place alive after talking back to us, the Matzerati?\We'll teach you how to talk properly.\Get them! response:	Who do you think we should ask?
context: Yeah, got it...\You little punks!\Where do you think you're going?!\Huh?\You think you can leave this place alive after talking back to us, the Matzerati?\We'll teach you how to talk properly.\Get them!\Who do you think we should ask? response:	I don't know... Let's try the tobacco store in the corner.
context: You little punks!\Where do you think you're going?!\Huh?\You think you can leave this place alive after talking back to us, the Matzerati?\We'll teach you how to talk properly.\Get them!\Who do you think we should ask?\I don't know... Let's try the tobacco store in the corner. response:	The Black Blood of Terror
context: Where do you think you're going?!\Huh?\You think you can leave this place alive after talking back to us, the Matzerati?\We'll teach you how to talk properly.\Get them!\Who do you think we should ask?\I don't know... Let's try the tobacco store in the corner.\The Black Blood of Terror response:	There's a
context: Huh?\You think you can leave this place alive after talking back to us, the Matzerati?\We'll teach you how to talk properly.\Get them!\Who do you think we should ask?\I don't know... Let's try the tobacco store in the corner.\The Black Blood of Terror\There's a response:	weapon inside of Chrona?
context: You think you can leave this place alive after talking back to us, the Matzerati?\We'll teach you how to talk properly.\Get them!\Who do you think we should ask?\I don't know... Let's try the tobacco store in the corner.\The Black Blood of Terror\There's a\weapon inside of Chrona? response:	The name Chrona is a pun on Kuro na which translates to dark one.
context: We'll teach you how to talk properly.\Get them!\Who do you think we should ask?\I don't know... Let's try the tobacco store in the corner.\The Black Blood of Terror\There's a\weapon inside of Chrona?\The name Chrona is a pun on Kuro na which translates to dark one. response:	The Black Blood of Terror!
context: Get them!\Who do you think we should ask?\I don't know... Let's try the tobacco store in the corner.\The Black Blood of Terror\There's a\weapon inside of Chrona?\The name Chrona is a pun on Kuro na which translates to dark one.\The Black Blood of Terror! response:	There's a Weapon Inside of Chrona?
context: Who do you think we should ask?\I don't know... Let's try the tobacco store in the corner.\The Black Blood of Terror\There's a\weapon inside of Chrona?\The name Chrona is a pun on Kuro na which translates to dark one.\The Black Blood of Terror!\There's a Weapon Inside of Chrona? response:	Now, come and eat.
context: I don't know... Let's try the tobacco store in the corner.\The Black Blood of Terror\There's a\weapon inside of Chrona?\The name Chrona is a pun on Kuro na which translates to dark one.\The Black Blood of Terror!\There's a Weapon Inside of Chrona?\Now, come and eat. response:	You two truly are...
context: The Black Blood of Terror\There's a\weapon inside of Chrona?\The name Chrona is a pun on Kuro na which translates to dark one.\The Black Blood of Terror!\There's a Weapon Inside of Chrona?\Now, come and eat.\You two truly are... response:	What do you want from us, man?
context: There's a\weapon inside of Chrona?\The name Chrona is a pun on Kuro na which translates to dark one.\The Black Blood of Terror!\There's a Weapon Inside of Chrona?\Now, come and eat.\You two truly are...\What do you want from us, man? response:	Go and eat a lot of souls.
context: weapon inside of Chrona?\The name Chrona is a pun on Kuro na which translates to dark one.\The Black Blood of Terror!\There's a Weapon Inside of Chrona?\Now, come and eat.\You two truly are...\What do you want from us, man?\Go and eat a lot of souls. response:	No, I won't. I'm still not good enough...
context: The name Chrona is a pun on Kuro na which translates to dark one.\The Black Blood of Terror!\There's a Weapon Inside of Chrona?\Now, come and eat.\You two truly are...\What do you want from us, man?\Go and eat a lot of souls.\No, I won't. I'm still not good enough... response:	No, I won't. I'm still not good enough...
context: The Black Blood of Terror!\There's a Weapon Inside of Chrona?\Now, come and eat.\You two truly are...\What do you want from us, man?\Go and eat a lot of souls.\No, I won't. I'm still not good enough...\No, I won't. I'm still not good enough... response:	This isn't a Kishin...
context: There's a Weapon Inside of Chrona?\Now, come and eat.\You two truly are...\What do you want from us, man?\Go and eat a lot of souls.\No, I won't. I'm still not good enough...\No, I won't. I'm still not good enough...\This isn't a Kishin... response:	I said, what the hell's up with you?!
context: Now, come and eat.\You two truly are...\What do you want from us, man?\Go and eat a lot of souls.\No, I won't. I'm still not good enough...\No, I won't. I'm still not good enough...\This isn't a Kishin...\I said, what the hell's up with you?! response:	Who you talking to, punk?
context: You two truly are...\What do you want from us, man?\Go and eat a lot of souls.\No, I won't. I'm still not good enough...\No, I won't. I'm still not good enough...\This isn't a Kishin...\I said, what the hell's up with you?!\Who you talking to, punk? response:	Nake, Snake, Cobra, Cobabara...
context: What do you want from us, man?\Go and eat a lot of souls.\No, I won't. I'm still not good enough...\No, I won't. I'm still not good enough...\This isn't a Kishin...\I said, what the hell's up with you?!\Who you talking to, punk?\Nake, Snake, Cobra, Cobabara... response:	Don't worry.
context: Go and eat a lot of souls.\No, I won't. I'm still not good enough...\No, I won't. I'm still not good enough...\This isn't a Kishin...\I said, what the hell's up with you?!\Who you talking to, punk?\Nake, Snake, Cobra, Cobabara...\Don't worry. response:	Have confidence in yourself.
context: No, I won't. I'm still not good enough...\No, I won't. I'm still not good enough...\This isn't a Kishin...\I said, what the hell's up with you?!\Who you talking to, punk?\Nake, Snake, Cobra, Cobabara...\Don't worry.\Have confidence in yourself. response:	Chrona, you will become a Kishin.
context: No, I won't. I'm still not good enough...\This isn't a Kishin...\I said, what the hell's up with you?!\Who you talking to, punk?\Nake, Snake, Cobra, Cobabara...\Don't worry.\Have confidence in yourself.\Chrona, you will become a Kishin. response:	I'm a Kishin!
context: This isn't a Kishin...\I said, what the hell's up with you?!\Who you talking to, punk?\Nake, Snake, Cobra, Cobabara...\Don't worry.\Have confidence in yourself.\Chrona, you will become a Kishin.\I'm a Kishin! response:	You think you can just come into our stronghold and go back home again, you damn brat?!
context: I said, what the hell's up with you?!\Who you talking to, punk?\Nake, Snake, Cobra, Cobabara...\Don't worry.\Have confidence in yourself.\Chrona, you will become a Kishin.\I'm a Kishin!\You think you can just come into our stronghold and go back home again, you damn brat?! response:	This is a public place. You guys don't own it.
context: Who you talking to, punk?\Nake, Snake, Cobra, Cobabara...\Don't worry.\Have confidence in yourself.\Chrona, you will become a Kishin.\I'm a Kishin!\You think you can just come into our stronghold and go back home again, you damn brat?!\This is a public place. You guys don't own it. response:	So Ragnarok's gonna eat you, ok?
context: Nake, Snake, Cobra, Cobabara...\Don't worry.\Have confidence in yourself.\Chrona, you will become a Kishin.\I'm a Kishin!\You think you can just come into our stronghold and go back home again, you damn brat?!\This is a public place. You guys don't own it.\So Ragnarok's gonna eat you, ok? response:	Right, Ragnarok?
context: Don't worry.\Have confidence in yourself.\Chrona, you will become a Kishin.\I'm a Kishin!\You think you can just come into our stronghold and go back home again, you damn brat?!\This is a public place. You guys don't own it.\So Ragnarok's gonna eat you, ok?\Right, Ragnarok? response:	What the hell is that sword?
context: Have confidence in yourself.\Chrona, you will become a Kishin.\I'm a Kishin!\You think you can just come into our stronghold and go back home again, you damn brat?!\This is a public place. You guys don't own it.\So Ragnarok's gonna eat you, ok?\Right, Ragnarok?\What the hell is that sword? response:	So loud!
context: Chrona, you will become a Kishin.\I'm a Kishin!\You think you can just come into our stronghold and go back home again, you damn brat?!\This is a public place. You guys don't own it.\So Ragnarok's gonna eat you, ok?\Right, Ragnarok?\What the hell is that sword?\So loud! response:	Hey, everyone, has something fun happened?
context: I'm a Kishin!\You think you can just come into our stronghold and go back home again, you damn brat?!\This is a public place. You guys don't own it.\So Ragnarok's gonna eat you, ok?\Right, Ragnarok?\What the hell is that sword?\So loud!\Hey, everyone, has something fun happened? response:	These doors here open inwards, right?
context: You think you can just come into our stronghold and go back home again, you damn brat?!\This is a public place. You guys don't own it.\So Ragnarok's gonna eat you, ok?\Right, Ragnarok?\What the hell is that sword?\So loud!\Hey, everyone, has something fun happened?\These doors here open inwards, right? response:	Man, yesterday was interesting...
context: This is a public place. You guys don't own it.\So Ragnarok's gonna eat you, ok?\Right, Ragnarok?\What the hell is that sword?\So loud!\Hey, everyone, has something fun happened?\These doors here open inwards, right?\Man, yesterday was interesting... response:	Wait, just what happened yesterday, exactly...?
context: So Ragnarok's gonna eat you, ok?\Right, Ragnarok?\What the hell is that sword?\So loud!\Hey, everyone, has something fun happened?\These doors here open inwards, right?\Man, yesterday was interesting...\Wait, just what happened yesterday, exactly...? response:	Well, doesn't really matter...
context: Right, Ragnarok?\What the hell is that sword?\So loud!\Hey, everyone, has something fun happened?\These doors here open inwards, right?\Man, yesterday was interesting...\Wait, just what happened yesterday, exactly...?\Well, doesn't really matter... response:	Besides, my blood's black.
context: What the hell is that sword?\So loud!\Hey, everyone, has something fun happened?\These doors here open inwards, right?\Man, yesterday was interesting...\Wait, just what happened yesterday, exactly...?\Well, doesn't really matter...\Besides, my blood's black. response:	We've finally found you.
context: So loud!\Hey, everyone, has something fun happened?\These doors here open inwards, right?\Man, yesterday was interesting...\Wait, just what happened yesterday, exactly...?\Well, doesn't really matter...\Besides, my blood's black.\We've finally found you. response:	Power... souls...
context: Hey, everyone, has something fun happened?\These doors here open inwards, right?\Man, yesterday was interesting...\Wait, just what happened yesterday, exactly...?\Well, doesn't really matter...\Besides, my blood's black.\We've finally found you.\Power... souls... response:	Power... souls...
context: These doors here open inwards, right?\Man, yesterday was interesting...\Wait, just what happened yesterday, exactly...?\Well, doesn't really matter...\Besides, my blood's black.\We've finally found you.\Power... souls...\Power... souls... response:	Emerald Lake Assassin, Sonson J.,
context: Man, yesterday was interesting...\Wait, just what happened yesterday, exactly...?\Well, doesn't really matter...\Besides, my blood's black.\We've finally found you.\Power... souls...\Power... souls...\Emerald Lake Assassin, Sonson J., response:	And with that, the extra-curricular assignment's done, right?
context: Wait, just what happened yesterday, exactly...?\Well, doesn't really matter...\Besides, my blood's black.\We've finally found you.\Power... souls...\Power... souls...\Emerald Lake Assassin, Sonson J.,\And with that, the extra-curricular assignment's done, right? response:	Yeah. I'll coolly feast on the third soul.
context: Well, doesn't really matter...\Besides, my blood's black.\We've finally found you.\Power... souls...\Power... souls...\Emerald Lake Assassin, Sonson J.,\And with that, the extra-curricular assignment's done, right?\Yeah. I'll coolly feast on the third soul. response:	Hey, Soul, are souls tasty?
context: Besides, my blood's black.\We've finally found you.\Power... souls...\Power... souls...\Emerald Lake Assassin, Sonson J.,\And with that, the extra-curricular assignment's done, right?\Yeah. I'll coolly feast on the third soul.\Hey, Soul, are souls tasty? response:	Yeah, they're really good.
context: We've finally found you.\Power... souls...\Power... souls...\Emerald Lake Assassin, Sonson J.,\And with that, the extra-curricular assignment's done, right?\Yeah. I'll coolly feast on the third soul.\Hey, Soul, are souls tasty?\Yeah, they're really good. response:	They don't really have a taste, but the feeling in your throat is unbelievable.
context: Power... souls...\Power... souls...\Emerald Lake Assassin, Sonson J.,\And with that, the extra-curricular assignment's done, right?\Yeah. I'll coolly feast on the third soul.\Hey, Soul, are souls tasty?\Yeah, they're really good.\They don't really have a taste, but the feeling in your throat is unbelievable. response:	Really...
context: Power... souls...\Emerald Lake Assassin, Sonson J.,\And with that, the extra-curricular assignment's done, right?\Yeah. I'll coolly feast on the third soul.\Hey, Soul, are souls tasty?\Yeah, they're really good.\They don't really have a taste, but the feeling in your throat is unbelievable.\Really... response:	Speaking of which, how do you think Black Star's doing on collecting his souls?
context: Emerald Lake Assassin, Sonson J.,\And with that, the extra-curricular assignment's done, right?\Yeah. I'll coolly feast on the third soul.\Hey, Soul, are souls tasty?\Yeah, they're really good.\They don't really have a taste, but the feeling in your throat is unbelievable.\Really...\Speaking of which, how do you think Black Star's doing on collecting his souls? response:	They have a let's not catch any souls this year mania.
context: And with that, the extra-curricular assignment's done, right?\Yeah. I'll coolly feast on the third soul.\Hey, Soul, are souls tasty?\Yeah, they're really good.\They don't really have a taste, but the feeling in your throat is unbelievable.\Really...\Speaking of which, how do you think Black Star's doing on collecting his souls?\They have a let's not catch any souls this year mania. response:	Probably not well.
context: Yeah. I'll coolly feast on the third soul.\Hey, Soul, are souls tasty?\Yeah, they're really good.\They don't really have a taste, but the feeling in your throat is unbelievable.\Really...\Speaking of which, how do you think Black Star's doing on collecting his souls?\They have a let's not catch any souls this year mania.\Probably not well. response:	Poor Tsubaki-chan...
context: Hey, Soul, are souls tasty?\Yeah, they're really good.\They don't really have a taste, but the feeling in your throat is unbelievable.\Really...\Speaking of which, how do you think Black Star's doing on collecting his souls?\They have a let's not catch any souls this year mania.\Probably not well.\Poor Tsubaki-chan... response:	Black Star's motives aren't geared toward soul captivation.
context: Yeah, they're really good.\They don't really have a taste, but the feeling in your throat is unbelievable.\Really...\Speaking of which, how do you think Black Star's doing on collecting his souls?\They have a let's not catch any souls this year mania.\Probably not well.\Poor Tsubaki-chan...\Black Star's motives aren't geared toward soul captivation. response:	Huh?
context: They don't really have a taste, but the feeling in your throat is unbelievable.\Really...\Speaking of which, how do you think Black Star's doing on collecting his souls?\They have a let's not catch any souls this year mania.\Probably not well.\Poor Tsubaki-chan...\Black Star's motives aren't geared toward soul captivation.\Huh? response:	Well, shall we go home, then?
context: Really...\Speaking of which, how do you think Black Star's doing on collecting his souls?\They have a let's not catch any souls this year mania.\Probably not well.\Poor Tsubaki-chan...\Black Star's motives aren't geared toward soul captivation.\Huh?\Well, shall we go home, then? response:	Wait on the ground for a bit, I'll bring the bike around.
context: Speaking of which, how do you think Black Star's doing on collecting his souls?\They have a let's not catch any souls this year mania.\Probably not well.\Poor Tsubaki-chan...\Black Star's motives aren't geared toward soul captivation.\Huh?\Well, shall we go home, then?\Wait on the ground for a bit, I'll bring the bike around. response:	Wait, Soul.
context: They have a let's not catch any souls this year mania.\Probably not well.\Poor Tsubaki-chan...\Black Star's motives aren't geared toward soul captivation.\Huh?\Well, shall we go home, then?\Wait on the ground for a bit, I'll bring the bike around.\Wait, Soul. response:	Hm? Something the matter?
context: Probably not well.\Poor Tsubaki-chan...\Black Star's motives aren't geared toward soul captivation.\Huh?\Well, shall we go home, then?\Wait on the ground for a bit, I'll bring the bike around.\Wait, Soul.\Hm? Something the matter? response:	That building.
context: Poor Tsubaki-chan...\Black Star's motives aren't geared toward soul captivation.\Huh?\Well, shall we go home, then?\Wait on the ground for a bit, I'll bring the bike around.\Wait, Soul.\Hm? Something the matter?\That building. response:	Oi, oi, we didn't come here to play around!
context: Black Star's motives aren't geared toward soul captivation.\Huh?\Well, shall we go home, then?\Wait on the ground for a bit, I'll bring the bike around.\Wait, Soul.\Hm? Something the matter?\That building.\Oi, oi, we didn't come here to play around! response:	If it's site-seeing w -
context: Huh?\Well, shall we go home, then?\Wait on the ground for a bit, I'll bring the bike around.\Wait, Soul.\Hm? Something the matter?\That building.\Oi, oi, we didn't come here to play around!\If it's site-seeing w - response:	It's not!
context: Well, shall we go home, then?\Wait on the ground for a bit, I'll bring the bike around.\Wait, Soul.\Hm? Something the matter?\That building.\Oi, oi, we didn't come here to play around!\If it's site-seeing w -\It's not! response:	What is it? This feeling...
context: Wait on the ground for a bit, I'll bring the bike around.\Wait, Soul.\Hm? Something the matter?\That building.\Oi, oi, we didn't come here to play around!\If it's site-seeing w -\It's not!\What is it? This feeling... response:	So many agitated souls are being...
context: Wait, Soul.\Hm? Something the matter?\That building.\Oi, oi, we didn't come here to play around!\If it's site-seeing w -\It's not!\What is it? This feeling...\So many agitated souls are being... response:	Ugh, the noise is terrible!
context: Hm? Something the matter?\That building.\Oi, oi, we didn't come here to play around!\If it's site-seeing w -\It's not!\What is it? This feeling...\So many agitated souls are being...\Ugh, the noise is terrible! response:	I have to concentrate.
context: That building.\Oi, oi, we didn't come here to play around!\If it's site-seeing w -\It's not!\What is it? This feeling...\So many agitated souls are being...\Ugh, the noise is terrible!\I have to concentrate. response:	Concentrate...
context: Oi, oi, we didn't come here to play around!\If it's site-seeing w -\It's not!\What is it? This feeling...\So many agitated souls are being...\Ugh, the noise is terrible!\I have to concentrate.\Concentrate... response:	The souls of a weapon and a Technician, one response of each.
context: If it's site-seeing w -\It's not!\What is it? This feeling...\So many agitated souls are being...\Ugh, the noise is terrible!\I have to concentrate.\Concentrate...\The souls of a weapon and a Technician, one response of each. response:	Fifty to sixty human souls as if they're surrounding the two.
context: It's not!\What is it? This feeling...\So many agitated souls are being...\Ugh, the noise is terrible!\I have to concentrate.\Concentrate...\The souls of a weapon and a Technician, one response of each.\Fifty to sixty human souls as if they're surrounding the two. response:	You can tell that much?
context: What is it? This feeling...\So many agitated souls are being...\Ugh, the noise is terrible!\I have to concentrate.\Concentrate...\The souls of a weapon and a Technician, one response of each.\Fifty to sixty human souls as if they're surrounding the two.\You can tell that much? response:	This is the first time...
context: So many agitated souls are being...\Ugh, the noise is terrible!\I have to concentrate.\Concentrate...\The souls of a weapon and a Technician, one response of each.\Fifty to sixty human souls as if they're surrounding the two.\You can tell that much?\This is the first time... response:	The human souls are probably that gang from earlier.
context: Ugh, the noise is terrible!\I have to concentrate.\Concentrate...\The souls of a weapon and a Technician, one response of each.\Fifty to sixty human souls as if they're surrounding the two.\You can tell that much?\This is the first time...\The human souls are probably that gang from earlier. response:	Those guys? What's the deal with them?
context: I have to concentrate.\Concentrate...\The souls of a weapon and a Technician, one response of each.\Fifty to sixty human souls as if they're surrounding the two.\You can tell that much?\This is the first time...\The human souls are probably that gang from earlier.\Those guys? What's the deal with them? response:	Those guy's were certainly delinquents, but they were still humans.
context: Concentrate...\The souls of a weapon and a Technician, one response of each.\Fifty to sixty human souls as if they're surrounding the two.\You can tell that much?\This is the first time...\The human souls are probably that gang from earlier.\Those guys? What's the deal with them?\Those guy's were certainly delinquents, but they were still humans. response:	None of their souls have become a Kishin egg.
