context: Open your mind. Open your mind. response:	Far beyond the deep blue Earth, you and I shall meet...
context: Open your mind. Just as I've always dreamed.\Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Wow! Our house is all fixed now!\Amazing!\Unbelievable! So this is the full power of a goddess, huh? response:	You actually restored our house and the whole city in an instant!
context: Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Wow! Our house is all fixed now!\Amazing!\Unbelievable! So this is the full power of a goddess, huh?\You actually restored our house and the whole city in an instant! response:	Well, I did cause everyone a lot of trouble...
context: I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Wow! Our house is all fixed now!\Amazing!\Unbelievable! So this is the full power of a goddess, huh?\You actually restored our house and the whole city in an instant!\Well, I did cause everyone a lot of trouble... response:	But...
context: They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Wow! Our house is all fixed now!\Amazing!\Unbelievable! So this is the full power of a goddess, huh?\You actually restored our house and the whole city in an instant!\Well, I did cause everyone a lot of trouble...\But... response:	Now that the Lord of Terror is no longer a threat...
context: The sky is so blue...\Wow! Our house is all fixed now!\Amazing!\Unbelievable! So this is the full power of a goddess, huh?\You actually restored our house and the whole city in an instant!\Well, I did cause everyone a lot of trouble...\But...\Now that the Lord of Terror is no longer a threat... response:	Belldandy...
context: Wow! Our house is all fixed now!\Amazing!\Unbelievable! So this is the full power of a goddess, huh?\You actually restored our house and the whole city in an instant!\Well, I did cause everyone a lot of trouble...\But...\Now that the Lord of Terror is no longer a threat...\Belldandy... response:	Summoning electricity!
context: Amazing!\Unbelievable! So this is the full power of a goddess, huh?\You actually restored our house and the whole city in an instant!\Well, I did cause everyone a lot of trouble...\But...\Now that the Lord of Terror is no longer a threat...\Belldandy...\Summoning electricity! response:	Oh, my. I guess Urd's playing tag with Skuld again.
context: Unbelievable! So this is the full power of a goddess, huh?\You actually restored our house and the whole city in an instant!\Well, I did cause everyone a lot of trouble...\But...\Now that the Lord of Terror is no longer a threat...\Belldandy...\Summoning electricity!\Oh, my. I guess Urd's playing tag with Skuld again. response:	So this is the first thing she does the minute her license is reinstated...
context: You actually restored our house and the whole city in an instant!\Well, I did cause everyone a lot of trouble...\But...\Now that the Lord of Terror is no longer a threat...\Belldandy...\Summoning electricity!\Oh, my. I guess Urd's playing tag with Skuld again.\So this is the first thing she does the minute her license is reinstated... response:	I've got you cornered, now!
context: Well, I did cause everyone a lot of trouble...\But...\Now that the Lord of Terror is no longer a threat...\Belldandy...\Summoning electricity!\Oh, my. I guess Urd's playing tag with Skuld again.\So this is the first thing she does the minute her license is reinstated...\I've got you cornered, now! response:	What the heck is... I've got you cornered, now!
context: But...\Now that the Lord of Terror is no longer a threat...\Belldandy...\Summoning electricity!\Oh, my. I guess Urd's playing tag with Skuld again.\So this is the first thing she does the minute her license is reinstated...\I've got you cornered, now!\What the heck is... I've got you cornered, now! response:	You're going down!
context: Now that the Lord of Terror is no longer a threat...\Belldandy...\Summoning electricity!\Oh, my. I guess Urd's playing tag with Skuld again.\So this is the first thing she does the minute her license is reinstated...\I've got you cornered, now!\What the heck is... I've got you cornered, now!\You're going down! response:	Ah! Urd's Little Romance
context: Belldandy...\Summoning electricity!\Oh, my. I guess Urd's playing tag with Skuld again.\So this is the first thing she does the minute her license is reinstated...\I've got you cornered, now!\What the heck is... I've got you cornered, now!\You're going down!\Ah! Urd's Little Romance response:	Oh, man...slippery-smooth and totally flat!
context: Summoning electricity!\Oh, my. I guess Urd's playing tag with Skuld again.\So this is the first thing she does the minute her license is reinstated...\I've got you cornered, now!\What the heck is... I've got you cornered, now!\You're going down!\Ah! Urd's Little Romance\Oh, man...slippery-smooth and totally flat! response:	But why'd she turn into a child?
context: Oh, my. I guess Urd's playing tag with Skuld again.\So this is the first thing she does the minute her license is reinstated...\I've got you cornered, now!\What the heck is... I've got you cornered, now!\You're going down!\Ah! Urd's Little Romance\Oh, man...slippery-smooth and totally flat!\But why'd she turn into a child? response:	To live in this world, we goddesses must draw on an energy supply...
context: So this is the first thing she does the minute her license is reinstated...\I've got you cornered, now!\What the heck is... I've got you cornered, now!\You're going down!\Ah! Urd's Little Romance\Oh, man...slippery-smooth and totally flat!\But why'd she turn into a child?\To live in this world, we goddesses must draw on an energy supply... response:	Oh, that's right!
context: I've got you cornered, now!\What the heck is... I've got you cornered, now!\You're going down!\Ah! Urd's Little Romance\Oh, man...slippery-smooth and totally flat!\But why'd she turn into a child?\To live in this world, we goddesses must draw on an energy supply...\Oh, that's right! response:	The system crashed during the Lord of Terror incident, so...
context: What the heck is... I've got you cornered, now!\You're going down!\Ah! Urd's Little Romance\Oh, man...slippery-smooth and totally flat!\But why'd she turn into a child?\To live in this world, we goddesses must draw on an energy supply...\Oh, that's right!\The system crashed during the Lord of Terror incident, so... response:	In Urd's case, I think that's how the energy deficiency manifested itself.
context: You're going down!\Ah! Urd's Little Romance\Oh, man...slippery-smooth and totally flat!\But why'd she turn into a child?\To live in this world, we goddesses must draw on an energy supply...\Oh, that's right!\The system crashed during the Lord of Terror incident, so...\In Urd's case, I think that's how the energy deficiency manifested itself. response:	So if she keeps on using her powers, she's only going to get smaller?
context: Ah! Urd's Little Romance\Oh, man...slippery-smooth and totally flat!\But why'd she turn into a child?\To live in this world, we goddesses must draw on an energy supply...\Oh, that's right!\The system crashed during the Lord of Terror incident, so...\In Urd's case, I think that's how the energy deficiency manifested itself.\So if she keeps on using her powers, she's only going to get smaller? response:	Oh no, we goddesses have alternate energy sources for emergencies.
context: Oh, man...slippery-smooth and totally flat!\But why'd she turn into a child?\To live in this world, we goddesses must draw on an energy supply...\Oh, that's right!\The system crashed during the Lord of Terror incident, so...\In Urd's case, I think that's how the energy deficiency manifested itself.\So if she keeps on using her powers, she's only going to get smaller?\Oh no, we goddesses have alternate energy sources for emergencies. response:	Alternate energy source?
context: But why'd she turn into a child?\To live in this world, we goddesses must draw on an energy supply...\Oh, that's right!\The system crashed during the Lord of Terror incident, so...\In Urd's case, I think that's how the energy deficiency manifested itself.\So if she keeps on using her powers, she's only going to get smaller?\Oh no, we goddesses have alternate energy sources for emergencies.\Alternate energy source? response:	Ah, the heck with you! Goshdarnit!
context: To live in this world, we goddesses must draw on an energy supply...\Oh, that's right!\The system crashed during the Lord of Terror incident, so...\In Urd's case, I think that's how the energy deficiency manifested itself.\So if she keeps on using her powers, she's only going to get smaller?\Oh no, we goddesses have alternate energy sources for emergencies.\Alternate energy source?\Ah, the heck with you! Goshdarnit! response:	Let me guess...could it be sake?
context: Oh, that's right!\The system crashed during the Lord of Terror incident, so...\In Urd's case, I think that's how the energy deficiency manifested itself.\So if she keeps on using her powers, she's only going to get smaller?\Oh no, we goddesses have alternate energy sources for emergencies.\Alternate energy source?\Ah, the heck with you! Goshdarnit!\Let me guess...could it be sake? response:	Huh?
context: The system crashed during the Lord of Terror incident, so...\In Urd's case, I think that's how the energy deficiency manifested itself.\So if she keeps on using her powers, she's only going to get smaller?\Oh no, we goddesses have alternate energy sources for emergencies.\Alternate energy source?\Ah, the heck with you! Goshdarnit!\Let me guess...could it be sake?\Huh? response:	Belldandy!
context: In Urd's case, I think that's how the energy deficiency manifested itself.\So if she keeps on using her powers, she's only going to get smaller?\Oh no, we goddesses have alternate energy sources for emergencies.\Alternate energy source?\Ah, the heck with you! Goshdarnit!\Let me guess...could it be sake?\Huh?\Belldandy! response:	In Big Sister's case, it's sleep.
context: So if she keeps on using her powers, she's only going to get smaller?\Oh no, we goddesses have alternate energy sources for emergencies.\Alternate energy source?\Ah, the heck with you! Goshdarnit!\Let me guess...could it be sake?\Huh?\Belldandy!\In Big Sister's case, it's sleep. response:	Huh?
context: Oh no, we goddesses have alternate energy sources for emergencies.\Alternate energy source?\Ah, the heck with you! Goshdarnit!\Let me guess...could it be sake?\Huh?\Belldandy!\In Big Sister's case, it's sleep.\Huh? response:	I see.
context: Alternate energy source?\Ah, the heck with you! Goshdarnit!\Let me guess...could it be sake?\Huh?\Belldandy!\In Big Sister's case, it's sleep.\Huh?\I see. response:	She did use her full power just now to fix the whole town.
context: Ah, the heck with you! Goshdarnit!\Let me guess...could it be sake?\Huh?\Belldandy!\In Big Sister's case, it's sleep.\Huh?\I see.\She did use her full power just now to fix the whole town. response:	Big Sister...
context: Let me guess...could it be sake?\Huh?\Belldandy!\In Big Sister's case, it's sleep.\Huh?\I see.\She did use her full power just now to fix the whole town.\Big Sister... response:	Come to think of it, you seem fine, Skuld.
context: Huh?\Belldandy!\In Big Sister's case, it's sleep.\Huh?\I see.\She did use her full power just now to fix the whole town.\Big Sister...\Come to think of it, you seem fine, Skuld. response:	Oh, I'm totally fine!
context: Belldandy!\In Big Sister's case, it's sleep.\Huh?\I see.\She did use her full power just now to fix the whole town.\Big Sister...\Come to think of it, you seem fine, Skuld.\Oh, I'm totally fine! response:	Sure, because she has no powers to speak of!
context: In Big Sister's case, it's sleep.\Huh?\I see.\She did use her full power just now to fix the whole town.\Big Sister...\Come to think of it, you seem fine, Skuld.\Oh, I'm totally fine!\Sure, because she has no powers to speak of! response:	The grownups are talking right now, kid!
context: Huh?\I see.\She did use her full power just now to fix the whole town.\Big Sister...\Come to think of it, you seem fine, Skuld.\Oh, I'm totally fine!\Sure, because she has no powers to speak of!\The grownups are talking right now, kid! response:	But listen, Urd, I'll play with you later!
context: I see.\She did use her full power just now to fix the whole town.\Big Sister...\Come to think of it, you seem fine, Skuld.\Oh, I'm totally fine!\Sure, because she has no powers to speak of!\The grownups are talking right now, kid!\But listen, Urd, I'll play with you later! response:	You've really got some nerve!
context: She did use her full power just now to fix the whole town.\Big Sister...\Come to think of it, you seem fine, Skuld.\Oh, I'm totally fine!\Sure, because she has no powers to speak of!\The grownups are talking right now, kid!\But listen, Urd, I'll play with you later!\You've really got some nerve! response:	Is that a good idea, using your powers?
context: Big Sister...\Come to think of it, you seem fine, Skuld.\Oh, I'm totally fine!\Sure, because she has no powers to speak of!\The grownups are talking right now, kid!\But listen, Urd, I'll play with you later!\You've really got some nerve!\Is that a good idea, using your powers? response:	Urd!
context: Come to think of it, you seem fine, Skuld.\Oh, I'm totally fine!\Sure, because she has no powers to speak of!\The grownups are talking right now, kid!\But listen, Urd, I'll play with you later!\You've really got some nerve!\Is that a good idea, using your powers?\Urd! response:	Hey, why don't we do something about your clothes?
context: Oh, I'm totally fine!\Sure, because she has no powers to speak of!\The grownups are talking right now, kid!\But listen, Urd, I'll play with you later!\You've really got some nerve!\Is that a good idea, using your powers?\Urd!\Hey, why don't we do something about your clothes? response:	But what kind of clothes should we buy?
context: Sure, because she has no powers to speak of!\The grownups are talking right now, kid!\But listen, Urd, I'll play with you later!\You've really got some nerve!\Is that a good idea, using your powers?\Urd!\Hey, why don't we do something about your clothes?\But what kind of clothes should we buy? response:	I know, we can get her something at the neighborhood thrift shop!
context: The grownups are talking right now, kid!\But listen, Urd, I'll play with you later!\You've really got some nerve!\Is that a good idea, using your powers?\Urd!\Hey, why don't we do something about your clothes?\But what kind of clothes should we buy?\I know, we can get her something at the neighborhood thrift shop! response:	Belldandy!
context: But listen, Urd, I'll play with you later!\You've really got some nerve!\Is that a good idea, using your powers?\Urd!\Hey, why don't we do something about your clothes?\But what kind of clothes should we buy?\I know, we can get her something at the neighborhood thrift shop!\Belldandy! response:	To conserve energy, I've split off from myself.
context: You've really got some nerve!\Is that a good idea, using your powers?\Urd!\Hey, why don't we do something about your clothes?\But what kind of clothes should we buy?\I know, we can get her something at the neighborhood thrift shop!\Belldandy!\To conserve energy, I've split off from myself. response:	Anyway, let's go get some clothes for Urd!
context: Is that a good idea, using your powers?\Urd!\Hey, why don't we do something about your clothes?\But what kind of clothes should we buy?\I know, we can get her something at the neighborhood thrift shop!\Belldandy!\To conserve energy, I've split off from myself.\Anyway, let's go get some clothes for Urd! response:	Sure.
context: Urd!\Hey, why don't we do something about your clothes?\But what kind of clothes should we buy?\I know, we can get her something at the neighborhood thrift shop!\Belldandy!\To conserve energy, I've split off from myself.\Anyway, let's go get some clothes for Urd!\Sure. response:	Urd's Castle
context: Hey, why don't we do something about your clothes?\But what kind of clothes should we buy?\I know, we can get her something at the neighborhood thrift shop!\Belldandy!\To conserve energy, I've split off from myself.\Anyway, let's go get some clothes for Urd!\Sure.\Urd's Castle response:	How do I look?
context: But what kind of clothes should we buy?\I know, we can get her something at the neighborhood thrift shop!\Belldandy!\To conserve energy, I've split off from myself.\Anyway, let's go get some clothes for Urd!\Sure.\Urd's Castle\How do I look? response:	Hey, I think it rather becomes me!
context: I know, we can get her something at the neighborhood thrift shop!\Belldandy!\To conserve energy, I've split off from myself.\Anyway, let's go get some clothes for Urd!\Sure.\Urd's Castle\How do I look?\Hey, I think it rather becomes me! response:	You mean she actually likes it?
context: Belldandy!\To conserve energy, I've split off from myself.\Anyway, let's go get some clothes for Urd!\Sure.\Urd's Castle\How do I look?\Hey, I think it rather becomes me!\You mean she actually likes it? response:	Looks like it!
context: To conserve energy, I've split off from myself.\Anyway, let's go get some clothes for Urd!\Sure.\Urd's Castle\How do I look?\Hey, I think it rather becomes me!\You mean she actually likes it?\Looks like it! response:	I'm going out now.
context: Anyway, let's go get some clothes for Urd!\Sure.\Urd's Castle\How do I look?\Hey, I think it rather becomes me!\You mean she actually likes it?\Looks like it!\I'm going out now. response:	Fine! I'm going out now.
context: Sure.\Urd's Castle\How do I look?\Hey, I think it rather becomes me!\You mean she actually likes it?\Looks like it!\I'm going out now.\Fine! I'm going out now. response:	The Almighty!
context: Urd's Castle\How do I look?\Hey, I think it rather becomes me!\You mean she actually likes it?\Looks like it!\I'm going out now.\Fine! I'm going out now.\The Almighty! response:	This is cool!
context: How do I look?\Hey, I think it rather becomes me!\You mean she actually likes it?\Looks like it!\I'm going out now.\Fine! I'm going out now.\The Almighty!\This is cool! response:	Hey, it's really cool! Come on, come on!
context: Hey, I think it rather becomes me!\You mean she actually likes it?\Looks like it!\I'm going out now.\Fine! I'm going out now.\The Almighty!\This is cool!\Hey, it's really cool! Come on, come on! response:	There!
context: You mean she actually likes it?\Looks like it!\I'm going out now.\Fine! I'm going out now.\The Almighty!\This is cool!\Hey, it's really cool! Come on, come on!\There! response:	Hey, you!
context: Looks like it!\I'm going out now.\Fine! I'm going out now.\The Almighty!\This is cool!\Hey, it's really cool! Come on, come on!\There!\Hey, you! response:	Uh...my cram school class has been canceled today.
context: I'm going out now.\Fine! I'm going out now.\The Almighty!\This is cool!\Hey, it's really cool! Come on, come on!\There!\Hey, you!\Uh...my cram school class has been canceled today. response:	It's not as if I always hang out here... it's just a coincidence...
context: Fine! I'm going out now.\The Almighty!\This is cool!\Hey, it's really cool! Come on, come on!\There!\Hey, you!\Uh...my cram school class has been canceled today.\It's not as if I always hang out here... it's just a coincidence... response:	Sake's not for children!
context: The Almighty!\This is cool!\Hey, it's really cool! Come on, come on!\There!\Hey, you!\Uh...my cram school class has been canceled today.\It's not as if I always hang out here... it's just a coincidence...\Sake's not for children! response:	Oh, no, it's not sake, it's a video game...
context: This is cool!\Hey, it's really cool! Come on, come on!\There!\Hey, you!\Uh...my cram school class has been canceled today.\It's not as if I always hang out here... it's just a coincidence...\Sake's not for children!\Oh, no, it's not sake, it's a video game... response:	Look, you've got it all wrong. I told you, I'm not a child!
context: Hey, it's really cool! Come on, come on!\There!\Hey, you!\Uh...my cram school class has been canceled today.\It's not as if I always hang out here... it's just a coincidence...\Sake's not for children!\Oh, no, it's not sake, it's a video game...\Look, you've got it all wrong. I told you, I'm not a child! response:	Drinking sake in broad daylight...
context: There!\Hey, you!\Uh...my cram school class has been canceled today.\It's not as if I always hang out here... it's just a coincidence...\Sake's not for children!\Oh, no, it's not sake, it's a video game...\Look, you've got it all wrong. I told you, I'm not a child!\Drinking sake in broad daylight... response:	What in the world are your parents thinking?
context: Hey, you!\Uh...my cram school class has been canceled today.\It's not as if I always hang out here... it's just a coincidence...\Sake's not for children!\Oh, no, it's not sake, it's a video game...\Look, you've got it all wrong. I told you, I'm not a child!\Drinking sake in broad daylight...\What in the world are your parents thinking? response:	Well, they do like to take the hands-off approach...
context: Uh...my cram school class has been canceled today.\It's not as if I always hang out here... it's just a coincidence...\Sake's not for children!\Oh, no, it's not sake, it's a video game...\Look, you've got it all wrong. I told you, I'm not a child!\Drinking sake in broad daylight...\What in the world are your parents thinking?\Well, they do like to take the hands-off approach... response:	Come with me to the station!
context: It's not as if I always hang out here... it's just a coincidence...\Sake's not for children!\Oh, no, it's not sake, it's a video game...\Look, you've got it all wrong. I told you, I'm not a child!\Drinking sake in broad daylight...\What in the world are your parents thinking?\Well, they do like to take the hands-off approach...\Come with me to the station! response:	Didn't you hear me? I'm NOT a child!
context: Sake's not for children!\Oh, no, it's not sake, it's a video game...\Look, you've got it all wrong. I told you, I'm not a child!\Drinking sake in broad daylight...\What in the world are your parents thinking?\Well, they do like to take the hands-off approach...\Come with me to the station!\Didn't you hear me? I'm NOT a child! response:	Don't be ridiculous!
context: Oh, no, it's not sake, it's a video game...\Look, you've got it all wrong. I told you, I'm not a child!\Drinking sake in broad daylight...\What in the world are your parents thinking?\Well, they do like to take the hands-off approach...\Come with me to the station!\Didn't you hear me? I'm NOT a child!\Don't be ridiculous! response:	Man, what a pain in the butt.
context: Look, you've got it all wrong. I told you, I'm not a child!\Drinking sake in broad daylight...\What in the world are your parents thinking?\Well, they do like to take the hands-off approach...\Come with me to the station!\Didn't you hear me? I'm NOT a child!\Don't be ridiculous!\Man, what a pain in the butt. response:	What should I do now?
context: Drinking sake in broad daylight...\What in the world are your parents thinking?\Well, they do like to take the hands-off approach...\Come with me to the station!\Didn't you hear me? I'm NOT a child!\Don't be ridiculous!\Man, what a pain in the butt.\What should I do now? response:	Huh?
context: What in the world are your parents thinking?\Well, they do like to take the hands-off approach...\Come with me to the station!\Didn't you hear me? I'm NOT a child!\Don't be ridiculous!\Man, what a pain in the butt.\What should I do now?\Huh? response:	Hang onto this for me!
context: Well, they do like to take the hands-off approach...\Come with me to the station!\Didn't you hear me? I'm NOT a child!\Don't be ridiculous!\Man, what a pain in the butt.\What should I do now?\Huh?\Hang onto this for me! response:	Hey, you!
context: Come with me to the station!\Didn't you hear me? I'm NOT a child!\Don't be ridiculous!\Man, what a pain in the butt.\What should I do now?\Huh?\Hang onto this for me!\Hey, you! response:	Come back here!
context: Didn't you hear me? I'm NOT a child!\Don't be ridiculous!\Man, what a pain in the butt.\What should I do now?\Huh?\Hang onto this for me!\Hey, you!\Come back here! response:	Is she a friend of yours?
context: Don't be ridiculous!\Man, what a pain in the butt.\What should I do now?\Huh?\Hang onto this for me!\Hey, you!\Come back here!\Is she a friend of yours? response:	Uh...um... Is she a friend of yours?
context: Man, what a pain in the butt.\What should I do now?\Huh?\Hang onto this for me!\Hey, you!\Come back here!\Is she a friend of yours?\Uh...um... Is she a friend of yours? response:	Hey!
context: What should I do now?\Huh?\Hang onto this for me!\Hey, you!\Come back here!\Is she a friend of yours?\Uh...um... Is she a friend of yours?\Hey! response:	Oh, rats. I just used up all my strength.
context: Huh?\Hang onto this for me!\Hey, you!\Come back here!\Is she a friend of yours?\Uh...um... Is she a friend of yours?\Hey!\Oh, rats. I just used up all my strength. response:	Are you all right?
context: Hang onto this for me!\Hey, you!\Come back here!\Is she a friend of yours?\Uh...um... Is she a friend of yours?\Hey!\Oh, rats. I just used up all my strength.\Are you all right? response:	He was nice enough to bring it to me!
context: Hey, you!\Come back here!\Is she a friend of yours?\Uh...um... Is she a friend of yours?\Hey!\Oh, rats. I just used up all my strength.\Are you all right?\He was nice enough to bring it to me! response:	But in any case...
context: Come back here!\Is she a friend of yours?\Uh...um... Is she a friend of yours?\Hey!\Oh, rats. I just used up all my strength.\Are you all right?\He was nice enough to bring it to me!\But in any case... response:	Uh...listen...
context: Is she a friend of yours?\Uh...um... Is she a friend of yours?\Hey!\Oh, rats. I just used up all my strength.\Are you all right?\He was nice enough to bring it to me!\But in any case...\Uh...listen... response:	Sake!
context: Uh...um... Is she a friend of yours?\Hey!\Oh, rats. I just used up all my strength.\Are you all right?\He was nice enough to bring it to me!\But in any case...\Uh...listen...\Sake! response:	Huh?
context: Hey!\Oh, rats. I just used up all my strength.\Are you all right?\He was nice enough to bring it to me!\But in any case...\Uh...listen...\Sake!\Huh? response:	Give me that sake.
context: Oh, rats. I just used up all my strength.\Are you all right?\He was nice enough to bring it to me!\But in any case...\Uh...listen...\Sake!\Huh?\Give me that sake. response:	Sake!
context: Are you all right?\He was nice enough to bring it to me!\But in any case...\Uh...listen...\Sake!\Huh?\Give me that sake.\Sake! response:	Ah! Nothing like a drink after a hard day's work!
context: He was nice enough to bring it to me!\But in any case...\Uh...listen...\Sake!\Huh?\Give me that sake.\Sake!\Ah! Nothing like a drink after a hard day's work! response:	Thanks. I owe you one!
context: But in any case...\Uh...listen...\Sake!\Huh?\Give me that sake.\Sake!\Ah! Nothing like a drink after a hard day's work!\Thanks. I owe you one! response:	Um, no problem...
context: Uh...listen...\Sake!\Huh?\Give me that sake.\Sake!\Ah! Nothing like a drink after a hard day's work!\Thanks. I owe you one!\Um, no problem... response:	But really, you're a little pushover, huh?
context: Sake!\Huh?\Give me that sake.\Sake!\Ah! Nothing like a drink after a hard day's work!\Thanks. I owe you one!\Um, no problem...\But really, you're a little pushover, huh? response:	Running away with me like that!
context: Huh?\Give me that sake.\Sake!\Ah! Nothing like a drink after a hard day's work!\Thanks. I owe you one!\Um, no problem...\But really, you're a little pushover, huh?\Running away with me like that! response:	Hey, but, isn't that why you were able to get away?
context: Give me that sake.\Sake!\Ah! Nothing like a drink after a hard day's work!\Thanks. I owe you one!\Um, no problem...\But really, you're a little pushover, huh?\Running away with me like that!\Hey, but, isn't that why you were able to get away? response:	Oh, hey, you're right!
context: Sake!\Ah! Nothing like a drink after a hard day's work!\Thanks. I owe you one!\Um, no problem...\But really, you're a little pushover, huh?\Running away with me like that!\Hey, but, isn't that why you were able to get away?\Oh, hey, you're right! response:	By the way, what were you doing just now?
context: Ah! Nothing like a drink after a hard day's work!\Thanks. I owe you one!\Um, no problem...\But really, you're a little pushover, huh?\Running away with me like that!\Hey, but, isn't that why you were able to get away?\Oh, hey, you're right!\By the way, what were you doing just now? response:	Oh, nothing.
context: Thanks. I owe you one!\Um, no problem...\But really, you're a little pushover, huh?\Running away with me like that!\Hey, but, isn't that why you were able to get away?\Oh, hey, you're right!\By the way, what were you doing just now?\Oh, nothing. response:	It's not like I was ditching cram school. There's no class today, so...
context: Um, no problem...\But really, you're a little pushover, huh?\Running away with me like that!\Hey, but, isn't that why you were able to get away?\Oh, hey, you're right!\By the way, what were you doing just now?\Oh, nothing.\It's not like I was ditching cram school. There's no class today, so... response:	I'm talking about the game.
context: But really, you're a little pushover, huh?\Running away with me like that!\Hey, but, isn't that why you were able to get away?\Oh, hey, you're right!\By the way, what were you doing just now?\Oh, nothing.\It's not like I was ditching cram school. There's no class today, so...\I'm talking about the game. response:	Huh? I'm talking about the game.
context: Running away with me like that!\Hey, but, isn't that why you were able to get away?\Oh, hey, you're right!\By the way, what were you doing just now?\Oh, nothing.\It's not like I was ditching cram school. There's no class today, so...\I'm talking about the game.\Huh? I'm talking about the game. response:	That's the one that just came out, right?
context: Hey, but, isn't that why you were able to get away?\Oh, hey, you're right!\By the way, what were you doing just now?\Oh, nothing.\It's not like I was ditching cram school. There's no class today, so...\I'm talking about the game.\Huh? I'm talking about the game.\That's the one that just came out, right? response:	Oh, uh...well...
context: Oh, hey, you're right!\By the way, what were you doing just now?\Oh, nothing.\It's not like I was ditching cram school. There's no class today, so...\I'm talking about the game.\Huh? I'm talking about the game.\That's the one that just came out, right?\Oh, uh...well... response:	This is it.
context: By the way, what were you doing just now?\Oh, nothing.\It's not like I was ditching cram school. There's no class today, so...\I'm talking about the game.\Huh? I'm talking about the game.\That's the one that just came out, right?\Oh, uh...well...\This is it. response:	Hmm...how do you play?
