context: Piercing through the Macro sky, response:	a thunderbolt strikes the Earth
context: It's got nothing to do with you losers.\Come on, let's get the hell out of this town.\It's been a long time, old man Global.\How you been?\I'm fine.\But what do you want?\Take a look at this.\See? response:	Oh, my!
context: Come on, let's get the hell out of this town.\It's been a long time, old man Global.\How you been?\I'm fine.\But what do you want?\Take a look at this.\See?\Oh, my! response:	And another one.
context: It's been a long time, old man Global.\How you been?\I'm fine.\But what do you want?\Take a look at this.\See?\Oh, my!\And another one. response:	Bastard!
context: How you been?\I'm fine.\But what do you want?\Take a look at this.\See?\Oh, my!\And another one.\Bastard! response:	Minmay!
context: I'm fine.\But what do you want?\Take a look at this.\See?\Oh, my!\And another one.\Bastard!\Minmay! response:	What's the meaning of this?!
context: But what do you want?\Take a look at this.\See?\Oh, my!\And another one.\Bastard!\Minmay!\What's the meaning of this?! response:	You know who these two are, yes? Kaifun and Minmay?
context: Take a look at this.\See?\Oh, my!\And another one.\Bastard!\Minmay!\What's the meaning of this?!\You know who these two are, yes? Kaifun and Minmay? response:	If you value their lives, you will give me a warship by 0600 hours tomorrow.
context: See?\Oh, my!\And another one.\Bastard!\Minmay!\What's the meaning of this?!\You know who these two are, yes? Kaifun and Minmay?\If you value their lives, you will give me a warship by 0600 hours tomorrow. response:	What?
context: Oh, my!\And another one.\Bastard!\Minmay!\What's the meaning of this?!\You know who these two are, yes? Kaifun and Minmay?\If you value their lives, you will give me a warship by 0600 hours tomorrow.\What? response:	We can't do that!
context: And another one.\Bastard!\Minmay!\What's the meaning of this?!\You know who these two are, yes? Kaifun and Minmay?\If you value their lives, you will give me a warship by 0600 hours tomorrow.\What?\We can't do that! response:	You can't? Then by six AM tomorrow, these two will be goners!
context: Bastard!\Minmay!\What's the meaning of this?!\You know who these two are, yes? Kaifun and Minmay?\If you value their lives, you will give me a warship by 0600 hours tomorrow.\What?\We can't do that!\You can't? Then by six AM tomorrow, these two will be goners! response:	Scared ya, didn't I? Serves you right!
context: Minmay!\What's the meaning of this?!\You know who these two are, yes? Kaifun and Minmay?\If you value their lives, you will give me a warship by 0600 hours tomorrow.\What?\We can't do that!\You can't? Then by six AM tomorrow, these two will be goners!\Scared ya, didn't I? Serves you right! response:	No! You can't give these people a...
context: What's the meaning of this?!\You know who these two are, yes? Kaifun and Minmay?\If you value their lives, you will give me a warship by 0600 hours tomorrow.\What?\We can't do that!\You can't? Then by six AM tomorrow, these two will be goners!\Scared ya, didn't I? Serves you right!\No! You can't give these people a... response:	Oh, be quiet.
context: You know who these two are, yes? Kaifun and Minmay?\If you value their lives, you will give me a warship by 0600 hours tomorrow.\What?\We can't do that!\You can't? Then by six AM tomorrow, these two will be goners!\Scared ya, didn't I? Serves you right!\No! You can't give these people a...\Oh, be quiet. response:	If that ship is worth handing over to them, then...
context: If you value their lives, you will give me a warship by 0600 hours tomorrow.\What?\We can't do that!\You can't? Then by six AM tomorrow, these two will be goners!\Scared ya, didn't I? Serves you right!\No! You can't give these people a...\Oh, be quiet.\If that ship is worth handing over to them, then... response:	just destroy it!
context: What?\We can't do that!\You can't? Then by six AM tomorrow, these two will be goners!\Scared ya, didn't I? Serves you right!\No! You can't give these people a...\Oh, be quiet.\If that ship is worth handing over to them, then...\just destroy it! response:	Kaifun!
context: We can't do that!\You can't? Then by six AM tomorrow, these two will be goners!\Scared ya, didn't I? Serves you right!\No! You can't give these people a...\Oh, be quiet.\If that ship is worth handing over to them, then...\just destroy it!\Kaifun! response:	Well, you can do what he says or what I say, it's up to you.
context: You can't? Then by six AM tomorrow, these two will be goners!\Scared ya, didn't I? Serves you right!\No! You can't give these people a...\Oh, be quiet.\If that ship is worth handing over to them, then...\just destroy it!\Kaifun!\Well, you can do what he says or what I say, it's up to you. response:	Give us a little time.
context: Scared ya, didn't I? Serves you right!\No! You can't give these people a...\Oh, be quiet.\If that ship is worth handing over to them, then...\just destroy it!\Kaifun!\Well, you can do what he says or what I say, it's up to you.\Give us a little time. response:	Fine.
context: No! You can't give these people a...\Oh, be quiet.\If that ship is worth handing over to them, then...\just destroy it!\Kaifun!\Well, you can do what he says or what I say, it's up to you.\Give us a little time.\Fine. response:	Boss, don't forget.
context: Oh, be quiet.\If that ship is worth handing over to them, then...\just destroy it!\Kaifun!\Well, you can do what he says or what I say, it's up to you.\Give us a little time.\Fine.\Boss, don't forget. response:	Oh, and make sure it comes fully equipped, okay?
context: If that ship is worth handing over to them, then...\just destroy it!\Kaifun!\Well, you can do what he says or what I say, it's up to you.\Give us a little time.\Fine.\Boss, don't forget.\Oh, and make sure it comes fully equipped, okay? response:	How could this have happened?
context: just destroy it!\Kaifun!\Well, you can do what he says or what I say, it's up to you.\Give us a little time.\Fine.\Boss, don't forget.\Oh, and make sure it comes fully equipped, okay?\How could this have happened? response:	You're amazin', Boss!
context: Kaifun!\Well, you can do what he says or what I say, it's up to you.\Give us a little time.\Fine.\Boss, don't forget.\Oh, and make sure it comes fully equipped, okay?\How could this have happened?\You're amazin', Boss! response:	Taking these two prisoner and trading'em for a warship!
context: Well, you can do what he says or what I say, it's up to you.\Give us a little time.\Fine.\Boss, don't forget.\Oh, and make sure it comes fully equipped, okay?\How could this have happened?\You're amazin', Boss!\Taking these two prisoner and trading'em for a warship! response:	No, I just learned how to do things the Earth way.
context: Give us a little time.\Fine.\Boss, don't forget.\Oh, and make sure it comes fully equipped, okay?\How could this have happened?\You're amazin', Boss!\Taking these two prisoner and trading'em for a warship!\No, I just learned how to do things the Earth way. response:	Well, it's up to the military now.
context: Fine.\Boss, don't forget.\Oh, and make sure it comes fully equipped, okay?\How could this have happened?\You're amazin', Boss!\Taking these two prisoner and trading'em for a warship!\No, I just learned how to do things the Earth way.\Well, it's up to the military now. response:	This is all part of the plan, but I really can't stand waiting.
context: Boss, don't forget.\Oh, and make sure it comes fully equipped, okay?\How could this have happened?\You're amazin', Boss!\Taking these two prisoner and trading'em for a warship!\No, I just learned how to do things the Earth way.\Well, it's up to the military now.\This is all part of the plan, but I really can't stand waiting. response:	I want to see war and chaos!
context: Oh, and make sure it comes fully equipped, okay?\How could this have happened?\You're amazin', Boss!\Taking these two prisoner and trading'em for a warship!\No, I just learned how to do things the Earth way.\Well, it's up to the military now.\This is all part of the plan, but I really can't stand waiting.\I want to see war and chaos! response:	I want some stimulation!
context: How could this have happened?\You're amazin', Boss!\Taking these two prisoner and trading'em for a warship!\No, I just learned how to do things the Earth way.\Well, it's up to the military now.\This is all part of the plan, but I really can't stand waiting.\I want to see war and chaos!\I want some stimulation! response:	Maybe in the meantime, you can be my toy.
context: You're amazin', Boss!\Taking these two prisoner and trading'em for a warship!\No, I just learned how to do things the Earth way.\Well, it's up to the military now.\This is all part of the plan, but I really can't stand waiting.\I want to see war and chaos!\I want some stimulation!\Maybe in the meantime, you can be my toy. response:	Time drifts away
context: Taking these two prisoner and trading'em for a warship!\No, I just learned how to do things the Earth way.\Well, it's up to the military now.\This is all part of the plan, but I really can't stand waiting.\I want to see war and chaos!\I want some stimulation!\Maybe in the meantime, you can be my toy.\Time drifts away response:	love drifts away
context: No, I just learned how to do things the Earth way.\Well, it's up to the military now.\This is all part of the plan, but I really can't stand waiting.\I want to see war and chaos!\I want some stimulation!\Maybe in the meantime, you can be my toy.\Time drifts away\love drifts away response:	Standing before me, a sad look on your face
context: Well, it's up to the military now.\This is all part of the plan, but I really can't stand waiting.\I want to see war and chaos!\I want some stimulation!\Maybe in the meantime, you can be my toy.\Time drifts away\love drifts away\Standing before me, a sad look on your face response:	I know you're going off to war
context: This is all part of the plan, but I really can't stand waiting.\I want to see war and chaos!\I want some stimulation!\Maybe in the meantime, you can be my toy.\Time drifts away\love drifts away\Standing before me, a sad look on your face\I know you're going off to war response:	All the men, toge...
context: I want to see war and chaos!\I want some stimulation!\Maybe in the meantime, you can be my toy.\Time drifts away\love drifts away\Standing before me, a sad look on your face\I know you're going off to war\All the men, toge... response:	Is that what you thought I'd do?
context: I want some stimulation!\Maybe in the meantime, you can be my toy.\Time drifts away\love drifts away\Standing before me, a sad look on your face\I know you're going off to war\All the men, toge...\Is that what you thought I'd do? response:	We're not so unsophisticated that you can fool us like that anymore!
context: Maybe in the meantime, you can be my toy.\Time drifts away\love drifts away\Standing before me, a sad look on your face\I know you're going off to war\All the men, toge...\Is that what you thought I'd do?\We're not so unsophisticated that you can fool us like that anymore! response:	Unsophisticated? Did I hear that right?
context: Time drifts away\love drifts away\Standing before me, a sad look on your face\I know you're going off to war\All the men, toge...\Is that what you thought I'd do?\We're not so unsophisticated that you can fool us like that anymore!\Unsophisticated? Did I hear that right? response:	Don't laugh!
context: love drifts away\Standing before me, a sad look on your face\I know you're going off to war\All the men, toge...\Is that what you thought I'd do?\We're not so unsophisticated that you can fool us like that anymore!\Unsophisticated? Did I hear that right?\Don't laugh! response:	You surprised us with your songs
context: Standing before me, a sad look on your face\I know you're going off to war\All the men, toge...\Is that what you thought I'd do?\We're not so unsophisticated that you can fool us like that anymore!\Unsophisticated? Did I hear that right?\Don't laugh!\You surprised us with your songs response:	but that was back before we knew the first thing about culture!
context: I know you're going off to war\All the men, toge...\Is that what you thought I'd do?\We're not so unsophisticated that you can fool us like that anymore!\Unsophisticated? Did I hear that right?\Don't laugh!\You surprised us with your songs\but that was back before we knew the first thing about culture! response:	Surprised? That was all it was?
context: All the men, toge...\Is that what you thought I'd do?\We're not so unsophisticated that you can fool us like that anymore!\Unsophisticated? Did I hear that right?\Don't laugh!\You surprised us with your songs\but that was back before we knew the first thing about culture!\Surprised? That was all it was? response:	That's right. Did you really think your songs have the power to move people?
context: Is that what you thought I'd do?\We're not so unsophisticated that you can fool us like that anymore!\Unsophisticated? Did I hear that right?\Don't laugh!\You surprised us with your songs\but that was back before we knew the first thing about culture!\Surprised? That was all it was?\That's right. Did you really think your songs have the power to move people? response:	We'd just never heard one before, that's all.
context: We're not so unsophisticated that you can fool us like that anymore!\Unsophisticated? Did I hear that right?\Don't laugh!\You surprised us with your songs\but that was back before we knew the first thing about culture!\Surprised? That was all it was?\That's right. Did you really think your songs have the power to move people?\We'd just never heard one before, that's all. response:	But those idiots got themselves all riled up about culture.
context: Unsophisticated? Did I hear that right?\Don't laugh!\You surprised us with your songs\but that was back before we knew the first thing about culture!\Surprised? That was all it was?\That's right. Did you really think your songs have the power to move people?\We'd just never heard one before, that's all.\But those idiots got themselves all riled up about culture. response:	You turned them into a bunch of cowards!
context: Don't laugh!\You surprised us with your songs\but that was back before we knew the first thing about culture!\Surprised? That was all it was?\That's right. Did you really think your songs have the power to move people?\We'd just never heard one before, that's all.\But those idiots got themselves all riled up about culture.\You turned them into a bunch of cowards! response:	The hostage! The hostage!
context: You surprised us with your songs\but that was back before we knew the first thing about culture!\Surprised? That was all it was?\That's right. Did you really think your songs have the power to move people?\We'd just never heard one before, that's all.\But those idiots got themselves all riled up about culture.\You turned them into a bunch of cowards!\The hostage! The hostage! response:	Oops, you're right.
context: but that was back before we knew the first thing about culture!\Surprised? That was all it was?\That's right. Did you really think your songs have the power to move people?\We'd just never heard one before, that's all.\But those idiots got themselves all riled up about culture.\You turned them into a bunch of cowards!\The hostage! The hostage!\Oops, you're right. response:	She isn't dead, is she? I forgot she was our valuable hostage.
context: Surprised? That was all it was?\That's right. Did you really think your songs have the power to move people?\We'd just never heard one before, that's all.\But those idiots got themselves all riled up about culture.\You turned them into a bunch of cowards!\The hostage! The hostage!\Oops, you're right.\She isn't dead, is she? I forgot she was our valuable hostage. response:	Hey, Lap'Lamiz. Cut that out.
context: That's right. Did you really think your songs have the power to move people?\We'd just never heard one before, that's all.\But those idiots got themselves all riled up about culture.\You turned them into a bunch of cowards!\The hostage! The hostage!\Oops, you're right.\She isn't dead, is she? I forgot she was our valuable hostage.\Hey, Lap'Lamiz. Cut that out. response:	Fine, but just a little more...
context: We'd just never heard one before, that's all.\But those idiots got themselves all riled up about culture.\You turned them into a bunch of cowards!\The hostage! The hostage!\Oops, you're right.\She isn't dead, is she? I forgot she was our valuable hostage.\Hey, Lap'Lamiz. Cut that out.\Fine, but just a little more... response:	Whoopsy!
context: But those idiots got themselves all riled up about culture.\You turned them into a bunch of cowards!\The hostage! The hostage!\Oops, you're right.\She isn't dead, is she? I forgot she was our valuable hostage.\Hey, Lap'Lamiz. Cut that out.\Fine, but just a little more...\Whoopsy! response:	Stop it!
context: You turned them into a bunch of cowards!\The hostage! The hostage!\Oops, you're right.\She isn't dead, is she? I forgot she was our valuable hostage.\Hey, Lap'Lamiz. Cut that out.\Fine, but just a little more...\Whoopsy!\Stop it! response:	Such a cultured game, wouldn't you say?
context: The hostage! The hostage!\Oops, you're right.\She isn't dead, is she? I forgot she was our valuable hostage.\Hey, Lap'Lamiz. Cut that out.\Fine, but just a little more...\Whoopsy!\Stop it!\Such a cultured game, wouldn't you say? response:	Sir!
context: Oops, you're right.\She isn't dead, is she? I forgot she was our valuable hostage.\Hey, Lap'Lamiz. Cut that out.\Fine, but just a little more...\Whoopsy!\Stop it!\Such a cultured game, wouldn't you say?\Sir! response:	Yes, Brigadier General Motokov?
context: She isn't dead, is she? I forgot she was our valuable hostage.\Hey, Lap'Lamiz. Cut that out.\Fine, but just a little more...\Whoopsy!\Stop it!\Such a cultured game, wouldn't you say?\Sir!\Yes, Brigadier General Motokov? response:	The Zentradi have never taken hostages and demanded anything like this before.
context: Hey, Lap'Lamiz. Cut that out.\Fine, but just a little more...\Whoopsy!\Stop it!\Such a cultured game, wouldn't you say?\Sir!\Yes, Brigadier General Motokov?\The Zentradi have never taken hostages and demanded anything like this before. response:	I see. We humans have influenced them once again, eh?
context: Fine, but just a little more...\Whoopsy!\Stop it!\Such a cultured game, wouldn't you say?\Sir!\Yes, Brigadier General Motokov?\The Zentradi have never taken hostages and demanded anything like this before.\I see. We humans have influenced them once again, eh? response:	Giving those people a battleship is completely unacceptable!
