context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: Morita-san, you haven't taken a bath in a few days again, have you?\If you're going to wear my clothes, please at least take a bath.\I don't want to. I mean, the bathhouse is expensive.\That's why I built you one that you can use for free right here!\I don't want to use that thing!\Sign: Former location of the washing machine\It'll make me freeze to death. It's in the middle of winter, you know!\And everyone outside can see you! response:	And why the heck does it look intentionally dilapidated?
context: If you're going to wear my clothes, please at least take a bath.\I don't want to. I mean, the bathhouse is expensive.\That's why I built you one that you can use for free right here!\I don't want to use that thing!\Sign: Former location of the washing machine\It'll make me freeze to death. It's in the middle of winter, you know!\And everyone outside can see you!\And why the heck does it look intentionally dilapidated? response:	Don't you work for a construction company?
context: I don't want to. I mean, the bathhouse is expensive.\That's why I built you one that you can use for free right here!\I don't want to use that thing!\Sign: Former location of the washing machine\It'll make me freeze to death. It's in the middle of winter, you know!\And everyone outside can see you!\And why the heck does it look intentionally dilapidated?\Don't you work for a construction company? response:	You should've been able to make something better!
context: That's why I built you one that you can use for free right here!\I don't want to use that thing!\Sign: Former location of the washing machine\It'll make me freeze to death. It's in the middle of winter, you know!\And everyone outside can see you!\And why the heck does it look intentionally dilapidated?\Don't you work for a construction company?\You should've been able to make something better! response:	What are you talking about? I do the designs. The designs!
context: I don't want to use that thing!\Sign: Former location of the washing machine\It'll make me freeze to death. It's in the middle of winter, you know!\And everyone outside can see you!\And why the heck does it look intentionally dilapidated?\Don't you work for a construction company?\You should've been able to make something better!\What are you talking about? I do the designs. The designs! response:	It was designed to be like an open-air bath among the palm trees.
context: Sign: Former location of the washing machine\It'll make me freeze to death. It's in the middle of winter, you know!\And everyone outside can see you!\And why the heck does it look intentionally dilapidated?\Don't you work for a construction company?\You should've been able to make something better!\What are you talking about? I do the designs. The designs!\It was designed to be like an open-air bath among the palm trees. response:	Don't you get it? Sheesh.
context: It'll make me freeze to death. It's in the middle of winter, you know!\And everyone outside can see you!\And why the heck does it look intentionally dilapidated?\Don't you work for a construction company?\You should've been able to make something better!\What are you talking about? I do the designs. The designs!\It was designed to be like an open-air bath among the palm trees.\Don't you get it? Sheesh. response:	Then why don't you use it yourself?
context: And everyone outside can see you!\And why the heck does it look intentionally dilapidated?\Don't you work for a construction company?\You should've been able to make something better!\What are you talking about? I do the designs. The designs!\It was designed to be like an open-air bath among the palm trees.\Don't you get it? Sheesh.\Then why don't you use it yourself? response:	Well...
context: And why the heck does it look intentionally dilapidated?\Don't you work for a construction company?\You should've been able to make something better!\What are you talking about? I do the designs. The designs!\It was designed to be like an open-air bath among the palm trees.\Don't you get it? Sheesh.\Then why don't you use it yourself?\Well... response:	I can use the shower room at work.
context: Don't you work for a construction company?\You should've been able to make something better!\What are you talking about? I do the designs. The designs!\It was designed to be like an open-air bath among the palm trees.\Don't you get it? Sheesh.\Then why don't you use it yourself?\Well...\I can use the shower room at work. response:	So it is on purpose!
context: You should've been able to make something better!\What are you talking about? I do the designs. The designs!\It was designed to be like an open-air bath among the palm trees.\Don't you get it? Sheesh.\Then why don't you use it yourself?\Well...\I can use the shower room at work.\So it is on purpose! response:	What's on purpose?!
context: What are you talking about? I do the designs. The designs!\It was designed to be like an open-air bath among the palm trees.\Don't you get it? Sheesh.\Then why don't you use it yourself?\Well...\I can use the shower room at work.\So it is on purpose!\What's on purpose?! response:	I sacrificed a day off to make that for you!
context: It was designed to be like an open-air bath among the palm trees.\Don't you get it? Sheesh.\Then why don't you use it yourself?\Well...\I can use the shower room at work.\So it is on purpose!\What's on purpose?!\I sacrificed a day off to make that for you! response:	And on top of that, for free!
context: Don't you get it? Sheesh.\Then why don't you use it yourself?\Well...\I can use the shower room at work.\So it is on purpose!\What's on purpose?!\I sacrificed a day off to make that for you!\And on top of that, for free! response:	But you didn't need to go out of your way to wind together twigs that you picked up at the park to make it!
context: Then why don't you use it yourself?\Well...\I can use the shower room at work.\So it is on purpose!\What's on purpose?!\I sacrificed a day off to make that for you!\And on top of that, for free!\But you didn't need to go out of your way to wind together twigs that you picked up at the park to make it! response:	Oh, shut up!
context: Well...\I can use the shower room at work.\So it is on purpose!\What's on purpose?!\I sacrificed a day off to make that for you!\And on top of that, for free!\But you didn't need to go out of your way to wind together twigs that you picked up at the park to make it!\Oh, shut up! response:	Honestly!
context: I can use the shower room at work.\So it is on purpose!\What's on purpose?!\I sacrificed a day off to make that for you!\And on top of that, for free!\But you didn't need to go out of your way to wind together twigs that you picked up at the park to make it!\Oh, shut up!\Honestly! response:	Why are you two so lively in the morning?
context: So it is on purpose!\What's on purpose?!\I sacrificed a day off to make that for you!\And on top of that, for free!\But you didn't need to go out of your way to wind together twigs that you picked up at the park to make it!\Oh, shut up!\Honestly!\Why are you two so lively in the morning? response:	Mayama-san, you're going to be late for work.
context: What's on purpose?!\I sacrificed a day off to make that for you!\And on top of that, for free!\But you didn't need to go out of your way to wind together twigs that you picked up at the park to make it!\Oh, shut up!\Honestly!\Why are you two so lively in the morning?\Mayama-san, you're going to be late for work. response:	Yamada-san!
context: I sacrificed a day off to make that for you!\And on top of that, for free!\But you didn't need to go out of your way to wind together twigs that you picked up at the park to make it!\Oh, shut up!\Honestly!\Why are you two so lively in the morning?\Mayama-san, you're going to be late for work.\Yamada-san! response:	Yo.
context: And on top of that, for free!\But you didn't need to go out of your way to wind together twigs that you picked up at the park to make it!\Oh, shut up!\Honestly!\Why are you two so lively in the morning?\Mayama-san, you're going to be late for work.\Yamada-san!\Yo. response:	Takemoto-kun...
context: But you didn't need to go out of your way to wind together twigs that you picked up at the park to make it!\Oh, shut up!\Honestly!\Why are you two so lively in the morning?\Mayama-san, you're going to be late for work.\Yamada-san!\Yo.\Takemoto-kun... response:	Hey, Morita-san, that's one of Mayama's shirts again, isn't it?
context: Oh, shut up!\Honestly!\Why are you two so lively in the morning?\Mayama-san, you're going to be late for work.\Yamada-san!\Yo.\Takemoto-kun...\Hey, Morita-san, that's one of Mayama's shirts again, isn't it? response:	Wow, how did you know?
context: Honestly!\Why are you two so lively in the morning?\Mayama-san, you're going to be late for work.\Yamada-san!\Yo.\Takemoto-kun...\Hey, Morita-san, that's one of Mayama's shirts again, isn't it?\Wow, how did you know? response:	You know about every one of Mayama's shirts? Amazing.
context: Why are you two so lively in the morning?\Mayama-san, you're going to be late for work.\Yamada-san!\Yo.\Takemoto-kun...\Hey, Morita-san, that's one of Mayama's shirts again, isn't it?\Wow, how did you know?\You know about every one of Mayama's shirts? Amazing. response:	That's... er...
context: Mayama-san, you're going to be late for work.\Yamada-san!\Yo.\Takemoto-kun...\Hey, Morita-san, that's one of Mayama's shirts again, isn't it?\Wow, how did you know?\You know about every one of Mayama's shirts? Amazing.\That's... er... response:	But his clothing drawer is so nice.
context: Yamada-san!\Yo.\Takemoto-kun...\Hey, Morita-san, that's one of Mayama's shirts again, isn't it?\Wow, how did you know?\You know about every one of Mayama's shirts? Amazing.\That's... er...\But his clothing drawer is so nice. response:	It's neatly packed with clean clothes.
context: Yo.\Takemoto-kun...\Hey, Morita-san, that's one of Mayama's shirts again, isn't it?\Wow, how did you know?\You know about every one of Mayama's shirts? Amazing.\That's... er...\But his clothing drawer is so nice.\It's neatly packed with clean clothes. response:	Mayama is a neat freak, so...
context: Takemoto-kun...\Hey, Morita-san, that's one of Mayama's shirts again, isn't it?\Wow, how did you know?\You know about every one of Mayama's shirts? Amazing.\That's... er...\But his clothing drawer is so nice.\It's neatly packed with clean clothes.\Mayama is a neat freak, so... response:	Oh, yeah. I'm also wearing Mayama's underwear. Want to see?
context: Hey, Morita-san, that's one of Mayama's shirts again, isn't it?\Wow, how did you know?\You know about every one of Mayama's shirts? Amazing.\That's... er...\But his clothing drawer is so nice.\It's neatly packed with clean clothes.\Mayama is a neat freak, so...\Oh, yeah. I'm also wearing Mayama's underwear. Want to see? response:	Y-You don't need to show me!
context: Wow, how did you know?\You know about every one of Mayama's shirts? Amazing.\That's... er...\But his clothing drawer is so nice.\It's neatly packed with clean clothes.\Mayama is a neat freak, so...\Oh, yeah. I'm also wearing Mayama's underwear. Want to see?\Y-You don't need to show me! response:	Mo-Morita-san! Morita-san, get a hold of yourself!
context: You know about every one of Mayama's shirts? Amazing.\That's... er...\But his clothing drawer is so nice.\It's neatly packed with clean clothes.\Mayama is a neat freak, so...\Oh, yeah. I'm also wearing Mayama's underwear. Want to see?\Y-You don't need to show me!\Mo-Morita-san! Morita-san, get a hold of yourself! response:	I'm moved! Wow, it's been a while!
context: That's... er...\But his clothing drawer is so nice.\It's neatly packed with clean clothes.\Mayama is a neat freak, so...\Oh, yeah. I'm also wearing Mayama's underwear. Want to see?\Y-You don't need to show me!\Mo-Morita-san! Morita-san, get a hold of yourself!\I'm moved! Wow, it's been a while! response:	There's a big river beyond the field of flowers.
context: But his clothing drawer is so nice.\It's neatly packed with clean clothes.\Mayama is a neat freak, so...\Oh, yeah. I'm also wearing Mayama's underwear. Want to see?\Y-You don't need to show me!\Mo-Morita-san! Morita-san, get a hold of yourself!\I'm moved! Wow, it's been a while!\There's a big river beyond the field of flowers. response:	Like I said, you can't cross it!
context: It's neatly packed with clean clothes.\Mayama is a neat freak, so...\Oh, yeah. I'm also wearing Mayama's underwear. Want to see?\Y-You don't need to show me!\Mo-Morita-san! Morita-san, get a hold of yourself!\I'm moved! Wow, it's been a while!\There's a big river beyond the field of flowers.\Like I said, you can't cross it! response:	I wonder if Mayama is all right...
context: Mayama is a neat freak, so...\Oh, yeah. I'm also wearing Mayama's underwear. Want to see?\Y-You don't need to show me!\Mo-Morita-san! Morita-san, get a hold of yourself!\I'm moved! Wow, it's been a while!\There's a big river beyond the field of flowers.\Like I said, you can't cross it!\I wonder if Mayama is all right... response:	Morita-san constantly haunts Mayama's room whether it's summer or winter...
context: Oh, yeah. I'm also wearing Mayama's underwear. Want to see?\Y-You don't need to show me!\Mo-Morita-san! Morita-san, get a hold of yourself!\I'm moved! Wow, it's been a while!\There's a big river beyond the field of flowers.\Like I said, you can't cross it!\I wonder if Mayama is all right...\Morita-san constantly haunts Mayama's room whether it's summer or winter... response:	No matter how hard he works, perhaps his pay gets sucked up by Morita-san...
context: Y-You don't need to show me!\Mo-Morita-san! Morita-san, get a hold of yourself!\I'm moved! Wow, it's been a while!\There's a big river beyond the field of flowers.\Like I said, you can't cross it!\I wonder if Mayama is all right...\Morita-san constantly haunts Mayama's room whether it's summer or winter...\No matter how hard he works, perhaps his pay gets sucked up by Morita-san... response:	Bring more sake!
context: Mo-Morita-san! Morita-san, get a hold of yourself!\I'm moved! Wow, it's been a while!\There's a big river beyond the field of flowers.\Like I said, you can't cross it!\I wonder if Mayama is all right...\Morita-san constantly haunts Mayama's room whether it's summer or winter...\No matter how hard he works, perhaps his pay gets sucked up by Morita-san...\Bring more sake! response:	I wonder if he hid his bankbook and seal properly...
context: I'm moved! Wow, it's been a while!\There's a big river beyond the field of flowers.\Like I said, you can't cross it!\I wonder if Mayama is all right...\Morita-san constantly haunts Mayama's room whether it's summer or winter...\No matter how hard he works, perhaps his pay gets sucked up by Morita-san...\Bring more sake!\I wonder if he hid his bankbook and seal properly... response:	Note: in Japan, a personal seal is used instead of a signature in official documents.
context: There's a big river beyond the field of flowers.\Like I said, you can't cross it!\I wonder if Mayama is all right...\Morita-san constantly haunts Mayama's room whether it's summer or winter...\No matter how hard he works, perhaps his pay gets sucked up by Morita-san...\Bring more sake!\I wonder if he hid his bankbook and seal properly...\Note: in Japan, a personal seal is used instead of a signature in official documents. response:	Ah, but I can't suspect other people so casually!
context: Like I said, you can't cross it!\I wonder if Mayama is all right...\Morita-san constantly haunts Mayama's room whether it's summer or winter...\No matter how hard he works, perhaps his pay gets sucked up by Morita-san...\Bring more sake!\I wonder if he hid his bankbook and seal properly...\Note: in Japan, a personal seal is used instead of a signature in official documents.\Ah, but I can't suspect other people so casually! response:	You already are.
context: I wonder if Mayama is all right...\Morita-san constantly haunts Mayama's room whether it's summer or winter...\No matter how hard he works, perhaps his pay gets sucked up by Morita-san...\Bring more sake!\I wonder if he hid his bankbook and seal properly...\Note: in Japan, a personal seal is used instead of a signature in official documents.\Ah, but I can't suspect other people so casually!\You already are. response:	Your thoughts are all leaking out.
context: Morita-san constantly haunts Mayama's room whether it's summer or winter...\No matter how hard he works, perhaps his pay gets sucked up by Morita-san...\Bring more sake!\I wonder if he hid his bankbook and seal properly...\Note: in Japan, a personal seal is used instead of a signature in official documents.\Ah, but I can't suspect other people so casually!\You already are.\Your thoughts are all leaking out. response:	Get a grip, Ayumi!
