context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: If you were to liken me to a house, I wonder what I'd look like...\I hope I look like that one...\I want to become something like that.\My, how lovely.\You've outdone yourself again, Yamada-san.\What a toughie...\Maybe we should go with the milk white?\But the ash gray is hard to pass up... response:	Yeah...
context: I hope I look like that one...\I want to become something like that.\My, how lovely.\You've outdone yourself again, Yamada-san.\What a toughie...\Maybe we should go with the milk white?\But the ash gray is hard to pass up...\Yeah... response:	Miwako-san, it's a text message for you.
context: I want to become something like that.\My, how lovely.\You've outdone yourself again, Yamada-san.\What a toughie...\Maybe we should go with the milk white?\But the ash gray is hard to pass up...\Yeah...\Miwako-san, it's a text message for you. response:	Oh, it's from Nomiya.
context: My, how lovely.\You've outdone yourself again, Yamada-san.\What a toughie...\Maybe we should go with the milk white?\But the ash gray is hard to pass up...\Yeah...\Miwako-san, it's a text message for you.\Oh, it's from Nomiya. response:	Nomiya
context: You've outdone yourself again, Yamada-san.\What a toughie...\Maybe we should go with the milk white?\But the ash gray is hard to pass up...\Yeah...\Miwako-san, it's a text message for you.\Oh, it's from Nomiya.\Nomiya response:	I still haven't seen the dunes. Luigi sucks. He just abandoned all his work!
context: What a toughie...\Maybe we should go with the milk white?\But the ash gray is hard to pass up...\Yeah...\Miwako-san, it's a text message for you.\Oh, it's from Nomiya.\Nomiya\I still haven't seen the dunes. Luigi sucks. He just abandoned all his work! response:	Looks like he's struggling.
context: Maybe we should go with the milk white?\But the ash gray is hard to pass up...\Yeah...\Miwako-san, it's a text message for you.\Oh, it's from Nomiya.\Nomiya\I still haven't seen the dunes. Luigi sucks. He just abandoned all his work!\Looks like he's struggling. response:	Yamada-san, please send him a message to encourage him, too.
context: But the ash gray is hard to pass up...\Yeah...\Miwako-san, it's a text message for you.\Oh, it's from Nomiya.\Nomiya\I still haven't seen the dunes. Luigi sucks. He just abandoned all his work!\Looks like he's struggling.\Yamada-san, please send him a message to encourage him, too. response:	Oh, but I don't have a cell phone...
context: Yeah...\Miwako-san, it's a text message for you.\Oh, it's from Nomiya.\Nomiya\I still haven't seen the dunes. Luigi sucks. He just abandoned all his work!\Looks like he's struggling.\Yamada-san, please send him a message to encourage him, too.\Oh, but I don't have a cell phone... response:	That's right, you don't have one...
context: Miwako-san, it's a text message for you.\Oh, it's from Nomiya.\Nomiya\I still haven't seen the dunes. Luigi sucks. He just abandoned all his work!\Looks like he's struggling.\Yamada-san, please send him a message to encourage him, too.\Oh, but I don't have a cell phone...\That's right, you don't have one... response:	Then I'll send one for you.
context: Oh, it's from Nomiya.\Nomiya\I still haven't seen the dunes. Luigi sucks. He just abandoned all his work!\Looks like he's struggling.\Yamada-san, please send him a message to encourage him, too.\Oh, but I don't have a cell phone...\That's right, you don't have one...\Then I'll send one for you. response:	Okay, go ahead.
context: Nomiya\I still haven't seen the dunes. Luigi sucks. He just abandoned all his work!\Looks like he's struggling.\Yamada-san, please send him a message to encourage him, too.\Oh, but I don't have a cell phone...\That's right, you don't have one...\Then I'll send one for you.\Okay, go ahead. response:	Oh, okay...
context: I still haven't seen the dunes. Luigi sucks. He just abandoned all his work!\Looks like he's struggling.\Yamada-san, please send him a message to encourage him, too.\Oh, but I don't have a cell phone...\That's right, you don't have one...\Then I'll send one for you.\Okay, go ahead.\Oh, okay... response:	U-Um...
context: Looks like he's struggling.\Yamada-san, please send him a message to encourage him, too.\Oh, but I don't have a cell phone...\That's right, you don't have one...\Then I'll send one for you.\Okay, go ahead.\Oh, okay...\U-Um... response:	I'm sure it's tough, but please watch your health and do your best with your job in Tottori.
context: Yamada-san, please send him a message to encourage him, too.\Oh, but I don't have a cell phone...\That's right, you don't have one...\Then I'll send one for you.\Okay, go ahead.\Oh, okay...\U-Um...\I'm sure it's tough, but please watch your health and do your best with your job in Tottori. response:	What? That's so dull.
context: Oh, but I don't have a cell phone...\That's right, you don't have one...\Then I'll send one for you.\Okay, go ahead.\Oh, okay...\U-Um...\I'm sure it's tough, but please watch your health and do your best with your job in Tottori.\What? That's so dull. response:	Isn't there something you want to say to him?
context: That's right, you don't have one...\Then I'll send one for you.\Okay, go ahead.\Oh, okay...\U-Um...\I'm sure it's tough, but please watch your health and do your best with your job in Tottori.\What? That's so dull.\Isn't there something you want to say to him? response:	Like about how he went to Tottori without telling you anything?
context: Then I'll send one for you.\Okay, go ahead.\Oh, okay...\U-Um...\I'm sure it's tough, but please watch your health and do your best with your job in Tottori.\What? That's so dull.\Isn't there something you want to say to him?\Like about how he went to Tottori without telling you anything? response:	Well, that's true. If he's going to be gone in Tottori for half a year, he should've just told me when I saw him the other day...
context: Okay, go ahead.\Oh, okay...\U-Um...\I'm sure it's tough, but please watch your health and do your best with your job in Tottori.\What? That's so dull.\Isn't there something you want to say to him?\Like about how he went to Tottori without telling you anything?\Well, that's true. If he's going to be gone in Tottori for half a year, he should've just told me when I saw him the other day... response:	And... Ah! Miwako-san, you don't need to type all that!
context: Oh, okay...\U-Um...\I'm sure it's tough, but please watch your health and do your best with your job in Tottori.\What? That's so dull.\Isn't there something you want to say to him?\Like about how he went to Tottori without telling you anything?\Well, that's true. If he's going to be gone in Tottori for half a year, he should've just told me when I saw him the other day...\And... Ah! Miwako-san, you don't need to type all that! response:	Whoa... Miwako-san, you're too fast. hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhI can't keep up...
context: U-Um...\I'm sure it's tough, but please watch your health and do your best with your job in Tottori.\What? That's so dull.\Isn't there something you want to say to him?\Like about how he went to Tottori without telling you anything?\Well, that's true. If he's going to be gone in Tottori for half a year, he should've just told me when I saw him the other day...\And... Ah! Miwako-san, you don't need to type all that!\Whoa... Miwako-san, you're too fast. hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhI can't keep up... response:	You don't need to type all that, got it.
context: I'm sure it's tough, but please watch your health and do your best with your job in Tottori.\What? That's so dull.\Isn't there something you want to say to him?\Like about how he went to Tottori without telling you anything?\Well, that's true. If he's going to be gone in Tottori for half a year, he should've just told me when I saw him the other day...\And... Ah! Miwako-san, you don't need to type all that!\Whoa... Miwako-san, you're too fast. hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhI can't keep up...\You don't need to type all that, got it. response:	What does the message say?
context: What? That's so dull.\Isn't there something you want to say to him?\Like about how he went to Tottori without telling you anything?\Well, that's true. If he's going to be gone in Tottori for half a year, he should've just told me when I saw him the other day...\And... Ah! Miwako-san, you don't need to type all that!\Whoa... Miwako-san, you're too fast. hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhI can't keep up...\You don't need to type all that, got it.\What does the message say? response:	Oh, it's nothing.
context: Isn't there something you want to say to him?\Like about how he went to Tottori without telling you anything?\Well, that's true. If he's going to be gone in Tottori for half a year, he should've just told me when I saw him the other day...\And... Ah! Miwako-san, you don't need to type all that!\Whoa... Miwako-san, you're too fast. hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhI can't keep up...\You don't need to type all that, got it.\What does the message say?\Oh, it's nothing. response:	Huh?
context: Like about how he went to Tottori without telling you anything?\Well, that's true. If he's going to be gone in Tottori for half a year, he should've just told me when I saw him the other day...\And... Ah! Miwako-san, you don't need to type all that!\Whoa... Miwako-san, you're too fast. hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhI can't keep up...\You don't need to type all that, got it.\What does the message say?\Oh, it's nothing.\Huh? response:	What is it? Nomiya, your ears are red!
context: Well, that's true. If he's going to be gone in Tottori for half a year, he should've just told me when I saw him the other day...\And... Ah! Miwako-san, you don't need to type all that!\Whoa... Miwako-san, you're too fast. hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhI can't keep up...\You don't need to type all that, got it.\What does the message say?\Oh, it's nothing.\Huh?\What is it? Nomiya, your ears are red! response:	What are you doing feeling pressured over a kid? You're so immature.
context: And... Ah! Miwako-san, you don't need to type all that!\Whoa... Miwako-san, you're too fast. hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhI can't keep up...\You don't need to type all that, got it.\What does the message say?\Oh, it's nothing.\Huh?\What is it? Nomiya, your ears are red!\What are you doing feeling pressured over a kid? You're so immature. response:	But it looks like there might be a chance for you.
context: Whoa... Miwako-san, you're too fast. hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhI can't keep up...\You don't need to type all that, got it.\What does the message say?\Oh, it's nothing.\Huh?\What is it? Nomiya, your ears are red!\What are you doing feeling pressured over a kid? You're so immature.\But it looks like there might be a chance for you. response:	I'm glad for you.
context: You don't need to type all that, got it.\What does the message say?\Oh, it's nothing.\Huh?\What is it? Nomiya, your ears are red!\What are you doing feeling pressured over a kid? You're so immature.\But it looks like there might be a chance for you.\I'm glad for you. response:	From Miwako.
context: What does the message say?\Oh, it's nothing.\Huh?\What is it? Nomiya, your ears are red!\What are you doing feeling pressured over a kid? You're so immature.\But it looks like there might be a chance for you.\I'm glad for you.\From Miwako. response:	What is it, seriously?
context: Oh, it's nothing.\Huh?\What is it? Nomiya, your ears are red!\What are you doing feeling pressured over a kid? You're so immature.\But it looks like there might be a chance for you.\I'm glad for you.\From Miwako.\What is it, seriously? response:	INBOX
context: Huh?\What is it? Nomiya, your ears are red!\What are you doing feeling pressured over a kid? You're so immature.\But it looks like there might be a chance for you.\I'm glad for you.\From Miwako.\What is it, seriously?\INBOX response:	MIWAKO
context: What is it? Nomiya, your ears are red!\What are you doing feeling pressured over a kid? You're so immature.\But it looks like there might be a chance for you.\I'm glad for you.\From Miwako.\What is it, seriously?\INBOX\MIWAKO response:	Really now... she's a terrifying person.
context: What are you doing feeling pressured over a kid? You're so immature.\But it looks like there might be a chance for you.\I'm glad for you.\From Miwako.\What is it, seriously?\INBOX\MIWAKO\Really now... she's a terrifying person. response:	I heard that you didn't submit a piece to the Marine Light Exhibit or the Four Seasons Exhibit?
context: But it looks like there might be a chance for you.\I'm glad for you.\From Miwako.\What is it, seriously?\INBOX\MIWAKO\Really now... she's a terrifying person.\I heard that you didn't submit a piece to the Marine Light Exhibit or the Four Seasons Exhibit? response:	You could've become the youngest person to win an award.
context: I'm glad for you.\From Miwako.\What is it, seriously?\INBOX\MIWAKO\Really now... she's a terrifying person.\I heard that you didn't submit a piece to the Marine Light Exhibit or the Four Seasons Exhibit?\You could've become the youngest person to win an award. response:	What's the point if you don't do it now?
context: From Miwako.\What is it, seriously?\INBOX\MIWAKO\Really now... she's a terrifying person.\I heard that you didn't submit a piece to the Marine Light Exhibit or the Four Seasons Exhibit?\You could've become the youngest person to win an award.\What's the point if you don't do it now? response:	You've been invited to study at an art school in Italy, but I hear that you're going back to the countryside after graduation?
context: What is it, seriously?\INBOX\MIWAKO\Really now... she's a terrifying person.\I heard that you didn't submit a piece to the Marine Light Exhibit or the Four Seasons Exhibit?\You could've become the youngest person to win an award.\What's the point if you don't do it now?\You've been invited to study at an art school in Italy, but I hear that you're going back to the countryside after graduation? response:	Art isn't so easy that you can improve your skills out in the countryside.
context: INBOX\MIWAKO\Really now... she's a terrifying person.\I heard that you didn't submit a piece to the Marine Light Exhibit or the Four Seasons Exhibit?\You could've become the youngest person to win an award.\What's the point if you don't do it now?\You've been invited to study at an art school in Italy, but I hear that you're going back to the countryside after graduation?\Art isn't so easy that you can improve your skills out in the countryside. response:	I don't understand.
context: MIWAKO\Really now... she's a terrifying person.\I heard that you didn't submit a piece to the Marine Light Exhibit or the Four Seasons Exhibit?\You could've become the youngest person to win an award.\What's the point if you don't do it now?\You've been invited to study at an art school in Italy, but I hear that you're going back to the countryside after graduation?\Art isn't so easy that you can improve your skills out in the countryside.\I don't understand. response:	You have the ability to make anything possible, if you just gave it a try. So why?!
