context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: And you've always eaten it obediently, haven't you?\I respect you so much!\But Hanamoto-sensei is so cool.\It's been four months already, hasn't it?\Mongolia, huh? That's amazing.\It's like a man's dream adventure.\I wonder if Shuu-chan is eating well...\What if he lost weight because he doesn't like the food over there? response:	No, I'm sure he's eating fine.
context: I respect you so much!\But Hanamoto-sensei is so cool.\It's been four months already, hasn't it?\Mongolia, huh? That's amazing.\It's like a man's dream adventure.\I wonder if Shuu-chan is eating well...\What if he lost weight because he doesn't like the food over there?\No, I'm sure he's eating fine. response:	He might have actually gained weight.
context: But Hanamoto-sensei is so cool.\It's been four months already, hasn't it?\Mongolia, huh? That's amazing.\It's like a man's dream adventure.\I wonder if Shuu-chan is eating well...\What if he lost weight because he doesn't like the food over there?\No, I'm sure he's eating fine.\He might have actually gained weight. response:	Senpai! Don't say that!
context: It's been four months already, hasn't it?\Mongolia, huh? That's amazing.\It's like a man's dream adventure.\I wonder if Shuu-chan is eating well...\What if he lost weight because he doesn't like the food over there?\No, I'm sure he's eating fine.\He might have actually gained weight.\Senpai! Don't say that! response:	I'm sure Sensei is doing his best, so you'll have to work just as hard, Hagu-chan.
context: Mongolia, huh? That's amazing.\It's like a man's dream adventure.\I wonder if Shuu-chan is eating well...\What if he lost weight because he doesn't like the food over there?\No, I'm sure he's eating fine.\He might have actually gained weight.\Senpai! Don't say that!\I'm sure Sensei is doing his best, so you'll have to work just as hard, Hagu-chan. response:	The school festival is coming up soon.
context: It's like a man's dream adventure.\I wonder if Shuu-chan is eating well...\What if he lost weight because he doesn't like the food over there?\No, I'm sure he's eating fine.\He might have actually gained weight.\Senpai! Don't say that!\I'm sure Sensei is doing his best, so you'll have to work just as hard, Hagu-chan.\The school festival is coming up soon. response:	We need to send him pictures of your work.
context: I wonder if Shuu-chan is eating well...\What if he lost weight because he doesn't like the food over there?\No, I'm sure he's eating fine.\He might have actually gained weight.\Senpai! Don't say that!\I'm sure Sensei is doing his best, so you'll have to work just as hard, Hagu-chan.\The school festival is coming up soon.\We need to send him pictures of your work. response:	Yeah. I'll do my best.
context: What if he lost weight because he doesn't like the food over there?\No, I'm sure he's eating fine.\He might have actually gained weight.\Senpai! Don't say that!\I'm sure Sensei is doing his best, so you'll have to work just as hard, Hagu-chan.\The school festival is coming up soon.\We need to send him pictures of your work.\Yeah. I'll do my best. response:	The school festival, huh?
context: No, I'm sure he's eating fine.\He might have actually gained weight.\Senpai! Don't say that!\I'm sure Sensei is doing his best, so you'll have to work just as hard, Hagu-chan.\The school festival is coming up soon.\We need to send him pictures of your work.\Yeah. I'll do my best.\The school festival, huh? response:	It'll never stand out if you don't make something large.
context: He might have actually gained weight.\Senpai! Don't say that!\I'm sure Sensei is doing his best, so you'll have to work just as hard, Hagu-chan.\The school festival is coming up soon.\We need to send him pictures of your work.\Yeah. I'll do my best.\The school festival, huh?\It'll never stand out if you don't make something large. response:	What should I do?
context: Senpai! Don't say that!\I'm sure Sensei is doing his best, so you'll have to work just as hard, Hagu-chan.\The school festival is coming up soon.\We need to send him pictures of your work.\Yeah. I'll do my best.\The school festival, huh?\It'll never stand out if you don't make something large.\What should I do? response:	I still need to finish three more blueprints and two models.
context: I'm sure Sensei is doing his best, so you'll have to work just as hard, Hagu-chan.\The school festival is coming up soon.\We need to send him pictures of your work.\Yeah. I'll do my best.\The school festival, huh?\It'll never stand out if you don't make something large.\What should I do?\I still need to finish three more blueprints and two models. response:	Suffer all you want.
context: The school festival is coming up soon.\We need to send him pictures of your work.\Yeah. I'll do my best.\The school festival, huh?\It'll never stand out if you don't make something large.\What should I do?\I still need to finish three more blueprints and two models.\Suffer all you want. response:	Sheesh. You're becoming all lax because you've graduated!
context: We need to send him pictures of your work.\Yeah. I'll do my best.\The school festival, huh?\It'll never stand out if you don't make something large.\What should I do?\I still need to finish three more blueprints and two models.\Suffer all you want.\Sheesh. You're becoming all lax because you've graduated! response:	May I have some more?
context: Yeah. I'll do my best.\The school festival, huh?\It'll never stand out if you don't make something large.\What should I do?\I still need to finish three more blueprints and two models.\Suffer all you want.\Sheesh. You're becoming all lax because you've graduated!\May I have some more? response:	You ate it all, Morita-san?!
context: The school festival, huh?\It'll never stand out if you don't make something large.\What should I do?\I still need to finish three more blueprints and two models.\Suffer all you want.\Sheesh. You're becoming all lax because you've graduated!\May I have some more?\You ate it all, Morita-san?! response:	And he's asking for seconds?!
context: It'll never stand out if you don't make something large.\What should I do?\I still need to finish three more blueprints and two models.\Suffer all you want.\Sheesh. You're becoming all lax because you've graduated!\May I have some more?\You ate it all, Morita-san?!\And he's asking for seconds?! response:	Morita-san, you have the heart of a hero!
context: What should I do?\I still need to finish three more blueprints and two models.\Suffer all you want.\Sheesh. You're becoming all lax because you've graduated!\May I have some more?\You ate it all, Morita-san?!\And he's asking for seconds?!\Morita-san, you have the heart of a hero! response:	Hey, do seventh graders need to attend the school festival, too?
context: I still need to finish three more blueprints and two models.\Suffer all you want.\Sheesh. You're becoming all lax because you've graduated!\May I have some more?\You ate it all, Morita-san?!\And he's asking for seconds?!\Morita-san, you have the heart of a hero!\Hey, do seventh graders need to attend the school festival, too? response:	Of course!
context: Suffer all you want.\Sheesh. You're becoming all lax because you've graduated!\May I have some more?\You ate it all, Morita-san?!\And he's asking for seconds?!\Morita-san, you have the heart of a hero!\Hey, do seventh graders need to attend the school festival, too?\Of course! response:	What else should I make?
context: Sheesh. You're becoming all lax because you've graduated!\May I have some more?\You ate it all, Morita-san?!\And he's asking for seconds?!\Morita-san, you have the heart of a hero!\Hey, do seventh graders need to attend the school festival, too?\Of course!\What else should I make? response:	Ha... Hagu!
context: May I have some more?\You ate it all, Morita-san?!\And he's asking for seconds?!\Morita-san, you have the heart of a hero!\Hey, do seventh graders need to attend the school festival, too?\Of course!\What else should I make?\Ha... Hagu! response:	What's wrong with this man?
context: You ate it all, Morita-san?!\And he's asking for seconds?!\Morita-san, you have the heart of a hero!\Hey, do seventh graders need to attend the school festival, too?\Of course!\What else should I make?\Ha... Hagu!\What's wrong with this man? response:	He's been crying for two weeks straight.
context: And he's asking for seconds?!\Morita-san, you have the heart of a hero!\Hey, do seventh graders need to attend the school festival, too?\Of course!\What else should I make?\Ha... Hagu!\What's wrong with this man?\He's been crying for two weeks straight. response:	Is he sick?
context: Morita-san, you have the heart of a hero!\Hey, do seventh graders need to attend the school festival, too?\Of course!\What else should I make?\Ha... Hagu!\What's wrong with this man?\He's been crying for two weeks straight.\Is he sick? response:	In a way, yes.
context: Hey, do seventh graders need to attend the school festival, too?\Of course!\What else should I make?\Ha... Hagu!\What's wrong with this man?\He's been crying for two weeks straight.\Is he sick?\In a way, yes. response:	Hanamoto, I was an idiot for bringing you along.
context: Of course!\What else should I make?\Ha... Hagu!\What's wrong with this man?\He's been crying for two weeks straight.\Is he sick?\In a way, yes.\Hanamoto, I was an idiot for bringing you along. response:	Hagu!
context: What else should I make?\Ha... Hagu!\What's wrong with this man?\He's been crying for two weeks straight.\Is he sick?\In a way, yes.\Hanamoto, I was an idiot for bringing you along.\Hagu! response:	By the way, why did we gather tonight?
context: Ha... Hagu!\What's wrong with this man?\He's been crying for two weeks straight.\Is he sick?\In a way, yes.\Hanamoto, I was an idiot for bringing you along.\Hagu!\By the way, why did we gather tonight? response:	It wasn't a party to show off our cooking skills?
context: What's wrong with this man?\He's been crying for two weeks straight.\Is he sick?\In a way, yes.\Hanamoto, I was an idiot for bringing you along.\Hagu!\By the way, why did we gather tonight?\It wasn't a party to show off our cooking skills? response:	Was it Health-Sports Day?
context: He's been crying for two weeks straight.\Is he sick?\In a way, yes.\Hanamoto, I was an idiot for bringing you along.\Hagu!\By the way, why did we gather tonight?\It wasn't a party to show off our cooking skills?\Was it Health-Sports Day? response:	Health-Sports Day: an official holiday in Japan (second Monday of October).
context: Is he sick?\In a way, yes.\Hanamoto, I was an idiot for bringing you along.\Hagu!\By the way, why did we gather tonight?\It wasn't a party to show off our cooking skills?\Was it Health-Sports Day?\Health-Sports Day: an official holiday in Japan (second Monday of October). response:	It's my birthday.
context: In a way, yes.\Hanamoto, I was an idiot for bringing you along.\Hagu!\By the way, why did we gather tonight?\It wasn't a party to show off our cooking skills?\Was it Health-Sports Day?\Health-Sports Day: an official holiday in Japan (second Monday of October).\It's my birthday. response:	Get a hold of yourself! Want some Pump-Mint?
context: Hanamoto, I was an idiot for bringing you along.\Hagu!\By the way, why did we gather tonight?\It wasn't a party to show off our cooking skills?\Was it Health-Sports Day?\Health-Sports Day: an official holiday in Japan (second Monday of October).\It's my birthday.\Get a hold of yourself! Want some Pump-Mint? response:	Hey!
context: Hagu!\By the way, why did we gather tonight?\It wasn't a party to show off our cooking skills?\Was it Health-Sports Day?\Health-Sports Day: an official holiday in Japan (second Monday of October).\It's my birthday.\Get a hold of yourself! Want some Pump-Mint?\Hey! response:	It's okay.
context: By the way, why did we gather tonight?\It wasn't a party to show off our cooking skills?\Was it Health-Sports Day?\Health-Sports Day: an official holiday in Japan (second Monday of October).\It's my birthday.\Get a hold of yourself! Want some Pump-Mint?\Hey!\It's okay. response:	I'm used to things like this already.
context: It wasn't a party to show off our cooking skills?\Was it Health-Sports Day?\Health-Sports Day: an official holiday in Japan (second Monday of October).\It's my birthday.\Get a hold of yourself! Want some Pump-Mint?\Hey!\It's okay.\I'm used to things like this already. response:	Well then, shall I reveal my special menu?
context: Was it Health-Sports Day?\Health-Sports Day: an official holiday in Japan (second Monday of October).\It's my birthday.\Get a hold of yourself! Want some Pump-Mint?\Hey!\It's okay.\I'm used to things like this already.\Well then, shall I reveal my special menu? response:	Though I don't have the ingredients...
context: Health-Sports Day: an official holiday in Japan (second Monday of October).\It's my birthday.\Get a hold of yourself! Want some Pump-Mint?\Hey!\It's okay.\I'm used to things like this already.\Well then, shall I reveal my special menu?\Though I don't have the ingredients... response:	I-I'll go buy us a cake!
context: It's my birthday.\Get a hold of yourself! Want some Pump-Mint?\Hey!\It's okay.\I'm used to things like this already.\Well then, shall I reveal my special menu?\Though I don't have the ingredients...\I-I'll go buy us a cake! response:	I already have a present!
context: Get a hold of yourself! Want some Pump-Mint?\Hey!\It's okay.\I'm used to things like this already.\Well then, shall I reveal my special menu?\Though I don't have the ingredients...\I-I'll go buy us a cake!\I already have a present! response:	Why are you going into my room?!
context: Hey!\It's okay.\I'm used to things like this already.\Well then, shall I reveal my special menu?\Though I don't have the ingredients...\I-I'll go buy us a cake!\I already have a present!\Why are you going into my room?! response:	Here, Takemoto-kun. It's a present for you!
context: It's okay.\I'm used to things like this already.\Well then, shall I reveal my special menu?\Though I don't have the ingredients...\I-I'll go buy us a cake!\I already have a present!\Why are you going into my room?!\Here, Takemoto-kun. It's a present for you! response:	10 minutes later
context: I'm used to things like this already.\Well then, shall I reveal my special menu?\Though I don't have the ingredients...\I-I'll go buy us a cake!\I already have a present!\Why are you going into my room?!\Here, Takemoto-kun. It's a present for you!\10 minutes later response:	My paints!
context: Well then, shall I reveal my special menu?\Though I don't have the ingredients...\I-I'll go buy us a cake!\I already have a present!\Why are you going into my room?!\Here, Takemoto-kun. It's a present for you!\10 minutes later\My paints! response:	And what in the world is this?
context: Though I don't have the ingredients...\I-I'll go buy us a cake!\I already have a present!\Why are you going into my room?!\Here, Takemoto-kun. It's a present for you!\10 minutes later\My paints!\And what in the world is this? response:	The game of Twister...
context: I-I'll go buy us a cake!\I already have a present!\Why are you going into my room?!\Here, Takemoto-kun. It's a present for you!\10 minutes later\My paints!\And what in the world is this?\The game of Twister... response:	I think.
context: I already have a present!\Why are you going into my room?!\Here, Takemoto-kun. It's a present for you!\10 minutes later\My paints!\And what in the world is this?\The game of Twister...\I think. response:	What's that?
context: Why are you going into my room?!\Here, Takemoto-kun. It's a present for you!\10 minutes later\My paints!\And what in the world is this?\The game of Twister...\I think.\What's that? response:	Oh yeah, there was something like that, wasn't there?
context: Here, Takemoto-kun. It's a present for you!\10 minutes later\My paints!\And what in the world is this?\The game of Twister...\I think.\What's that?\Oh yeah, there was something like that, wasn't there? response:	Was the game of Twister like this?
context: 10 minutes later\My paints!\And what in the world is this?\The game of Twister...\I think.\What's that?\Oh yeah, there was something like that, wasn't there?\Was the game of Twister like this? response:	I'm sorry, Takemoto!
