context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: But a strong flow of mana caused powerful currents,\making it impossible for anyone to go in.\The only time the mana would weaken was in a week, on the night of the full moon.\Yami ordered Noelle to master a water spell that would allow them\to move through the water by then.\Asta and a mysterious girl named Kahono encouraged Noelle\when she was unable to control her powers.\The rest of the Black Bulls also joined in. response:	And then...
context: making it impossible for anyone to go in.\The only time the mana would weaken was in a week, on the night of the full moon.\Yami ordered Noelle to master a water spell that would allow them\to move through the water by then.\Asta and a mysterious girl named Kahono encouraged Noelle\when she was unable to control her powers.\The rest of the Black Bulls also joined in.\And then... response:	They all acknowledged me and gave me a mission.
context: The only time the mana would weaken was in a week, on the night of the full moon.\Yami ordered Noelle to master a water spell that would allow them\to move through the water by then.\Asta and a mysterious girl named Kahono encouraged Noelle\when she was unable to control her powers.\The rest of the Black Bulls also joined in.\And then...\They all acknowledged me and gave me a mission. response:	I want to help them!
context: Yami ordered Noelle to master a water spell that would allow them\to move through the water by then.\Asta and a mysterious girl named Kahono encouraged Noelle\when she was unable to control her powers.\The rest of the Black Bulls also joined in.\And then...\They all acknowledged me and gave me a mission.\I want to help them! response:	Water Creation Magic: Sea Dragon's Cradle!
context: to move through the water by then.\Asta and a mysterious girl named Kahono encouraged Noelle\when she was unable to control her powers.\The rest of the Black Bulls also joined in.\And then...\They all acknowledged me and gave me a mission.\I want to help them!\Water Creation Magic: Sea Dragon's Cradle! response:	All right!
context: Asta and a mysterious girl named Kahono encouraged Noelle\when she was unable to control her powers.\The rest of the Black Bulls also joined in.\And then...\They all acknowledged me and gave me a mission.\I want to help them!\Water Creation Magic: Sea Dragon's Cradle!\All right! response:	The Sea Dragon's Cradle...
context: when she was unable to control her powers.\The rest of the Black Bulls also joined in.\And then...\They all acknowledged me and gave me a mission.\I want to help them!\Water Creation Magic: Sea Dragon's Cradle!\All right!\The Sea Dragon's Cradle... response:	Kahono! I did it
context: The rest of the Black Bulls also joined in.\And then...\They all acknowledged me and gave me a mission.\I want to help them!\Water Creation Magic: Sea Dragon's Cradle!\All right!\The Sea Dragon's Cradle...\Kahono! I did it response:	Huh? Kahono?
context: And then...\They all acknowledged me and gave me a mission.\I want to help them!\Water Creation Magic: Sea Dragon's Cradle!\All right!\The Sea Dragon's Cradle...\Kahono! I did it\Huh? Kahono? response:	You've got some great friends!
context: They all acknowledged me and gave me a mission.\I want to help them!\Water Creation Magic: Sea Dragon's Cradle!\All right!\The Sea Dragon's Cradle...\Kahono! I did it\Huh? Kahono?\You've got some great friends! response:	They're the ones who should be cheering for you in the end!
context: I want to help them!\Water Creation Magic: Sea Dragon's Cradle!\All right!\The Sea Dragon's Cradle...\Kahono! I did it\Huh? Kahono?\You've got some great friends!\They're the ones who should be cheering for you in the end! response:	Good for you!
context: Water Creation Magic: Sea Dragon's Cradle!\All right!\The Sea Dragon's Cradle...\Kahono! I did it\Huh? Kahono?\You've got some great friends!\They're the ones who should be cheering for you in the end!\Good for you! response:	Well, I'll be waiting for you, Noelle!
context: All right!\The Sea Dragon's Cradle...\Kahono! I did it\Huh? Kahono?\You've got some great friends!\They're the ones who should be cheering for you in the end!\Good for you!\Well, I'll be waiting for you, Noelle! response:	Inside the temple! Okay?
context: The Sea Dragon's Cradle...\Kahono! I did it\Huh? Kahono?\You've got some great friends!\They're the ones who should be cheering for you in the end!\Good for you!\Well, I'll be waiting for you, Noelle!\Inside the temple! Okay? response:	The Underwater Temple
context: Kahono! I did it\Huh? Kahono?\You've got some great friends!\They're the ones who should be cheering for you in the end!\Good for you!\Well, I'll be waiting for you, Noelle!\Inside the temple! Okay?\The Underwater Temple response:	Tonight's finally the night of the full moon.
context: Huh? Kahono?\You've got some great friends!\They're the ones who should be cheering for you in the end!\Good for you!\Well, I'll be waiting for you, Noelle!\Inside the temple! Okay?\The Underwater Temple\Tonight's finally the night of the full moon. response:	The mana deep within these waters will weaken,
context: You've got some great friends!\They're the ones who should be cheering for you in the end!\Good for you!\Well, I'll be waiting for you, Noelle!\Inside the temple! Okay?\The Underwater Temple\Tonight's finally the night of the full moon.\The mana deep within these waters will weaken, response:	so it's the only day we'll be able to reach the Underwater Temple.
context: They're the ones who should be cheering for you in the end!\Good for you!\Well, I'll be waiting for you, Noelle!\Inside the temple! Okay?\The Underwater Temple\Tonight's finally the night of the full moon.\The mana deep within these waters will weaken,\so it's the only day we'll be able to reach the Underwater Temple. response:	You guys better be ready.
context: Good for you!\Well, I'll be waiting for you, Noelle!\Inside the temple! Okay?\The Underwater Temple\Tonight's finally the night of the full moon.\The mana deep within these waters will weaken,\so it's the only day we'll be able to reach the Underwater Temple.\You guys better be ready. response:	Just you wait, Underwater Temple!
context: Well, I'll be waiting for you, Noelle!\Inside the temple! Okay?\The Underwater Temple\Tonight's finally the night of the full moon.\The mana deep within these waters will weaken,\so it's the only day we'll be able to reach the Underwater Temple.\You guys better be ready.\Just you wait, Underwater Temple! response:	Just you wait, magic stone!
context: Inside the temple! Okay?\The Underwater Temple\Tonight's finally the night of the full moon.\The mana deep within these waters will weaken,\so it's the only day we'll be able to reach the Underwater Temple.\You guys better be ready.\Just you wait, Underwater Temple!\Just you wait, magic stone! response:	Just you wait, unidentified seafood!
context: The Underwater Temple\Tonight's finally the night of the full moon.\The mana deep within these waters will weaken,\so it's the only day we'll be able to reach the Underwater Temple.\You guys better be ready.\Just you wait, Underwater Temple!\Just you wait, magic stone!\Just you wait, unidentified seafood! response:	I wonder if they'll have something rare that I haven't tried yet.
context: Tonight's finally the night of the full moon.\The mana deep within these waters will weaken,\so it's the only day we'll be able to reach the Underwater Temple.\You guys better be ready.\Just you wait, Underwater Temple!\Just you wait, magic stone!\Just you wait, unidentified seafood!\I wonder if they'll have something rare that I haven't tried yet. response:	I wonder who I'll be able to fight. I can't wait!
context: The mana deep within these waters will weaken,\so it's the only day we'll be able to reach the Underwater Temple.\You guys better be ready.\Just you wait, Underwater Temple!\Just you wait, magic stone!\Just you wait, unidentified seafood!\I wonder if they'll have something rare that I haven't tried yet.\I wonder who I'll be able to fight. I can't wait! response:	Let's hurry up and go!
context: so it's the only day we'll be able to reach the Underwater Temple.\You guys better be ready.\Just you wait, Underwater Temple!\Just you wait, magic stone!\Just you wait, unidentified seafood!\I wonder if they'll have something rare that I haven't tried yet.\I wonder who I'll be able to fight. I can't wait!\Let's hurry up and go! response:	The sooner we go, the sooner we can go home, and the sooner I can see Marie.
context: You guys better be ready.\Just you wait, Underwater Temple!\Just you wait, magic stone!\Just you wait, unidentified seafood!\I wonder if they'll have something rare that I haven't tried yet.\I wonder who I'll be able to fight. I can't wait!\Let's hurry up and go!\The sooner we go, the sooner we can go home, and the sooner I can see Marie. response:	And I can get back to flirting!
context: Just you wait, Underwater Temple!\Just you wait, magic stone!\Just you wait, unidentified seafood!\I wonder if they'll have something rare that I haven't tried yet.\I wonder who I'll be able to fight. I can't wait!\Let's hurry up and go!\The sooner we go, the sooner we can go home, and the sooner I can see Marie.\And I can get back to flirting! response:	Looks like you're all set.
context: Just you wait, magic stone!\Just you wait, unidentified seafood!\I wonder if they'll have something rare that I haven't tried yet.\I wonder who I'll be able to fight. I can't wait!\Let's hurry up and go!\The sooner we go, the sooner we can go home, and the sooner I can see Marie.\And I can get back to flirting!\Looks like you're all set. response:	We're counting on you, Noelle.
context: Just you wait, unidentified seafood!\I wonder if they'll have something rare that I haven't tried yet.\I wonder who I'll be able to fight. I can't wait!\Let's hurry up and go!\The sooner we go, the sooner we can go home, and the sooner I can see Marie.\And I can get back to flirting!\Looks like you're all set.\We're counting on you, Noelle. response:	R-Right...
context: I wonder if they'll have something rare that I haven't tried yet.\I wonder who I'll be able to fight. I can't wait!\Let's hurry up and go!\The sooner we go, the sooner we can go home, and the sooner I can see Marie.\And I can get back to flirting!\Looks like you're all set.\We're counting on you, Noelle.\R-Right... response:	Are you nervous?
context: I wonder who I'll be able to fight. I can't wait!\Let's hurry up and go!\The sooner we go, the sooner we can go home, and the sooner I can see Marie.\And I can get back to flirting!\Looks like you're all set.\We're counting on you, Noelle.\R-Right...\Are you nervous? response:	H-Huh? I-I-I'm not nervous at all!
context: Let's hurry up and go!\The sooner we go, the sooner we can go home, and the sooner I can see Marie.\And I can get back to flirting!\Looks like you're all set.\We're counting on you, Noelle.\R-Right...\Are you nervous?\H-Huh? I-I-I'm not nervous at all! response:	Everything went great yesterday.
context: The sooner we go, the sooner we can go home, and the sooner I can see Marie.\And I can get back to flirting!\Looks like you're all set.\We're counting on you, Noelle.\R-Right...\Are you nervous?\H-Huh? I-I-I'm not nervous at all!\Everything went great yesterday. response:	Aw, you're so stiff.
context: And I can get back to flirting!\Looks like you're all set.\We're counting on you, Noelle.\R-Right...\Are you nervous?\H-Huh? I-I-I'm not nervous at all!\Everything went great yesterday.\Aw, you're so stiff. response:	Wanna drink this so you can relax?
context: Looks like you're all set.\We're counting on you, Noelle.\R-Right...\Are you nervous?\H-Huh? I-I-I'm not nervous at all!\Everything went great yesterday.\Aw, you're so stiff.\Wanna drink this so you can relax? response:	Why would you offer her a drink, you lush?!
context: We're counting on you, Noelle.\R-Right...\Are you nervous?\H-Huh? I-I-I'm not nervous at all!\Everything went great yesterday.\Aw, you're so stiff.\Wanna drink this so you can relax?\Why would you offer her a drink, you lush?! response:	Our lives are at stake here!
context: R-Right...\Are you nervous?\H-Huh? I-I-I'm not nervous at all!\Everything went great yesterday.\Aw, you're so stiff.\Wanna drink this so you can relax?\Why would you offer her a drink, you lush?!\Our lives are at stake here! response:	Well, if she's feeling pressured,
context: Are you nervous?\H-Huh? I-I-I'm not nervous at all!\Everything went great yesterday.\Aw, you're so stiff.\Wanna drink this so you can relax?\Why would you offer her a drink, you lush?!\Our lives are at stake here!\Well, if she's feeling pressured, response:	it might not work out, no matter how good she is.
context: H-Huh? I-I-I'm not nervous at all!\Everything went great yesterday.\Aw, you're so stiff.\Wanna drink this so you can relax?\Why would you offer her a drink, you lush?!\Our lives are at stake here!\Well, if she's feeling pressured,\it might not work out, no matter how good she is. response:	Noelle, just take it easy.
context: Everything went great yesterday.\Aw, you're so stiff.\Wanna drink this so you can relax?\Why would you offer her a drink, you lush?!\Our lives are at stake here!\Well, if she's feeling pressured,\it might not work out, no matter how good she is.\Noelle, just take it easy. response:	But if you mess it up, I'll kill you.
context: Aw, you're so stiff.\Wanna drink this so you can relax?\Why would you offer her a drink, you lush?!\Our lives are at stake here!\Well, if she's feeling pressured,\it might not work out, no matter how good she is.\Noelle, just take it easy.\But if you mess it up, I'll kill you. response:	The pressure's so intense!
context: Wanna drink this so you can relax?\Why would you offer her a drink, you lush?!\Our lives are at stake here!\Well, if she's feeling pressured,\it might not work out, no matter how good she is.\Noelle, just take it easy.\But if you mess it up, I'll kill you.\The pressure's so intense! response:	Honestly, what's with you people?
context: Why would you offer her a drink, you lush?!\Our lives are at stake here!\Well, if she's feeling pressured,\it might not work out, no matter how good she is.\Noelle, just take it easy.\But if you mess it up, I'll kill you.\The pressure's so intense!\Honestly, what's with you people? response:	I feel stupid for even being nervous in the first place.
context: Our lives are at stake here!\Well, if she's feeling pressured,\it might not work out, no matter how good she is.\Noelle, just take it easy.\But if you mess it up, I'll kill you.\The pressure's so intense!\Honestly, what's with you people?\I feel stupid for even being nervous in the first place. response:	I mean, none of these guys
context: Well, if she's feeling pressured,\it might not work out, no matter how good she is.\Noelle, just take it easy.\But if you mess it up, I'll kill you.\The pressure's so intense!\Honestly, what's with you people?\I feel stupid for even being nervous in the first place.\I mean, none of these guys response:	believe for a second that my magic will fail.
context: it might not work out, no matter how good she is.\Noelle, just take it easy.\But if you mess it up, I'll kill you.\The pressure's so intense!\Honestly, what's with you people?\I feel stupid for even being nervous in the first place.\I mean, none of these guys\believe for a second that my magic will fail. response:	Okay, here we go.
context: Noelle, just take it easy.\But if you mess it up, I'll kill you.\The pressure's so intense!\Honestly, what's with you people?\I feel stupid for even being nervous in the first place.\I mean, none of these guys\believe for a second that my magic will fail.\Okay, here we go. response:	Water Creation Magic: Sea Dragon's Cradle!
context: But if you mess it up, I'll kill you.\The pressure's so intense!\Honestly, what's with you people?\I feel stupid for even being nervous in the first place.\I mean, none of these guys\believe for a second that my magic will fail.\Okay, here we go.\Water Creation Magic: Sea Dragon's Cradle! response:	I did it! It worked!
context: The pressure's so intense!\Honestly, what's with you people?\I feel stupid for even being nervous in the first place.\I mean, none of these guys\believe for a second that my magic will fail.\Okay, here we go.\Water Creation Magic: Sea Dragon's Cradle!\I did it! It worked! response:	This is amazing, Noelle, but...
context: Honestly, what's with you people?\I feel stupid for even being nervous in the first place.\I mean, none of these guys\believe for a second that my magic will fail.\Okay, here we go.\Water Creation Magic: Sea Dragon's Cradle!\I did it! It worked!\This is amazing, Noelle, but... response:	G-Grey...
context: I feel stupid for even being nervous in the first place.\I mean, none of these guys\believe for a second that my magic will fail.\Okay, here we go.\Water Creation Magic: Sea Dragon's Cradle!\I did it! It worked!\This is amazing, Noelle, but...\G-Grey... response:	Get off me, you big tub of lard!
context: I mean, none of these guys\believe for a second that my magic will fail.\Okay, here we go.\Water Creation Magic: Sea Dragon's Cradle!\I did it! It worked!\This is amazing, Noelle, but...\G-Grey...\Get off me, you big tub of lard! response:	I think I want to kill you.
context: believe for a second that my magic will fail.\Okay, here we go.\Water Creation Magic: Sea Dragon's Cradle!\I did it! It worked!\This is amazing, Noelle, but...\G-Grey...\Get off me, you big tub of lard!\I think I want to kill you. response:	Turn into someone smaller!
context: Okay, here we go.\Water Creation Magic: Sea Dragon's Cradle!\I did it! It worked!\This is amazing, Noelle, but...\G-Grey...\Get off me, you big tub of lard!\I think I want to kill you.\Turn into someone smaller! response:	How's this, my inferiors?
context: Water Creation Magic: Sea Dragon's Cradle!\I did it! It worked!\This is amazing, Noelle, but...\G-Grey...\Get off me, you big tub of lard!\I think I want to kill you.\Turn into someone smaller!\How's this, my inferiors? response:	Now your ego's inflated!
context: I did it! It worked!\This is amazing, Noelle, but...\G-Grey...\Get off me, you big tub of lard!\I think I want to kill you.\Turn into someone smaller!\How's this, my inferiors?\Now your ego's inflated! response:	Well done, Noelle. I'm counting on you to get us to the Underwater Temple.
context: This is amazing, Noelle, but...\G-Grey...\Get off me, you big tub of lard!\I think I want to kill you.\Turn into someone smaller!\How's this, my inferiors?\Now your ego's inflated!\Well done, Noelle. I'm counting on you to get us to the Underwater Temple. response:	O-Of course. Here we go.
context: G-Grey...\Get off me, you big tub of lard!\I think I want to kill you.\Turn into someone smaller!\How's this, my inferiors?\Now your ego's inflated!\Well done, Noelle. I'm counting on you to get us to the Underwater Temple.\O-Of course. Here we go. response:	H-He praised me!
context: Get off me, you big tub of lard!\I think I want to kill you.\Turn into someone smaller!\How's this, my inferiors?\Now your ego's inflated!\Well done, Noelle. I'm counting on you to get us to the Underwater Temple.\O-Of course. Here we go.\H-He praised me! response:	This is awesome!
context: I think I want to kill you.\Turn into someone smaller!\How's this, my inferiors?\Now your ego's inflated!\Well done, Noelle. I'm counting on you to get us to the Underwater Temple.\O-Of course. Here we go.\H-He praised me!\This is awesome! response:	We're actually moving through the ocean!
context: Turn into someone smaller!\How's this, my inferiors?\Now your ego's inflated!\Well done, Noelle. I'm counting on you to get us to the Underwater Temple.\O-Of course. Here we go.\H-He praised me!\This is awesome!\We're actually moving through the ocean! response:	So many yummy-looking fish!
context: How's this, my inferiors?\Now your ego's inflated!\Well done, Noelle. I'm counting on you to get us to the Underwater Temple.\O-Of course. Here we go.\H-He praised me!\This is awesome!\We're actually moving through the ocean!\So many yummy-looking fish! response:	Look, Marie! This is what it looks like inside the ocean.
context: Now your ego's inflated!\Well done, Noelle. I'm counting on you to get us to the Underwater Temple.\O-Of course. Here we go.\H-He praised me!\This is awesome!\We're actually moving through the ocean!\So many yummy-looking fish!\Look, Marie! This is what it looks like inside the ocean. response:	Hey, get closer to the fish! Marie wants to see!
context: Well done, Noelle. I'm counting on you to get us to the Underwater Temple.\O-Of course. Here we go.\H-He praised me!\This is awesome!\We're actually moving through the ocean!\So many yummy-looking fish!\Look, Marie! This is what it looks like inside the ocean.\Hey, get closer to the fish! Marie wants to see! response:	I don't have time for that!
context: O-Of course. Here we go.\H-He praised me!\This is awesome!\We're actually moving through the ocean!\So many yummy-looking fish!\Look, Marie! This is what it looks like inside the ocean.\Hey, get closer to the fish! Marie wants to see!\I don't have time for that! response:	Marie! Marie!
context: H-He praised me!\This is awesome!\We're actually moving through the ocean!\So many yummy-looking fish!\Look, Marie! This is what it looks like inside the ocean.\Hey, get closer to the fish! Marie wants to see!\I don't have time for that!\Marie! Marie! response:	Let me see your precious face!
context: This is awesome!\We're actually moving through the ocean!\So many yummy-looking fish!\Look, Marie! This is what it looks like inside the ocean.\Hey, get closer to the fish! Marie wants to see!\I don't have time for that!\Marie! Marie!\Let me see your precious face! response:	The mana in the water's getting stronger.
context: We're actually moving through the ocean!\So many yummy-looking fish!\Look, Marie! This is what it looks like inside the ocean.\Hey, get closer to the fish! Marie wants to see!\I don't have time for that!\Marie! Marie!\Let me see your precious face!\The mana in the water's getting stronger. response:	Come back! Marie!
context: So many yummy-looking fish!\Look, Marie! This is what it looks like inside the ocean.\Hey, get closer to the fish! Marie wants to see!\I don't have time for that!\Marie! Marie!\Let me see your precious face!\The mana in the water's getting stronger.\Come back! Marie! response:	What's that?
context: Look, Marie! This is what it looks like inside the ocean.\Hey, get closer to the fish! Marie wants to see!\I don't have time for that!\Marie! Marie!\Let me see your precious face!\The mana in the water's getting stronger.\Come back! Marie!\What's that? response:	What the hell is that?!
context: Hey, get closer to the fish! Marie wants to see!\I don't have time for that!\Marie! Marie!\Let me see your precious face!\The mana in the water's getting stronger.\Come back! Marie!\What's that?\What the hell is that?! response:	Looks like the entrance to the strong magic region.
context: I don't have time for that!\Marie! Marie!\Let me see your precious face!\The mana in the water's getting stronger.\Come back! Marie!\What's that?\What the hell is that?!\Looks like the entrance to the strong magic region. response:	I-Is the mana here really weaker?
context: Marie! Marie!\Let me see your precious face!\The mana in the water's getting stronger.\Come back! Marie!\What's that?\What the hell is that?!\Looks like the entrance to the strong magic region.\I-Is the mana here really weaker? response:	The strong magic region's insane!
context: Let me see your precious face!\The mana in the water's getting stronger.\Come back! Marie!\What's that?\What the hell is that?!\Looks like the entrance to the strong magic region.\I-Is the mana here really weaker?\The strong magic region's insane! response:	Lady Noe, you'd better be able to handle this!
context: The mana in the water's getting stronger.\Come back! Marie!\What's that?\What the hell is that?!\Looks like the entrance to the strong magic region.\I-Is the mana here really weaker?\The strong magic region's insane!\Lady Noe, you'd better be able to handle this! response:	You're probably super scared, Magna, since you use fire.
context: Come back! Marie!\What's that?\What the hell is that?!\Looks like the entrance to the strong magic region.\I-Is the mana here really weaker?\The strong magic region's insane!\Lady Noe, you'd better be able to handle this!\You're probably super scared, Magna, since you use fire. response:	Wh-Wh-Who are you calling scared, you jerk?!
context: What's that?\What the hell is that?!\Looks like the entrance to the strong magic region.\I-Is the mana here really weaker?\The strong magic region's insane!\Lady Noe, you'd better be able to handle this!\You're probably super scared, Magna, since you use fire.\Wh-Wh-Who are you calling scared, you jerk?! response:	You've got this, Noelle!
context: What the hell is that?!\Looks like the entrance to the strong magic region.\I-Is the mana here really weaker?\The strong magic region's insane!\Lady Noe, you'd better be able to handle this!\You're probably super scared, Magna, since you use fire.\Wh-Wh-Who are you calling scared, you jerk?!\You've got this, Noelle! response:	You can do this, Noelle!
context: Looks like the entrance to the strong magic region.\I-Is the mana here really weaker?\The strong magic region's insane!\Lady Noe, you'd better be able to handle this!\You're probably super scared, Magna, since you use fire.\Wh-Wh-Who are you calling scared, you jerk?!\You've got this, Noelle!\You can do this, Noelle! response:	Go, go, to the strong magic region!
context: I-Is the mana here really weaker?\The strong magic region's insane!\Lady Noe, you'd better be able to handle this!\You're probably super scared, Magna, since you use fire.\Wh-Wh-Who are you calling scared, you jerk?!\You've got this, Noelle!\You can do this, Noelle!\Go, go, to the strong magic region! response:	Hey, shut up! I can't concentrate!
context: The strong magic region's insane!\Lady Noe, you'd better be able to handle this!\You're probably super scared, Magna, since you use fire.\Wh-Wh-Who are you calling scared, you jerk?!\You've got this, Noelle!\You can do this, Noelle!\Go, go, to the strong magic region!\Hey, shut up! I can't concentrate! response:	We're just barely avoiding the currents...
context: Lady Noe, you'd better be able to handle this!\You're probably super scared, Magna, since you use fire.\Wh-Wh-Who are you calling scared, you jerk?!\You've got this, Noelle!\You can do this, Noelle!\Go, go, to the strong magic region!\Hey, shut up! I can't concentrate!\We're just barely avoiding the currents... response:	It's as though the mana is cooperating with us.
context: You're probably super scared, Magna, since you use fire.\Wh-Wh-Who are you calling scared, you jerk?!\You've got this, Noelle!\You can do this, Noelle!\Go, go, to the strong magic region!\Hey, shut up! I can't concentrate!\We're just barely avoiding the currents...\It's as though the mana is cooperating with us. response:	We can do this.
context: Wh-Wh-Who are you calling scared, you jerk?!\You've got this, Noelle!\You can do this, Noelle!\Go, go, to the strong magic region!\Hey, shut up! I can't concentrate!\We're just barely avoiding the currents...\It's as though the mana is cooperating with us.\We can do this. response:	Crap. I feel sick.
context: You've got this, Noelle!\You can do this, Noelle!\Go, go, to the strong magic region!\Hey, shut up! I can't concentrate!\We're just barely avoiding the currents...\It's as though the mana is cooperating with us.\We can do this.\Crap. I feel sick. response:	I'm gonna throw up.
context: You can do this, Noelle!\Go, go, to the strong magic region!\Hey, shut up! I can't concentrate!\We're just barely avoiding the currents...\It's as though the mana is cooperating with us.\We can do this.\Crap. I feel sick.\I'm gonna throw up. response:	If you throw up in here, I'll kill you, pervy woman!
context: Go, go, to the strong magic region!\Hey, shut up! I can't concentrate!\We're just barely avoiding the currents...\It's as though the mana is cooperating with us.\We can do this.\Crap. I feel sick.\I'm gonna throw up.\If you throw up in here, I'll kill you, pervy woman! response:	The intensity is decreasing.
context: Hey, shut up! I can't concentrate!\We're just barely avoiding the currents...\It's as though the mana is cooperating with us.\We can do this.\Crap. I feel sick.\I'm gonna throw up.\If you throw up in here, I'll kill you, pervy woman!\The intensity is decreasing. response:	Whoa!
context: We're just barely avoiding the currents...\It's as though the mana is cooperating with us.\We can do this.\Crap. I feel sick.\I'm gonna throw up.\If you throw up in here, I'll kill you, pervy woman!\The intensity is decreasing.\Whoa! response:	This is awesome!
context: It's as though the mana is cooperating with us.\We can do this.\Crap. I feel sick.\I'm gonna throw up.\If you throw up in here, I'll kill you, pervy woman!\The intensity is decreasing.\Whoa!\This is awesome! response:	It's so pretty!
context: We can do this.\Crap. I feel sick.\I'm gonna throw up.\If you throw up in here, I'll kill you, pervy woman!\The intensity is decreasing.\Whoa!\This is awesome!\It's so pretty! response:	There are so many creatures I've never seen before!
context: Crap. I feel sick.\I'm gonna throw up.\If you throw up in here, I'll kill you, pervy woman!\The intensity is decreasing.\Whoa!\This is awesome!\It's so pretty!\There are so many creatures I've never seen before! response:	That fish is super shiny!
context: I'm gonna throw up.\If you throw up in here, I'll kill you, pervy woman!\The intensity is decreasing.\Whoa!\This is awesome!\It's so pretty!\There are so many creatures I've never seen before!\That fish is super shiny! response:	Isn't that glow... magic? So badass.
context: If you throw up in here, I'll kill you, pervy woman!\The intensity is decreasing.\Whoa!\This is awesome!\It's so pretty!\There are so many creatures I've never seen before!\That fish is super shiny!\Isn't that glow... magic? So badass. response:	Looks like some of the creatures evolved a bit further because of the mana.
context: The intensity is decreasing.\Whoa!\This is awesome!\It's so pretty!\There are so many creatures I've never seen before!\That fish is super shiny!\Isn't that glow... magic? So badass.\Looks like some of the creatures evolved a bit further because of the mana. response:	I wonder if it's yummy.
context: Whoa!\This is awesome!\It's so pretty!\There are so many creatures I've never seen before!\That fish is super shiny!\Isn't that glow... magic? So badass.\Looks like some of the creatures evolved a bit further because of the mana.\I wonder if it's yummy. response:	I wonder if its taste evolved a bit further, too.
context: This is awesome!\It's so pretty!\There are so many creatures I've never seen before!\That fish is super shiny!\Isn't that glow... magic? So badass.\Looks like some of the creatures evolved a bit further because of the mana.\I wonder if it's yummy.\I wonder if its taste evolved a bit further, too. response:	We're gonna go catch it real quick!
context: It's so pretty!\There are so many creatures I've never seen before!\That fish is super shiny!\Isn't that glow... magic? So badass.\Looks like some of the creatures evolved a bit further because of the mana.\I wonder if it's yummy.\I wonder if its taste evolved a bit further, too.\We're gonna go catch it real quick! response:	You idiots!
context: There are so many creatures I've never seen before!\That fish is super shiny!\Isn't that glow... magic? So badass.\Looks like some of the creatures evolved a bit further because of the mana.\I wonder if it's yummy.\I wonder if its taste evolved a bit further, too.\We're gonna go catch it real quick!\You idiots! response:	Do you two want to drown?!
