context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: The other members of the Black Bulls headed out to find a cure for his arms.\Noelle and Finral also visited a certain man to gain some clues.\I'm coming in!\Oh, hey. I just got out of the bath\The man that Noelle and Finral came to see is named Fanzell Kruger.\Who is this man, and what's his relationship with Asta?\To find out, we must look back in time to five months ago.\5 Months Ago response:	A Village Out in the Boonies, Hage
context: Noelle and Finral also visited a certain man to gain some clues.\I'm coming in!\Oh, hey. I just got out of the bath\The man that Noelle and Finral came to see is named Fanzell Kruger.\Who is this man, and what's his relationship with Asta?\To find out, we must look back in time to five months ago.\5 Months Ago\A Village Out in the Boonies, Hage response:	This story takes place just shortly before Asta and Yuno
context: I'm coming in!\Oh, hey. I just got out of the bath\The man that Noelle and Finral came to see is named Fanzell Kruger.\Who is this man, and what's his relationship with Asta?\To find out, we must look back in time to five months ago.\5 Months Ago\A Village Out in the Boonies, Hage\This story takes place just shortly before Asta and Yuno response:	departed for the royal capital to take the Magic Knights Entrance Exam
context: Oh, hey. I just got out of the bath\The man that Noelle and Finral came to see is named Fanzell Kruger.\Who is this man, and what's his relationship with Asta?\To find out, we must look back in time to five months ago.\5 Months Ago\A Village Out in the Boonies, Hage\This story takes place just shortly before Asta and Yuno\departed for the royal capital to take the Magic Knights Entrance Exam response:	after receiving their grimoires.
context: The man that Noelle and Finral came to see is named Fanzell Kruger.\Who is this man, and what's his relationship with Asta?\To find out, we must look back in time to five months ago.\5 Months Ago\A Village Out in the Boonies, Hage\This story takes place just shortly before Asta and Yuno\departed for the royal capital to take the Magic Knights Entrance Exam\after receiving their grimoires. response:	Asta was camping out in a forest near Hage, training with his sword.
context: Who is this man, and what's his relationship with Asta?\To find out, we must look back in time to five months ago.\5 Months Ago\A Village Out in the Boonies, Hage\This story takes place just shortly before Asta and Yuno\departed for the royal capital to take the Magic Knights Entrance Exam\after receiving their grimoires.\Asta was camping out in a forest near Hage, training with his sword. response:	Wh-Whoa...
context: To find out, we must look back in time to five months ago.\5 Months Ago\A Village Out in the Boonies, Hage\This story takes place just shortly before Asta and Yuno\departed for the royal capital to take the Magic Knights Entrance Exam\after receiving their grimoires.\Asta was camping out in a forest near Hage, training with his sword.\Wh-Whoa... response:	Is this what I'm supposed to do? I have no idea.
context: 5 Months Ago\A Village Out in the Boonies, Hage\This story takes place just shortly before Asta and Yuno\departed for the royal capital to take the Magic Knights Entrance Exam\after receiving their grimoires.\Asta was camping out in a forest near Hage, training with his sword.\Wh-Whoa...\Is this what I'm supposed to do? I have no idea. response:	I never learned how to use a sword.
context: A Village Out in the Boonies, Hage\This story takes place just shortly before Asta and Yuno\departed for the royal capital to take the Magic Knights Entrance Exam\after receiving their grimoires.\Asta was camping out in a forest near Hage, training with his sword.\Wh-Whoa...\Is this what I'm supposed to do? I have no idea.\I never learned how to use a sword. response:	I have no idea how to stand or hold it. Am I practicing right?
context: This story takes place just shortly before Asta and Yuno\departed for the royal capital to take the Magic Knights Entrance Exam\after receiving their grimoires.\Asta was camping out in a forest near Hage, training with his sword.\Wh-Whoa...\Is this what I'm supposed to do? I have no idea.\I never learned how to use a sword.\I have no idea how to stand or hold it. Am I practicing right? response:	O-Out of the way, boy! Look out!
context: departed for the royal capital to take the Magic Knights Entrance Exam\after receiving their grimoires.\Asta was camping out in a forest near Hage, training with his sword.\Wh-Whoa...\Is this what I'm supposed to do? I have no idea.\I never learned how to use a sword.\I have no idea how to stand or hold it. Am I practicing right?\O-Out of the way, boy! Look out! response:	Don't come this way!
context: after receiving their grimoires.\Asta was camping out in a forest near Hage, training with his sword.\Wh-Whoa...\Is this what I'm supposed to do? I have no idea.\I never learned how to use a sword.\I have no idea how to stand or hold it. Am I practicing right?\O-Out of the way, boy! Look out!\Don't come this way! response:	Jump to the side!
context: Asta was camping out in a forest near Hage, training with his sword.\Wh-Whoa...\Is this what I'm supposed to do? I have no idea.\I never learned how to use a sword.\I have no idea how to stand or hold it. Am I practicing right?\O-Out of the way, boy! Look out!\Don't come this way!\Jump to the side! response:	Whoa...
context: Wh-Whoa...\Is this what I'm supposed to do? I have no idea.\I never learned how to use a sword.\I have no idea how to stand or hold it. Am I practicing right?\O-Out of the way, boy! Look out!\Don't come this way!\Jump to the side!\Whoa... response:	Amazing. You managed to get rid of it with a single blow.
context: Is this what I'm supposed to do? I have no idea.\I never learned how to use a sword.\I have no idea how to stand or hold it. Am I practicing right?\O-Out of the way, boy! Look out!\Don't come this way!\Jump to the side!\Whoa...\Amazing. You managed to get rid of it with a single blow. response:	I was trying to fish in the river,
context: I never learned how to use a sword.\I have no idea how to stand or hold it. Am I practicing right?\O-Out of the way, boy! Look out!\Don't come this way!\Jump to the side!\Whoa...\Amazing. You managed to get rid of it with a single blow.\I was trying to fish in the river, response:	but apparently I was in that boar's territory.
context: I have no idea how to stand or hold it. Am I practicing right?\O-Out of the way, boy! Look out!\Don't come this way!\Jump to the side!\Whoa...\Amazing. You managed to get rid of it with a single blow.\I was trying to fish in the river,\but apparently I was in that boar's territory. response:	I-I see...
context: O-Out of the way, boy! Look out!\Don't come this way!\Jump to the side!\Whoa...\Amazing. You managed to get rid of it with a single blow.\I was trying to fish in the river,\but apparently I was in that boar's territory.\I-I see... response:	Fanzell Kruger
context: Don't come this way!\Jump to the side!\Whoa...\Amazing. You managed to get rid of it with a single blow.\I was trying to fish in the river,\but apparently I was in that boar's territory.\I-I see...\Fanzell Kruger response:	I'm Fanzell. I'm on a journey.
context: Jump to the side!\Whoa...\Amazing. You managed to get rid of it with a single blow.\I was trying to fish in the river,\but apparently I was in that boar's territory.\I-I see...\Fanzell Kruger\I'm Fanzell. I'm on a journey. response:	Fanzell...
context: Whoa...\Amazing. You managed to get rid of it with a single blow.\I was trying to fish in the river,\but apparently I was in that boar's territory.\I-I see...\Fanzell Kruger\I'm Fanzell. I'm on a journey.\Fanzell... response:	You can call me Zell.
context: Amazing. You managed to get rid of it with a single blow.\I was trying to fish in the river,\but apparently I was in that boar's territory.\I-I see...\Fanzell Kruger\I'm Fanzell. I'm on a journey.\Fanzell...\You can call me Zell. response:	Oh, I'm Asta, from Hage Village!
context: I was trying to fish in the river,\but apparently I was in that boar's territory.\I-I see...\Fanzell Kruger\I'm Fanzell. I'm on a journey.\Fanzell...\You can call me Zell.\Oh, I'm Asta, from Hage Village! response:	Nice to meet you, Asta.
context: but apparently I was in that boar's territory.\I-I see...\Fanzell Kruger\I'm Fanzell. I'm on a journey.\Fanzell...\You can call me Zell.\Oh, I'm Asta, from Hage Village!\Nice to meet you, Asta. response:	By the way, is that yours?
context: I-I see...\Fanzell Kruger\I'm Fanzell. I'm on a journey.\Fanzell...\You can call me Zell.\Oh, I'm Asta, from Hage Village!\Nice to meet you, Asta.\By the way, is that yours? response:	Yeah, why?
context: Fanzell Kruger\I'm Fanzell. I'm on a journey.\Fanzell...\You can call me Zell.\Oh, I'm Asta, from Hage Village!\Nice to meet you, Asta.\By the way, is that yours?\Yeah, why? response:	Man...
context: I'm Fanzell. I'm on a journey.\Fanzell...\You can call me Zell.\Oh, I'm Asta, from Hage Village!\Nice to meet you, Asta.\By the way, is that yours?\Yeah, why?\Man... response:	You're a lifesaver!
context: Fanzell...\You can call me Zell.\Oh, I'm Asta, from Hage Village!\Nice to meet you, Asta.\By the way, is that yours?\Yeah, why?\Man...\You're a lifesaver! response:	I haven't had a bite in two days.
context: You can call me Zell.\Oh, I'm Asta, from Hage Village!\Nice to meet you, Asta.\By the way, is that yours?\Yeah, why?\Man...\You're a lifesaver!\I haven't had a bite in two days. response:	I couldn't catch any fish, either.
context: Oh, I'm Asta, from Hage Village!\Nice to meet you, Asta.\By the way, is that yours?\Yeah, why?\Man...\You're a lifesaver!\I haven't had a bite in two days.\I couldn't catch any fish, either. response:	Right...
context: Nice to meet you, Asta.\By the way, is that yours?\Yeah, why?\Man...\You're a lifesaver!\I haven't had a bite in two days.\I couldn't catch any fish, either.\Right... response:	It's so dry. It's like all the moisture is being sucked out of my mouth.
context: By the way, is that yours?\Yeah, why?\Man...\You're a lifesaver!\I haven't had a bite in two days.\I couldn't catch any fish, either.\Right...\It's so dry. It's like all the moisture is being sucked out of my mouth. response:	More importantly, why are you naked?
context: Yeah, why?\Man...\You're a lifesaver!\I haven't had a bite in two days.\I couldn't catch any fish, either.\Right...\It's so dry. It's like all the moisture is being sucked out of my mouth.\More importantly, why are you naked? response:	I didn't want to get my clothes wet while I was fishing.
context: Man...\You're a lifesaver!\I haven't had a bite in two days.\I couldn't catch any fish, either.\Right...\It's so dry. It's like all the moisture is being sucked out of my mouth.\More importantly, why are you naked?\I didn't want to get my clothes wet while I was fishing. response:	So, what are these?
context: You're a lifesaver!\I haven't had a bite in two days.\I couldn't catch any fish, either.\Right...\It's so dry. It's like all the moisture is being sucked out of my mouth.\More importantly, why are you naked?\I didn't want to get my clothes wet while I was fishing.\So, what are these? response:	You're eating them without knowing what they are?!
context: I haven't had a bite in two days.\I couldn't catch any fish, either.\Right...\It's so dry. It's like all the moisture is being sucked out of my mouth.\More importantly, why are you naked?\I didn't want to get my clothes wet while I was fishing.\So, what are these?\You're eating them without knowing what they are?! response:	They're Hage Village's famous tatoes!
context: I couldn't catch any fish, either.\Right...\It's so dry. It's like all the moisture is being sucked out of my mouth.\More importantly, why are you naked?\I didn't want to get my clothes wet while I was fishing.\So, what are these?\You're eating them without knowing what they are?!\They're Hage Village's famous tatoes! response:	Tatoes, eh?
context: Right...\It's so dry. It's like all the moisture is being sucked out of my mouth.\More importantly, why are you naked?\I didn't want to get my clothes wet while I was fishing.\So, what are these?\You're eating them without knowing what they are?!\They're Hage Village's famous tatoes!\Tatoes, eh? response:	You okay?
context: It's so dry. It's like all the moisture is being sucked out of my mouth.\More importantly, why are you naked?\I didn't want to get my clothes wet while I was fishing.\So, what are these?\You're eating them without knowing what they are?!\They're Hage Village's famous tatoes!\Tatoes, eh?\You okay? response:	Jeez, here.
context: More importantly, why are you naked?\I didn't want to get my clothes wet while I was fishing.\So, what are these?\You're eating them without knowing what they are?!\They're Hage Village's famous tatoes!\Tatoes, eh?\You okay?\Jeez, here. response:	Thanks...
context: I didn't want to get my clothes wet while I was fishing.\So, what are these?\You're eating them without knowing what they are?!\They're Hage Village's famous tatoes!\Tatoes, eh?\You okay?\Jeez, here.\Thanks... response:	Wait, what is this? It's really bitter.
context: So, what are these?\You're eating them without knowing what they are?!\They're Hage Village's famous tatoes!\Tatoes, eh?\You okay?\Jeez, here.\Thanks...\Wait, what is this? It's really bitter. response:	It's moguro leaf juice. It's supposed to increase your magical power!
context: You're eating them without knowing what they are?!\They're Hage Village's famous tatoes!\Tatoes, eh?\You okay?\Jeez, here.\Thanks...\Wait, what is this? It's really bitter.\It's moguro leaf juice. It's supposed to increase your magical power! response:	I feel much better.
context: They're Hage Village's famous tatoes!\Tatoes, eh?\You okay?\Jeez, here.\Thanks...\Wait, what is this? It's really bitter.\It's moguro leaf juice. It's supposed to increase your magical power!\I feel much better. response:	I'd like to thank you. Why don't you come over to my house?
context: Tatoes, eh?\You okay?\Jeez, here.\Thanks...\Wait, what is this? It's really bitter.\It's moguro leaf juice. It's supposed to increase your magical power!\I feel much better.\I'd like to thank you. Why don't you come over to my house? response:	Your house?
context: You okay?\Jeez, here.\Thanks...\Wait, what is this? It's really bitter.\It's moguro leaf juice. It's supposed to increase your magical power!\I feel much better.\I'd like to thank you. Why don't you come over to my house?\Your house? response:	Well, I'm just staying there without permission, really.
context: Jeez, here.\Thanks...\Wait, what is this? It's really bitter.\It's moguro leaf juice. It's supposed to increase your magical power!\I feel much better.\I'd like to thank you. Why don't you come over to my house?\Your house?\Well, I'm just staying there without permission, really. response:	I had no idea a place like this existed in the woods.
context: Thanks...\Wait, what is this? It's really bitter.\It's moguro leaf juice. It's supposed to increase your magical power!\I feel much better.\I'd like to thank you. Why don't you come over to my house?\Your house?\Well, I'm just staying there without permission, really.\I had no idea a place like this existed in the woods. response:	I just happened to find an empty house.
context: Wait, what is this? It's really bitter.\It's moguro leaf juice. It's supposed to increase your magical power!\I feel much better.\I'd like to thank you. Why don't you come over to my house?\Your house?\Well, I'm just staying there without permission, really.\I had no idea a place like this existed in the woods.\I just happened to find an empty house. response:	Oh, one sec. I'll go put some clothes on.
context: It's moguro leaf juice. It's supposed to increase your magical power!\I feel much better.\I'd like to thank you. Why don't you come over to my house?\Your house?\Well, I'm just staying there without permission, really.\I had no idea a place like this existed in the woods.\I just happened to find an empty house.\Oh, one sec. I'll go put some clothes on. response:	Ah, a sword that negates magic? I've never seen anything like that before.
context: I feel much better.\I'd like to thank you. Why don't you come over to my house?\Your house?\Well, I'm just staying there without permission, really.\I had no idea a place like this existed in the woods.\I just happened to find an empty house.\Oh, one sec. I'll go put some clothes on.\Ah, a sword that negates magic? I've never seen anything like that before. response:	I'm gonna try to pass the Magic Knights Entrance Exam with this sword!
context: I'd like to thank you. Why don't you come over to my house?\Your house?\Well, I'm just staying there without permission, really.\I had no idea a place like this existed in the woods.\I just happened to find an empty house.\Oh, one sec. I'll go put some clothes on.\Ah, a sword that negates magic? I've never seen anything like that before.\I'm gonna try to pass the Magic Knights Entrance Exam with this sword! response:	That's why I'm camping out in these woods to train!
context: Your house?\Well, I'm just staying there without permission, really.\I had no idea a place like this existed in the woods.\I just happened to find an empty house.\Oh, one sec. I'll go put some clothes on.\Ah, a sword that negates magic? I've never seen anything like that before.\I'm gonna try to pass the Magic Knights Entrance Exam with this sword!\That's why I'm camping out in these woods to train! response:	I see.
context: Well, I'm just staying there without permission, really.\I had no idea a place like this existed in the woods.\I just happened to find an empty house.\Oh, one sec. I'll go put some clothes on.\Ah, a sword that negates magic? I've never seen anything like that before.\I'm gonna try to pass the Magic Knights Entrance Exam with this sword!\That's why I'm camping out in these woods to train!\I see. response:	What are you doing here, old guy?
context: I had no idea a place like this existed in the woods.\I just happened to find an empty house.\Oh, one sec. I'll go put some clothes on.\Ah, a sword that negates magic? I've never seen anything like that before.\I'm gonna try to pass the Magic Knights Entrance Exam with this sword!\That's why I'm camping out in these woods to train!\I see.\What are you doing here, old guy? response:	Old guy? I'm only 28, you know...
context: I just happened to find an empty house.\Oh, one sec. I'll go put some clothes on.\Ah, a sword that negates magic? I've never seen anything like that before.\I'm gonna try to pass the Magic Knights Entrance Exam with this sword!\That's why I'm camping out in these woods to train!\I see.\What are you doing here, old guy?\Old guy? I'm only 28, you know... response:	What?! You're 28?!
context: Oh, one sec. I'll go put some clothes on.\Ah, a sword that negates magic? I've never seen anything like that before.\I'm gonna try to pass the Magic Knights Entrance Exam with this sword!\That's why I'm camping out in these woods to train!\I see.\What are you doing here, old guy?\Old guy? I'm only 28, you know...\What?! You're 28?! response:	You sure didn't age well!
context: Ah, a sword that negates magic? I've never seen anything like that before.\I'm gonna try to pass the Magic Knights Entrance Exam with this sword!\That's why I'm camping out in these woods to train!\I see.\What are you doing here, old guy?\Old guy? I'm only 28, you know...\What?! You're 28?!\You sure didn't age well! response:	Well, that aside...
context: I'm gonna try to pass the Magic Knights Entrance Exam with this sword!\That's why I'm camping out in these woods to train!\I see.\What are you doing here, old guy?\Old guy? I'm only 28, you know...\What?! You're 28?!\You sure didn't age well!\Well, that aside... response:	I'm waiting for someone.
context: That's why I'm camping out in these woods to train!\I see.\What are you doing here, old guy?\Old guy? I'm only 28, you know...\What?! You're 28?!\You sure didn't age well!\Well, that aside...\I'm waiting for someone. response:	This deep in the mountains?
context: I see.\What are you doing here, old guy?\Old guy? I'm only 28, you know...\What?! You're 28?!\You sure didn't age well!\Well, that aside...\I'm waiting for someone.\This deep in the mountains? response:	A lot's happened.
context: What are you doing here, old guy?\Old guy? I'm only 28, you know...\What?! You're 28?!\You sure didn't age well!\Well, that aside...\I'm waiting for someone.\This deep in the mountains?\A lot's happened. response:	Huh...
context: Old guy? I'm only 28, you know...\What?! You're 28?!\You sure didn't age well!\Well, that aside...\I'm waiting for someone.\This deep in the mountains?\A lot's happened.\Huh... response:	By the way, Asta, you're camping out, right?
context: What?! You're 28?!\You sure didn't age well!\Well, that aside...\I'm waiting for someone.\This deep in the mountains?\A lot's happened.\Huh...\By the way, Asta, you're camping out, right? response:	Why don't you stay here while you're training?
context: You sure didn't age well!\Well, that aside...\I'm waiting for someone.\This deep in the mountains?\A lot's happened.\Huh...\By the way, Asta, you're camping out, right?\Why don't you stay here while you're training? response:	Really? That'd help me out a lot, but...
context: Well, that aside...\I'm waiting for someone.\This deep in the mountains?\A lot's happened.\Huh...\By the way, Asta, you're camping out, right?\Why don't you stay here while you're training?\Really? That'd help me out a lot, but... response:	You're not planning to steal my tatoes, are you?
context: I'm waiting for someone.\This deep in the mountains?\A lot's happened.\Huh...\By the way, Asta, you're camping out, right?\Why don't you stay here while you're training?\Really? That'd help me out a lot, but...\You're not planning to steal my tatoes, are you? response:	You should treasure your encounters and connections with others.
context: This deep in the mountains?\A lot's happened.\Huh...\By the way, Asta, you're camping out, right?\Why don't you stay here while you're training?\Really? That'd help me out a lot, but...\You're not planning to steal my tatoes, are you?\You should treasure your encounters and connections with others. response:	They might go away one day, but they're all experiences that build up in your heart.
context: A lot's happened.\Huh...\By the way, Asta, you're camping out, right?\Why don't you stay here while you're training?\Really? That'd help me out a lot, but...\You're not planning to steal my tatoes, are you?\You should treasure your encounters and connections with others.\They might go away one day, but they're all experiences that build up in your heart. response:	Not a chance... He's obviously suspicious.
context: Huh...\By the way, Asta, you're camping out, right?\Why don't you stay here while you're training?\Really? That'd help me out a lot, but...\You're not planning to steal my tatoes, are you?\You should treasure your encounters and connections with others.\They might go away one day, but they're all experiences that build up in your heart.\Not a chance... He's obviously suspicious. response:	Find out more about him.
context: By the way, Asta, you're camping out, right?\Why don't you stay here while you're training?\Really? That'd help me out a lot, but...\You're not planning to steal my tatoes, are you?\You should treasure your encounters and connections with others.\They might go away one day, but they're all experiences that build up in your heart.\Not a chance... He's obviously suspicious.\Find out more about him. response:	Okay, I'll take you up on your offer, Zell!
context: Why don't you stay here while you're training?\Really? That'd help me out a lot, but...\You're not planning to steal my tatoes, are you?\You should treasure your encounters and connections with others.\They might go away one day, but they're all experiences that build up in your heart.\Not a chance... He's obviously suspicious.\Find out more about him.\Okay, I'll take you up on your offer, Zell! response:	Great. Now, let's decide who gets to chop up the firewood.
context: Really? That'd help me out a lot, but...\You're not planning to steal my tatoes, are you?\You should treasure your encounters and connections with others.\They might go away one day, but they're all experiences that build up in your heart.\Not a chance... He's obviously suspicious.\Find out more about him.\Okay, I'll take you up on your offer, Zell!\Great. Now, let's decide who gets to chop up the firewood. response:	What?!
context: You're not planning to steal my tatoes, are you?\You should treasure your encounters and connections with others.\They might go away one day, but they're all experiences that build up in your heart.\Not a chance... He's obviously suspicious.\Find out more about him.\Okay, I'll take you up on your offer, Zell!\Great. Now, let's decide who gets to chop up the firewood.\What?! response:	Take that!
context: You should treasure your encounters and connections with others.\They might go away one day, but they're all experiences that build up in your heart.\Not a chance... He's obviously suspicious.\Find out more about him.\Okay, I'll take you up on your offer, Zell!\Great. Now, let's decide who gets to chop up the firewood.\What?!\Take that! response:	Wh-Wh-Whoa!
context: They might go away one day, but they're all experiences that build up in your heart.\Not a chance... He's obviously suspicious.\Find out more about him.\Okay, I'll take you up on your offer, Zell!\Great. Now, let's decide who gets to chop up the firewood.\What?!\Take that!\Wh-Wh-Whoa! response:	This isn't working.
context: Not a chance... He's obviously suspicious.\Find out more about him.\Okay, I'll take you up on your offer, Zell!\Great. Now, let's decide who gets to chop up the firewood.\What?!\Take that!\Wh-Wh-Whoa!\This isn't working. response:	It's probably because you're not carrying enough weight on your knees.
context: Find out more about him.\Okay, I'll take you up on your offer, Zell!\Great. Now, let's decide who gets to chop up the firewood.\What?!\Take that!\Wh-Wh-Whoa!\This isn't working.\It's probably because you're not carrying enough weight on your knees. response:	After you initially swing your sword, you try to attack again,
context: Okay, I'll take you up on your offer, Zell!\Great. Now, let's decide who gets to chop up the firewood.\What?!\Take that!\Wh-Wh-Whoa!\This isn't working.\It's probably because you're not carrying enough weight on your knees.\After you initially swing your sword, you try to attack again, response:	but it's not working well, right?
context: Great. Now, let's decide who gets to chop up the firewood.\What?!\Take that!\Wh-Wh-Whoa!\This isn't working.\It's probably because you're not carrying enough weight on your knees.\After you initially swing your sword, you try to attack again,\but it's not working well, right? response:	So you lose your balance.
context: What?!\Take that!\Wh-Wh-Whoa!\This isn't working.\It's probably because you're not carrying enough weight on your knees.\After you initially swing your sword, you try to attack again,\but it's not working well, right?\So you lose your balance. response:	Y-Yeah...
context: Take that!\Wh-Wh-Whoa!\This isn't working.\It's probably because you're not carrying enough weight on your knees.\After you initially swing your sword, you try to attack again,\but it's not working well, right?\So you lose your balance.\Y-Yeah... response:	Always make sure your toes are facing the same direction that your sword is pointing.
context: Wh-Wh-Whoa!\This isn't working.\It's probably because you're not carrying enough weight on your knees.\After you initially swing your sword, you try to attack again,\but it's not working well, right?\So you lose your balance.\Y-Yeah...\Always make sure your toes are facing the same direction that your sword is pointing. response:	Also, keep your right foot about half a step in front of your left.
context: This isn't working.\It's probably because you're not carrying enough weight on your knees.\After you initially swing your sword, you try to attack again,\but it's not working well, right?\So you lose your balance.\Y-Yeah...\Always make sure your toes are facing the same direction that your sword is pointing.\Also, keep your right foot about half a step in front of your left. response:	Give it a try.
context: It's probably because you're not carrying enough weight on your knees.\After you initially swing your sword, you try to attack again,\but it's not working well, right?\So you lose your balance.\Y-Yeah...\Always make sure your toes are facing the same direction that your sword is pointing.\Also, keep your right foot about half a step in front of your left.\Give it a try. response:	I did it!
context: After you initially swing your sword, you try to attack again,\but it's not working well, right?\So you lose your balance.\Y-Yeah...\Always make sure your toes are facing the same direction that your sword is pointing.\Also, keep your right foot about half a step in front of your left.\Give it a try.\I did it! response:	I knew I could! Yeah!
context: but it's not working well, right?\So you lose your balance.\Y-Yeah...\Always make sure your toes are facing the same direction that your sword is pointing.\Also, keep your right foot about half a step in front of your left.\Give it a try.\I did it!\I knew I could! Yeah! response:	Y-Yeah... You learned that pretty quick.
context: So you lose your balance.\Y-Yeah...\Always make sure your toes are facing the same direction that your sword is pointing.\Also, keep your right foot about half a step in front of your left.\Give it a try.\I did it!\I knew I could! Yeah!\Y-Yeah... You learned that pretty quick. response:	Glad it worked.
context: Y-Yeah...\Always make sure your toes are facing the same direction that your sword is pointing.\Also, keep your right foot about half a step in front of your left.\Give it a try.\I did it!\I knew I could! Yeah!\Y-Yeah... You learned that pretty quick.\Glad it worked. response:	All right!
context: Always make sure your toes are facing the same direction that your sword is pointing.\Also, keep your right foot about half a step in front of your left.\Give it a try.\I did it!\I knew I could! Yeah!\Y-Yeah... You learned that pretty quick.\Glad it worked.\All right! response:	You're amazing, old guy! You know how to use a sword?
context: Also, keep your right foot about half a step in front of your left.\Give it a try.\I did it!\I knew I could! Yeah!\Y-Yeah... You learned that pretty quick.\Glad it worked.\All right!\You're amazing, old guy! You know how to use a sword? response:	Well, it's not exactly a sword, but... One sec.
context: Give it a try.\I did it!\I knew I could! Yeah!\Y-Yeah... You learned that pretty quick.\Glad it worked.\All right!\You're amazing, old guy! You know how to use a sword?\Well, it's not exactly a sword, but... One sec. response:	Wind Creation Magic: Emperor of Slashing Winds.
context: I did it!\I knew I could! Yeah!\Y-Yeah... You learned that pretty quick.\Glad it worked.\All right!\You're amazing, old guy! You know how to use a sword?\Well, it's not exactly a sword, but... One sec.\Wind Creation Magic: Emperor of Slashing Winds. response:	Awesome!
context: I knew I could! Yeah!\Y-Yeah... You learned that pretty quick.\Glad it worked.\All right!\You're amazing, old guy! You know how to use a sword?\Well, it's not exactly a sword, but... One sec.\Wind Creation Magic: Emperor of Slashing Winds.\Awesome! response:	As you can see, my magic takes the shape of a sword.
context: Y-Yeah... You learned that pretty quick.\Glad it worked.\All right!\You're amazing, old guy! You know how to use a sword?\Well, it's not exactly a sword, but... One sec.\Wind Creation Magic: Emperor of Slashing Winds.\Awesome!\As you can see, my magic takes the shape of a sword. response:	The Emperor of Slashing Winds, or Slash for short.
context: Glad it worked.\All right!\You're amazing, old guy! You know how to use a sword?\Well, it's not exactly a sword, but... One sec.\Wind Creation Magic: Emperor of Slashing Winds.\Awesome!\As you can see, my magic takes the shape of a sword.\The Emperor of Slashing Winds, or Slash for short. response:	You're even awesome at naming things!
context: All right!\You're amazing, old guy! You know how to use a sword?\Well, it's not exactly a sword, but... One sec.\Wind Creation Magic: Emperor of Slashing Winds.\Awesome!\As you can see, my magic takes the shape of a sword.\The Emperor of Slashing Winds, or Slash for short.\You're even awesome at naming things! response:	So I have some experience with swords, too.
