context: Open your mind. Open your mind. response:	Far beyond the deep blue Earth, you and I shall meet...
context: Open your mind. Just as I've always dreamed.\Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Miss... I think you've had enough.\Oh, you be quiet!\If you have time to lecture your customer, why don't you just hit me again! response:	Vodka, Sprodka! I'll take it straight!
context: Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Miss... I think you've had enough.\Oh, you be quiet!\If you have time to lecture your customer, why don't you just hit me again!\Vodka, Sprodka! I'll take it straight! response:	Ever since that girl showed up, I've been stripped of my title as campus queen.
context: I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Miss... I think you've had enough.\Oh, you be quiet!\If you have time to lecture your customer, why don't you just hit me again!\Vodka, Sprodka! I'll take it straight!\Ever since that girl showed up, I've been stripped of my title as campus queen. response:	Forced to spend my nights drowning my sorrows alone...
context: They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Miss... I think you've had enough.\Oh, you be quiet!\If you have time to lecture your customer, why don't you just hit me again!\Vodka, Sprodka! I'll take it straight!\Ever since that girl showed up, I've been stripped of my title as campus queen.\Forced to spend my nights drowning my sorrows alone... response:	Why, oh why did this have to happen to me?
context: The sky is so blue...\Miss... I think you've had enough.\Oh, you be quiet!\If you have time to lecture your customer, why don't you just hit me again!\Vodka, Sprodka! I'll take it straight!\Ever since that girl showed up, I've been stripped of my title as campus queen.\Forced to spend my nights drowning my sorrows alone...\Why, oh why did this have to happen to me? response:	Everything that's happened...
context: Miss... I think you've had enough.\Oh, you be quiet!\If you have time to lecture your customer, why don't you just hit me again!\Vodka, Sprodka! I'll take it straight!\Ever since that girl showed up, I've been stripped of my title as campus queen.\Forced to spend my nights drowning my sorrows alone...\Why, oh why did this have to happen to me?\Everything that's happened... response:	Excuse me, miss... are you all right?
context: Oh, you be quiet!\If you have time to lecture your customer, why don't you just hit me again!\Vodka, Sprodka! I'll take it straight!\Ever since that girl showed up, I've been stripped of my title as campus queen.\Forced to spend my nights drowning my sorrows alone...\Why, oh why did this have to happen to me?\Everything that's happened...\Excuse me, miss... are you all right? response:	Ah! Choosing Between the Goddess and the Queen?
context: If you have time to lecture your customer, why don't you just hit me again!\Vodka, Sprodka! I'll take it straight!\Ever since that girl showed up, I've been stripped of my title as campus queen.\Forced to spend my nights drowning my sorrows alone...\Why, oh why did this have to happen to me?\Everything that's happened...\Excuse me, miss... are you all right?\Ah! Choosing Between the Goddess and the Queen? response:	Damn, my head hurts!
context: Vodka, Sprodka! I'll take it straight!\Ever since that girl showed up, I've been stripped of my title as campus queen.\Forced to spend my nights drowning my sorrows alone...\Why, oh why did this have to happen to me?\Everything that's happened...\Excuse me, miss... are you all right?\Ah! Choosing Between the Goddess and the Queen?\Damn, my head hurts! response:	I must've had too much to drink last night...
context: Ever since that girl showed up, I've been stripped of my title as campus queen.\Forced to spend my nights drowning my sorrows alone...\Why, oh why did this have to happen to me?\Everything that's happened...\Excuse me, miss... are you all right?\Ah! Choosing Between the Goddess and the Queen?\Damn, my head hurts!\I must've had too much to drink last night... response:	What did you do to me while I slept?
context: Forced to spend my nights drowning my sorrows alone...\Why, oh why did this have to happen to me?\Everything that's happened...\Excuse me, miss... are you all right?\Ah! Choosing Between the Goddess and the Queen?\Damn, my head hurts!\I must've had too much to drink last night...\What did you do to me while I slept? response:	Just hold on a minute! What did you do to me while I slept?
context: Why, oh why did this have to happen to me?\Everything that's happened...\Excuse me, miss... are you all right?\Ah! Choosing Between the Goddess and the Queen?\Damn, my head hurts!\I must've had too much to drink last night...\What did you do to me while I slept?\Just hold on a minute! What did you do to me while I slept? response:	You passed out, and I'm the one who brought you home!
context: Everything that's happened...\Excuse me, miss... are you all right?\Ah! Choosing Between the Goddess and the Queen?\Damn, my head hurts!\I must've had too much to drink last night...\What did you do to me while I slept?\Just hold on a minute! What did you do to me while I slept?\You passed out, and I'm the one who brought you home! response:	You got me falling-down drunk and did this and that to me, didn't you?
context: Excuse me, miss... are you all right?\Ah! Choosing Between the Goddess and the Queen?\Damn, my head hurts!\I must've had too much to drink last night...\What did you do to me while I slept?\Just hold on a minute! What did you do to me while I slept?\You passed out, and I'm the one who brought you home!\You got me falling-down drunk and did this and that to me, didn't you? response:	Don't get the wrong idea! I'm a woman!
context: Ah! Choosing Between the Goddess and the Queen?\Damn, my head hurts!\I must've had too much to drink last night...\What did you do to me while I slept?\Just hold on a minute! What did you do to me while I slept?\You passed out, and I'm the one who brought you home!\You got me falling-down drunk and did this and that to me, didn't you?\Don't get the wrong idea! I'm a woman! response:	Ugh! I'm not into that kind of thing, either!
context: Damn, my head hurts!\I must've had too much to drink last night...\What did you do to me while I slept?\Just hold on a minute! What did you do to me while I slept?\You passed out, and I'm the one who brought you home!\You got me falling-down drunk and did this and that to me, didn't you?\Don't get the wrong idea! I'm a woman!\Ugh! I'm not into that kind of thing, either! response:	Listen, you... Belldandy's a thorn in your side, isn't she?
context: I must've had too much to drink last night...\What did you do to me while I slept?\Just hold on a minute! What did you do to me while I slept?\You passed out, and I'm the one who brought you home!\You got me falling-down drunk and did this and that to me, didn't you?\Don't get the wrong idea! I'm a woman!\Ugh! I'm not into that kind of thing, either!\Listen, you... Belldandy's a thorn in your side, isn't she? response:	Belldandy?
context: What did you do to me while I slept?\Just hold on a minute! What did you do to me while I slept?\You passed out, and I'm the one who brought you home!\You got me falling-down drunk and did this and that to me, didn't you?\Don't get the wrong idea! I'm a woman!\Ugh! I'm not into that kind of thing, either!\Listen, you... Belldandy's a thorn in your side, isn't she?\Belldandy? response:	You heard me.
context: Just hold on a minute! What did you do to me while I slept?\You passed out, and I'm the one who brought you home!\You got me falling-down drunk and did this and that to me, didn't you?\Don't get the wrong idea! I'm a woman!\Ugh! I'm not into that kind of thing, either!\Listen, you... Belldandy's a thorn in your side, isn't she?\Belldandy?\You heard me. response:	Just sign a contract with me, and I'll help you banish Belldandy...
context: You passed out, and I'm the one who brought you home!\You got me falling-down drunk and did this and that to me, didn't you?\Don't get the wrong idea! I'm a woman!\Ugh! I'm not into that kind of thing, either!\Listen, you... Belldandy's a thorn in your side, isn't she?\Belldandy?\You heard me.\Just sign a contract with me, and I'll help you banish Belldandy... response:	Did you say Belldandy?
context: You got me falling-down drunk and did this and that to me, didn't you?\Don't get the wrong idea! I'm a woman!\Ugh! I'm not into that kind of thing, either!\Listen, you... Belldandy's a thorn in your side, isn't she?\Belldandy?\You heard me.\Just sign a contract with me, and I'll help you banish Belldandy...\Did you say Belldandy? response:	So what are we going to do with this now?
context: Don't get the wrong idea! I'm a woman!\Ugh! I'm not into that kind of thing, either!\Listen, you... Belldandy's a thorn in your side, isn't she?\Belldandy?\You heard me.\Just sign a contract with me, and I'll help you banish Belldandy...\Did you say Belldandy?\So what are we going to do with this now? response:	You can bet Marller will be back for it.
context: Ugh! I'm not into that kind of thing, either!\Listen, you... Belldandy's a thorn in your side, isn't she?\Belldandy?\You heard me.\Just sign a contract with me, and I'll help you banish Belldandy...\Did you say Belldandy?\So what are we going to do with this now?\You can bet Marller will be back for it. response:	You mean that demon's still around?
context: Listen, you... Belldandy's a thorn in your side, isn't she?\Belldandy?\You heard me.\Just sign a contract with me, and I'll help you banish Belldandy...\Did you say Belldandy?\So what are we going to do with this now?\You can bet Marller will be back for it.\You mean that demon's still around? response:	Yes, because this CD is a hindrance to Marller...
context: Belldandy?\You heard me.\Just sign a contract with me, and I'll help you banish Belldandy...\Did you say Belldandy?\So what are we going to do with this now?\You can bet Marller will be back for it.\You mean that demon's still around?\Yes, because this CD is a hindrance to Marller... response:	A hindrance to her?
context: You heard me.\Just sign a contract with me, and I'll help you banish Belldandy...\Did you say Belldandy?\So what are we going to do with this now?\You can bet Marller will be back for it.\You mean that demon's still around?\Yes, because this CD is a hindrance to Marller...\A hindrance to her? response:	Yes. A hindrance to her?
context: Just sign a contract with me, and I'll help you banish Belldandy...\Did you say Belldandy?\So what are we going to do with this now?\You can bet Marller will be back for it.\You mean that demon's still around?\Yes, because this CD is a hindrance to Marller...\A hindrance to her?\Yes. A hindrance to her? response:	But as long as it's in our hands, it won't be easy for her to make a move.
context: Did you say Belldandy?\So what are we going to do with this now?\You can bet Marller will be back for it.\You mean that demon's still around?\Yes, because this CD is a hindrance to Marller...\A hindrance to her?\Yes. A hindrance to her?\But as long as it's in our hands, it won't be easy for her to make a move. response:	Why don't we just seal her?
context: So what are we going to do with this now?\You can bet Marller will be back for it.\You mean that demon's still around?\Yes, because this CD is a hindrance to Marller...\A hindrance to her?\Yes. A hindrance to her?\But as long as it's in our hands, it won't be easy for her to make a move.\Why don't we just seal her? response:	That's a good idea!
context: You can bet Marller will be back for it.\You mean that demon's still around?\Yes, because this CD is a hindrance to Marller...\A hindrance to her?\Yes. A hindrance to her?\But as long as it's in our hands, it won't be easy for her to make a move.\Why don't we just seal her?\That's a good idea! response:	Thanks to that demon, I got turned into a scooter...
context: You mean that demon's still around?\Yes, because this CD is a hindrance to Marller...\A hindrance to her?\Yes. A hindrance to her?\But as long as it's in our hands, it won't be easy for her to make a move.\Why don't we just seal her?\That's a good idea!\Thanks to that demon, I got turned into a scooter... response:	I'm the one who made you drink the potion, and rode you all over the city.
context: Yes, because this CD is a hindrance to Marller...\A hindrance to her?\Yes. A hindrance to her?\But as long as it's in our hands, it won't be easy for her to make a move.\Why don't we just seal her?\That's a good idea!\Thanks to that demon, I got turned into a scooter...\I'm the one who made you drink the potion, and rode you all over the city. response:	Oh, but I didn't mean...
context: A hindrance to her?\Yes. A hindrance to her?\But as long as it's in our hands, it won't be easy for her to make a move.\Why don't we just seal her?\That's a good idea!\Thanks to that demon, I got turned into a scooter...\I'm the one who made you drink the potion, and rode you all over the city.\Oh, but I didn't mean... response:	But if I didn't get turned back, it would've been such a drag.
context: Yes. A hindrance to her?\But as long as it's in our hands, it won't be easy for her to make a move.\Why don't we just seal her?\That's a good idea!\Thanks to that demon, I got turned into a scooter...\I'm the one who made you drink the potion, and rode you all over the city.\Oh, but I didn't mean...\But if I didn't get turned back, it would've been such a drag. response:	I don't mind being a motorcycle, but not a scooter!
context: But as long as it's in our hands, it won't be easy for her to make a move.\Why don't we just seal her?\That's a good idea!\Thanks to that demon, I got turned into a scooter...\I'm the one who made you drink the potion, and rode you all over the city.\Oh, but I didn't mean...\But if I didn't get turned back, it would've been such a drag.\I don't mind being a motorcycle, but not a scooter! response:	I'll never let her do such a thing!
context: Why don't we just seal her?\That's a good idea!\Thanks to that demon, I got turned into a scooter...\I'm the one who made you drink the potion, and rode you all over the city.\Oh, but I didn't mean...\But if I didn't get turned back, it would've been such a drag.\I don't mind being a motorcycle, but not a scooter!\I'll never let her do such a thing! response:	Even if I have to go head-to-head with Marller, I'm going to protect you, Keiichi.
context: That's a good idea!\Thanks to that demon, I got turned into a scooter...\I'm the one who made you drink the potion, and rode you all over the city.\Oh, but I didn't mean...\But if I didn't get turned back, it would've been such a drag.\I don't mind being a motorcycle, but not a scooter!\I'll never let her do such a thing!\Even if I have to go head-to-head with Marller, I'm going to protect you, Keiichi. response:	But if we do seal her, Marller will have to wander through the Dark Realm again.
context: Thanks to that demon, I got turned into a scooter...\I'm the one who made you drink the potion, and rode you all over the city.\Oh, but I didn't mean...\But if I didn't get turned back, it would've been such a drag.\I don't mind being a motorcycle, but not a scooter!\I'll never let her do such a thing!\Even if I have to go head-to-head with Marller, I'm going to protect you, Keiichi.\But if we do seal her, Marller will have to wander through the Dark Realm again. response:	I'd rather not go that far, if it's at all possible.
context: I'm the one who made you drink the potion, and rode you all over the city.\Oh, but I didn't mean...\But if I didn't get turned back, it would've been such a drag.\I don't mind being a motorcycle, but not a scooter!\I'll never let her do such a thing!\Even if I have to go head-to-head with Marller, I'm going to protect you, Keiichi.\But if we do seal her, Marller will have to wander through the Dark Realm again.\I'd rather not go that far, if it's at all possible. response:	All right, then I'll hold onto this for you.
context: Oh, but I didn't mean...\But if I didn't get turned back, it would've been such a drag.\I don't mind being a motorcycle, but not a scooter!\I'll never let her do such a thing!\Even if I have to go head-to-head with Marller, I'm going to protect you, Keiichi.\But if we do seal her, Marller will have to wander through the Dark Realm again.\I'd rather not go that far, if it's at all possible.\All right, then I'll hold onto this for you. response:	Just worry about Keiichi, and nothing else.
context: But if I didn't get turned back, it would've been such a drag.\I don't mind being a motorcycle, but not a scooter!\I'll never let her do such a thing!\Even if I have to go head-to-head with Marller, I'm going to protect you, Keiichi.\But if we do seal her, Marller will have to wander through the Dark Realm again.\I'd rather not go that far, if it's at all possible.\All right, then I'll hold onto this for you.\Just worry about Keiichi, and nothing else. response:	Urd...
context: I don't mind being a motorcycle, but not a scooter!\I'll never let her do such a thing!\Even if I have to go head-to-head with Marller, I'm going to protect you, Keiichi.\But if we do seal her, Marller will have to wander through the Dark Realm again.\I'd rather not go that far, if it's at all possible.\All right, then I'll hold onto this for you.\Just worry about Keiichi, and nothing else.\Urd... response:	I'm sure Marller doesn't want to be sent back to a place like that, either.
context: I'll never let her do such a thing!\Even if I have to go head-to-head with Marller, I'm going to protect you, Keiichi.\But if we do seal her, Marller will have to wander through the Dark Realm again.\I'd rather not go that far, if it's at all possible.\All right, then I'll hold onto this for you.\Just worry about Keiichi, and nothing else.\Urd...\I'm sure Marller doesn't want to be sent back to a place like that, either. response:	That's true, but...
context: Even if I have to go head-to-head with Marller, I'm going to protect you, Keiichi.\But if we do seal her, Marller will have to wander through the Dark Realm again.\I'd rather not go that far, if it's at all possible.\All right, then I'll hold onto this for you.\Just worry about Keiichi, and nothing else.\Urd...\I'm sure Marller doesn't want to be sent back to a place like that, either.\That's true, but... response:	Now that we've settled things, why don't you two go for a walk?
context: But if we do seal her, Marller will have to wander through the Dark Realm again.\I'd rather not go that far, if it's at all possible.\All right, then I'll hold onto this for you.\Just worry about Keiichi, and nothing else.\Urd...\I'm sure Marller doesn't want to be sent back to a place like that, either.\That's true, but...\Now that we've settled things, why don't you two go for a walk? response:	Brooding over things in the house won't get you anywhere, you know!
context: I'd rather not go that far, if it's at all possible.\All right, then I'll hold onto this for you.\Just worry about Keiichi, and nothing else.\Urd...\I'm sure Marller doesn't want to be sent back to a place like that, either.\That's true, but...\Now that we've settled things, why don't you two go for a walk?\Brooding over things in the house won't get you anywhere, you know! response:	Wait a minute! Urd!
context: All right, then I'll hold onto this for you.\Just worry about Keiichi, and nothing else.\Urd...\I'm sure Marller doesn't want to be sent back to a place like that, either.\That's true, but...\Now that we've settled things, why don't you two go for a walk?\Brooding over things in the house won't get you anywhere, you know!\Wait a minute! Urd! response:	Alrighty, have a good time now!
context: Just worry about Keiichi, and nothing else.\Urd...\I'm sure Marller doesn't want to be sent back to a place like that, either.\That's true, but...\Now that we've settled things, why don't you two go for a walk?\Brooding over things in the house won't get you anywhere, you know!\Wait a minute! Urd!\Alrighty, have a good time now! response:	Really! I don't believe Urd!
context: Urd...\I'm sure Marller doesn't want to be sent back to a place like that, either.\That's true, but...\Now that we've settled things, why don't you two go for a walk?\Brooding over things in the house won't get you anywhere, you know!\Wait a minute! Urd!\Alrighty, have a good time now!\Really! I don't believe Urd! response:	Well, we might as well go out, don't you think?
context: I'm sure Marller doesn't want to be sent back to a place like that, either.\That's true, but...\Now that we've settled things, why don't you two go for a walk?\Brooding over things in the house won't get you anywhere, you know!\Wait a minute! Urd!\Alrighty, have a good time now!\Really! I don't believe Urd!\Well, we might as well go out, don't you think? response:	All right!
context: That's true, but...\Now that we've settled things, why don't you two go for a walk?\Brooding over things in the house won't get you anywhere, you know!\Wait a minute! Urd!\Alrighty, have a good time now!\Really! I don't believe Urd!\Well, we might as well go out, don't you think?\All right! response:	There they go.
context: Now that we've settled things, why don't you two go for a walk?\Brooding over things in the house won't get you anywhere, you know!\Wait a minute! Urd!\Alrighty, have a good time now!\Really! I don't believe Urd!\Well, we might as well go out, don't you think?\All right!\There they go. response:	Even so... that Marller... can I really trust her?
context: Brooding over things in the house won't get you anywhere, you know!\Wait a minute! Urd!\Alrighty, have a good time now!\Really! I don't believe Urd!\Well, we might as well go out, don't you think?\All right!\There they go.\Even so... that Marller... can I really trust her? response:	That's right. If you grant my wish, I'll help you to banish Belldandy.
context: Wait a minute! Urd!\Alrighty, have a good time now!\Really! I don't believe Urd!\Well, we might as well go out, don't you think?\All right!\There they go.\Even so... that Marller... can I really trust her?\That's right. If you grant my wish, I'll help you to banish Belldandy. response:	Help, did you say?
context: Alrighty, have a good time now!\Really! I don't believe Urd!\Well, we might as well go out, don't you think?\All right!\There they go.\Even so... that Marller... can I really trust her?\That's right. If you grant my wish, I'll help you to banish Belldandy.\Help, did you say? response:	Fine. So what is this wish of yours?
context: Really! I don't believe Urd!\Well, we might as well go out, don't you think?\All right!\There they go.\Even so... that Marller... can I really trust her?\That's right. If you grant my wish, I'll help you to banish Belldandy.\Help, did you say?\Fine. So what is this wish of yours? response:	If you have money in mind, I'll pay you whatever you ask for.
context: Well, we might as well go out, don't you think?\All right!\There they go.\Even so... that Marller... can I really trust her?\That's right. If you grant my wish, I'll help you to banish Belldandy.\Help, did you say?\Fine. So what is this wish of yours?\If you have money in mind, I'll pay you whatever you ask for. response:	I have no use for money.
context: All right!\There they go.\Even so... that Marller... can I really trust her?\That's right. If you grant my wish, I'll help you to banish Belldandy.\Help, did you say?\Fine. So what is this wish of yours?\If you have money in mind, I'll pay you whatever you ask for.\I have no use for money. response:	Don't tell me you want to sleep with me! I have no use for money.
context: There they go.\Even so... that Marller... can I really trust her?\That's right. If you grant my wish, I'll help you to banish Belldandy.\Help, did you say?\Fine. So what is this wish of yours?\If you have money in mind, I'll pay you whatever you ask for.\I have no use for money.\Don't tell me you want to sleep with me! I have no use for money. response:	I told you, I'm a woman! Remember?
context: Even so... that Marller... can I really trust her?\That's right. If you grant my wish, I'll help you to banish Belldandy.\Help, did you say?\Fine. So what is this wish of yours?\If you have money in mind, I'll pay you whatever you ask for.\I have no use for money.\Don't tell me you want to sleep with me! I have no use for money.\I told you, I'm a woman! Remember? response:	Then what is it that you want?
context: That's right. If you grant my wish, I'll help you to banish Belldandy.\Help, did you say?\Fine. So what is this wish of yours?\If you have money in mind, I'll pay you whatever you ask for.\I have no use for money.\Don't tell me you want to sleep with me! I have no use for money.\I told you, I'm a woman! Remember?\Then what is it that you want? response:	It's quite simple, really.
context: Help, did you say?\Fine. So what is this wish of yours?\If you have money in mind, I'll pay you whatever you ask for.\I have no use for money.\Don't tell me you want to sleep with me! I have no use for money.\I told you, I'm a woman! Remember?\Then what is it that you want?\It's quite simple, really. response:	At least, that's what she said at the time...
context: Fine. So what is this wish of yours?\If you have money in mind, I'll pay you whatever you ask for.\I have no use for money.\Don't tell me you want to sleep with me! I have no use for money.\I told you, I'm a woman! Remember?\Then what is it that you want?\It's quite simple, really.\At least, that's what she said at the time... response:	But even if this ends in failure, it won't really affect me...
context: If you have money in mind, I'll pay you whatever you ask for.\I have no use for money.\Don't tell me you want to sleep with me! I have no use for money.\I told you, I'm a woman! Remember?\Then what is it that you want?\It's quite simple, really.\At least, that's what she said at the time...\But even if this ends in failure, it won't really affect me... response:	Now's your chance! Finish him off!
context: I have no use for money.\Don't tell me you want to sleep with me! I have no use for money.\I told you, I'm a woman! Remember?\Then what is it that you want?\It's quite simple, really.\At least, that's what she said at the time...\But even if this ends in failure, it won't really affect me...\Now's your chance! Finish him off! response:	Oh, come on! Just when we got to the juicy part!
context: Don't tell me you want to sleep with me! I have no use for money.\I told you, I'm a woman! Remember?\Then what is it that you want?\It's quite simple, really.\At least, that's what she said at the time...\But even if this ends in failure, it won't really affect me...\Now's your chance! Finish him off!\Oh, come on! Just when we got to the juicy part! response:	Who's there?
context: I told you, I'm a woman! Remember?\Then what is it that you want?\It's quite simple, really.\At least, that's what she said at the time...\But even if this ends in failure, it won't really affect me...\Now's your chance! Finish him off!\Oh, come on! Just when we got to the juicy part!\Who's there? response:	What do you want?
context: Then what is it that you want?\It's quite simple, really.\At least, that's what she said at the time...\But even if this ends in failure, it won't really affect me...\Now's your chance! Finish him off!\Oh, come on! Just when we got to the juicy part!\Who's there?\What do you want? response:	I don't know... this is really awkward!
context: It's quite simple, really.\At least, that's what she said at the time...\But even if this ends in failure, it won't really affect me...\Now's your chance! Finish him off!\Oh, come on! Just when we got to the juicy part!\Who's there?\What do you want?\I don't know... this is really awkward! response:	That must be it.
context: At least, that's what she said at the time...\But even if this ends in failure, it won't really affect me...\Now's your chance! Finish him off!\Oh, come on! Just when we got to the juicy part!\Who's there?\What do you want?\I don't know... this is really awkward!\That must be it. response:	So, what are you doing here?
context: But even if this ends in failure, it won't really affect me...\Now's your chance! Finish him off!\Oh, come on! Just when we got to the juicy part!\Who's there?\What do you want?\I don't know... this is really awkward!\That must be it.\So, what are you doing here? response:	If you came to see Belldandy, she went out with Keiichi.
context: Now's your chance! Finish him off!\Oh, come on! Just when we got to the juicy part!\Who's there?\What do you want?\I don't know... this is really awkward!\That must be it.\So, what are you doing here?\If you came to see Belldandy, she went out with Keiichi. response:	Well, it's not terribly important, but I think I'll wait until she comes back.
context: Oh, come on! Just when we got to the juicy part!\Who's there?\What do you want?\I don't know... this is really awkward!\That must be it.\So, what are you doing here?\If you came to see Belldandy, she went out with Keiichi.\Well, it's not terribly important, but I think I'll wait until she comes back. response:	So you came here to try to sniff out our dark secrets again?
context: Who's there?\What do you want?\I don't know... this is really awkward!\That must be it.\So, what are you doing here?\If you came to see Belldandy, she went out with Keiichi.\Well, it's not terribly important, but I think I'll wait until she comes back.\So you came here to try to sniff out our dark secrets again? response:	What do you mean, secrets? Of course not!
context: What do you want?\I don't know... this is really awkward!\That must be it.\So, what are you doing here?\If you came to see Belldandy, she went out with Keiichi.\Well, it's not terribly important, but I think I'll wait until she comes back.\So you came here to try to sniff out our dark secrets again?\What do you mean, secrets? Of course not! response:	You're really a piece of work, going to all this trouble to be campus queen.
context: I don't know... this is really awkward!\That must be it.\So, what are you doing here?\If you came to see Belldandy, she went out with Keiichi.\Well, it's not terribly important, but I think I'll wait until she comes back.\So you came here to try to sniff out our dark secrets again?\What do you mean, secrets? Of course not!\You're really a piece of work, going to all this trouble to be campus queen. response:	Excuse me, but didn't you enter the contest to vie for the title yourself?
context: That must be it.\So, what are you doing here?\If you came to see Belldandy, she went out with Keiichi.\Well, it's not terribly important, but I think I'll wait until she comes back.\So you came here to try to sniff out our dark secrets again?\What do you mean, secrets? Of course not!\You're really a piece of work, going to all this trouble to be campus queen.\Excuse me, but didn't you enter the contest to vie for the title yourself? response:	You two looked so desperate to own that title...
context: So, what are you doing here?\If you came to see Belldandy, she went out with Keiichi.\Well, it's not terribly important, but I think I'll wait until she comes back.\So you came here to try to sniff out our dark secrets again?\What do you mean, secrets? Of course not!\You're really a piece of work, going to all this trouble to be campus queen.\Excuse me, but didn't you enter the contest to vie for the title yourself?\You two looked so desperate to own that title... response:	I'm sorry you didn't realize that!
context: If you came to see Belldandy, she went out with Keiichi.\Well, it's not terribly important, but I think I'll wait until she comes back.\So you came here to try to sniff out our dark secrets again?\What do you mean, secrets? Of course not!\You're really a piece of work, going to all this trouble to be campus queen.\Excuse me, but didn't you enter the contest to vie for the title yourself?\You two looked so desperate to own that title...\I'm sorry you didn't realize that! response:	Who are you to talk, when you're the one who lost to Belldandy?
context: Well, it's not terribly important, but I think I'll wait until she comes back.\So you came here to try to sniff out our dark secrets again?\What do you mean, secrets? Of course not!\You're really a piece of work, going to all this trouble to be campus queen.\Excuse me, but didn't you enter the contest to vie for the title yourself?\You two looked so desperate to own that title...\I'm sorry you didn't realize that!\Who are you to talk, when you're the one who lost to Belldandy? response:	If I recall, wasn't it you who lost to Belldandy?
context: So you came here to try to sniff out our dark secrets again?\What do you mean, secrets? Of course not!\You're really a piece of work, going to all this trouble to be campus queen.\Excuse me, but didn't you enter the contest to vie for the title yourself?\You two looked so desperate to own that title...\I'm sorry you didn't realize that!\Who are you to talk, when you're the one who lost to Belldandy?\If I recall, wasn't it you who lost to Belldandy? response:	Those kids aren't old enough to appreciate a mature woman's splendor!
