context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: Her mana's getting stronger?\Sea God Slash!\Sea God Slash is a song and dance combo spell.\Dancing to Kahono's song reinforces my dance magic,\and unleashes magic slashing attacks!\Amazing...\Kiato! Kahono!\You can do it! The two of you have got this! response:	You've worked so hard ever since you were little.
context: Sea God Slash!\Sea God Slash is a song and dance combo spell.\Dancing to Kahono's song reinforces my dance magic,\and unleashes magic slashing attacks!\Amazing...\Kiato! Kahono!\You can do it! The two of you have got this!\You've worked so hard ever since you were little. response:	I guess that's enough for today.
context: Sea God Slash is a song and dance combo spell.\Dancing to Kahono's song reinforces my dance magic,\and unleashes magic slashing attacks!\Amazing...\Kiato! Kahono!\You can do it! The two of you have got this!\You've worked so hard ever since you were little.\I guess that's enough for today. response:	No way. We'll never get rich if this was enough to tire us out.
context: Dancing to Kahono's song reinforces my dance magic,\and unleashes magic slashing attacks!\Amazing...\Kiato! Kahono!\You can do it! The two of you have got this!\You've worked so hard ever since you were little.\I guess that's enough for today.\No way. We'll never get rich if this was enough to tire us out. response:	You're right. We can't become stars that way.
context: and unleashes magic slashing attacks!\Amazing...\Kiato! Kahono!\You can do it! The two of you have got this!\You've worked so hard ever since you were little.\I guess that's enough for today.\No way. We'll never get rich if this was enough to tire us out.\You're right. We can't become stars that way. response:	Yup. Besides, we need to make sure our song and dance will please the sea god.
context: Amazing...\Kiato! Kahono!\You can do it! The two of you have got this!\You've worked so hard ever since you were little.\I guess that's enough for today.\No way. We'll never get rich if this was enough to tire us out.\You're right. We can't become stars that way.\Yup. Besides, we need to make sure our song and dance will please the sea god. response:	Yeah, so we need to work harder.
context: Kiato! Kahono!\You can do it! The two of you have got this!\You've worked so hard ever since you were little.\I guess that's enough for today.\No way. We'll never get rich if this was enough to tire us out.\You're right. We can't become stars that way.\Yup. Besides, we need to make sure our song and dance will please the sea god.\Yeah, so we need to work harder. response:	Okay, let's do this.
context: You can do it! The two of you have got this!\You've worked so hard ever since you were little.\I guess that's enough for today.\No way. We'll never get rich if this was enough to tire us out.\You're right. We can't become stars that way.\Yup. Besides, we need to make sure our song and dance will please the sea god.\Yeah, so we need to work harder.\Okay, let's do this. response:	Yeah!
context: You've worked so hard ever since you were little.\I guess that's enough for today.\No way. We'll never get rich if this was enough to tire us out.\You're right. We can't become stars that way.\Yup. Besides, we need to make sure our song and dance will please the sea god.\Yeah, so we need to work harder.\Okay, let's do this.\Yeah! response:	Your hard work...
context: I guess that's enough for today.\No way. We'll never get rich if this was enough to tire us out.\You're right. We can't become stars that way.\Yup. Besides, we need to make sure our song and dance will please the sea god.\Yeah, so we need to work harder.\Okay, let's do this.\Yeah!\Your hard work... response:	Oh? All this power
context: No way. We'll never get rich if this was enough to tire us out.\You're right. We can't become stars that way.\Yup. Besides, we need to make sure our song and dance will please the sea god.\Yeah, so we need to work harder.\Okay, let's do this.\Yeah!\Your hard work...\Oh? All this power response:	from a little bird's song and a mouse's dance.
context: You're right. We can't become stars that way.\Yup. Besides, we need to make sure our song and dance will please the sea god.\Yeah, so we need to work harder.\Okay, let's do this.\Yeah!\Your hard work...\Oh? All this power\from a little bird's song and a mouse's dance. response:	Frontier magic is truly intriguing.
context: Yup. Besides, we need to make sure our song and dance will please the sea god.\Yeah, so we need to work harder.\Okay, let's do this.\Yeah!\Your hard work...\Oh? All this power\from a little bird's song and a mouse's dance.\Frontier magic is truly intriguing. response:	That's right! This spell was created because we're here!
context: Yeah, so we need to work harder.\Okay, let's do this.\Yeah!\Your hard work...\Oh? All this power\from a little bird's song and a mouse's dance.\Frontier magic is truly intriguing.\That's right! This spell was created because we're here! response:	We served the sea god, praying, singing and dancing...
context: Okay, let's do this.\Yeah!\Your hard work...\Oh? All this power\from a little bird's song and a mouse's dance.\Frontier magic is truly intriguing.\That's right! This spell was created because we're here!\We served the sea god, praying, singing and dancing... response:	We spent a long time that way, weaving the magic into our lives!
context: Yeah!\Your hard work...\Oh? All this power\from a little bird's song and a mouse's dance.\Frontier magic is truly intriguing.\That's right! This spell was created because we're here!\We served the sea god, praying, singing and dancing...\We spent a long time that way, weaving the magic into our lives! response:	That's right! Ever since we were little, we've offered up this song
context: Your hard work...\Oh? All this power\from a little bird's song and a mouse's dance.\Frontier magic is truly intriguing.\That's right! This spell was created because we're here!\We served the sea god, praying, singing and dancing...\We spent a long time that way, weaving the magic into our lives!\That's right! Ever since we were little, we've offered up this song response:	and dance to the sea god and the rest of our people!
context: Oh? All this power\from a little bird's song and a mouse's dance.\Frontier magic is truly intriguing.\That's right! This spell was created because we're here!\We served the sea god, praying, singing and dancing...\We spent a long time that way, weaving the magic into our lives!\That's right! Ever since we were little, we've offered up this song\and dance to the sea god and the rest of our people! response:	This spell...
context: from a little bird's song and a mouse's dance.\Frontier magic is truly intriguing.\That's right! This spell was created because we're here!\We served the sea god, praying, singing and dancing...\We spent a long time that way, weaving the magic into our lives!\That's right! Ever since we were little, we've offered up this song\and dance to the sea god and the rest of our people!\This spell... response:	of the Underwater Temple!
context: Frontier magic is truly intriguing.\That's right! This spell was created because we're here!\We served the sea god, praying, singing and dancing...\We spent a long time that way, weaving the magic into our lives!\That's right! Ever since we were little, we've offered up this song\and dance to the sea god and the rest of our people!\This spell...\of the Underwater Temple! response:	You can do it!
context: That's right! This spell was created because we're here!\We served the sea god, praying, singing and dancing...\We spent a long time that way, weaving the magic into our lives!\That's right! Ever since we were little, we've offered up this song\and dance to the sea god and the rest of our people!\This spell...\of the Underwater Temple!\You can do it! response:	Kiato! Kahono!
context: We served the sea god, praying, singing and dancing...\We spent a long time that way, weaving the magic into our lives!\That's right! Ever since we were little, we've offered up this song\and dance to the sea god and the rest of our people!\This spell...\of the Underwater Temple!\You can do it!\Kiato! Kahono! response:	Go, Kiato! Kahono!
context: We spent a long time that way, weaving the magic into our lives!\That's right! Ever since we were little, we've offered up this song\and dance to the sea god and the rest of our people!\This spell...\of the Underwater Temple!\You can do it!\Kiato! Kahono!\Go, Kiato! Kahono! response:	We're not going to let you...
context: That's right! Ever since we were little, we've offered up this song\and dance to the sea god and the rest of our people!\This spell...\of the Underwater Temple!\You can do it!\Kiato! Kahono!\Go, Kiato! Kahono!\We're not going to let you... response:	Did they do it?
context: and dance to the sea god and the rest of our people!\This spell...\of the Underwater Temple!\You can do it!\Kiato! Kahono!\Go, Kiato! Kahono!\We're not going to let you...\Did they do it? response:	So what?
context: This spell...\of the Underwater Temple!\You can do it!\Kiato! Kahono!\Go, Kiato! Kahono!\We're not going to let you...\Did they do it?\So what? response:	No way...
context: of the Underwater Temple!\You can do it!\Kiato! Kahono!\Go, Kiato! Kahono!\We're not going to let you...\Did they do it?\So what?\No way... response:	Wha...
context: You can do it!\Kiato! Kahono!\Go, Kiato! Kahono!\We're not going to let you...\Did they do it?\So what?\No way...\Wha... response:	Kiato!
context: Kiato! Kahono!\Go, Kiato! Kahono!\We're not going to let you...\Did they do it?\So what?\No way...\Wha...\Kiato! response:	Big Brother!
context: Go, Kiato! Kahono!\We're not going to let you...\Did they do it?\So what?\No way...\Wha...\Kiato!\Big Brother! response:	Kiato!
context: We're not going to let you...\Did they do it?\So what?\No way...\Wha...\Kiato!\Big Brother!\Kiato! response:	Run, Kahono!
context: Did they do it?\So what?\No way...\Wha...\Kiato!\Big Brother!\Kiato!\Run, Kahono! response:	Dreams? Bonds?
context: So what?\No way...\Wha...\Kiato!\Big Brother!\Kiato!\Run, Kahono!\Dreams? Bonds? response:	People like you have no right to talk about such things!
context: No way...\Wha...\Kiato!\Big Brother!\Kiato!\Run, Kahono!\Dreams? Bonds?\People like you have no right to talk about such things! response:	Kahono!
context: Wha...\Kiato!\Big Brother!\Kiato!\Run, Kahono!\Dreams? Bonds?\People like you have no right to talk about such things!\Kahono! response:	Curse you!
context: Kiato!\Big Brother!\Kiato!\Run, Kahono!\Dreams? Bonds?\People like you have no right to talk about such things!\Kahono!\Curse you! response:	Game Magic: Monster Toy!
context: Big Brother!\Kiato!\Run, Kahono!\Dreams? Bonds?\People like you have no right to talk about such things!\Kahono!\Curse you!\Game Magic: Monster Toy! response:	Every last one of you thinks this is some child's game.
context: Kiato!\Run, Kahono!\Dreams? Bonds?\People like you have no right to talk about such things!\Kahono!\Curse you!\Game Magic: Monster Toy!\Every last one of you thinks this is some child's game. response:	We're the ones who truly have dreams and bonds...
context: Run, Kahono!\Dreams? Bonds?\People like you have no right to talk about such things!\Kahono!\Curse you!\Game Magic: Monster Toy!\Every last one of you thinks this is some child's game.\We're the ones who truly have dreams and bonds... response:	We, the Eye of the Midnight Sun!
context: Dreams? Bonds?\People like you have no right to talk about such things!\Kahono!\Curse you!\Game Magic: Monster Toy!\Every last one of you thinks this is some child's game.\We're the ones who truly have dreams and bonds...\We, the Eye of the Midnight Sun! response:	The ones you broke...
context: People like you have no right to talk about such things!\Kahono!\Curse you!\Game Magic: Monster Toy!\Every last one of you thinks this is some child's game.\We're the ones who truly have dreams and bonds...\We, the Eye of the Midnight Sun!\The ones you broke... response:	Our golden dreams and our bonds of blood!
context: Kahono!\Curse you!\Game Magic: Monster Toy!\Every last one of you thinks this is some child's game.\We're the ones who truly have dreams and bonds...\We, the Eye of the Midnight Sun!\The ones you broke...\Our golden dreams and our bonds of blood! response:	What is that fool talking about?
context: Curse you!\Game Magic: Monster Toy!\Every last one of you thinks this is some child's game.\We're the ones who truly have dreams and bonds...\We, the Eye of the Midnight Sun!\The ones you broke...\Our golden dreams and our bonds of blood!\What is that fool talking about? response:	You devil!
context: Game Magic: Monster Toy!\Every last one of you thinks this is some child's game.\We're the ones who truly have dreams and bonds...\We, the Eye of the Midnight Sun!\The ones you broke...\Our golden dreams and our bonds of blood!\What is that fool talking about?\You devil! response:	Now you won't be able to perform your silly songs and dances ever again.
context: Every last one of you thinks this is some child's game.\We're the ones who truly have dreams and bonds...\We, the Eye of the Midnight Sun!\The ones you broke...\Our golden dreams and our bonds of blood!\What is that fool talking about?\You devil!\Now you won't be able to perform your silly songs and dances ever again. response:	In other words, your cheap little dreams just went down the drain.
context: We're the ones who truly have dreams and bonds...\We, the Eye of the Midnight Sun!\The ones you broke...\Our golden dreams and our bonds of blood!\What is that fool talking about?\You devil!\Now you won't be able to perform your silly songs and dances ever again.\In other words, your cheap little dreams just went down the drain. response:	Well, weakling? You grounded little bird...
context: We, the Eye of the Midnight Sun!\The ones you broke...\Our golden dreams and our bonds of blood!\What is that fool talking about?\You devil!\Now you won't be able to perform your silly songs and dances ever again.\In other words, your cheap little dreams just went down the drain.\Well, weakling? You grounded little bird... response:	Did you get a good taste of despair?
context: The ones you broke...\Our golden dreams and our bonds of blood!\What is that fool talking about?\You devil!\Now you won't be able to perform your silly songs and dances ever again.\In other words, your cheap little dreams just went down the drain.\Well, weakling? You grounded little bird...\Did you get a good taste of despair? response:	I don't like those eyes.
context: Our golden dreams and our bonds of blood!\What is that fool talking about?\You devil!\Now you won't be able to perform your silly songs and dances ever again.\In other words, your cheap little dreams just went down the drain.\Well, weakling? You grounded little bird...\Did you get a good taste of despair?\I don't like those eyes. response:	In that case, I'll have to rip off your wings one by one...
context: What is that fool talking about?\You devil!\Now you won't be able to perform your silly songs and dances ever again.\In other words, your cheap little dreams just went down the drain.\Well, weakling? You grounded little bird...\Did you get a good taste of despair?\I don't like those eyes.\In that case, I'll have to rip off your wings one by one... response:	A bird that can't sing has no reason to live.
context: You devil!\Now you won't be able to perform your silly songs and dances ever again.\In other words, your cheap little dreams just went down the drain.\Well, weakling? You grounded little bird...\Did you get a good taste of despair?\I don't like those eyes.\In that case, I'll have to rip off your wings one by one...\A bird that can't sing has no reason to live. response:	I'll just...
context: Now you won't be able to perform your silly songs and dances ever again.\In other words, your cheap little dreams just went down the drain.\Well, weakling? You grounded little bird...\Did you get a good taste of despair?\I don't like those eyes.\In that case, I'll have to rip off your wings one by one...\A bird that can't sing has no reason to live.\I'll just... response:	Stop!
