context: Piercing through the Macro sky, response:	A thunderbolt strikes the Earth
context: Roger that. Let's give them a real show!\Hikaru Ichijo reporting.\This way, please.\It looks like everyone's here. Very well, let's begin.\All of you assembled here today distinguished yourselves\during the battle on Mars.\In recognition of your valor,\we hereby award you the UN Forces Titanium Medal. response:	Please step forward as I call your names.
context: Hikaru Ichijo reporting.\This way, please.\It looks like everyone's here. Very well, let's begin.\All of you assembled here today distinguished yourselves\during the battle on Mars.\In recognition of your valor,\we hereby award you the UN Forces Titanium Medal.\Please step forward as I call your names. response:	2nd Lieutenant Justy Borgnine...
context: This way, please.\It looks like everyone's here. Very well, let's begin.\All of you assembled here today distinguished yourselves\during the battle on Mars.\In recognition of your valor,\we hereby award you the UN Forces Titanium Medal.\Please step forward as I call your names.\2nd Lieutenant Justy Borgnine... response:	I'm getting a medal...!
context: It looks like everyone's here. Very well, let's begin.\All of you assembled here today distinguished yourselves\during the battle on Mars.\In recognition of your valor,\we hereby award you the UN Forces Titanium Medal.\Please step forward as I call your names.\2nd Lieutenant Justy Borgnine...\I'm getting a medal...! response:	Hikaru!
context: All of you assembled here today distinguished yourselves\during the battle on Mars.\In recognition of your valor,\we hereby award you the UN Forces Titanium Medal.\Please step forward as I call your names.\2nd Lieutenant Justy Borgnine...\I'm getting a medal...!\Hikaru! response:	Come to my room for a second.
context: during the battle on Mars.\In recognition of your valor,\we hereby award you the UN Forces Titanium Medal.\Please step forward as I call your names.\2nd Lieutenant Justy Borgnine...\I'm getting a medal...!\Hikaru!\Come to my room for a second. response:	What did you want to talk to me about, Sempai?
context: In recognition of your valor,\we hereby award you the UN Forces Titanium Medal.\Please step forward as I call your names.\2nd Lieutenant Justy Borgnine...\I'm getting a medal...!\Hikaru!\Come to my room for a second.\What did you want to talk to me about, Sempai? response:	Have a seat.
context: we hereby award you the UN Forces Titanium Medal.\Please step forward as I call your names.\2nd Lieutenant Justy Borgnine...\I'm getting a medal...!\Hikaru!\Come to my room for a second.\What did you want to talk to me about, Sempai?\Have a seat. response:	This is your new rank insignia.
context: Please step forward as I call your names.\2nd Lieutenant Justy Borgnine...\I'm getting a medal...!\Hikaru!\Come to my room for a second.\What did you want to talk to me about, Sempai?\Have a seat.\This is your new rank insignia. response:	As of today, you're a 2nd Lieutenant.
context: 2nd Lieutenant Justy Borgnine...\I'm getting a medal...!\Hikaru!\Come to my room for a second.\What did you want to talk to me about, Sempai?\Have a seat.\This is your new rank insignia.\As of today, you're a 2nd Lieutenant. response:	Put that on instead of the medal.
context: I'm getting a medal...!\Hikaru!\Come to my room for a second.\What did you want to talk to me about, Sempai?\Have a seat.\This is your new rank insignia.\As of today, you're a 2nd Lieutenant.\Put that on instead of the medal. response:	You shouldn't be walking around showing that thing off.
context: Hikaru!\Come to my room for a second.\What did you want to talk to me about, Sempai?\Have a seat.\This is your new rank insignia.\As of today, you're a 2nd Lieutenant.\Put that on instead of the medal.\You shouldn't be walking around showing that thing off. response:	Oh, right.
context: Come to my room for a second.\What did you want to talk to me about, Sempai?\Have a seat.\This is your new rank insignia.\As of today, you're a 2nd Lieutenant.\Put that on instead of the medal.\You shouldn't be walking around showing that thing off.\Oh, right. response:	One more thing...
context: What did you want to talk to me about, Sempai?\Have a seat.\This is your new rank insignia.\As of today, you're a 2nd Lieutenant.\Put that on instead of the medal.\You shouldn't be walking around showing that thing off.\Oh, right.\One more thing... response:	You get a couple of subordinates. These guys.
context: Have a seat.\This is your new rank insignia.\As of today, you're a 2nd Lieutenant.\Put that on instead of the medal.\You shouldn't be walking around showing that thing off.\Oh, right.\One more thing...\You get a couple of subordinates. These guys. response:	Hayao Kakizaki, rank: Corporal. Simulator time: 378 hours.
context: This is your new rank insignia.\As of today, you're a 2nd Lieutenant.\Put that on instead of the medal.\You shouldn't be walking around showing that thing off.\Oh, right.\One more thing...\You get a couple of subordinates. These guys.\Hayao Kakizaki, rank: Corporal. Simulator time: 378 hours. response:	Flight time: 66 hours. Skill ranking: A.
context: As of today, you're a 2nd Lieutenant.\Put that on instead of the medal.\You shouldn't be walking around showing that thing off.\Oh, right.\One more thing...\You get a couple of subordinates. These guys.\Hayao Kakizaki, rank: Corporal. Simulator time: 378 hours.\Flight time: 66 hours. Skill ranking: A. response:	Maximilian Jenius, rank: Corporal. Simulator time: 320 hours.
context: Put that on instead of the medal.\You shouldn't be walking around showing that thing off.\Oh, right.\One more thing...\You get a couple of subordinates. These guys.\Hayao Kakizaki, rank: Corporal. Simulator time: 378 hours.\Flight time: 66 hours. Skill ranking: A.\Maximilian Jenius, rank: Corporal. Simulator time: 320 hours. response:	Flight time: 50 hours. Skill ranking: A.
context: You shouldn't be walking around showing that thing off.\Oh, right.\One more thing...\You get a couple of subordinates. These guys.\Hayao Kakizaki, rank: Corporal. Simulator time: 378 hours.\Flight time: 66 hours. Skill ranking: A.\Maximilian Jenius, rank: Corporal. Simulator time: 320 hours.\Flight time: 50 hours. Skill ranking: A. response:	What's going on? They're a couple of total rookies!
context: Oh, right.\One more thing...\You get a couple of subordinates. These guys.\Hayao Kakizaki, rank: Corporal. Simulator time: 378 hours.\Flight time: 66 hours. Skill ranking: A.\Maximilian Jenius, rank: Corporal. Simulator time: 320 hours.\Flight time: 50 hours. Skill ranking: A.\What's going on? They're a couple of total rookies! response:	The way I see it, you're not that far ahead of them.
context: One more thing...\You get a couple of subordinates. These guys.\Hayao Kakizaki, rank: Corporal. Simulator time: 378 hours.\Flight time: 66 hours. Skill ranking: A.\Maximilian Jenius, rank: Corporal. Simulator time: 320 hours.\Flight time: 50 hours. Skill ranking: A.\What's going on? They're a couple of total rookies!\The way I see it, you're not that far ahead of them. response:	But...
context: You get a couple of subordinates. These guys.\Hayao Kakizaki, rank: Corporal. Simulator time: 378 hours.\Flight time: 66 hours. Skill ranking: A.\Maximilian Jenius, rank: Corporal. Simulator time: 320 hours.\Flight time: 50 hours. Skill ranking: A.\What's going on? They're a couple of total rookies!\The way I see it, you're not that far ahead of them.\But... response:	You can find more detailed information on them in the computer,
context: Hayao Kakizaki, rank: Corporal. Simulator time: 378 hours.\Flight time: 66 hours. Skill ranking: A.\Maximilian Jenius, rank: Corporal. Simulator time: 320 hours.\Flight time: 50 hours. Skill ranking: A.\What's going on? They're a couple of total rookies!\The way I see it, you're not that far ahead of them.\But...\You can find more detailed information on them in the computer, response:	along with an operations manual. Things a team leader needs to know.
context: Flight time: 66 hours. Skill ranking: A.\Maximilian Jenius, rank: Corporal. Simulator time: 320 hours.\Flight time: 50 hours. Skill ranking: A.\What's going on? They're a couple of total rookies!\The way I see it, you're not that far ahead of them.\But...\You can find more detailed information on them in the computer,\along with an operations manual. Things a team leader needs to know. response:	I wrote it. Study it well.
context: Maximilian Jenius, rank: Corporal. Simulator time: 320 hours.\Flight time: 50 hours. Skill ranking: A.\What's going on? They're a couple of total rookies!\The way I see it, you're not that far ahead of them.\But...\You can find more detailed information on them in the computer,\along with an operations manual. Things a team leader needs to know.\I wrote it. Study it well. response:	Oh, they're here. Come in!
context: Flight time: 50 hours. Skill ranking: A.\What's going on? They're a couple of total rookies!\The way I see it, you're not that far ahead of them.\But...\You can find more detailed information on them in the computer,\along with an operations manual. Things a team leader needs to know.\I wrote it. Study it well.\Oh, they're here. Come in! response:	Hello, sir.
context: What's going on? They're a couple of total rookies!\The way I see it, you're not that far ahead of them.\But...\You can find more detailed information on them in the computer,\along with an operations manual. Things a team leader needs to know.\I wrote it. Study it well.\Oh, they're here. Come in!\Hello, sir. response:	This is 2nd Lieutenant Hikaru Ichijo, your team leader.
context: The way I see it, you're not that far ahead of them.\But...\You can find more detailed information on them in the computer,\along with an operations manual. Things a team leader needs to know.\I wrote it. Study it well.\Oh, they're here. Come in!\Hello, sir.\This is 2nd Lieutenant Hikaru Ichijo, your team leader. response:	He's a hero who just received the Titanium Medal.
context: But...\You can find more detailed information on them in the computer,\along with an operations manual. Things a team leader needs to know.\I wrote it. Study it well.\Oh, they're here. Come in!\Hello, sir.\This is 2nd Lieutenant Hikaru Ichijo, your team leader.\He's a hero who just received the Titanium Medal. response:	Ichijo, take good care of them.
context: You can find more detailed information on them in the computer,\along with an operations manual. Things a team leader needs to know.\I wrote it. Study it well.\Oh, they're here. Come in!\Hello, sir.\This is 2nd Lieutenant Hikaru Ichijo, your team leader.\He's a hero who just received the Titanium Medal.\Ichijo, take good care of them. response:	It's an honor, sir. Damn! Uh... I mean, I'm Corporal Hayao Kakizaki.
context: along with an operations manual. Things a team leader needs to know.\I wrote it. Study it well.\Oh, they're here. Come in!\Hello, sir.\This is 2nd Lieutenant Hikaru Ichijo, your team leader.\He's a hero who just received the Titanium Medal.\Ichijo, take good care of them.\It's an honor, sir. Damn! Uh... I mean, I'm Corporal Hayao Kakizaki. response:	Now that I'm here, you can just leave everything to me!
context: I wrote it. Study it well.\Oh, they're here. Come in!\Hello, sir.\This is 2nd Lieutenant Hikaru Ichijo, your team leader.\He's a hero who just received the Titanium Medal.\Ichijo, take good care of them.\It's an honor, sir. Damn! Uh... I mean, I'm Corporal Hayao Kakizaki.\Now that I'm here, you can just leave everything to me! response:	And I am Corporal Maximilian Jenius, sir.
context: Oh, they're here. Come in!\Hello, sir.\This is 2nd Lieutenant Hikaru Ichijo, your team leader.\He's a hero who just received the Titanium Medal.\Ichijo, take good care of them.\It's an honor, sir. Damn! Uh... I mean, I'm Corporal Hayao Kakizaki.\Now that I'm here, you can just leave everything to me!\And I am Corporal Maximilian Jenius, sir. response:	Please call me Max.
context: Hello, sir.\This is 2nd Lieutenant Hikaru Ichijo, your team leader.\He's a hero who just received the Titanium Medal.\Ichijo, take good care of them.\It's an honor, sir. Damn! Uh... I mean, I'm Corporal Hayao Kakizaki.\Now that I'm here, you can just leave everything to me!\And I am Corporal Maximilian Jenius, sir.\Please call me Max. response:	I am rather inexperienced, so I would appreciate any guidance you could give me.
context: This is 2nd Lieutenant Hikaru Ichijo, your team leader.\He's a hero who just received the Titanium Medal.\Ichijo, take good care of them.\It's an honor, sir. Damn! Uh... I mean, I'm Corporal Hayao Kakizaki.\Now that I'm here, you can just leave everything to me!\And I am Corporal Maximilian Jenius, sir.\Please call me Max.\I am rather inexperienced, so I would appreciate any guidance you could give me. response:	Uh, sure. I look forward to working with you.
context: He's a hero who just received the Titanium Medal.\Ichijo, take good care of them.\It's an honor, sir. Damn! Uh... I mean, I'm Corporal Hayao Kakizaki.\Now that I'm here, you can just leave everything to me!\And I am Corporal Maximilian Jenius, sir.\Please call me Max.\I am rather inexperienced, so I would appreciate any guidance you could give me.\Uh, sure. I look forward to working with you. response:	Yes, sir!
context: Ichijo, take good care of them.\It's an honor, sir. Damn! Uh... I mean, I'm Corporal Hayao Kakizaki.\Now that I'm here, you can just leave everything to me!\And I am Corporal Maximilian Jenius, sir.\Please call me Max.\I am rather inexperienced, so I would appreciate any guidance you could give me.\Uh, sure. I look forward to working with you.\Yes, sir! response:	Sempai, there's somewhere I have to be, so...
context: It's an honor, sir. Damn! Uh... I mean, I'm Corporal Hayao Kakizaki.\Now that I'm here, you can just leave everything to me!\And I am Corporal Maximilian Jenius, sir.\Please call me Max.\I am rather inexperienced, so I would appreciate any guidance you could give me.\Uh, sure. I look forward to working with you.\Yes, sir!\Sempai, there's somewhere I have to be, so... response:	Oh, that's right. I'll join you later.
context: Now that I'm here, you can just leave everything to me!\And I am Corporal Maximilian Jenius, sir.\Please call me Max.\I am rather inexperienced, so I would appreciate any guidance you could give me.\Uh, sure. I look forward to working with you.\Yes, sir!\Sempai, there's somewhere I have to be, so...\Oh, that's right. I'll join you later. response:	Excuse me.
context: And I am Corporal Maximilian Jenius, sir.\Please call me Max.\I am rather inexperienced, so I would appreciate any guidance you could give me.\Uh, sure. I look forward to working with you.\Yes, sir!\Sempai, there's somewhere I have to be, so...\Oh, that's right. I'll join you later.\Excuse me. response:	Leader!
context: Please call me Max.\I am rather inexperienced, so I would appreciate any guidance you could give me.\Uh, sure. I look forward to working with you.\Yes, sir!\Sempai, there's somewhere I have to be, so...\Oh, that's right. I'll join you later.\Excuse me.\Leader! response:	Mind if we join you?
context: I am rather inexperienced, so I would appreciate any guidance you could give me.\Uh, sure. I look forward to working with you.\Yes, sir!\Sempai, there's somewhere I have to be, so...\Oh, that's right. I'll join you later.\Excuse me.\Leader!\Mind if we join you? response:	It'd be nice to show Minmay that I've moved up a notch or two.
context: Uh, sure. I look forward to working with you.\Yes, sir!\Sempai, there's somewhere I have to be, so...\Oh, that's right. I'll join you later.\Excuse me.\Leader!\Mind if we join you?\It'd be nice to show Minmay that I've moved up a notch or two. response:	Sure, come on!
context: Yes, sir!\Sempai, there's somewhere I have to be, so...\Oh, that's right. I'll join you later.\Excuse me.\Leader!\Mind if we join you?\It'd be nice to show Minmay that I've moved up a notch or two.\Sure, come on! response:	Thanks very much! Well then, let's be off!
context: Sempai, there's somewhere I have to be, so...\Oh, that's right. I'll join you later.\Excuse me.\Leader!\Mind if we join you?\It'd be nice to show Minmay that I've moved up a notch or two.\Sure, come on!\Thanks very much! Well then, let's be off! response:	By the way, where are we going?
context: Oh, that's right. I'll join you later.\Excuse me.\Leader!\Mind if we join you?\It'd be nice to show Minmay that I've moved up a notch or two.\Sure, come on!\Thanks very much! Well then, let's be off!\By the way, where are we going? response:	Hey, just leave that to me. I'm taking you somewhere really great.
context: Excuse me.\Leader!\Mind if we join you?\It'd be nice to show Minmay that I've moved up a notch or two.\Sure, come on!\Thanks very much! Well then, let's be off!\By the way, where are we going?\Hey, just leave that to me. I'm taking you somewhere really great. response:	I'm looking forward to it.
context: Leader!\Mind if we join you?\It'd be nice to show Minmay that I've moved up a notch or two.\Sure, come on!\Thanks very much! Well then, let's be off!\By the way, where are we going?\Hey, just leave that to me. I'm taking you somewhere really great.\I'm looking forward to it. response:	Gonna take us to a real party, huh?
