context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: Right, consider it brought.\Hey, you dumbasses. You good?\Captain Yami!\Accepting all the feelings of Asta and the other members,\Yami dealt a fatal blow.\It doesn't matter how strong your magic is!\Dark Magic: Dark Cloaked Dimension Slash!\Consider that my thanks for looking after my squad. response:	See ya, Mister Despair.
context: Hey, you dumbasses. You good?\Captain Yami!\Accepting all the feelings of Asta and the other members,\Yami dealt a fatal blow.\It doesn't matter how strong your magic is!\Dark Magic: Dark Cloaked Dimension Slash!\Consider that my thanks for looking after my squad.\See ya, Mister Despair. response:	Stay there and watch for a while.
context: Captain Yami!\Accepting all the feelings of Asta and the other members,\Yami dealt a fatal blow.\It doesn't matter how strong your magic is!\Dark Magic: Dark Cloaked Dimension Slash!\Consider that my thanks for looking after my squad.\See ya, Mister Despair.\Stay there and watch for a while. response:	You're going to be my main dish...
context: Accepting all the feelings of Asta and the other members,\Yami dealt a fatal blow.\It doesn't matter how strong your magic is!\Dark Magic: Dark Cloaked Dimension Slash!\Consider that my thanks for looking after my squad.\See ya, Mister Despair.\Stay there and watch for a while.\You're going to be my main dish... response:	After I season you with despair, as you watch all of your friends die!
context: Yami dealt a fatal blow.\It doesn't matter how strong your magic is!\Dark Magic: Dark Cloaked Dimension Slash!\Consider that my thanks for looking after my squad.\See ya, Mister Despair.\Stay there and watch for a while.\You're going to be my main dish...\After I season you with despair, as you watch all of your friends die! response:	I dealt with you in the end.
context: It doesn't matter how strong your magic is!\Dark Magic: Dark Cloaked Dimension Slash!\Consider that my thanks for looking after my squad.\See ya, Mister Despair.\Stay there and watch for a while.\You're going to be my main dish...\After I season you with despair, as you watch all of your friends die!\I dealt with you in the end. response:	Hopefully, you can pass on now.
context: Dark Magic: Dark Cloaked Dimension Slash!\Consider that my thanks for looking after my squad.\See ya, Mister Despair.\Stay there and watch for a while.\You're going to be my main dish...\After I season you with despair, as you watch all of your friends die!\I dealt with you in the end.\Hopefully, you can pass on now. response:	Sorry, but I didn't despair at all, either.
context: Consider that my thanks for looking after my squad.\See ya, Mister Despair.\Stay there and watch for a while.\You're going to be my main dish...\After I season you with despair, as you watch all of your friends die!\I dealt with you in the end.\Hopefully, you can pass on now.\Sorry, but I didn't despair at all, either. response:	We're being led far away
context: See ya, Mister Despair.\Stay there and watch for a while.\You're going to be my main dish...\After I season you with despair, as you watch all of your friends die!\I dealt with you in the end.\Hopefully, you can pass on now.\Sorry, but I didn't despair at all, either.\We're being led far away response:	Until we shatter the road between light and darkness
context: Stay there and watch for a while.\You're going to be my main dish...\After I season you with despair, as you watch all of your friends die!\I dealt with you in the end.\Hopefully, you can pass on now.\Sorry, but I didn't despair at all, either.\We're being led far away\Until we shatter the road between light and darkness response:	Yo Guess who's back
context: You're going to be my main dish...\After I season you with despair, as you watch all of your friends die!\I dealt with you in the end.\Hopefully, you can pass on now.\Sorry, but I didn't despair at all, either.\We're being led far away\Until we shatter the road between light and darkness\Yo Guess who's back response:	Everybody get down
context: After I season you with despair, as you watch all of your friends die!\I dealt with you in the end.\Hopefully, you can pass on now.\Sorry, but I didn't despair at all, either.\We're being led far away\Until we shatter the road between light and darkness\Yo Guess who's back\Everybody get down response:	Guess who's back
context: I dealt with you in the end.\Hopefully, you can pass on now.\Sorry, but I didn't despair at all, either.\We're being led far away\Until we shatter the road between light and darkness\Yo Guess who's back\Everybody get down\Guess who's back response:	Hey step up step up!
context: Hopefully, you can pass on now.\Sorry, but I didn't despair at all, either.\We're being led far away\Until we shatter the road between light and darkness\Yo Guess who's back\Everybody get down\Guess who's back\Hey step up step up! response:	End of the Battle, End of Despair
context: Sorry, but I didn't despair at all, either.\We're being led far away\Until we shatter the road between light and darkness\Yo Guess who's back\Everybody get down\Guess who's back\Hey step up step up!\End of the Battle, End of Despair response:	I'm falling down because of a twist of fate
context: We're being led far away\Until we shatter the road between light and darkness\Yo Guess who's back\Everybody get down\Guess who's back\Hey step up step up!\End of the Battle, End of Despair\I'm falling down because of a twist of fate response:	The harmony we had is in the past
context: Until we shatter the road between light and darkness\Yo Guess who's back\Everybody get down\Guess who's back\Hey step up step up!\End of the Battle, End of Despair\I'm falling down because of a twist of fate\The harmony we had is in the past response:	Still left behind
context: Yo Guess who's back\Everybody get down\Guess who's back\Hey step up step up!\End of the Battle, End of Despair\I'm falling down because of a twist of fate\The harmony we had is in the past\Still left behind response:	The scent of you is stuck in my head
context: Everybody get down\Guess who's back\Hey step up step up!\End of the Battle, End of Despair\I'm falling down because of a twist of fate\The harmony we had is in the past\Still left behind\The scent of you is stuck in my head response:	Can't shake it
context: Guess who's back\Hey step up step up!\End of the Battle, End of Despair\I'm falling down because of a twist of fate\The harmony we had is in the past\Still left behind\The scent of you is stuck in my head\Can't shake it response:	Waiting just isn't enough anymore, Yai yah!
context: Hey step up step up!\End of the Battle, End of Despair\I'm falling down because of a twist of fate\The harmony we had is in the past\Still left behind\The scent of you is stuck in my head\Can't shake it\Waiting just isn't enough anymore, Yai yah! response:	Hey Guess Who is back!?
context: End of the Battle, End of Despair\I'm falling down because of a twist of fate\The harmony we had is in the past\Still left behind\The scent of you is stuck in my head\Can't shake it\Waiting just isn't enough anymore, Yai yah!\Hey Guess Who is back!? response:	Hey Guess Who is back!?
context: I'm falling down because of a twist of fate\The harmony we had is in the past\Still left behind\The scent of you is stuck in my head\Can't shake it\Waiting just isn't enough anymore, Yai yah!\Hey Guess Who is back!?\Hey Guess Who is back!? response:	The roulette points to tomorrow
context: The harmony we had is in the past\Still left behind\The scent of you is stuck in my head\Can't shake it\Waiting just isn't enough anymore, Yai yah!\Hey Guess Who is back!?\Hey Guess Who is back!?\The roulette points to tomorrow response:	Hey Guess Who is back!?
context: Still left behind\The scent of you is stuck in my head\Can't shake it\Waiting just isn't enough anymore, Yai yah!\Hey Guess Who is back!?\Hey Guess Who is back!?\The roulette points to tomorrow\Hey Guess Who is back!? response:	Let the light shine
context: The scent of you is stuck in my head\Can't shake it\Waiting just isn't enough anymore, Yai yah!\Hey Guess Who is back!?\Hey Guess Who is back!?\The roulette points to tomorrow\Hey Guess Who is back!?\Let the light shine response:	Hey Guess Who is back!?
context: Can't shake it\Waiting just isn't enough anymore, Yai yah!\Hey Guess Who is back!?\Hey Guess Who is back!?\The roulette points to tomorrow\Hey Guess Who is back!?\Let the light shine\Hey Guess Who is back!? response:	In the dark maze
context: Waiting just isn't enough anymore, Yai yah!\Hey Guess Who is back!?\Hey Guess Who is back!?\The roulette points to tomorrow\Hey Guess Who is back!?\Let the light shine\Hey Guess Who is back!?\In the dark maze response:	Hey Guess Who is back!?
context: Hey Guess Who is back!?\Hey Guess Who is back!?\The roulette points to tomorrow\Hey Guess Who is back!?\Let the light shine\Hey Guess Who is back!?\In the dark maze\Hey Guess Who is back!? response:	Hey Guess Who is back!?
context: Hey Guess Who is back!?\The roulette points to tomorrow\Hey Guess Who is back!?\Let the light shine\Hey Guess Who is back!?\In the dark maze\Hey Guess Who is back!?\Hey Guess Who is back!? response:	Until we seize the hope in front of us
context: The roulette points to tomorrow\Hey Guess Who is back!?\Let the light shine\Hey Guess Who is back!?\In the dark maze\Hey Guess Who is back!?\Hey Guess Who is back!?\Until we seize the hope in front of us response:	Heave ho... Heave ho...
context: Hey Guess Who is back!?\Let the light shine\Hey Guess Who is back!?\In the dark maze\Hey Guess Who is back!?\Hey Guess Who is back!?\Until we seize the hope in front of us\Heave ho... Heave ho... response:	Hang in there! We're going to take you right to the hospital!
context: Let the light shine\Hey Guess Who is back!?\In the dark maze\Hey Guess Who is back!?\Hey Guess Who is back!?\Until we seize the hope in front of us\Heave ho... Heave ho...\Hang in there! We're going to take you right to the hospital! response:	There...
context: Hey Guess Who is back!?\In the dark maze\Hey Guess Who is back!?\Hey Guess Who is back!?\Until we seize the hope in front of us\Heave ho... Heave ho...\Hang in there! We're going to take you right to the hospital!\There... response:	Bah-ha... Bah-ha?
context: In the dark maze\Hey Guess Who is back!?\Hey Guess Who is back!?\Until we seize the hope in front of us\Heave ho... Heave ho...\Hang in there! We're going to take you right to the hospital!\There...\Bah-ha... Bah-ha? response:	That monster's presence... vah-hanished?
context: Hey Guess Who is back!?\Hey Guess Who is back!?\Until we seize the hope in front of us\Heave ho... Heave ho...\Hang in there! We're going to take you right to the hospital!\There...\Bah-ha... Bah-ha?\That monster's presence... vah-hanished? response:	Captain Yami!
context: Hey Guess Who is back!?\Until we seize the hope in front of us\Heave ho... Heave ho...\Hang in there! We're going to take you right to the hospital!\There...\Bah-ha... Bah-ha?\That monster's presence... vah-hanished?\Captain Yami! response:	Hey!
context: Until we seize the hope in front of us\Heave ho... Heave ho...\Hang in there! We're going to take you right to the hospital!\There...\Bah-ha... Bah-ha?\That monster's presence... vah-hanished?\Captain Yami!\Hey! response:	I-I didn't ask for your help.
context: Heave ho... Heave ho...\Hang in there! We're going to take you right to the hospital!\There...\Bah-ha... Bah-ha?\That monster's presence... vah-hanished?\Captain Yami!\Hey!\I-I didn't ask for your help. response:	But I guess you saved us. You should've shown up sooner.
context: Hang in there! We're going to take you right to the hospital!\There...\Bah-ha... Bah-ha?\That monster's presence... vah-hanished?\Captain Yami!\Hey!\I-I didn't ask for your help.\But I guess you saved us. You should've shown up sooner. response:	Who do you think you're talking to?
context: There...\Bah-ha... Bah-ha?\That monster's presence... vah-hanished?\Captain Yami!\Hey!\I-I didn't ask for your help.\But I guess you saved us. You should've shown up sooner.\Who do you think you're talking to? response:	Oh, Captain! I've fallen for you all over again!
context: Bah-ha... Bah-ha?\That monster's presence... vah-hanished?\Captain Yami!\Hey!\I-I didn't ask for your help.\But I guess you saved us. You should've shown up sooner.\Who do you think you're talking to?\Oh, Captain! I've fallen for you all over again! response:	You're invincible! Absolutely amazing!
context: That monster's presence... vah-hanished?\Captain Yami!\Hey!\I-I didn't ask for your help.\But I guess you saved us. You should've shown up sooner.\Who do you think you're talking to?\Oh, Captain! I've fallen for you all over again!\You're invincible! Absolutely amazing! response:	Now, drink up.
context: Captain Yami!\Hey!\I-I didn't ask for your help.\But I guess you saved us. You should've shown up sooner.\Who do you think you're talking to?\Oh, Captain! I've fallen for you all over again!\You're invincible! Absolutely amazing!\Now, drink up. response:	Maybe later.
context: Hey!\I-I didn't ask for your help.\But I guess you saved us. You should've shown up sooner.\Who do you think you're talking to?\Oh, Captain! I've fallen for you all over again!\You're invincible! Absolutely amazing!\Now, drink up.\Maybe later. response:	I thought I was going to die... I saw my life flash before my eyes...
context: I-I didn't ask for your help.\But I guess you saved us. You should've shown up sooner.\Who do you think you're talking to?\Oh, Captain! I've fallen for you all over again!\You're invincible! Absolutely amazing!\Now, drink up.\Maybe later.\I thought I was going to die... I saw my life flash before my eyes... response:	You were surprisingly useful for once.
context: But I guess you saved us. You should've shown up sooner.\Who do you think you're talking to?\Oh, Captain! I've fallen for you all over again!\You're invincible! Absolutely amazing!\Now, drink up.\Maybe later.\I thought I was going to die... I saw my life flash before my eyes...\You were surprisingly useful for once. response:	Yes, surprisingly!
context: Who do you think you're talking to?\Oh, Captain! I've fallen for you all over again!\You're invincible! Absolutely amazing!\Now, drink up.\Maybe later.\I thought I was going to die... I saw my life flash before my eyes...\You were surprisingly useful for once.\Yes, surprisingly! response:	Y-You were amazing, Captain!
context: Oh, Captain! I've fallen for you all over again!\You're invincible! Absolutely amazing!\Now, drink up.\Maybe later.\I thought I was going to die... I saw my life flash before my eyes...\You were surprisingly useful for once.\Yes, surprisingly!\Y-You were amazing, Captain! response:	I'm so embarrassed!
context: You're invincible! Absolutely amazing!\Now, drink up.\Maybe later.\I thought I was going to die... I saw my life flash before my eyes...\You were surprisingly useful for once.\Yes, surprisingly!\Y-You were amazing, Captain!\I'm so embarrassed! response:	Who were you again?
context: Now, drink up.\Maybe later.\I thought I was going to die... I saw my life flash before my eyes...\You were surprisingly useful for once.\Yes, surprisingly!\Y-You were amazing, Captain!\I'm so embarrassed!\Who were you again? response:	Well, aren't you guys fluffy?
context: Maybe later.\I thought I was going to die... I saw my life flash before my eyes...\You were surprisingly useful for once.\Yes, surprisingly!\Y-You were amazing, Captain!\I'm so embarrassed!\Who were you again?\Well, aren't you guys fluffy? response:	Captain.
context: I thought I was going to die... I saw my life flash before my eyes...\You were surprisingly useful for once.\Yes, surprisingly!\Y-You were amazing, Captain!\I'm so embarrassed!\Who were you again?\Well, aren't you guys fluffy?\Captain. response:	We're done here, so can I go see Marie now?
context: You were surprisingly useful for once.\Yes, surprisingly!\Y-You were amazing, Captain!\I'm so embarrassed!\Who were you again?\Well, aren't you guys fluffy?\Captain.\We're done here, so can I go see Marie now? response:	Take the hint. You're supposed to praise me right now.
context: Yes, surprisingly!\Y-You were amazing, Captain!\I'm so embarrassed!\Who were you again?\Well, aren't you guys fluffy?\Captain.\We're done here, so can I go see Marie now?\Take the hint. You're supposed to praise me right now. response:	You're so awesome, Captain Yami!
context: Y-You were amazing, Captain!\I'm so embarrassed!\Who were you again?\Well, aren't you guys fluffy?\Captain.\We're done here, so can I go see Marie now?\Take the hint. You're supposed to praise me right now.\You're so awesome, Captain Yami! response:	It only took one hit!
context: I'm so embarrassed!\Who were you again?\Well, aren't you guys fluffy?\Captain.\We're done here, so can I go see Marie now?\Take the hint. You're supposed to praise me right now.\You're so awesome, Captain Yami!\It only took one hit! response:	You're just so...
context: Who were you again?\Well, aren't you guys fluffy?\Captain.\We're done here, so can I go see Marie now?\Take the hint. You're supposed to praise me right now.\You're so awesome, Captain Yami!\It only took one hit!\You're just so... response:	You're annoying me!
context: Well, aren't you guys fluffy?\Captain.\We're done here, so can I go see Marie now?\Take the hint. You're supposed to praise me right now.\You're so awesome, Captain Yami!\It only took one hit!\You're just so...\You're annoying me! response:	Yeesh...
context: Captain.\We're done here, so can I go see Marie now?\Take the hint. You're supposed to praise me right now.\You're so awesome, Captain Yami!\It only took one hit!\You're just so...\You're annoying me!\Yeesh... response:	Gramps.
context: We're done here, so can I go see Marie now?\Take the hint. You're supposed to praise me right now.\You're so awesome, Captain Yami!\It only took one hit!\You're just so...\You're annoying me!\Yeesh...\Gramps. response:	Sir Yami Sukehiro... And members of the Black Bulls.
context: Take the hint. You're supposed to praise me right now.\You're so awesome, Captain Yami!\It only took one hit!\You're just so...\You're annoying me!\Yeesh...\Gramps.\Sir Yami Sukehiro... And members of the Black Bulls. response:	Congratulations on defeating the Eye of the Midnight Sun team
context: You're so awesome, Captain Yami!\It only took one hit!\You're just so...\You're annoying me!\Yeesh...\Gramps.\Sir Yami Sukehiro... And members of the Black Bulls.\Congratulations on defeating the Eye of the Midnight Sun team response:	and beating the game!
context: It only took one hit!\You're just so...\You're annoying me!\Yeesh...\Gramps.\Sir Yami Sukehiro... And members of the Black Bulls.\Congratulations on defeating the Eye of the Midnight Sun team\and beating the game! response:	And...
context: You're just so...\You're annoying me!\Yeesh...\Gramps.\Sir Yami Sukehiro... And members of the Black Bulls.\Congratulations on defeating the Eye of the Midnight Sun team\and beating the game!\And... response:	Thank you from the bottom of my heart for saving our Underwater Temple!
context: You're annoying me!\Yeesh...\Gramps.\Sir Yami Sukehiro... And members of the Black Bulls.\Congratulations on defeating the Eye of the Midnight Sun team\and beating the game!\And...\Thank you from the bottom of my heart for saving our Underwater Temple! response:	Thank you! Thank you!
context: Yeesh...\Gramps.\Sir Yami Sukehiro... And members of the Black Bulls.\Congratulations on defeating the Eye of the Midnight Sun team\and beating the game!\And...\Thank you from the bottom of my heart for saving our Underwater Temple!\Thank you! Thank you! response:	Please allow me, as the high priest, to grant your wish!
context: Gramps.\Sir Yami Sukehiro... And members of the Black Bulls.\Congratulations on defeating the Eye of the Midnight Sun team\and beating the game!\And...\Thank you from the bottom of my heart for saving our Underwater Temple!\Thank you! Thank you!\Please allow me, as the high priest, to grant your wish! response:	Sure. So just as we promised,
context: Sir Yami Sukehiro... And members of the Black Bulls.\Congratulations on defeating the Eye of the Midnight Sun team\and beating the game!\And...\Thank you from the bottom of my heart for saving our Underwater Temple!\Thank you! Thank you!\Please allow me, as the high priest, to grant your wish!\Sure. So just as we promised, response:	we'll be taking the magic stone that you have here at the Underwater Temple.
context: Congratulations on defeating the Eye of the Midnight Sun team\and beating the game!\And...\Thank you from the bottom of my heart for saving our Underwater Temple!\Thank you! Thank you!\Please allow me, as the high priest, to grant your wish!\Sure. So just as we promised,\we'll be taking the magic stone that you have here at the Underwater Temple. response:	Come on, hand it over.
context: and beating the game!\And...\Thank you from the bottom of my heart for saving our Underwater Temple!\Thank you! Thank you!\Please allow me, as the high priest, to grant your wish!\Sure. So just as we promised,\we'll be taking the magic stone that you have here at the Underwater Temple.\Come on, hand it over. response:	What's the magic stone?
context: And...\Thank you from the bottom of my heart for saving our Underwater Temple!\Thank you! Thank you!\Please allow me, as the high priest, to grant your wish!\Sure. So just as we promised,\we'll be taking the magic stone that you have here at the Underwater Temple.\Come on, hand it over.\What's the magic stone? response:	Huh?
context: Thank you from the bottom of my heart for saving our Underwater Temple!\Thank you! Thank you!\Please allow me, as the high priest, to grant your wish!\Sure. So just as we promised,\we'll be taking the magic stone that you have here at the Underwater Temple.\Come on, hand it over.\What's the magic stone?\Huh? response:	Hey, Gramps, I thought you knew about the magic stone.
context: Thank you! Thank you!\Please allow me, as the high priest, to grant your wish!\Sure. So just as we promised,\we'll be taking the magic stone that you have here at the Underwater Temple.\Come on, hand it over.\What's the magic stone?\Huh?\Hey, Gramps, I thought you knew about the magic stone. response:	You guys are after the magic stone, aren't you?
context: Please allow me, as the high priest, to grant your wish!\Sure. So just as we promised,\we'll be taking the magic stone that you have here at the Underwater Temple.\Come on, hand it over.\What's the magic stone?\Huh?\Hey, Gramps, I thought you knew about the magic stone.\You guys are after the magic stone, aren't you? response:	If you want it, why don't we play a little game?
context: Sure. So just as we promised,\we'll be taking the magic stone that you have here at the Underwater Temple.\Come on, hand it over.\What's the magic stone?\Huh?\Hey, Gramps, I thought you knew about the magic stone.\You guys are after the magic stone, aren't you?\If you want it, why don't we play a little game? response:	That's what you said, remember?
context: we'll be taking the magic stone that you have here at the Underwater Temple.\Come on, hand it over.\What's the magic stone?\Huh?\Hey, Gramps, I thought you knew about the magic stone.\You guys are after the magic stone, aren't you?\If you want it, why don't we play a little game?\That's what you said, remember? response:	Uh... I just heard you guys talking about how you were looking
context: Come on, hand it over.\What's the magic stone?\Huh?\Hey, Gramps, I thought you knew about the magic stone.\You guys are after the magic stone, aren't you?\If you want it, why don't we play a little game?\That's what you said, remember?\Uh... I just heard you guys talking about how you were looking response:	for something called a magic stone.
context: What's the magic stone?\Huh?\Hey, Gramps, I thought you knew about the magic stone.\You guys are after the magic stone, aren't you?\If you want it, why don't we play a little game?\That's what you said, remember?\Uh... I just heard you guys talking about how you were looking\for something called a magic stone. response:	It's a magic stone, so I assume it's a stone...
context: Huh?\Hey, Gramps, I thought you knew about the magic stone.\You guys are after the magic stone, aren't you?\If you want it, why don't we play a little game?\That's what you said, remember?\Uh... I just heard you guys talking about how you were looking\for something called a magic stone.\It's a magic stone, so I assume it's a stone... response:	What kind of stone is it? What does it do?
context: Hey, Gramps, I thought you knew about the magic stone.\You guys are after the magic stone, aren't you?\If you want it, why don't we play a little game?\That's what you said, remember?\Uh... I just heard you guys talking about how you were looking\for something called a magic stone.\It's a magic stone, so I assume it's a stone...\What kind of stone is it? What does it do? response:	You old bastard...
context: You guys are after the magic stone, aren't you?\If you want it, why don't we play a little game?\That's what you said, remember?\Uh... I just heard you guys talking about how you were looking\for something called a magic stone.\It's a magic stone, so I assume it's a stone...\What kind of stone is it? What does it do?\You old bastard... response:	Whoa, whoa, whoa, calm down! Calm down!
context: If you want it, why don't we play a little game?\That's what you said, remember?\Uh... I just heard you guys talking about how you were looking\for something called a magic stone.\It's a magic stone, so I assume it's a stone...\What kind of stone is it? What does it do?\You old bastard...\Whoa, whoa, whoa, calm down! Calm down! response:	Ow, ow, ow, ow, ow, ow, ow!
context: That's what you said, remember?\Uh... I just heard you guys talking about how you were looking\for something called a magic stone.\It's a magic stone, so I assume it's a stone...\What kind of stone is it? What does it do?\You old bastard...\Whoa, whoa, whoa, calm down! Calm down!\Ow, ow, ow, ow, ow, ow, ow! response:	It's been so long!
context: Uh... I just heard you guys talking about how you were looking\for something called a magic stone.\It's a magic stone, so I assume it's a stone...\What kind of stone is it? What does it do?\You old bastard...\Whoa, whoa, whoa, calm down! Calm down!\Ow, ow, ow, ow, ow, ow, ow!\It's been so long! response:	I haven't felt this pain since Saussy Village!
context: for something called a magic stone.\It's a magic stone, so I assume it's a stone...\What kind of stone is it? What does it do?\You old bastard...\Whoa, whoa, whoa, calm down! Calm down!\Ow, ow, ow, ow, ow, ow, ow!\It's been so long!\I haven't felt this pain since Saussy Village! response:	Hey, Nero. I wondered where you'd gone off to.
context: It's a magic stone, so I assume it's a stone...\What kind of stone is it? What does it do?\You old bastard...\Whoa, whoa, whoa, calm down! Calm down!\Ow, ow, ow, ow, ow, ow, ow!\It's been so long!\I haven't felt this pain since Saussy Village!\Hey, Nero. I wondered where you'd gone off to. response:	I guess you were looking for the magic stone for us!
context: What kind of stone is it? What does it do?\You old bastard...\Whoa, whoa, whoa, calm down! Calm down!\Ow, ow, ow, ow, ow, ow, ow!\It's been so long!\I haven't felt this pain since Saussy Village!\Hey, Nero. I wondered where you'd gone off to.\I guess you were looking for the magic stone for us! response:	Good job!
context: You old bastard...\Whoa, whoa, whoa, calm down! Calm down!\Ow, ow, ow, ow, ow, ow, ow!\It's been so long!\I haven't felt this pain since Saussy Village!\Hey, Nero. I wondered where you'd gone off to.\I guess you were looking for the magic stone for us!\Good job! response:	Ah, so that's the magic stone...
context: Whoa, whoa, whoa, calm down! Calm down!\Ow, ow, ow, ow, ow, ow, ow!\It's been so long!\I haven't felt this pain since Saussy Village!\Hey, Nero. I wondered where you'd gone off to.\I guess you were looking for the magic stone for us!\Good job!\Ah, so that's the magic stone... response:	If that's all you want, sure, go ahead and take it.
context: Ow, ow, ow, ow, ow, ow, ow!\It's been so long!\I haven't felt this pain since Saussy Village!\Hey, Nero. I wondered where you'd gone off to.\I guess you were looking for the magic stone for us!\Good job!\Ah, so that's the magic stone...\If that's all you want, sure, go ahead and take it. response:	No need to hold back.
context: It's been so long!\I haven't felt this pain since Saussy Village!\Hey, Nero. I wondered where you'd gone off to.\I guess you were looking for the magic stone for us!\Good job!\Ah, so that's the magic stone...\If that's all you want, sure, go ahead and take it.\No need to hold back. response:	Why would we hold back?
context: I haven't felt this pain since Saussy Village!\Hey, Nero. I wondered where you'd gone off to.\I guess you were looking for the magic stone for us!\Good job!\Ah, so that's the magic stone...\If that's all you want, sure, go ahead and take it.\No need to hold back.\Why would we hold back? response:	All right, we'll be taking it.
context: Hey, Nero. I wondered where you'd gone off to.\I guess you were looking for the magic stone for us!\Good job!\Ah, so that's the magic stone...\If that's all you want, sure, go ahead and take it.\No need to hold back.\Why would we hold back?\All right, we'll be taking it. response:	This concludes our mission.
context: I guess you were looking for the magic stone for us!\Good job!\Ah, so that's the magic stone...\If that's all you want, sure, go ahead and take it.\No need to hold back.\Why would we hold back?\All right, we'll be taking it.\This concludes our mission. response:	All of you...
context: Good job!\Ah, so that's the magic stone...\If that's all you want, sure, go ahead and take it.\No need to hold back.\Why would we hold back?\All right, we'll be taking it.\This concludes our mission.\All of you... response:	Well done.
context: Ah, so that's the magic stone...\If that's all you want, sure, go ahead and take it.\No need to hold back.\Why would we hold back?\All right, we'll be taking it.\This concludes our mission.\All of you...\Well done. response:	Yes, sir!
context: If that's all you want, sure, go ahead and take it.\No need to hold back.\Why would we hold back?\All right, we'll be taking it.\This concludes our mission.\All of you...\Well done.\Yes, sir! response:	The moment I relaxed, all my strength just...
context: No need to hold back.\Why would we hold back?\All right, we'll be taking it.\This concludes our mission.\All of you...\Well done.\Yes, sir!\The moment I relaxed, all my strength just... response:	Asta!
context: Why would we hold back?\All right, we'll be taking it.\This concludes our mission.\All of you...\Well done.\Yes, sir!\The moment I relaxed, all my strength just...\Asta! response:	I'm all out of magic, too.
