context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: According to your ranking system,\my temple mages would be more powerful than intermediate knights!\Wh-Wh-Wh-What?!\Don't think I'm gonna get discouraged just because I'm surrounded by water.\Magna and Luck also participated in the game, hoping to get the magic stone.\Ya snooze, ya lose, Magna!\Lightning Magic: Thunderbolt Destruction!\Well, well, aren't you lively? response:	My son is the strongest mage of the Underwater Temple!
context: my temple mages would be more powerful than intermediate knights!\Wh-Wh-Wh-What?!\Don't think I'm gonna get discouraged just because I'm surrounded by water.\Magna and Luck also participated in the game, hoping to get the magic stone.\Ya snooze, ya lose, Magna!\Lightning Magic: Thunderbolt Destruction!\Well, well, aren't you lively?\My son is the strongest mage of the Underwater Temple! response:	He's strong...
context: Wh-Wh-Wh-What?!\Don't think I'm gonna get discouraged just because I'm surrounded by water.\Magna and Luck also participated in the game, hoping to get the magic stone.\Ya snooze, ya lose, Magna!\Lightning Magic: Thunderbolt Destruction!\Well, well, aren't you lively?\My son is the strongest mage of the Underwater Temple!\He's strong... response:	No doubt about it... He's definitely the strongest one here.
context: Don't think I'm gonna get discouraged just because I'm surrounded by water.\Magna and Luck also participated in the game, hoping to get the magic stone.\Ya snooze, ya lose, Magna!\Lightning Magic: Thunderbolt Destruction!\Well, well, aren't you lively?\My son is the strongest mage of the Underwater Temple!\He's strong...\No doubt about it... He's definitely the strongest one here. response:	You two should come at me at once.
context: Magna and Luck also participated in the game, hoping to get the magic stone.\Ya snooze, ya lose, Magna!\Lightning Magic: Thunderbolt Destruction!\Well, well, aren't you lively?\My son is the strongest mage of the Underwater Temple!\He's strong...\No doubt about it... He's definitely the strongest one here.\You two should come at me at once. response:	I'd rather not hurt you any more than I need to.
context: Ya snooze, ya lose, Magna!\Lightning Magic: Thunderbolt Destruction!\Well, well, aren't you lively?\My son is the strongest mage of the Underwater Temple!\He's strong...\No doubt about it... He's definitely the strongest one here.\You two should come at me at once.\I'd rather not hurt you any more than I need to. response:	Water Creation Magic: Sea God's Hammer!
context: Lightning Magic: Thunderbolt Destruction!\Well, well, aren't you lively?\My son is the strongest mage of the Underwater Temple!\He's strong...\No doubt about it... He's definitely the strongest one here.\You two should come at me at once.\I'd rather not hurt you any more than I need to.\Water Creation Magic: Sea God's Hammer! response:	You ain't ending anyone, you bastard!
context: Well, well, aren't you lively?\My son is the strongest mage of the Underwater Temple!\He's strong...\No doubt about it... He's definitely the strongest one here.\You two should come at me at once.\I'd rather not hurt you any more than I need to.\Water Creation Magic: Sea God's Hammer!\You ain't ending anyone, you bastard! response:	I'm not done having fun yet!
context: My son is the strongest mage of the Underwater Temple!\He's strong...\No doubt about it... He's definitely the strongest one here.\You two should come at me at once.\I'd rather not hurt you any more than I need to.\Water Creation Magic: Sea God's Hammer!\You ain't ending anyone, you bastard!\I'm not done having fun yet! response:	The one who appeared before Magna and Luck
context: He's strong...\No doubt about it... He's definitely the strongest one here.\You two should come at me at once.\I'd rather not hurt you any more than I need to.\Water Creation Magic: Sea God's Hammer!\You ain't ending anyone, you bastard!\I'm not done having fun yet!\The one who appeared before Magna and Luck response:	was one of the Eye of the Midnight Sun's top brass, Vetto.
context: No doubt about it... He's definitely the strongest one here.\You two should come at me at once.\I'd rather not hurt you any more than I need to.\Water Creation Magic: Sea God's Hammer!\You ain't ending anyone, you bastard!\I'm not done having fun yet!\The one who appeared before Magna and Luck\was one of the Eye of the Midnight Sun's top brass, Vetto. response:	Looks like you're having fun.
context: You two should come at me at once.\I'd rather not hurt you any more than I need to.\Water Creation Magic: Sea God's Hammer!\You ain't ending anyone, you bastard!\I'm not done having fun yet!\The one who appeared before Magna and Luck\was one of the Eye of the Midnight Sun's top brass, Vetto.\Looks like you're having fun. response:	Why don't you let us join in?
context: I'd rather not hurt you any more than I need to.\Water Creation Magic: Sea God's Hammer!\You ain't ending anyone, you bastard!\I'm not done having fun yet!\The one who appeared before Magna and Luck\was one of the Eye of the Midnight Sun's top brass, Vetto.\Looks like you're having fun.\Why don't you let us join in? response:	The Pointlessly Direct Fireball and the Wild Lightning
context: Water Creation Magic: Sea God's Hammer!\You ain't ending anyone, you bastard!\I'm not done having fun yet!\The one who appeared before Magna and Luck\was one of the Eye of the Midnight Sun's top brass, Vetto.\Looks like you're having fun.\Why don't you let us join in?\The Pointlessly Direct Fireball and the Wild Lightning response:	Oh, it's a full moon tonight.
context: You ain't ending anyone, you bastard!\I'm not done having fun yet!\The one who appeared before Magna and Luck\was one of the Eye of the Midnight Sun's top brass, Vetto.\Looks like you're having fun.\Why don't you let us join in?\The Pointlessly Direct Fireball and the Wild Lightning\Oh, it's a full moon tonight. response:	I wonder if Asta is looking up at the same moon right now.
context: I'm not done having fun yet!\The one who appeared before Magna and Luck\was one of the Eye of the Midnight Sun's top brass, Vetto.\Looks like you're having fun.\Why don't you let us join in?\The Pointlessly Direct Fireball and the Wild Lightning\Oh, it's a full moon tonight.\I wonder if Asta is looking up at the same moon right now. response:	Oh, silly me!
context: The one who appeared before Magna and Luck\was one of the Eye of the Midnight Sun's top brass, Vetto.\Looks like you're having fun.\Why don't you let us join in?\The Pointlessly Direct Fireball and the Wild Lightning\Oh, it's a full moon tonight.\I wonder if Asta is looking up at the same moon right now.\Oh, silly me! response:	Bah-ha? I guess I fell asleep
context: was one of the Eye of the Midnight Sun's top brass, Vetto.\Looks like you're having fun.\Why don't you let us join in?\The Pointlessly Direct Fireball and the Wild Lightning\Oh, it's a full moon tonight.\I wonder if Asta is looking up at the same moon right now.\Oh, silly me!\Bah-ha? I guess I fell asleep response:	Bah-ha?!
context: Looks like you're having fun.\Why don't you let us join in?\The Pointlessly Direct Fireball and the Wild Lightning\Oh, it's a full moon tonight.\I wonder if Asta is looking up at the same moon right now.\Oh, silly me!\Bah-ha? I guess I fell asleep\Bah-ha?! response:	Hmph. Not even good for a warm-up.
context: Why don't you let us join in?\The Pointlessly Direct Fireball and the Wild Lightning\Oh, it's a full moon tonight.\I wonder if Asta is looking up at the same moon right now.\Oh, silly me!\Bah-ha? I guess I fell asleep\Bah-ha?!\Hmph. Not even good for a warm-up. response:	You're just a pack of mice.
context: The Pointlessly Direct Fireball and the Wild Lightning\Oh, it's a full moon tonight.\I wonder if Asta is looking up at the same moon right now.\Oh, silly me!\Bah-ha? I guess I fell asleep\Bah-ha?!\Hmph. Not even good for a warm-up.\You're just a pack of mice. response:	Let's go.
context: Oh, it's a full moon tonight.\I wonder if Asta is looking up at the same moon right now.\Oh, silly me!\Bah-ha? I guess I fell asleep\Bah-ha?!\Hmph. Not even good for a warm-up.\You're just a pack of mice.\Let's go. response:	Yes, sir.
context: I wonder if Asta is looking up at the same moon right now.\Oh, silly me!\Bah-ha? I guess I fell asleep\Bah-ha?!\Hmph. Not even good for a warm-up.\You're just a pack of mice.\Let's go.\Yes, sir. response:	Bah-ha...
context: Oh, silly me!\Bah-ha? I guess I fell asleep\Bah-ha?!\Hmph. Not even good for a warm-up.\You're just a pack of mice.\Let's go.\Yes, sir.\Bah-ha... response:	I know we were all on vacation, but there were a number of senior Magic Knights here!
context: Bah-ha? I guess I fell asleep\Bah-ha?!\Hmph. Not even good for a warm-up.\You're just a pack of mice.\Let's go.\Yes, sir.\Bah-ha...\I know we were all on vacation, but there were a number of senior Magic Knights here! response:	And they were all defeated by one guy...
context: Bah-ha?!\Hmph. Not even good for a warm-up.\You're just a pack of mice.\Let's go.\Yes, sir.\Bah-ha...\I know we were all on vacation, but there were a number of senior Magic Knights here!\And they were all defeated by one guy... response:	What were the Magic Knights we believed in so much all about, then?
context: Hmph. Not even good for a warm-up.\You're just a pack of mice.\Let's go.\Yes, sir.\Bah-ha...\I know we were all on vacation, but there were a number of senior Magic Knights here!\And they were all defeated by one guy...\What were the Magic Knights we believed in so much all about, then? response:	That thing wasn't human.
context: You're just a pack of mice.\Let's go.\Yes, sir.\Bah-ha...\I know we were all on vacation, but there were a number of senior Magic Knights here!\And they were all defeated by one guy...\What were the Magic Knights we believed in so much all about, then?\That thing wasn't human. response:	That was...
context: Let's go.\Yes, sir.\Bah-ha...\I know we were all on vacation, but there were a number of senior Magic Knights here!\And they were all defeated by one guy...\What were the Magic Knights we believed in so much all about, then?\That thing wasn't human.\That was... response:	a beast!
context: Yes, sir.\Bah-ha...\I know we were all on vacation, but there were a number of senior Magic Knights here!\And they were all defeated by one guy...\What were the Magic Knights we believed in so much all about, then?\That thing wasn't human.\That was...\a beast! response:	Where'd this macho dude suddenly come from?
context: Bah-ha...\I know we were all on vacation, but there were a number of senior Magic Knights here!\And they were all defeated by one guy...\What were the Magic Knights we believed in so much all about, then?\That thing wasn't human.\That was...\a beast!\Where'd this macho dude suddenly come from? response:	He looks pretty hardcore.
context: I know we were all on vacation, but there were a number of senior Magic Knights here!\And they were all defeated by one guy...\What were the Magic Knights we believed in so much all about, then?\That thing wasn't human.\That was...\a beast!\Where'd this macho dude suddenly come from?\He looks pretty hardcore. response:	Aw, that shark guy was my prey.
context: And they were all defeated by one guy...\What were the Magic Knights we believed in so much all about, then?\That thing wasn't human.\That was...\a beast!\Where'd this macho dude suddenly come from?\He looks pretty hardcore.\Aw, that shark guy was my prey. response:	All I know is... This guy's magic power is greater than Captain Yami's.
context: What were the Magic Knights we believed in so much all about, then?\That thing wasn't human.\That was...\a beast!\Where'd this macho dude suddenly come from?\He looks pretty hardcore.\Aw, that shark guy was my prey.\All I know is... This guy's magic power is greater than Captain Yami's. response:	You made it through the rough ocean currents
context: That thing wasn't human.\That was...\a beast!\Where'd this macho dude suddenly come from?\He looks pretty hardcore.\Aw, that shark guy was my prey.\All I know is... This guy's magic power is greater than Captain Yami's.\You made it through the rough ocean currents response:	and then forced your way in here...
context: That was...\a beast!\Where'd this macho dude suddenly come from?\He looks pretty hardcore.\Aw, that shark guy was my prey.\All I know is... This guy's magic power is greater than Captain Yami's.\You made it through the rough ocean currents\and then forced your way in here... response:	That's some incredible magic, all right.
context: a beast!\Where'd this macho dude suddenly come from?\He looks pretty hardcore.\Aw, that shark guy was my prey.\All I know is... This guy's magic power is greater than Captain Yami's.\You made it through the rough ocean currents\and then forced your way in here...\That's some incredible magic, all right. response:	Oh? I guess you can still move.
context: Where'd this macho dude suddenly come from?\He looks pretty hardcore.\Aw, that shark guy was my prey.\All I know is... This guy's magic power is greater than Captain Yami's.\You made it through the rough ocean currents\and then forced your way in here...\That's some incredible magic, all right.\Oh? I guess you can still move. response:	Ow...
context: He looks pretty hardcore.\Aw, that shark guy was my prey.\All I know is... This guy's magic power is greater than Captain Yami's.\You made it through the rough ocean currents\and then forced your way in here...\That's some incredible magic, all right.\Oh? I guess you can still move.\Ow... response:	I'm pretty sure you're not a Magic Knight.
context: Aw, that shark guy was my prey.\All I know is... This guy's magic power is greater than Captain Yami's.\You made it through the rough ocean currents\and then forced your way in here...\That's some incredible magic, all right.\Oh? I guess you can still move.\Ow...\I'm pretty sure you're not a Magic Knight. response:	What brings you to the Underwater Temple?
context: All I know is... This guy's magic power is greater than Captain Yami's.\You made it through the rough ocean currents\and then forced your way in here...\That's some incredible magic, all right.\Oh? I guess you can still move.\Ow...\I'm pretty sure you're not a Magic Knight.\What brings you to the Underwater Temple? response:	We're after the same thing as those two over there, the magic stone.
context: You made it through the rough ocean currents\and then forced your way in here...\That's some incredible magic, all right.\Oh? I guess you can still move.\Ow...\I'm pretty sure you're not a Magic Knight.\What brings you to the Underwater Temple?\We're after the same thing as those two over there, the magic stone. response:	I see. But it's not like I'm just going to hand it over.
context: and then forced your way in here...\That's some incredible magic, all right.\Oh? I guess you can still move.\Ow...\I'm pretty sure you're not a Magic Knight.\What brings you to the Underwater Temple?\We're after the same thing as those two over there, the magic stone.\I see. But it's not like I'm just going to hand it over. response:	Oh, I don't expect you to just hand it over.
context: That's some incredible magic, all right.\Oh? I guess you can still move.\Ow...\I'm pretty sure you're not a Magic Knight.\What brings you to the Underwater Temple?\We're after the same thing as those two over there, the magic stone.\I see. But it's not like I'm just going to hand it over.\Oh, I don't expect you to just hand it over. response:	We're going to lay waste to everyone here, make you despair, and seize it!
context: Oh? I guess you can still move.\Ow...\I'm pretty sure you're not a Magic Knight.\What brings you to the Underwater Temple?\We're after the same thing as those two over there, the magic stone.\I see. But it's not like I'm just going to hand it over.\Oh, I don't expect you to just hand it over.\We're going to lay waste to everyone here, make you despair, and seize it! response:	What are you...
context: Ow...\I'm pretty sure you're not a Magic Knight.\What brings you to the Underwater Temple?\We're after the same thing as those two over there, the magic stone.\I see. But it's not like I'm just going to hand it over.\Oh, I don't expect you to just hand it over.\We're going to lay waste to everyone here, make you despair, and seize it!\What are you... response:	Scatter and spread despair!
context: I'm pretty sure you're not a Magic Knight.\What brings you to the Underwater Temple?\We're after the same thing as those two over there, the magic stone.\I see. But it's not like I'm just going to hand it over.\Oh, I don't expect you to just hand it over.\We're going to lay waste to everyone here, make you despair, and seize it!\What are you...\Scatter and spread despair! response:	Yes, sir!
context: What brings you to the Underwater Temple?\We're after the same thing as those two over there, the magic stone.\I see. But it's not like I'm just going to hand it over.\Oh, I don't expect you to just hand it over.\We're going to lay waste to everyone here, make you despair, and seize it!\What are you...\Scatter and spread despair!\Yes, sir! response:	Well, you're all rather rude, abrupt guests.
context: We're after the same thing as those two over there, the magic stone.\I see. But it's not like I'm just going to hand it over.\Oh, I don't expect you to just hand it over.\We're going to lay waste to everyone here, make you despair, and seize it!\What are you...\Scatter and spread despair!\Yes, sir!\Well, you're all rather rude, abrupt guests. response:	Could you head on home now?
context: I see. But it's not like I'm just going to hand it over.\Oh, I don't expect you to just hand it over.\We're going to lay waste to everyone here, make you despair, and seize it!\What are you...\Scatter and spread despair!\Yes, sir!\Well, you're all rather rude, abrupt guests.\Could you head on home now? response:	Hey, you.
context: Oh, I don't expect you to just hand it over.\We're going to lay waste to everyone here, make you despair, and seize it!\What are you...\Scatter and spread despair!\Yes, sir!\Well, you're all rather rude, abrupt guests.\Could you head on home now?\Hey, you. response:	That's also a pretty rude way to address someone.
context: We're going to lay waste to everyone here, make you despair, and seize it!\What are you...\Scatter and spread despair!\Yes, sir!\Well, you're all rather rude, abrupt guests.\Could you head on home now?\Hey, you.\That's also a pretty rude way to address someone. response:	If you want to get your way,
context: What are you...\Scatter and spread despair!\Yes, sir!\Well, you're all rather rude, abrupt guests.\Could you head on home now?\Hey, you.\That's also a pretty rude way to address someone.\If you want to get your way, response:	do something about it, and hit me with all your magic.
context: Scatter and spread despair!\Yes, sir!\Well, you're all rather rude, abrupt guests.\Could you head on home now?\Hey, you.\That's also a pretty rude way to address someone.\If you want to get your way,\do something about it, and hit me with all your magic. response:	Looks like you're completely underestimating me.
context: Yes, sir!\Well, you're all rather rude, abrupt guests.\Could you head on home now?\Hey, you.\That's also a pretty rude way to address someone.\If you want to get your way,\do something about it, and hit me with all your magic.\Looks like you're completely underestimating me. response:	I may not look like it, but I am the strongest in the Underwater Temple.
context: Well, you're all rather rude, abrupt guests.\Could you head on home now?\Hey, you.\That's also a pretty rude way to address someone.\If you want to get your way,\do something about it, and hit me with all your magic.\Looks like you're completely underestimating me.\I may not look like it, but I am the strongest in the Underwater Temple. response:	Enough talk! Say it with your magic!
context: Could you head on home now?\Hey, you.\That's also a pretty rude way to address someone.\If you want to get your way,\do something about it, and hit me with all your magic.\Looks like you're completely underestimating me.\I may not look like it, but I am the strongest in the Underwater Temple.\Enough talk! Say it with your magic! response:	Well, if you insist...
context: Hey, you.\That's also a pretty rude way to address someone.\If you want to get your way,\do something about it, and hit me with all your magic.\Looks like you're completely underestimating me.\I may not look like it, but I am the strongest in the Underwater Temple.\Enough talk! Say it with your magic!\Well, if you insist... response:	Water Creation Magic: Sea God's Hammer!
context: That's also a pretty rude way to address someone.\If you want to get your way,\do something about it, and hit me with all your magic.\Looks like you're completely underestimating me.\I may not look like it, but I am the strongest in the Underwater Temple.\Enough talk! Say it with your magic!\Well, if you insist...\Water Creation Magic: Sea God's Hammer! response:	Beast Magic: Rhinoceros Armor.
context: If you want to get your way,\do something about it, and hit me with all your magic.\Looks like you're completely underestimating me.\I may not look like it, but I am the strongest in the Underwater Temple.\Enough talk! Say it with your magic!\Well, if you insist...\Water Creation Magic: Sea God's Hammer!\Beast Magic: Rhinoceros Armor. response:	It didn't even faze him.
context: do something about it, and hit me with all your magic.\Looks like you're completely underestimating me.\I may not look like it, but I am the strongest in the Underwater Temple.\Enough talk! Say it with your magic!\Well, if you insist...\Water Creation Magic: Sea God's Hammer!\Beast Magic: Rhinoceros Armor.\It didn't even faze him. response:	That's not a bad spell, for a mouse.
context: Looks like you're completely underestimating me.\I may not look like it, but I am the strongest in the Underwater Temple.\Enough talk! Say it with your magic!\Well, if you insist...\Water Creation Magic: Sea God's Hammer!\Beast Magic: Rhinoceros Armor.\It didn't even faze him.\That's not a bad spell, for a mouse. response:	Let me give you a reward.
context: I may not look like it, but I am the strongest in the Underwater Temple.\Enough talk! Say it with your magic!\Well, if you insist...\Water Creation Magic: Sea God's Hammer!\Beast Magic: Rhinoceros Armor.\It didn't even faze him.\That's not a bad spell, for a mouse.\Let me give you a reward. response:	A reward?
context: Enough talk! Say it with your magic!\Well, if you insist...\Water Creation Magic: Sea God's Hammer!\Beast Magic: Rhinoceros Armor.\It didn't even faze him.\That's not a bad spell, for a mouse.\Let me give you a reward.\A reward? response:	Yes, a reward called despair.
context: Well, if you insist...\Water Creation Magic: Sea God's Hammer!\Beast Magic: Rhinoceros Armor.\It didn't even faze him.\That's not a bad spell, for a mouse.\Let me give you a reward.\A reward?\Yes, a reward called despair. response:	This world is all about the survival of the fittest.
context: Water Creation Magic: Sea God's Hammer!\Beast Magic: Rhinoceros Armor.\It didn't even faze him.\That's not a bad spell, for a mouse.\Let me give you a reward.\A reward?\Yes, a reward called despair.\This world is all about the survival of the fittest. response:	The strongest beasts survive, and the weak vermin live only to become prey!
context: Beast Magic: Rhinoceros Armor.\It didn't even faze him.\That's not a bad spell, for a mouse.\Let me give you a reward.\A reward?\Yes, a reward called despair.\This world is all about the survival of the fittest.\The strongest beasts survive, and the weak vermin live only to become prey! response:	Beast Magic: Bear Claw!
context: It didn't even faze him.\That's not a bad spell, for a mouse.\Let me give you a reward.\A reward?\Yes, a reward called despair.\This world is all about the survival of the fittest.\The strongest beasts survive, and the weak vermin live only to become prey!\Beast Magic: Bear Claw! response:	Did you get a good feel for how vastly different our powers are?
context: That's not a bad spell, for a mouse.\Let me give you a reward.\A reward?\Yes, a reward called despair.\This world is all about the survival of the fittest.\The strongest beasts survive, and the weak vermin live only to become prey!\Beast Magic: Bear Claw!\Did you get a good feel for how vastly different our powers are? response:	You insects aren't even allowed to hold on to hope.
context: Let me give you a reward.\A reward?\Yes, a reward called despair.\This world is all about the survival of the fittest.\The strongest beasts survive, and the weak vermin live only to become prey!\Beast Magic: Bear Claw!\Did you get a good feel for how vastly different our powers are?\You insects aren't even allowed to hold on to hope. response:	I-Impossible...
context: A reward?\Yes, a reward called despair.\This world is all about the survival of the fittest.\The strongest beasts survive, and the weak vermin live only to become prey!\Beast Magic: Bear Claw!\Did you get a good feel for how vastly different our powers are?\You insects aren't even allowed to hold on to hope.\I-Impossible... response:	The temple's greatest warrior, Gio, is being defeated so easily.
context: Yes, a reward called despair.\This world is all about the survival of the fittest.\The strongest beasts survive, and the weak vermin live only to become prey!\Beast Magic: Bear Claw!\Did you get a good feel for how vastly different our powers are?\You insects aren't even allowed to hold on to hope.\I-Impossible...\The temple's greatest warrior, Gio, is being defeated so easily. response:	I've never seen anything like this.
context: This world is all about the survival of the fittest.\The strongest beasts survive, and the weak vermin live only to become prey!\Beast Magic: Bear Claw!\Did you get a good feel for how vastly different our powers are?\You insects aren't even allowed to hold on to hope.\I-Impossible...\The temple's greatest warrior, Gio, is being defeated so easily.\I've never seen anything like this. response:	Hey, gramps. Playtime's over. Hurry up and get me in there.
context: The strongest beasts survive, and the weak vermin live only to become prey!\Beast Magic: Bear Claw!\Did you get a good feel for how vastly different our powers are?\You insects aren't even allowed to hold on to hope.\I-Impossible...\The temple's greatest warrior, Gio, is being defeated so easily.\I've never seen anything like this.\Hey, gramps. Playtime's over. Hurry up and get me in there. response:	Well, if you insist... But who in the world is this man?
context: Beast Magic: Bear Claw!\Did you get a good feel for how vastly different our powers are?\You insects aren't even allowed to hold on to hope.\I-Impossible...\The temple's greatest warrior, Gio, is being defeated so easily.\I've never seen anything like this.\Hey, gramps. Playtime's over. Hurry up and get me in there.\Well, if you insist... But who in the world is this man? response:	He's one of the leaders of a nasty terror group called the Eye of the Midnight Sun.
context: Did you get a good feel for how vastly different our powers are?\You insects aren't even allowed to hold on to hope.\I-Impossible...\The temple's greatest warrior, Gio, is being defeated so easily.\I've never seen anything like this.\Hey, gramps. Playtime's over. Hurry up and get me in there.\Well, if you insist... But who in the world is this man?\He's one of the leaders of a nasty terror group called the Eye of the Midnight Sun. response:	The Eye of the Midnight Sun?
context: You insects aren't even allowed to hold on to hope.\I-Impossible...\The temple's greatest warrior, Gio, is being defeated so easily.\I've never seen anything like this.\Hey, gramps. Playtime's over. Hurry up and get me in there.\Well, if you insist... But who in the world is this man?\He's one of the leaders of a nasty terror group called the Eye of the Midnight Sun.\The Eye of the Midnight Sun? response:	I don't have time to explain. We're short on time, so hurry it up.
context: I-Impossible...\The temple's greatest warrior, Gio, is being defeated so easily.\I've never seen anything like this.\Hey, gramps. Playtime's over. Hurry up and get me in there.\Well, if you insist... But who in the world is this man?\He's one of the leaders of a nasty terror group called the Eye of the Midnight Sun.\The Eye of the Midnight Sun?\I don't have time to explain. We're short on time, so hurry it up. response:	Sadly, I can't.
context: The temple's greatest warrior, Gio, is being defeated so easily.\I've never seen anything like this.\Hey, gramps. Playtime's over. Hurry up and get me in there.\Well, if you insist... But who in the world is this man?\He's one of the leaders of a nasty terror group called the Eye of the Midnight Sun.\The Eye of the Midnight Sun?\I don't have time to explain. We're short on time, so hurry it up.\Sadly, I can't. response:	We can't leave here until the game is over.
context: I've never seen anything like this.\Hey, gramps. Playtime's over. Hurry up and get me in there.\Well, if you insist... But who in the world is this man?\He's one of the leaders of a nasty terror group called the Eye of the Midnight Sun.\The Eye of the Midnight Sun?\I don't have time to explain. We're short on time, so hurry it up.\Sadly, I can't.\We can't leave here until the game is over. response:	I can't even undo the spell. Those are the rules of my magic.
context: Hey, gramps. Playtime's over. Hurry up and get me in there.\Well, if you insist... But who in the world is this man?\He's one of the leaders of a nasty terror group called the Eye of the Midnight Sun.\The Eye of the Midnight Sun?\I don't have time to explain. We're short on time, so hurry it up.\Sadly, I can't.\We can't leave here until the game is over.\I can't even undo the spell. Those are the rules of my magic. response:	I see.
context: Well, if you insist... But who in the world is this man?\He's one of the leaders of a nasty terror group called the Eye of the Midnight Sun.\The Eye of the Midnight Sun?\I don't have time to explain. We're short on time, so hurry it up.\Sadly, I can't.\We can't leave here until the game is over.\I can't even undo the spell. Those are the rules of my magic.\I see. response:	What are you...
context: He's one of the leaders of a nasty terror group called the Eye of the Midnight Sun.\The Eye of the Midnight Sun?\I don't have time to explain. We're short on time, so hurry it up.\Sadly, I can't.\We can't leave here until the game is over.\I can't even undo the spell. Those are the rules of my magic.\I see.\What are you... response:	Then I'll just let myself out.
context: The Eye of the Midnight Sun?\I don't have time to explain. We're short on time, so hurry it up.\Sadly, I can't.\We can't leave here until the game is over.\I can't even undo the spell. Those are the rules of my magic.\I see.\What are you...\Then I'll just let myself out. response:	Say what?
context: I don't have time to explain. We're short on time, so hurry it up.\Sadly, I can't.\We can't leave here until the game is over.\I can't even undo the spell. Those are the rules of my magic.\I see.\What are you...\Then I'll just let myself out.\Say what? response:	Dark Magic: Lightless Slash!
context: Sadly, I can't.\We can't leave here until the game is over.\I can't even undo the spell. Those are the rules of my magic.\I see.\What are you...\Then I'll just let myself out.\Say what?\Dark Magic: Lightless Slash! response:	Wh-What in the world?!
context: We can't leave here until the game is over.\I can't even undo the spell. Those are the rules of my magic.\I see.\What are you...\Then I'll just let myself out.\Say what?\Dark Magic: Lightless Slash!\Wh-What in the world?! response:	Tch.
context: I can't even undo the spell. Those are the rules of my magic.\I see.\What are you...\Then I'll just let myself out.\Say what?\Dark Magic: Lightless Slash!\Wh-What in the world?!\Tch. response:	This is...
context: I see.\What are you...\Then I'll just let myself out.\Say what?\Dark Magic: Lightless Slash!\Wh-What in the world?!\Tch.\This is... response:	Spatial Magic: Different Dimension Sphere.
