context: Open your mind. Open your mind. response:	Far beyond the deep blue Earth, you and I shall meet...
context: Open your mind. Just as I've always dreamed.\Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Who are you?\Who am I?\I come bearing your doom! response:	That sure was an ominous dream...
context: Let the wind carry off your hopes, faraway.\I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Who are you?\Who am I?\I come bearing your doom!\That sure was an ominous dream... response:	This pulse...
context: I have wings nobody can see. Look, you have them, too.\They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Who are you?\Who am I?\I come bearing your doom!\That sure was an ominous dream...\This pulse... response:	It can't be...
context: They'll take us to where we can be free. Anyone can be free.\The sky is so blue...\Who are you?\Who am I?\I come bearing your doom!\That sure was an ominous dream...\This pulse...\It can't be... response:	Ah! The Demon Arrives and Wreaks Havoc?!
context: The sky is so blue...\Who are you?\Who am I?\I come bearing your doom!\That sure was an ominous dream...\This pulse...\It can't be...\Ah! The Demon Arrives and Wreaks Havoc?! response:	What's the matter?
context: Who are you?\Who am I?\I come bearing your doom!\That sure was an ominous dream...\This pulse...\It can't be...\Ah! The Demon Arrives and Wreaks Havoc?!\What's the matter? response:	Nothing...what about you, Keiichi? Didn't you get enough sleep?
context: Who am I?\I come bearing your doom!\That sure was an ominous dream...\This pulse...\It can't be...\Ah! The Demon Arrives and Wreaks Havoc?!\What's the matter?\Nothing...what about you, Keiichi? Didn't you get enough sleep? response:	Oh, well, I had a bad dream.
context: I come bearing your doom!\That sure was an ominous dream...\This pulse...\It can't be...\Ah! The Demon Arrives and Wreaks Havoc?!\What's the matter?\Nothing...what about you, Keiichi? Didn't you get enough sleep?\Oh, well, I had a bad dream. response:	Aha! I bet you dreamed that you got dumped by Belldandy, am I right?
context: That sure was an ominous dream...\This pulse...\It can't be...\Ah! The Demon Arrives and Wreaks Havoc?!\What's the matter?\Nothing...what about you, Keiichi? Didn't you get enough sleep?\Oh, well, I had a bad dream.\Aha! I bet you dreamed that you got dumped by Belldandy, am I right? response:	I did not!
context: This pulse...\It can't be...\Ah! The Demon Arrives and Wreaks Havoc?!\What's the matter?\Nothing...what about you, Keiichi? Didn't you get enough sleep?\Oh, well, I had a bad dream.\Aha! I bet you dreamed that you got dumped by Belldandy, am I right?\I did not! response:	Please, Urd!
context: It can't be...\Ah! The Demon Arrives and Wreaks Havoc?!\What's the matter?\Nothing...what about you, Keiichi? Didn't you get enough sleep?\Oh, well, I had a bad dream.\Aha! I bet you dreamed that you got dumped by Belldandy, am I right?\I did not!\Please, Urd! response:	Now that's what I call a good luster...
context: Ah! The Demon Arrives and Wreaks Havoc?!\What's the matter?\Nothing...what about you, Keiichi? Didn't you get enough sleep?\Oh, well, I had a bad dream.\Aha! I bet you dreamed that you got dumped by Belldandy, am I right?\I did not!\Please, Urd!\Now that's what I call a good luster... response:	Ah! You have a skilled eye.
context: What's the matter?\Nothing...what about you, Keiichi? Didn't you get enough sleep?\Oh, well, I had a bad dream.\Aha! I bet you dreamed that you got dumped by Belldandy, am I right?\I did not!\Please, Urd!\Now that's what I call a good luster...\Ah! You have a skilled eye. response:	That one just came in yesterday... it's an import.
context: Nothing...what about you, Keiichi? Didn't you get enough sleep?\Oh, well, I had a bad dream.\Aha! I bet you dreamed that you got dumped by Belldandy, am I right?\I did not!\Please, Urd!\Now that's what I call a good luster...\Ah! You have a skilled eye.\That one just came in yesterday... it's an import. response:	What's this?
context: Oh, well, I had a bad dream.\Aha! I bet you dreamed that you got dumped by Belldandy, am I right?\I did not!\Please, Urd!\Now that's what I call a good luster...\Ah! You have a skilled eye.\That one just came in yesterday... it's an import.\What's this? response:	A DEMON! A DEMON! YOU WILL BECOME A DEMON!
context: Aha! I bet you dreamed that you got dumped by Belldandy, am I right?\I did not!\Please, Urd!\Now that's what I call a good luster...\Ah! You have a skilled eye.\That one just came in yesterday... it's an import.\What's this?\A DEMON! A DEMON! YOU WILL BECOME A DEMON! response:	What's up? Did you spot a great bargain or something?
context: I did not!\Please, Urd!\Now that's what I call a good luster...\Ah! You have a skilled eye.\That one just came in yesterday... it's an import.\What's this?\A DEMON! A DEMON! YOU WILL BECOME A DEMON!\What's up? Did you spot a great bargain or something? response:	What is this...
context: Please, Urd!\Now that's what I call a good luster...\Ah! You have a skilled eye.\That one just came in yesterday... it's an import.\What's this?\A DEMON! A DEMON! YOU WILL BECOME A DEMON!\What's up? Did you spot a great bargain or something?\What is this... response:	What's going on, Den-chan?
context: Now that's what I call a good luster...\Ah! You have a skilled eye.\That one just came in yesterday... it's an import.\What's this?\A DEMON! A DEMON! YOU WILL BECOME A DEMON!\What's up? Did you spot a great bargain or something?\What is this...\What's going on, Den-chan? response:	A CD? What the heck are we gonna do with a CD...
context: Ah! You have a skilled eye.\That one just came in yesterday... it's an import.\What's this?\A DEMON! A DEMON! YOU WILL BECOME A DEMON!\What's up? Did you spot a great bargain or something?\What is this...\What's going on, Den-chan?\A CD? What the heck are we gonna do with a CD... response:	It's good...
context: That one just came in yesterday... it's an import.\What's this?\A DEMON! A DEMON! YOU WILL BECOME A DEMON!\What's up? Did you spot a great bargain or something?\What is this...\What's going on, Den-chan?\A CD? What the heck are we gonna do with a CD...\It's good... response:	Yes. It's good...
context: What's this?\A DEMON! A DEMON! YOU WILL BECOME A DEMON!\What's up? Did you spot a great bargain or something?\What is this...\What's going on, Den-chan?\A CD? What the heck are we gonna do with a CD...\It's good...\Yes. It's good... response:	We'll take this.
context: A DEMON! A DEMON! YOU WILL BECOME A DEMON!\What's up? Did you spot a great bargain or something?\What is this...\What's going on, Den-chan?\A CD? What the heck are we gonna do with a CD...\It's good...\Yes. It's good...\We'll take this. response:	I don't remember stocking anything like that...
context: What's up? Did you spot a great bargain or something?\What is this...\What's going on, Den-chan?\A CD? What the heck are we gonna do with a CD...\It's good...\Yes. It's good...\We'll take this.\I don't remember stocking anything like that... response:	Huh? What's up with this? Why would I have something like this?
context: What is this...\What's going on, Den-chan?\A CD? What the heck are we gonna do with a CD...\It's good...\Yes. It's good...\We'll take this.\I don't remember stocking anything like that...\Huh? What's up with this? Why would I have something like this? response:	Didn't you want to listen to it?
context: What's going on, Den-chan?\A CD? What the heck are we gonna do with a CD...\It's good...\Yes. It's good...\We'll take this.\I don't remember stocking anything like that...\Huh? What's up with this? Why would I have something like this?\Didn't you want to listen to it? response:	But... we don't have a CD player, anyway.
context: A CD? What the heck are we gonna do with a CD...\It's good...\Yes. It's good...\We'll take this.\I don't remember stocking anything like that...\Huh? What's up with this? Why would I have something like this?\Didn't you want to listen to it?\But... we don't have a CD player, anyway. response:	Well, maybe we should start by coloring it black, just like a record?
context: It's good...\Yes. It's good...\We'll take this.\I don't remember stocking anything like that...\Huh? What's up with this? Why would I have something like this?\Didn't you want to listen to it?\But... we don't have a CD player, anyway.\Well, maybe we should start by coloring it black, just like a record? response:	Hey, good idea.
context: Yes. It's good...\We'll take this.\I don't remember stocking anything like that...\Huh? What's up with this? Why would I have something like this?\Didn't you want to listen to it?\But... we don't have a CD player, anyway.\Well, maybe we should start by coloring it black, just like a record?\Hey, good idea. response:	Where does the needle go?
context: We'll take this.\I don't remember stocking anything like that...\Huh? What's up with this? Why would I have something like this?\Didn't you want to listen to it?\But... we don't have a CD player, anyway.\Well, maybe we should start by coloring it black, just like a record?\Hey, good idea.\Where does the needle go? response:	Are you sure it's okay to spin it at 45 RPM?
context: I don't remember stocking anything like that...\Huh? What's up with this? Why would I have something like this?\Didn't you want to listen to it?\But... we don't have a CD player, anyway.\Well, maybe we should start by coloring it black, just like a record?\Hey, good idea.\Where does the needle go?\Are you sure it's okay to spin it at 45 RPM? response:	What the hell?
context: Huh? What's up with this? Why would I have something like this?\Didn't you want to listen to it?\But... we don't have a CD player, anyway.\Well, maybe we should start by coloring it black, just like a record?\Hey, good idea.\Where does the needle go?\Are you sure it's okay to spin it at 45 RPM?\What the hell? response:	Damn those gods...putting extra protection on the seal!
context: Didn't you want to listen to it?\But... we don't have a CD player, anyway.\Well, maybe we should start by coloring it black, just like a record?\Hey, good idea.\Where does the needle go?\Are you sure it's okay to spin it at 45 RPM?\What the hell?\Damn those gods...putting extra protection on the seal! response:	And who would stick a CD on a freakin' record player, anyway?
context: But... we don't have a CD player, anyway.\Well, maybe we should start by coloring it black, just like a record?\Hey, good idea.\Where does the needle go?\Are you sure it's okay to spin it at 45 RPM?\What the hell?\Damn those gods...putting extra protection on the seal!\And who would stick a CD on a freakin' record player, anyway? response:	What kind of a place is this?
context: Well, maybe we should start by coloring it black, just like a record?\Hey, good idea.\Where does the needle go?\Are you sure it's okay to spin it at 45 RPM?\What the hell?\Damn those gods...putting extra protection on the seal!\And who would stick a CD on a freakin' record player, anyway?\What kind of a place is this? response:	Who the hell are you?
context: Hey, good idea.\Where does the needle go?\Are you sure it's okay to spin it at 45 RPM?\What the hell?\Damn those gods...putting extra protection on the seal!\And who would stick a CD on a freakin' record player, anyway?\What kind of a place is this?\Who the hell are you? response:	You want to know?
context: Where does the needle go?\Are you sure it's okay to spin it at 45 RPM?\What the hell?\Damn those gods...putting extra protection on the seal!\And who would stick a CD on a freakin' record player, anyway?\What kind of a place is this?\Who the hell are you?\You want to know? response:	I am Marller, Demon First Class, Unlimited!
context: Are you sure it's okay to spin it at 45 RPM?\What the hell?\Damn those gods...putting extra protection on the seal!\And who would stick a CD on a freakin' record player, anyway?\What kind of a place is this?\Who the hell are you?\You want to know?\I am Marller, Demon First Class, Unlimited! response:	And since you did release me from that claustrophobic CD...
context: What the hell?\Damn those gods...putting extra protection on the seal!\And who would stick a CD on a freakin' record player, anyway?\What kind of a place is this?\Who the hell are you?\You want to know?\I am Marller, Demon First Class, Unlimited!\And since you did release me from that claustrophobic CD... response:	Spit it out, now!
context: Damn those gods...putting extra protection on the seal!\And who would stick a CD on a freakin' record player, anyway?\What kind of a place is this?\Who the hell are you?\You want to know?\I am Marller, Demon First Class, Unlimited!\And since you did release me from that claustrophobic CD...\Spit it out, now! response:	Hey! What's the big idea?
context: And who would stick a CD on a freakin' record player, anyway?\What kind of a place is this?\Who the hell are you?\You want to know?\I am Marller, Demon First Class, Unlimited!\And since you did release me from that claustrophobic CD...\Spit it out, now!\Hey! What's the big idea? response:	How dare you intrude upon our sanctuary without removing your shoes!
context: What kind of a place is this?\Who the hell are you?\You want to know?\I am Marller, Demon First Class, Unlimited!\And since you did release me from that claustrophobic CD...\Spit it out, now!\Hey! What's the big idea?\How dare you intrude upon our sanctuary without removing your shoes! response:	Just get the hell out of here!
context: Who the hell are you?\You want to know?\I am Marller, Demon First Class, Unlimited!\And since you did release me from that claustrophobic CD...\Spit it out, now!\Hey! What's the big idea?\How dare you intrude upon our sanctuary without removing your shoes!\Just get the hell out of here! response:	Is that all you're going to ask me for? I can't believe your lack of greed!
context: You want to know?\I am Marller, Demon First Class, Unlimited!\And since you did release me from that claustrophobic CD...\Spit it out, now!\Hey! What's the big idea?\How dare you intrude upon our sanctuary without removing your shoes!\Just get the hell out of here!\Is that all you're going to ask me for? I can't believe your lack of greed! response:	Your wish is granted!
context: I am Marller, Demon First Class, Unlimited!\And since you did release me from that claustrophobic CD...\Spit it out, now!\Hey! What's the big idea?\How dare you intrude upon our sanctuary without removing your shoes!\Just get the hell out of here!\Is that all you're going to ask me for? I can't believe your lack of greed!\Your wish is granted! response:	Disappeared!
context: And since you did release me from that claustrophobic CD...\Spit it out, now!\Hey! What's the big idea?\How dare you intrude upon our sanctuary without removing your shoes!\Just get the hell out of here!\Is that all you're going to ask me for? I can't believe your lack of greed!\Your wish is granted!\Disappeared! response:	I wonder what that was all about.
context: Spit it out, now!\Hey! What's the big idea?\How dare you intrude upon our sanctuary without removing your shoes!\Just get the hell out of here!\Is that all you're going to ask me for? I can't believe your lack of greed!\Your wish is granted!\Disappeared!\I wonder what that was all about. response:	It was probably a newbie from the shop, trying to drum up sales.
context: Hey! What's the big idea?\How dare you intrude upon our sanctuary without removing your shoes!\Just get the hell out of here!\Is that all you're going to ask me for? I can't believe your lack of greed!\Your wish is granted!\Disappeared!\I wonder what that was all about.\It was probably a newbie from the shop, trying to drum up sales. response:	What should we do with this?
context: How dare you intrude upon our sanctuary without removing your shoes!\Just get the hell out of here!\Is that all you're going to ask me for? I can't believe your lack of greed!\Your wish is granted!\Disappeared!\I wonder what that was all about.\It was probably a newbie from the shop, trying to drum up sales.\What should we do with this? response:	Good question...
context: Just get the hell out of here!\Is that all you're going to ask me for? I can't believe your lack of greed!\Your wish is granted!\Disappeared!\I wonder what that was all about.\It was probably a newbie from the shop, trying to drum up sales.\What should we do with this?\Good question... response:	Damn, I left it behind...
context: Is that all you're going to ask me for? I can't believe your lack of greed!\Your wish is granted!\Disappeared!\I wonder what that was all about.\It was probably a newbie from the shop, trying to drum up sales.\What should we do with this?\Good question...\Damn, I left it behind... response:	But the thing is...
context: Your wish is granted!\Disappeared!\I wonder what that was all about.\It was probably a newbie from the shop, trying to drum up sales.\What should we do with this?\Good question...\Damn, I left it behind...\But the thing is... response:	I don't ever want to set foot in a place like that again.
context: Disappeared!\I wonder what that was all about.\It was probably a newbie from the shop, trying to drum up sales.\What should we do with this?\Good question...\Damn, I left it behind...\But the thing is...\I don't ever want to set foot in a place like that again. response:	No, right now my priority is to settle that old score!
context: I wonder what that was all about.\It was probably a newbie from the shop, trying to drum up sales.\What should we do with this?\Good question...\Damn, I left it behind...\But the thing is...\I don't ever want to set foot in a place like that again.\No, right now my priority is to settle that old score! response:	Just you wait, goddesses!
context: It was probably a newbie from the shop, trying to drum up sales.\What should we do with this?\Good question...\Damn, I left it behind...\But the thing is...\I don't ever want to set foot in a place like that again.\No, right now my priority is to settle that old score!\Just you wait, goddesses! response:	I'll get my revenge if it's the last thing I do!
context: What should we do with this?\Good question...\Damn, I left it behind...\But the thing is...\I don't ever want to set foot in a place like that again.\No, right now my priority is to settle that old score!\Just you wait, goddesses!\I'll get my revenge if it's the last thing I do! response:	Gotcha!
context: Good question...\Damn, I left it behind...\But the thing is...\I don't ever want to set foot in a place like that again.\No, right now my priority is to settle that old score!\Just you wait, goddesses!\I'll get my revenge if it's the last thing I do!\Gotcha! response:	You wish!
context: Damn, I left it behind...\But the thing is...\I don't ever want to set foot in a place like that again.\No, right now my priority is to settle that old score!\Just you wait, goddesses!\I'll get my revenge if it's the last thing I do!\Gotcha!\You wish! response:	KO
context: But the thing is...\I don't ever want to set foot in a place like that again.\No, right now my priority is to settle that old score!\Just you wait, goddesses!\I'll get my revenge if it's the last thing I do!\Gotcha!\You wish!\KO response:	She beat me again!
context: I don't ever want to set foot in a place like that again.\No, right now my priority is to settle that old score!\Just you wait, goddesses!\I'll get my revenge if it's the last thing I do!\Gotcha!\You wish!\KO\She beat me again! response:	Isn't there anyone better out there?
context: No, right now my priority is to settle that old score!\Just you wait, goddesses!\I'll get my revenge if it's the last thing I do!\Gotcha!\You wish!\KO\She beat me again!\Isn't there anyone better out there? response:	Okay, then I'm next! No, let me take her on!
context: Just you wait, goddesses!\I'll get my revenge if it's the last thing I do!\Gotcha!\You wish!\KO\She beat me again!\Isn't there anyone better out there?\Okay, then I'm next! No, let me take her on! response:	Just get in line. You'll all get your chance with me, so bring it on!
context: I'll get my revenge if it's the last thing I do!\Gotcha!\You wish!\KO\She beat me again!\Isn't there anyone better out there?\Okay, then I'm next! No, let me take her on!\Just get in line. You'll all get your chance with me, so bring it on! response:	Right?
context: Gotcha!\You wish!\KO\She beat me again!\Isn't there anyone better out there?\Okay, then I'm next! No, let me take her on!\Just get in line. You'll all get your chance with me, so bring it on!\Right? response:	Belldandy?
context: You wish!\KO\She beat me again!\Isn't there anyone better out there?\Okay, then I'm next! No, let me take her on!\Just get in line. You'll all get your chance with me, so bring it on!\Right?\Belldandy? response:	What's wrong?
context: KO\She beat me again!\Isn't there anyone better out there?\Okay, then I'm next! No, let me take her on!\Just get in line. You'll all get your chance with me, so bring it on!\Right?\Belldandy?\What's wrong? response:	Keiichi! Let's go home right now!
context: She beat me again!\Isn't there anyone better out there?\Okay, then I'm next! No, let me take her on!\Just get in line. You'll all get your chance with me, so bring it on!\Right?\Belldandy?\What's wrong?\Keiichi! Let's go home right now! response:	Huh?
context: Isn't there anyone better out there?\Okay, then I'm next! No, let me take her on!\Just get in line. You'll all get your chance with me, so bring it on!\Right?\Belldandy?\What's wrong?\Keiichi! Let's go home right now!\Huh? response:	Disaster is headed for us... I can feel it!
context: Okay, then I'm next! No, let me take her on!\Just get in line. You'll all get your chance with me, so bring it on!\Right?\Belldandy?\What's wrong?\Keiichi! Let's go home right now!\Huh?\Disaster is headed for us... I can feel it! response:	Urd?
context: Just get in line. You'll all get your chance with me, so bring it on!\Right?\Belldandy?\What's wrong?\Keiichi! Let's go home right now!\Huh?\Disaster is headed for us... I can feel it!\Urd? response:	You're history!
context: Right?\Belldandy?\What's wrong?\Keiichi! Let's go home right now!\Huh?\Disaster is headed for us... I can feel it!\Urd?\You're history! response:	Really!
context: Belldandy?\What's wrong?\Keiichi! Let's go home right now!\Huh?\Disaster is headed for us... I can feel it!\Urd?\You're history!\Really! response:	What's the matter?
context: What's wrong?\Keiichi! Let's go home right now!\Huh?\Disaster is headed for us... I can feel it!\Urd?\You're history!\Really!\What's the matter? response:	O Blue Stone that wards off evil and repulses demons...
context: Keiichi! Let's go home right now!\Huh?\Disaster is headed for us... I can feel it!\Urd?\You're history!\Really!\What's the matter?\O Blue Stone that wards off evil and repulses demons... response:	I beseech you, protect us with your white robe.
context: Huh?\Disaster is headed for us... I can feel it!\Urd?\You're history!\Really!\What's the matter?\O Blue Stone that wards off evil and repulses demons...\I beseech you, protect us with your white robe. response:	Barrier shield!
context: Disaster is headed for us... I can feel it!\Urd?\You're history!\Really!\What's the matter?\O Blue Stone that wards off evil and repulses demons...\I beseech you, protect us with your white robe.\Barrier shield! response:	You'll be safe now.
context: Urd?\You're history!\Really!\What's the matter?\O Blue Stone that wards off evil and repulses demons...\I beseech you, protect us with your white robe.\Barrier shield!\You'll be safe now. response:	Will you tell me what's going on here?
context: You're history!\Really!\What's the matter?\O Blue Stone that wards off evil and repulses demons...\I beseech you, protect us with your white robe.\Barrier shield!\You'll be safe now.\Will you tell me what's going on here? response:	Earlier, I felt a certain pulse...
context: Really!\What's the matter?\O Blue Stone that wards off evil and repulses demons...\I beseech you, protect us with your white robe.\Barrier shield!\You'll be safe now.\Will you tell me what's going on here?\Earlier, I felt a certain pulse... response:	I believe a demon will be coming...
context: What's the matter?\O Blue Stone that wards off evil and repulses demons...\I beseech you, protect us with your white robe.\Barrier shield!\You'll be safe now.\Will you tell me what's going on here?\Earlier, I felt a certain pulse...\I believe a demon will be coming... response:	A demon?
context: O Blue Stone that wards off evil and repulses demons...\I beseech you, protect us with your white robe.\Barrier shield!\You'll be safe now.\Will you tell me what's going on here?\Earlier, I felt a certain pulse...\I believe a demon will be coming...\A demon? response:	Yes.
context: I beseech you, protect us with your white robe.\Barrier shield!\You'll be safe now.\Will you tell me what's going on here?\Earlier, I felt a certain pulse...\I believe a demon will be coming...\A demon?\Yes. response:	We goddesses serve the Almighty and wish for the happiness of all humans...
context: Barrier shield!\You'll be safe now.\Will you tell me what's going on here?\Earlier, I felt a certain pulse...\I believe a demon will be coming...\A demon?\Yes.\We goddesses serve the Almighty and wish for the happiness of all humans... response:	So one of those is coming?
context: You'll be safe now.\Will you tell me what's going on here?\Earlier, I felt a certain pulse...\I believe a demon will be coming...\A demon?\Yes.\We goddesses serve the Almighty and wish for the happiness of all humans...\So one of those is coming? response:	Not only that, but I remember this particular pulse...
context: Will you tell me what's going on here?\Earlier, I felt a certain pulse...\I believe a demon will be coming...\A demon?\Yes.\We goddesses serve the Almighty and wish for the happiness of all humans...\So one of those is coming?\Not only that, but I remember this particular pulse... response:	With Urd's help, I sealed a demon on the Almighty's orders...
context: Earlier, I felt a certain pulse...\I believe a demon will be coming...\A demon?\Yes.\We goddesses serve the Almighty and wish for the happiness of all humans...\So one of those is coming?\Not only that, but I remember this particular pulse...\With Urd's help, I sealed a demon on the Almighty's orders... response:	Excuse me! Registered mail!
context: I believe a demon will be coming...\A demon?\Yes.\We goddesses serve the Almighty and wish for the happiness of all humans...\So one of those is coming?\Not only that, but I remember this particular pulse...\With Urd's help, I sealed a demon on the Almighty's orders...\Excuse me! Registered mail! response:	Oh...I'll go answer that, all right?
context: A demon?\Yes.\We goddesses serve the Almighty and wish for the happiness of all humans...\So one of those is coming?\Not only that, but I remember this particular pulse...\With Urd's help, I sealed a demon on the Almighty's orders...\Excuse me! Registered mail!\Oh...I'll go answer that, all right? response:	Uh...
context: Yes.\We goddesses serve the Almighty and wish for the happiness of all humans...\So one of those is coming?\Not only that, but I remember this particular pulse...\With Urd's help, I sealed a demon on the Almighty's orders...\Excuse me! Registered mail!\Oh...I'll go answer that, all right?\Uh... response:	Keiichi, you mustn't leave the barrier field.
context: We goddesses serve the Almighty and wish for the happiness of all humans...\So one of those is coming?\Not only that, but I remember this particular pulse...\With Urd's help, I sealed a demon on the Almighty's orders...\Excuse me! Registered mail!\Oh...I'll go answer that, all right?\Uh...\Keiichi, you mustn't leave the barrier field. response:	Demons, huh?
context: So one of those is coming?\Not only that, but I remember this particular pulse...\With Urd's help, I sealed a demon on the Almighty's orders...\Excuse me! Registered mail!\Oh...I'll go answer that, all right?\Uh...\Keiichi, you mustn't leave the barrier field.\Demons, huh? response:	Sounds like it's a lot more than just plain hostility...
context: Not only that, but I remember this particular pulse...\With Urd's help, I sealed a demon on the Almighty's orders...\Excuse me! Registered mail!\Oh...I'll go answer that, all right?\Uh...\Keiichi, you mustn't leave the barrier field.\Demons, huh?\Sounds like it's a lot more than just plain hostility... response:	Right on the money!
context: With Urd's help, I sealed a demon on the Almighty's orders...\Excuse me! Registered mail!\Oh...I'll go answer that, all right?\Uh...\Keiichi, you mustn't leave the barrier field.\Demons, huh?\Sounds like it's a lot more than just plain hostility...\Right on the money! response:	Belldandy and I have a complex relationship...
context: Excuse me! Registered mail!\Oh...I'll go answer that, all right?\Uh...\Keiichi, you mustn't leave the barrier field.\Demons, huh?\Sounds like it's a lot more than just plain hostility...\Right on the money!\Belldandy and I have a complex relationship... response:	Who are you to talk to me like that, you tanuki!
context: Oh...I'll go answer that, all right?\Uh...\Keiichi, you mustn't leave the barrier field.\Demons, huh?\Sounds like it's a lot more than just plain hostility...\Right on the money!\Belldandy and I have a complex relationship...\Who are you to talk to me like that, you tanuki! response:	So you've forgotten my voice, have you?
context: Uh...\Keiichi, you mustn't leave the barrier field.\Demons, huh?\Sounds like it's a lot more than just plain hostility...\Right on the money!\Belldandy and I have a complex relationship...\Who are you to talk to me like that, you tanuki!\So you've forgotten my voice, have you? response:	You're from my... you were in my dream!
context: Keiichi, you mustn't leave the barrier field.\Demons, huh?\Sounds like it's a lot more than just plain hostility...\Right on the money!\Belldandy and I have a complex relationship...\Who are you to talk to me like that, you tanuki!\So you've forgotten my voice, have you?\You're from my... you were in my dream! response:	That's right. I am Marller, Demon First Class, Unlimited.
context: Demons, huh?\Sounds like it's a lot more than just plain hostility...\Right on the money!\Belldandy and I have a complex relationship...\Who are you to talk to me like that, you tanuki!\So you've forgotten my voice, have you?\You're from my... you were in my dream!\That's right. I am Marller, Demon First Class, Unlimited. response:	Don't you ever forget it, either.
context: Sounds like it's a lot more than just plain hostility...\Right on the money!\Belldandy and I have a complex relationship...\Who are you to talk to me like that, you tanuki!\So you've forgotten my voice, have you?\You're from my... you were in my dream!\That's right. I am Marller, Demon First Class, Unlimited.\Don't you ever forget it, either. response:	Excuse me!
context: Right on the money!\Belldandy and I have a complex relationship...\Who are you to talk to me like that, you tanuki!\So you've forgotten my voice, have you?\You're from my... you were in my dream!\That's right. I am Marller, Demon First Class, Unlimited.\Don't you ever forget it, either.\Excuse me! response:	Sorry to keep you waiting...
context: Belldandy and I have a complex relationship...\Who are you to talk to me like that, you tanuki!\So you've forgotten my voice, have you?\You're from my... you were in my dream!\That's right. I am Marller, Demon First Class, Unlimited.\Don't you ever forget it, either.\Excuse me!\Sorry to keep you waiting... response:	Hmm?
