context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: It had better be something worthy of me as a royal.\Yeah, you should be honored.\You'll be hunting wild boars in Saussy Village!\Wild...\Boar!\What kind of lame mission is that?\What are you calling lame?!\I can beat a wild boar with my bare hands! response:	Don't you dare underestimate wild boars!
context: Yeah, you should be honored.\You'll be hunting wild boars in Saussy Village!\Wild...\Boar!\What kind of lame mission is that?\What are you calling lame?!\I can beat a wild boar with my bare hands!\Don't you dare underestimate wild boars! response:	Are you going to go, or are you going to die?
context: You'll be hunting wild boars in Saussy Village!\Wild...\Boar!\What kind of lame mission is that?\What are you calling lame?!\I can beat a wild boar with my bare hands!\Don't you dare underestimate wild boars!\Are you going to go, or are you going to die? response:	Which will it be?
context: Wild...\Boar!\What kind of lame mission is that?\What are you calling lame?!\I can beat a wild boar with my bare hands!\Don't you dare underestimate wild boars!\Are you going to go, or are you going to die?\Which will it be? response:	We'll go!
context: Boar!\What kind of lame mission is that?\What are you calling lame?!\I can beat a wild boar with my bare hands!\Don't you dare underestimate wild boars!\Are you going to go, or are you going to die?\Which will it be?\We'll go! response:	Even if it's just hunting wild boars, this is our first mission as Magic Knights.
context: What kind of lame mission is that?\What are you calling lame?!\I can beat a wild boar with my bare hands!\Don't you dare underestimate wild boars!\Are you going to go, or are you going to die?\Which will it be?\We'll go!\Even if it's just hunting wild boars, this is our first mission as Magic Knights. response:	I'm so excited!
context: What are you calling lame?!\I can beat a wild boar with my bare hands!\Don't you dare underestimate wild boars!\Are you going to go, or are you going to die?\Which will it be?\We'll go!\Even if it's just hunting wild boars, this is our first mission as Magic Knights.\I'm so excited! response:	I'm supposed to get rid of wild boars?
context: I can beat a wild boar with my bare hands!\Don't you dare underestimate wild boars!\Are you going to go, or are you going to die?\Which will it be?\We'll go!\Even if it's just hunting wild boars, this is our first mission as Magic Knights.\I'm so excited!\I'm supposed to get rid of wild boars? response:	What? You're still complaining?
context: Don't you dare underestimate wild boars!\Are you going to go, or are you going to die?\Which will it be?\We'll go!\Even if it's just hunting wild boars, this is our first mission as Magic Knights.\I'm so excited!\I'm supposed to get rid of wild boars?\What? You're still complaining? response:	I'm not complaining... It's just...
context: Are you going to go, or are you going to die?\Which will it be?\We'll go!\Even if it's just hunting wild boars, this is our first mission as Magic Knights.\I'm so excited!\I'm supposed to get rid of wild boars?\What? You're still complaining?\I'm not complaining... It's just... response:	I was just wondering if I should go, since I can't control my magical powers.
context: Which will it be?\We'll go!\Even if it's just hunting wild boars, this is our first mission as Magic Knights.\I'm so excited!\I'm supposed to get rid of wild boars?\What? You're still complaining?\I'm not complaining... It's just...\I was just wondering if I should go, since I can't control my magical powers. response:	Her name is...
context: We'll go!\Even if it's just hunting wild boars, this is our first mission as Magic Knights.\I'm so excited!\I'm supposed to get rid of wild boars?\What? You're still complaining?\I'm not complaining... It's just...\I was just wondering if I should go, since I can't control my magical powers.\Her name is... response:	Crazy Cyclone!
context: Even if it's just hunting wild boars, this is our first mission as Magic Knights.\I'm so excited!\I'm supposed to get rid of wild boars?\What? You're still complaining?\I'm not complaining... It's just...\I was just wondering if I should go, since I can't control my magical powers.\Her name is...\Crazy Cyclone! response:	Crazy Cyclone
context: I'm so excited!\I'm supposed to get rid of wild boars?\What? You're still complaining?\I'm not complaining... It's just...\I was just wondering if I should go, since I can't control my magical powers.\Her name is...\Crazy Cyclone!\Crazy Cyclone response:	So cool!
context: I'm supposed to get rid of wild boars?\What? You're still complaining?\I'm not complaining... It's just...\I was just wondering if I should go, since I can't control my magical powers.\Her name is...\Crazy Cyclone!\Crazy Cyclone\So cool! response:	I know, right?! Isn't she a beaut?
context: What? You're still complaining?\I'm not complaining... It's just...\I was just wondering if I should go, since I can't control my magical powers.\Her name is...\Crazy Cyclone!\Crazy Cyclone\So cool!\I know, right?! Isn't she a beaut? response:	Yeah, she is!
context: I'm not complaining... It's just...\I was just wondering if I should go, since I can't control my magical powers.\Her name is...\Crazy Cyclone!\Crazy Cyclone\So cool!\I know, right?! Isn't she a beaut?\Yeah, she is! response:	Lame.
context: I was just wondering if I should go, since I can't control my magical powers.\Her name is...\Crazy Cyclone!\Crazy Cyclone\So cool!\I know, right?! Isn't she a beaut?\Yeah, she is!\Lame. response:	A man never goes back on his word!
context: Her name is...\Crazy Cyclone!\Crazy Cyclone\So cool!\I know, right?! Isn't she a beaut?\Yeah, she is!\Lame.\A man never goes back on his word! response:	Here we go!
context: Crazy Cyclone!\Crazy Cyclone\So cool!\I know, right?! Isn't she a beaut?\Yeah, she is!\Lame.\A man never goes back on his word!\Here we go! response:	Fly!
context: Crazy Cyclone\So cool!\I know, right?! Isn't she a beaut?\Yeah, she is!\Lame.\A man never goes back on his word!\Here we go!\Fly! response:	Yahoo!
context: So cool!\I know, right?! Isn't she a beaut?\Yeah, she is!\Lame.\A man never goes back on his word!\Here we go!\Fly!\Yahoo! response:	This is amazing, Magna! We're one with the wind!
context: I know, right?! Isn't she a beaut?\Yeah, she is!\Lame.\A man never goes back on his word!\Here we go!\Fly!\Yahoo!\This is amazing, Magna! We're one with the wind! response:	And if you don't want to die, better squeeze up closer, Stupidsta!
context: Yeah, she is!\Lame.\A man never goes back on his word!\Here we go!\Fly!\Yahoo!\This is amazing, Magna! We're one with the wind!\And if you don't want to die, better squeeze up closer, Stupidsta! response:	Yes, sir!
context: Lame.\A man never goes back on his word!\Here we go!\Fly!\Yahoo!\This is amazing, Magna! We're one with the wind!\And if you don't want to die, better squeeze up closer, Stupidsta!\Yes, sir! response:	So this is where the magic stone is located.
context: A man never goes back on his word!\Here we go!\Fly!\Yahoo!\This is amazing, Magna! We're one with the wind!\And if you don't want to die, better squeeze up closer, Stupidsta!\Yes, sir!\So this is where the magic stone is located. response:	We're going to find it.
context: Here we go!\Fly!\Yahoo!\This is amazing, Magna! We're one with the wind!\And if you don't want to die, better squeeze up closer, Stupidsta!\Yes, sir!\So this is where the magic stone is located.\We're going to find it. response:	Yes, sir!
context: Fly!\Yahoo!\This is amazing, Magna! We're one with the wind!\And if you don't want to die, better squeeze up closer, Stupidsta!\Yes, sir!\So this is where the magic stone is located.\We're going to find it.\Yes, sir! response:	Be lost in the mist.
context: Yahoo!\This is amazing, Magna! We're one with the wind!\And if you don't want to die, better squeeze up closer, Stupidsta!\Yes, sir!\So this is where the magic stone is located.\We're going to find it.\Yes, sir!\Be lost in the mist. response:	Beasts
context: This is amazing, Magna! We're one with the wind!\And if you don't want to die, better squeeze up closer, Stupidsta!\Yes, sir!\So this is where the magic stone is located.\We're going to find it.\Yes, sir!\Be lost in the mist.\Beasts response:	Grey words can't make anything happen
context: And if you don't want to die, better squeeze up closer, Stupidsta!\Yes, sir!\So this is where the magic stone is located.\We're going to find it.\Yes, sir!\Be lost in the mist.\Beasts\Grey words can't make anything happen response:	I know, yeah I know
context: Yes, sir!\So this is where the magic stone is located.\We're going to find it.\Yes, sir!\Be lost in the mist.\Beasts\Grey words can't make anything happen\I know, yeah I know response:	Wishing to fly freely across the sky
context: So this is where the magic stone is located.\We're going to find it.\Yes, sir!\Be lost in the mist.\Beasts\Grey words can't make anything happen\I know, yeah I know\Wishing to fly freely across the sky response:	I dreamed it all my life
context: We're going to find it.\Yes, sir!\Be lost in the mist.\Beasts\Grey words can't make anything happen\I know, yeah I know\Wishing to fly freely across the sky\I dreamed it all my life response:	Step by step I go, though it's a doubtful world
context: Yes, sir!\Be lost in the mist.\Beasts\Grey words can't make anything happen\I know, yeah I know\Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world response:	Don't care how much I fall
context: Be lost in the mist.\Beasts\Grey words can't make anything happen\I know, yeah I know\Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall response:	Instinct is my guide, I never give up
context: Beasts\Grey words can't make anything happen\I know, yeah I know\Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up response:	To faraway future, I burst out running
context: Grey words can't make anything happen\I know, yeah I know\Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running response:	Go beyond even the unseen fears
context: I know, yeah I know\Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears response:	The vision I had, so I can be myself
context: Wishing to fly freely across the sky\I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself response:	Someday I will write the next page
context: I dreamed it all my life\Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page response:	You are my hope
context: Step by step I go, though it's a doubtful world\Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page\You are my hope response:	Like that page from someday
context: Don't care how much I fall\Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page\You are my hope\Like that page from someday response:	I was able to meet you
context: Instinct is my guide, I never give up\To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page\You are my hope\Like that page from someday\I was able to meet you response:	I call this a miracle
context: To faraway future, I burst out running\Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page\You are my hope\Like that page from someday\I was able to meet you\I call this a miracle response:	A wild boar's after me! It's huge!
context: Go beyond even the unseen fears\The vision I had, so I can be myself\Someday I will write the next page\You are my hope\Like that page from someday\I was able to meet you\I call this a miracle\A wild boar's after me! It's huge! response:	Actually, is that even a wild boar?!
context: The vision I had, so I can be myself\Someday I will write the next page\You are my hope\Like that page from someday\I was able to meet you\I call this a miracle\A wild boar's after me! It's huge!\Actually, is that even a wild boar?! response:	Isn't it using some magic of its own?!
context: Someday I will write the next page\You are my hope\Like that page from someday\I was able to meet you\I call this a miracle\A wild boar's after me! It's huge!\Actually, is that even a wild boar?!\Isn't it using some magic of its own?! response:	It's super fast!
context: You are my hope\Like that page from someday\I was able to meet you\I call this a miracle\A wild boar's after me! It's huge!\Actually, is that even a wild boar?!\Isn't it using some magic of its own?!\It's super fast! response:	Shouldn't we rescue him?
context: Like that page from someday\I was able to meet you\I call this a miracle\A wild boar's after me! It's huge!\Actually, is that even a wild boar?!\Isn't it using some magic of its own?!\It's super fast!\Shouldn't we rescue him? response:	I'm taking a break.
context: I was able to meet you\I call this a miracle\A wild boar's after me! It's huge!\Actually, is that even a wild boar?!\Isn't it using some magic of its own?!\It's super fast!\Shouldn't we rescue him?\I'm taking a break. response:	My magical powers are pretty much drained after flying you two this far.
context: I call this a miracle\A wild boar's after me! It's huge!\Actually, is that even a wild boar?!\Isn't it using some magic of its own?!\It's super fast!\Shouldn't we rescue him?\I'm taking a break.\My magical powers are pretty much drained after flying you two this far. response:	I'm sure he'll be fine. He's pretty tough.
context: A wild boar's after me! It's huge!\Actually, is that even a wild boar?!\Isn't it using some magic of its own?!\It's super fast!\Shouldn't we rescue him?\I'm taking a break.\My magical powers are pretty much drained after flying you two this far.\I'm sure he'll be fine. He's pretty tough. response:	But...
context: Actually, is that even a wild boar?!\Isn't it using some magic of its own?!\It's super fast!\Shouldn't we rescue him?\I'm taking a break.\My magical powers are pretty much drained after flying you two this far.\I'm sure he'll be fine. He's pretty tough.\But... response:	If you're so worried, you go save him.
context: Isn't it using some magic of its own?!\It's super fast!\Shouldn't we rescue him?\I'm taking a break.\My magical powers are pretty much drained after flying you two this far.\I'm sure he'll be fine. He's pretty tough.\But...\If you're so worried, you go save him. response:	I can do this.
context: It's super fast!\Shouldn't we rescue him?\I'm taking a break.\My magical powers are pretty much drained after flying you two this far.\I'm sure he'll be fine. He's pretty tough.\But...\If you're so worried, you go save him.\I can do this. response:	Why me?!
context: Shouldn't we rescue him?\I'm taking a break.\My magical powers are pretty much drained after flying you two this far.\I'm sure he'll be fine. He's pretty tough.\But...\If you're so worried, you go save him.\I can do this.\Why me?! response:	I've got you now!
context: I'm taking a break.\My magical powers are pretty much drained after flying you two this far.\I'm sure he'll be fine. He's pretty tough.\But...\If you're so worried, you go save him.\I can do this.\Why me?!\I've got you now! response:	I finally got'im.
context: My magical powers are pretty much drained after flying you two this far.\I'm sure he'll be fine. He's pretty tough.\But...\If you're so worried, you go save him.\I can do this.\Why me?!\I've got you now!\I finally got'im. response:	Great job, Asta.
context: I'm sure he'll be fine. He's pretty tough.\But...\If you're so worried, you go save him.\I can do this.\Why me?!\I've got you now!\I finally got'im.\Great job, Asta. response:	But it ain't over yet.
context: But...\If you're so worried, you go save him.\I can do this.\Why me?!\I've got you now!\I finally got'im.\Great job, Asta.\But it ain't over yet. response:	What a haul!
context: If you're so worried, you go save him.\I can do this.\Why me?!\I've got you now!\I finally got'im.\Great job, Asta.\But it ain't over yet.\What a haul! response:	You're pretty amazing.
context: I can do this.\Why me?!\I've got you now!\I finally got'im.\Great job, Asta.\But it ain't over yet.\What a haul!\You're pretty amazing. response:	Three or four wild boars ain't nothing.
context: Why me?!\I've got you now!\I finally got'im.\Great job, Asta.\But it ain't over yet.\What a haul!\You're pretty amazing.\Three or four wild boars ain't nothing. response:	You've got some impressive brute strength.
context: I've got you now!\I finally got'im.\Great job, Asta.\But it ain't over yet.\What a haul!\You're pretty amazing.\Three or four wild boars ain't nothing.\You've got some impressive brute strength. response:	This should make Old Man Seihi happy. Let's have ourselves a wild boar party.
context: I finally got'im.\Great job, Asta.\But it ain't over yet.\What a haul!\You're pretty amazing.\Three or four wild boars ain't nothing.\You've got some impressive brute strength.\This should make Old Man Seihi happy. Let's have ourselves a wild boar party. response:	This mayor of Saussy Village... Seihi? You know him?
context: Great job, Asta.\But it ain't over yet.\What a haul!\You're pretty amazing.\Three or four wild boars ain't nothing.\You've got some impressive brute strength.\This should make Old Man Seihi happy. Let's have ourselves a wild boar party.\This mayor of Saussy Village... Seihi? You know him? response:	Yeah. I've known him for a long time.
context: But it ain't over yet.\What a haul!\You're pretty amazing.\Three or four wild boars ain't nothing.\You've got some impressive brute strength.\This should make Old Man Seihi happy. Let's have ourselves a wild boar party.\This mayor of Saussy Village... Seihi? You know him?\Yeah. I've known him for a long time. response:	I'm from Rayaka Village, which is just past here,
context: What a haul!\You're pretty amazing.\Three or four wild boars ain't nothing.\You've got some impressive brute strength.\This should make Old Man Seihi happy. Let's have ourselves a wild boar party.\This mayor of Saussy Village... Seihi? You know him?\Yeah. I've known him for a long time.\I'm from Rayaka Village, which is just past here, response:	Used to be?
context: You're pretty amazing.\Three or four wild boars ain't nothing.\You've got some impressive brute strength.\This should make Old Man Seihi happy. Let's have ourselves a wild boar party.\This mayor of Saussy Village... Seihi? You know him?\Yeah. I've known him for a long time.\I'm from Rayaka Village, which is just past here,\Used to be? response:	Like you aren't now?
context: Three or four wild boars ain't nothing.\You've got some impressive brute strength.\This should make Old Man Seihi happy. Let's have ourselves a wild boar party.\This mayor of Saussy Village... Seihi? You know him?\Yeah. I've known him for a long time.\I'm from Rayaka Village, which is just past here,\Used to be?\Like you aren't now? response:	I got a big head after I got my grimoire
context: You've got some impressive brute strength.\This should make Old Man Seihi happy. Let's have ourselves a wild boar party.\This mayor of Saussy Village... Seihi? You know him?\Yeah. I've known him for a long time.\I'm from Rayaka Village, which is just past here,\Used to be?\Like you aren't now?\I got a big head after I got my grimoire response:	and went into Saussy Village with the intent of taking over, too.
context: This should make Old Man Seihi happy. Let's have ourselves a wild boar party.\This mayor of Saussy Village... Seihi? You know him?\Yeah. I've known him for a long time.\I'm from Rayaka Village, which is just past here,\Used to be?\Like you aren't now?\I got a big head after I got my grimoire\and went into Saussy Village with the intent of taking over, too. response:	And then...
context: This mayor of Saussy Village... Seihi? You know him?\Yeah. I've known him for a long time.\I'm from Rayaka Village, which is just past here,\Used to be?\Like you aren't now?\I got a big head after I got my grimoire\and went into Saussy Village with the intent of taking over, too.\And then... response:	Take that!
context: Yeah. I've known him for a long time.\I'm from Rayaka Village, which is just past here,\Used to be?\Like you aren't now?\I got a big head after I got my grimoire\and went into Saussy Village with the intent of taking over, too.\And then...\Take that! response:	Hey, you little brat! What do you think you're doing?!
context: I'm from Rayaka Village, which is just past here,\Used to be?\Like you aren't now?\I got a big head after I got my grimoire\and went into Saussy Village with the intent of taking over, too.\And then...\Take that!\Hey, you little brat! What do you think you're doing?! response:	You wanna get hurt, old man?
context: Used to be?\Like you aren't now?\I got a big head after I got my grimoire\and went into Saussy Village with the intent of taking over, too.\And then...\Take that!\Hey, you little brat! What do you think you're doing?!\You wanna get hurt, old man? response:	You're the one that's gonna get hurt!
context: Like you aren't now?\I got a big head after I got my grimoire\and went into Saussy Village with the intent of taking over, too.\And then...\Take that!\Hey, you little brat! What do you think you're doing?!\You wanna get hurt, old man?\You're the one that's gonna get hurt! response:	Take that!
context: I got a big head after I got my grimoire\and went into Saussy Village with the intent of taking over, too.\And then...\Take that!\Hey, you little brat! What do you think you're doing?!\You wanna get hurt, old man?\You're the one that's gonna get hurt!\Take that! response:	Time for your punishment!
context: and went into Saussy Village with the intent of taking over, too.\And then...\Take that!\Hey, you little brat! What do you think you're doing?!\You wanna get hurt, old man?\You're the one that's gonna get hurt!\Take that!\Time for your punishment! response:	That's dangerous!
context: And then...\Take that!\Hey, you little brat! What do you think you're doing?!\You wanna get hurt, old man?\You're the one that's gonna get hurt!\Take that!\Time for your punishment!\That's dangerous! response:	And now...
context: Take that!\Hey, you little brat! What do you think you're doing?!\You wanna get hurt, old man?\You're the one that's gonna get hurt!\Take that!\Time for your punishment!\That's dangerous!\And now... response:	Wh-What the hell are you doing?
context: Hey, you little brat! What do you think you're doing?!\You wanna get hurt, old man?\You're the one that's gonna get hurt!\Take that!\Time for your punishment!\That's dangerous!\And now...\Wh-What the hell are you doing? response:	Time for an ass whoopin'!
context: You wanna get hurt, old man?\You're the one that's gonna get hurt!\Take that!\Time for your punishment!\That's dangerous!\And now...\Wh-What the hell are you doing?\Time for an ass whoopin'! response:	Hey! Damn it!
context: You're the one that's gonna get hurt!\Take that!\Time for your punishment!\That's dangerous!\And now...\Wh-What the hell are you doing?\Time for an ass whoopin'!\Hey! Damn it! response:	Since then, I've challenged that old man many times.
context: Take that!\Time for your punishment!\That's dangerous!\And now...\Wh-What the hell are you doing?\Time for an ass whoopin'!\Hey! Damn it!\Since then, I've challenged that old man many times. response:	Real men don't make trouble for others!
context: Time for your punishment!\That's dangerous!\And now...\Wh-What the hell are you doing?\Time for an ass whoopin'!\Hey! Damn it!\Since then, I've challenged that old man many times.\Real men don't make trouble for others! response:	Take that!
context: That's dangerous!\And now...\Wh-What the hell are you doing?\Time for an ass whoopin'!\Hey! Damn it!\Since then, I've challenged that old man many times.\Real men don't make trouble for others!\Take that! response:	Help the weak and humble the strong. That's what a true man does.
context: And now...\Wh-What the hell are you doing?\Time for an ass whoopin'!\Hey! Damn it!\Since then, I've challenged that old man many times.\Real men don't make trouble for others!\Take that!\Help the weak and humble the strong. That's what a true man does. response:	Golden!
context: Wh-What the hell are you doing?\Time for an ass whoopin'!\Hey! Damn it!\Since then, I've challenged that old man many times.\Real men don't make trouble for others!\Take that!\Help the weak and humble the strong. That's what a true man does.\Golden! response:	Real men don't make others worry about them.
context: Time for an ass whoopin'!\Hey! Damn it!\Since then, I've challenged that old man many times.\Real men don't make trouble for others!\Take that!\Help the weak and humble the strong. That's what a true man does.\Golden!\Real men don't make others worry about them. response:	He whooped my ass every time.
context: Hey! Damn it!\Since then, I've challenged that old man many times.\Real men don't make trouble for others!\Take that!\Help the weak and humble the strong. That's what a true man does.\Golden!\Real men don't make others worry about them.\He whooped my ass every time. response:	He must be strong.
context: Since then, I've challenged that old man many times.\Real men don't make trouble for others!\Take that!\Help the weak and humble the strong. That's what a true man does.\Golden!\Real men don't make others worry about them.\He whooped my ass every time.\He must be strong. response:	I found this out later, but Old Man Seihi
context: Real men don't make trouble for others!\Take that!\Help the weak and humble the strong. That's what a true man does.\Golden!\Real men don't make others worry about them.\He whooped my ass every time.\He must be strong.\I found this out later, but Old Man Seihi response:	had enough magical power that he aspired to be a Magic Knight when he was younger.
context: Take that!\Help the weak and humble the strong. That's what a true man does.\Golden!\Real men don't make others worry about them.\He whooped my ass every time.\He must be strong.\I found this out later, but Old Man Seihi\had enough magical power that he aspired to be a Magic Knight when he was younger. response:	He's the one who suggested that I take the Magic Knights Entrance Exam.
context: Help the weak and humble the strong. That's what a true man does.\Golden!\Real men don't make others worry about them.\He whooped my ass every time.\He must be strong.\I found this out later, but Old Man Seihi\had enough magical power that he aspired to be a Magic Knight when he was younger.\He's the one who suggested that I take the Magic Knights Entrance Exam. response:	Oh? Looks like you've improved a bit.
context: Golden!\Real men don't make others worry about them.\He whooped my ass every time.\He must be strong.\I found this out later, but Old Man Seihi\had enough magical power that he aspired to be a Magic Knight when he was younger.\He's the one who suggested that I take the Magic Knights Entrance Exam.\Oh? Looks like you've improved a bit. response:	W-Well, I'm getting the hang of using my grimoire.
context: Real men don't make others worry about them.\He whooped my ass every time.\He must be strong.\I found this out later, but Old Man Seihi\had enough magical power that he aspired to be a Magic Knight when he was younger.\He's the one who suggested that I take the Magic Knights Entrance Exam.\Oh? Looks like you've improved a bit.\W-Well, I'm getting the hang of using my grimoire. response:	In that case, why don't you try taking the Magic Knights Entrance Exam?
context: He whooped my ass every time.\He must be strong.\I found this out later, but Old Man Seihi\had enough magical power that he aspired to be a Magic Knight when he was younger.\He's the one who suggested that I take the Magic Knights Entrance Exam.\Oh? Looks like you've improved a bit.\W-Well, I'm getting the hang of using my grimoire.\In that case, why don't you try taking the Magic Knights Entrance Exam? response:	Huh?
context: He must be strong.\I found this out later, but Old Man Seihi\had enough magical power that he aspired to be a Magic Knight when he was younger.\He's the one who suggested that I take the Magic Knights Entrance Exam.\Oh? Looks like you've improved a bit.\W-Well, I'm getting the hang of using my grimoire.\In that case, why don't you try taking the Magic Knights Entrance Exam?\Huh? response:	M-Me? Take the entrance exam?
context: I found this out later, but Old Man Seihi\had enough magical power that he aspired to be a Magic Knight when he was younger.\He's the one who suggested that I take the Magic Knights Entrance Exam.\Oh? Looks like you've improved a bit.\W-Well, I'm getting the hang of using my grimoire.\In that case, why don't you try taking the Magic Knights Entrance Exam?\Huh?\M-Me? Take the entrance exam? response:	You've got skill.
context: had enough magical power that he aspired to be a Magic Knight when he was younger.\He's the one who suggested that I take the Magic Knights Entrance Exam.\Oh? Looks like you've improved a bit.\W-Well, I'm getting the hang of using my grimoire.\In that case, why don't you try taking the Magic Knights Entrance Exam?\Huh?\M-Me? Take the entrance exam?\You've got skill. response:	There's... no way that'll happen. I'm a commoner from the boonies.
context: He's the one who suggested that I take the Magic Knights Entrance Exam.\Oh? Looks like you've improved a bit.\W-Well, I'm getting the hang of using my grimoire.\In that case, why don't you try taking the Magic Knights Entrance Exam?\Huh?\M-Me? Take the entrance exam?\You've got skill.\There's... no way that'll happen. I'm a commoner from the boonies. response:	Nothing's written in stone!
context: Oh? Looks like you've improved a bit.\W-Well, I'm getting the hang of using my grimoire.\In that case, why don't you try taking the Magic Knights Entrance Exam?\Huh?\M-Me? Take the entrance exam?\You've got skill.\There's... no way that'll happen. I'm a commoner from the boonies.\Nothing's written in stone! response:	What does being from the boonies or being a commoner have to do with anything?
context: W-Well, I'm getting the hang of using my grimoire.\In that case, why don't you try taking the Magic Knights Entrance Exam?\Huh?\M-Me? Take the entrance exam?\You've got skill.\There's... no way that'll happen. I'm a commoner from the boonies.\Nothing's written in stone!\What does being from the boonies or being a commoner have to do with anything? response:	It's up to you to take hold of your own future.
context: In that case, why don't you try taking the Magic Knights Entrance Exam?\Huh?\M-Me? Take the entrance exam?\You've got skill.\There's... no way that'll happen. I'm a commoner from the boonies.\Nothing's written in stone!\What does being from the boonies or being a commoner have to do with anything?\It's up to you to take hold of your own future. response:	I'm sure you'll be able to fulfill the dream I couldn't.
context: Huh?\M-Me? Take the entrance exam?\You've got skill.\There's... no way that'll happen. I'm a commoner from the boonies.\Nothing's written in stone!\What does being from the boonies or being a commoner have to do with anything?\It's up to you to take hold of your own future.\I'm sure you'll be able to fulfill the dream I couldn't. response:	Old Man...
context: M-Me? Take the entrance exam?\You've got skill.\There's... no way that'll happen. I'm a commoner from the boonies.\Nothing's written in stone!\What does being from the boonies or being a commoner have to do with anything?\It's up to you to take hold of your own future.\I'm sure you'll be able to fulfill the dream I couldn't.\Old Man... response:	Be a man, Magna.
context: You've got skill.\There's... no way that'll happen. I'm a commoner from the boonies.\Nothing's written in stone!\What does being from the boonies or being a commoner have to do with anything?\It's up to you to take hold of your own future.\I'm sure you'll be able to fulfill the dream I couldn't.\Old Man...\Be a man, Magna. response:	So what do Magic Knights do, anyway?
context: There's... no way that'll happen. I'm a commoner from the boonies.\Nothing's written in stone!\What does being from the boonies or being a commoner have to do with anything?\It's up to you to take hold of your own future.\I'm sure you'll be able to fulfill the dream I couldn't.\Old Man...\Be a man, Magna.\So what do Magic Knights do, anyway? response:	You don't even know that?!
