context: Water. response:	Earth.
context: Only temporarily. The toxins'll wear off in about an hour.\But by then he'll be in jail and I'll have my money.\But how did you find him on my ship?\My shirshu can smell a rat a continent away.\Well, I'm impressed.\Very impressed.\Sokka...\I'm coming with you. response:	You're not old enough to go to war, Sokka, you know that.
context: But by then he'll be in jail and I'll have my money.\But how did you find him on my ship?\My shirshu can smell a rat a continent away.\Well, I'm impressed.\Very impressed.\Sokka...\I'm coming with you.\You're not old enough to go to war, Sokka, you know that. response:	I'm strong! I'm brave! I can fight! Please, Dad!
context: But how did you find him on my ship?\My shirshu can smell a rat a continent away.\Well, I'm impressed.\Very impressed.\Sokka...\I'm coming with you.\You're not old enough to go to war, Sokka, you know that.\I'm strong! I'm brave! I can fight! Please, Dad! response:	Being a man is knowing where you're needed the most,...
context: My shirshu can smell a rat a continent away.\Well, I'm impressed.\Very impressed.\Sokka...\I'm coming with you.\You're not old enough to go to war, Sokka, you know that.\I'm strong! I'm brave! I can fight! Please, Dad!\Being a man is knowing where you're needed the most,... response:	I don't understand.
context: Well, I'm impressed.\Very impressed.\Sokka...\I'm coming with you.\You're not old enough to go to war, Sokka, you know that.\I'm strong! I'm brave! I can fight! Please, Dad!\Being a man is knowing where you're needed the most,...\I don't understand. response:	Someday you will. I'm going to miss you so much.
context: Very impressed.\Sokka...\I'm coming with you.\You're not old enough to go to war, Sokka, you know that.\I'm strong! I'm brave! I can fight! Please, Dad!\Being a man is knowing where you're needed the most,...\I don't understand.\Someday you will. I'm going to miss you so much. response:	Who's there?
context: Sokka...\I'm coming with you.\You're not old enough to go to war, Sokka, you know that.\I'm strong! I'm brave! I can fight! Please, Dad!\Being a man is knowing where you're needed the most,...\I don't understand.\Someday you will. I'm going to miss you so much.\Who's there? response:	Sokka?
context: I'm coming with you.\You're not old enough to go to war, Sokka, you know that.\I'm strong! I'm brave! I can fight! Please, Dad!\Being a man is knowing where you're needed the most,...\I don't understand.\Someday you will. I'm going to miss you so much.\Who's there?\Sokka? response:	Bato?
context: You're not old enough to go to war, Sokka, you know that.\I'm strong! I'm brave! I can fight! Please, Dad!\Being a man is knowing where you're needed the most,...\I don't understand.\Someday you will. I'm going to miss you so much.\Who's there?\Sokka?\Bato? response:	Who the what now?
context: I'm strong! I'm brave! I can fight! Please, Dad!\Being a man is knowing where you're needed the most,...\I don't understand.\Someday you will. I'm going to miss you so much.\Who's there?\Sokka?\Bato?\Who the what now? response:	Bato!
context: Being a man is knowing where you're needed the most,...\I don't understand.\Someday you will. I'm going to miss you so much.\Who's there?\Sokka?\Bato?\Who the what now?\Bato! response:	Sokka! Katara! It is so good to see you two! Oh, you've grown so much.
context: I don't understand.\Someday you will. I'm going to miss you so much.\Who's there?\Sokka?\Bato?\Who the what now?\Bato!\Sokka! Katara! It is so good to see you two! Oh, you've grown so much. response:	Hi, I'm Aang.
context: Someday you will. I'm going to miss you so much.\Who's there?\Sokka?\Bato?\Who the what now?\Bato!\Sokka! Katara! It is so good to see you two! Oh, you've grown so much.\Hi, I'm Aang. response:	Where's Dad?
context: Who's there?\Sokka?\Bato?\Who the what now?\Bato!\Sokka! Katara! It is so good to see you two! Oh, you've grown so much.\Hi, I'm Aang.\Where's Dad? response:	Is he here?
context: Sokka?\Bato?\Who the what now?\Bato!\Sokka! Katara! It is so good to see you two! Oh, you've grown so much.\Hi, I'm Aang.\Where's Dad?\Is he here? response:	No, he and the other warriors should be in the eastern Earth Kingdom by now.
context: Bato?\Who the what now?\Bato!\Sokka! Katara! It is so good to see you two! Oh, you've grown so much.\Hi, I'm Aang.\Where's Dad?\Is he here?\No, he and the other warriors should be in the eastern Earth Kingdom by now. response:	This is no place for a reunion. Let's get inside.
context: Who the what now?\Bato!\Sokka! Katara! It is so good to see you two! Oh, you've grown so much.\Hi, I'm Aang.\Where's Dad?\Is he here?\No, he and the other warriors should be in the eastern Earth Kingdom by now.\This is no place for a reunion. Let's get inside. response:	After I was wounded, your father carried me to this abbey.
context: Bato!\Sokka! Katara! It is so good to see you two! Oh, you've grown so much.\Hi, I'm Aang.\Where's Dad?\Is he here?\No, he and the other warriors should be in the eastern Earth Kingdom by now.\This is no place for a reunion. Let's get inside.\After I was wounded, your father carried me to this abbey. response:	The sisters have cared for me ever since. Superior, these are Hakoda's children.
context: Sokka! Katara! It is so good to see you two! Oh, you've grown so much.\Hi, I'm Aang.\Where's Dad?\Is he here?\No, he and the other warriors should be in the eastern Earth Kingdom by now.\This is no place for a reunion. Let's get inside.\After I was wounded, your father carried me to this abbey.\The sisters have cared for me ever since. Superior, these are Hakoda's children. response:	They've been traveling with the Avatar. I found them by my boat.
context: Hi, I'm Aang.\Where's Dad?\Is he here?\No, he and the other warriors should be in the eastern Earth Kingdom by now.\This is no place for a reunion. Let's get inside.\After I was wounded, your father carried me to this abbey.\The sisters have cared for me ever since. Superior, these are Hakoda's children.\They've been traveling with the Avatar. I found them by my boat. response:	Thank you! It's truly an honor to be here. If there's anything...
context: Where's Dad?\Is he here?\No, he and the other warriors should be in the eastern Earth Kingdom by now.\This is no place for a reunion. Let's get inside.\After I was wounded, your father carried me to this abbey.\The sisters have cared for me ever since. Superior, these are Hakoda's children.\They've been traveling with the Avatar. I found them by my boat.\Thank you! It's truly an honor to be here. If there's anything... response:	What smells so good, Bato?
context: Is he here?\No, he and the other warriors should be in the eastern Earth Kingdom by now.\This is no place for a reunion. Let's get inside.\After I was wounded, your father carried me to this abbey.\The sisters have cared for me ever since. Superior, these are Hakoda's children.\They've been traveling with the Avatar. I found them by my boat.\Thank you! It's truly an honor to be here. If there's anything...\What smells so good, Bato? response:	The sisters craft ointments and perfumes.
context: No, he and the other warriors should be in the eastern Earth Kingdom by now.\This is no place for a reunion. Let's get inside.\After I was wounded, your father carried me to this abbey.\The sisters have cared for me ever since. Superior, these are Hakoda's children.\They've been traveling with the Avatar. I found them by my boat.\Thank you! It's truly an honor to be here. If there's anything...\What smells so good, Bato?\The sisters craft ointments and perfumes. response:	Perfume? Maybe we could dump some on Appa?
context: This is no place for a reunion. Let's get inside.\After I was wounded, your father carried me to this abbey.\The sisters have cared for me ever since. Superior, these are Hakoda's children.\They've been traveling with the Avatar. I found them by my boat.\Thank you! It's truly an honor to be here. If there's anything...\What smells so good, Bato?\The sisters craft ointments and perfumes.\Perfume? Maybe we could dump some on Appa? response:	Because he stinks so much! Am I right?
context: After I was wounded, your father carried me to this abbey.\The sisters have cared for me ever since. Superior, these are Hakoda's children.\They've been traveling with the Avatar. I found them by my boat.\Thank you! It's truly an honor to be here. If there's anything...\What smells so good, Bato?\The sisters craft ointments and perfumes.\Perfume? Maybe we could dump some on Appa?\Because he stinks so much! Am I right? response:	You have your father's wit.
context: The sisters have cared for me ever since. Superior, these are Hakoda's children.\They've been traveling with the Avatar. I found them by my boat.\Thank you! It's truly an honor to be here. If there's anything...\What smells so good, Bato?\The sisters craft ointments and perfumes.\Perfume? Maybe we could dump some on Appa?\Because he stinks so much! Am I right?\You have your father's wit. response:	Bato! It looks like home!
context: They've been traveling with the Avatar. I found them by my boat.\Thank you! It's truly an honor to be here. If there's anything...\What smells so good, Bato?\The sisters craft ointments and perfumes.\Perfume? Maybe we could dump some on Appa?\Because he stinks so much! Am I right?\You have your father's wit.\Bato! It looks like home! response:	Everything's here, even the pelts!
context: Thank you! It's truly an honor to be here. If there's anything...\What smells so good, Bato?\The sisters craft ointments and perfumes.\Perfume? Maybe we could dump some on Appa?\Because he stinks so much! Am I right?\You have your father's wit.\Bato! It looks like home!\Everything's here, even the pelts! response:	Yeh, nothing's more comforting than dead animal skins.
context: What smells so good, Bato?\The sisters craft ointments and perfumes.\Perfume? Maybe we could dump some on Appa?\Because he stinks so much! Am I right?\You have your father's wit.\Bato! It looks like home!\Everything's here, even the pelts!\Yeh, nothing's more comforting than dead animal skins. response:	No way! Stewed sea prunes?
context: The sisters craft ointments and perfumes.\Perfume? Maybe we could dump some on Appa?\Because he stinks so much! Am I right?\You have your father's wit.\Bato! It looks like home!\Everything's here, even the pelts!\Yeh, nothing's more comforting than dead animal skins.\No way! Stewed sea prunes? response:	Help yourself.
context: Perfume? Maybe we could dump some on Appa?\Because he stinks so much! Am I right?\You have your father's wit.\Bato! It looks like home!\Everything's here, even the pelts!\Yeh, nothing's more comforting than dead animal skins.\No way! Stewed sea prunes?\Help yourself. response:	Dad could eat a whole barrel of these things.
context: Because he stinks so much! Am I right?\You have your father's wit.\Bato! It looks like home!\Everything's here, even the pelts!\Yeh, nothing's more comforting than dead animal skins.\No way! Stewed sea prunes?\Help yourself.\Dad could eat a whole barrel of these things. response:	Bato, is it true you and Dad lassoed an arctic hippo?
context: You have your father's wit.\Bato! It looks like home!\Everything's here, even the pelts!\Yeh, nothing's more comforting than dead animal skins.\No way! Stewed sea prunes?\Help yourself.\Dad could eat a whole barrel of these things.\Bato, is it true you and Dad lassoed an arctic hippo? response:	It was your father's idea. He just dragged me along. Well, the hippo did the dragging.
context: Bato! It looks like home!\Everything's here, even the pelts!\Yeh, nothing's more comforting than dead animal skins.\No way! Stewed sea prunes?\Help yourself.\Dad could eat a whole barrel of these things.\Bato, is it true you and Dad lassoed an arctic hippo?\It was your father's idea. He just dragged me along. Well, the hippo did the dragging. response:	Hey, I ride animals too! One time there was this giant eel...
context: Everything's here, even the pelts!\Yeh, nothing's more comforting than dead animal skins.\No way! Stewed sea prunes?\Help yourself.\Dad could eat a whole barrel of these things.\Bato, is it true you and Dad lassoed an arctic hippo?\It was your father's idea. He just dragged me along. Well, the hippo did the dragging.\Hey, I ride animals too! One time there was this giant eel... response:	So who was it that came up with the great blubber fiasco?
context: Yeh, nothing's more comforting than dead animal skins.\No way! Stewed sea prunes?\Help yourself.\Dad could eat a whole barrel of these things.\Bato, is it true you and Dad lassoed an arctic hippo?\It was your father's idea. He just dragged me along. Well, the hippo did the dragging.\Hey, I ride animals too! One time there was this giant eel...\So who was it that came up with the great blubber fiasco? response:	You knew about that?
context: No way! Stewed sea prunes?\Help yourself.\Dad could eat a whole barrel of these things.\Bato, is it true you and Dad lassoed an arctic hippo?\It was your father's idea. He just dragged me along. Well, the hippo did the dragging.\Hey, I ride animals too! One time there was this giant eel...\So who was it that came up with the great blubber fiasco?\You knew about that? response:	Everyone does.
context: Help yourself.\Dad could eat a whole barrel of these things.\Bato, is it true you and Dad lassoed an arctic hippo?\It was your father's idea. He just dragged me along. Well, the hippo did the dragging.\Hey, I ride animals too! One time there was this giant eel...\So who was it that came up with the great blubber fiasco?\You knew about that?\Everyone does. response:	What's that story?
context: Dad could eat a whole barrel of these things.\Bato, is it true you and Dad lassoed an arctic hippo?\It was your father's idea. He just dragged me along. Well, the hippo did the dragging.\Hey, I ride animals too! One time there was this giant eel...\So who was it that came up with the great blubber fiasco?\You knew about that?\Everyone does.\What's that story? response:	It's a long one, Aang, some other time.
context: Bato, is it true you and Dad lassoed an arctic hippo?\It was your father's idea. He just dragged me along. Well, the hippo did the dragging.\Hey, I ride animals too! One time there was this giant eel...\So who was it that came up with the great blubber fiasco?\You knew about that?\Everyone does.\What's that story?\It's a long one, Aang, some other time. response:	You and Dad had so many hilarious adventures.
context: It was your father's idea. He just dragged me along. Well, the hippo did the dragging.\Hey, I ride animals too! One time there was this giant eel...\So who was it that came up with the great blubber fiasco?\You knew about that?\Everyone does.\What's that story?\It's a long one, Aang, some other time.\You and Dad had so many hilarious adventures. response:	Not all of which were hilarious at the time, but everything's funny with hindsight.
context: Hey, I ride animals too! One time there was this giant eel...\So who was it that came up with the great blubber fiasco?\You knew about that?\Everyone does.\What's that story?\It's a long one, Aang, some other time.\You and Dad had so many hilarious adventures.\Not all of which were hilarious at the time, but everything's funny with hindsight. response:	Aang, put that down, it's ceremonial and very fragile.
context: So who was it that came up with the great blubber fiasco?\You knew about that?\Everyone does.\What's that story?\It's a long one, Aang, some other time.\You and Dad had so many hilarious adventures.\Not all of which were hilarious at the time, but everything's funny with hindsight.\Aang, put that down, it's ceremonial and very fragile. response:	Was it you or Dad that put an octopus on your head...
context: You knew about that?\Everyone does.\What's that story?\It's a long one, Aang, some other time.\You and Dad had so many hilarious adventures.\Not all of which were hilarious at the time, but everything's funny with hindsight.\Aang, put that down, it's ceremonial and very fragile.\Was it you or Dad that put an octopus on your head... response:	Your dad wore the octopus, but I did the spooky voice.
context: Everyone does.\What's that story?\It's a long one, Aang, some other time.\You and Dad had so many hilarious adventures.\Not all of which were hilarious at the time, but everything's funny with hindsight.\Aang, put that down, it's ceremonial and very fragile.\Was it you or Dad that put an octopus on your head...\Your dad wore the octopus, but I did the spooky voice. response:	Out of my way! Step aside, filth!
context: What's that story?\It's a long one, Aang, some other time.\You and Dad had so many hilarious adventures.\Not all of which were hilarious at the time, but everything's funny with hindsight.\Aang, put that down, it's ceremonial and very fragile.\Was it you or Dad that put an octopus on your head...\Your dad wore the octopus, but I did the spooky voice.\Out of my way! Step aside, filth! response:	He means no offense! I'm sure you bathe regularly.
context: It's a long one, Aang, some other time.\You and Dad had so many hilarious adventures.\Not all of which were hilarious at the time, but everything's funny with hindsight.\Aang, put that down, it's ceremonial and very fragile.\Was it you or Dad that put an octopus on your head...\Your dad wore the octopus, but I did the spooky voice.\Out of my way! Step aside, filth!\He means no offense! I'm sure you bathe regularly. response:	I need to talk to you.
context: You and Dad had so many hilarious adventures.\Not all of which were hilarious at the time, but everything's funny with hindsight.\Aang, put that down, it's ceremonial and very fragile.\Was it you or Dad that put an octopus on your head...\Your dad wore the octopus, but I did the spooky voice.\Out of my way! Step aside, filth!\He means no offense! I'm sure you bathe regularly.\I need to talk to you. response:	Well, if it isn't my new friends, Angry Boy and Uncle Lazy.
context: Not all of which were hilarious at the time, but everything's funny with hindsight.\Aang, put that down, it's ceremonial and very fragile.\Was it you or Dad that put an octopus on your head...\Your dad wore the octopus, but I did the spooky voice.\Out of my way! Step aside, filth!\He means no offense! I'm sure you bathe regularly.\I need to talk to you.\Well, if it isn't my new friends, Angry Boy and Uncle Lazy. response:	Your beast trashed my ship. You have to pay me back.
context: Aang, put that down, it's ceremonial and very fragile.\Was it you or Dad that put an octopus on your head...\Your dad wore the octopus, but I did the spooky voice.\Out of my way! Step aside, filth!\He means no offense! I'm sure you bathe regularly.\I need to talk to you.\Well, if it isn't my new friends, Angry Boy and Uncle Lazy.\Your beast trashed my ship. You have to pay me back. response:	Aww, I'd love to help you out, but I'm a little short on money. Drinks on me!
context: Was it you or Dad that put an octopus on your head...\Your dad wore the octopus, but I did the spooky voice.\Out of my way! Step aside, filth!\He means no offense! I'm sure you bathe regularly.\I need to talk to you.\Well, if it isn't my new friends, Angry Boy and Uncle Lazy.\Your beast trashed my ship. You have to pay me back.\Aww, I'd love to help you out, but I'm a little short on money. Drinks on me! response:	Money isn't what I had in mind.
context: Your dad wore the octopus, but I did the spooky voice.\Out of my way! Step aside, filth!\He means no offense! I'm sure you bathe regularly.\I need to talk to you.\Well, if it isn't my new friends, Angry Boy and Uncle Lazy.\Your beast trashed my ship. You have to pay me back.\Aww, I'd love to help you out, but I'm a little short on money. Drinks on me!\Money isn't what I had in mind. response:	I need you to find someone.
context: Out of my way! Step aside, filth!\He means no offense! I'm sure you bathe regularly.\I need to talk to you.\Well, if it isn't my new friends, Angry Boy and Uncle Lazy.\Your beast trashed my ship. You have to pay me back.\Aww, I'd love to help you out, but I'm a little short on money. Drinks on me!\Money isn't what I had in mind.\I need you to find someone. response:	What happened? Your girlfriend run off on you?
context: He means no offense! I'm sure you bathe regularly.\I need to talk to you.\Well, if it isn't my new friends, Angry Boy and Uncle Lazy.\Your beast trashed my ship. You have to pay me back.\Aww, I'd love to help you out, but I'm a little short on money. Drinks on me!\Money isn't what I had in mind.\I need you to find someone.\What happened? Your girlfriend run off on you? response:	It's not the girl I'm after, it's the bald monk she's traveling with.
context: I need to talk to you.\Well, if it isn't my new friends, Angry Boy and Uncle Lazy.\Your beast trashed my ship. You have to pay me back.\Aww, I'd love to help you out, but I'm a little short on money. Drinks on me!\Money isn't what I had in mind.\I need you to find someone.\What happened? Your girlfriend run off on you?\It's not the girl I'm after, it's the bald monk she's traveling with. response:	Whatever you say.
context: Well, if it isn't my new friends, Angry Boy and Uncle Lazy.\Your beast trashed my ship. You have to pay me back.\Aww, I'd love to help you out, but I'm a little short on money. Drinks on me!\Money isn't what I had in mind.\I need you to find someone.\What happened? Your girlfriend run off on you?\It's not the girl I'm after, it's the bald monk she's traveling with.\Whatever you say. response:	If you find them, I'll consider the damage to my ship paid for.
context: Your beast trashed my ship. You have to pay me back.\Aww, I'd love to help you out, but I'm a little short on money. Drinks on me!\Money isn't what I had in mind.\I need you to find someone.\What happened? Your girlfriend run off on you?\It's not the girl I'm after, it's the bald monk she's traveling with.\Whatever you say.\If you find them, I'll consider the damage to my ship paid for. response:	Forget it.
context: Aww, I'd love to help you out, but I'm a little short on money. Drinks on me!\Money isn't what I had in mind.\I need you to find someone.\What happened? Your girlfriend run off on you?\It's not the girl I'm after, it's the bald monk she's traveling with.\Whatever you say.\If you find them, I'll consider the damage to my ship paid for.\Forget it. response:	Plus we'll pay your weight in gold.
context: Money isn't what I had in mind.\I need you to find someone.\What happened? Your girlfriend run off on you?\It's not the girl I'm after, it's the bald monk she's traveling with.\Whatever you say.\If you find them, I'll consider the damage to my ship paid for.\Forget it.\Plus we'll pay your weight in gold. response:	Make it your weight and we got a deal.
context: I need you to find someone.\What happened? Your girlfriend run off on you?\It's not the girl I'm after, it's the bald monk she's traveling with.\Whatever you say.\If you find them, I'll consider the damage to my ship paid for.\Forget it.\Plus we'll pay your weight in gold.\Make it your weight and we got a deal. response:	You got it!
context: What happened? Your girlfriend run off on you?\It's not the girl I'm after, it's the bald monk she's traveling with.\Whatever you say.\If you find them, I'll consider the damage to my ship paid for.\Forget it.\Plus we'll pay your weight in gold.\Make it your weight and we got a deal.\You got it! response:	Get on.
context: It's not the girl I'm after, it's the bald monk she's traveling with.\Whatever you say.\If you find them, I'll consider the damage to my ship paid for.\Forget it.\Plus we'll pay your weight in gold.\Make it your weight and we got a deal.\You got it!\Get on. response:	There's something I should tell you kids. I'm expecting a message from your father.
context: Whatever you say.\If you find them, I'll consider the damage to my ship paid for.\Forget it.\Plus we'll pay your weight in gold.\Make it your weight and we got a deal.\You got it!\Get on.\There's something I should tell you kids. I'm expecting a message from your father. response:	Really?
context: If you find them, I'll consider the damage to my ship paid for.\Forget it.\Plus we'll pay your weight in gold.\Make it your weight and we got a deal.\You got it!\Get on.\There's something I should tell you kids. I'm expecting a message from your father.\Really? response:	When?
context: Forget it.\Plus we'll pay your weight in gold.\Make it your weight and we got a deal.\You got it!\Get on.\There's something I should tell you kids. I'm expecting a message from your father.\Really?\When? response:	Any day now. Your father said he'd send a message...
context: Plus we'll pay your weight in gold.\Make it your weight and we got a deal.\You got it!\Get on.\There's something I should tell you kids. I'm expecting a message from your father.\Really?\When?\Any day now. Your father said he'd send a message... response:	If you wait here until the message arrives...
