context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: and they managed to completely turn things around into a victory.\And then, the one who appeared in the second match...\You're not beautiful!\Do your best not to taint my beauty, for I am Kirsch Vermillion!\Fierce Battle\Oh... life is so hard.\C Team The Coral Peacocks 1st Class Senior Magic Knight Kirsch Vermillion\Why is this world filled with such unsightly things? response:	And yet, why was I born so beautiful?
context: And then, the one who appeared in the second match...\You're not beautiful!\Do your best not to taint my beauty, for I am Kirsch Vermillion!\Fierce Battle\Oh... life is so hard.\C Team The Coral Peacocks 1st Class Senior Magic Knight Kirsch Vermillion\Why is this world filled with such unsightly things?\And yet, why was I born so beautiful? response:	It's so hard.
context: You're not beautiful!\Do your best not to taint my beauty, for I am Kirsch Vermillion!\Fierce Battle\Oh... life is so hard.\C Team The Coral Peacocks 1st Class Senior Magic Knight Kirsch Vermillion\Why is this world filled with such unsightly things?\And yet, why was I born so beautiful?\It's so hard. response:	Where'd this weirdo come from?!
context: Do your best not to taint my beauty, for I am Kirsch Vermillion!\Fierce Battle\Oh... life is so hard.\C Team The Coral Peacocks 1st Class Senior Magic Knight Kirsch Vermillion\Why is this world filled with such unsightly things?\And yet, why was I born so beautiful?\It's so hard.\Where'd this weirdo come from?! response:	Shut up! I just... Shut up!
context: Fierce Battle\Oh... life is so hard.\C Team The Coral Peacocks 1st Class Senior Magic Knight Kirsch Vermillion\Why is this world filled with such unsightly things?\And yet, why was I born so beautiful?\It's so hard.\Where'd this weirdo come from?!\Shut up! I just... Shut up! response:	You're so insanely creepy, damn it!
context: Oh... life is so hard.\C Team The Coral Peacocks 1st Class Senior Magic Knight Kirsch Vermillion\Why is this world filled with such unsightly things?\And yet, why was I born so beautiful?\It's so hard.\Where'd this weirdo come from?!\Shut up! I just... Shut up!\You're so insanely creepy, damn it! response:	Don't be in such despair, you ugly creature.
context: C Team The Coral Peacocks 1st Class Senior Magic Knight Kirsch Vermillion\Why is this world filled with such unsightly things?\And yet, why was I born so beautiful?\It's so hard.\Where'd this weirdo come from?!\Shut up! I just... Shut up!\You're so insanely creepy, damn it!\Don't be in such despair, you ugly creature. response:	I understand that you must be quite jealous of my beauty,
context: Why is this world filled with such unsightly things?\And yet, why was I born so beautiful?\It's so hard.\Where'd this weirdo come from?!\Shut up! I just... Shut up!\You're so insanely creepy, damn it!\Don't be in such despair, you ugly creature.\I understand that you must be quite jealous of my beauty, response:	but there are things that just can't be helped.
context: And yet, why was I born so beautiful?\It's so hard.\Where'd this weirdo come from?!\Shut up! I just... Shut up!\You're so insanely creepy, damn it!\Don't be in such despair, you ugly creature.\I understand that you must be quite jealous of my beauty,\but there are things that just can't be helped. response:	Who the hell are you calling ugly?! What even is this conversation?!
context: It's so hard.\Where'd this weirdo come from?!\Shut up! I just... Shut up!\You're so insanely creepy, damn it!\Don't be in such despair, you ugly creature.\I understand that you must be quite jealous of my beauty,\but there are things that just can't be helped.\Who the hell are you calling ugly?! What even is this conversation?! response:	Did you get dropped on your head when you were born?!
context: Where'd this weirdo come from?!\Shut up! I just... Shut up!\You're so insanely creepy, damn it!\Don't be in such despair, you ugly creature.\I understand that you must be quite jealous of my beauty,\but there are things that just can't be helped.\Who the hell are you calling ugly?! What even is this conversation?!\Did you get dropped on your head when you were born?! response:	The only one that's beautiful is Sis, and Sis alone!
context: Shut up! I just... Shut up!\You're so insanely creepy, damn it!\Don't be in such despair, you ugly creature.\I understand that you must be quite jealous of my beauty,\but there are things that just can't be helped.\Who the hell are you calling ugly?! What even is this conversation?!\Did you get dropped on your head when you were born?!\The only one that's beautiful is Sis, and Sis alone! response:	You're so gross, you narcissist creep!
context: You're so insanely creepy, damn it!\Don't be in such despair, you ugly creature.\I understand that you must be quite jealous of my beauty,\but there are things that just can't be helped.\Who the hell are you calling ugly?! What even is this conversation?!\Did you get dropped on your head when you were born?!\The only one that's beautiful is Sis, and Sis alone!\You're so gross, you narcissist creep! response:	A maiden shouldn't use such vulgar words.
context: Don't be in such despair, you ugly creature.\I understand that you must be quite jealous of my beauty,\but there are things that just can't be helped.\Who the hell are you calling ugly?! What even is this conversation?!\Did you get dropped on your head when you were born?!\The only one that's beautiful is Sis, and Sis alone!\You're so gross, you narcissist creep!\A maiden shouldn't use such vulgar words. response:	Your proportions are somewhat on the beautiful side.
context: I understand that you must be quite jealous of my beauty,\but there are things that just can't be helped.\Who the hell are you calling ugly?! What even is this conversation?!\Did you get dropped on your head when you were born?!\The only one that's beautiful is Sis, and Sis alone!\You're so gross, you narcissist creep!\A maiden shouldn't use such vulgar words.\Your proportions are somewhat on the beautiful side. response:	Why not learn from me to better yourself?
context: but there are things that just can't be helped.\Who the hell are you calling ugly?! What even is this conversation?!\Did you get dropped on your head when you were born?!\The only one that's beautiful is Sis, and Sis alone!\You're so gross, you narcissist creep!\A maiden shouldn't use such vulgar words.\Your proportions are somewhat on the beautiful side.\Why not learn from me to better yourself? response:	I-Is that team going to be okay?
context: Who the hell are you calling ugly?! What even is this conversation?!\Did you get dropped on your head when you were born?!\The only one that's beautiful is Sis, and Sis alone!\You're so gross, you narcissist creep!\A maiden shouldn't use such vulgar words.\Your proportions are somewhat on the beautiful side.\Why not learn from me to better yourself?\I-Is that team going to be okay? response:	Ah, if it isn't Mimosa.
context: Did you get dropped on your head when you were born?!\The only one that's beautiful is Sis, and Sis alone!\You're so gross, you narcissist creep!\A maiden shouldn't use such vulgar words.\Your proportions are somewhat on the beautiful side.\Why not learn from me to better yourself?\I-Is that team going to be okay?\Ah, if it isn't Mimosa. response:	Did you come to admire my beauty, my beloved little sister?
context: The only one that's beautiful is Sis, and Sis alone!\You're so gross, you narcissist creep!\A maiden shouldn't use such vulgar words.\Your proportions are somewhat on the beautiful side.\Why not learn from me to better yourself?\I-Is that team going to be okay?\Ah, if it isn't Mimosa.\Did you come to admire my beauty, my beloved little sister? response:	Don't let my beauty cause your heart to stop.
context: You're so gross, you narcissist creep!\A maiden shouldn't use such vulgar words.\Your proportions are somewhat on the beautiful side.\Why not learn from me to better yourself?\I-Is that team going to be okay?\Ah, if it isn't Mimosa.\Did you come to admire my beauty, my beloved little sister?\Don't let my beauty cause your heart to stop. response:	I wouldn't say you're beautiful. You're so narcissistic that it's creepy.
context: A maiden shouldn't use such vulgar words.\Your proportions are somewhat on the beautiful side.\Why not learn from me to better yourself?\I-Is that team going to be okay?\Ah, if it isn't Mimosa.\Did you come to admire my beauty, my beloved little sister?\Don't let my beauty cause your heart to stop.\I wouldn't say you're beautiful. You're so narcissistic that it's creepy. response:	What are you talking about, Mimosa?
context: Your proportions are somewhat on the beautiful side.\Why not learn from me to better yourself?\I-Is that team going to be okay?\Ah, if it isn't Mimosa.\Did you come to admire my beauty, my beloved little sister?\Don't let my beauty cause your heart to stop.\I wouldn't say you're beautiful. You're so narcissistic that it's creepy.\What are you talking about, Mimosa? response:	You can't tell how beautiful I am?
context: Why not learn from me to better yourself?\I-Is that team going to be okay?\Ah, if it isn't Mimosa.\Did you come to admire my beauty, my beloved little sister?\Don't let my beauty cause your heart to stop.\I wouldn't say you're beautiful. You're so narcissistic that it's creepy.\What are you talking about, Mimosa?\You can't tell how beautiful I am? response:	Are you sick? Let me cure you.
context: I-Is that team going to be okay?\Ah, if it isn't Mimosa.\Did you come to admire my beauty, my beloved little sister?\Don't let my beauty cause your heart to stop.\I wouldn't say you're beautiful. You're so narcissistic that it's creepy.\What are you talking about, Mimosa?\You can't tell how beautiful I am?\Are you sick? Let me cure you. response:	I believe you're the one that's sick, Brother.
context: Ah, if it isn't Mimosa.\Did you come to admire my beauty, my beloved little sister?\Don't let my beauty cause your heart to stop.\I wouldn't say you're beautiful. You're so narcissistic that it's creepy.\What are you talking about, Mimosa?\You can't tell how beautiful I am?\Are you sick? Let me cure you.\I believe you're the one that's sick, Brother. response:	I actually want you to lose this upcoming round.
context: Did you come to admire my beauty, my beloved little sister?\Don't let my beauty cause your heart to stop.\I wouldn't say you're beautiful. You're so narcissistic that it's creepy.\What are you talking about, Mimosa?\You can't tell how beautiful I am?\Are you sick? Let me cure you.\I believe you're the one that's sick, Brother.\I actually want you to lose this upcoming round. response:	You were never good at telling jokes.
context: Don't let my beauty cause your heart to stop.\I wouldn't say you're beautiful. You're so narcissistic that it's creepy.\What are you talking about, Mimosa?\You can't tell how beautiful I am?\Are you sick? Let me cure you.\I believe you're the one that's sick, Brother.\I actually want you to lose this upcoming round.\You were never good at telling jokes. response:	I'm sorry, what?!
context: I wouldn't say you're beautiful. You're so narcissistic that it's creepy.\What are you talking about, Mimosa?\You can't tell how beautiful I am?\Are you sick? Let me cure you.\I believe you're the one that's sick, Brother.\I actually want you to lose this upcoming round.\You were never good at telling jokes.\I'm sorry, what?! response:	Jokes should be told with more elegance and beauty!
context: What are you talking about, Mimosa?\You can't tell how beautiful I am?\Are you sick? Let me cure you.\I believe you're the one that's sick, Brother.\I actually want you to lose this upcoming round.\You were never good at telling jokes.\I'm sorry, what?!\Jokes should be told with more elegance and beauty! response:	Yes! As beautiful as I am!
context: You can't tell how beautiful I am?\Are you sick? Let me cure you.\I believe you're the one that's sick, Brother.\I actually want you to lose this upcoming round.\You were never good at telling jokes.\I'm sorry, what?!\Jokes should be told with more elegance and beauty!\Yes! As beautiful as I am! response:	Mimosa's older bro is, like... sparkly. Or I guess I should say... unique.
context: Are you sick? Let me cure you.\I believe you're the one that's sick, Brother.\I actually want you to lose this upcoming round.\You were never good at telling jokes.\I'm sorry, what?!\Jokes should be told with more elegance and beauty!\Yes! As beautiful as I am!\Mimosa's older bro is, like... sparkly. Or I guess I should say... unique. response:	I have no idea what's going on,
context: I believe you're the one that's sick, Brother.\I actually want you to lose this upcoming round.\You were never good at telling jokes.\I'm sorry, what?!\Jokes should be told with more elegance and beauty!\Yes! As beautiful as I am!\Mimosa's older bro is, like... sparkly. Or I guess I should say... unique.\I have no idea what's going on, response:	but I guess Mimosa's been through some hard times, too.
context: I actually want you to lose this upcoming round.\You were never good at telling jokes.\I'm sorry, what?!\Jokes should be told with more elegance and beauty!\Yes! As beautiful as I am!\Mimosa's older bro is, like... sparkly. Or I guess I should say... unique.\I have no idea what's going on,\but I guess Mimosa's been through some hard times, too. response:	Oh, heya. Nice to meet you.
context: You were never good at telling jokes.\I'm sorry, what?!\Jokes should be told with more elegance and beauty!\Yes! As beautiful as I am!\Mimosa's older bro is, like... sparkly. Or I guess I should say... unique.\I have no idea what's going on,\but I guess Mimosa's been through some hard times, too.\Oh, heya. Nice to meet you. response:	Mimosa's always been so kind to me.
context: I'm sorry, what?!\Jokes should be told with more elegance and beauty!\Yes! As beautiful as I am!\Mimosa's older bro is, like... sparkly. Or I guess I should say... unique.\I have no idea what's going on,\but I guess Mimosa's been through some hard times, too.\Oh, heya. Nice to meet you.\Mimosa's always been so kind to me. response:	Are you the peasant known as Asta?
context: Jokes should be told with more elegance and beauty!\Yes! As beautiful as I am!\Mimosa's older bro is, like... sparkly. Or I guess I should say... unique.\I have no idea what's going on,\but I guess Mimosa's been through some hard times, too.\Oh, heya. Nice to meet you.\Mimosa's always been so kind to me.\Are you the peasant known as Asta? response:	Yup.
context: Yes! As beautiful as I am!\Mimosa's older bro is, like... sparkly. Or I guess I should say... unique.\I have no idea what's going on,\but I guess Mimosa's been through some hard times, too.\Oh, heya. Nice to meet you.\Mimosa's always been so kind to me.\Are you the peasant known as Asta?\Yup. response:	Don't talk to me as though we're friends, you swine.
context: Mimosa's older bro is, like... sparkly. Or I guess I should say... unique.\I have no idea what's going on,\but I guess Mimosa's been through some hard times, too.\Oh, heya. Nice to meet you.\Mimosa's always been so kind to me.\Are you the peasant known as Asta?\Yup.\Don't talk to me as though we're friends, you swine. response:	What the hell?! His eyes suddenly died!
context: I have no idea what's going on,\but I guess Mimosa's been through some hard times, too.\Oh, heya. Nice to meet you.\Mimosa's always been so kind to me.\Are you the peasant known as Asta?\Yup.\Don't talk to me as though we're friends, you swine.\What the hell?! His eyes suddenly died! response:	I can't stand the sight of you.
context: but I guess Mimosa's been through some hard times, too.\Oh, heya. Nice to meet you.\Mimosa's always been so kind to me.\Are you the peasant known as Asta?\Yup.\Don't talk to me as though we're friends, you swine.\What the hell?! His eyes suddenly died!\I can't stand the sight of you. response:	Neither your mannerisms nor behavior are beautiful.
context: Oh, heya. Nice to meet you.\Mimosa's always been so kind to me.\Are you the peasant known as Asta?\Yup.\Don't talk to me as though we're friends, you swine.\What the hell?! His eyes suddenly died!\I can't stand the sight of you.\Neither your mannerisms nor behavior are beautiful. response:	Your existence is unsightly.
context: Mimosa's always been so kind to me.\Are you the peasant known as Asta?\Yup.\Don't talk to me as though we're friends, you swine.\What the hell?! His eyes suddenly died!\I can't stand the sight of you.\Neither your mannerisms nor behavior are beautiful.\Your existence is unsightly. response:	Your clothes are filthy.
context: Are you the peasant known as Asta?\Yup.\Don't talk to me as though we're friends, you swine.\What the hell?! His eyes suddenly died!\I can't stand the sight of you.\Neither your mannerisms nor behavior are beautiful.\Your existence is unsightly.\Your clothes are filthy. response:	To top everything off, your muscles are ugly.
context: Yup.\Don't talk to me as though we're friends, you swine.\What the hell?! His eyes suddenly died!\I can't stand the sight of you.\Neither your mannerisms nor behavior are beautiful.\Your existence is unsightly.\Your clothes are filthy.\To top everything off, your muscles are ugly. response:	Bodies should be beautiful just as they are.
context: Don't talk to me as though we're friends, you swine.\What the hell?! His eyes suddenly died!\I can't stand the sight of you.\Neither your mannerisms nor behavior are beautiful.\Your existence is unsightly.\Your clothes are filthy.\To top everything off, your muscles are ugly.\Bodies should be beautiful just as they are. response:	I don't see why you would train them.
context: What the hell?! His eyes suddenly died!\I can't stand the sight of you.\Neither your mannerisms nor behavior are beautiful.\Your existence is unsightly.\Your clothes are filthy.\To top everything off, your muscles are ugly.\Bodies should be beautiful just as they are.\I don't see why you would train them. response:	Only the weak would do such a thing.
context: I can't stand the sight of you.\Neither your mannerisms nor behavior are beautiful.\Your existence is unsightly.\Your clothes are filthy.\To top everything off, your muscles are ugly.\Bodies should be beautiful just as they are.\I don't see why you would train them.\Only the weak would do such a thing. response:	Yup! I was weak.
context: Neither your mannerisms nor behavior are beautiful.\Your existence is unsightly.\Your clothes are filthy.\To top everything off, your muscles are ugly.\Bodies should be beautiful just as they are.\I don't see why you would train them.\Only the weak would do such a thing.\Yup! I was weak. response:	I mean, I didn't have any magic!
context: Your existence is unsightly.\Your clothes are filthy.\To top everything off, your muscles are ugly.\Bodies should be beautiful just as they are.\I don't see why you would train them.\Only the weak would do such a thing.\Yup! I was weak.\I mean, I didn't have any magic! response:	That's why I trained!
context: Your clothes are filthy.\To top everything off, your muscles are ugly.\Bodies should be beautiful just as they are.\I don't see why you would train them.\Only the weak would do such a thing.\Yup! I was weak.\I mean, I didn't have any magic!\That's why I trained! response:	They might be unsightly, but these are my weapons!
context: To top everything off, your muscles are ugly.\Bodies should be beautiful just as they are.\I don't see why you would train them.\Only the weak would do such a thing.\Yup! I was weak.\I mean, I didn't have any magic!\That's why I trained!\They might be unsightly, but these are my weapons! response:	The size of the vessel into which an individual's mana
context: Bodies should be beautiful just as they are.\I don't see why you would train them.\Only the weak would do such a thing.\Yup! I was weak.\I mean, I didn't have any magic!\That's why I trained!\They might be unsightly, but these are my weapons!\The size of the vessel into which an individual's mana response:	is poured is determined from birth.
context: I don't see why you would train them.\Only the weak would do such a thing.\Yup! I was weak.\I mean, I didn't have any magic!\That's why I trained!\They might be unsightly, but these are my weapons!\The size of the vessel into which an individual's mana\is poured is determined from birth. response:	Unsightly struggling won't change its shape.
context: Only the weak would do such a thing.\Yup! I was weak.\I mean, I didn't have any magic!\That's why I trained!\They might be unsightly, but these are my weapons!\The size of the vessel into which an individual's mana\is poured is determined from birth.\Unsightly struggling won't change its shape. response:	Vessel... Wha?
context: Yup! I was weak.\I mean, I didn't have any magic!\That's why I trained!\They might be unsightly, but these are my weapons!\The size of the vessel into which an individual's mana\is poured is determined from birth.\Unsightly struggling won't change its shape.\Vessel... Wha? response:	How could someone as unsightly as you become a Magic Knight?
context: I mean, I didn't have any magic!\That's why I trained!\They might be unsightly, but these are my weapons!\The size of the vessel into which an individual's mana\is poured is determined from birth.\Unsightly struggling won't change its shape.\Vessel... Wha?\How could someone as unsightly as you become a Magic Knight? response:	Kirsch, please win this match, no matter what.
context: That's why I trained!\They might be unsightly, but these are my weapons!\The size of the vessel into which an individual's mana\is poured is determined from birth.\Unsightly struggling won't change its shape.\Vessel... Wha?\How could someone as unsightly as you become a Magic Knight?\Kirsch, please win this match, no matter what. response:	Oh, Mimosa! To think you'd say such words!
context: They might be unsightly, but these are my weapons!\The size of the vessel into which an individual's mana\is poured is determined from birth.\Unsightly struggling won't change its shape.\Vessel... Wha?\How could someone as unsightly as you become a Magic Knight?\Kirsch, please win this match, no matter what.\Oh, Mimosa! To think you'd say such words! response:	Do you finally fully understand my charms?
context: The size of the vessel into which an individual's mana\is poured is determined from birth.\Unsightly struggling won't change its shape.\Vessel... Wha?\How could someone as unsightly as you become a Magic Knight?\Kirsch, please win this match, no matter what.\Oh, Mimosa! To think you'd say such words!\Do you finally fully understand my charms? response:	Because Asta and I intend to slaughter you in the next round.
context: is poured is determined from birth.\Unsightly struggling won't change its shape.\Vessel... Wha?\How could someone as unsightly as you become a Magic Knight?\Kirsch, please win this match, no matter what.\Oh, Mimosa! To think you'd say such words!\Do you finally fully understand my charms?\Because Asta and I intend to slaughter you in the next round. response:	S-S-Slaughter...
context: Unsightly struggling won't change its shape.\Vessel... Wha?\How could someone as unsightly as you become a Magic Knight?\Kirsch, please win this match, no matter what.\Oh, Mimosa! To think you'd say such words!\Do you finally fully understand my charms?\Because Asta and I intend to slaughter you in the next round.\S-S-Slaughter... response:	Such an unsightly word!
context: Vessel... Wha?\How could someone as unsightly as you become a Magic Knight?\Kirsch, please win this match, no matter what.\Oh, Mimosa! To think you'd say such words!\Do you finally fully understand my charms?\Because Asta and I intend to slaughter you in the next round.\S-S-Slaughter...\Such an unsightly word! response:	Who's that sparkly guy? I can see him from all the way up here.
context: How could someone as unsightly as you become a Magic Knight?\Kirsch, please win this match, no matter what.\Oh, Mimosa! To think you'd say such words!\Do you finally fully understand my charms?\Because Asta and I intend to slaughter you in the next round.\S-S-Slaughter...\Such an unsightly word!\Who's that sparkly guy? I can see him from all the way up here. response:	All that sparkling is sort of wasted on him.
context: Kirsch, please win this match, no matter what.\Oh, Mimosa! To think you'd say such words!\Do you finally fully understand my charms?\Because Asta and I intend to slaughter you in the next round.\S-S-Slaughter...\Such an unsightly word!\Who's that sparkly guy? I can see him from all the way up here.\All that sparkling is sort of wasted on him. response:	Kirsch Vermillion. He's Mimosa's older brother.
context: Oh, Mimosa! To think you'd say such words!\Do you finally fully understand my charms?\Because Asta and I intend to slaughter you in the next round.\S-S-Slaughter...\Such an unsightly word!\Who's that sparkly guy? I can see him from all the way up here.\All that sparkling is sort of wasted on him.\Kirsch Vermillion. He's Mimosa's older brother. response:	To describe him in a single word... He's creepy.
context: Do you finally fully understand my charms?\Because Asta and I intend to slaughter you in the next round.\S-S-Slaughter...\Such an unsightly word!\Who's that sparkly guy? I can see him from all the way up here.\All that sparkling is sort of wasted on him.\Kirsch Vermillion. He's Mimosa's older brother.\To describe him in a single word... He's creepy. response:	How could you say something like that?!
context: Because Asta and I intend to slaughter you in the next round.\S-S-Slaughter...\Such an unsightly word!\Who's that sparkly guy? I can see him from all the way up here.\All that sparkling is sort of wasted on him.\Kirsch Vermillion. He's Mimosa's older brother.\To describe him in a single word... He's creepy.\How could you say something like that?! response:	He's the Vice Captain of the Coral Peacocks!
context: S-S-Slaughter...\Such an unsightly word!\Who's that sparkly guy? I can see him from all the way up here.\All that sparkling is sort of wasted on him.\Kirsch Vermillion. He's Mimosa's older brother.\To describe him in a single word... He's creepy.\How could you say something like that?!\He's the Vice Captain of the Coral Peacocks! response:	Don't sell him short!
context: Such an unsightly word!\Who's that sparkly guy? I can see him from all the way up here.\All that sparkling is sort of wasted on him.\Kirsch Vermillion. He's Mimosa's older brother.\To describe him in a single word... He's creepy.\How could you say something like that?!\He's the Vice Captain of the Coral Peacocks!\Don't sell him short! response:	Despite how he looks,
context: Who's that sparkly guy? I can see him from all the way up here.\All that sparkling is sort of wasted on him.\Kirsch Vermillion. He's Mimosa's older brother.\To describe him in a single word... He's creepy.\How could you say something like that?!\He's the Vice Captain of the Coral Peacocks!\Don't sell him short!\Despite how he looks, response:	in place of their captain who's always asleep, Dorothy Unsworth,
context: All that sparkling is sort of wasted on him.\Kirsch Vermillion. He's Mimosa's older brother.\To describe him in a single word... He's creepy.\How could you say something like that?!\He's the Vice Captain of the Coral Peacocks!\Don't sell him short!\Despite how he looks,\in place of their captain who's always asleep, Dorothy Unsworth, response:	I hear he does almost all of the squad's practical magic!
context: Kirsch Vermillion. He's Mimosa's older brother.\To describe him in a single word... He's creepy.\How could you say something like that?!\He's the Vice Captain of the Coral Peacocks!\Don't sell him short!\Despite how he looks,\in place of their captain who's always asleep, Dorothy Unsworth,\I hear he does almost all of the squad's practical magic! response:	Despite how he looks. So you think he's weird, too, four-eyes.
context: To describe him in a single word... He's creepy.\How could you say something like that?!\He's the Vice Captain of the Coral Peacocks!\Don't sell him short!\Despite how he looks,\in place of their captain who's always asleep, Dorothy Unsworth,\I hear he does almost all of the squad's practical magic!\Despite how he looks. So you think he's weird, too, four-eyes. response:	Four-eyes sure does.
context: How could you say something like that?!\He's the Vice Captain of the Coral Peacocks!\Don't sell him short!\Despite how he looks,\in place of their captain who's always asleep, Dorothy Unsworth,\I hear he does almost all of the squad's practical magic!\Despite how he looks. So you think he's weird, too, four-eyes.\Four-eyes sure does. response:	Four-eyes definitely does.
context: He's the Vice Captain of the Coral Peacocks!\Don't sell him short!\Despite how he looks,\in place of their captain who's always asleep, Dorothy Unsworth,\I hear he does almost all of the squad's practical magic!\Despite how he looks. So you think he's weird, too, four-eyes.\Four-eyes sure does.\Four-eyes definitely does. response:	I do not!
