context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: But...\Never mind then. I'll go alone.\Mayama doesn't talk to me with a sad face anymore.\Will you split your raw egg with me?\I'm happy about that right now.\Yeah, sure.\But also a little sad.\I'll finish my assignment, spring break will come, and I'll already be a third year. response:	I look forward to working with you again next year, Takemoto-kun.
context: Never mind then. I'll go alone.\Mayama doesn't talk to me with a sad face anymore.\Will you split your raw egg with me?\I'm happy about that right now.\Yeah, sure.\But also a little sad.\I'll finish my assignment, spring break will come, and I'll already be a third year.\I look forward to working with you again next year, Takemoto-kun. response:	I can't seem to feel like an upperclassman because you keep sticking around, Morita-san.
context: Mayama doesn't talk to me with a sad face anymore.\Will you split your raw egg with me?\I'm happy about that right now.\Yeah, sure.\But also a little sad.\I'll finish my assignment, spring break will come, and I'll already be a third year.\I look forward to working with you again next year, Takemoto-kun.\I can't seem to feel like an upperclassman because you keep sticking around, Morita-san. response:	Really?
context: Will you split your raw egg with me?\I'm happy about that right now.\Yeah, sure.\But also a little sad.\I'll finish my assignment, spring break will come, and I'll already be a third year.\I look forward to working with you again next year, Takemoto-kun.\I can't seem to feel like an upperclassman because you keep sticking around, Morita-san.\Really? response:	Please don't drink my drink!
context: I'm happy about that right now.\Yeah, sure.\But also a little sad.\I'll finish my assignment, spring break will come, and I'll already be a third year.\I look forward to working with you again next year, Takemoto-kun.\I can't seem to feel like an upperclassman because you keep sticking around, Morita-san.\Really?\Please don't drink my drink! response:	I've already finished it!
context: Yeah, sure.\But also a little sad.\I'll finish my assignment, spring break will come, and I'll already be a third year.\I look forward to working with you again next year, Takemoto-kun.\I can't seem to feel like an upperclassman because you keep sticking around, Morita-san.\Really?\Please don't drink my drink!\I've already finished it! response:	Finished! Finished! Finished!
context: But also a little sad.\I'll finish my assignment, spring break will come, and I'll already be a third year.\I look forward to working with you again next year, Takemoto-kun.\I can't seem to feel like an upperclassman because you keep sticking around, Morita-san.\Really?\Please don't drink my drink!\I've already finished it!\Finished! Finished! Finished! response:	Is he going to keep fooling with me even when I'm a third year?
context: I'll finish my assignment, spring break will come, and I'll already be a third year.\I look forward to working with you again next year, Takemoto-kun.\I can't seem to feel like an upperclassman because you keep sticking around, Morita-san.\Really?\Please don't drink my drink!\I've already finished it!\Finished! Finished! Finished!\Is he going to keep fooling with me even when I'm a third year? response:	Drank it all up!
context: I look forward to working with you again next year, Takemoto-kun.\I can't seem to feel like an upperclassman because you keep sticking around, Morita-san.\Really?\Please don't drink my drink!\I've already finished it!\Finished! Finished! Finished!\Is he going to keep fooling with me even when I'm a third year?\Drank it all up! response:	In a way, this is Hell.
context: I can't seem to feel like an upperclassman because you keep sticking around, Morita-san.\Really?\Please don't drink my drink!\I've already finished it!\Finished! Finished! Finished!\Is he going to keep fooling with me even when I'm a third year?\Drank it all up!\In a way, this is Hell. response:	The endless torture and eternal pain...
context: Really?\Please don't drink my drink!\I've already finished it!\Finished! Finished! Finished!\Is he going to keep fooling with me even when I'm a third year?\Drank it all up!\In a way, this is Hell.\The endless torture and eternal pain... response:	Takemoto, come over here for a second.
context: Please don't drink my drink!\I've already finished it!\Finished! Finished! Finished!\Is he going to keep fooling with me even when I'm a third year?\Drank it all up!\In a way, this is Hell.\The endless torture and eternal pain...\Takemoto, come over here for a second. response:	What is it?
context: I've already finished it!\Finished! Finished! Finished!\Is he going to keep fooling with me even when I'm a third year?\Drank it all up!\In a way, this is Hell.\The endless torture and eternal pain...\Takemoto, come over here for a second.\What is it? response:	This picture is... from that time?
context: Finished! Finished! Finished!\Is he going to keep fooling with me even when I'm a third year?\Drank it all up!\In a way, this is Hell.\The endless torture and eternal pain...\Takemoto, come over here for a second.\What is it?\This picture is... from that time? response:	Isn't she amazing?
context: Is he going to keep fooling with me even when I'm a third year?\Drank it all up!\In a way, this is Hell.\The endless torture and eternal pain...\Takemoto, come over here for a second.\What is it?\This picture is... from that time?\Isn't she amazing? response:	This is the world that Hagu-chan sees?
context: Drank it all up!\In a way, this is Hell.\The endless torture and eternal pain...\Takemoto, come over here for a second.\What is it?\This picture is... from that time?\Isn't she amazing?\This is the world that Hagu-chan sees? response:	Hagu-chan...
context: In a way, this is Hell.\The endless torture and eternal pain...\Takemoto, come over here for a second.\What is it?\This picture is... from that time?\Isn't she amazing?\This is the world that Hagu-chan sees?\Hagu-chan... response:	Hey, this is Shinobu-kun.
context: The endless torture and eternal pain...\Takemoto, come over here for a second.\What is it?\This picture is... from that time?\Isn't she amazing?\This is the world that Hagu-chan sees?\Hagu-chan...\Hey, this is Shinobu-kun. response:	What an annoying ringtone...
context: Takemoto, come over here for a second.\What is it?\This picture is... from that time?\Isn't she amazing?\This is the world that Hagu-chan sees?\Hagu-chan...\Hey, this is Shinobu-kun.\What an annoying ringtone... response:	But that aside, Shinobu-kun?!
context: What is it?\This picture is... from that time?\Isn't she amazing?\This is the world that Hagu-chan sees?\Hagu-chan...\Hey, this is Shinobu-kun.\What an annoying ringtone...\But that aside, Shinobu-kun?! response:	Okay, I'll be right there.
context: This picture is... from that time?\Isn't she amazing?\This is the world that Hagu-chan sees?\Hagu-chan...\Hey, this is Shinobu-kun.\What an annoying ringtone...\But that aside, Shinobu-kun?!\Okay, I'll be right there. response:	Is it a job?
context: Isn't she amazing?\This is the world that Hagu-chan sees?\Hagu-chan...\Hey, this is Shinobu-kun.\What an annoying ringtone...\But that aside, Shinobu-kun?!\Okay, I'll be right there.\Is it a job? response:	I'm going to make money!
context: This is the world that Hagu-chan sees?\Hagu-chan...\Hey, this is Shinobu-kun.\What an annoying ringtone...\But that aside, Shinobu-kun?!\Okay, I'll be right there.\Is it a job?\I'm going to make money! response:	Hey, Hagu...
context: Hagu-chan...\Hey, this is Shinobu-kun.\What an annoying ringtone...\But that aside, Shinobu-kun?!\Okay, I'll be right there.\Is it a job?\I'm going to make money!\Hey, Hagu... response:	Do you remember the big, tanned man with the white beard who came to visit me last fall?
context: Hey, this is Shinobu-kun.\What an annoying ringtone...\But that aside, Shinobu-kun?!\Okay, I'll be right there.\Is it a job?\I'm going to make money!\Hey, Hagu...\Do you remember the big, tanned man with the white beard who came to visit me last fall? response:	I remember!
context: What an annoying ringtone...\But that aside, Shinobu-kun?!\Okay, I'll be right there.\Is it a job?\I'm going to make money!\Hey, Hagu...\Do you remember the big, tanned man with the white beard who came to visit me last fall?\I remember! response:	He's your former teacher and wrote the book that you really like!
context: But that aside, Shinobu-kun?!\Okay, I'll be right there.\Is it a job?\I'm going to make money!\Hey, Hagu...\Do you remember the big, tanned man with the white beard who came to visit me last fall?\I remember!\He's your former teacher and wrote the book that you really like! response:	What are you talking about?!
context: Okay, I'll be right there.\Is it a job?\I'm going to make money!\Hey, Hagu...\Do you remember the big, tanned man with the white beard who came to visit me last fall?\I remember!\He's your former teacher and wrote the book that you really like!\What are you talking about?! response:	There's no way the Yamato would lose to the British fleet!
context: Is it a job?\I'm going to make money!\Hey, Hagu...\Do you remember the big, tanned man with the white beard who came to visit me last fall?\I remember!\He's your former teacher and wrote the book that you really like!\What are you talking about?!\There's no way the Yamato would lose to the British fleet! response:	Yamato: flagship of Japan in WWII, one of the largest ships ever built.
context: I'm going to make money!\Hey, Hagu...\Do you remember the big, tanned man with the white beard who came to visit me last fall?\I remember!\He's your former teacher and wrote the book that you really like!\What are you talking about?!\There's no way the Yamato would lose to the British fleet!\Yamato: flagship of Japan in WWII, one of the largest ships ever built. response:	We had Yamamoto Isoroku!
context: Hey, Hagu...\Do you remember the big, tanned man with the white beard who came to visit me last fall?\I remember!\He's your former teacher and wrote the book that you really like!\What are you talking about?!\There's no way the Yamato would lose to the British fleet!\Yamato: flagship of Japan in WWII, one of the largest ships ever built.\We had Yamamoto Isoroku! response:	Yamamoto Isoroku: commander of the Japanese Navy during WWII.
context: Do you remember the big, tanned man with the white beard who came to visit me last fall?\I remember!\He's your former teacher and wrote the book that you really like!\What are you talking about?!\There's no way the Yamato would lose to the British fleet!\Yamato: flagship of Japan in WWII, one of the largest ships ever built.\We had Yamamoto Isoroku!\Yamamoto Isoroku: commander of the Japanese Navy during WWII. response:	How dare you make fun of King George V!
context: I remember!\He's your former teacher and wrote the book that you really like!\What are you talking about?!\There's no way the Yamato would lose to the British fleet!\Yamato: flagship of Japan in WWII, one of the largest ships ever built.\We had Yamamoto Isoroku!\Yamamoto Isoroku: commander of the Japanese Navy during WWII.\How dare you make fun of King George V! response:	Fool!
context: He's your former teacher and wrote the book that you really like!\What are you talking about?!\There's no way the Yamato would lose to the British fleet!\Yamato: flagship of Japan in WWII, one of the largest ships ever built.\We had Yamamoto Isoroku!\Yamamoto Isoroku: commander of the Japanese Navy during WWII.\How dare you make fun of King George V!\Fool! response:	You're the fool!
context: What are you talking about?!\There's no way the Yamato would lose to the British fleet!\Yamato: flagship of Japan in WWII, one of the largest ships ever built.\We had Yamamoto Isoroku!\Yamamoto Isoroku: commander of the Japanese Navy during WWII.\How dare you make fun of King George V!\Fool!\You're the fool! response:	I'm not going to think of you as a teacher anymore!
context: There's no way the Yamato would lose to the British fleet!\Yamato: flagship of Japan in WWII, one of the largest ships ever built.\We had Yamamoto Isoroku!\Yamamoto Isoroku: commander of the Japanese Navy during WWII.\How dare you make fun of King George V!\Fool!\You're the fool!\I'm not going to think of you as a teacher anymore! response:	You two drank a lot of alcohol, talked about ships, had a huge fight, and were both crying.
context: Yamato: flagship of Japan in WWII, one of the largest ships ever built.\We had Yamamoto Isoroku!\Yamamoto Isoroku: commander of the Japanese Navy during WWII.\How dare you make fun of King George V!\Fool!\You're the fool!\I'm not going to think of you as a teacher anymore!\You two drank a lot of alcohol, talked about ships, had a huge fight, and were both crying. response:	Well, you don't need to remember things like that.
context: We had Yamamoto Isoroku!\Yamamoto Isoroku: commander of the Japanese Navy during WWII.\How dare you make fun of King George V!\Fool!\You're the fool!\I'm not going to think of you as a teacher anymore!\You two drank a lot of alcohol, talked about ships, had a huge fight, and were both crying.\Well, you don't need to remember things like that. response:	The man with the white beard is teaching at a university in Kyoto now, right?
context: Yamamoto Isoroku: commander of the Japanese Navy during WWII.\How dare you make fun of King George V!\Fool!\You're the fool!\I'm not going to think of you as a teacher anymore!\You two drank a lot of alcohol, talked about ships, had a huge fight, and were both crying.\Well, you don't need to remember things like that.\The man with the white beard is teaching at a university in Kyoto now, right? response:	Is he coming over again? Are you going to fight again?
context: How dare you make fun of King George V!\Fool!\You're the fool!\I'm not going to think of you as a teacher anymore!\You two drank a lot of alcohol, talked about ships, had a huge fight, and were both crying.\Well, you don't need to remember things like that.\The man with the white beard is teaching at a university in Kyoto now, right?\Is he coming over again? Are you going to fight again? response:	You see, Hagu...
context: Fool!\You're the fool!\I'm not going to think of you as a teacher anymore!\You two drank a lot of alcohol, talked about ships, had a huge fight, and were both crying.\Well, you don't need to remember things like that.\The man with the white beard is teaching at a university in Kyoto now, right?\Is he coming over again? Are you going to fight again?\You see, Hagu... response:	He asked me to help him write a new book.
context: You're the fool!\I'm not going to think of you as a teacher anymore!\You two drank a lot of alcohol, talked about ships, had a huge fight, and were both crying.\Well, you don't need to remember things like that.\The man with the white beard is teaching at a university in Kyoto now, right?\Is he coming over again? Are you going to fight again?\You see, Hagu...\He asked me to help him write a new book. response:	It's going to take about a year for the research and survey trip.
context: I'm not going to think of you as a teacher anymore!\You two drank a lot of alcohol, talked about ships, had a huge fight, and were both crying.\Well, you don't need to remember things like that.\The man with the white beard is teaching at a university in Kyoto now, right?\Is he coming over again? Are you going to fight again?\You see, Hagu...\He asked me to help him write a new book.\It's going to take about a year for the research and survey trip. response:	I'll have to travel back and forth between Japan, China, and Mongolia.
context: You two drank a lot of alcohol, talked about ships, had a huge fight, and were both crying.\Well, you don't need to remember things like that.\The man with the white beard is teaching at a university in Kyoto now, right?\Is he coming over again? Are you going to fight again?\You see, Hagu...\He asked me to help him write a new book.\It's going to take about a year for the research and survey trip.\I'll have to travel back and forth between Japan, China, and Mongolia. response:	And during that time, I'll be teaching a class with that teacher at the university in Kyoto.
context: Well, you don't need to remember things like that.\The man with the white beard is teaching at a university in Kyoto now, right?\Is he coming over again? Are you going to fight again?\You see, Hagu...\He asked me to help him write a new book.\It's going to take about a year for the research and survey trip.\I'll have to travel back and forth between Japan, China, and Mongolia.\And during that time, I'll be teaching a class with that teacher at the university in Kyoto. response:	That's amazing.
