context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: Break through the tearful nights\And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love\Capital Riot\There's no reason to run from these jerks.\Asta? response:	Calling us peasants, rats, embarrassments, failures...
context: And head where the light shines\I want to keep my promise\I'll deliver it to you\shape of love\Capital Riot\There's no reason to run from these jerks.\Asta?\Calling us peasants, rats, embarrassments, failures... response:	Who cares if you think we're worthy or not?!
context: I want to keep my promise\I'll deliver it to you\shape of love\Capital Riot\There's no reason to run from these jerks.\Asta?\Calling us peasants, rats, embarrassments, failures...\Who cares if you think we're worthy or not?! response:	Just you watch! I'm going to
context: I'll deliver it to you\shape of love\Capital Riot\There's no reason to run from these jerks.\Asta?\Calling us peasants, rats, embarrassments, failures...\Who cares if you think we're worthy or not?!\Just you watch! I'm going to response:	That's enough, you scoundrel.
context: shape of love\Capital Riot\There's no reason to run from these jerks.\Asta?\Calling us peasants, rats, embarrassments, failures...\Who cares if you think we're worthy or not?!\Just you watch! I'm going to\That's enough, you scoundrel. response:	You shouldn't even be allowed to talk!
context: Capital Riot\There's no reason to run from these jerks.\Asta?\Calling us peasants, rats, embarrassments, failures...\Who cares if you think we're worthy or not?!\Just you watch! I'm going to\That's enough, you scoundrel.\You shouldn't even be allowed to talk! response:	Silence!
context: There's no reason to run from these jerks.\Asta?\Calling us peasants, rats, embarrassments, failures...\Who cares if you think we're worthy or not?!\Just you watch! I'm going to\That's enough, you scoundrel.\You shouldn't even be allowed to talk!\Silence! response:	I won't shut up!
context: Asta?\Calling us peasants, rats, embarrassments, failures...\Who cares if you think we're worthy or not?!\Just you watch! I'm going to\That's enough, you scoundrel.\You shouldn't even be allowed to talk!\Silence!\I won't shut up! response:	He just...
context: Calling us peasants, rats, embarrassments, failures...\Who cares if you think we're worthy or not?!\Just you watch! I'm going to\That's enough, you scoundrel.\You shouldn't even be allowed to talk!\Silence!\I won't shut up!\He just... response:	Listen up, you bastards!
context: Who cares if you think we're worthy or not?!\Just you watch! I'm going to\That's enough, you scoundrel.\You shouldn't even be allowed to talk!\Silence!\I won't shut up!\He just...\Listen up, you bastards! response:	I'm going to pile up merit,
context: Just you watch! I'm going to\That's enough, you scoundrel.\You shouldn't even be allowed to talk!\Silence!\I won't shut up!\He just...\Listen up, you bastards!\I'm going to pile up merit, response:	become the Wizard King,
context: That's enough, you scoundrel.\You shouldn't even be allowed to talk!\Silence!\I won't shut up!\He just...\Listen up, you bastards!\I'm going to pile up merit,\become the Wizard King, response:	and shut you all up!
context: You shouldn't even be allowed to talk!\Silence!\I won't shut up!\He just...\Listen up, you bastards!\I'm going to pile up merit,\become the Wizard King,\and shut you all up! response:	Leopold
context: Silence!\I won't shut up!\He just...\Listen up, you bastards!\I'm going to pile up merit,\become the Wizard King,\and shut you all up!\Leopold response:	Fuegoleon
context: I won't shut up!\He just...\Listen up, you bastards!\I'm going to pile up merit,\become the Wizard King,\and shut you all up!\Leopold\Fuegoleon response:	Sol
context: He just...\Listen up, you bastards!\I'm going to pile up merit,\become the Wizard King,\and shut you all up!\Leopold\Fuegoleon\Sol response:	Charlotte
context: Listen up, you bastards!\I'm going to pile up merit,\become the Wizard King,\and shut you all up!\Leopold\Fuegoleon\Sol\Charlotte response:	Shiren
context: I'm going to pile up merit,\become the Wizard King,\and shut you all up!\Leopold\Fuegoleon\Sol\Charlotte\Shiren response:	Alecdora
context: become the Wizard King,\and shut you all up!\Leopold\Fuegoleon\Sol\Charlotte\Shiren\Alecdora response:	Hamon
context: and shut you all up!\Leopold\Fuegoleon\Sol\Charlotte\Shiren\Alecdora\Hamon response:	Solid
context: Leopold\Fuegoleon\Sol\Charlotte\Shiren\Alecdora\Hamon\Solid response:	Nozel
context: Fuegoleon\Sol\Charlotte\Shiren\Alecdora\Hamon\Solid\Nozel response:	Nebra
context: Sol\Charlotte\Shiren\Alecdora\Hamon\Solid\Nozel\Nebra response:	You fool
context: Charlotte\Shiren\Alecdora\Hamon\Solid\Nozel\Nebra\You fool response:	A-Asta...
context: Shiren\Alecdora\Hamon\Solid\Nozel\Nebra\You fool\A-Asta... response:	Not a chance.
context: Alecdora\Hamon\Solid\Nozel\Nebra\You fool\A-Asta...\Not a chance. response:	Become...
context: Hamon\Solid\Nozel\Nebra\You fool\A-Asta...\Not a chance.\Become... response:	Don't make us laugh!
context: Solid\Nozel\Nebra\You fool\A-Asta...\Not a chance.\Become...\Don't make us laugh! response:	Water Binding Magic: Sea Serpent's Coils!
context: Nozel\Nebra\You fool\A-Asta...\Not a chance.\Become...\Don't make us laugh!\Water Binding Magic: Sea Serpent's Coils! response:	What?
context: Nebra\You fool\A-Asta...\Not a chance.\Become...\Don't make us laugh!\Water Binding Magic: Sea Serpent's Coils!\What? response:	Mist Binding Magic: Mist Spider's Threads.
context: You fool\A-Asta...\Not a chance.\Become...\Don't make us laugh!\Water Binding Magic: Sea Serpent's Coils!\What?\Mist Binding Magic: Mist Spider's Threads. response:	I knew it...
context: A-Asta...\Not a chance.\Become...\Don't make us laugh!\Water Binding Magic: Sea Serpent's Coils!\What?\Mist Binding Magic: Mist Spider's Threads.\I knew it... response:	He's erasing the magic.
context: Not a chance.\Become...\Don't make us laugh!\Water Binding Magic: Sea Serpent's Coils!\What?\Mist Binding Magic: Mist Spider's Threads.\I knew it...\He's erasing the magic. response:	He's no ordinary peasant.
context: Become...\Don't make us laugh!\Water Binding Magic: Sea Serpent's Coils!\What?\Mist Binding Magic: Mist Spider's Threads.\I knew it...\He's erasing the magic.\He's no ordinary peasant. response:	But...
context: Don't make us laugh!\Water Binding Magic: Sea Serpent's Coils!\What?\Mist Binding Magic: Mist Spider's Threads.\I knew it...\He's erasing the magic.\He's no ordinary peasant.\But... response:	If that's his attack range, there's no reason for concern.
context: Water Binding Magic: Sea Serpent's Coils!\What?\Mist Binding Magic: Mist Spider's Threads.\I knew it...\He's erasing the magic.\He's no ordinary peasant.\But...\If that's his attack range, there's no reason for concern. response:	Sand Creation Magic: Sand-Armored Guard!
context: What?\Mist Binding Magic: Mist Spider's Threads.\I knew it...\He's erasing the magic.\He's no ordinary peasant.\But...\If that's his attack range, there's no reason for concern.\Sand Creation Magic: Sand-Armored Guard! response:	A-Asta!
context: Mist Binding Magic: Mist Spider's Threads.\I knew it...\He's erasing the magic.\He's no ordinary peasant.\But...\If that's his attack range, there's no reason for concern.\Sand Creation Magic: Sand-Armored Guard!\A-Asta! response:	I-I think that's enough.
context: I knew it...\He's erasing the magic.\He's no ordinary peasant.\But...\If that's his attack range, there's no reason for concern.\Sand Creation Magic: Sand-Armored Guard!\A-Asta!\I-I think that's enough. response:	Keep your mouth shut.
context: He's erasing the magic.\He's no ordinary peasant.\But...\If that's his attack range, there's no reason for concern.\Sand Creation Magic: Sand-Armored Guard!\A-Asta!\I-I think that's enough.\Keep your mouth shut. response:	Y-Yes, sir.
context: He's no ordinary peasant.\But...\If that's his attack range, there's no reason for concern.\Sand Creation Magic: Sand-Armored Guard!\A-Asta!\I-I think that's enough.\Keep your mouth shut.\Y-Yes, sir. response:	To act in such a way at a festive occasion like the decoration ceremony...
context: But...\If that's his attack range, there's no reason for concern.\Sand Creation Magic: Sand-Armored Guard!\A-Asta!\I-I think that's enough.\Keep your mouth shut.\Y-Yes, sir.\To act in such a way at a festive occasion like the decoration ceremony... response:	You will surely be punished.
context: If that's his attack range, there's no reason for concern.\Sand Creation Magic: Sand-Armored Guard!\A-Asta!\I-I think that's enough.\Keep your mouth shut.\Y-Yes, sir.\To act in such a way at a festive occasion like the decoration ceremony...\You will surely be punished. response:	Come on, now...
context: Sand Creation Magic: Sand-Armored Guard!\A-Asta!\I-I think that's enough.\Keep your mouth shut.\Y-Yes, sir.\To act in such a way at a festive occasion like the decoration ceremony...\You will surely be punished.\Come on, now... response:	Why so soft, Golden Dawn?
context: A-Asta!\I-I think that's enough.\Keep your mouth shut.\Y-Yes, sir.\To act in such a way at a festive occasion like the decoration ceremony...\You will surely be punished.\Come on, now...\Why so soft, Golden Dawn? response:	Anyone that self-confident needs to be taught a lesson.
context: I-I think that's enough.\Keep your mouth shut.\Y-Yes, sir.\To act in such a way at a festive occasion like the decoration ceremony...\You will surely be punished.\Come on, now...\Why so soft, Golden Dawn?\Anyone that self-confident needs to be taught a lesson. response:	That's...
context: Keep your mouth shut.\Y-Yes, sir.\To act in such a way at a festive occasion like the decoration ceremony...\You will surely be punished.\Come on, now...\Why so soft, Golden Dawn?\Anyone that self-confident needs to be taught a lesson.\That's... response:	So that they can never talk back again.
context: Y-Yes, sir.\To act in such a way at a festive occasion like the decoration ceremony...\You will surely be punished.\Come on, now...\Why so soft, Golden Dawn?\Anyone that self-confident needs to be taught a lesson.\That's...\So that they can never talk back again. response:	Solid, please don't!
context: To act in such a way at a festive occasion like the decoration ceremony...\You will surely be punished.\Come on, now...\Why so soft, Golden Dawn?\Anyone that self-confident needs to be taught a lesson.\That's...\So that they can never talk back again.\Solid, please don't! response:	Holy Water Bullet!
context: You will surely be punished.\Come on, now...\Why so soft, Golden Dawn?\Anyone that self-confident needs to be taught a lesson.\That's...\So that they can never talk back again.\Solid, please don't!\Holy Water Bullet! response:	Asta!
context: Come on, now...\Why so soft, Golden Dawn?\Anyone that self-confident needs to be taught a lesson.\That's...\So that they can never talk back again.\Solid, please don't!\Holy Water Bullet!\Asta! response:	You're such an embarrassment.
context: Why so soft, Golden Dawn?\Anyone that self-confident needs to be taught a lesson.\That's...\So that they can never talk back again.\Solid, please don't!\Holy Water Bullet!\Asta!\You're such an embarrassment. response:	Apologize...
context: Anyone that self-confident needs to be taught a lesson.\That's...\So that they can never talk back again.\Solid, please don't!\Holy Water Bullet!\Asta!\You're such an embarrassment.\Apologize... response:	to Noelle!
context: That's...\So that they can never talk back again.\Solid, please don't!\Holy Water Bullet!\Asta!\You're such an embarrassment.\Apologize...\to Noelle! response:	Did you just make me kneel?
context: So that they can never talk back again.\Solid, please don't!\Holy Water Bullet!\Asta!\You're such an embarrassment.\Apologize...\to Noelle!\Did you just make me kneel? response:	You lowly peasant!
context: Solid, please don't!\Holy Water Bullet!\Asta!\You're such an embarrassment.\Apologize...\to Noelle!\Did you just make me kneel?\You lowly peasant! response:	I'm not holding back anymore!
context: Holy Water Bullet!\Asta!\You're such an embarrassment.\Apologize...\to Noelle!\Did you just make me kneel?\You lowly peasant!\I'm not holding back anymore! response:	Solid, p-please, no more...
context: Asta!\You're such an embarrassment.\Apologize...\to Noelle!\Did you just make me kneel?\You lowly peasant!\I'm not holding back anymore!\Solid, p-please, no more... response:	Nozel?
context: You're such an embarrassment.\Apologize...\to Noelle!\Did you just make me kneel?\You lowly peasant!\I'm not holding back anymore!\Solid, p-please, no more...\Nozel? response:	Solid, don't be so quick to use your magic on a mere peasant.
context: Apologize...\to Noelle!\Did you just make me kneel?\You lowly peasant!\I'm not holding back anymore!\Solid, p-please, no more...\Nozel?\Solid, don't be so quick to use your magic on a mere peasant. response:	B-But...
context: to Noelle!\Did you just make me kneel?\You lowly peasant!\I'm not holding back anymore!\Solid, p-please, no more...\Nozel?\Solid, don't be so quick to use your magic on a mere peasant.\B-But... response:	Silence.
context: Did you just make me kneel?\You lowly peasant!\I'm not holding back anymore!\Solid, p-please, no more...\Nozel?\Solid, don't be so quick to use your magic on a mere peasant.\B-But...\Silence. response:	Do you plan to shame the Silva family?
context: You lowly peasant!\I'm not holding back anymore!\Solid, p-please, no more...\Nozel?\Solid, don't be so quick to use your magic on a mere peasant.\B-But...\Silence.\Do you plan to shame the Silva family? response:	What is this chill in the air?
context: I'm not holding back anymore!\Solid, p-please, no more...\Nozel?\Solid, don't be so quick to use your magic on a mere peasant.\B-But...\Silence.\Do you plan to shame the Silva family?\What is this chill in the air? response:	It's a cold pressure that's different from Captain Yami's...
context: Solid, p-please, no more...\Nozel?\Solid, don't be so quick to use your magic on a mere peasant.\B-But...\Silence.\Do you plan to shame the Silva family?\What is this chill in the air?\It's a cold pressure that's different from Captain Yami's... response:	This is the Captain of the Silver Eagles?
context: Nozel?\Solid, don't be so quick to use your magic on a mere peasant.\B-But...\Silence.\Do you plan to shame the Silva family?\What is this chill in the air?\It's a cold pressure that's different from Captain Yami's...\This is the Captain of the Silver Eagles? response:	A peasant that foolishly tried to defy royalty... How shall I punish you?
context: Solid, don't be so quick to use your magic on a mere peasant.\B-But...\Silence.\Do you plan to shame the Silva family?\What is this chill in the air?\It's a cold pressure that's different from Captain Yami's...\This is the Captain of the Silver Eagles?\A peasant that foolishly tried to defy royalty... How shall I punish you? response:	Wh-What should I do? At this rate, Asta will...
context: B-But...\Silence.\Do you plan to shame the Silva family?\What is this chill in the air?\It's a cold pressure that's different from Captain Yami's...\This is the Captain of the Silver Eagles?\A peasant that foolishly tried to defy royalty... How shall I punish you?\Wh-What should I do? At this rate, Asta will... response:	That's enough.
context: Silence.\Do you plan to shame the Silva family?\What is this chill in the air?\It's a cold pressure that's different from Captain Yami's...\This is the Captain of the Silver Eagles?\A peasant that foolishly tried to defy royalty... How shall I punish you?\Wh-What should I do? At this rate, Asta will...\That's enough. response:	You're getting so worked up over a little boy.
context: Do you plan to shame the Silva family?\What is this chill in the air?\It's a cold pressure that's different from Captain Yami's...\This is the Captain of the Silver Eagles?\A peasant that foolishly tried to defy royalty... How shall I punish you?\Wh-What should I do? At this rate, Asta will...\That's enough.\You're getting so worked up over a little boy. response:	You should be ashamed of yourself, Silvas.
context: What is this chill in the air?\It's a cold pressure that's different from Captain Yami's...\This is the Captain of the Silver Eagles?\A peasant that foolishly tried to defy royalty... How shall I punish you?\Wh-What should I do? At this rate, Asta will...\That's enough.\You're getting so worked up over a little boy.\You should be ashamed of yourself, Silvas. response:	It's just as Mimosa said.
context: It's a cold pressure that's different from Captain Yami's...\This is the Captain of the Silver Eagles?\A peasant that foolishly tried to defy royalty... How shall I punish you?\Wh-What should I do? At this rate, Asta will...\That's enough.\You're getting so worked up over a little boy.\You should be ashamed of yourself, Silvas.\It's just as Mimosa said. response:	You're quite amusing!
context: This is the Captain of the Silver Eagles?\A peasant that foolishly tried to defy royalty... How shall I punish you?\Wh-What should I do? At this rate, Asta will...\That's enough.\You're getting so worked up over a little boy.\You should be ashamed of yourself, Silvas.\It's just as Mimosa said.\You're quite amusing! response:	Huh?
context: A peasant that foolishly tried to defy royalty... How shall I punish you?\Wh-What should I do? At this rate, Asta will...\That's enough.\You're getting so worked up over a little boy.\You should be ashamed of yourself, Silvas.\It's just as Mimosa said.\You're quite amusing!\Huh? response:	All right, rejoice! I, Leopold Vermillion, declare you my rival!
context: Wh-What should I do? At this rate, Asta will...\That's enough.\You're getting so worked up over a little boy.\You should be ashamed of yourself, Silvas.\It's just as Mimosa said.\You're quite amusing!\Huh?\All right, rejoice! I, Leopold Vermillion, declare you my rival! response:	Huh?
context: That's enough.\You're getting so worked up over a little boy.\You should be ashamed of yourself, Silvas.\It's just as Mimosa said.\You're quite amusing!\Huh?\All right, rejoice! I, Leopold Vermillion, declare you my rival!\Huh? response:	What was your name? Casta?
context: You're getting so worked up over a little boy.\You should be ashamed of yourself, Silvas.\It's just as Mimosa said.\You're quite amusing!\Huh?\All right, rejoice! I, Leopold Vermillion, declare you my rival!\Huh?\What was your name? Casta? response:	Leopold, it's Asta. He's Asta.
context: You should be ashamed of yourself, Silvas.\It's just as Mimosa said.\You're quite amusing!\Huh?\All right, rejoice! I, Leopold Vermillion, declare you my rival!\Huh?\What was your name? Casta?\Leopold, it's Asta. He's Asta. response:	Asta, eh? That's a great name, my rival!
context: It's just as Mimosa said.\You're quite amusing!\Huh?\All right, rejoice! I, Leopold Vermillion, declare you my rival!\Huh?\What was your name? Casta?\Leopold, it's Asta. He's Asta.\Asta, eh? That's a great name, my rival! response:	R-Rival?!
context: You're quite amusing!\Huh?\All right, rejoice! I, Leopold Vermillion, declare you my rival!\Huh?\What was your name? Casta?\Leopold, it's Asta. He's Asta.\Asta, eh? That's a great name, my rival!\R-Rival?! response:	Come, now! Rejoice!
context: Huh?\All right, rejoice! I, Leopold Vermillion, declare you my rival!\Huh?\What was your name? Casta?\Leopold, it's Asta. He's Asta.\Asta, eh? That's a great name, my rival!\R-Rival?!\Come, now! Rejoice! response:	Rejoice.
context: All right, rejoice! I, Leopold Vermillion, declare you my rival!\Huh?\What was your name? Casta?\Leopold, it's Asta. He's Asta.\Asta, eh? That's a great name, my rival!\R-Rival?!\Come, now! Rejoice!\Rejoice. response:	Y-Yay...
context: Huh?\What was your name? Casta?\Leopold, it's Asta. He's Asta.\Asta, eh? That's a great name, my rival!\R-Rival?!\Come, now! Rejoice!\Rejoice.\Y-Yay... response:	Vermillion...
context: What was your name? Casta?\Leopold, it's Asta. He's Asta.\Asta, eh? That's a great name, my rival!\R-Rival?!\Come, now! Rejoice!\Rejoice.\Y-Yay...\Vermillion... response:	Leopold and Fuegoleon are my cousins.
context: Leopold, it's Asta. He's Asta.\Asta, eh? That's a great name, my rival!\R-Rival?!\Come, now! Rejoice!\Rejoice.\Y-Yay...\Vermillion...\Leopold and Fuegoleon are my cousins. response:	Silva Family
context: Asta, eh? That's a great name, my rival!\R-Rival?!\Come, now! Rejoice!\Rejoice.\Y-Yay...\Vermillion...\Leopold and Fuegoleon are my cousins.\Silva Family response:	Fuegoleon's Mother
context: R-Rival?!\Come, now! Rejoice!\Rejoice.\Y-Yay...\Vermillion...\Leopold and Fuegoleon are my cousins.\Silva Family\Fuegoleon's Mother response:	Fuegoleon's Father
context: Come, now! Rejoice!\Rejoice.\Y-Yay...\Vermillion...\Leopold and Fuegoleon are my cousins.\Silva Family\Fuegoleon's Mother\Fuegoleon's Father response:	Mimosa's Father
context: Rejoice.\Y-Yay...\Vermillion...\Leopold and Fuegoleon are my cousins.\Silva Family\Fuegoleon's Mother\Fuegoleon's Father\Mimosa's Father response:	Mimosa's Mother
context: Y-Yay...\Vermillion...\Leopold and Fuegoleon are my cousins.\Silva Family\Fuegoleon's Mother\Fuegoleon's Father\Mimosa's Father\Mimosa's Mother response:	Noelle's Mother
context: Vermillion...\Leopold and Fuegoleon are my cousins.\Silva Family\Fuegoleon's Mother\Fuegoleon's Father\Mimosa's Father\Mimosa's Mother\Noelle's Mother response:	Noelle's Father
context: Leopold and Fuegoleon are my cousins.\Silva Family\Fuegoleon's Mother\Fuegoleon's Father\Mimosa's Father\Mimosa's Mother\Noelle's Mother\Noelle's Father response:	1st D. 1st Son
context: Silva Family\Fuegoleon's Mother\Fuegoleon's Father\Mimosa's Father\Mimosa's Mother\Noelle's Mother\Noelle's Father\1st D. 1st Son response:	2nd Son
context: Fuegoleon's Mother\Fuegoleon's Father\Mimosa's Father\Mimosa's Mother\Noelle's Mother\Noelle's Father\1st D. 1st Son\2nd Son response:	1st Son 1st D.
context: Fuegoleon's Father\Mimosa's Father\Mimosa's Mother\Noelle's Mother\Noelle's Father\1st D. 1st Son\2nd Son\1st Son 1st D. response:	2nd D. 2nd Son 1st D. 1st Son
context: Mimosa's Father\Mimosa's Mother\Noelle's Mother\Noelle's Father\1st D. 1st Son\2nd Son\1st Son 1st D.\2nd D. 2nd Son 1st D. 1st Son response:	Fuegoleon
context: Mimosa's Mother\Noelle's Mother\Noelle's Father\1st D. 1st Son\2nd Son\1st Son 1st D.\2nd D. 2nd Son 1st D. 1st Son\Fuegoleon response:	Leopold
context: Noelle's Mother\Noelle's Father\1st D. 1st Son\2nd Son\1st Son 1st D.\2nd D. 2nd Son 1st D. 1st Son\Fuegoleon\Leopold response:	Mimosa
context: Noelle's Father\1st D. 1st Son\2nd Son\1st Son 1st D.\2nd D. 2nd Son 1st D. 1st Son\Fuegoleon\Leopold\Mimosa response:	Noelle
context: 1st D. 1st Son\2nd Son\1st Son 1st D.\2nd D. 2nd Son 1st D. 1st Son\Fuegoleon\Leopold\Mimosa\Noelle response:	Vermillion Family
context: 2nd Son\1st Son 1st D.\2nd D. 2nd Son 1st D. 1st Son\Fuegoleon\Leopold\Mimosa\Noelle\Vermillion Family response:	My father's older brother is Fuegoleon and Leopold's father.
context: 1st Son 1st D.\2nd D. 2nd Son 1st D. 1st Son\Fuegoleon\Leopold\Mimosa\Noelle\Vermillion Family\My father's older brother is Fuegoleon and Leopold's father. response:	Also, my mother's older sister is Noelle's mother.
context: 2nd D. 2nd Son 1st D. 1st Son\Fuegoleon\Leopold\Mimosa\Noelle\Vermillion Family\My father's older brother is Fuegoleon and Leopold's father.\Also, my mother's older sister is Noelle's mother. response:	Too many royals.
context: Fuegoleon\Leopold\Mimosa\Noelle\Vermillion Family\My father's older brother is Fuegoleon and Leopold's father.\Also, my mother's older sister is Noelle's mother.\Too many royals. response:	Huh?
context: Leopold\Mimosa\Noelle\Vermillion Family\My father's older brother is Fuegoleon and Leopold's father.\Also, my mother's older sister is Noelle's mother.\Too many royals.\Huh? response:	Um... Thanks, but my rival's actually Yuno, who's standing over there.
context: Mimosa\Noelle\Vermillion Family\My father's older brother is Fuegoleon and Leopold's father.\Also, my mother's older sister is Noelle's mother.\Too many royals.\Huh?\Um... Thanks, but my rival's actually Yuno, who's standing over there. response:	No worries! One can never have too many rivals!
context: Noelle\Vermillion Family\My father's older brother is Fuegoleon and Leopold's father.\Also, my mother's older sister is Noelle's mother.\Too many royals.\Huh?\Um... Thanks, but my rival's actually Yuno, who's standing over there.\No worries! One can never have too many rivals! response:	What the heck?
