context: It appeared as though humanity would be destroyed by the demons. response:	But a single mage saved them all.
context: Light Magic: Ray of Divine Punishment.\He came.\But at that moment, Finral and Gauche arrived!\He's...\Mirror Magic: Full Reflection!\Gauche used a miraculous spell, and Licht's own spell was reflected right back at him.\No matter how big it is...\Mirrors reflect light! response:	Though just barely,
context: He came.\But at that moment, Finral and Gauche arrived!\He's...\Mirror Magic: Full Reflection!\Gauche used a miraculous spell, and Licht's own spell was reflected right back at him.\No matter how big it is...\Mirrors reflect light!\Though just barely, response:	they were finally able to defeat the leader of the Eye of the Midnight Sun, Licht.
context: But at that moment, Finral and Gauche arrived!\He's...\Mirror Magic: Full Reflection!\Gauche used a miraculous spell, and Licht's own spell was reflected right back at him.\No matter how big it is...\Mirrors reflect light!\Though just barely,\they were finally able to defeat the leader of the Eye of the Midnight Sun, Licht. response:	Three Eyes
context: He's...\Mirror Magic: Full Reflection!\Gauche used a miraculous spell, and Licht's own spell was reflected right back at him.\No matter how big it is...\Mirrors reflect light!\Though just barely,\they were finally able to defeat the leader of the Eye of the Midnight Sun, Licht.\Three Eyes response:	That was really something, Gauche.
context: Mirror Magic: Full Reflection!\Gauche used a miraculous spell, and Licht's own spell was reflected right back at him.\No matter how big it is...\Mirrors reflect light!\Though just barely,\they were finally able to defeat the leader of the Eye of the Midnight Sun, Licht.\Three Eyes\That was really something, Gauche. response:	I'm alive!
context: Gauche used a miraculous spell, and Licht's own spell was reflected right back at him.\No matter how big it is...\Mirrors reflect light!\Though just barely,\they were finally able to defeat the leader of the Eye of the Midnight Sun, Licht.\Three Eyes\That was really something, Gauche.\I'm alive! response:	Finral! Gauche! What just happened?!
context: No matter how big it is...\Mirrors reflect light!\Though just barely,\they were finally able to defeat the leader of the Eye of the Midnight Sun, Licht.\Three Eyes\That was really something, Gauche.\I'm alive!\Finral! Gauche! What just happened?! response:	I couldn't see it, but...
context: Mirrors reflect light!\Though just barely,\they were finally able to defeat the leader of the Eye of the Midnight Sun, Licht.\Three Eyes\That was really something, Gauche.\I'm alive!\Finral! Gauche! What just happened?!\I couldn't see it, but... response:	It's the speed of light. There's no way he could've dodged all of it.
context: Though just barely,\they were finally able to defeat the leader of the Eye of the Midnight Sun, Licht.\Three Eyes\That was really something, Gauche.\I'm alive!\Finral! Gauche! What just happened?!\I couldn't see it, but...\It's the speed of light. There's no way he could've dodged all of it. response:	Take that, you bastard!
context: they were finally able to defeat the leader of the Eye of the Midnight Sun, Licht.\Three Eyes\That was really something, Gauche.\I'm alive!\Finral! Gauche! What just happened?!\I couldn't see it, but...\It's the speed of light. There's no way he could've dodged all of it.\Take that, you bastard! response:	Glad you came back, Gauche! Way to steal all the glory, jerk!
context: Three Eyes\That was really something, Gauche.\I'm alive!\Finral! Gauche! What just happened?!\I couldn't see it, but...\It's the speed of light. There's no way he could've dodged all of it.\Take that, you bastard!\Glad you came back, Gauche! Way to steal all the glory, jerk! response:	Captain...
context: That was really something, Gauche.\I'm alive!\Finral! Gauche! What just happened?!\I couldn't see it, but...\It's the speed of light. There's no way he could've dodged all of it.\Take that, you bastard!\Glad you came back, Gauche! Way to steal all the glory, jerk!\Captain... response:	I'm only here because you picked me up that one day, Captain.
context: I'm alive!\Finral! Gauche! What just happened?!\I couldn't see it, but...\It's the speed of light. There's no way he could've dodged all of it.\Take that, you bastard!\Glad you came back, Gauche! Way to steal all the glory, jerk!\Captain...\I'm only here because you picked me up that one day, Captain. response:	I see. So I guess it's basically my glory.
context: Finral! Gauche! What just happened?!\I couldn't see it, but...\It's the speed of light. There's no way he could've dodged all of it.\Take that, you bastard!\Glad you came back, Gauche! Way to steal all the glory, jerk!\Captain...\I'm only here because you picked me up that one day, Captain.\I see. So I guess it's basically my glory. response:	Captain Yami, you didn't even do anything! Gauche did all the work!
context: I couldn't see it, but...\It's the speed of light. There's no way he could've dodged all of it.\Take that, you bastard!\Glad you came back, Gauche! Way to steal all the glory, jerk!\Captain...\I'm only here because you picked me up that one day, Captain.\I see. So I guess it's basically my glory.\Captain Yami, you didn't even do anything! Gauche did all the work! response:	Shut up.
context: It's the speed of light. There's no way he could've dodged all of it.\Take that, you bastard!\Glad you came back, Gauche! Way to steal all the glory, jerk!\Captain...\I'm only here because you picked me up that one day, Captain.\I see. So I guess it's basically my glory.\Captain Yami, you didn't even do anything! Gauche did all the work!\Shut up. response:	Ow, that hurts, Captain Yami...
context: Take that, you bastard!\Glad you came back, Gauche! Way to steal all the glory, jerk!\Captain...\I'm only here because you picked me up that one day, Captain.\I see. So I guess it's basically my glory.\Captain Yami, you didn't even do anything! Gauche did all the work!\Shut up.\Ow, that hurts, Captain Yami... response:	Don't get cocky just because you beat the scrawny dude, kid.
context: Glad you came back, Gauche! Way to steal all the glory, jerk!\Captain...\I'm only here because you picked me up that one day, Captain.\I see. So I guess it's basically my glory.\Captain Yami, you didn't even do anything! Gauche did all the work!\Shut up.\Ow, that hurts, Captain Yami...\Don't get cocky just because you beat the scrawny dude, kid. response:	Now, now. Captain Yami, Gauche, Asta, we all worked hard.
context: Captain...\I'm only here because you picked me up that one day, Captain.\I see. So I guess it's basically my glory.\Captain Yami, you didn't even do anything! Gauche did all the work!\Shut up.\Ow, that hurts, Captain Yami...\Don't get cocky just because you beat the scrawny dude, kid.\Now, now. Captain Yami, Gauche, Asta, we all worked hard. response:	Ow, ow, ow...
context: I'm only here because you picked me up that one day, Captain.\I see. So I guess it's basically my glory.\Captain Yami, you didn't even do anything! Gauche did all the work!\Shut up.\Ow, that hurts, Captain Yami...\Don't get cocky just because you beat the scrawny dude, kid.\Now, now. Captain Yami, Gauche, Asta, we all worked hard.\Ow, ow, ow... response:	Yeah, except for you.
context: I see. So I guess it's basically my glory.\Captain Yami, you didn't even do anything! Gauche did all the work!\Shut up.\Ow, that hurts, Captain Yami...\Don't get cocky just because you beat the scrawny dude, kid.\Now, now. Captain Yami, Gauche, Asta, we all worked hard.\Ow, ow, ow...\Yeah, except for you. response:	What?! Wait, wait, wait!
context: Captain Yami, you didn't even do anything! Gauche did all the work!\Shut up.\Ow, that hurts, Captain Yami...\Don't get cocky just because you beat the scrawny dude, kid.\Now, now. Captain Yami, Gauche, Asta, we all worked hard.\Ow, ow, ow...\Yeah, except for you.\What?! Wait, wait, wait! response:	None of this would've happened without my spatial magic!
context: Shut up.\Ow, that hurts, Captain Yami...\Don't get cocky just because you beat the scrawny dude, kid.\Now, now. Captain Yami, Gauche, Asta, we all worked hard.\Ow, ow, ow...\Yeah, except for you.\What?! Wait, wait, wait!\None of this would've happened without my spatial magic! response:	Hurry up and get me back to Marie.
context: Ow, that hurts, Captain Yami...\Don't get cocky just because you beat the scrawny dude, kid.\Now, now. Captain Yami, Gauche, Asta, we all worked hard.\Ow, ow, ow...\Yeah, except for you.\What?! Wait, wait, wait!\None of this would've happened without my spatial magic!\Hurry up and get me back to Marie. response:	Again, I have seniority over you!
context: Don't get cocky just because you beat the scrawny dude, kid.\Now, now. Captain Yami, Gauche, Asta, we all worked hard.\Ow, ow, ow...\Yeah, except for you.\What?! Wait, wait, wait!\None of this would've happened without my spatial magic!\Hurry up and get me back to Marie.\Again, I have seniority over you! response:	Ow, ow, ow...
context: Now, now. Captain Yami, Gauche, Asta, we all worked hard.\Ow, ow, ow...\Yeah, except for you.\What?! Wait, wait, wait!\None of this would've happened without my spatial magic!\Hurry up and get me back to Marie.\Again, I have seniority over you!\Ow, ow, ow... response:	Ah, Marie... Your big brother did it.
context: Ow, ow, ow...\Yeah, except for you.\What?! Wait, wait, wait!\None of this would've happened without my spatial magic!\Hurry up and get me back to Marie.\Again, I have seniority over you!\Ow, ow, ow...\Ah, Marie... Your big brother did it. response:	I bet you'll hug me and tell me how great I am.
context: Yeah, except for you.\What?! Wait, wait, wait!\None of this would've happened without my spatial magic!\Hurry up and get me back to Marie.\Again, I have seniority over you!\Ow, ow, ow...\Ah, Marie... Your big brother did it.\I bet you'll hug me and tell me how great I am. response:	I can't wait! Ah, Marie!
context: What?! Wait, wait, wait!\None of this would've happened without my spatial magic!\Hurry up and get me back to Marie.\Again, I have seniority over you!\Ow, ow, ow...\Ah, Marie... Your big brother did it.\I bet you'll hug me and tell me how great I am.\I can't wait! Ah, Marie! response:	Hurry it up.
context: None of this would've happened without my spatial magic!\Hurry up and get me back to Marie.\Again, I have seniority over you!\Ow, ow, ow...\Ah, Marie... Your big brother did it.\I bet you'll hug me and tell me how great I am.\I can't wait! Ah, Marie!\Hurry it up. response:	Again, I'm your senior...
context: Hurry up and get me back to Marie.\Again, I have seniority over you!\Ow, ow, ow...\Ah, Marie... Your big brother did it.\I bet you'll hug me and tell me how great I am.\I can't wait! Ah, Marie!\Hurry it up.\Again, I'm your senior... response:	And I told you I could only use my magic one more time.
context: Again, I have seniority over you!\Ow, ow, ow...\Ah, Marie... Your big brother did it.\I bet you'll hug me and tell me how great I am.\I can't wait! Ah, Marie!\Hurry it up.\Again, I'm your senior...\And I told you I could only use my magic one more time. response:	I have to recover my magic first. Just wait a sec.
context: Ow, ow, ow...\Ah, Marie... Your big brother did it.\I bet you'll hug me and tell me how great I am.\I can't wait! Ah, Marie!\Hurry it up.\Again, I'm your senior...\And I told you I could only use my magic one more time.\I have to recover my magic first. Just wait a sec. response:	Tch...
context: Ah, Marie... Your big brother did it.\I bet you'll hug me and tell me how great I am.\I can't wait! Ah, Marie!\Hurry it up.\Again, I'm your senior...\And I told you I could only use my magic one more time.\I have to recover my magic first. Just wait a sec.\Tch... response:	Did you really just do that?! You, too, Captain?!
context: I bet you'll hug me and tell me how great I am.\I can't wait! Ah, Marie!\Hurry it up.\Again, I'm your senior...\And I told you I could only use my magic one more time.\I have to recover my magic first. Just wait a sec.\Tch...\Did you really just do that?! You, too, Captain?! response:	Don't make Marie wait!
context: I can't wait! Ah, Marie!\Hurry it up.\Again, I'm your senior...\And I told you I could only use my magic one more time.\I have to recover my magic first. Just wait a sec.\Tch...\Did you really just do that?! You, too, Captain?!\Don't make Marie wait! response:	Honestly... You're so useless.
context: Hurry it up.\Again, I'm your senior...\And I told you I could only use my magic one more time.\I have to recover my magic first. Just wait a sec.\Tch...\Did you really just do that?! You, too, Captain?!\Don't make Marie wait!\Honestly... You're so useless. response:	You're too cruel!
context: Again, I'm your senior...\And I told you I could only use my magic one more time.\I have to recover my magic first. Just wait a sec.\Tch...\Did you really just do that?! You, too, Captain?!\Don't make Marie wait!\Honestly... You're so useless.\You're too cruel! response:	Looks like his own ultimate spell did a number on him, too.
context: And I told you I could only use my magic one more time.\I have to recover my magic first. Just wait a sec.\Tch...\Did you really just do that?! You, too, Captain?!\Don't make Marie wait!\Honestly... You're so useless.\You're too cruel!\Looks like his own ultimate spell did a number on him, too. response:	Guess he had another archenemy besides me. Don't worry'bout it.
context: I have to recover my magic first. Just wait a sec.\Tch...\Did you really just do that?! You, too, Captain?!\Don't make Marie wait!\Honestly... You're so useless.\You're too cruel!\Looks like his own ultimate spell did a number on him, too.\Guess he had another archenemy besides me. Don't worry'bout it. response:	I couldn't...
context: Tch...\Did you really just do that?! You, too, Captain?!\Don't make Marie wait!\Honestly... You're so useless.\You're too cruel!\Looks like his own ultimate spell did a number on him, too.\Guess he had another archenemy besides me. Don't worry'bout it.\I couldn't... response:	risk hurting you...
context: Did you really just do that?! You, too, Captain?!\Don't make Marie wait!\Honestly... You're so useless.\You're too cruel!\Looks like his own ultimate spell did a number on him, too.\Guess he had another archenemy besides me. Don't worry'bout it.\I couldn't...\risk hurting you... response:	What are you talking about?
context: Don't make Marie wait!\Honestly... You're so useless.\You're too cruel!\Looks like his own ultimate spell did a number on him, too.\Guess he had another archenemy besides me. Don't worry'bout it.\I couldn't...\risk hurting you...\What are you talking about? response:	What? You know him? Sorry I beat the crap out of him.
context: Honestly... You're so useless.\You're too cruel!\Looks like his own ultimate spell did a number on him, too.\Guess he had another archenemy besides me. Don't worry'bout it.\I couldn't...\risk hurting you...\What are you talking about?\What? You know him? Sorry I beat the crap out of him. response:	Of course I don't know this bastard.
context: You're too cruel!\Looks like his own ultimate spell did a number on him, too.\Guess he had another archenemy besides me. Don't worry'bout it.\I couldn't...\risk hurting you...\What are you talking about?\What? You know him? Sorry I beat the crap out of him.\Of course I don't know this bastard. response:	You'll understand eventually...
context: Looks like his own ultimate spell did a number on him, too.\Guess he had another archenemy besides me. Don't worry'bout it.\I couldn't...\risk hurting you...\What are you talking about?\What? You know him? Sorry I beat the crap out of him.\Of course I don't know this bastard.\You'll understand eventually... response:	Yeah, I don't get it at all,
context: Guess he had another archenemy besides me. Don't worry'bout it.\I couldn't...\risk hurting you...\What are you talking about?\What? You know him? Sorry I beat the crap out of him.\Of course I don't know this bastard.\You'll understand eventually...\Yeah, I don't get it at all, response:	but we're going to take you back to Magic Knights Headquarters.
context: I couldn't...\risk hurting you...\What are you talking about?\What? You know him? Sorry I beat the crap out of him.\Of course I don't know this bastard.\You'll understand eventually...\Yeah, I don't get it at all,\but we're going to take you back to Magic Knights Headquarters. response:	You'll spill everything there is to know about the Eye of the Midnight Sun there.
context: risk hurting you...\What are you talking about?\What? You know him? Sorry I beat the crap out of him.\Of course I don't know this bastard.\You'll understand eventually...\Yeah, I don't get it at all,\but we're going to take you back to Magic Knights Headquarters.\You'll spill everything there is to know about the Eye of the Midnight Sun there. response:	Now that Hot-Blooded King of Hardnoses has been avenged.
context: What are you talking about?\What? You know him? Sorry I beat the crap out of him.\Of course I don't know this bastard.\You'll understand eventually...\Yeah, I don't get it at all,\but we're going to take you back to Magic Knights Headquarters.\You'll spill everything there is to know about the Eye of the Midnight Sun there.\Now that Hot-Blooded King of Hardnoses has been avenged. response:	May he rest in peace.
context: What? You know him? Sorry I beat the crap out of him.\Of course I don't know this bastard.\You'll understand eventually...\Yeah, I don't get it at all,\but we're going to take you back to Magic Knights Headquarters.\You'll spill everything there is to know about the Eye of the Midnight Sun there.\Now that Hot-Blooded King of Hardnoses has been avenged.\May he rest in peace. response:	But he's not dead yet!
context: Of course I don't know this bastard.\You'll understand eventually...\Yeah, I don't get it at all,\but we're going to take you back to Magic Knights Headquarters.\You'll spill everything there is to know about the Eye of the Midnight Sun there.\Now that Hot-Blooded King of Hardnoses has been avenged.\May he rest in peace.\But he's not dead yet! response:	Oh, quit sweatin' the minor details.
context: You'll understand eventually...\Yeah, I don't get it at all,\but we're going to take you back to Magic Knights Headquarters.\You'll spill everything there is to know about the Eye of the Midnight Sun there.\Now that Hot-Blooded King of Hardnoses has been avenged.\May he rest in peace.\But he's not dead yet!\Oh, quit sweatin' the minor details. response:	Minor?!
context: Yeah, I don't get it at all,\but we're going to take you back to Magic Knights Headquarters.\You'll spill everything there is to know about the Eye of the Midnight Sun there.\Now that Hot-Blooded King of Hardnoses has been avenged.\May he rest in peace.\But he's not dead yet!\Oh, quit sweatin' the minor details.\Minor?! response:	Now, then. Let's see, Dark Binding Magic...
context: but we're going to take you back to Magic Knights Headquarters.\You'll spill everything there is to know about the Eye of the Midnight Sun there.\Now that Hot-Blooded King of Hardnoses has been avenged.\May he rest in peace.\But he's not dead yet!\Oh, quit sweatin' the minor details.\Minor?!\Now, then. Let's see, Dark Binding Magic... response:	Where was it again?
context: You'll spill everything there is to know about the Eye of the Midnight Sun there.\Now that Hot-Blooded King of Hardnoses has been avenged.\May he rest in peace.\But he's not dead yet!\Oh, quit sweatin' the minor details.\Minor?!\Now, then. Let's see, Dark Binding Magic...\Where was it again? response:	Oh, there it is.
context: Now that Hot-Blooded King of Hardnoses has been avenged.\May he rest in peace.\But he's not dead yet!\Oh, quit sweatin' the minor details.\Minor?!\Now, then. Let's see, Dark Binding Magic...\Where was it again?\Oh, there it is. response:	Dark Restraints.
context: May he rest in peace.\But he's not dead yet!\Oh, quit sweatin' the minor details.\Minor?!\Now, then. Let's see, Dark Binding Magic...\Where was it again?\Oh, there it is.\Dark Restraints. response:	Hey, when are those reinforcements getting here?
context: But he's not dead yet!\Oh, quit sweatin' the minor details.\Minor?!\Now, then. Let's see, Dark Binding Magic...\Where was it again?\Oh, there it is.\Dark Restraints.\Hey, when are those reinforcements getting here? response:	Where are the Magic Knights?
context: Oh, quit sweatin' the minor details.\Minor?!\Now, then. Let's see, Dark Binding Magic...\Where was it again?\Oh, there it is.\Dark Restraints.\Hey, when are those reinforcements getting here?\Where are the Magic Knights? response:	Bah-ha! Black Bulls girl, I already contacted your captain quite a while ago.
context: Minor?!\Now, then. Let's see, Dark Binding Magic...\Where was it again?\Oh, there it is.\Dark Restraints.\Hey, when are those reinforcements getting here?\Where are the Magic Knights?\Bah-ha! Black Bulls girl, I already contacted your captain quite a while ago. response:	Captain Yami?
context: Now, then. Let's see, Dark Binding Magic...\Where was it again?\Oh, there it is.\Dark Restraints.\Hey, when are those reinforcements getting here?\Where are the Magic Knights?\Bah-ha! Black Bulls girl, I already contacted your captain quite a while ago.\Captain Yami? response:	And what a bah-hassle it was. He wouldn't listen to a word I said.
context: Where was it again?\Oh, there it is.\Dark Restraints.\Hey, when are those reinforcements getting here?\Where are the Magic Knights?\Bah-ha! Black Bulls girl, I already contacted your captain quite a while ago.\Captain Yami?\And what a bah-hassle it was. He wouldn't listen to a word I said. response:	So where's Captain Yami?
context: Oh, there it is.\Dark Restraints.\Hey, when are those reinforcements getting here?\Where are the Magic Knights?\Bah-ha! Black Bulls girl, I already contacted your captain quite a while ago.\Captain Yami?\And what a bah-hassle it was. He wouldn't listen to a word I said.\So where's Captain Yami? response:	He should've left a while bah-hack. Bah-ha!
context: Dark Restraints.\Hey, when are those reinforcements getting here?\Where are the Magic Knights?\Bah-ha! Black Bulls girl, I already contacted your captain quite a while ago.\Captain Yami?\And what a bah-hassle it was. He wouldn't listen to a word I said.\So where's Captain Yami?\He should've left a while bah-hack. Bah-ha! response:	What? Where'd he go?
context: Hey, when are those reinforcements getting here?\Where are the Magic Knights?\Bah-ha! Black Bulls girl, I already contacted your captain quite a while ago.\Captain Yami?\And what a bah-hassle it was. He wouldn't listen to a word I said.\So where's Captain Yami?\He should've left a while bah-hack. Bah-ha!\What? Where'd he go? response:	He hasn't come here!
context: Where are the Magic Knights?\Bah-ha! Black Bulls girl, I already contacted your captain quite a while ago.\Captain Yami?\And what a bah-hassle it was. He wouldn't listen to a word I said.\So where's Captain Yami?\He should've left a while bah-hack. Bah-ha!\What? Where'd he go?\He hasn't come here! response:	Bah-ha?
context: Bah-ha! Black Bulls girl, I already contacted your captain quite a while ago.\Captain Yami?\And what a bah-hassle it was. He wouldn't listen to a word I said.\So where's Captain Yami?\He should've left a while bah-hack. Bah-ha!\What? Where'd he go?\He hasn't come here!\Bah-ha? response:	Luca, Marco...
context: Captain Yami?\And what a bah-hassle it was. He wouldn't listen to a word I said.\So where's Captain Yami?\He should've left a while bah-hack. Bah-ha!\What? Where'd he go?\He hasn't come here!\Bah-ha?\Luca, Marco... response:	Bah-ha... My shift's about over.
context: And what a bah-hassle it was. He wouldn't listen to a word I said.\So where's Captain Yami?\He should've left a while bah-hack. Bah-ha!\What? Where'd he go?\He hasn't come here!\Bah-ha?\Luca, Marco...\Bah-ha... My shift's about over. response:	Guess I'll head home and go to bed.
context: So where's Captain Yami?\He should've left a while bah-hack. Bah-ha!\What? Where'd he go?\He hasn't come here!\Bah-ha?\Luca, Marco...\Bah-ha... My shift's about over.\Guess I'll head home and go to bed. response:	I wonder if my captain's awake yet. Guess I should report this to him.
context: He should've left a while bah-hack. Bah-ha!\What? Where'd he go?\He hasn't come here!\Bah-ha?\Luca, Marco...\Bah-ha... My shift's about over.\Guess I'll head home and go to bed.\I wonder if my captain's awake yet. Guess I should report this to him. response:	Why didn't you report this to me? Do you want to get sliced in half? Skree!
context: What? Where'd he go?\He hasn't come here!\Bah-ha?\Luca, Marco...\Bah-ha... My shift's about over.\Guess I'll head home and go to bed.\I wonder if my captain's awake yet. Guess I should report this to him.\Why didn't you report this to me? Do you want to get sliced in half? Skree! response:	Yeah, I definitely don't want that.
context: He hasn't come here!\Bah-ha?\Luca, Marco...\Bah-ha... My shift's about over.\Guess I'll head home and go to bed.\I wonder if my captain's awake yet. Guess I should report this to him.\Why didn't you report this to me? Do you want to get sliced in half? Skree!\Yeah, I definitely don't want that. response:	Man, talk about scary.
context: Bah-ha?\Luca, Marco...\Bah-ha... My shift's about over.\Guess I'll head home and go to bed.\I wonder if my captain's awake yet. Guess I should report this to him.\Why didn't you report this to me? Do you want to get sliced in half? Skree!\Yeah, I definitely don't want that.\Man, talk about scary. response:	Mama!
context: Luca, Marco...\Bah-ha... My shift's about over.\Guess I'll head home and go to bed.\I wonder if my captain's awake yet. Guess I should report this to him.\Why didn't you report this to me? Do you want to get sliced in half? Skree!\Yeah, I definitely don't want that.\Man, talk about scary.\Mama! response:	Thank goodness!
context: Bah-ha... My shift's about over.\Guess I'll head home and go to bed.\I wonder if my captain's awake yet. Guess I should report this to him.\Why didn't you report this to me? Do you want to get sliced in half? Skree!\Yeah, I definitely don't want that.\Man, talk about scary.\Mama!\Thank goodness! response:	I was so scared!
context: Guess I'll head home and go to bed.\I wonder if my captain's awake yet. Guess I should report this to him.\Why didn't you report this to me? Do you want to get sliced in half? Skree!\Yeah, I definitely don't want that.\Man, talk about scary.\Mama!\Thank goodness!\I was so scared! response:	Are you hurt? Do you feel okay?
context: I wonder if my captain's awake yet. Guess I should report this to him.\Why didn't you report this to me? Do you want to get sliced in half? Skree!\Yeah, I definitely don't want that.\Man, talk about scary.\Mama!\Thank goodness!\I was so scared!\Are you hurt? Do you feel okay? response:	Uh-huh. I'm fine.
context: Why didn't you report this to me? Do you want to get sliced in half? Skree!\Yeah, I definitely don't want that.\Man, talk about scary.\Mama!\Thank goodness!\I was so scared!\Are you hurt? Do you feel okay?\Uh-huh. I'm fine. response:	There, there. You're safe now.
context: Yeah, I definitely don't want that.\Man, talk about scary.\Mama!\Thank goodness!\I was so scared!\Are you hurt? Do you feel okay?\Uh-huh. I'm fine.\There, there. You're safe now. response:	The kids from the town!
context: Man, talk about scary.\Mama!\Thank goodness!\I was so scared!\Are you hurt? Do you feel okay?\Uh-huh. I'm fine.\There, there. You're safe now.\The kids from the town! response:	They're all safe.
context: Mama!\Thank goodness!\I was so scared!\Are you hurt? Do you feel okay?\Uh-huh. I'm fine.\There, there. You're safe now.\The kids from the town!\They're all safe. response:	The Magic Knights came to save us!
context: Thank goodness!\I was so scared!\Are you hurt? Do you feel okay?\Uh-huh. I'm fine.\There, there. You're safe now.\The kids from the town!\They're all safe.\The Magic Knights came to save us! response:	Thank you! We owe you everything!
context: I was so scared!\Are you hurt? Do you feel okay?\Uh-huh. I'm fine.\There, there. You're safe now.\The kids from the town!\They're all safe.\The Magic Knights came to save us!\Thank you! We owe you everything! response:	Y-Yes, we just fulfilled our duty as Magic Knights.
context: Are you hurt? Do you feel okay?\Uh-huh. I'm fine.\There, there. You're safe now.\The kids from the town!\They're all safe.\The Magic Knights came to save us!\Thank you! We owe you everything!\Y-Yes, we just fulfilled our duty as Magic Knights. response:	I mean, all I did was contact them, but...
context: Uh-huh. I'm fine.\There, there. You're safe now.\The kids from the town!\They're all safe.\The Magic Knights came to save us!\Thank you! We owe you everything!\Y-Yes, we just fulfilled our duty as Magic Knights.\I mean, all I did was contact them, but... response:	But why did he go straight over there without stopping here first?
context: There, there. You're safe now.\The kids from the town!\They're all safe.\The Magic Knights came to save us!\Thank you! We owe you everything!\Y-Yes, we just fulfilled our duty as Magic Knights.\I mean, all I did was contact them, but...\But why did he go straight over there without stopping here first? response:	I got left behind.
context: The kids from the town!\They're all safe.\The Magic Knights came to save us!\Thank you! We owe you everything!\Y-Yes, we just fulfilled our duty as Magic Knights.\I mean, all I did was contact them, but...\But why did he go straight over there without stopping here first?\I got left behind. response:	Sister Theresa also used these amazing spells and saved us!
context: They're all safe.\The Magic Knights came to save us!\Thank you! We owe you everything!\Y-Yes, we just fulfilled our duty as Magic Knights.\I mean, all I did was contact them, but...\But why did he go straight over there without stopping here first?\I got left behind.\Sister Theresa also used these amazing spells and saved us! response:	There was a really scary man. He was covered in mud.
context: The Magic Knights came to save us!\Thank you! We owe you everything!\Y-Yes, we just fulfilled our duty as Magic Knights.\I mean, all I did was contact them, but...\But why did he go straight over there without stopping here first?\I got left behind.\Sister Theresa also used these amazing spells and saved us!\There was a really scary man. He was covered in mud. response:	Where are Luca and Marco? They're not here.
context: Thank you! We owe you everything!\Y-Yes, we just fulfilled our duty as Magic Knights.\I mean, all I did was contact them, but...\But why did he go straight over there without stopping here first?\I got left behind.\Sister Theresa also used these amazing spells and saved us!\There was a really scary man. He was covered in mud.\Where are Luca and Marco? They're not here. response:	Asta, Gauche... Say, what happened to the Magic Knights?
